"violationid","casenumber","case_status","street_address","postalcode","chapter","ordinance","description","ord_text","vio_status","correctiveaction","date_found","date_to_comply","date_resolved","full_address","pin","incident_location"
"005944c7-b43f-4786-b98c-1c3f1cc44591","NPD-2021-03889","In-Violation","3519 Lexington Ave","64124","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-06-15T00:00:00.000","2022-06-30T00:00:00.000",,"3519 Lexington Ave, Kansas City, MO 64124","41770","POINT (-94.539326 39.110452)"
"005b4387-4605-483c-a6c1-fc966cd6db69","NPD-2021-02433","In-Violation","1813 E 82nd St","64132","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Please remove all excess trash from the trash containers.  Please be sure all trash is secure on the property.","2022-08-09T00:00:00.000","2022-08-19T00:00:00.000",,"1813 E 82nd St, Kansas City, MO 64132","117241",
"005b983a-4956-4eb9-8a68-04cbdd180fd7","NPD-2021-12310","In-Violation","5428 E 28th St","641281408","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less. All portions of property must be mowed & trimmed on a regular basis, to include the area along the west edge of the driveway/property.","2021-07-20T00:00:00.000","2021-07-30T00:00:00.000","2022-08-02","5428 E 28th St, Kansas City, MO 641281408","21544","POINT (-94.518904 39.074561)"
"005c180f-04fd-47ec-9801-b99ebbc035bd","NPD-2022-07029","In-Violation","6730 Monroe Ave","64132","56","56-133","GENERAL DISREPAIR (GUTTER)","Gutters in disrepair.","In Violation","Repair or replace damaged or missing gutters.","2022-06-13T00:00:00.000","2022-07-13T00:00:00.000",,"6730 Monroe Ave, Kansas City, MO 64132","2250",
"005fa78f-2693-4f09-9259-553281bc912c","NPD-2021-02122","Complete","2408 E 68th Ter","64132","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). Cut unattended growth on the fence line.","2021-07-13T00:00:00.000","2021-07-23T00:00:00.000","2022-02-14","2408 E 68th Ter, Kansas City, MO 64132","113823","POINT (-94.558505 39.002629)"
"0061d7fd-cb27-441f-97d0-563135f584f4","NPD-2021-17608","In-Violation","4000 Charlotte St","64110","56","56-132","GENERAL DISREPAIR (EXTERIOR WALL)","EXTERIOR WALL IN DISREPAIR.","In Compliance","LOOSE BRICKS UPPER NORTH SIDE","2021-09-08T00:00:00.000","2021-10-08T00:00:00.000","2022-08-19","4000 Charlotte St, Kansas City, MO 64110","133187","POINT (-94.575773 39.054302)"
"0063661a-3033-416f-a886-c7cc01e70eb0","NPD-2021-00240","In-Violation","6025 E 15th Ter","64126","48","48-25","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY.","In Violation","Remove and/or bundle limbs and brush.","2022-05-02T00:00:00.000","2022-05-16T00:00:00.000",,"6025 E 15th Ter, Kansas City, MO 64126","6576","POINT (-94.51121 39.09295)"
"0066be4a-6468-483f-abdf-3deef0fad4be","NPD-2021-21292","In-Violation","7511 Wabash Ave","64132","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less. HIGH WEEDS ON PROPERTY","2022-05-19T00:00:00.000","2022-05-29T00:00:00.000",,"7511 Wabash Ave, Kansas City, MO 64132","115558",
"00673c91-296b-444a-b285-5c8358deee6f","NPD-2021-09059","In-Violation","325 Denver Ave","64124","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","[ Please remove (black bag ) in front of house]","2021-06-22T00:00:00.000","2021-07-02T00:00:00.000",,"325 Denver Ave, Kansas City, MO 64124","44956","POINT (-94.521205 39.109551)"
"00690cf0-5fb1-444a-897f-93983c486928","NPD-2021-00893","In-Violation","3521 Forest Ave","64109","56","56-93","GENERAL DISREPAIR","Stairs are in disrepair.","In Compliance","Repair or replace stairs .","2021-05-07T00:00:00.000","2021-06-06T00:00:00.000","2021-09-01","3521 Forest Ave, Kansas City, MO 64109","134705","POINT (-94.570545 39.062444)"
"006ae502-7158-4dec-8d43-ba00ccb37f80","NPD-2021-05179","Complete","5410 Virginia Ave","64110","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Properly store the recycling bin located on the front porch to the side or rear of property.","2021-06-29T00:00:00.000","2021-07-09T00:00:00.000","2021-09-10","5410 Virginia Ave, Kansas City, MO 64110","146377","POINT (-94.570224 39.028453)"
"006ce825-a8ed-42a0-8307-bffebb1ee375","NPD-2021-06639","Complete","6001 Chestnut Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove or properly store bagged and loose trash.","2021-06-16T00:00:00.000","2021-06-26T00:00:00.000","2021-12-03","6001 Chestnut Ave, Kansas City, MO 64130","1150","POINT (-94.553598 39.017501)"
"006f56c8-226e-44a4-ac3a-1be1e957907d","NPD-2021-10281","In-Violation","1300 E 84th St","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Please remove all the trash on the property.","2022-06-23T00:00:00.000","2022-07-03T00:00:00.000",,"1300 E 84th St, Kansas City, MO 64131","122342",
"00705848-d177-4f43-ad66-7e2728573681","NPD-2022-02035","In-Violation","2128 E 82nd Ter","64132","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-06-07T00:00:00.000","2022-06-17T00:00:00.000",,"2128 E 82nd Ter, Kansas City, MO 64132","117267",
"007085b9-e27f-47b4-b336-45d75fbec35a","NPD-2021-21134","In-Violation","2611 Quincy Ave","64127","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Compliance","Paint or otherwise protect exterior wall.","2022-01-07T00:00:00.000","2022-02-11T00:00:00.000","2022-08-18","2611 Quincy Ave, Kansas City, MO 64127","20469","POINT (-94.523656 39.077537)"
"00721c30-9f52-4a99-ac3b-d92a06ae7d77","NPD-2021-05620","Complete","4017 Prospect Ave","64130","48","48-30","RANK WEEDS ADJACENT TO PROPERTY","RANK WEEDS OR UNTENDED BUSHES STAND ALONG THE SIDEWALK, STREET, OR UNPAVED ALLEY ADJACENT TO THE PROPERTY.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). INCLUDES SIDEWALK,PARKWAY,CURB IN FRONT OF PROPERTY","2021-05-26T00:00:00.000","2021-06-05T00:00:00.000","2021-07-09","4017 Prospect Ave, Kansas City, MO 64130","29825","POINT (-94.553729 39.052848)"
"0073af48-0a7f-4d06-a56f-3d2529b23fcd","NPD-2022-03319","Duplicate-Closed","5909 Agnes Ave","64130","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","mattresses, nightstand, dresser, other furniture and items on porch and in driveway.","2022-04-21T00:00:00.000","2022-05-01T00:00:00.000","2022-05-09","5909 Agnes Ave, Kansas City, MO 64130","1015",
"00745fc5-8c07-4d56-a427-2a983d54d4e0","NPD-2021-09075","In-Violation","3017 Topping Ave","64129","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall. PAINT BARE WOOD.","2021-10-28T00:00:00.000","2021-11-27T00:00:00.000","2022-06-14","3017 Topping Ave, Kansas City, MO 64129","21297","POINT (-94.515957 39.069408)"
"0074c5c4-6f57-4b20-a9e9-ea019fdc7924","NPD-2021-13756","Complete","4407 Bellefontaine Ave","64130","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Violation","ITEMS TO BE REMOVED OR STORED DIFFERENTLY] LUMBER, METAL","2021-09-02T00:00:00.000","2021-09-12T00:00:00.000",,"4407 Bellefontaine Ave, Kansas City, MO 64130","34458","POINT (-94.548412 39.045855)"
"0075ed8a-7f01-402f-ba54-b04527389ab5","NPD-2021-10035","In-Violation","214 E 93rd St","64114","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","REMOVE METAL SHELVE OR STAND ON FRONT PORCH,BUCKET AND LADDER IN BACK OF HOUSE.","2021-12-17T00:00:00.000","2021-12-27T00:00:00.000","2022-08-04","214 E 93rd St, Kansas City, MO 64114","151652","POINT (-94.587927 38.959073)"
"00764d3e-3228-4356-ae43-889dc9813ad3","NPD-2022-00221","In-Violation","2618 Indiana Ave","64127","56","56-133","EAVES ARE IN DISREPAIR","Eaves are in disrepair.","In Violation","Repair eaves and soffits. The north and south eaves, as well as fascia, are rotted and in need of repair.","2022-01-20T00:00:00.000","2022-02-19T00:00:00.000",,"2618 Indiana Ave, Kansas City, MO 64127","16861",
"0076da30-ccdf-49a1-ad33-290cb2f4024f","NPD-2022-04940","In-Violation","9927 N Harrison Dr","64155","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove all trash.","2022-06-08T00:00:00.000","2022-06-18T00:00:00.000","2022-07-29","9927 N Harrison Dr, Kansas City, MO 64155","103311",
"00774586-53b4-4eda-b61e-4fd99d8a119c","NPD-2021-03265","Complete","2632 College Ave","64127","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery). All portions of property must be mowed and trimmed on a regular basis, per city ordinance.","2022-06-14T00:00:00.000","2022-06-24T00:00:00.000","2022-08-10","2632 College Ave, Kansas City, MO 64127","16656",
"00782192-a2a2-44af-85eb-bae5cf8d436f","NPD-2021-02142","In-Violation","5406 Jackson Ave","64130","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Violation","Paint or otherwise protect exterior wall.","2022-02-15T00:00:00.000","2022-03-17T00:00:00.000",,"5406 Jackson Ave, Kansas City, MO 64130","35774",
"007b17f6-0e67-46e9-9c37-2ade080b5b6c","NPD-2022-02315","In-Violation","404 N Chouteau Trfy","64123","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","remove all trash , yard waste and litter off the property lot","2022-04-01T00:00:00.000","2022-04-11T00:00:00.000",,"404 N Chouteau Trfy, Kansas City, MO 64123","45490",
"007dc89b-b55c-4ec2-8824-690db1e2f54d","NPD-2021-06675","Complete","5802 Virginia Ave","64110","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Remove or properly store the totes and building materials located on the exterior of property","2021-06-03T00:00:00.000","2021-06-13T00:00:00.000","2022-01-19","5802 Virginia Ave, Kansas City, MO 64110","147290","POINT (-94.570622 39.021442)"
"007dcaf0-f459-48ca-be50-b2ac2b2b7beb","NPD-2021-07364","Complete","206 Indiana Ave","64123","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Please remove trash bags and loose trash in yard and from the property","2021-06-08T00:00:00.000","2021-06-18T00:00:00.000","2022-05-10","206 Indiana Ave, Kansas City, MO 64123","40885","POINT (-94.541993 39.111996)"
"007e4a3b-0c9b-49ce-b417-967724a7dca6","NPD-2021-05827","In-Violation","4516 Virginia Ave","64110","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","( chair, recycle bin)","2021-05-27T00:00:00.000","2021-06-06T00:00:00.000","2021-10-14","4516 Virginia Ave, Kansas City, MO 64110","137977","POINT (-94.569261 39.044488)"
"007f9b5d-e58f-430a-9c24-135f318e2a3c","NPD-2021-05282","In-Violation","5112 E 42nd St","64130","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","The trash bins outside the property need lids placed on top of them.","2021-08-12T00:00:00.000","2021-08-22T00:00:00.000","2022-09-01","5112 E 42nd St, Kansas City, MO 64130","32294","POINT (-94.524667 39.049698)"
"007fffa2-2eaf-4d1a-9bd9-9baaf1f21cc4","NPD-2022-05052","In-Violation","1023 NE 88th St","64155","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","Remove box from the yard.","2022-07-29T00:00:00.000","2022-08-08T00:00:00.000",,"1023 NE 88th St, Kansas City, MO 64155","91808",
"008010b5-a4a8-4bce-90c2-b961acea7ec9","NPD-2021-00098","In-Violation","7330 Flora Ave","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","REMOVE BAG FROM THE SIDE OF HOME AND DEBRIS/LIMBS AND UMBRELLA FROM THE CURBSIDE.","2022-07-06T00:00:00.000","2022-07-16T00:00:00.000","2022-09-01","7330 Flora Ave, Kansas City, MO 64131","114946",
"00801efd-3f4d-4712-a4cd-000ecc395071","NPD-2022-03726","In-Violation","3523 Cypress Ave","64128","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove limbs from property.","2022-05-03T00:00:00.000","2022-05-13T00:00:00.000",,"3523 Cypress Ave, Kansas City, MO 64128","31136",
"00813201-7996-4de8-a6a2-894644c015e9","NPD-2022-09971","In-Violation","4517 Summit St","64111","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","Please remove card board box & red crate on front porch","2022-07-20T00:00:00.000","2022-07-30T00:00:00.000",,"4517 Summit St, Kansas City, MO 64111","140862",
"0081551f-e5dd-4659-9f76-7a06d8c112fc","NPD-2021-07360","In-Compliance","8724 Arlington Ave","64138","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove Mercury in driveway","2021-06-08T00:00:00.000","2021-06-18T00:00:00.000","2022-07-12","8724 Arlington Ave, Kansas City, MO 64138","66987","POINT (-94.470101 38.964474)"
"00818eee-5397-439a-9b69-7cc87bac7911","NPD-2021-12108","In-Violation","7332 Agnes Ave","64132","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2021-11-03T00:00:00.000","2021-11-13T00:00:00.000","2022-05-04","7332 Agnes Ave, Kansas City, MO 64132","3624","POINT (-94.552499 38.992929)"
"008245e9-c52b-41db-a39b-88e086251e06","NPD-2022-09391","In-Violation","8812 E 9th St","64125","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove all trash, limbs, and brush from entire property.","2022-07-12T00:00:00.000","2022-07-22T00:00:00.000",,"8812 E 9th St, Kansas City, MO 64125","47083",
"00839a3b-0a94-418d-a6aa-0ad69d0ebdf1","NPD-2021-04753","Complete","7207 Forest Ave","64131","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove vehicle.","2021-05-21T00:00:00.000","2021-05-31T00:00:00.000","2021-06-11","7207 Forest Ave, Kansas City, MO 64131","114613","POINT (-94.574275 38.996642)"
"0088f754-a89e-444c-8590-f2e90194a671","NPD-2021-02396","In-Compliance","7601 Troost Ave","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","REMOVE BOTTLES, CANS FROM SIDEWALK AND PARKING LOT AREA. LOOSE SCATTERED TRASH ON CURBSIDE AND REMOVE RUBBISH/DEBRIS ON NORTH SIDE OF BUILDING AND IN THE BUSHES AGAINST THE TREE NEAR SIDEWALK.","2022-05-05T00:00:00.000","2022-05-15T00:00:00.000","2022-06-29","7601 Troost Ave, Kansas City, MO 64131","116093",
"0089366e-5d5f-4b3d-baf3-5498d7b04a09","NPD-2021-03649","Court Case Pending","7215 Lydia Ave","64131","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall.","2022-06-30T00:00:00.000","2022-07-30T00:00:00.000",,"7215 Lydia Ave, Kansas City, MO 64131","114496",
"008ad198-bd98-49f5-80e6-89c0365189ca","NPD-2022-05676","In-Violation","4006 Bellefontaine Ave","64130","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-05-23T00:00:00.000","2022-06-02T00:00:00.000",,"4006 Bellefontaine Ave, Kansas City, MO 64130","29528",
"008b3a40-c20b-4e0d-8ea9-e821be3b7cea","NPD-2021-02087","In-Violation","2707 Holly St","64108","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.  -  Send new notice","2021-05-07T00:00:00.000","2021-05-17T00:00:00.000","2022-08-18","2707 Holly St, Kansas City, MO 64108","128582","POINT (-94.598776 39.078474)"
