"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","latitude","longitude","location_1"
"160000124","2016-01-01T00:00:00.000","12:36","2016-01-01T00:00:00.000","2:00","2016-01-01T00:00:00.000","2:30","640","23F","Stealing From Auto","324","E 26 ST and COLORADO AV","KANSAS CITY","64127","PJ2106","EPD","N","1","SUS","U","U",,"N","39.0956","-94.5483","26 ST and COLORADO AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000127","2016-01-01T00:00:00.000","12:13","2016-01-01T00:00:00.000","11:30",,,"630","23C","Stealing Shoplifting","414","5300  NW 64 ST","KANSAS CITY","64151","PP0626","NPD","U","1","VIC",,,,"N","39.2106","-94.6423","5300 NW 64 ST
KANSAS CITY,  64151
(39.2106, -94.6423)"
"160000127","2016-01-01T00:00:00.000","12:13","2016-01-01T00:00:00.000","11:30",,,"630","23C","Stealing Shoplifting","414","5300  NW 64 ST","KANSAS CITY","64151","PP0626","NPD","N","1","SUS","W","M","45","N","39.2106","-94.6423","5300 NW 64 ST
KANSAS CITY,  64151
(39.2106, -94.6423)"
"160000134","2016-01-01T00:00:00.000","13:52","2015-12-31T00:00:00.000","19:15",,"19:20","690","23H","Stealing All Other","634","5300  N CHOUTEAU TF","KANSAS CITY","64119","PC0788","SCP","N","1","VIC","B","F","22","N","39.2019","-94.5415","5300 N CHOUTEAU
TF KANSAS CITY,  64119
(39.2019, -94.5415)"
"160000134","2016-01-01T00:00:00.000","13:52","2015-12-31T00:00:00.000","19:15",,"19:20","690","23H","Stealing All Other","634","5300  N CHOUTEAU TF","KANSAS CITY","64119","PC0788","SCP","U","1","SUS","U","U",,"N","39.2019","-94.5415","5300 N CHOUTEAU
TF KANSAS CITY,  64119
(39.2019, -94.5415)"
"160000136","2016-01-01T00:00:00.000","13:20","2016-01-01T00:00:00.000","13:15",,,"801","13B","Non Aggravated Assau","315","N BELLAIRE AV and SCARRITT AV","KANSAS CITY","64123","PJ0248","EPD","N","1","SUS","B","F","55","N","39.1141","-94.5127","N BELLAIRE KANSAS CITY
, AV 64123
(39.1141, -94.5127)"
"160000136","2016-01-01T00:00:00.000","13:20","2016-01-01T00:00:00.000","13:15",,,"801","13B","Non Aggravated Assau","315","N BELLAIRE AV and SCARRITT AV","KANSAS CITY","64123","PJ0248","EPD","N","1","VIC","W","F","29","N","39.1141","-94.5127","N BELLAIRE KANSAS CITY
, AV 64123
(39.1141, -94.5127)"
"160000138","2016-01-01T00:00:00.000","14:07","2015-12-31T00:00:00.000","17:30",,"19:00","670","23D","Stealing from Buildi","224","1600  E 63 ST","KANSAS CITY","64130","PJ4883","MPD","U","1","VIC","B","F","20","N","39.013","-94.568","1600 E 63 ST
KANSAS CITY,  64130
(39.013, -94.568)"
"160000138","2016-01-01T00:00:00.000","14:07","2015-12-31T00:00:00.000","17:30",,"19:00","670","23D","Stealing from Buildi","224","1600  E 63 ST","KANSAS CITY","64130","PJ4883","MPD","U","1","SUS","U","U",,"N","39.013","-94.568","1600 E 63 ST
KANSAS CITY,  64130
(39.013, -94.568)"
"160000140","2016-01-01T00:00:00.000","14:16","2016-01-01T00:00:00.000","14:16",,,"802","13B","Non Agg Assault Dome","211","3700  E 51 ST ","KANSAS CITY","64130","PJ4041","MPD","Y","1","SUS","B","M","22","N","39.0334","-94.5429","3700 E 51 ST
KANSAS CITY,  64130
(39.0334, -94.5429)"
"160000140","2016-01-01T00:00:00.000","14:16","2016-01-01T00:00:00.000","14:16",,,"802","13B","Non Agg Assault Dome","211","3700  E 51 ST ","KANSAS CITY","64130","PJ4041","MPD","Y","1","VIC","B","F","23","N","39.0334","-94.5429","3700 E 51 ST
KANSAS CITY,  64130
(39.0334, -94.5429)"
"160000141","2016-01-01T00:00:00.000","14:40","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","3:00","640","23F","Stealing From Auto","133","300  WESTPORT RD","KANSAS CITY","64111","PJ3246","CPD","U","2","VIC","W","F","22","N","39.0541","-94.5896","300 WESTPORT RD
KANSAS CITY,  64111
(39.0541, -94.5896)"
"160000141","2016-01-01T00:00:00.000","14:40","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","3:00","640","23F","Stealing From Auto","133","300  WESTPORT RD","KANSAS CITY","64111","PJ3246","CPD","U","1","SUS","U","U",,"N","39.0541","-94.5896","300 WESTPORT RD
KANSAS CITY,  64111
(39.0541, -94.5896)"
"160000141","2016-01-01T00:00:00.000","14:40","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","3:00","1401","290","Property Damage","133","300  WESTPORT RD","KANSAS CITY","64111","PJ3246","CPD","U","1","SUS","U","U",,"N","39.0541","-94.5896","300 WESTPORT RD
KANSAS CITY,  64111
(39.0541, -94.5896)"
"160000141","2016-01-01T00:00:00.000","14:40","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","3:00","1401","290","Property Damage","133","300  WESTPORT RD","KANSAS CITY","64111","PJ3246","CPD","U","2","VIC","W","F","22","N","39.0541","-94.5896","300 WESTPORT RD
KANSAS CITY,  64111
(39.0541, -94.5896)"
"160000141","2016-01-01T00:00:00.000","14:40","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","3:00","1401","290","Property Damage","133","300  WESTPORT RD","KANSAS CITY","64111","PJ3246","CPD","U","1","VIC","B","F","25","N","39.0541","-94.5896","300 WESTPORT RD
KANSAS CITY,  64111
(39.0541, -94.5896)"
"160000141","2016-01-01T00:00:00.000","14:40","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","3:00","640","23F","Stealing From Auto","133","300  WESTPORT RD","KANSAS CITY","64111","PJ3246","CPD","U","1","VIC","B","F","25","N","39.0541","-94.5896","300 WESTPORT RD
KANSAS CITY,  64111
(39.0541, -94.5896)"
"160000145","2016-01-01T00:00:00.000","14:58","2015-12-30T00:00:00.000","23:00","2016-01-01T00:00:00.000","14:00","650","23G","Stealing Auto Parts/","213","5200  MARSH AV","KANSAS CITY","64129","PJ4334","MPD","U","1","VIC","B","M","45","N","39.0286","-94.4892","5200 MARSH AV
KANSAS CITY,  64129
(39.0286, -94.4892)"
"160000145","2016-01-01T00:00:00.000","14:58","2015-12-30T00:00:00.000","23:00","2016-01-01T00:00:00.000","14:00","650","23G","Stealing Auto Parts/","213","5200  MARSH AV","KANSAS CITY","64129","PJ4334","MPD","U","1","SUS","U","U",,"N","39.0286","-94.4892","5200 MARSH AV
KANSAS CITY,  64129
(39.0286, -94.4892)"
"160000146","2016-01-01T00:00:00.000","14:12","2016-01-01T00:00:00.000","13:45",,,"301","120","Strong Arm Robbery","312","E 12 ST and WHITE AV","KANSAS CITY","64127","PJ1160","EPD","U","2","SUS","W","M",,"N","39.0956","-94.5483","12 ST and WHITE AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000146","2016-01-01T00:00:00.000","14:12","2016-01-01T00:00:00.000","13:45",,,"301","120","Strong Arm Robbery","312","E 12 ST and WHITE AV","KANSAS CITY","64127","PJ1160","EPD","U","1","SUS","W","M","18","N","39.0956","-94.5483","12 ST and WHITE AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000146","2016-01-01T00:00:00.000","14:12","2016-01-01T00:00:00.000","13:45",,,"301","120","Strong Arm Robbery","312","E 12 ST and WHITE AV","KANSAS CITY","64127","PJ1160","EPD","U","1","VIC","W","M","47","N","39.0956","-94.5483","12 ST and WHITE AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000147","2016-01-01T00:00:00.000","14:48","2016-01-01T00:00:00.000","14:48",,,"403","13A","Agg Assault - Domest","322","1600  JACKSON AV ","KANSAS CITY","64127","PJ1473","EPD","Y","1","VIC","B","F","47","N","39.0931","-94.5339","1600 JACKSON AV
KANSAS CITY,  64127
(39.0931, -94.5339)"
"160000147","2016-01-01T00:00:00.000","14:48","2016-01-01T00:00:00.000","14:48",,,"403","13A","Agg Assault - Domest","322","1600  JACKSON AV ","KANSAS CITY","64127","PJ1473","EPD","U","1","SUS","B","M","49","N","39.0931","-94.5339","1600 JACKSON AV
KANSAS CITY,  64127
(39.0931, -94.5339)"
"160000149","2016-01-01T00:00:00.000","15:18","2015-12-31T00:00:00.000","24:00:00","2016-01-01T00:00:00.000","0:30","1401","290","Property Damage","334","4600  CYPRESS AV","KANSAS CITY","64130","PJ3798","EPD","U","1","VIC","B","M","74","N","39.0411","-94.5324","4600 CYPRESS AV
KANSAS CITY,  64130
(39.0411, -94.5324)"
"160000149","2016-01-01T00:00:00.000","15:18","2015-12-31T00:00:00.000","24:00:00","2016-01-01T00:00:00.000","0:30","1401","290","Property Damage","334","4600  CYPRESS AV","KANSAS CITY","64130","PJ3798","EPD","U","1","SUS","U","U",,"N","39.0411","-94.5324","4600 CYPRESS AV
KANSAS CITY,  64130
(39.0411, -94.5324)"
"160000151","2016-01-01T00:00:00.000","15:30","2015-12-31T00:00:00.000","21:30","2016-01-01T00:00:00.000","14:30","1401","290","Property Damage","234","E 89 ST and TROOST AV","KANSAS CITY","64130","PJ6188","MPD","U","1","VIC","B","F","35","N","39.037","-94.5474","89 ST and TROOST AV
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000151","2016-01-01T00:00:00.000","15:30","2015-12-31T00:00:00.000","21:30","2016-01-01T00:00:00.000","14:30","1401","290","Property Damage","234","E 89 ST and TROOST AV","KANSAS CITY","64130","PJ6188","MPD","U","1","SUS","U","U",,"N","39.037","-94.5474","89 ST and TROOST AV
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000152","2016-01-01T00:00:00.000","14:48","2016-01-01T00:00:00.000","14:00","2016-01-01T00:00:00.000","14:30","501","220","Burglary - Residence","345","9100  E 43 TE","KANSAS CITY","64133","PJ3650","EPD","U","1","SUS","U","U",,"N","39.0443","-94.4747","9100 E 43
TE KANSAS CITY,  64133
(39.0443, -94.4747)"
"160000152","2016-01-01T00:00:00.000","14:48","2016-01-01T00:00:00.000","14:00","2016-01-01T00:00:00.000","14:30","501","220","Burglary - Residence","345","9100  E 43 TE","KANSAS CITY","64133","PJ3650","EPD","U","1","VIC","B","F","48","N","39.0443","-94.4747","9100 E 43
TE KANSAS CITY,  64133
(39.0443, -94.4747)"
"160000154","2016-01-01T00:00:00.000","15:43","2015-12-31T00:00:00.000","9:00","2016-01-01T00:00:00.000","13:00","640","23F","Stealing From Auto","115","2300  MCGEE ST","KANSAS CITY","64108","PJ1867","CPD","U","1","SUS","U","U",,"N","39.0852","-94.5805","2300 MCGEE ST
KANSAS CITY,  64108
(39.0852, -94.5805)"
"160000154","2016-01-01T00:00:00.000","15:43","2015-12-31T00:00:00.000","9:00","2016-01-01T00:00:00.000","13:00","640","23F","Stealing From Auto","115","2300  MCGEE ST","KANSAS CITY","64108","PJ1867","CPD","U","1","VIC","W","M","58","N","39.0852","-94.5805","2300 MCGEE ST
KANSAS CITY,  64108
(39.0852, -94.5805)"
"160000155","2016-01-01T00:00:00.000","15:23","2016-01-01T00:00:00.000","15:10",,,"401","13A","Aggravated Assault (","332","3200  PROSPECT AV","KANSAS CITY","64127","PJ2651","EPD","U","1","SUS","B","M","31","N","39.068","-94.553","3200 PROSPECT AV
KANSAS CITY,  64127
(39.068, -94.553)"
"160000155","2016-01-01T00:00:00.000","15:23","2016-01-01T00:00:00.000","15:10",,,"401","13A","Aggravated Assault (","332","3200  PROSPECT AV","KANSAS CITY","64127","PJ2651","EPD","U","1","VIC","W","M","53","N","39.068","-94.553","3200 PROSPECT AV
KANSAS CITY,  64127
(39.068, -94.553)"
"160000159","2016-01-01T00:00:00.000","16:20","2015-12-31T00:00:00.000","19:00",,"21:00","702","240","Auto Theft","314","500  DENVER AV","KANSAS CITY","64124","PJ0633","EPD","U","1","SUS","U","U",,"N","39.107","-94.5214","500 DENVER AV
KANSAS CITY,  64124
(39.107, -94.5214)"
"160000159","2016-01-01T00:00:00.000","16:20","2015-12-31T00:00:00.000","19:00",,"21:00","702","240","Auto Theft","314","500  DENVER AV","KANSAS CITY","64124","PJ0633","EPD","U","1","VIC","B","F","35","N","39.107","-94.5214","500 DENVER AV
KANSAS CITY,  64124
(39.107, -94.5214)"
"160000161","2016-01-01T00:00:00.000","16:27","2015-12-29T00:00:00.000","22:00","2016-01-01T00:00:00.000","12:00","702","240","Auto Theft","541","E BANNISTER RD and US 71 HIGHWAY OFF RA","KANSAS CITY","64132","PJ6451","SPD","U","1","VIC","B","F","23","N","39.0028","-94.5566","71 HIGHWAY
OFF RA KANSAS CITY,  64132
(39.0028, -94.5566)"
"160000161","2016-01-01T00:00:00.000","16:27","2015-12-29T00:00:00.000","22:00","2016-01-01T00:00:00.000","12:00","702","240","Auto Theft","541","E BANNISTER RD and US 71 HIGHWAY OFF RA","KANSAS CITY","64132","PJ6451","SPD","U","1","SUS","U","U",,"N","39.0028","-94.5566","71 HIGHWAY
OFF RA KANSAS CITY,  64132
(39.0028, -94.5566)"
"160000162","2016-01-01T00:00:00.000","16:28","2015-12-28T00:00:00.000","8:00","2016-01-01T00:00:00.000",,"650","23G","Stealing Auto Parts/","422","8500  N MATTOX RD","KANSAS CITY","64151","PP0341","NPD","N","1","SUS","U","U",,"N","39.249","-94.6453","8500 N MATTOX RD
KANSAS CITY,  64151
(39.249, -94.6453)"
"160000162","2016-01-01T00:00:00.000","16:28","2015-12-28T00:00:00.000","8:00","2016-01-01T00:00:00.000",,"650","23G","Stealing Auto Parts/","422","8500  N MATTOX RD","KANSAS CITY","64151","PP0341","NPD","N","1","VIC","A","F","29","N","39.249","-94.6453","8500 N MATTOX RD
KANSAS CITY,  64151
(39.249, -94.6453)"
"160000166","2016-01-01T00:00:00.000","16:11","2016-01-01T00:00:00.000","15:00","2016-01-01T00:00:00.000","16:11","802","13B","Non Agg Assault Dome","541","E BANNISTER RD and MARION PARK DR","KANSAS CITY","64134","PJ6336","SPD","Y","1","VIC","B","F","42","N","38.9535","-94.536","E BANNISTER KANSAS CITY
, RD 64134
(38.9535, -94.536)"
"160000166","2016-01-01T00:00:00.000","16:11","2016-01-01T00:00:00.000","15:00","2016-01-01T00:00:00.000","16:11","802","13B","Non Agg Assault Dome","541","E BANNISTER RD and MARION PARK DR","KANSAS CITY","64134","PJ6336","SPD","U","1","ARR","B","M","42","N","38.9535","-94.536","E BANNISTER KANSAS CITY
, RD 64134
(38.9535, -94.536)"
"160000167","2016-01-01T00:00:00.000","16:49","2015-12-31T00:00:00.000","14:00",,,"670","23D","Stealing from Buildi","242","8000  PARK AV","KANSAS CITY","64131","PJ5893","MPD","U","1","VIC","B","M","25","N","38.9818","-94.5613","8000 PARK AV
KANSAS CITY,  64131
(38.9818, -94.5613)"
"160000167","2016-01-01T00:00:00.000","16:49","2015-12-31T00:00:00.000","14:00",,,"670","23D","Stealing from Buildi","242","8000  PARK AV","KANSAS CITY","64131","PJ5893","MPD","U","1","SUS","B","F",,"N","38.9818","-94.5613","8000 PARK AV
KANSAS CITY,  64131
(38.9818, -94.5613)"
"160000169","2016-01-01T00:00:00.000","15:44","2016-01-01T00:00:00.000","15:44",,,"501","220","Burglary - Residence","223","5500  OLIVE ST","KANSAS CITY","64130","PJ4441","MPD","N","1","VIC","B","M","48","N","39.0265","-94.5578","5500 OLIVE ST
KANSAS CITY,  64130
(39.0265, -94.5578)"
"160000169","2016-01-01T00:00:00.000","15:44","2016-01-01T00:00:00.000","15:44",,,"501","220","Burglary - Residence","223","5500  OLIVE ST","KANSAS CITY","64130","PJ4441","MPD","N","1","SUS","U","U",,"N","39.0265","-94.5578","5500 OLIVE ST
KANSAS CITY,  64130
(39.0265, -94.5578)"
"160000170","2016-01-01T00:00:00.000","15:44","2016-01-01T00:00:00.000","14:44",,,"401","13A","Aggravated Assault (","223","5500  OLIVE ST","KANSAS CITY","64130","PJ4441","MPD","N","1","VIC","B","M","48","Y","39.0265","-94.5578","5500 OLIVE ST
KANSAS CITY,  64130
(39.0265, -94.5578)"
"160000170","2016-01-01T00:00:00.000","15:44","2016-01-01T00:00:00.000","14:44",,,"401","13A","Aggravated Assault (","223","5500  OLIVE ST","KANSAS CITY","64130","PJ4441","MPD","N","1","SUS","U","U",,"Y","39.0265","-94.5578","5500 OLIVE ST
KANSAS CITY,  64130
(39.0265, -94.5578)"
"160000171","2016-01-01T00:00:00.000","16:54","2016-01-01T00:00:00.000","2:00","2016-01-01T00:00:00.000","4:00","670","23D","Stealing from Buildi","233","8300  HIGHLAND AV","KANSAS CITY","64131","PJ6034","MPD","U","1","VIC","B","F","35","N","38.9769","-94.5687","8300 HIGHLAND AV
KANSAS CITY,  64131
(38.9769, -94.5687)"
"160000171","2016-01-01T00:00:00.000","16:54","2016-01-01T00:00:00.000","2:00","2016-01-01T00:00:00.000","4:00","670","23D","Stealing from Buildi","233","8300  HIGHLAND AV","KANSAS CITY","64131","PJ6034","MPD","U","1","SUS","U","U",,"N","38.9769","-94.5687","8300 HIGHLAND AV
KANSAS CITY,  64131
(38.9769, -94.5687)"
"160000173","2016-01-01T00:00:00.000","16:52","2016-01-01T00:00:00.000","16:45",,,"2655","90J","Trespassing","414","7100  NW PRAIRIE VIEW RD","KANSAS CITY","64151","PP0572","NPD","N","1","ARR","W","M","60","N","39.2229","-94.6519","7100 NW PRAIRIE VIEW RD
KANSAS CITY,  64151
(39.2229, -94.6519)"
"160000173","2016-01-01T00:00:00.000","16:52","2016-01-01T00:00:00.000","16:45",,,"2655","90J","Trespassing","414","7100  NW PRAIRIE VIEW RD","KANSAS CITY","64151","PP0572","NPD","U","1","VIC",,,,"N","39.2229","-94.6519","7100 NW PRAIRIE VIEW RD
KANSAS CITY,  64151
(39.2229, -94.6519)"
"160000175","2016-01-01T00:00:00.000","16:48","2015-01-16T00:00:00.000","16:48",,,"101","09A","HOMICIDE/Non Neglige","544","10100  RAYTOWN RD","KANSAS CITY","64134","PJ6674","SPD","U","1","VIC","B","M","25","Y","38.9395","-94.4692","10100 RAYTOWN RD
KANSAS CITY,  64134
(38.9395, -94.4692)"
"160000175","2016-01-01T00:00:00.000","16:48","2015-01-16T00:00:00.000","16:48",,,"101","09A","HOMICIDE/Non Neglige","544","10100  RAYTOWN RD","KANSAS CITY","64134","PJ6674","SPD","U","1","SUS","U","M",,"Y","38.9395","-94.4692","10100 RAYTOWN RD
KANSAS CITY,  64134
(38.9395, -94.4692)"
"160000176","2016-01-01T00:00:00.000","17:04","2016-01-01T00:00:00.000","17:00",,,"302","120","Armed Robbery","333","3900  PROSPECT AV","KANSAS CITY","64128","PJ3184","EPD","U","1","VIC",,,,"N","39.0554","-94.5536","3900 PROSPECT AV
KANSAS CITY,  64128
(39.0554, -94.5536)"
"160000176","2016-01-01T00:00:00.000","17:04","2016-01-01T00:00:00.000","17:00",,,"302","120","Armed Robbery","333","3900  PROSPECT AV","KANSAS CITY","64128","PJ3184","EPD","U","3","VIC","W","F","24","N","39.0554","-94.5536","3900 PROSPECT AV
KANSAS CITY,  64128
(39.0554, -94.5536)"
"160000176","2016-01-01T00:00:00.000","17:04","2016-01-01T00:00:00.000","17:00",,,"302","120","Armed Robbery","333","3900  PROSPECT AV","KANSAS CITY","64128","PJ3184","EPD","U","1","SUS","B","F","25","N","39.0554","-94.5536","3900 PROSPECT AV
KANSAS CITY,  64128
(39.0554, -94.5536)"
"160000176","2016-01-01T00:00:00.000","17:04","2016-01-01T00:00:00.000","17:00",,,"302","120","Armed Robbery","333","3900  PROSPECT AV","KANSAS CITY","64128","PJ3184","EPD","U","2","VIC","U","M","23","N","39.0554","-94.5536","3900 PROSPECT AV
KANSAS CITY,  64128
(39.0554, -94.5536)"
"160000178","2016-01-01T00:00:00.000","17:32","2015-12-17T00:00:00.000","20:00",,"8:00","670","23D","Stealing from Buildi","133","3900  MAIN ST","KANSAS CITY","64111","PJ3137","CPD","N","1","SUS","W","F","28","N","39.0561","-94.5862","3900 MAIN ST
KANSAS CITY,  64111
(39.0561, -94.5862)"
"160000178","2016-01-01T00:00:00.000","17:32","2015-12-17T00:00:00.000","20:00",,"8:00","670","23D","Stealing from Buildi","133","3900  MAIN ST","KANSAS CITY","64111","PJ3137","CPD","N","1","VIC","W","F","28","N","39.0561","-94.5862","3900 MAIN ST
KANSAS CITY,  64111
(39.0561, -94.5862)"
"160000179","2016-01-01T00:00:00.000","16:36","2016-01-01T00:00:00.000","16:36",,,"301","120","Strong Arm Robbery","234","9400  CLEVELAND AV","KANSAS CITY","64131","PJ6453","MPD","Y","1","VIC","B","F","22","N","38.956","-94.5439","9400 CLEVELAND AV
KANSAS CITY,  64131
(38.956, -94.5439)"
"160000179","2016-01-01T00:00:00.000","16:36","2016-01-01T00:00:00.000","16:36",,,"301","120","Strong Arm Robbery","234","9400  CLEVELAND AV","KANSAS CITY","64131","PJ6453","MPD","Y","1","SUS","B","M","25","N","38.956","-94.5439","9400 CLEVELAND AV
KANSAS CITY,  64131
(38.956, -94.5439)"
"160000180","2016-01-01T00:00:00.000","17:38","2015-12-31T00:00:00.000","19:15","2016-01-01T00:00:00.000","15:45","1401","290","Property Damage","343","3300  CYPRESS AV","KANSAS CITY","64128","PJ2793","EPD","U","1","VIC","B","F","67","N","39.0655","-94.5312","3300 CYPRESS AV
KANSAS CITY,  64128
(39.0655, -94.5312)"
"160000180","2016-01-01T00:00:00.000","17:38","2015-12-31T00:00:00.000","19:15","2016-01-01T00:00:00.000","15:45","1401","290","Property Damage","343","3300  CYPRESS AV","KANSAS CITY","64128","PJ2793","EPD","U","1","SUS","U","U",,"N","39.0655","-94.5312","3300 CYPRESS AV
KANSAS CITY,  64128
(39.0655, -94.5312)"
"160000181","2016-01-01T00:00:00.000","17:04","2016-01-01T00:00:00.000","17:04",,,"302","120","Armed Robbery","324","4900  E 24 ST","KANSAS CITY","64127","PJ2089","EPD","U","2","SUS","B","M","30","Y","39.0823","-94.5265","4900 E 24 ST
KANSAS CITY,  64127
(39.0823, -94.5265)"
"160000181","2016-01-01T00:00:00.000","17:04","2016-01-01T00:00:00.000","17:04",,,"302","120","Armed Robbery","324","4900  E 24 ST","KANSAS CITY","64127","PJ2089","EPD","U","1","VIC","W","M","41","Y","39.0823","-94.5265","4900 E 24 ST
KANSAS CITY,  64127
(39.0823, -94.5265)"
"160000181","2016-01-01T00:00:00.000","17:04","2016-01-01T00:00:00.000","17:04",,,"302","120","Armed Robbery","324","4900  E 24 ST","KANSAS CITY","64127","PJ2089","EPD","U","1","SUS","B","M","30","Y","39.0823","-94.5265","4900 E 24 ST
KANSAS CITY,  64127
(39.0823, -94.5265)"
"160000183","2016-01-01T00:00:00.000","17:48","2016-01-01T00:00:00.000","13:45",,,"670","23D","Stealing from Buildi","242","7200  PARK AV","KANSAS CITY","64132","PJ5492","MPD","U","1","VIC","B","F","58","N","38.9963","-94.5605","7200 PARK AV
KANSAS CITY,  64132
(38.9963, -94.5605)"
"160000183","2016-01-01T00:00:00.000","17:48","2016-01-01T00:00:00.000","13:45",,,"670","23D","Stealing from Buildi","242","7200  PARK AV","KANSAS CITY","64132","PJ5492","MPD","U","1","SUS","B","M","29","N","38.9963","-94.5605","7200 PARK AV
KANSAS CITY,  64132
(38.9963, -94.5605)"
