"stateabbrv","statename","stfips","areaname","areatype","area","periodyear","periodtype","pertypdesc","period","indcodty","indcode","indcodetitle","occodetype","occodetydesc","codetitle","wagesource","wagesrdesc","ratetype","ratetydesc","empcount","response","mean","entrywg","experience","pct10","pct25","median","pct75","pct90","udpct","udpctwage","udrnglopct","udrnghipct","udrngmean","wpctrelerr","epctrelerr","panelcode"
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","80","91270.00","43516.00","115148.00","41619.00","46151.00","103188.00","126476.00","139822.00","0","0.00","0","0","0.00","6.05","22.42",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","10","60","44.56","24.59","54.54","22.54","26.34","32.50","51.19","0.00","0","0.00","0","0","0.00","20.30","22.78",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","60","92679.00","51140.00","113448.00","46886.00","54784.00","67606.00","106477.00","0.00","0","0.00","0","0","0.00","20.30","22.78",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Mechanical Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","10","60","32.85","25.67","36.44","24.33","26.56","33.44","39.28","42.83","0","0.00","0","0","0.00","3.19","25.12",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Mechanical Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","60","68322.00","53385.00","75791.00","50604.00","55238.00","69546.00","81708.00","89092.00","0","0.00","0","0","0.00","3.19","25.12",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Mining and Geological Engineers, Including Mining Safety Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","60","80","39.50","27.06","45.72","25.23","28.14","36.78","43.58","54.90","0","0.00","0","0","0.00","2.80","5.90",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Mining and Geological Engineers, Including Mining Safety Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","80","82159.00","56281.00","95097.00","52479.00","58521.00","76502.00","90636.00","114183.00","0","0.00","0","0","0.00","2.80","5.90",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Mining and Geological Engineers, Including Mining Safety Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","70","83","40.65","28.70","46.63","26.46","30.84","39.10","44.55","54.93",,,,,,"2.29","10.15",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Mining and Geological Engineers, Including Mining Safety Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","70","83","84562.00","59692.00","96997.00","55046.00","64146.00","81321.00","92662.00","114253.00",,,,,,"2.29","10.15",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Petroleum Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","140","67","45.10","34.93","50.19","32.83","37.50","43.25","51.67","59.64","0","0.00","0","0","0.00","4.61","33.39",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Petroleum Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","140","67","93816.00","72647.00","104400.00","68291.00","78008.00","89965.00","107467.00","124048.00","0","0.00","0","0","0.00","4.61","33.39",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","1","Hourly wage","90","100","22.53","15.70","25.94","14.36","17.22","22.12","28.21","31.76","0","0.00","0","0","0.00","4.16","29.54",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","4","Annual wage or salary","90","100","46853.00","32656.00","53952.00","29861.00","35819.00","46003.00","58668.00","66058.00","0","0.00","0","0","0.00","4.16","29.54",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","1","Hourly wage","60","90","24.90","16.56","29.07","15.02","18.42","25.70","30.61","34.87",,,,,,"4.21","30.10",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","90","51795.00","34443.00","60471.00","31243.00","38319.00","53463.00","63663.00","72524.00",,,,,,"4.21","30.10",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","1","Hourly wage","120","73","25.49","18.99","28.75","17.05","21.24","25.67","28.71","34.68",,,,,,"4.43","14.25",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","4","Annual wage or salary","120","73","53028.00","39491.00","59796.00","35458.00","44180.00","53392.00","59717.00","72141.00",,,,,,"4.43","14.25",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","1","Hourly wage","10","67","23.95","17.99","26.93","15.95","20.11","24.09","28.16","32.73",,,,,,"6.94","48.49",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architectural and Civil Drafters","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","67","49819.00","37423.00","56018.00","33181.00","41820.00","50103.00","58565.00","68072.00",,,,,,"6.94","48.49",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","10","100","17.67","14.19","19.40","13.45","15.08","18.13","20.24","22.06","0","0.00","0","0","0.00","4.78","29.65",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","100","36745.00","29525.00","40354.00","27974.00","31375.00","37721.00","42109.00","45886.00","0","0.00","0","0","0.00","4.78","29.65",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","60","92","23.91","17.67","27.03","16.20","19.48","24.10","28.45","32.54",,,,,,"3.93","20.44",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","92","49737.00","36751.00","56230.00","33697.00","40521.00","50128.00","59177.00","67680.00",,,,,,"3.93","20.44",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","100","92","23.49","15.94","27.26","11.51","20.03","24.03","29.38","32.61","0","0.00","0","0","0.00","4.06","24.25",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","100","92","48853.00","33164.00","56697.00","23938.00","41672.00","49984.00","61116.00","67838.00","0","0.00","0","0","0.00","4.06","24.25",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","20","100","27.31","21.28","30.32","20.15","22.56","29.15","32.72","34.86","0","0.00","0","0","0.00","5.03","11.62",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","100","56802.00","44268.00","63069.00","41904.00","46923.00","60630.00","68059.00","72516.00","0","0.00","0","0","0.00","5.03","11.62",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical and Electronics Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","20","88","27.63","23.78","29.55","22.47","24.96","28.04","31.00","32.63","0","0.00","0","0","0.00","2.64","29.47",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical and Electronics Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","88","57465.00","49457.00","61470.00","46729.00","51917.00","58329.00","64484.00","67870.00","0","0.00","0","0","0.00","2.64","29.47",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical and Electronics Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","20","100","28.45","21.06","32.15","19.97","22.21","29.62","33.28","35.88",,,,,,"4.98","24.12",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical and Electronics Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","100","59177.00","43807.00","66863.00","41537.00","46206.00","61613.00","69222.00","74632.00",,,,,,"4.98","24.12",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electro-Mechanical Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","10","100","29.83","25.97","31.75","24.12","25.58","28.00","31.78","35.54",,,,,,"7.13","46.97",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electro-Mechanical Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","100","62041.00","54024.00","66049.00","50175.00","53203.00","58250.00","66106.00","73930.00",,,,,,"7.13","46.97",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","10","75","34.47","30.61","36.40","29.02","31.05","34.04","38.49","43.37",,,,,,"3.27","16.00",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","75","71688.00","63661.00","75702.00","60366.00","64590.00","70798.00","80052.00","90210.00",,,,,,"3.27","16.00",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Mechanical Engineering Technicians","3","Occupational Employment Statistics Survey","1","Hourly wage","10","100","18.16","12.96","20.76","11.11","14.74","16.29","17.83","32.47","0","0.00","0","0","0.00","4.48","30.64",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Mechanical Engineering Technicians","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","100","37781.00","26966.00","43188.00","23100.00","30669.00","33876.00","37083.00","67533.00","0","0.00","0","0","0.00","4.48","30.64",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Engineering Technicians, Except Drafters, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","90","88","27.25","20.02","30.86","16.50","23.77","28.31","32.54","35.25","0","0.00","0","0","0.00","1.33","2.80",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Engineering Technicians, Except Drafters, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","90","88","56672.00","41634.00","64191.00","34317.00","49445.00","58878.00","67685.00","73327.00","0","0.00","0","0","0.00","1.33","2.80",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Engineering Technicians, Except Drafters, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","20","100","26.71","22.07","29.04","20.87","23.40","26.96","29.61","34.03",,,,,,"3.14","44.69",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Engineering Technicians, Except Drafters, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","100","55564.00","45904.00","60393.00","43417.00","48672.00","56080.00","61595.00","70787.00",,,,,,"3.14","44.69",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Engineering Technicians, Except Drafters, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","20","86","26.93","22.25","29.27","20.61","24.00","27.86","29.30","33.98","0","0.00","0","0","0.00","2.32","11.81",
