"devicenettype","devicenetworktype","deviceroaming","devicesignalstrength","latencyaverage","latencystatus","downloadspeed","downloadstatus","islatency","uploadspeed","uploadstatus","devicenetop","devicesimop","addresszip","latitude","longitude","location"
"1xEVDO REVA","GSM","false","-67","216.4","success","2332.0100000000002","success","false","420.05","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-67","290","success","5126.8999999999996","success","false","515.35","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-67","303.39999999999998","success","5124.37","success","false","548.25","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-67","334.2","success","885.93","success","false","309.41000000000003","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-67","425.6","success","1232.76","success","false","261.16000000000003","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-67","526.4","success","787.94","success","false","395.14","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.85","(38.82, -104.85)"
"1xEVDO REVA","GSM","false","-67","686","success","2509.44","success","false","498.38","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-67","921","success","912.84","success","false","326.97000000000003","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-65","126.6","success","11542.85","success","false","891.79","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-65","136.4","success","10498.01","success","false","882.86","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-65","150.6","success","7863.19","success","false","850.82","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-65","151","success","10611.61","success","false","864.61","success","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.83","(38.84, -104.83)"
"1xEVDO REVA","GSM","false","-65","180.4","success","10619.53","success","false","791.41","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-65","209.6","success","1806.6","success","false","589.16999999999996","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-65","214.4","success","523.53","success","false","359.08","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-65","231.4","success","3231.08","success","false","595.57000000000005","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-65","294","success","5232.58","success","false","522","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-65","298.39999999999998","success","3620.76","success","false","515.72","success","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.83","(38.84, -104.83)"
"1xEVDO REVA","GSM","false","-65","298.39999999999998","success","5095.17","success","false","550.9","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-65","301.60000000000002","success","5067.01","success","false","498.04","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-65","303","success","466.71","success","false","290.27999999999997","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-65","313.2","success","3946.39","success","false","464.05","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.85","(38.82, -104.85)"
"1xEVDO REVA","GSM","false","-65","313.8","success","1054.03","success","false","326.14","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.85","(38.82, -104.85)"
"1xEVDO REVA","GSM","false","-65","353.4","success","1124.93","success","false","267.39","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-65","358","success","4759.82","success","false","469.2","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-65","391","success","2181.12","success","false","311.07","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-65","428.2","success","1947.59","success","false","294.64","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-65","441","success","1268.5999999999999","success","false","361.82","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-65","580.20000000000005","success","79.66","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-65","1082.8","success","171.03","success","false","392.72","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-63",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-63","130.19999999999999","success","10494.26","success","false","861.91","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-63","135.6","success","7965.23","success","false","909.18","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-63","139.80000000000001","success","5726.11","success","false","928.8","success","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.83","(38.84, -104.83)"
"1xEVDO REVA","GSM","false","-63","151.19999999999999","success","8449.4699999999993","success","false","829.74","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-63","178.6","success","5855.42","success","false","862.67","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-63","204.2","success","940.6","success","false","406.95","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-63","209.8","success","1893.12","success","false","430.41","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-63","220.2","success","2961.06","success","false","667.83","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-63","237","success","6809.61","success","false","640.5","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-63","282","success","2375.83","success","false","444.89","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-63","295","success","508.02","success","false","157.26","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-63","299.2","success","4573.97","success","false","479.92","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-63","304.8","success","1041.3399999999999","success","false","512.36","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-63","307.8","success","5119.8100000000004","success","false","550.25","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-63","310.8","success","4214.97","success","false","506.53","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-63","322","success","2833.65","success","false","507.49","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-63","337.4","success","160.91999999999999","success","false","110.03","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-63","365.8","success","2111.35","success","false","441.42","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-63","576.20000000000005","success","2532.9499999999998","success","false","286.33999999999997","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-63","629","success","160.35","success","false","54.85","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-61","137","success","12339.18","success","false","895.62","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-61","141.80000000000001","success","12386.93","success","false","910.04","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-61","155.4","success","12125.99","success","false","893.33","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-61","164","success","9669.6","success","false","744.25","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-61","207.2","success","1843.93","success","false","427.68","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.81","(38.81, -104.81)"
"1xEVDO REVA","GSM","false","-61","215.6","success","9109.6299999999992","success","false","696.22","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-61","229.6","success","2843.52","success","false","622.92999999999995","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-61","232.4","success","2690.3","success","false","672.66","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-61","273.8","success","4413.1899999999996","success","false","501.99","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-61","276.39999999999998","success","4954.99","success","false","565.84","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-61","284.60000000000002","success","3631.33","success","false","533.37","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-61","292.8","success","3723.03","success","false","558.89","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-61","293.2","success","5458.17","success","false","542.6","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-61","299.39999999999998","success","3442.13","success","false","501.03","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-61","300.2","success","3113.28","success","false","490.7","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-61","306.39999999999998","success","4832.26","success","false","523.13","success","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-61","374.2","success","3663.21","success","false","394.54","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-59",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-59","135.19999999999999","success","14579.32","success","false","880.36","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-59","137.6","success","8186.15","success","false","881.36","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-59","160.19999999999999","success","14248.96","success","false","882.45","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-59","223.6","success","1488.11","success","false","412.64","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-59","235.8","success","7072.8","success","false","677.46","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-59","278","success","5098.74","success","false","547.21","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-59","297.39999999999998","success","961.25","success","false","391.49","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-59","299.39999999999998","success","2200.15","success","false","513.96","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
