"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","material","pathway_wam_id","longitude","latitude","location","point"
,"VIS250","1650 18 AV NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000560","-114.02163786347363","51.07101673139104","
,  
(51.07101673139104, -114.02163786347363)",
,"DOV780","3047 DOVER RIDGE DR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004139","-113.99157721848837","51.01864488390763","
,  
(51.01864488390763, -113.99157721848837)",
,"STR507",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000033","-114.18570825636598","51.05123202120052","
,  
(51.05123202120052, -114.18570825636598)",
,"SHN001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.0681822441941","50.911426362158466","
,  
(50.911426362158466, -114.0681822441941)",
"2017/10/12: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","TUX853","BS 2912 CENTRE ST NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51091757","-114.06177240232033","51.07869544185939","
,  
(51.07869544185939, -114.06177240232033)",
"NO DAS OR VISUAL VERIFIACTION AT TIME OF CCC","ASP520","43 ASPEN DALE WY SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50803267","-114.20489664623933","51.04335923120077","
,  
(51.04335923120077, -114.20489664623933)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90381111383671","50.93822806193194","
,  
(50.93822806193194, -113.90381111383671)",
"NEED CONFIRMATION THAT BOLLARDS EXIST","BOW009",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51269290","-114.18882025946776","51.084708603351736","
,  
(51.084708603351736, -114.18882025946776)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90419229240358","50.937935335965946","
,  
(50.937935335965946, -113.90419229240358)",
,"MCK718","3393 130 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50779324","-113.98780757847136","50.931847430036406","
,  
(50.931847430036406, -113.98780757847136)",
,"REN786","1020 ROBERT RD NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002551","-114.03191306331887","51.06148433309869","
,  
(51.06148433309869, -114.03191306331887)",
,"GBK604",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50869524","-114.16034439298404","51.022343646141515","
,  
(51.022343646141515, -114.16034439298404)",
"AS PER CCC CERTIFICATE WILL BE INSTALLED JUST PRIOR TO FAC","MAH008",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51067817","-113.91404540926781","50.902989095958596","
,  
(50.902989095958596, -113.91404540926781)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","VAR456",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50735743","-114.16434537293235","51.08827245559999","
,  
(51.08827245559999, -114.16434537293235)",
,"OAK678",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL","R-51357350","-114.13258413934258","50.96146278063953","
,  
(50.96146278063953, -114.13258413934258)",
"NOT PRESENT. X ACR 5","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16010097","-114.07135174402289","51.02962620645824","
,  
(51.02962620645824, -114.07135174402289)",
,"COU014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006400","-114.07594782623787","51.14482107176093","
,  
(51.14482107176093, -114.07594782623787)",
,"HAR773",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006246","-114.04611899541518","51.14454847345445","
,  
(51.14454847345445, -114.04611899541518)",
,"BRD774",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.04418588533285","51.05238827741867","
,  
(51.05238827741867, -114.04418588533285)",
,"RUN259","4820 RUNDLEWOOD DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51014072","-113.96392780969214","51.07413798583736","
,  
(51.07413798583736, -113.96392780969214)",
"2017/10/03: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","CAP321","1531 21 AV NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL",,"-114.09498875852327","51.070623893478675","
,  
(51.070623893478675, -114.09498875852327)",
,"WSP034","11 WESTPARK CO SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000638","-114.19959594025381","51.06081866387081","
,  
(51.06081866387081, -114.19959594025381)",
,"SAD321","45 SADDLEMEAD WY NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002116","-113.94482597260611","51.12754547017393","
,  
(51.12754547017393, -113.94482597260611)",
,"BED758",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50863713","-114.07125693219692","51.13236492907123","
,  
(51.13236492907123, -114.07125693219692)",
,"HID539","10504 HIDDEN VALLEY DR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006301","-114.10219510346111","51.149230243260725","
,  
(51.149230243260725, -114.10219510346111)",
,"SOM648",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006931","-114.09303385623353","50.89851628064439","
,  
(50.89851628064439, -114.09303385623353)",
,"CHA822",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005223","-114.04060244546494","50.884224861498694","
,  
(50.884224861498694, -114.04060244546494)",
,"SOM008","69 SOMERSET MR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007122","-114.08838707235253","50.8980047014456","
,  
(50.8980047014456, -114.08838707235253)",
,"GAW632","201 GARRISON SQ SW","CALGARY PARKS","CALGARY PARKS","TRYSTAN 'PARK AVENUE' PERMANENT BOLLARD","ACTIVE","FIXED","METAL","R-16005030","-114.11425604151673","51.02170407893048","
,  
(51.02170407893048, -114.11425604151673)",
,"LEG021",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51236062","-114.0243767738319","50.85724434829354","
,  
(50.85724434829354, -114.0243767738319)",
,"SKR005",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-113.96186457068478","51.1543737735669","
,  
(51.1543737735669, -113.96186457068478)",
,"SIG999",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","REMOVABLE","METAL","R-16003279","-114.16542546224008","51.03053377516498","
,  
(51.03053377516498, -114.16542546224008)",
,"CRA061","69 CRANARCH PL SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50764327","-113.96987600460655","50.874325815002024","
,  
(50.874325815002024, -113.96987600460655)",
,"ROY388","200 ROYAL OAK DR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007381","-114.22164212306613","51.13881372456887","
,  
(51.13881372456887, -114.22164212306613)",
,"OAK075","9821 OAKFIELD DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50810437","-114.13551160792763","50.966154653200455","
,  
(50.966154653200455, -114.13551160792763)",
,"CAR002",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL","R-16033266","-114.08338944602465","51.18310579259108","
,  
(51.18310579259108, -114.08338944602465)",
,"PAN443","11302 14 ST NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005741","-114.08586018058996","51.15418301040335","
,  
(51.15418301040335, -114.08586018058996)",
,"HID758",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50754911","-114.09407207415418","51.144735643960125","
,  
(51.144735643960125, -114.09407207415418)",
"X ACR 2","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL",,"-114.06665951156788","51.02950051343652","
,  
(51.02950051343652, -114.06665951156788)",
"ACR 2","PKH200","330 42 AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003435","-114.06981580839785","51.017256391664546","
,  
(51.017256391664546, -114.06981580839785)",
"NO DAS OR VISIBLE VERIFICATION","MAH002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51090528","-113.92512905834775","50.89864843828015","
,  
(50.89864843828015, -113.92512905834775)",
,"REN890",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002557","-114.02826439015382","51.052919745136236","
,  
(51.052919745136236, -114.02826439015382)",
,"KCA835",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006965","-114.12816817113985","51.158749388506344","
,  
(51.158749388506344, -114.12816817113985)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90418022674987","50.93736089115005","
,  
(50.93736089115005, -113.90418022674987)",
,"SKR015",,"OUTSIDE AGENCY","CALGARY PARKS","2020/10/05: AS PER A RODRIGUES TO BE MAINTAINED BY PARKS","ACTIVE","REMOVABLE","METAL","R-51363343","-113.95819052176468","51.155239003238734","
,  
(51.155239003238734, -113.95819052176468)",
,"DDG717",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004845","-114.01356120102476","50.94836187804154","
,  
(50.94836187804154, -114.01356120102476)",
,"NPK454","6465 14 ST NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005376","-114.09847967330447","51.12488487650379","
,  
(51.12488487650379, -114.09847967330447)",
,"TUS665","756 TUSCANY SPRINGS BV NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001152","-114.2524906793979","51.13899548170068","
,  
(51.13899548170068, -114.2524906793979)",
,"TUS599",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL","R-50886293","-114.23281738302518","51.122916492980394","
,  
(51.122916492980394, -114.23281738302518)",
,"CGR213","380 COUGAR RIDGE DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007526","-114.21491834186801","51.0725404940664","
,  
(51.0725404940664, -114.21491834186801)",
,"DDG747",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005003","-113.97691268854715","50.93708398554508","
,  
(50.93708398554508, -113.97691268854715)",
,"PIN372","132 PINEMILL RD NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002412","-113.95062259826759","51.07539962995257","
,  
(51.07539962995257, -113.95062259826759)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90412757764268","50.937393052465595","
,  
(50.937393052465595, -113.90412757764268)",
,"SOM657",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007082","-114.07639476820998","50.89704213518781","
,  
(50.89704213518781, -114.07639476820998)",
,"PCK005",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51342667","-114.0572071361865","50.86169957311436","
,  
(50.86169957311436, -114.0572071361865)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GPK056","8415 24 ST SW","CALGARY PARKS","CALGARY PARKS AND OTHER BU",,"ACTIVE","FIXED","METAL","R-16005506","-114.12055004088026","50.974470396421786","
,  
(50.974470396421786, -114.12055004088026)",
,"SKR005",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51036710","-113.96272907172907","51.154345131879325","
,  
(51.154345131879325, -113.96272907172907)",
"NOT ASSOCIATED WITH PATHWAY","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16003223","-114.06984723030064","51.029592766380105","
,  
(51.029592766380105, -114.06984723030064)",
,"EAU131",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51307149","-114.08302099707953","51.05079826041271","
,  
(51.05079826041271, -114.08302099707953)",
,"MCT839","202 PRESTWICK HT SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006082","-113.9619302002692","50.925423455213455","
,  
(50.925423455213455, -113.9619302002692)",
,"STR047","2 STRATHRIDGE CL SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002795","-114.18828262829405","51.049000416257286","
,  
(51.049000416257286, -114.18828262829405)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","ERI859","50 ERIN RD SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005023","-113.96811136777369","51.01605505961762","
,  
(51.01605505961762, -113.96811136777369)",
,"CAR002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16031621","-114.08183573356726","51.18107684865072","
,  
(51.18107684865072, -114.08183573356726)",
,"HUN719","105 HUNTSTROM DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001118","-114.05025760130933","51.12276856893584","
,  
(51.12276856893584, -114.05025760130933)",
,"DAL095",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51100654","-114.15576163641222","51.1050688825409","
,  
(51.1050688825409, -114.15576163641222)",
,"CPF013","750 COPPERPOND BV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51037834","-113.91966718074522","50.920289562978255","
,  
(50.920289562978255, -113.91966718074522)",
,"GRE012",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51409673","-114.21448760981473","51.086148647681725","
,  
(51.086148647681725, -114.21448760981473)",
,"TUS633",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51188557","-114.25060838879888","51.13219329964972","
,  
(51.13219329964972, -114.25060838879888)",
,"SHW005",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51397020","-114.15476546483181","51.16559374635385","
,  
(51.16559374635385, -114.15476546483181)",
,"12B001","RALPH KLEIN PARK PLAZA","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90358852549508","50.937558948846","
,  
(50.937558948846, -113.90358852549508)",
,"CPF867","63 COPPERSTONE BV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50732460","-113.92935559106687","50.91725847884766","
,  
(50.91725847884766, -113.92935559106687)",
,"MCK718",,"CALGARY PARKS","CALGARY PARKS",,"INSTALLED","REMOVABLE","METAL","R-16004391","-113.99870695108294","50.90375162867229","
,  
(50.90375162867229, -113.99870695108294)",
,"AUB013","399 AUBURN BAY AV SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.9492997701622","50.89174330420024","
,  
(50.89174330420024, -113.9492997701622)",
,"HAM001",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL",,"-114.13688042025602","51.14366476114332","
,  
(51.14366476114332, -114.13688042025602)",
,"SGH008","111 EVANSRIDGE VW NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51027376","-114.12301111875256","51.1735430795415","
,  
(51.1735430795415, -114.12301111875256)",
,"LEG021",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL","R-51113403","-114.02052353864659","50.854480631441646","
,  
(50.854480631441646, -114.02052353864659)",
,"ROC409",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006426","-114.24953172184283","51.146496382770984","
,  
(51.146496382770984, -114.24953172184283)",
,"NEB824","18 BRIGHTONSTONE GV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000225","-113.95439382396809","50.92373768571188","
,  
(50.92373768571188, -113.95439382396809)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","TAR137","1175 TARADALE DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000698","-113.9286449722293","51.12508946177763","
,  
(51.12508946177763, -113.9286449722293)",
,"MID381",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003798","-114.0571327823036","50.91310928916513","
,  
(50.91310928916513, -114.0571327823036)",
,"AUB201","92 AUBURN SOUND MR SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.96741195528544","50.89096684641381","
,  
(50.89096684641381, -113.96741195528544)",
,"SAD381","195 SADDLECREST BV NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000586","-113.9424648252297","51.1371654601319","
,  
(51.1371654601319, -113.9424648252297)",
,"SCE375",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001544","-114.21481981062588","51.118267784475776","
,  
(51.118267784475776, -114.21481981062588)",
,"CIT425","299 CITADEL WY NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006632","-114.19344766321505","51.146905516117215","
,  
(51.146905516117215, -114.19344766321505)",
,"SNA807",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50792696","-114.10434042473813","51.04711365757717","
,  
(51.04711365757717, -114.10434042473813)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90405786001745","50.93785082931247","
,  
(50.93785082931247, -113.90405786001745)",
,"DAL096",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51087459","-114.1504565030886","51.10122939718234","
,  
(51.10122939718234, -114.1504565030886)",
,"MRT305",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004468","-113.96435462833459","51.11423329104679","
,  
(51.11423329104679, -113.96435462833459)",
,"12B001","RALPH KLEIN PARK PLAZA","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90371940935086","50.937505575899216","
,  
(50.937505575899216, -113.90371940935086)",
,"WSP006","8615 8 AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.21233352824767","51.06315119146413","
,  
(51.06315119146413, -114.21233352824767)",
"2015_ACR 4","DNC100",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.05840655918128","51.04538144623068","
,  
(51.04538144623068, -114.05840655918128)",
,"DIS105","67 DISCOVERY DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007220","-114.19528598867856","51.01058588083791","
,  
(51.01058588083791, -114.19528598867856)",
,"RVW001","1901 RANGEVIEW DR SE","CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51410399","-113.91267773385908","50.88298263154791","
,  
(50.88298263154791, -113.91267773385908)",
,"RIV880","180 RIVERVIEW CL SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004251","-114.01983273017515","50.9678096242605","
,  
(50.9678096242605, -114.01983273017515)",
,"WAL001","21 WALDEN RI SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50787341","-114.03525568158061","50.87436337020924","
,  
(50.87436337020924, -114.03525568158061)",
,"EAU131",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16031714","-114.0801195547426","51.051870037306706","
,  
(51.051870037306706, -114.0801195547426)",
,"09Q787",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007578","-113.94678234555269","51.03765828811532","
,  
(51.03765828811532, -113.94678234555269)",
,"SIG746",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002848","-114.18083251895924","51.01147875960345","
,  
(51.01147875960345, -114.18083251895924)",
,"MAC742","740 MACEWAN VALLEY RD NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004863","-114.11275082504909","51.14233370000698","
,  
(51.14233370000698, -114.11275082504909)",
,"CPF882","100 COPPERPOND CI SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.92330016033966","50.92027437385519","
,  
(50.92027437385519, -113.92330016033966)",
,"ABP799","300 BEDDINGTON TR NE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY BUT WITH SWING GATE","ACTIVE","REMOVABLE","METAL",,"-114.0520250171061","51.12847712173283","
,  
(51.12847712173283, -114.0520250171061)",
