"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","style","longitude","latitude","location","point"
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","RSN014",,"CALGARY PARKS","CALGARY PARKS","DOUBLE SIT UP BENCH","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.95840543111474","51.17105146898166","
,  
(51.17105146898166, -113.95840543111474)",
,"MCT800",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96937719895648","50.91400184533949","
,  
(50.91400184533949, -113.96937719895648)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DAL092",,"CALGARY PARKS","CALGARY PARKS","METAL","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.15095595622252","51.10713941443197","
,  
(51.10713941443197, -114.15095595622252)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95808132975964","51.17114199302001","
,  
(51.17114199302001, -113.95808132975964)",
"XX ACR 2","DNW129",,"CALGARY PARKS","CALGARY PARKS","EQUIPARC EP5830 METALLIC GREY","ACTIVE","BIKE STAND","NOT APPLICABLE","-114.08367489362556","51.04982376446768","
,  
(51.04982376446768, -114.08367489362556)",
,"DNC105",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0629995895079","51.04880132713334","
,  
(51.04880132713334, -114.0629995895079)",
"INSTALL DATE BASED ON ORTHO IMAGE 2008 2009XX ACR 2","DDG672",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.00522024912159","50.94562832302584","
,  
(50.94562832302584, -114.00522024912159)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","VAL076",,"CALGARY PARKS","CALGARY PARKS","SKILL TRAINER; 2017/03/09:  SEE REPOSITORY FOR FURTHER INFO R:\AMENITIES\MISCELLANEOUSVAL076\FIT_PARK","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.24744148401074","51.09131959481135","
,  
(51.09131959481135, -114.24744148401074)",
,"SPH989",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.19572532412414","51.03039312409361","
,  
(51.03039312409361, -114.19572532412414)",
"AGOL - ACR 2","POI503",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-114.15274592961745","51.06396236559848","
,  
(51.06396236559848, -114.15274592961745)",
"2022/02/07: AS PER R MAY FAC REJECTED IN 2021","GPK704",,"CALGARY PARKS","WATER RESOURCES",,"INSTALLED","BBQ","NOT APPLICABLE","-114.1391066538498","50.99305088603726","
,  
(50.99305088603726, -114.1391066538498)",
"NO DAS AT CCC, NEEDS TO BE REALIGNED AT FAC","CNS022",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","243778 FITCORE EXTREME LEDGE HANGER 13+","INSTALLED","FITNESS EQUIPMENT",,"-113.92980101555823","51.15829633196843","
,  
(51.15829633196843, -113.92980101555823)",
,"MRT311",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.95853866936385","51.117360355977475","
,  
(51.117360355977475, -113.95853866936385)",
"X ACR 3","CRE495",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.05794654480839","51.05219476600174","
,  
(51.05219476600174, -114.05794654480839)",
"ACR 3","WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.1562553508566","51.06432665862969","
,  
(51.06432665862969, -114.1562553508566)",
"acr 3","BOW220",,"CALGARY PARKS","CALGARY PARKS","CONCRETE BASE","ACTIVE","BBQ","NOT APPLICABLE","-114.2246724108418","51.09844193887337","
,  
(51.09844193887337, -114.2246724108418)",
,"SDC033",,"CALGARY PARKS SHARED","LEASE HOLDER","FLUOR DANIEL LEASE;99 YEAR LEASE;THEY MAINTAIN EVERYTHING INCUDING PATHWAY","ACTIVE","BIKE STAND","UPRIGHT","-114.0574957352311","50.90254950174382","
,  
(50.90254950174382, -114.0574957352311)",
,"MCT799",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","SEE REPOSITORY FOR AGREEMENT DETAILS","ACTIVE","FLAG POLE","NOT APPLICABLE","-113.96430795513169","50.916454019483325","
,  
(50.916454019483325, -113.96430795513169)",
"DOG PLAY SPACE EQUIPMENT","CUR005",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","DOG-DOGGIE CRAWL","INSTALLED","DOG EQUIPMENT","NOT APPLICABLE","-114.12469059264913","51.019445301063186","
,  
(51.019445301063186, -114.12469059264913)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIV880",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.02473571860364","50.97006550997057","
,  
(50.97006550997057, -114.02473571860364)",
"2017/11/13: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","WHL493",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.1034411248164","51.05854028232389","
,  
(51.05854028232389, -114.1034411248164)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIV880",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.02469569792237","50.97012766526228","
,  
(50.97012766526228, -114.02469569792237)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95805287923622","51.171224040224935","
,  
(51.171224040224935, -113.95805287923622)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.22733727061376","51.0976071731455","
,  
(51.0976071731455, -114.22733727061376)",
,"PEN578",,"OUTSIDE AGENCY","OUTSIDE AGENCY",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-113.95167861747801","51.038118276213076","
,  
(51.038118276213076, -113.95167861747801)",
"DOG PLAY SPACE EQUIPMENT","CUR005",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","DOG-DOG CLIMB","INSTALLED","DOG EQUIPMENT","NOT APPLICABLE","-114.12497782220888","51.01939861237164","
,  
(51.01939861237164, -114.12497782220888)",
"2019/04/04: USED WARRANTY DATE FROM CCC FOR FAC","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.21607802394708","51.09790154914142","
,  
(51.09790154914142, -114.21607802394708)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07878271614148","51.052440832432275","
,  
(51.052440832432275, -114.07878271614148)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","STAIR CLIMBER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98745269678905","51.03012171748579","
,  
(51.03012171748579, -113.98745269678905)",
"AGOL - ACR 2","PIN027",,"CALGARY PARKS SHARED","LEASE HOLDER","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-113.94584230161739","51.071662732361624","
,  
(51.071662732361624, -113.94584230161739)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DAL087",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.1533697828584","51.10872836958475","
,  
(51.10872836958475, -114.1533697828584)",
,"CRM006",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2025/08/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.2746533330838","51.08340102645834","
,  
(51.08340102645834, -114.2746533330838)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07852814724474","51.05237500568689","
,  
(51.05237500568689, -114.07852814724474)",
"ACR 3","DNC102",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.07036160883786","51.04846946235453","
,  
(51.04846946235453, -114.07036160883786)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SHG920",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11890100878196","51.03999414942224","
,  
(51.03999414942224, -114.11890100878196)",
,"SCE419",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.22185340507997","51.127092283694665","
,  
(51.127092283694665, -114.22185340507997)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","CRE876",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.06017859978482","51.0552327002506","
,  
(51.0552327002506, -114.06017859978482)",
,"VAL076",,"CALGARY PARKS","CALGARY PARKS","2017/03/21: AS PER R INNES, BIKE STAND ALSO PART OF FIT PARK PROJECT","ACTIVE","BIKE STAND","NOT APPLICABLE","-114.24730720375423","51.09134023694175","
,  
(51.09134023694175, -114.24730720375423)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.13398788217154","50.98981044923272","
,  
(50.98981044923272, -114.13398788217154)",
,"MPK548",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-113.94321729993709","51.06211586138419","
,  
(51.06211586138419, -113.94321729993709)",
,"PIN027",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.94686157848759","51.074389635580125","
,  
(51.074389635580125, -113.94686157848759)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HAM461",,"CALGARY PARKS & CSSB","CALGARY PARKS","FITNESS PUSH UP","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.15064990751657","51.14192077086382","
,  
(51.14192077086382, -114.15064990751657)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.0711207418981","51.04079547688571","
,  
(51.04079547688571, -114.0711207418981)",
,"BLN004",,"CALGARY PARKS","CALGARY PARKS","DOG POST OR TIE-DOWN RAIL","ACTIVE","DOG EQUIPMENT","NOT APPLICABLE","-114.08801958328674","51.03994279732848","
,  
(51.03994279732848, -114.08801958328674)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.22150441293128","51.098147519862266","
,  
(51.098147519862266, -114.22150441293128)",
,"KIL874",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.13068783343002","51.03748522528751","
,  
(51.03748522528751, -114.13068783343002)",
"ACR 3","PKH200",,"CALGARY PARKS","CALGARY PARKS AND OTHER BU",,"ACTIVE","BBQ","NOT APPLICABLE","-114.0702658069505","51.01789454440293","
,  
(51.01789454440293, -114.0702658069505)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95938529572912","51.17049074737731","
,  
(51.17049074737731, -113.95938529572912)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIC700","RICHMOND GREEN DEPOT","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.12409849961813","51.02209030048521","
,  
(51.02209030048521, -114.12409849961813)",
"acr 3","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.22800861856778","51.09779944849569","
,  
(51.09779944849569, -114.22800861856778)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","MAH008",,"CALGARY PARKS","CALGARY PARKS","CROSS TRAINER - MANUFACTURER IS KOMPAN","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.9146917912186","50.90336324646763","
,  
(50.90336324646763, -113.9146917912186)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95915986458294","51.17085338780147","
,  
(51.17085338780147, -113.95915986458294)",
,"GPK701",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","BIKE STAND","UPRIGHT","-114.1031393162827","51.00610293883855","
,  
(51.00610293883855, -114.1031393162827)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HOU543",,"CALGARY PARKS","CALGARY PARKS","AIR WALKER (DOUBLE UNIT)","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.10425455078875","51.06599085349975","
,  
(51.06599085349975, -114.10425455078875)",
,"SIG725",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.1736607004466","51.02148240055572","
,  
(51.02148240055572, -114.1736607004466)",
,"GPK701",,"CALGARY PARKS SHARED","CALGARY RECREATION",,"ACTIVE","BIKE STAND","UPRIGHT","-114.10351571971385","51.005944354106894","
,  
(51.005944354106894, -114.10351571971385)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SHG920",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.1188384949498","51.03999798599881","
,  
(51.03999798599881, -114.1188384949498)",
"AGOL - ACR 2","CRE876",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-114.06036724399327","51.05703439026985","
,  
(51.05703439026985, -114.06036724399327)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","WHL472",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.10851433390448","51.04960893382166","
,  
(51.04960893382166, -114.10851433390448)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15605862899217","51.06336633580088","
,  
(51.06336633580088, -114.15605862899217)",
,"MOP671",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.0825913559513","51.076074826938324","
,  
(51.076074826938324, -114.0825913559513)",
"PM IS J THOMPSON; TO BE FACD 2022/09/23","MOP775",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","BIKE STAND","NOT APPLICABLE","-114.07546162501625","51.07037094572084","
,  
(51.07037094572084, -114.07546162501625)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07858709505479","51.052540391352935","
,  
(51.052540391352935, -114.07858709505479)",
"ACR 2","SIL245",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.18218196052237","51.092135240249874","
,  
(51.092135240249874, -114.18218196052237)",
,"CRM308",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2025/08/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.25946599063735","51.08255449376919","
,  
(51.08255449376919, -114.25946599063735)",
,"DIS100",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.1917538718722","51.00940813838044","
,  
(51.00940813838044, -114.1917538718722)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","EVN008",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.1132418915699","51.17665178978675","
,  
(51.17665178978675, -114.1132418915699)",
,"MCT800",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96937380240557","50.91344382653178","
,  
(50.91344382653178, -113.96937380240557)",
,"HAM461",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.1477820216746","51.14311521460678","
,  
(51.14311521460678, -114.1477820216746)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DBC097",,"CALGARY PARKS","CALGARY PARKS","LEG LIFTS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.04342177723554","51.11305841027064","
,  
(51.11305841027064, -114.04342177723554)",
,"BLN004",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.08875342283939","51.03989003443242","
,  
(51.03989003443242, -114.08875342283939)",
,"DNC100",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.05865406772251","51.04578156945752","
,  
(51.04578156945752, -114.05865406772251)",
,"BRE394",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.1301000927848","51.08880444535505","
,  
(51.08880444535505, -114.1301000927848)",
"ROTARY MATTAMY GREENWAY TOURMALINE OUTDOOR FITNESS PARK; PARK INSPECTOR J SWARTZ","POI503",,"CALGARY PARKS","CALGARY PARKS","NORWELL CHEST; ROTARY MATTAMY GREENWAY TOURMALINE OUTDOOR FITNESS PARK","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.15198591913503","51.06372789323773","
,  
(51.06372789323773, -114.15198591913503)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.07109243177398","51.040748304264056","
,  
(51.040748304264056, -114.07109243177398)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.22384524609485","51.0979147523478","
,  
(51.0979147523478, -114.22384524609485)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","VAL076",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.24597735093504","51.090423767567096","
,  
(51.090423767567096, -114.24597735093504)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COR355",,"CALGARY PARKS","CALGARY PARKS","PUSH UPS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.92956710945971","51.10474139115308","
,  
(51.10474139115308, -113.92956710945971)",
,"CRM003",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.27094718370886","51.0835197566585","
,  
(51.0835197566585, -114.27094718370886)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.21968593388382","51.098143708562226","
,  
(51.098143708562226, -114.21968593388382)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","KIN018",,"CALGARY PARKS","CALGARY PARKS","QUAD MACHINE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.07398102476502","50.98271905162437","
,  
(50.98271905162437, -114.07398102476502)",
,"KIL874",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.13069042506163","51.037531155512454","
,  
(51.037531155512454, -114.13069042506163)",
"FL ACR 2","ING999",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.01044802167333","51.02996800951154","
,  
(51.02996800951154, -114.01044802167333)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.12546902169326","50.98791764743289","
,  
(50.98791764743289, -114.12546902169326)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15392956993816","51.062144185552576","
,  
(51.062144185552576, -114.15392956993816)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MCT834",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/31-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96621967294865","50.922718917678395","
,  
(50.922718917678395, -113.96621967294865)",
,"QPK065",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.07871002130493","51.082469470980314","
,  
(51.082469470980314, -114.07871002130493)",
,"MCT800",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96897570897052","50.913473692086974","
,  
(50.913473692086974, -113.96897570897052)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95938696817555","51.170740489034785","
,  
(51.170740489034785, -113.95938696817555)",
,"RIV840",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.02683423215606","50.97385346937664","
,  
(50.97385346937664, -114.02683423215606)",
,"SDC033",,"CALGARY PARKS SHARED","LEASE HOLDER","FLUOR DANIEL LEASE;99 YEAR LEASE;THEY MAINTAIN EVERYTHING INCUDING PATHWAY","ACTIVE","BIKE STAND","UPRIGHT","-114.05550913624838","50.90281294372033","
,  
(50.90281294372033, -114.05550913624838)",
"XX ASSET NOT PRESENT AT TIME OF GPS","ST1009",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0325904887152","51.14997290727314","
,  
(51.14997290727314, -114.0325904887152)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07685456717286","50.961851533791254","
,  
(50.961851533791254, -114.07685456717286)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU121",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.07028546923006","51.05290658752824","
,  
(51.05290658752824, -114.07028546923006)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DBC097",,"CALGARY PARKS","CALGARY PARKS","CHIN UPS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.04301641926556","51.11301782538284","
,  
(51.11301782538284, -114.04301641926556)",
