"incident_number","call_time","call_type","race","age","gender","stop_location","veh_state","prior_bpd_involvements","count_tickets","count_warnings","stop_type","stop_outcome","search","contraband","viol_dls","viol_dui","viol_ls","viol_miss","viol_moving","viol_other","viol_vehicle","viol_muni","viol_civil"
"18BU005100","2018-03-10T13:12:00.000","Traffic","White","22","Male - M","S Champlain St At King St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005106","2018-03-10T13:59:00.000","Traffic","White","19","Female - F","Cherry St At S Winooski Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005116","2018-03-10T16:09:00.000","Traffic","White","38","Female - F","Prospect Pkwy At Crescent Rd, Burlington, Vt","VT","0","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005157","2018-03-11T08:30:00.000","DUI","White","20","Male - M","Shelburne Rd At Prospect Pkwy, Burlington, Vt","NY","0","1","0","M = Moving violation","Ticket","0","NA","1","0","0","0","0","0","0","0","0"
"18BU005158","2018-03-11T09:23:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005160","2018-03-11T09:39:00.000","Traffic","White","26","Female - F","Pine St At Pine Pl, Burlington, Vt","VT","9","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005164","2018-03-11T11:53:00.000","Traffic","White","28","Female - F","North Ave At Strong St, Burlington, Vt","VT","8","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005172","2018-03-11T13:46:00.000","Traffic","White","21","Male - M","Peru St At Johnson St, Burlington, Vt","VT","11","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005174","2018-03-11T14:27:00.000","Traffic","White","60","Female - F","North St At N Champlain St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005176","2018-03-11T14:35:00.000","Traffic","Asian","21","Male - M","North St At Lafountain St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005181","2018-03-11T15:45:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005206","2018-03-12T08:44:00.000","Traffic","White","38","Female - F","Pearl St At Pine St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005214","2018-03-12T11:05:00.000","Traffic","White","35","Female - F","Riverside Ave At N Prospect St, Burlington, Vt","VT","6","3","1","V = Vehicle Equipment","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU005215","2018-03-12T11:11:00.000","Traffic","Black","26","Female - F","S Willard St At Jackson Ct, Burlington, Vt","VT","2","1","1","M = Moving violation","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU005224","2018-03-12T12:23:00.000","Traffic","Black","57","Male - M","Battery St At College St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005241","2018-03-12T14:47:00.000","Traffic","White","33","Female - F","Pine St At Kilburn St, Burlington, Vt","VT","11","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005242","2018-03-12T14:51:00.000","Traffic","White","35","Male - M","St Paul St At Pine Pl, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005250","2018-03-12T15:33:00.000","Traffic","White","29","Female - F","S Prospect St At Maple St, Burlington, Vt","VT","20","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005253","2018-03-12T15:47:00.000","Traffic","White","29","Female - F","Manhattan Dr At Park St, Burlington, Vt","VT","8","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005256","2018-03-12T16:13:00.000","Traffic","White","16","Male - M","College St At S Winooksi Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005257","2018-03-12T16:14:00.000","Traffic","White","55","Male - M","College St At S Williams St, Burlington, Vt","VT","3","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005258","2018-03-12T16:16:00.000","Traffic","White","47","Female - F","Riverside Ave At Colchester Ave, Burlington, Vt","VT","0","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005267","2018-03-12T17:29:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005291","2018-03-13T01:26:00.000","Traffic","White","24","Male - M","Conger Ave At Wright Ave, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005312","2018-03-13T12:27:00.000","Traffic","White","66","Male - M","College St At S Champlain St, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005409","2018-03-14T21:00:00.000","Traffic","White","44","Male - M","Willow St At Intervale Ave, Burlington, Vt","FL","2","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU005414","2018-03-15T04:12:00.000","Traffic","White","45","Female - F","Park St At Manhattan Dr, Burlington, Vt","VT","6","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005416","2018-03-15T08:25:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005435","2018-03-15T14:40:00.000","Traffic","White","21","Male - M","Shelburne Rd At Gove Ct, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005437","2018-03-15T14:50:00.000","Traffic","White","23","Female - F","Shelburne Rd At Ledge Rd, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005438","2018-03-15T15:03:00.000","Traffic","White","23","Male - M","Shelburne Rd At Howard St, Burlington, Vt","VT","2","1","1","M = Moving violation","Ticket","0","NA","0","0","0","1","1","0","0","0","0"
"18BU005439","2018-03-15T15:31:00.000","Traffic","White","25","Female - F","Shelburne St At Hoover St, Burlington, Vt","VT","3","1","1","M = Moving violation","Ticket","0","NA","1","0","0","0","1","0","0","0","0"
"18BU005441","2018-03-15T16:02:00.000","Traffic","White","47","Male - M","St Paul St At Howard St, Burlington, Vt","VT","5","0","2","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","1","0","0","0","0"
"18BU005460","2018-03-15T19:40:00.000","Traffic","White","NA","Male - M","Oak St At St Mary St, Burlington, Vt","ME","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005467","2018-03-15T21:14:00.000","Traffic","White","41","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","42","1","0","M = Moving violation","Ticket","1","0","1","0","0","0","0","0","0","0","0"
"18BU005472","2018-03-16T01:29:00.000","Traffic","White","55","Male - M","Rt 127 At North Ave Exit, Burlington, Vt","VT","29","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005487","2018-03-16T10:02:00.000","Traffic","White","29","Male - M","Decataur St At N Winooski Ave, Burlington, Vt","VT","12","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005496","2018-03-16T11:26:00.000","Traffic","White","60","Male - M","Shelburne Rd At Adams Ct, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005497","2018-03-16T11:35:00.000","Traffic","White","39","Male - M","Main St At S Willard St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005499","2018-03-16T11:51:00.000","Traffic","White","64","Male - M","Shelburne Rd At Adams Ct, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005500","2018-03-16T11:52:00.000","Traffic","White","40","Male - M","St Paul St At Main St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005503","2018-03-16T12:50:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005506","2018-03-16T13:06:00.000","Traffic","White","38","Female - F","St Paul St At Adams St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005507","2018-03-16T13:27:00.000","Traffic","White","33","Female - F","Shelburne Rd At Adams Ct, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005508","2018-03-16T13:44:00.000","Traffic","White","25","Female - F","Shelburne Rd At Adams Ct, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005511","2018-03-16T14:01:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005514","2018-03-16T15:08:00.000","Traffic","White","58","Female - F","Shelburne Rd At Hoover St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005515","2018-03-16T15:11:00.000","Traffic","White","36","Male - M","Pine St At Kilburn St, Burlington, Vt","VT","0","1","1","V = Vehicle Equipment","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU005517","2018-03-16T15:34:00.000","Traffic","Asian","51","Male - M","Decatur St At N Winooski Ave, Burlington, Vt","VT","7","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005518","2018-03-16T15:37:00.000","Traffic","Black","48","Male - M","Shelburne Rd At Home Ave, Burlington, Vt","VT","30","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005523","2018-03-16T16:15:00.000","Traffic","White","49","Male - M","Loomis St At N Prospect St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005554","2018-03-17T02:18:00.000","Traffic","White","64","Male - M","Maple St At S Willard St, Burlington,","VT","18","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005562","2018-03-17T09:17:00.000","Traffic","White","50","Male - M","Manhattan Dr At Spring St, Burlington, Vt","VT","4","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU005572","2018-03-17T12:11:00.000","Traffic","White","42","Male - M","Battery St At College St, Burlington, Vt","VT","5","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005581","2018-03-17T13:26:00.000","Traffic","White","28","Male - M","Loomis St At N Prospect St, Burlington, Vt","VT","12","1","1","M = Moving violation","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU005595","2018-03-17T15:45:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005605","2018-03-17T17:50:00.000","Traffic","White","29","Male - M","St Paul St At Catherine St, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU005658","2018-03-18T09:46:00.000","Traffic","White","22","Female - F","Main St At S Willard St, Burlington, Vt","ME","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005660","2018-03-18T10:25:00.000","Traffic","Black","51","Male - M","North St At Elmwood Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005661","2018-03-18T10:52:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005663","2018-03-18T11:14:00.000","Traffic","White","76","Male - M","North Ave At Sherman St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005664","2018-03-18T11:41:00.000","Traffic","White","26","Female - F","North St At N Prospect St, Burlington, Vt","VT","64","0","2","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005668","2018-03-18T13:22:00.000","Traffic","White","45","Female - F","Main St At S Prospect St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005671","2018-03-18T14:07:00.000","Traffic","Hispanic","56","Male - M","Riverside Ave At N Winooski Ave, Burlington, Vt","VT","44","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005675","2018-03-18T14:42:00.000","Traffic","White","55","Female - F","Main St At S Champlain St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005679","2018-03-18T15:03:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005680","2018-03-18T15:12:00.000","Traffic","White","29","Male - M","St Paul St At Maple St, Burlington, Vt","VT","16","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005681","2018-03-18T15:18:00.000","Traffic","White","42","Female - F","Maple St At S Prospect St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005682","2018-03-18T15:20:00.000","Traffic","White","53","Male - M","North St At N Winooski Ave, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005686","2018-03-18T16:31:00.000","Traffic","White","22","Male - M","S Union St At Spruce St, Burlington, Vt","VT","6","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU005702","2018-03-18T20:41:00.000","Traffic","Black","21","Male - M","N Willard St At Archibald St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU005709","2018-03-19T01:38:00.000","DUI","Black","23","Male - M","Park St At Sherman St, Burlington, Vt","VT","29","2","0","M = Moving violation","Arrest","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005710","2018-03-19T02:18:00.000","Crash - Property damage only","Black","23","Male - M","N Champlain St At Peru St, Burlington, Vt","VT","30","2","0","D = Susp DUI","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU005712","2018-03-19T06:34:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005724","2018-03-19T13:18:00.000","Traffic","White","42","Female - F","North St At N Champain St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU005730","2018-03-19T14:33:00.000","Traffic","White","40","Male - M","Main St At S Prospect St, Burlington, Vt","VT","12","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005731","2018-03-19T14:56:00.000","Traffic","White","21","Male - M","S Union St At Maple St, Burlington, Vt","NJ","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU005736","2018-03-19T15:50:00.000","Traffic","Black","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005737","2018-03-19T15:54:00.000","Traffic","White","33","Male - M","North St At N Winooski Ave, Burlington, Vt","VT","3","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005769","2018-03-20T06:59:00.000","Traffic","White","28","Male - M","Main St At University Pl, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005771","2018-03-20T07:33:00.000","Traffic","White","27","Male - M","Industrial Pkwy At Ave C, Williston, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005776","2018-03-20T07:57:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005779","2018-03-20T08:26:00.000","Operations","Black","61","Male - M","Rt 7 At Bombardier Rd, Milton, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005779","2018-03-20T08:26:00.000","Operations","White","27","Male - M","Rt 7 At Bombardier Rd, Milton, Vt","NY","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005779","2018-03-20T08:26:00.000","Operations","White","51","Female - F","Rt 7 At Bombardier Rd, Milton, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
