"organization_group_code","job_family_code","job_code","year_type","year","organization_group","department_code","department","union_code","union","job_family","job","employee_identifier","salaries","overtime","other_salaries","total_salary","retirement","health_and_dental","other_benefits","total_benefits","total_compensation"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","47176","180051.06","0.00","4851.81","184902.87","35345.71","12918.24","10058.24","58322.19","243225.06"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","48196","180051.06","0.00","1250.00","181301.06","34733.99","12918.26","10607.44","58259.69","239560.75"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","48561","10514.92","0.00","0.00","10514.92","0.00","1142.30","814.07","1956.37","12471.29"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","48807","179985.69","0.00","4850.48","184836.17","35410.14","12913.58","10468.04","58791.76","243627.93"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","48813","106926.01","0.00","1250.00","108176.01","21026.47","12918.24","8743.12","42687.83","150863.84"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","50349","180051.01","0.00","4719.03","184770.04","35224.76","12918.24","10661.88","58804.88","243574.92"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","51747","147251.61","0.00","1250.00","148501.61","28463.79","12918.24","10049.84","51431.87","199933.48"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","52682","180051.01","0.00","2564.18","182615.19","34831.86","12918.24","10558.92","58309.02","240924.21"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","53493","127992.74","0.00","1250.00","129242.74","24779.28","12918.24","9681.81","47379.33","176622.07"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","53502","119212.60","0.00","72209.40","191422.00","22018.01","8612.17","10435.08","41065.26","232487.26"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","53666","180051.00","0.00","1384.10","181435.10","34761.90","12918.24","10610.59","58290.73","239725.83"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","54114","33223.00","0.00","0.00","33223.00","5988.04","2392.26","2706.97","11087.27","44310.27"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","54171","46063.51","0.00","6148.23","52211.74","8268.55","5023.76","4086.39","17378.70","69590.44"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","55166","103147.91","0.00","1250.00","104397.91","20541.42","12870.40","8432.96","41844.78","146242.69"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","55781","53104.04","0.00","312.50","53416.54","9460.06","3827.63","4184.59","17472.28","70888.82"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","56475","107135.00","0.00","1250.00","108385.00","21064.53","12918.24","8754.72","42737.49","151122.49"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","56514","38270.00","0.00","312.50","38582.50","8225.83","4784.54","3068.16","16078.53","54661.03"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","5985","145301.54","0.00","1250.00","146551.54","28118.43","12918.24","9854.26","50890.93","197442.47"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","6324","190400.24","0.00","1250.00","191650.24","36763.18","12698.16","10719.13","60180.47","251830.71"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","7313","108785.60","0.00","1250.00","110035.60","21387.33","12918.24","8874.20","43179.77","153215.37"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","8121","123852.00","0.00","1250.00","125102.00","23983.14","12918.24","9553.30","46454.68","171556.68"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","8596","180051.05","0.00","1250.00","181301.05","34733.98","0.00","10523.46","45257.44","226558.49"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","9129","169814.12","0.00","1250.00","171064.12","32797.82","12918.24","10326.02","56042.08","227106.20"
"01","8100","8177","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Attorney (Civil/Criminal)","9461","141445.93","0.00","1250.00","142695.93","27343.92","12918.24","9942.42","50204.58","192900.51"
"01","8100","8181","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Assistant Chief Attorney 1","10719","151282.02","0.00","937.50","152219.52","29921.94","9569.07","6900.80","46391.81","198611.33"
"01","8100","8181","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Assistant Chief Attorney 1","10733","11250.00","0.00","37500.00","48750.00","1992.38","717.68","3791.19","6501.25","55251.25"
"01","8100","8181","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Assistant Chief Attorney 1","19168","75000.00","0.00","625.00","75625.00","13437.79","4784.54","6101.42","24323.75","99948.75"
"01","8100","8181","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Assistant Chief Attorney 1","19794","129853.07","0.00","625.00","130478.07","26006.46","8133.71","5157.79","39297.96","169776.03"
"01","8100","8181","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Assistant Chief Attorney 1","2146","203425.01","0.00","1250.00","204675.01","38878.37","12918.24","10984.16","62780.77","267455.78"
"01","8100","8181","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Assistant Chief Attorney 1","34537","203425.02","0.00","1250.00","204675.02","39036.07","12918.24","11005.67","62959.98","267635.00"
"01","8100","8181","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Assistant Chief Attorney 1","5690","203425.09","0.00","1250.00","204675.09","39211.81","12918.24","11010.54","63140.59","267815.68"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","10719","50001.00","0.00","312.50","50313.50","8910.55","3349.18","3959.32","16219.05","66532.55"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","11420","58311.02","0.00","625.00","58936.02","10326.87","4306.08","4641.74","19274.69","78210.71"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","16528","193736.04","0.00","2260.04","195996.08","37565.87","12918.24","10754.74","61238.85","257234.93"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","16976","193736.02","0.00","1250.00","194986.02","37179.85","12918.26","10699.11","60797.22","255783.24"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","17886","193736.04","0.00","2260.06","195996.10","37565.88","12918.24","10857.25","61341.37","257337.47"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","19168","122306.00","0.00","625.00","122931.00","24679.25","8133.71","4757.63","37570.59","160501.59"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","19794","71430.03","0.00","625.00","72055.03","12650.30","4784.54","5707.13","23141.97","95197.00"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","29161","85001.70","0.00","38754.82","123756.52","15465.61","5693.60","9188.88","30348.09","154104.61"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","34961","193736.11","0.00","6553.75","200289.86","38350.91","12918.24","10930.47","62199.62","262489.48"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","35662","193736.03","0.00","1250.00","194986.03","37355.60","12918.24","10840.08","61113.92","256099.95"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","41220","189554.03","0.00","1250.00","190804.03","36614.89","12918.24","10560.26","60093.39","250897.42"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","42461","193736.01","0.00","1250.00","194986.01","37355.60","12918.24","10842.34","61116.18","256102.19"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","46373","193736.02","0.00","1250.00","194986.02","37179.86","12918.24","10818.85","60916.95","255902.97"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","51888","193736.01","0.00","4554.08","198290.09","37996.75","12918.24","10853.15","61768.14","260058.23"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","52948","193736.03","0.00","1250.00","194986.03","37179.86","12918.24","10822.48","60920.58","255906.61"
"01","8100","8182","Calendar","2013","Public Protection","DAT","DAT District Attorney","311","Municipal Attorneys' Association","Legal & Court","Head Atty, Civil & Criminal","54114","85113.40","0.00","625.00","85738.40","17785.71","5645.75","6627.02","30058.48","115796.88"
