"id_no","start_date","start_date_month","start_date_day","start_date_year","end_date","end_date_month","end_date_day","end_date_year","exhibition_type","title","gallery_site","gallery_terminal","gallery_area","gallery_level","gallery_name"
"545","1989-05-28T00:00:00.000","5","28","1989","1989-07-10T00:00:00.000","7","10","1989","Student Art","World Children's Art Exhibition: Friends on Our Borders","F07","T3","F","D","F-07 Gate 74"
"514","1988-07-01T00:00:00.000","7","1","1988","1988-12-31T00:00:00.000","12","31","1988","Student Art","Children's Art: French-American International School","F07","T3","F","D","F-07 Gate 74"
"390","1990-10-05T00:00:00.000","10","5","1990","1990-12-01T00:00:00.000","12","1","1990","Photography","Horses: Photographs by Ann Dowie","F03","T3","F","D","F-03 Gate 76"
"742","1994-05-04T00:00:00.000","5","4","1994","1994-06-27T00:00:00.000","6","27","1994","General","Mani: Photographs by Mary Swisher","G03","T2","D","D","D-03 Central Concourse"
"897","2006-12-01T00:00:00.000","12","1","2006","2007-02-01T00:00:00.000","2","1","2007","Student Art","Children's Art: Alice Fong Yu","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"918","2007-04-06T00:00:00.000","4","6","2007","2007-06-05T00:00:00.000","6","5","2007","Student Art","Children's Art: Materials, Techniques, and Media: The Jewish Community Center of San Francisco","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"372","1996-01-15T00:00:00.000","1","15","1996","1996-02-21T00:00:00.000","2","21","1996","Student Art","Children's Art: Town School for Boys","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1405","2015-06-01T00:00:00.000","6","1","2015","2015-08-31T00:00:00.000","8","31","2015","Photography","On Approach: Landscapes/Salt Ponds by Cris Benton","D01","T2","D","D","D-01 Central North Connector"
"1084","2009-08-03T00:00:00.000","8","3","2009","2010-01-29T00:00:00.000","1","29","2010","Photography","The Evolution of Eyewear","D01","T2","D","D","D-01 Central North Connector"
"1142","2011-04-04T00:00:00.000","4","4","2011","2011-05-30T00:00:00.000","5","30","2011","Student Art","Children’s Art: Sequoia Preschool","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1326","2015-03-02T00:00:00.000","3","2","2015","2015-05-29T00:00:00.000","5","29","2015","Photography","Nature’s Mysteries: Landscape Photography by Wynn Bullock","D01","T2","D","D","D-01 Central North Connector"
"1024","2010-05-03T00:00:00.000","5","3","2010","2010-07-30T00:00:00.000","7","30","2010","Photography","Monica Denevan: Burma","B03","T1","B","D","B-03 Gate 36"
"597","1992-03-01T00:00:00.000","3","1","1992","1992-04-01T00:00:00.000","4","1","1992","General","Destination: Russia","G03","T2","D","D","D-03 Central Concourse"
"929","2007-12-10T00:00:00.000","12","10","2007","2008-03-20T00:00:00.000","3","20","2008","Photography","Bob Apte: Modes of Ritual from Papua New Guinea","D01","T2","D","D","D-01 Central North Connector"
"645","2006-07-20T00:00:00.000","7","20","2006","2006-11-20T00:00:00.000","11","20","2006","Photography","Centres of the World/Enjoy Yourself 1999-2002","F03","T3","F","D","F-03 Gate 76"
"1352","2016-02-12T00:00:00.000","2","12","2016","2016-08-15T00:00:00.000","8","15","2016","General","The Allure of Art Nouveau:1890-1914","G02","IT","G","D","G-02 International North Cases"
"1179","2012-09-03T00:00:00.000","9","3","2012","2012-11-30T00:00:00.000","11","30","2012","Photography","Arthur Drooker: Lost Worlds","D01","T2","D","D","D-01 Central North Connector"
"261","1994-03-01T00:00:00.000","3","1","1994","1994-03-30T00:00:00.000","3","30","1994","General","Australian Outback","G03","T2","D","D","D-03 Central Concourse"
"220","1996-04-01T00:00:00.000","4","1","1996","1996-05-15T00:00:00.000","5","15","1996","General","Mothers and Sons: Faces in the News","B02","T1","B","D","B-02 Gate 26"
"284","1994-09-01T00:00:00.000","9","1","1994","1994-11-15T00:00:00.000","11","15","1994","General","Multi-Cultural Children's Literature","D04","T2","D","D","D-04 Central Gallery"
"1533","2018-02-15T00:00:00.000","2","15","2018","2018-05-08T00:00:00.000","5","8","2018","Photography","Alonzo King Lines Ballet","B03","T1","B","D","B-03 Gate 36"
"1434","2018-02-02T00:00:00.000","2","2","2018","2018-09-10T00:00:00.000","9","10","2018","General","Maneki Neko: Japan’s Beckoning Cat","D12","T2","D","D","D-12 Wall Case"
"824","2005-12-01T00:00:00.000","12","1","2005","2006-01-30T00:00:00.000","1","30","2006","Student Art","Children's Art: Kaleidescope 6th Street Fair/SOMAFEST","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"924","2007-12-16T00:00:00.000","12","16","2007","2008-01-15T00:00:00.000","1","15","2008","Student Art","Children's Art: Self-Portraits in Pastel","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"89","1990-12-16T00:00:00.000","12","16","1990","1991-09-15T00:00:00.000","9","15","1991","Student Art","Children's Art: French American School","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1124","2010-12-01T00:00:00.000","12","1","2010","2011-01-31T00:00:00.000","1","31","2011","Student Art","Children’s Art: Lick Wilmerding","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1520","2017-07-13T00:00:00.000","7","13","2017","2017-10-26T00:00:00.000","10","26","2017","Student Art","Lick Wilmerding High School","F12","T3","F","A","F-12 Student Art"
"887","2006-02-01T00:00:00.000","2","1","2006","2006-03-31T00:00:00.000","3","31","2006","Student Art","Children's Art: Juvenile Hall Colors Studies","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1093","2010-04-01T00:00:00.000","4","1","2010","2010-05-31T00:00:00.000","5","31","2010","Student Art","Children’s Art: Brandeis Hillel Day School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"599","1992-09-01T00:00:00.000","9","1","1992","1992-10-01T00:00:00.000","10","1","1992","General","The Exploration of America: Two Points of View","G03","T2","D","D","D-03 Central Concourse"
"1079","2010-09-13T00:00:00.000","9","13","2010","2010-11-15T00:00:00.000","11","15","2010","Photography","Doug Perry: Union Architecture","F03","T3","F","D","F-03 Gate 76"
"342","1992-01-16T00:00:00.000","1","16","1992","1992-02-15T00:00:00.000","2","15","1992","Student Art","Children's Art: Children's Cancer Research Institute","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1264","2013-02-01T00:00:00.000","2","1","2013","2013-03-29T00:00:00.000","3","29","2013","Student Art","Children’s Art: Stuart Hall","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"401","1993-04-02T00:00:00.000","4","2","1993","1993-05-31T00:00:00.000","5","31","1993","Photography","Spin Again: Board Games from the 1950s and 1960s","F03","T3","F","D","F-03 Gate 76"
"930","2008-03-20T00:00:00.000","3","20","2008","2008-06-02T00:00:00.000","6","2","2008","Photography","30th Anniversary San Francisco Ethnic Dance Festival by R.J. Muna","D01","T2","D","D","D-01 Central North Connector"
"1383","2016-02-02T00:00:00.000","2","2","2016","2016-03-31T00:00:00.000","3","31","2016","Student Art","Student Art: Laurel School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"737","1993-10-01T00:00:00.000","10","1","1993","1993-10-25T00:00:00.000","10","25","1993","General","The East Bay Fire and Aftermath","G03","T2","D","D","D-03 Central Concourse"
"50","1997-05-30T00:00:00.000","5","30","1997","1997-07-14T00:00:00.000","7","14","1997","Student Art","Children's Art: San Francisco Arts Education Project","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"927","2007-12-06T00:00:00.000","12","6","2007","2008-02-27T00:00:00.000","2","27","2008","Photography","Blake Tucker: Into the West","B03","T1","B","D","B-03 Gate 36"
"628","2003-09-18T00:00:00.000","9","18","2003","2004-01-06T00:00:00.000","1","6","2004","Photography","Jian Xing Zhu: The Mobile Red Ballot Box in the Countryside","F03","T3","F","D","F-03 Gate 76"
"485","1987-11-05T00:00:00.000","11","5","1987","1988-01-15T00:00:00.000","1","15","1988","Photography","Photographs of Feet","F03","T3","F","D","F-03 Gate 76"
"366","1995-04-16T00:00:00.000","4","16","1995","1995-05-30T00:00:00.000","5","30","1995","Student Art","Children's Art: Art for Animals","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1210","2012-06-06T00:00:00.000","6","6","2012","2012-09-05T00:00:00.000","9","5","2012","Photography","Spineless: Portraits of Marine Invertebrates, the Backbone of Life in the Sea by Susan Middleton","F03","T3","F","D","F-03 Gate 76"
"418","1996-09-01T00:00:00.000","9","1","1996","1996-10-31T00:00:00.000","10","31","1996","Photography","Rural Japan","F03","T3","F","D","F-03 Gate 76"
"1246","2013-08-01T00:00:00.000","8","1","2013","2013-10-31T00:00:00.000","10","31","2013","Photography","Hope Kahn: Geometry in Nature","F11","T3","F","D","F-11 Photographs"
"1375","2015-05-01T00:00:00.000","5","1","2015","2015-07-31T00:00:00.000","7","31","2015","Photography","Elaine Ling: Baobab, Tree of Generations","B03","T1","B","D","B-03 Gate 36"
"1431","2015-09-18T00:00:00.000","9","18","2015","2016-03-06T00:00:00.000","3","6","2016","Photography","From Kezar to Candlestick: The Photography of Frank Rippon","F03","T3","F","D","F-03 Gate 76"
"354","1993-10-16T00:00:00.000","10","16","1993","1993-11-15T00:00:00.000","11","15","1993","Student Art","Children's Art: San Francisco Symphony Education Program","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1149","2011-11-01T00:00:00.000","11","1","2011","2012-01-31T00:00:00.000","1","31","2012","Photography","Aqua Via: Images from the San Francisco Water System Improvement Program","D05","T2","D","D","D-05 Central South Connector"
"1253","2013-09-02T00:00:00.000","9","2","2013","2013-11-29T00:00:00.000","11","29","2013","Photography","Scott Dalton: China and Nepal","D01","T2","D","D","D-01 Central North Connector"
"412","1995-10-01T00:00:00.000","10","1","1995","1995-11-30T00:00:00.000","11","30","1995","Photography","Historic Maps","F03","T3","F","D","F-03 Gate 76"
"52","1997-08-29T00:00:00.000","8","29","1997","1997-10-14T00:00:00.000","10","14","1997","Student Art","Children's Art: Kids Art 1997, San Francisco","E01","T3","E",,"E-01 Children’s Art Gallery #2"
"1315","2014-05-02T00:00:00.000","5","2","2014","2014-07-31T00:00:00.000","7","31","2014","Photography","Brian W. Choy: Historic Chinatown","F11","T3","F","D","F-11 Photographs"
"1561","2017-12-21T00:00:00.000","12","21","2017","2018-01-17T00:00:00.000","1","17","2018","Video Art","Through Clouds","G03","IT","G","D","G-03 Video Arts Gallery"
"910","2008-01-09T00:00:00.000","1","9","2008","2008-03-30T00:00:00.000","3","30","2008","Photography","Tuareg Portfolio","B03","T1","B","D","B-03 Gate 36"
"534","1989-05-31T00:00:00.000","5","31","1989","1989-07-25T00:00:00.000","7","25","1989","General","Photographs of Historic Pressed Plants","D11","T2","D","D","D-11 Central Wall (Duty Free)"
"616","2002-02-08T00:00:00.000","2","8","2002","2002-03-15T00:00:00.000","3","15","2002","Student Art","Children's Art: Presidio Hill School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1281","2014-03-03T00:00:00.000","3","3","2014","2014-05-30T00:00:00.000","5","30","2014","Photography","Alice Shaw: The Exalted Landscape","D01","T2","D","D","D-01 Central North Connector"
"966","2008-06-04T00:00:00.000","6","4","2008","2008-07-30T00:00:00.000","7","30","2008","Student Art","Children's Art: San Francisco Dental Society","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1137","2011-06-01T00:00:00.000","6","1","2011","2011-07-29T00:00:00.000","7","29","2011","Student Art","Children’s Art: The Spirit of Mount Fuji/Reflections on Self-Portraits, Creative Arts Charter School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"888","2006-02-01T00:00:00.000","2","1","2006","2006-03-31T00:00:00.000","3","31","2006","Student Art","Children's Art: Art from Nature","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"17","1996-09-19T00:00:00.000","9","19","1996","1996-10-31T00:00:00.000","10","31","1996","Student Art","Children's Art: McKinley School","E01","T3","E",,"E-01 Children’s Art Gallery #2"
"853","2006-08-01T00:00:00.000","8","1","2006","2006-09-28T00:00:00.000","9","28","2006","Student Art","Children's Art: Art in Action - Imagination Moves The Mind","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1128","2010-06-01T00:00:00.000","6","1","2010","2010-07-30T00:00:00.000","7","30","2010","Student Art","Children’s Art: Collage Portraits from Parkside Intermediate School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"457","2002-02-15T00:00:00.000","2","15","2002","2002-05-10T00:00:00.000","5","10","2002","Photography","Sacred Havens: A Quiet Space of Gardens","B03","T1","B","D","B-03 Gate 36"
"800","2004-08-17T00:00:00.000","8","17","2004","2005-01-19T00:00:00.000","1","19","2005","Photography","Ira Nowinski: Cafe Society","D01","T2","D","D","D-01 Central North Connector"
"758","1992-11-16T00:00:00.000","11","16","1992","1993-01-15T00:00:00.000","1","15","1993","Student Art","Children's Art: French American International School","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"522","1989-08-01T00:00:00.000","8","1","1989","1989-09-01T00:00:00.000","9","1","1989","Photography","The 50th Anniversary of the 1939 World's Fair at Treasure Island","F03","T3","F","D","F-03 Gate 76"
"767","2003-08-01T00:00:00.000","8","1","2003","2003-09-30T00:00:00.000","9","30","2003","Student Art","Children's Art: From the Vault: Spectrum of Treasures","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1467","2017-11-08T00:00:00.000","11","8","2017","2018-02-15T00:00:00.000","2","15","2018","Photography","Annu Palakunnathu Matthew: Memories of India","F03","T3","F","D","F-03 Gate 76"
"1629","2018-07-10T00:00:00.000","7","10","2018","2018-10-16T00:00:00.000","10","16","2018","Photography","Jason Reblando","D01","T2","D","D","D-01 Central North Connector"
"348","1993-03-01T00:00:00.000","3","1","1993","1993-04-30T00:00:00.000","4","30","1993","Student Art","Children's Art: Miramonte Mental Health Services","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1274","2013-04-01T00:00:00.000","4","1","2013","2013-05-31T00:00:00.000","5","31","2013","Student Art","Children’s Art: The San Francisco School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1555","2017-11-09T00:00:00.000","11","9","2017","2017-12-20T00:00:00.000","12","20","2017","Video Art","SaiGon","G03","IT","G","D","G-03 Video Arts Gallery"
"1","1996-07-01T00:00:00.000","7","1","1996","1997-02-10T00:00:00.000","2","10","1997","General","About Time","C04","T1","C","D","C-04 Entrance Lobby C Meet and Greet"
"1438","2016-04-01T00:00:00.000","4","1","2016","2016-05-31T00:00:00.000","5","31","2016","Student Art","Student Art: Stuart Hall and Convent of the Sacred Heart","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"974","2008-12-01T00:00:00.000","12","1","2008","2009-01-30T00:00:00.000","1","30","2009","Student Art","SOTA","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1543","2017-08-31T00:00:00.000","8","31","2017","2017-12-07T00:00:00.000","12","7","2017","Photography","Julius Shulman: Case Study","F11","T3","F","D","F-11 Photographs"
"1385","2015-02-02T00:00:00.000","2","2","2015","2015-03-31T00:00:00.000","3","31","2015","Student Art","Student Art: Join the Super Smile Team! Thirty-ninth Annual Children’s Poster Contest","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1430","2015-12-11T00:00:00.000","12","11","2015","2016-06-14T00:00:00.000","6","14","2016","Aviation","Hughes Airwest, San Francisco poster, Special Collections","K04B","IT","A","D","AML Aviation Museum Gallery 04b Special Collections Room"
"87","1998-09-28T00:00:00.000","9","28","1998","1998-11-16T00:00:00.000","11","16","1998","Student Art","Children's Art: National Institute of Art and Disabilities","E01","T3","E",,"E-01 Children’s Art Gallery #2"
"734","1992-02-01T00:00:00.000","2","1","1992","1992-04-30T00:00:00.000","4","30","1992","Photography","Bay Area Calendar Design","F03","T3","F","D","F-03 Gate 76"
"753","1987-07-01T00:00:00.000","7","1","1987","1987-12-31T00:00:00.000","12","31","1987","General","Historic Photographs of the Chinese in the Monterey Bay Region","G03","T2","D","D","D-03 Central Concourse"
"103","2000-12-01T00:00:00.000","12","1","2000","2001-05-15T00:00:00.000","5","15","2001","Aviation","Take to the Sky: Aviation Posters","K04A","IT","A","D","AML Aviation Museum Gallery 04a"
"547","1989-08-22T00:00:00.000","8","22","1989","1989-10-02T00:00:00.000","10","2","1989","Student Art","Children's Art: Children's Post Cards","F08","T3","F","D","F-08 Gate 81"
"875","2006-10-01T00:00:00.000","10","1","2006","2006-11-30T00:00:00.000","11","30","2006","Student Art","Children's Art: The Art of Beets: From DooF - A Food Show for Kids and the Risse Community School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1290","2014-12-01T00:00:00.000","12","1","2014","2015-02-27T00:00:00.000","2","27","2015","Photography","Botanical Thoughts: Olivia Parker","F03","T3","F","D","F-03 Gate 76"
