"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","patrolzone","patrolzone_xy","last_30_days"
"APD*0301F2C9HR","22012163","2022-01-26T00:00:00.000","12:52pm","25","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0206DZ8ZKT","21175704","2021-12-28T00:00:00.000","04:23pm","59","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","TUESDAY","All Other","5",,,"false"
"APD*0307F2BTCV","22012057","2022-01-26T00:00:00.000","09:17am","20","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0304F2C7RM","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","WEDNESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307F2BVV7","22012068","2022-01-26T00:00:00.000","09:43am","20","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DR458N","21147946","2021-10-31T00:00:00.000","10:19pm","19","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","SUNDAY","REDLIGHT","1","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DR3XGW","21147904","2021-10-31T00:00:00.000","08:37pm","61","M","116000E0I0","ILL U TURN:WRONG LANE","SUNDAY","All Other","5",,,"false"
"APD*CS09DR1QHS","21147608","2021-10-31T00:00:00.000","04:07am","44","F","121100A0I0","UNSAFE BACKING OF VEHICLE","SUNDAY","All Other","5",,,"false"
"APD*TS04DR451F","21147945","2021-10-31T00:00:00.000","10:15pm","64","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","SUNDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0307F2BR9R","22012050","2022-01-26T00:00:00.000","08:49am","39","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DR41BC","21147919","2021-10-31T00:00:00.000","09:16pm","26","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","SUNDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0304F2CS0H","22012268","2022-01-26T00:00:00.000","04:30pm","44","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0302F5G38Q","22026198","2022-02-24T00:00:00.000","12:49pm","28","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*TS04DX3216","21170802","2021-12-17T00:00:00.000","10:52am","21","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","FRIDAY","SPEEDING","2",,,"false"
"APD*0302DR3W58","21147892","2021-10-31T00:00:00.000","08:17pm","54","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2",,,"false"
"APD*0101DR33B4","21147746","2021-10-31T00:00:00.000","02:20pm","35","M","119607F00I","VIOLATION OF CONDITIONAL LIC","SUNDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0302DR45N0","21147946","2021-10-31T00:00:00.000","10:19pm","19","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DR43VM","21147938","2021-10-31T00:00:00.000","09:58pm","24","M","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","SUNDAY","All Other","5",,,"false"
"APD*CB02DT9XTH","21158431","2021-11-21T00:00:00.000","09:25am","30","M","1192002U0M","OPER MV 10 OF 1 PCT ALCOHOL 1ST","SUNDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0302F5G52Q","22026204","2022-02-24T00:00:00.000","01:07pm","23","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307F5G872","22026219","2022-02-24T00:00:00.000","01:46pm","63","M","037601A0I0","OPERATE MOTOR VEHICLE WITHOUT SIGNAL DEVICES/REFLECTORS","THURSDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0302DRF1HT","21149446","2021-11-03T00:00:00.000","04:52pm","28","M","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3",,,"false"
"APD*0306F809H1","22037538","2022-03-20T00:00:00.000","08:22am","33","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*TS04DR48HH","21147967","2021-10-31T00:00:00.000","11:07pm","19","M","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","SUNDAY","All Other","5","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0302DR45TS","21147946","2021-10-31T00:00:00.000","10:19pm","19","M","116300D0I0","ILL SIGNAL:PARKED","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0370F2CN7F","22012244","2022-01-26T00:00:00.000","03:33pm","52","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0214DMTCMK","21131516","2021-10-01T00:00:00.000","01:24am","18","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","FRIDAY","SPEEDING","2",,,"false"
"APD*0302DR412D","21147919","2021-10-31T00:00:00.000","09:16pm","26","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*CB02DR273C",,"2021-10-31T00:00:00.000","07:46am","36","F","119807AAM0","USED LEASED/RENTED/LOANED VEHICLE WITHOUT INTERLOCK DEVICE","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DR3XMZ","21147904","2021-10-31T00:00:00.000","08:37pm","61","M","037504000I","OPER M/V W/O STOP LIGHTS","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*CB03DZ786V","21175444","2021-12-28T00:00:00.000","12:58am","24","M","1192002U0M","OPER MV 10 OF 1 PCT ALCOHOL 1ST","TUESDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302DR3XQC","21147904","2021-10-31T00:00:00.000","08:37pm","61","M","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*CB02DR26GN",,"2021-10-31T00:00:00.000","02:53am","36","F","060001A0I0","OPER LEAVES SCENE OF PROPERTY DAMAGE ACC","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DR45KV","21147946","2021-10-31T00:00:00.000","10:19pm","19","M","112000A0I0","FAIL TO KEEP RIGHT-2 LANE ROAD","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DR3TH3","21147875","2021-10-31T00:00:00.000","07:50pm","52","M","116300D0I0","ILL SIGNAL:PARKED","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F0R70X","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0370F2CM5F","22012231","2022-01-26T00:00:00.000","03:17pm","26","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0304F2C5XW","22012130","2022-01-26T00:00:00.000","11:59am","39","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0306F78245","22034172","2022-03-13T00:00:00.000","09:32am","32","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5",,,"false"
"APD*0201F2BK73","22011993","2022-01-26T00:00:00.000","06:36am","52","M","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5",,,"false"
"APD*CB03F7B770","22034374","2022-03-13T00:00:00.000","09:10pm","18","M","060002AAM0","OPER LEAVE SCENE INJ ACCIDENT-FAIL SHOW LICENSE/ID-PRIOR OFF","SUNDAY","All Other","5",,,"false"
"APD*TS04DX31MM","21170802","2021-12-17T00:00:00.000","10:52am","21","M","112900A0I0","FOLLOWING TOO CLOSE","FRIDAY","All Other","5",,,"false"
"APD*0302F0R5LD","22004880","2022-01-11T00:00:00.000","11:51am","61","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0304F2C7K4","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0304F2C7WF","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","WEDNESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0306F789MP","22034200","2022-03-13T00:00:00.000","11:24am","60","F","117200A0I0","FAIL TO STOP-STOP SIGN","SUNDAY","STOPSIGN","3",,,"false"
"APD*CB03F7B709","22034374","2022-03-13T00:00:00.000","09:10pm","18","M","1212000U0M","RECKLESS DRIVING","SUNDAY","All Other","5",,,"false"
"APD*0302DR440X","21147938","2021-10-31T00:00:00.000","09:58pm","24","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","SUNDAY","All Other","5",,,"false"
"APD*TS04DR427C","21147927","2021-10-31T00:00:00.000","09:33pm","17","F","050900200I","DRIVE MV W/O PROPER LICENSE","SUNDAY","All Other","5",,,"false"
"APD*TS04DR42MT","21147927","2021-10-31T00:00:00.000","09:33pm","17","F","03750040I0","EQUIP VIO:ILL HEADLAMP","SUNDAY","All Other","5",,,"false"
"APD*CB03DZ78JZ","21175444","2021-12-28T00:00:00.000","12:58am","24","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","TUESDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302DR3TB9","21147875","2021-10-31T00:00:00.000","07:50pm","52","M","116000E0I0","ILL U TURN:WRONG LANE","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*CB03F7B64Q","22034374","2022-03-13T00:00:00.000","09:06pm","18","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","SUNDAY","SPEEDING","2",,,"false"
"APD*0208DZ9HC8","21175783","2021-12-28T00:00:00.000","07:52pm","31","F","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","TUESDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*TS03DT9HWG","21158414","2021-11-21T00:00:00.000","08:28am","25","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5",,,"false"
"APD*0306F77W66","22034145","2022-03-13T00:00:00.000","08:18am","22","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*CB03F7B7D7","22034374","2022-03-13T00:00:00.000","09:10pm","18","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5",,,"false"
"APD*0302FN629K","22097322","2022-07-12T00:00:00.000","03:28pm","22","M","037502200I","OPERATE MV WITH BROKEN GLASS","TUESDAY","All Other","5",,,"false"
"APD*0307F0V6G3","22005338","2022-01-12T00:00:00.000","10:22am","48","M","050901000I","FAIL WEAR REQUIRED SEAT BELT","WEDNESDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*0302DVVF1R","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307F0VFP4","22005378","2022-01-12T00:00:00.000","12:20pm","61","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2",,,"false"
"APD*0302DVV0F9","21165119","2021-12-05T00:00:00.000","09:06pm","20","F","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0306F7802X","22034162","2022-03-13T00:00:00.000","09:01am","21","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302DVV4V0","21165138","2021-12-05T00:00:00.000","10:12pm","26","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0302DVV0L4","21165119","2021-12-05T00:00:00.000","09:06pm","20","F","116300D0I0","ILL SIGNAL:PARKED","SUNDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0306F77WFJ","22034145","2022-03-13T00:00:00.000","08:18am","22","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*TS03DVS5XN","21164854","2021-12-05T00:00:00.000","07:29am","25","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0301F0V4S0","22005332","2022-01-12T00:00:00.000","10:11am","56","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0302DVVG5P","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","SUNDAY","SPEEDING","2",,,"false"
"APD*0302DVVDBB","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0305DJLJJW","21114923","2021-08-31T00:00:00.000","07:08pm","22","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","TUESDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0302DVVDFX","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","040200100I","REGIS PLATE DISPLAY VIOLATION","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DVTX21","21165108","2021-12-05T00:00:00.000","08:30pm","56","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5",,,"false"
"APD*SS207F77MD","22034117","2022-03-13T00:00:00.000","05:50am","32","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5",,,"false"
"APD*0307F0V695","22005338","2022-01-12T00:00:00.000","10:22am","48","M","050900800I","FAIL TO NOTIFY CHANGE OF HOME","WEDNESDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*0302DVTZM9","21165117","2021-12-05T00:00:00.000","08:54pm","17","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0302DVVL2V","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F78P7B","22034245","2022-03-13T00:00:00.000","02:18pm","47","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","SUNDAY","REDLIGHT","1","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0306F788N8","22034197","2022-03-13T00:00:00.000","11:10am","46","F","117200A0I0","FAIL TO STOP-STOP SIGN","SUNDAY","STOPSIGN","3",,,"false"
"APD*0302F0VKM3","22005407","2022-01-12T00:00:00.000","01:19pm","65","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1",,,"false"
"APD*0302DVVD49","21165092","2021-12-05T00:00:00.000","07:26pm","26","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","SUNDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*TS03DVS7P5","21164866","2021-12-05T00:00:00.000","07:55am","56","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302DVV0P3","21165119","2021-12-05T00:00:00.000","09:06pm","20","F","03750T10I0","EQUIP VIOL-FRONT WINDSHIELD NON/TRANSPARENT","SUNDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0307F0VG4T","22005380","2022-01-12T00:00:00.000","12:32pm","20","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5",,,"false"
"APD*0302FCBJF9","22052840","2022-04-20T00:00:00.000","04:06pm","57","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5",,,"false"
"APD*TS03DTF16V","21158975","2021-11-22T00:00:00.000","10:48am","30","M","03750T10I0","EQUIP VIOL-FRONT WINDSHIELD NON/TRANSPARENT","MONDAY","All Other","5",,,"false"
"APD*0301DTDR14","21158891","2021-11-22T00:00:00.000","08:45am","32","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","MONDAY","All Other","5",,,"false"
"APD*0302DTG0VX","21159224","2021-11-22T00:00:00.000","06:11pm","46","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","MONDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*TS03DTDS7P","21158897","2021-11-22T00:00:00.000","09:03am","29","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5",,,"false"
"APD*0305DQ22PW","21142839","2021-10-21T00:00:00.000","09:40pm","27","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*TS03DTF1CC","21158975","2021-11-22T00:00:00.000","10:48am","30","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","MONDAY","All Other","5",,,"false"
"APD*0307FN55NM","22097110","2022-07-12T00:00:00.000","08:51am","26","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","202","POINT (-73.757813044036 42.644585953194)","false"
"APD*0304F5GJQ9","22026266","2022-02-24T00:00:00.000","04:11pm","54","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301DTDXCM","21158942","2021-11-22T00:00:00.000","10:05am","59","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5",,,"false"
"APD*0302FN5P4T","22097240","2022-07-12T00:00:00.000","12:47pm","28","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307FN5FHJ","22097153","2022-07-12T00:00:00.000","10:14am","31","M",,,"TUESDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*0214FN66QL","22097339","2022-07-12T00:00:00.000","04:15pm","50","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","TUESDAY","All Other","5",,,"false"
"APD*TS03DTDTDN","21158908","2021-11-22T00:00:00.000","09:21am","23","M","03750T10I0","EQUIP VIOL-FRONT WINDSHIELD NON/TRANSPARENT","MONDAY","All Other","5",,,"false"
"APD*0301DTDW9C","21158928","2021-11-22T00:00:00.000","09:49am","47","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5",,,"false"
"APD*TS03DTDV70","21158917","2021-11-22T00:00:00.000","09:33am","72","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5",,,"false"
"APD*0301DTF0D0","21158972","2021-11-22T00:00:00.000","10:35am","21","M","04030010I0","FAIL TO ATTACH STICKER TO M/V","MONDAY","All Other","5",,,"false"
"APD*0308F5D2JJ","22025896","2022-02-23T00:00:00.000","09:38pm","27","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*TS04DJL84S","21114850","2021-08-31T00:00:00.000","04:56pm","35","F","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","TUESDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0302FN5Q2V","22097244","2022-07-12T00:00:00.000","01:01pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0308F40GTB","22019557","2022-02-10T00:00:00.000","09:42pm","25","F","03750A30I0","EQUIP VIOLATION-NO/INSUFFICIENT TAIL LAMPS","THURSDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0307F0V6KH","22005338","2022-01-12T00:00:00.000","10:22am","48","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*0307F0V9CM","22005354","2022-01-12T00:00:00.000","11:08am","27","M","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5","105","POINT (-73.817050656525 42.64607074564)","false"
"APD*0302DTG0TT","21159224","2021-11-22T00:00:00.000","06:11pm","46","M","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","MONDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DTG0QL","21159224","2021-11-22T00:00:00.000","06:11pm","46","M","117200A0I0","FAIL TO STOP-STOP SIGN","MONDAY","STOPSIGN","3","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0308F6165C","22028732","2022-03-01T00:00:00.000","09:02pm","20","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0308F43W9L","22020156","2022-02-11T00:00:00.000","11:19pm","21","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
