"a_o","pa_s","iso","instituci_n","acronimo","n_mero_de_instituciones","ciudad","tipo_de_instituci_n_en_el","tipo_de_instituci_n_bid","tipo_de_regulaci_n","propiedad","fuente","tasa_de_cambio","patrimonio","activos","obligaciones_con_instituciones","instrumentos_de_deuda_emitidos","dep_sitos_totales","otras_fuentes_de_financiaci","utilidad_neta","gastos_operativos","costos_derivados_de_fuentes","saldo_de_cartera_bruta","provisiones","saldo_de_cartera_comercial","saldo_de_cartera_a_mediana","saldo_de_cartera_a_peque","saldo_de_cartera_de_microcr","saldo_de_cartera_de_consumo","saldo_de_cartera_de_vivienda","saldo_otro_tipo_de_cartera","saldo_de_cartera_agropecuaria","saldo_de_cartera_a_mujeres","saldo_de_cartera_a_personas","n_mero_total_de_pr_stamos","n_mero_de_pr_stamos_de_cartera","n_mero_de_pr_stamos_de_cartera_1","n_mero_de_pr_stamos_de_cartera_2","n_mero_de_pr_stamos_de_cartera_3","n_mero_de_pr_stamos_de_cartera_4","n_mero_de_pr_stamos_de_cartera_5","n_mero_de_pr_stamos_otra","n_mero_de_pr_stamos_cartera","n_mero_de_pr_stamos_cartera_1","n_mero_de_pr_stamos_cartera_2","n_mero_total_de_prestatarios","n_mero_total_de_prestatarios_1","n_mero_de_prestatarios_cartera","n_mero_de_prestatarios_cartera_1","n_mero_de_prestatarios_cartera_2","n_mero_de_prestatarios_cartera_3","n_mero_de_prestatarios_cartera_4","n_mero_de_prestatarios_otra","n_mero_de_prestatarios_cartera_5","n_mero_de_prestatarios_cartera_6","n_mero_de_prestatarios_cartera_7","total_ingresos_por_intereses","ingresos_por_intereses_cartera","ingresos_por_intereses_cartera_1","ingresos_por_intereses_cartera_2","ingresos_por_intereses_cartera_3","ingresos_por_intereses_cartera_4","ingresos_por_intereses_cartera_5","ingresos_por_intereses_otra","ingresos_por_intereses_cartera_6","ingresos_por_intereses_cartera_7","ingresos_por_intereses_cartera_8","tasa_de_inter_s","tasa_de_inter_s_cartera","tasa_de_inter_s_cartera_a","tasa_de_inter_s_cartera_a_1","tasa_de_inter_s_cartera_de","tasa_de_inter_s_cartera_de_1","tasa_de_inter_s_cartera_de_2","tasa_de_inter_s_otra_cartera","tasa_de_inter_s_cartera_1","tasa_de_inter_s_cartera_2","tasa_de_inter_s_cartera_a_2","cartera_en_riesgo","cartera_en_riesgo_comercial","cartera_en_riesgo_a_mediana","cartera_en_riesgo_a_peque","cartera_en_riesgo_de_microcr","cartera_en_riesgo_de_consumo","cartera_en_riesgo_de_vivienda","cartera_en_riesgo_otra_cartera","cartera_en_riesgo_agropecuaria","cartera_en_riesgo_mujeres","cartera_en_riesgo_a_personas","dep_sitos_del_p_blico","dep_sitos_en_cuentas_simples","dep_sitos_en_cuentas_de_ahorro","dep_sitos_en_cuentas","dep_sitos_en_cuentas_a_plazo","otros_dep_sitos","dep_sitos_en_cuentas_con","n_mero_total_de_cuentas","n_mero_de_cuentas_simples","n_mero_de_cuentas_de_ahorro","n_mero_de_cuentas_corrientes","n_mero_de_cuentas_a_plazo","n_mero_de_otras_cuentas","n_mero_de_cuentas_con_saldo","n_mero_total_de_depositantes","n_mero_de_depositantes_cuentas","n_mero_de_depositantes_cuentas_1","n_mero_de_depositantes_cuentas_2","n_mero_de_depositantes_cuentas_3","n_mero_de_depositantes_otras","n_mero_de_depositantes_cuentas_4","n_mero_total_de_puntos_de","n_mero_de_oficinas","n_mero_de_cajeros_autom_ticos","n_mero_de_agentes","n_mero_de_otros_puntos_de","n_mero_de_tarjetas_d_bito","monto_de_las_transacciones","n_mero_de_tarjetas_de_cr","monto_de_las_transacciones_1"
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Produtores da Região de Irecê - Credirural","CREDIRURAL","1","Irece","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","49707","106668","232",,"55045",,,"4252","0","67139","2937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11818","43227","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Produtores da Região de Três Pontas Ltda. - Sicoob Copersul","CC REGIÃO DE TRÊS PONTAS","1","Tres Pontas","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1692615","8281217","2302621",,"3748328",,,"348387","429362","7081700","217440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1133370",,"2614958",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Produtores da Zona de São Manuel","CCR PRODUTORES SAO MANUEL","1","Sao Manuel","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","871702","3178467","892340",,"1221245",,,"170792","182109","2001312","222499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131317","10853","1079075",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Produtores de Leite do Vale do Rio Grande Ltda. - Sicoob Credileite","CCR PROD LEITE VALE RIO GRANDE","1","Uberaba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1975641","5812408","630",,"3677898",,,"489850","198740","3258402","493018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1374638","2303260","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Produtores do Vale do Paraíso Ltda. - Sicoob Credivap","SICOOB CREDIVAP","1","Espera Feliz","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","306181","2863251","62318",,"2218320",,,"418499","92420","1882865","28898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1341739",,"876581",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural e de Micro e Pequenos Empresários do Vale do Rio Grande Ltda.   Sicoob Uberaba","CCRMPE VALE DO RIO GRANDE","1","Uberaba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","610109","2223962","501926",,"868798",,,"316293","44941","1626475","201265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"405334",,"463464",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural, de Pequenos Empresários, Microempresários e Microempreendedores de Esmeraldas Ltda. - Sicoob Crediesmeraldas","SICOOB CREDIESMERALDAS","1","Esmeraldas","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","749987","3020473","534252",,"1514468",,,"186930","104075","1865587","11333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"486831","14031","1013606",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Paraguay","PRY","Sudameris Bank S.A.E.C.A.","SUDAMERIS","1","Asunción","Bancos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central del Paraguay, Supervision financiera, Boletines Estadisticos.","6150",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Servidores Públicos Sao Paulo","SP CREDIT CCSERV PUBL GDE SP","1","Sao Paulo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","36217","32410","0",,,,,"28078","0","32084","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Sul Riograndense - Sicredi Metrópolis Rs","SICREDI METRÓPOLIS RS","1","Porto Alegre","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1082457","15378962","63865",,"14210565",,,"1285627","914330","6664339","623746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2965386","1244550","10000628",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Sul do Espírito Santo - Sicoob Sul","SICOOB SUL","1","Cachoeiro De Itapemirim","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","4620286","26621442","5009812",,"15108173",,,"950309","1296768","14040646","642609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2133304","648","12974221",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Sul-Litorânea do Espírito Santo - Sicoob Sul-Litorâneo","SICOOB SUL LITORÂNEO","1","Alfredo Chaves","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1791318","7553674","795093",,"4127206",,,"552528","357636","5744669","284112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"982893",,"3144312",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Sul-Serrana do Espírito Santo - Sicoob Sul-Serrano","SICOOB SUL SERRANO","1","Venda Nova Do Imigrante","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","4724951","27978032","5552975",,"16093468",,,"1214642","1448418","16877992","1172627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3189650","332450","12571368",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Uberaba","CCPEMM DE UBERABA","1","Uberaba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","13654","549839","4455",,"586139",,,"131213","18674","195865","4907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"293414",,"292725",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Urbano dos Cirurgiões-Dentistas e Outros Profissionais na Área de Saúde de Cuiabá Ltda.-Cooperodonto","COOPERODONTO","1","Cuiaba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","187397","690017","763",,"483516",,,"85339","38044","488466","6699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"284098","199418","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Vale do Mucuri Ltda. - Sicoob Credivale","CC VALE DO MUCURI","1","Teofilo Otoni","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1460907","7887667","355476",,"5424445",,,"507280","309113","3518891","87681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1696543",,"3727902",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Agricultura Familiar Solidária de Araponga - Ecosol Araponga-Mg","ECOSOL  ARAPONGA MG","1","Araponga","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","3638","5217","0",,"1171",,,"989","6","1614","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1171","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Agricultura Familiar e Economia Solidaria da Zona da Mata e Leste de Minas Gerais-Ecosol","COOP CRED DA AGR FAM SOL","1","Tombos","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","3378","4903","0",,"697",,,"4954","17","3105","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"697","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Microrregião do Alto Paranaíba Ltda. - Sicoob Credisg","CC MICRORREGIÃO ALTO PARANAIBA","1","Sao Gotardo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1244926","6976586","2609105",,"2787949",,,"205457","237998","5636266","43543",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"884599",,"1903350",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Alpinópolis Ltda. - Sicoob Credialp","CC REG ALPINÓPOLIS","1","Alpinopolis","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1508428","6738574","2318439",,"2461056",,,"422263","362398","6070036","176946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"572736",,"1888320",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Araxá Ltda. - Sicoob Crediara","SICOOB CREDIARA","1","Araxa","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2208923","10640248","2325271",,"5419040",,,"591109","346269","8208881","202792",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2500308",,"2918732",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Caratinga Ltda. - Sicoob Credcooper","CC REGIAO DE CARATINGA","1","Caratinga","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2270516","6788947","1681518",,"2340730",,,"445256","195650","4259079","230379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1022657",,"1318073",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Carmo do Paranaíba Ltda. - Sicoob Credicarpa","SICOOB CREDICARPA","1","Carmo Do Paranaiba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1457134","8794978","2783173",,"4014075",,,"356602","433015","6043801","104576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"939096",,"3074978",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Divinópolis Ltda. - Sicoob Crediverde","CC REGIAO DIVINOPOLIS","1","Divinopolis","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1009257","6861693","685740",,"4053707",,,"414030","265346","2195739","77486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1368836",,"2684871",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Frutal Ltda.- Sicoob Frutal","SICOOB FRUTAL","1","Frutal","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1102953","3810184","682268",,"1739036",,,"373771","77029","2321706","59864",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1143626","33854","561557",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Guaranésia Ltda. - Sicoob Ruralcredi","CC REGIÃO GUARANÉSIA","1","Guaranesia","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1606426","5397448","1344794",,"1763595",,,"327381","162120","3936387","74111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"528786",,"1234809",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Região de Tiros e Matutina Ltda. - Sicoob Creditiros","SICOOB CREDITIROS","1","Tiros","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","774919","3897310","929753",,"2028100",,,"166526","128715","1674704","58132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"672601",,"1355499",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito da Zona da Mata Ltda. - Sicoob Credilivre","CC DA ZONA DA MATA","1","Manhuacu","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1792678","10777852","2464195",,"5303589",,,"968994","427132","9159943","216398",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2504082","61821","2737686",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Arcos Ltda. - Sicoob Crediarcos","CC ARCOS - SICOOB CREDIARCOS","1","Arcos","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","632904","2987797","244107",,"1607497",,,"184746","131350","2091540","25482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"324139",,"1283358",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Chile","CHL","CorpBanca","CORPBANCA","1","Santiago de Chile","Bancos","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","SBIF. Base de datos. Información financiera.","514.210022","792527936","6721188864","570452928","939566464","3647022592",,"102356624","105083328","251136880","5480733696","86221968",,,,,,,,"346669632",,,,,,,,,,,,,,,,,,,,,,,,,"478218016",,,,,,,,,,,,,,,,,,,,,,"48613792",,,,,,,,,,,"3748742656",,"3326235648","230630688","23488646",,,,,"44950","49599","7905",,,,,,,,,,"180","67","113",,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Bambuí Ltda. - Sicoob Credibam","SICOOB CREDIBAM","1","Bambui","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1280658","4372625","1168575",,"1502818",,,"309421","126597","2928274","242837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"606444","50324","846050",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Barbalha Ltda.","CC DE BARBALHA","1","Barbalha","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","232999","322229","2013",,"106321",,,"41368","6041","215650","95340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17921","84303","4097",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Bom despacho Ltda. - Sicoob Credibom","CC DE BOM DESPACHO","1","Bom Despacho","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2698176","16651451","1946758",,"10510814",,,"458170","792769","7297534","112419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1726760",,"8784054",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Campina Verde Ltda. - Sicoob Credicampina","SICOOB CREDICAMPINA","1","Campina Verde","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","756175","4133966","657591",,"2452271",,,"302382","197391","2624385","21907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"605257",,"1847014",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Campos Altos Ltda. - Sicoob Crediagro","SICOOB CREDIAGRO","1","Campos Altos","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1158592","5860918","1984574",,"2190743",,,"245269","275260","4743655","42661",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"591096",,"1599648",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Campos Gerais e Campo D0 Meio Ltda. - Sicoob Credcam","SICOOB CREDCAM","1","Campos Gerais","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","585988","2873567","786414",,"1317875",,,"159928","134030","1760112","32871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301820",,"1016055",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito de Capelinha e Região Ltda. - Sicoob Credicap","SICOOB CREDICAP","1","Capelinha","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1071952","5097540","1640916",,"1823485",,,"232883","212509","3685034","74557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"673845","343830","805810",,,,,,,,,,,,,,,,,,,,,,,,
