"figura_tabla","cap_tulo","t_tulo","indicador","sub_indicador","pa_s","a_o","mes","per_odo","rubro","valor","valor_u_d","fuente","notas"
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2012",,,,,"10756","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2013",,,,,"11302","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2014",,,,,"11299","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2014",," 1S",,,"5285","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Paraguay","2015",," 1S",,,"4776","BID-INTAL en base a datos de BCP",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2000",,,,,"3466","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2001",,,,,"3061","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2002",,,,,"1967","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2003",,,,,"2190","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2004",,,,,"3119","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2005",,,,,"3879","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2006",,,,,"4806","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2007",,,,,"5628","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2008",,,,,"9069","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2009",,,,,"6907","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2010",,,,,"8622","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2011",,,,,"10726","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2012",,,,,"11652","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2013",,,,,"11642","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2014",,,,,"11485","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2014",," 1S",,,"5927","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Uruguay","2015",," 1S",,,"5065","BID-INTAL en base a datos de BCU",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2000",,,,,"16865","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2001",,,,,"19211","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2002",,,,,"13360","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2003",,,,,"10483","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2004",,,,,"17021","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2005",,,,,"24008","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2006",,,,,"33583","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2007",,,,,"47252","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2008",,,,,"51490","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2009",,,,,"41192","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2010",,,,,"38539","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2011",,,,,"46813","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2012",,,,,"59339","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2013",,,,,"53023","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2014",,,,,"51252","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2014",," 1S",,,"22379","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Venezuela","2015",," 1S",,,"21663","BID-INTAL en base a datos de BCV",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2000",,,,,"1848",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2001",,,,,"1707",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2002",,,,,"1769",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2003",,,,,"1600",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2004",,,,,"1919",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2005",,,,,"2341",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2006",,,,,"2823",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2007",,,,,"3456",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2008",,,,,"4959",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2009",,,,,"4441",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2010",,,,,"5336",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2011",,,,,"7633",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2012",,,,,"8278",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2013",,,,,"9349",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2014",,,,,"10543",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2014",," 1S",,,"4781",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Importaciones (miles de mill. de US$)",,"Bolivia","2015",," 1S",,,"4626",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2000",,,,,"26409","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2001",,,,,"26609","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2002",,,,,"25708","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Bolivia","2007",,,,,"4860",,
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2003",,,,,"29565","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2004",,,,,"34574","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2005",,,,,"40385","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2006",,,,,"46544","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2007",,,,,"55778","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2008",,,,,"70019","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2009",,,,,"55667","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2010",,,,,"68133","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2011",,,,,"83949","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2012",,,,,"80245","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2013",,,,,"76632","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2014",,,,,"69797","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2014",,"1S",,,"33831","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Argentina","2015",,"1S",,,"28209","BID-INTAL en base a datos de DATAINTAL e INDEC ",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Brasil","2000",,,,,"55119","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Brasil","2001",,,,,"58287","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Brasil","2002",,,,,"60439","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Brasil","2003",,,,,"73203","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Brasil","2004",,,,,"96677","BID-INTAL en base a datos de MDIC",
"Gráfico 4","Capítulo II","Evolución del comercio total del MERCOSUR (2000-2015, en miles de millones de US$)","Exportaciones (miles de mill. de US$)",,"Brasil","2005",,,,,"118529","BID-INTAL en base a datos de MDIC",
