"ticket_last_updated_date_time","ticket_id","issue_type","issue_description","secondary_issue_type","street_address","city","state","zip_code","ticket_status","ticket_created_date_time","ticket_closed_date_time","case_closure_reason","neighborhood_district","neighborhood_district_secondary","locatable","latitude","longitude","count","location"
"2015-09-14T16:15:29.000","101000014810","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-09-08T18:44:00.000","2015-09-14T16:15:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T14:31:15.000","101000014814","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-09T06:43:00.000","2015-09-09T14:31:15.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T14:09:08.000","101000014815","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-09-09T07:05:00.000","2015-09-16T14:09:08.000","Case Resolved","No Location",,"false",,,"1",
"2016-08-08T07:50:48.000","101000014816","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T07:56:00.000","2016-08-08T07:50:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-11T11:15:48.000","101000014817","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T09:03:00.000","2015-09-11T11:15:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T11:20:03.000","101000014818","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T09:43:47.000","2015-09-15T11:20:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T14:19:10.000","101000014819","Crowding or standing on a bus","Crowding or standing on a bus","Transit",,,,,"Closed","2015-09-09T10:27:00.000","2015-09-16T14:19:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-30T11:07:29.000","101000014820","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T10:35:00.000","2015-09-30T11:07:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-21T15:38:08.000","101000014821","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T10:42:00.000","2015-09-21T15:38:08.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:41:35.000","101000014822","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T10:56:00.000","2015-09-15T10:41:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T06:42:50.000","101000014824","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-09T11:01:00.000","2015-09-10T06:42:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T10:21:24.000","101000014829","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T11:34:00.000","2015-09-10T10:21:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T15:49:09.000","101000014830","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T11:37:00.000","2015-09-09T15:49:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T14:40:12.000","101000014832","Crowding or standing on a bus","Crowding or standing on a bus","Transit",,,,,"Closed","2015-09-09T11:59:00.000","2015-09-16T14:40:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T15:04:35.000","101000014838","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-09T14:01:00.000","2015-09-16T15:04:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T14:14:27.000","101000014840","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T14:10:00.000","2015-09-16T14:14:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-26T06:41:38.000","101000014842","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T14:14:00.000","2015-10-26T06:41:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T10:59:20.000","101000014845","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T14:33:00.000","2015-09-10T10:59:20.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-11T11:55:42.000","101000014846","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T14:50:00.000","2015-09-11T11:55:42.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T10:19:18.000","101000014852","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T15:43:00.000","2015-09-10T10:19:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-05T10:28:47.000","101000014853","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T15:47:00.000","2015-10-05T10:28:47.000","Case Resolved","No Location",,"false",,,"1",
"2016-06-21T15:13:57.000","101000014854","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T15:49:00.000","2016-06-21T15:13:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-18T15:35:27.000","101000014856","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-09T16:01:00.000","2015-09-18T15:35:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-26T13:06:56.000","101000014858","Tax refund","Tax refund","Assessment & Tax","7 GRANT AV  Sherwood Park AB","Sherwood Park","AB","T8A 3B7","Closed","2015-09-09T16:11:19.000","2015-10-26T13:06:56.000","Case Resolved","Ward 2",,"true","53.5388","-113.287","1","POINT (-113.287 53.5388)"
"2015-09-16T09:15:09.000","101000014864","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-09-09T17:33:00.000","2015-09-16T09:15:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-11T14:15:30.000","101000014867","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T08:55:00.000","2015-09-11T14:15:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T11:30:00.000","101000014868","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-09-10T09:15:52.000","2015-09-10T11:30:00.000","Case Cancelled","No Location",,"false",,,"1",
"2015-09-16T11:06:02.000","101000014869","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T09:26:00.000","2015-09-16T11:06:02.000","Passed to Relevant Department","No Location",,"false",,,"1",
"2015-09-14T16:21:09.000","101000014870","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T09:33:00.000","2015-09-14T16:21:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-18T08:40:20.000","101000014874","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T10:52:00.000","2015-09-18T08:40:20.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-25T09:45:21.000","101000014876","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T11:06:00.000","2015-09-25T09:45:21.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-11T07:01:54.000","101000014877","Early/late bus concern","Early/late bus concern","Transit",,,,,"Closed","2015-09-10T11:17:00.000","2015-09-11T07:01:54.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T14:41:50.000","101000014879","Crowding or standing on a bus","Crowding or standing on a bus","Transit",,,,,"Closed","2015-09-10T11:24:00.000","2015-09-16T14:41:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T15:05:31.000","101000014880","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-10T11:42:00.000","2015-09-16T15:05:31.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-23T11:50:06.000","101000014881","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-10T12:07:00.000","2015-09-23T11:50:06.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T12:16:19.000","101000014882","Transit driver or staff behaviour compliment","Transit driver or staff behaviour compliment","Transit",,,,,"Closed","2015-09-10T12:11:00.000","2015-09-10T12:16:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-11T14:52:12.000","101000014883","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T13:37:51.000","2015-09-11T14:52:12.000","Passed to Relevant Department","No Location",,"false",,,"1",
"2015-09-10T14:00:53.000","101000014884","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T13:40:00.000","2015-09-10T14:00:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T15:17:22.000","101000014885","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-09-10T13:43:00.000","2015-09-16T15:17:22.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-30T07:26:37.000","101000014886","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T13:53:00.000","2015-09-30T07:26:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-14T15:20:59.000","101000014887","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T13:57:00.000","2015-09-14T15:20:59.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-11T10:49:44.000","101000014888","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T14:02:38.000","2015-09-11T10:49:44.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T13:55:02.000","101000014889","Bus route or schedule concern","Bus route or schedule concern","Transit",,,,,"Closed","2015-09-10T14:02:00.000","2015-09-16T13:55:02.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-16T11:23:37.000","101000014890","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T14:20:00.000","2015-10-16T11:23:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T13:53:40.000","101000014891","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T15:37:00.000","2015-09-15T13:53:40.000","Case Resolved","No Location",,"false",,,"1",
"2016-09-08T08:24:40.000","101000014892","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-10T16:25:00.000","2016-09-08T08:24:40.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-11T11:48:29.000","101000014893","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-09-10T17:46:00.000","2015-09-11T11:48:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-09T13:58:47.000","101000014895","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T08:41:00.000","2015-10-09T13:58:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T10:36:21.000","101000014896","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T09:09:00.000","2015-09-16T10:36:21.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T06:49:51.000","101000014897","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-11T09:13:00.000","2015-09-15T06:49:51.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T12:07:48.000","101000014898","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T10:58:00.000","2015-09-16T12:07:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T15:43:30.000","101000014899","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-09-11T11:26:00.000","2015-09-16T15:43:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T16:06:10.000","101000014900","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T13:14:00.000","2015-09-16T16:06:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-25T08:43:57.000","101000014901","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T13:37:00.000","2015-09-25T08:43:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T11:14:04.000","101000014902","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T14:51:00.000","2015-09-16T11:14:04.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T07:50:37.000","101000014903","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T16:00:00.000","2015-09-15T07:50:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-14T15:21:26.000","101000014904","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T16:16:00.000","2015-09-14T15:21:26.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T11:08:13.000","101000014905","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-09-11T16:24:00.000","2015-09-16T11:08:13.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-14T11:11:40.000","101000014906","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-11T17:23:00.000","2015-09-14T11:11:40.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T09:17:27.000","101000014911","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-09-11T18:28:00.000","2015-09-16T09:17:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-14T15:30:12.000","101000014920","Assessment clarification","Assessment clarification","Assessment & Tax","18 GALEN CR  Sherwood Park AB","Sherwood Park","AB","T8A 2L2","Closed","2015-09-14T08:30:00.000","2015-09-14T15:30:12.000","Case Resolved","Ward 2",,"true","53.5289","-113.274","1","POINT (-113.274 53.5289)"
"2015-09-17T07:01:25.000","101000014922","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-14T08:59:55.000","2015-09-17T07:01:25.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T10:21:24.000","101000014924","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-14T09:22:00.000","2015-09-15T10:21:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T09:32:50.000","101000014929","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-14T09:57:00.000","2015-09-15T09:32:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-30T11:14:45.000","101000014932","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-09-14T10:28:00.000","2015-09-30T11:14:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T11:49:16.000","101000014936","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-09-14T10:48:12.000","2015-09-15T11:49:16.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T11:41:27.000","101000014939","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-09-14T10:52:00.000","2015-09-15T11:41:27.000","Case Resolved","No Location",,"false",,,"1",
