Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,X Coordinate,Y Coordinate,Council Districts,Neighborhoods ,Tracts,Police Districts,Zip Codes,Block Groups,Blocks,Local Historic Districts
1001545434,12/08/2021 11:48:00 AM,01/28/2022 12:56:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,567,ELMWOOD,,Buffalo,NEW YORK,14222,100.38-5-52,"(42.91249991107078, -78.87674308975019)",42.91249991107078,-78.87674308975019,NIAGARA,District B,66.02,2,2001,-8780519.318,5298663.9489,3,5,61,1,12,261,1629,
1001289942,10/05/2020 04:39:00 PM,10/06/2020 02:36:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1001097614,12/30/2019 12:51:00 PM,01/08/2020 09:53:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,200,BRYANT,,Buffalo,NY,14222,100.54-2-2,42 90883689153817,43,-79,NIAGARA,District B,67.02,2,2004,,,,,,,,,,
1001156521,04/29/2020 03:09:00 PM,05/06/2020 09:16:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,373,BRYANT,,Buffalo,NY,14222,100.45-1-30,42 90900307521456,43,-79,NIAGARA,District B,67.01,2,2002,-8780974,5298159,,,,,,,,
1001485089,08/05/2021 09:55:00 AM,08/06/2021 05:31:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,494,ELMWOOD,,Buffalo,NY,14222,100.45-3-13,42 910607684148545,43,-79,NIAGARA,District B,67.01,2,2000,-8780604,5298361,,,,,,,,
1001570926,01/28/2022 10:33:00 AM,02/11/2022 12:00:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,423,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-44,"(42.90861767876451, -78.87677501485605)",42.90861767876451,-78.87677501485605,NIAGARA,District B,67.02,2,2003,-8780522.872,5298073.8917,3,5,52,1,12,135,1042,
1001323345,01/06/2021 09:26:00 AM,01/13/2021 12:16:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1001117624,02/28/2020 01:07:00 PM,03/16/2020 04:21:00 PM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,424,ELMWOOD,,Buffalo,NY,14222,100.53-3-26,42 908604420758664,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298087,,,,,,,,
1001500788,08/24/2021 10:24:00 AM,08/26/2021 08:19:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,492,ELMWOOD,,Buffalo,NY,14222,100.45-3-14,42 91055849090203,43,-79,NIAGARA,District B,67.01,2,2000,-8780597,5298344,,,,,,,,
1001503978,09/02/2021 10:13:00 AM,09/03/2021 01:21:00 PM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,478,ELMWOOD,,Buffalo,NY,14222,100.45-3-16,42 91021413816457,43,-79,NIAGARA,District B,67.01,2,2000,-8780590,5298302,,,,,,,,
1001483159,07/30/2021 09:44:00 AM,08/26/2021 08:10:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,493,ELMWOOD,,Buffalo,NY,14222,100.46-1-62,42 91047977795145,43,-79,NIAGARA,District B,67.02,2,2000,-8780496,5298370,,,,,,,,
1001109380,01/09/2020 11:12:00 AM,01/13/2020 11:57:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,323,BRYANT,,Buffalo,NY,14222,100.45-2-27,42 9089994846074,43,-79,NIAGARA,District B,67.01,2,2001,,,,,,,,,,
1001571239,01/28/2022 04:24:00 PM,01/31/2022 05:48:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,502,ELMWOOD,,Buffalo,NEW YORK,14222,100.45-3-11,"(42.910726787279245, -78.87740415079473)",42.910726787279245,-78.87740415079473,NIAGARA,District B,67.01,2,2000,-8780592.907,5298394.4487,3,5,58,1,12,109,2361,
1001526482,10/21/2021 12:30:00 PM,10/22/2021 11:34:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,575,ELMWOOD,,Buffalo,NEW YORK,14222,100.38-5-54,42 912714836057724,43,-79,NIAGARA,District B,66.02,2,2001,-8780497,5298697,,,,,,,,
1001392997,05/03/2021 08:58:00 AM,05/04/2021 07:41:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1001143448,04/08/2020 09:10:00 AM,04/08/2020 01:58:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,142,BRYANT,,Buffalo,NY,14222,100.54-2-20,42 90882435545345,43,-79,NIAGARA,District B,67.02,2,2004,-8780008,5298081,,,,,,,,
1001097001,12/26/2019 08:57:00 AM,01/02/2020 06:24:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,368,BRYANT,,Buffalo,NY,14222,100.53-1-24,42 90889357374046,43,-79,NIAGARA,District B,67.01,4,4001,,,,,,,,,,
1001511993,10/04/2021 11:09:00 AM,10/05/2021 03:29:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,PW Ongoing Construction (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NEW YORK,14222,2457,42 90891512449249,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1001339061,02/04/2021 02:33:00 PM,02/05/2021 05:49:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,642,ELMWOOD,,Buffalo,NY,14222,100.29-4-10,42 91429299416537,43,-79,NIAGARA,District B,66.01,2,2000,,,,,,,,,,
1001438671,06/16/2021 12:30:00 PM,06/16/2021 01:04:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,323,BRYANT,,Buffalo,NY,14222,100.45-2-27,42 9089994846074,43,-79,NIAGARA,District B,67.01,2,2001,-8780776,5298152,,,,,,,,
1001382195,04/29/2021 09:34:00 AM,04/29/2021 02:16:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,180,BRYANT,,Buffalo,NY,14222,100.54-2-4,42 9088329744275,43,-79,NIAGARA,District B,67.02,2,2004,-8780175,5298070,,,,,,,,
1001276225,09/23/2020 10:52:00 AM,09/29/2020 07:47:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,289,BRYANT,,Buffalo,NY,14222,100.45-4-10,42 90897782150277,43,-79,NIAGARA,District B,67.01,2,2003,-8780626,5298159,,,,,,,,
1001144685,04/16/2020 11:41:00 PM,04/20/2020 08:46:00 AM,Closed,Dept of Public Works,Animal Shelter,Dead Animal Removal (Req_Serv),Property,619,ELMWOOD,,Buffalo,NY,14222,100.38-2-38.1,42 91392662816201,43,-79,NIAGARA,District B,66.02,1,1002,-8780518,5298885,,,,,,,,
1001408420,05/19/2021 07:05:00 AM,05/28/2021 10:47:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,584,ELMWOOD,,Buffalo,NY,14222,100.37-4-7,42 91285288132673,43,-79,NIAGARA,District B,66.01,2,2007,-8780586,5298746,,,,,,,,
1001110298,01/14/2020 12:26:00 PM,01/24/2020 11:10:00 AM,Closed,Dept of Public Works,Sanitation,User Fee (Req_Serv),Property,296,BRYANT,,Buffalo,NY,14222,100.53-3-25.2,42 908872182113,43,-79,NIAGARA,District B,67.01,2,2004,,,,,,,,,,
1001566433,01/19/2022 01:22:00 PM,01/26/2022 02:19:00 PM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,520,ELMWOOD,,Buffalo,NEW YORK,14222,100.45-3-8.11,"(42.91099128268094, -78.87740094450562)",42.91099128268094,-78.87740094450562,NIAGARA,District B,67.01,2,2000,-8780599.675,5298459.8874,3,5,58,1,12,109,2361,
1001528025,10/28/2021 02:23:00 PM,10/29/2021 07:01:00 AM,Closed,Dept of Public Works,Sanitation,Illegal Dumping Street (Req_Serv),Property,383,BRYANT,,Buffalo,NEW YORK,14222,100.45-1-32,42 90934336371188,43,-79,NIAGARA,District B,67.01,2,2002,-8781012,5298179,,,,,,,,
1001572731,02/03/2022 10:31:00 AM,02/03/2022 11:16:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,370,BRYANT,,Buffalo,NEW YORK,14222,100.53-1-23,"(42.908691732765924, -78.88077579196852)",42.908691732765924,-78.88077579196852,NIAGARA,District B,67.01,4,4001,-8780968.237,5298085.1469,3,5,58,1,12,73,258,
1001095947,12/16/2019 04:00:00 PM,12/31/2019 01:12:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,325,ELMWOOD,,Buffalo,NY,14222,100.62-1-34,42 90571601338119,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1001319357,12/18/2020 03:43:00 PM,01/03/2021 07:02:00 AM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001543002,11/23/2021 02:51:00 PM,11/30/2021 05:28:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,152,BRYANT,,Buffalo,NEW YORK,14222,100.54-2-18,42 908612106755555,43,-79,NIAGARA,District B,67.02,2,2004,-8780049,5298073,,,,,,,,
1001567769,01/21/2022 11:20:00 AM,01/26/2022 10:11:00 AM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,597,ELMWOOD,,Buffalo,NEW YORK,14222,100.38-2-35,"(42.913465466363306, -78.87674093714087)",42.913465466363306,-78.87674093714087,NIAGARA,District B,66.02,1,1002,-8780519.078,5298810.7086,3,5,61,1,12,140,1435,
1001468275,07/15/2021 10:26:00 AM,07/21/2021 10:10:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,323,BRYANT,,Buffalo,NY,14222,100.45-2-27,42 9089994846074,43,-79,NIAGARA,District B,67.01,2,2001,-8780776,5298152,,,,,,,,
1001000509,07/08/2019 04:35:00 PM,07/10/2019 10:56:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1001479244,07/19/2021 09:47:00 AM,07/21/2021 11:11:00 AM,Closed,Dept of Public Works,Rodent_Pest Control,Pest (Req_Serv),Property,INTERSECTION,Bryant St,Oakland Pl,Buffalo,NY,14222,2650,42 908892984554726,43,-79,NIAGARA,District B,67.02,2,2004,1070164,1060007,,,,,,,,
1001482495,07/28/2021 11:15:00 AM,08/04/2021 10:42:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,144,BRYANT,,Buffalo,NY,14222,100.54-2-19,42 90882477513296,43,-79,NIAGARA,District B,67.02,2,2004,-8780023,5298082,,,,,,,,
1001576350,02/10/2022 09:54:00 AM,02/11/2022 05:49:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,385,BRYANT,,Buffalo,NEW YORK,14222,100.45-1-33,"(42.90917812585236, -78.8813538890608)",42.90917812585236,-78.8813538890608,NIAGARA,District B,67.01,2,2002,-8781032.591,5298159.0713,3,5,58,1,12,109,1799,
1001359022,03/15/2021 12:08:00 PM,03/19/2021 10:56:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,333,ELMWOOD,,Buffalo,NY,14222,100.62-1-36,42 90593145055671,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297690,,,,,,,,
1001290390,10/06/2020 03:58:00 PM,10/08/2020 09:46:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1001366409,04/09/2021 07:05:00 AM,04/12/2021 10:11:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780672,5298176,,,,,,,,
1001014063,07/22/2019 08:59:00 AM,07/22/2019 11:08:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1000998840,07/02/2019 08:20:00 AM,11/16/2019 01:22:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Pavement Marking Lines (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1001567479,01/20/2022 03:49:00 PM,01/26/2022 08:10:00 AM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,424,ELMWOOD,,Buffalo,NEW YORK,14222,100.53-3-26,"(42.90870510558376, -78.8775987740811)",42.90870510558376,-78.8775987740811,NIAGARA,District B,67.01,2,2004,-8780614.573,5298087.1792,3,5,58,1,12,109,2116,
1001110288,01/14/2020 12:17:00 PM,01/15/2020 10:53:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,492,ELMWOOD,,Buffalo,NY,14222,100.45-3-14,42 91055849090203,43,-79,NIAGARA,District B,67.01,2,2000,-8780597,5298344,,,,,,,,
1000990600,06/04/2019 10:55:00 AM,06/06/2019 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Property,291,BRYANT,,Buffalo,NY,14222,100.45-4-12,42 908978998224356,43,-79,NIAGARA,District B,67.01,2,2003,-8780640,5298165,,,,,,,,
1000976680,05/20/2019 04:20:00 PM,05/29/2019 10:00:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,395,ELMWOOD,,Buffalo,NY,14222,100.54-1-37,42 90769177646574,43,-79,NIAGARA,District B,67.02,2,2003,-8780502,5297949,,,,,,,,
1001168007,06/03/2020 09:37:00 AM,06/16/2020 10:00:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1001366563,04/09/2021 11:34:00 AM,04/14/2021 09:42:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,325,BRYANT,,Buffalo,NY,14222,100.45-2-28,42 90900101854344,43,-79,NIAGARA,District B,67.01,2,2001,-8780791,5298164,,,,,,,,
1001047762,09/12/2019 09:19:00 AM,09/12/2019 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,242,BRYANT,,Buffalo,NY,14222,100.54-1-4,42 908852232157926,43,-79,NIAGARA,District B,67.02,2,2003,-8780428,5298066,,,,,,,,
1001276668,09/24/2020 12:29:00 PM,09/28/2020 03:01:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1001530518,11/10/2021 11:03:00 AM,11/11/2021 09:53:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,330,BRYANT,,Buffalo,NEW YORK,14222,100.53-2-28,42 90864640767198,43,-79,NIAGARA,District B,67.01,4,4000,-8780790,5298078,,,,,,,,
1001322308,12/31/2020 01:09:00 PM,01/07/2021 09:14:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,200,BRYANT,,Buffalo,NY,14222,100.54-2-2,42 90883689153817,43,-79,NIAGARA,District B,67.02,2,2004,-8780254,5298090,,,,,,,,
1001572894,02/03/2022 02:42:00 PM,02/14/2022 11:28:00 AM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,597,ELMWOOD,,Buffalo,NEW YORK,14222,100.38-2-35,"(42.913465466363306, -78.87674093714087)",42.913465466363306,-78.87674093714087,NIAGARA,District B,66.02,1,1002,-8780519.078,5298810.7086,3,5,61,1,12,140,1435,
1001545638,12/09/2021 09:36:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Signal Out or Flashing (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NEW YORK,14222,2457,42 90891512449249,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1001406393,05/12/2021 02:43:00 PM,05/15/2021 08:55:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,520,ELMWOOD,,Buffalo,NY,14222,100.45-3-8.11,42 91124719631452,43,-79,NIAGARA,District B,67.01,2,2000,-8780600,5298460,,,,,,,,
1001338949,02/04/2021 10:29:00 AM,02/05/2021 10:59:00 AM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1001513039,10/07/2021 09:08:00 AM,10/08/2021 11:17:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,323,BRYANT,,Buffalo,NEW YORK,14222,100.45-2-27,42 90912877239395,43,-79,NIAGARA,District B,67.01,2,2001,-8780776,5298152,,,,,,,,
1001468791,07/16/2021 10:49:00 AM,07/23/2021 11:05:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,344,ELMWOOD,,Buffalo,NY,14222,100.61-4-2,42 90649164120423,43,-79,NIAGARA,District B,67.01,2,2004,-8780609,5297728,,,,,,,,
1001456825,07/12/2021 11:03:00 AM,07/22/2021 06:04:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,311,BRYANT,,Buffalo,NY,14222,100.45-4-17.1,42 90899076268572,43,-79,NIAGARA,District B,67.01,2,2003,-8780714,5298157,,,,,,,,
1001128032,03/03/2020 08:57:00 AM,03/16/2020 04:21:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,424,ELMWOOD,,Buffalo,NY,14222,100.53-3-26,42 908604420758664,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298087,,,,,,,,
1001514607,10/13/2021 01:55:00 PM,10/14/2021 05:51:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,352,BRYANT,,Buffalo,NEW YORK,14222,100.53-2-24,42 90873123986756,43,-79,NIAGARA,District B,67.01,4,4000,-8780874,5298091,,,,,,,,
1001338440,02/02/2021 10:23:00 AM,02/02/2021 12:26:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001406528,05/13/2021 08:41:00 AM,05/15/2021 08:22:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,142,BRYANT,,Buffalo,NY,14222,100.54-2-20,42 90882435545345,43,-79,NIAGARA,District B,67.02,2,2004,-8780008,5298081,,,,,,,,
1001094077,12/03/2019 02:44:00 PM,12/04/2019 08:29:00 AM,Closed,Dept of Public Works,Animal Shelter,Dead Animal Removal (Req_Serv),Property,494,ELMWOOD,,Buffalo,NY,14222,100.45-3-13,42 910607684148545,43,-79,NIAGARA,District B,67.01,2,2000,-8780604,5298361,,,,,,,,
1001443857,07/01/2021 01:04:00 PM,07/16/2021 10:15:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,370,BRYANT,,Buffalo,NY,14222,100.53-1-23,42 908893447530836,43,-79,NIAGARA,District B,67.01,4,4001,-8780968,5298085,,,,,,,,
1001560168,01/03/2022 04:21:00 PM,01/04/2022 02:40:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,377,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-34,42 90733719525211,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297879,,,,,,,,
1001188661,07/16/2020 08:34:00 AM,07/21/2020 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,394,ELMWOOD,,Buffalo,NY,14222,100.53-3-30,42 9078610240499,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297952,,,,,,,,
1000975390,05/15/2019 02:05:00 PM,05/16/2019 09:18:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,330,BRYANT,,Buffalo,NY,14222,100.53-2-28,42 90889483933274,43,-79,NIAGARA,District B,67.01,4,4000,-8780790,5298078,,,,,,,,
1001001882,07/12/2019 10:45:00 AM,07/17/2019 12:52:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,567,ELMWOOD,,Buffalo,NY,14222,100.38-5-52,42 91243325690407,43,-79,NIAGARA,District B,66.02,2,2001,-8780519,5298664,,,,,,,,
1001509858,09/23/2021 01:00:00 PM,10/25/2021 08:16:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NEW YORK,14222,100.38-2-35,42 913465466363306,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000974785,05/13/2019 02:26:00 PM,05/14/2019 08:27:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,405,ELMWOOD,,Buffalo,NY,14222,100.54-1-39,42 9079679975901,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1001128157,03/03/2020 11:24:00 AM,03/03/2020 01:32:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,489,ELMWOOD,,Buffalo,NY,14222,100.46-1-7.1,42 91037760736093,43,-79,NIAGARA,District B,67.02,2,2000,-8780384,5298372,,,,,,,,
1001253685,09/15/2020 10:41:00 AM,09/15/2020 11:22:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Property,489,ELMWOOD,,Buffalo,NY,14222,100.46-1-7.1,42 91037760736093,43,-79,NIAGARA,District B,67.02,2,2000,-8780384,5298372,,,,,,,,
1001353963,02/24/2021 03:43:00 PM,02/25/2021 07:24:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Other Hole in Road (Req_Serv),Property,262,BRYANT,,Buffalo,NY,14222,100.54-1-1,42 90885653206733,43,-79,NIAGARA,District B,67.02,2,2003,-8780493,5298085,,,,,,,,
1001501352,08/25/2021 01:30:00 PM,08/26/2021 05:43:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,333,BRYANT,,Buffalo,NY,14222,100.45-2-30,42 909006803088694,43,-79,NIAGARA,District B,67.01,2,2001,-8780819,5298177,,,,,,,,
1001362584,03/26/2021 01:24:00 PM,03/29/2021 07:10:00 AM,Closed,Dept of Public Works,Streets,PW Vacant Lot (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780672,5298176,,,,,,,,
1001409617,05/21/2021 11:16:00 AM,05/25/2021 07:51:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1001000632,07/09/2019 10:23:00 AM,07/17/2019 12:51:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,338,ELMWOOD,,Buffalo,NY,14222,100.61-4-5,42 90631047814328,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297696,,,,,,,,
1001169456,06/04/2020 03:53:00 PM,06/08/2020 10:22:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001081582,11/18/2019 10:11:00 AM,11/19/2019 02:10:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,394,ELMWOOD,,Buffalo,NY,14222,100.53-3-30,42 9078610240499,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297952,,,,,,,,
1001169647,06/09/2020 09:15:00 AM,06/17/2020 11:22:00 AM,Closed,Dept of Public Works,Sanitation,Totes Abandon Pickup (Req_Serv),Property,354,BRYANT,,Buffalo,NY,14222,100.53-2-23,42 90889472919711,43,-79,NIAGARA,District B,67.01,4,4000,-8780893,5298092,,,,,,,,
1001505867,09/09/2021 10:48:00 AM,09/16/2021 09:01:00 AM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1001426441,06/09/2021 02:59:00 PM,08/23/2021 08:21:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,376,BRYANT,,Buffalo,NY,14222,100.53-1-20,42 9088930685308,43,-79,NIAGARA,District B,67.01,4,4001,-8781013,5298073,,,,,,,,
