"codmunicipio","nombremunicipio","coddaneestablecimiento","nombreestablecimiento","danesede","zonasede","consdane","nombresede","docentedirectivo","direccion","telefono","email"
"PUTUMAYO","86760","286760000184","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","286760000061","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","28676000018404","ESC RUR MIX EL CASCAJO","RURAL","JACANAMIJOY CHASOY JUAN CARLOS ",,"NO"
"PUTUMAYO","86219","286219000171","CENT ETNOEDUCATIVO BILING INGA","286219000112","CENT ETNOEDUCATIVO BILING INGA","28621900017102","ESC RUR MIX BILING BUENOS AIRES","RURAL","JAJOY MUJANAJINSOY SERAFIN  ",,"NO"
"PUTUMAYO","86320","286320000565","IE RUR SAN JUAN VIDES","286320000565","IE RUR SAN JUAN VIDES","28632000056501","IER SAN JUAN VIDES - SEDE PRINCIPAL","RURAL","MERCHAN AMADOR JOSE HENRY ",,"SI"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286001002393","IE RUR JOSE MARIA","28600100048005","ESC RUR MIX SIMON BOLIVAR","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86865","286865001780","IE RUR EL CAIRO","286865000023","IE RUR EL CAIRO","28686500178009","ESC RUR MIX EL RECREO","RURAL","ORDOÑEZ BOLAÑOS DEIBER  ",,"NO"
"PUTUMAYO","86885","286885000089","IE RUR SANTA JULIANA","286885000127","IE RUR SANTA JULIANA","28688500008903","ESC RUR MIX EL CARMEN","RURAL","REVELO ROSERO ALVARO ENRIQUE ",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","286571004951","IE RUR RAFAEL REYES","28600100263619","GUADUALES DEL CAIMAN","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286571000335","IE RUR LA CEIBA","28600100269505","ESC RUR MIX PALMAS DEL YURILLA","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86320","286320000140","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","286320002568","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","28632000014010","IUMA JAI","RURAL","AYZAMO OCHOA LIDA ISABEL ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320000379","IE RUR EL YARUMO","28632000037901","IER ELYARUMO - SEDE PRINCIPAL","RURAL","#N/A",,"SI"
"PUTUMAYO","86320","286320000140","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","286320002169","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","28632000014003","ESC RUR MIX ALTO ORITO","RURAL","AYZAMO OCHOA LIDA ISABEL ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002606","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150218","ESC RUR BILINGÜE ARTESANAL","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","286568002700","IE RUR BAJO LORENZO","486568005881","IE RUR BAJO LORENZO","28656800270003","ESC RUR MIX ALTO PIÑA","RURAL","GOMEZ ACOSTA GABRIEL  ",,"NO"
"PUTUMAYO","86320","286320000565","IE RUR SAN JUAN VIDES","286320002185","IE RUR SAN JUAN VIDES","28632000056505","ESC RUR MIX CORAZON DEL PUTUMAYO","RURAL","MERCHAN AMADOR JOSE HENRY ",,"NO"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286568003692","CEPBIN KWE'SX UMA KIWE","28656900031010","ESFOBIN EL LIBANO","RURAL","#N/A",,"NO"
"PUTUMAYO","86865","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","286568003706","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","28686500165805","ESC RUR MIX JARDINES  DE LA SELVA","RURAL","#N/A",,"NO"
"PUTUMAYO","86001","286001000293","CENT EDUC RUR PUEBLO VIEJO","286001000293","CENT EDUC RUR PUEBLO VIEJO","28600100029301","ESC RUR MIX PUEBLO VIEJO","RURAL","MORA CAICEDO FIDENCIO VICENTE ",,"NO"
"PUTUMAYO","86573","286573000057","IE RUR SAN PEDRO","286573000766","IE RUR SAN PEDRO","28657300005707","ESC RUR MIX SAN FRANCISCO","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286001002610","IE RUR JOSE MARIA","28600100048015","ESC RUR MIX ALTO CAÑO AVENA","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320001642","IE RUR TESALIA","28632000036104","ESC RUR MIX ALTO TESALIA","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286001001737","CENT EDUC RUR LAS PERLAS","28657100059910","ESC RUR MIX GALILEA","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286569000174","CENT EDUC RUR VILLAFLOR","28656900023906","ESC RUR MIX QUEBRADONIA","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86569","286569000387","CENT EDUC RUR LA INDEPENDENCIA","286569000387","CENT EDUC RUR LA INDEPENDENCIA","28656900038701","CER LA INDEPENDENCIA - SEDE PRINCIPAL","RURAL","HERNANDEZ BURGOS FREDY ERNEY ",,"NO"
"PUTUMAYO","86568","286568000472","IE RUR NUEVA GRANADA","286568005563","IE RUR NUEVA GRANADA","28656800047206","ESC RUR MIX CAMIOS","RURAL","SANCHEZ TARAPUEZ FABIO SIGIFREDO ",,"NO"
"PUTUMAYO","86569","286568005466","CENT EDUC RUR LA ISLA","286568004281","CENT EDUC RUR LA ISLA","28656800546606","ESC RUR MIX SAN DIEGO","RURAL","RENGIFO URBANO YILMER  ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002592","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150217","ESC RUR MIX CAMPO HERMOSO","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","286568002700","IE RUR BAJO LORENZO","286568002700","IE RUR BAJO LORENZO","28656800270001","IE RUR BAJO LORENZO - SEDE PRINCIPAL","RURAL","GOMEZ ACOSTA GABRIEL  ",,"SI"
"PUTUMAYO","86573","286573001126","CENT EDUC RUR SANTA MARIA","286573003781","CENT EDUC RUR SANTA MARIA","28657300112609","ESC RUR MIX SAN JUAN DE BEDOUTH","RURAL","MOSQUERA MURILLO BERNABEL  ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320001243","CENT EDUC RUR LUCITANIA","28632000046818","ESC RUR MIX ALTO GUISIA","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86573","286573000839","CENT EDUC RUR BOCANA DEL YURILLA","286573000839","CENT EDUC RUR BOCANA DEL YURILLA","28657300083901","ESC RUR MIX BOCANA DEL YURILLA","RURAL","ACOSTA SINSAJOA ELKIN ALONSO ",,"SI"
"PUTUMAYO","86865","286865002727","IE RUR LA CONCORDIA","286865003413","IE RUR LA CONCORDIA","28686500272705","ESC RUR MIX LA ISLA","RURAL","RICAURTE CEBALLOS JESUS ALBERTO ",,"NO"
"PUTUMAYO","86573","286573001371","IE RUR LEONIDAS NORZAGARAY","286573001207","IE RUR LEONIDAS NORZAGARAY","28657300137105","ESC RUR MIX CORDOBA","RURAL","ROJAS BROWN RAMIRO  ",,"SI"
"PUTUMAYO","86001","286001000633","IE RUR ALTO AFAN","286001000633","IE RUR ALTO AFAN","28600100063301","COL RUR ALTO AFAN","RURAL","HERNANDEZ GARRETA EDUARDO  ",,"NO"
"PUTUMAYO","86569","286569000441","IE RUR DIVINO NIÑO","286569000441","IE RUR DIVINO NIÑO","28656900044101","IER DIVINO NIÑO - SEDE PRINCIPAL","RURAL","HOYOS  LEONIDAS  ",,"SI"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","486571000229","IE RUR RAFAEL REYES","28600100263609","ESC RUR MIX ALTO ESMERALDA","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86865","286865002727","IE RUR LA CONCORDIA","286865003880","IE RUR LA CONCORDIA","28686500272703","ESC RUR MIX LA RAYA","RURAL","RICAURTE CEBALLOS JESUS ALBERTO ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865004177","IE RUR JORDAN GUISIA","28686500393603","ESC RUR MIX LOS LLANOS","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86573","186573000371","IE CANDIDO LEGUIZAMO","186573000371","IE CANDIDO LEGUIZAMO","18657300037101","COL CANDIDO LEGUIZAMO","URBANA","SANABRIA ARTUNDUAGA JOSE LUIS ",,"NO"
"PUTUMAYO","86571","286571000050","CER SAUDITA","286571004688","CER SAUDITA","28657100005005","ESC RUR MIX BELGICA","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568000341","IE RUR PUERTO VEGA","28656800307204","ESC RUR MIX PUERTO NUEVO","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568004036","IE RUR CIUDAD SANTANA","28656800053712","ESC RUR MIX YARINAL","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568005636","CENT EDUC RUR TETEYE","28656800309903","ESC RUR MIX NVA FLORIDA","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86320","286320000298","CENT EDUC RUR ALTAMIRA","286320001910","CENT EDUC RUR ALTAMIRA","28632000029806","ESC RUR MIX LA FLORIDA","RURAL","#N/A",,"NO"
"PUTUMAYO","86749","386749000045","IE CHAMPAGNAT","386749000045","IE CHAMPAGNAT","38674900004501","COL CHAMPAGNAT","URBANA","QUINTERO RIVERA ARIEL UBERTINO ",,"NO"
"PUTUMAYO","86865","286865000597","IE RUR EL ROSAL","286865002069","IE RUR EL ROSAL","28686500059704","ESC RUR MIX PROVIDENCIA","RURAL","TREJOS PEÑA LAURA ESTELLA ",,"NO"
"PUTUMAYO","86571","286001000161","CENT EDUC RUR EL CEDRO","286001000498","CENT EDUC RUR EL CEDRO","28600100016119","ESC RUR MIX SAN ROQUE","RURAL","MOSQUERA MOSQUERA EMERSON  ",,"NO"
"PUTUMAYO","86757","286757000032","CENT EDUC RUR PUERTO EL SOL","286757000377","CENT EDUC RUR PUERTO EL SOL","28675700003205","ESC RUR MIX EL PRADO","RURAL","CORAL GUERRERO JAIRO IVAN ",,"NO"
"PUTUMAYO","86571","286001003209","IE RUR PUERTO ROSARIO","286001002776","IE RUR PUERTO ROSARIO","28600100320912","ESC RUR MIX LA PEDREGOSA","RURAL","CUARAN ORDOÑEZ JORGE WILSON ",,"NO"
"PUTUMAYO","86001","186001000248","IE FRAY PLACIDO","186001000248","IE FRAY PLACIDO","18600100024801","COL FRAY PLACIDO","URBANA","MOSQUERA AGREDA NELSON  ",,"NO"
"PUTUMAYO","86568","486568005686","CENT EDUC RUR PUERTO BELLO","286568061170","CENT EDUC RUR PUERTO BELLO","48656800568606","ESC RUR MIX CAMPO AJI","RURAL","CORTEZ OSPINA GILBERTO  ",,"NO"
"PUTUMAYO","86757","286757000246","IE RUR PUERTO COLON SAN MIGUEL","286757000246","IE RUR PUERTO COLON SAN MIGUEL","28675700024601","CENT DE EDUCATIVO PTO COLON SAN MIGUEL","RURAL","MORALES  GILDARDO  ",,"NO"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568001100","IE RUR LA LIBERTAD","28656800110001","IER LA LIBERTAD - SEDE PRINCIPAL","RURAL","SANCHEZ PASINGA BENARDINO  ",,"SI"
"PUTUMAYO","86573","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","28657300080401","ESC RUR MIX SANTA CECILIA","RURAL","MUÑOZ MACANILLA MARIA LIBIA ",,"SI"
"PUTUMAYO","86001","286001000293","CENT EDUC RUR PUEBLO VIEJO","286001001893","CENT EDUC RUR PUEBLO VIEJO","28600100029304","ESC RUR MIX SAN JOSE DE INGEOMINAS","RURAL","MORA CAICEDO FIDENCIO VICENTE ",,"NO"
"PUTUMAYO","86885","286885000437","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","286885800018","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","28688500043711","KATSA SU","RURAL","DELGADO CRUZ CLEMENTE BENITO ",,"NO"
"PUTUMAYO","86865","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","286865003537","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","28686500165809","ESC RUR MIX EL PROGRESO","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885000062","IE RUR VILLA AMAZONICA","28688500006201","IER VILLA AMAZONICA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"SI"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","386568005894","CENT EDUC RUR COCAYA","28656800280703","ESC RUR MIX LA PLAYA HONG KONG","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86569","286568005466","CENT EDUC RUR LA ISLA","286568004699","CENT EDUC RUR LA ISLA","28656800546602","ESC RUR MIX CRISTO REY","RURAL","RENGIFO URBANO YILMER  ",,"NO"
"PUTUMAYO","86573","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","286573004400","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","28657300080410","ESC RUR MIX INDIG PUERTO RICO","RURAL","MUÑOZ MACANILLA MARIA LIBIA ",,"NO"
"PUTUMAYO","86573","286573001126","CENT EDUC RUR SANTA MARIA","286573004559","CENT EDUC RUR SANTA MARIA","28657300112604","ERM LA LLANADA","RURAL","MOSQUERA MURILLO BERNABEL  ",,"NO"
"PUTUMAYO","86573","286573003927","IE RUR ANDINO","286573001614","IE RUR ANDINO","28657300392702","ESC RUR MIX LAS MERCEDES","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568005202","INSTITUCION ETNOEDUCATIVA RAICES AFROANCESTRALES DE PUERTO ASIS","286568005202","INSTITUCION ETNOEDUCATIVA RAICES AFROANCESTRALES DE PUERTO ASIS","28656800520201","ESC RUR MIX SAN LUIS","RURAL","#N/A",,"SI"
"PUTUMAYO","86760","286760000184","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","286760000184","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","28676000018401","INST ETN RURAL BIL INGA IACHAI WASI CARLOS TAMABIOY - SEDE PRINCIPAL","RURAL","JACANAMIJOY CHASOY JUAN CARLOS ",,"NO"
"PUTUMAYO","86568","286568000359","CENT ETNOEDUCATIVO RUR BUENAVISTA","286568004711","CENT ETNOEDUCATIVO RUR BUENAVISTA","28656800035908","ESC RUR MIX CABILDO INDIGENA CITARA","RURAL","PIAGUAJE CABRERA HUMBERTO ERNEY ",,"NO"
"PUTUMAYO","86571","286001003365","CENT EDUC RUR LA BRASILERA","286571004900","CENT EDUC RUR LA BRASILERA","28600100336508","ESC RUR MIX GIRASOL","RURAL","TOBAR MORA ALEXANDER  ",,"NO"
"PUTUMAYO","86760","286760000184","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","286760000273","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","28676000018402","ESC RUR MIX FUISANOY","RURAL","JACANAMIJOY CHASOY JUAN CARLOS ",,"NO"
"PUTUMAYO","86568","286568005083","IE RUR ECOLOGICO EL CUEMBI","286568005083","IE RUR ECOLOGICO EL CUEMBI","28656800508301","COL ECOLOGICO EL CUEMBI","RURAL","TORRES NACED MARIA CRISTINA ",,"SI"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286571000599","CENT EDUC RUR LAS PERLAS","28657100059901","ESC RUR MIX LAS PERLAS","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"SI"
"PUTUMAYO","86757","286865003138","IE RUR SAN CARLOS","286757000343","IE RUR SAN CARLOS","28686500313805","ESC RUR MIX EL GUAYABAL","RURAL","HOYOS MENDEZ DERLY  ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286001003276","IE RUR JOSE MARIA","28600100048018","ESC RUR MIX LOS MUÑECOS","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568004401","IE RUR LA LIBERTAD","28656800110008","ESC RUR MIX AGUA BLANCA CUEMBI","RURAL","SANCHEZ PASINGA BENARDINO  ",,"NO"
"PUTUMAYO","86320","286320000301","CENT EDUC RUR SINAI","286320001693","CENT EDUC RUR SINAI","28632000030107","ESC RUR MIX BRISAS DEL QUEBRADON","RURAL","TACAN ARTEAGA LUZDARI DEFATIMA ",,"NO"
"PUTUMAYO","86573","186573004104","CENTRO ETNOEDUCATIVO RURAL MONA TO+","286573000138","CENTRO ETNOEDUCATIVO RURAL MONA TO+","18657300410402","ESC RUR MIX LA SAMARITANA","RURAL","CASTILLO NOFUYA ABELARDO  ",,"NO"
"PUTUMAYO","86001","286001000277","IE RUR SIMON BOLIVAR","286001000404","IE RUR SIMON BOLIVAR","28600100027703","ESC RUR MIX PLANADAS","RURAL","VIVAS CALVACHE JOSE BERNARDO ",,"NO"
"PUTUMAYO","86885","286885000437","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","286885002049","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","28688500043703","SEDE ETNOEDUCATIVA BLASIAKU","RURAL","DELGADO CRUZ CLEMENTE BENITO ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320001219","CENT EDUC RUR LUCITANIA","28632000046810","ESC RUR MIX LA PEDREGOSA","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86568","286568003323","CENT EDUC RUR SANTA ISABEL","286568000430","CENT EDUC RUR SANTA ISABEL","28656800332302","ESC RUR MIX RUR ANCURA","RURAL","#N/A",,"NO"
"PUTUMAYO","86865","286865003553","IE RUR EL VENADO","286865004355","IE RUR EL VENADO","28686500355305","ESC RUR MIX VILLA NUEVA","RURAL","MUESES INAGAN ROSA NELLY ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320001812","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150203","ESC RUR MIX EL ESPINGO","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","486320001960","IE RUR EL YARUMO","28632000037917","ALTO PITAL","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573000901","IE RUR JORGE ELIECER GAITAN","286573000383","IE RUR JORGE ELIECER GAITAN","28657300090103","ESC RUR MIX MONTEPA","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320000514","CENT EDUC RUR LUCITANIA","28632000046805","ESC RUR MIX AGUAZUL","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86885","186885001188","IE GUILLERMO VALENCIA","186885000408","IE GUILLERMO VALENCIA","18688500118803","CENT EDUC SILVIO ROMO CAICEDO","URBANA","GOMEZ GOMEZ LEANDRO LEON ",,"NO"
"PUTUMAYO","86757","286865003138","IE RUR SAN CARLOS","286757000149","IE RUR SAN CARLOS","28686500313803","ESC RUR MIX BAJO SAN CARLOS","RURAL","HOYOS MENDEZ DERLY  ",,"NO"
"PUTUMAYO","86569","286569000298","IE RUR ARIZONA","286569000468","IE RUR ARIZONA","28656900029808","ESC RUR MIX PUERTAS DEL SOL","RURAL","REYES RAMOS YENIS ASALIA ",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286571000408","IE RUR QUINAPEJO","28600100290305","ESC RUR MIX CUATRO DE OCTUBRE","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86749","286749000598","IE RUR BILINGUE ARTESANAL CAMENTSA","286749000547","IE RUR BILINGUE ARTESANAL CAMENTSA","28674900059806","ESC RUR MIX LEANDRO AGREDA","RURAL","SIGINDIOY MUCHAVISOY MARIA ANTONIA ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568000511","IE RUR CIUDAD SANTANA","28656800053705","ESC RUR MIX LA ESPERANZA","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86568","186568000567","IE ALVERNIA","186568000567","IE ALVERNIA","18656800056701","COL ALVERNIA","URBANA","MERA HERNANDEZ LUZ MARIA ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286571000262","IE RUR LA CEIBA","28600100269502","ESC RUR MIX EL EDEN","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86568","186568003906","IE SANTA TERESA","186568005721","IE SANTA TERESA","18656800390602","INST DE EDUC ESPECIAL  MARIA AUXILIADORA","URBANA","BURBANO PORTILLO FELIPE NERY ",,"NO"
"PUTUMAYO","86573","286573003978","IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO","286573003978","IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO","28657300397801","ESC RUR MIX LUIS VIDALES DEL PIÑUÑA NEGRO","RURAL","APRAEZ DELGADO MARIA ROSALBA ",,"SI"
"PUTUMAYO","86568","286568000472","IE RUR NUEVA GRANADA","286568000103","IE RUR NUEVA GRANADA","28656800047208","ESC RUR MIX GUADALUPE","RURAL","SANCHEZ TARAPUEZ FABIO SIGIFREDO ",,"NO"
"PUTUMAYO","86573","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","286573000634","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","28657300080404","ESC RUR MIX INDIGENA LA APAYA","RURAL","MUÑOZ MACANILLA MARIA LIBIA ",,"NO"
"PUTUMAYO","86001","286001000277","IE RUR SIMON BOLIVAR","286885001565","IE RUR SIMON BOLIVAR","28600100027708","ESC RUR MIX ALTO ESLABON","RURAL","VIVAS CALVACHE JOSE BERNARDO ",,"NO"
"PUTUMAYO","86573","186573004104","CENTRO ETNOEDUCATIVO RURAL MONA TO+","186573004104","CENTRO ETNOEDUCATIVO RURAL MONA TO+","18657300410401","ESC RUR MIX BILINGUE","RURAL","CASTILLO NOFUYA ABELARDO  ",,"NO"
