"caracterizacion","parentesco","fuerza","grado_alfabetico","rango","sexo","fec_nacimiento","edad","ciudad","dpto","pais"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-11-20T00:00:00.000","40","RIOSUCIO","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-18T00:00:00.000","40","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1976-12-09T00:00:00.000","43","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-08T00:00:00.000","40","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-02-20T00:00:00.000","41","RIOSUCIO","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-03-20T00:00:00.000","39","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-16T00:00:00.000","39","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-02-12T00:00:00.000","39","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-02-25T00:00:00.000","41","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-04-11T00:00:00.000","43","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-13T00:00:00.000","40","CAUCASIA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-12T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-15T00:00:00.000","41","QUINCHIA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-04-01T00:00:00.000","42","RIOHACHA","LA GUAJIRA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-04-22T00:00:00.000","40","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-10-06T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-31T00:00:00.000","41","TULUA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-06T00:00:00.000","40","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-02T00:00:00.000","40","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-06-08T00:00:00.000","42","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-29T00:00:00.000","40","SAMANA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SP","SUBOFICIAL","MASCULINO","1976-08-14T00:00:00.000","44","MONTERIA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-04-08T00:00:00.000","40","CHIMICHAGUA","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-02T00:00:00.000","40","SOCORRO","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-31T00:00:00.000","40","BARRANCABERMEJA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-11T00:00:00.000","40","BARBOSA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-06-04T00:00:00.000","39","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-16T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-08-04T00:00:00.000","40","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-02T00:00:00.000","40","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-20T00:00:00.000","41","PELAYA","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1973-09-02T00:00:00.000","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-12-27T00:00:00.000","42","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-26T00:00:00.000","40","TULUA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-05-12T00:00:00.000","42","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-02-05T00:00:00.000","39","TIERRA ALTA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-08-03T00:00:00.000","43","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-13T00:00:00.000","41","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-02-25T00:00:00.000","39","NEIRA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1982-05-20T00:00:00.000","38","CHIGORODO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1975-03-29T00:00:00.000","45","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","TN","OFICIAL","MASCULINO","1981-09-05T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-26T00:00:00.000","40","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-03T00:00:00.000","41","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-11T00:00:00.000","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-07-10T00:00:00.000","41","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-04-02T00:00:00.000","42","MONGUA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-09-10T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-02-22T00:00:00.000","42","ACHI","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-28T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-02-07T00:00:00.000","40","FLORIDABLANCA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","OFICIAL","MASCULINO","1972-10-02T00:00:00.000","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-02-15T00:00:00.000","39","VENADILLO","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-04-05T00:00:00.000","39","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-11-28T00:00:00.000","39","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-11-04T00:00:00.000","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-08-16T00:00:00.000","42","GARZON","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-07-11T00:00:00.000","42","RIOHACHA","LA GUAJIRA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-06-13T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-02-18T00:00:00.000","40","TULUA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-01T00:00:00.000","40","TUNJA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-02T00:00:00.000","40","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-04-12T00:00:00.000","42","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-04-14T00:00:00.000","39","LA CEJA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-15T00:00:00.000","41","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1982-05-30T00:00:00.000","38","CISNEROS","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-15T00:00:00.000","40","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-12-07T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1975-09-02T00:00:00.000","45","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-27T00:00:00.000","40","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-15T00:00:00.000","40","VENADILLO","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-05-09T00:00:00.000","41","TUNJA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-06-02T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-02-21T00:00:00.000","43","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-12T00:00:00.000","40","PUERTO BERRIO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-10-22T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
