"clasificacion","codigo_dane","cons_sede","dane_sede","direccion","estado","nombre_establecimiento","nucleo","objectid","sector","sede_educativa","servicio","telefono","vigencia","x_magnamed","y_magnamed","point"
"Oficial - Sede Escuela","105001001473","10500100147302","105001005312","CL 71 33 18","Activo","INST EDUC MANUELA BELTRAN","916","57","Oficial","SEC ESC SAN JOSE","OFICIAL","2841206","2020","837479.95","1184840.11","POINT (-75.54590243829253 6.265580487092032)"
"Oficial - Sede Principal","105001001473","10500100147301","105001001473","CR 37 71 47","Activo","INST EDUC MANUELA BELTRAN","916","56","Oficial","INST EDUC MANUELA BELTRAN","OFICIAL","5161797","2020","837190.5546","1184920.6219","POINT (-75.54851699748883 6.26630844017871)"
"Oficial - Sede Principal","105001001368","10500100136801","105001001368","CR 42 A 76 28","Activo","INST EDUC ALVARO MARIN VELASCO","916","55","Oficial","INST EDUC ALVARO MARIN VELASCO","OFICIAL","2118264","2020","836823.98","1185242.31","POINT (-75.5518287975635 6.269216744500156)"
"Oficial - Sede Principal","105001001317","10500100131701","105001001317","CL 48 33 62","Activo","INST EDUC MADRE MARIA MAZARELLO","926","54","Oficial","INST EDUC MADRE MARIA MAZARELLO","CONFESIONES RELIGIOSAS","2167211","2020","836342.1576","1182153.0869","POINT (-75.5561823793457 6.241288801998554)"
"Oficial - Sede Escuela","105001001279","10500100127903","105001000850","CR 49 98 48","Activo","INST EDUC CIRO MENDIA","915","53","Oficial","SEC ESC ARZOBISPO GARCIA","OFICIAL","2360755","2020","836364.2388","1187524.1762","POINT (-75.55598206990761 6.289845976444033)"
"Oficial - Sede Principal","105001001163","10500100116301","105001001163","CR 47 99 77","Activo","INST EDUC LA ASUNCION","915","52","Oficial","INST EDUC LA ASUNCION","OFICIAL","5217466","2020","836556.9667","1187642.9265","POINT (-75.55424074119806 6.290919502851444)"
"Oficial - Sede Principal","105001001279","10500100127901","105001001279","CL 99 48 55","Activo","INST EDUC CIRO MENDIA","915","51","Oficial","INST EDUC CIRO MENDIA","OFICIAL","2364909/2142545","2020","836420.4451","1187596.3545","POINT (-75.55547423124816 6.290498493469368)"
"Oficial - Sede Escuela","105001001252","10500100125202","105001011410","CL 37 92 24","Inactivo","INST EDUC CRISTOBAL COLON","930","50","Oficial","SEC ESC JARDIN INF NO 2","OFICIAL","2536271","2020","830045.1862","1183098.0402","POINT (-75.61307137447294 6.249829496976012)"
"Oficial - Sede Principal","105001001252","10500100125201","105001001252","CL 38 92 93","Activo","INST EDUC CRISTOBAL COLON","930","49","Oficial","INST EDUC CRISTOBAL COLON","OFICIAL","2520535","2020","830035.9926","1183173.6987","POINT (-75.61315449549721 6.25051347787065)"
"Oficial - Sede Principal","105001001236","10500100123601","105001001236","CR 36 85 B 140","Activo","INST EDUC  MONTECARLO GUILLERMO GAVIRIA CORREA","916","48","Oficial","INST EDUC  MONTECARLO GUILLERMO GAVIRIA CORREA","OFICIAL","2639104","2020","837439.2726","1186074.2984","POINT (-75.54626954799096 6.276738144788981)"
"Oficial - Sede Principal","105001001198","10500100119801","105001001198","CR 96A 77E 15 INT 102","Activo","INST EDUC AURES","922","47","Oficial","INST EDUC AURES","OFICIAL","2640826","2020","831859.67","1187520.63","POINT (-75.59668108752716 6.289813034597126)"
"Oficial - Sede Principal","105001001155","10500100115501","105001001155","CL 93 40 42","Activo","INST EDUC SAN JUAN BAUTISTA DE LA SALLE","916","46","Oficial","INST EDUC SAN JUAN BAUTISTA DE LA SALLE","OFICIAL","5225237 5215192","2020","837076.2044","1186915.1541","POINT (-75.5495495840067 6.284339981994895)"
"Oficial - Sede Escuela","105001001121","10500100112103","105001000922","CR 42A 75 9","Activo","INST EDUC JOSE ROBERTO VASQUEZ","916","45","Oficial","SEC ESC JOSE MANUEL MORA VASQUEZ","OFICIAL","2334402","2020","836774.07","1185167.76","POINT (-75.5522797355136 6.268542788341783)"
"Oficial - Sede Escuela","105001001121","10500100112102","105001001015","CR 37 75A 2","Activo","INST EDUC JOSE ROBERTO VASQUEZ","916","44","Oficial","SEC ESC BALDOMERO SANIN CANO","OFICIAL","2338492","2020","837240.88","1185201.96","POINT (-75.54806224374192 6.268851854851275)"
"Oficial - Sede Principal","105001001121","10500100112101","105001001121","CL 76 39 160","Activo","INST EDUC JOSE ROBERTO VASQUEZ","916","43","Oficial","INST EDUC JOSE ROBERTO VASQUEZ","OFICIAL","2331414","2020","837011.2471","1185169.7492","POINT (-75.55013691433604 6.268560716106941)"
"Oficial - Sede Principal","105001001023","10500100102301","105001001023","CR 80 2 11","Activo","INST EDUC ANTONIO RICAURTE","935","42","Oficial","INST EDUC ANTONIO RICAURTE","OFICIAL","2384910-3532402","2020","831123.1258","1178808.9809","POINT (-75.60333005345413 6.211055179552889)"
"Oficial - Sede Escuela","105001000990","10500100099003","105001001147","CR 21 40 80","Activo","INST EDUC GONZALO RESTREPO JARAMILLO","925","41","Oficial","SEC ESC LA ANUNCIACION","OFICIAL","2213615","2020","837163.3797","1181086.5913","POINT (-75.54876357416083 6.231647004776967)"
"Oficial - Sede Escuela","105001000990","10500100099002","105001000540","CL 45 31 63","Activo","INST EDUC GONZALO RESTREPO JARAMILLO","925","40","Oficial","SEC ESC JUAN CANCIO RESTREPO","OFICIAL","2391959","2020","836401.0748","1181841.3092","POINT (-75.55565015785383 6.238470175653575)"
"Oficial - Sede Principal","105001000990","10500100099001","105001000990","CR 26 49 70","Activo","INST EDUC GONZALO RESTREPO JARAMILLO","925","39","Oficial","INST EDUC GONZALO RESTREPO JARAMILLO","OFICIAL","2696380 2697202","2020","837099.2774","1181985.909","POINT (-75.54934243833608 6.239777277859004)"
"Oficial - Sede Escuela","105001000981","10500100098104","105001001708","CR 52 86 21","Activo","INST EDUC GILBERTO ALZATE AVENDAÑO","918","38","Oficial","SEC ESC SEGUROS BOLIVAR","OFICIAL","2637256","2020","835519.4986","1186397.6403","POINT (-75.56361436746528 6.27966163474504)"
"Oficial - Sede Escuela","105001000981","10500100098103","105001003361","CR 50B 95 06","Activo","INST EDUC GILBERTO ALZATE AVENDAÑO","918","37","Oficial","SEC ESC CARLOS VILLA MARTINEZ","OFICIAL","2367667","2020","836045.5319","1187234.8437","POINT (-75.55886163387741 6.2872303150579)"
"Oficial - Sede Escuela","105001000981","10500100098102","105001000159","CR 52  92 05","Activo","INST EDUC GILBERTO ALZATE AVENDAÑO","918","36","Oficial","SEC ESC TOMAS CARRASQUILLA NO 1","OFICIAL","3668358","2020","835530.4761","1187297.6903","POINT (-75.56351516578583 6.287798510541908)"
"Oficial - Sede Principal","105001000981","10500100098101","105001000981","CL 92 51 A 100","Activo","INST EDUC GILBERTO ALZATE AVENDAÑO","918","35","Oficial","INST EDUC GILBERTO ALZATE AVENDAÑO","OFICIAL","5717731 5221008","2020","835639.1024","1186829.7585","POINT (-75.56253374421598 6.28356818314721)"
"Oficial - Sede Escuela","105001000931","10500100093102","105001001139","CR 74 112 30","Activo","INST EDUC DIEGO ECHAVARRIA MISAS","919","34","Oficial","SEC ESC EDUARDO URIBE BOTERO","OFICIAL","2730531","2020","834850.2962","1189620.0434","POINT (-75.5696607952491 6.308793656905634)"
"Oficial - Sede Principal","105001000931","10500100093101","105001000931","CL 111 70 68","Activo","INST EDUC DIEGO ECHAVARRIA MISAS","919","33","Oficial","INST EDUC DIEGO ECHAVARRIA MISAS","OFICIAL","2732700","2020","834923.5978","1189506.5966","POINT (-75.56899847927954 6.307768049959264)"
"Oficial - Sede Principal","105001000876","10500100087601","105001000876","CL 71 51 D 26","Activo","INST EDUC JAVIERA LONDOÑO SEVILLA","917","32","Oficial","INST EDUC JAVIERA LONDOÑO SEVILLA","OFICIAL","2118291/2336219","2020","835341.1548","1185055.9684","POINT (-75.56522567405482 6.267532290086694)"
"Oficial - Sede Principal","105001000868","10500100086801","105001000868","Cl 31 C Nº 89 C 92","Activo","INST EDUC REPUBLICA DE VENEZUELA","934","31","Oficial","INST EDUC REPUBLICA DE VENEZUELA","OFICIAL","2388255","2020","829889.4511","1181419.0066","POINT (-75.61447691461936 6.234650111840653)"
"Oficial - Sede Principal","105001000841","10500100084101","105001000841","CR 72 95 20","Activo","INST EDUC JESUS MARIA EL ROSAL","920","30","Oficial","INST EDUC JESUS MARIA EL ROSAL","CONFESIONES RELIGIOSAS","3207380","2020","834263.1743","1187685.7977","POINT (-75.57496532799162 6.291307089846008)"
"Oficial - Sede Principal","105001000809","10500100080901","105001000809","CR 92 34 D 53","Activo","INST EDUC PERPETUO SOCORRO","931","29","Oficial","INST EDUC PERPETUO SOCORRO","CONFESIONES RELIGIOSAS","2539037","2020","829618.2399","1182652.2542","POINT (-75.61692816492142 6.245799015217318)"
"Oficial - Sede Escuela","105001000795","10500100079502","105001008133","CL 98 72A 15","Inactivo","INST EDUC ALFREDO COCK ARANGO","921","28","Oficial","SEC ESC ELISA ARANGO DE COCK","OFICIAL","2372103","2020","834297.6648","1188059.6844","POINT (-75.57465376673206 6.294687207624153)"
"Oficial - Sede Principal","105001000795","10500100079501","105001000795","CR 72 99 55","Activo","INST EDUC ALFREDO COCK ARANGO","921","27","Oficial","INST EDUC ALFREDO COCK ARANGO","OFICIAL","2671190/2677552","2020","834425.4631","1188236.1742","POINT (-75.57349911786477 6.296282778671042)"
"Oficial - Sede Principal","105001000621","10500100062101","105001000621","CR 34 65 02","Activo","INST EDUC ESCUELA NORMAL SUPERIOR DE MEDELLIN","924","26","Oficial","INST EDUC ESCUELA NORMAL SUPERIOR DE MEDELLIN","OFICIAL","4039040","2020","837266.7836","1183441.5823","POINT (-75.5478287290983 6.252937203557556)"
"Oficial - Sede Escuela","105001000566","10500100056602","105001002062","CL 53 27 A 50","Activo","INST EDUC CARACAS","924","25","Oficial","SEC ESC BEATO HERMANO SALOMON","OFICIAL","2695371","2020","837049.0912","1182402.8556","POINT (-75.54979572225588 6.243546684721043)"
"Oficial - Sede Principal","105001000566","10500100056601","105001000566","CL 54 33 67","Activo","INST EDUC CARACAS","924","24","Oficial","INST EDUC CARACAS","OFICIAL","2168993","2020","836589.8932","1182578.9449","POINT (-75.55394420194754 6.245138717288715)"
"Oficial - Sede Principal","105001000485","10500100048501","105001000485","CR 65 B 4 49","Activo","INST EDUC LA SALLE DE CAMPOAMOR","933","23","Oficial","INST EDUC LA SALLE DE CAMPOAMOR","OFICIAL","2851571","2020","832876.5686","1178965.2636","POINT (-75.58749003459128 6.212468965133506)"
"Oficial - Sede Escuela","105001000418","10500100041802","105001002381","CR 33 36A 28","Activo","INST EDUC LA MILAGROSA","926","22","Oficial","SEC ESC SANTO TOMAS DE AQUINO","OFICIAL","2163229","2020","836018.8681","1181282.7905","POINT (-75.55910313349567 6.233420952614159)"
"Oficial - Sede Principal","105001000418","10500100041801","105001000418","CR 29 41 14","Activo","INST EDUC LA MILAGROSA","926","21","Oficial","INST EDUC LA MILAGROSA","OFICIAL","2699965","2020","836495.9774","1181482.3112","POINT (-75.55479285370312 6.235224648894078)"
"Oficial - Sede Escuela","105001000396","10500100039604","105001000477","CR 52 7SUR 23","Activo","INST EDUC JOSE ACEVEDO Y GOMEZ","933","20","Oficial","SEC ESC REPUBLICA DE COSTA RICA","OFICIAL","2852539","2020","832816.9803","1177861.7634","POINT (-75.58802790360092 6.202492780099515)"
"Oficial - Sede Escuela","105001000396","10500100039603","105001008231","CR 52C 12ASUR 23","Activo","INST EDUC JOSE ACEVEDO Y GOMEZ","933","19","Oficial","SEC ESC LA COLINA","OFICIAL","2550356","2020","832401.165","1177278.3932","POINT (-75.59178392714631 6.197218660527188)"
"Oficial - Sede Escuela","105001000396","10500100039602","105001015105","CL 10SUR 52 09","Inactivo","INST EDUC JOSE ACEVEDO Y GOMEZ","933","18","Oficial","SEC ESC GABRIELA MISTRAL","OFICIAL","2551446","2020","832644.3472","1177535.0918","POINT (-75.58958725692776 6.199539444227289)"
"Oficial - Sede Principal","105001000396","10500100039601","105001000396","CL 8 SUR 52 B 72","Activo","INST EDUC JOSE ACEVEDO Y GOMEZ","933","17","Oficial","INST EDUC JOSE ACEVEDO Y GOMEZ","OFICIAL","2552996-2853637","2020","832611.4","1177847.5","POINT (-75.58988501864114 6.202363747521987)"
"Oficial - Sede Escuela","105001000353","10500100035304","105001002577","CR 40 59 A 21","Activo","INST EDUC JUAN DE LA CRUZ POSADA","924","16","Oficial","SEC COL AGUSTIN NIETO CABALLERO","OFICIAL","2926320","2020","836256.29","1183384.65","POINT (-75.55695795844859 6.252422724877959)"
"Oficial - Sede Escuela","105001005410","10500100541003","105001002836","CL 66 39 75","Activo","INST EDUC JUAN DE DIOS CARVAJAL","924","15","Oficial","SEC ESC FRANCISCO ANTONIO URIBE","OFICIAL","2545366","2020","836850.193","1184003.6421","POINT (-75.55159225433968 6.258018597192991)"
"Oficial - Sede Escuela","105001000353","10500100035302","105001003158","CR 40 59 A 52","Activo","INST EDUC JUAN DE LA CRUZ POSADA","924","14","Oficial","SEC ESC HIPOLITO LONDOÑO MESA","OFICIAL","2925480","2020","836315.4291","1183306.4816","POINT (-75.55642368297963 6.251716037415994)"
"Oficial - Sede Principal","105001000353","10500100035301","105001000353","CL 62 39 22","Activo","INST EDUC JUAN DE LA CRUZ POSADA","924","13","Oficial","INST EDUC JUAN DE LA CRUZ POSADA","OFICIAL","2549659","2020","836507.0007","1183521.4745","POINT (-75.55469291143925 6.253659643926959)"
"Oficial - Sede Escuela","105001000256","10500100025602","105001026158","CL 44 43 96","Activo","INST EDUC HECTOR ABAD GOMEZ","928","12","Oficial","SEC ESC DARIO LONDOÑO CARDONA","OFICIAL","262 35 88","2020","835397.49","1182394.88","POINT (-75.56471671196321 6.243474797305372)"
"Oficial - Sede Principal","105001000256","10500100025601","105001000256","CL 50 39 65","Activo","INST EDUC HECTOR ABAD GOMEZ","928","11","Oficial","INST EDUC HECTOR ABAD GOMEZ","OFICIAL","2161258-2163805","2020","835884.1855","1182641.9184","POINT (-75.56031976098954 6.245708121092198)"
"Oficial - Sede Principal","105001000205","10500100020501","105001000205","CL 88 A 51 B 91","Activo","INST EDUC SAN AGUSTIN","918","10","Oficial","INST EDUC SAN AGUSTIN","OFICIAL","2630607","2020","835591.87","1186458.02","POINT (-75.56296049871129 6.280207493698341)"
"Oficial - Sede Escuela","105001000175","10500100017502","105001002852","CR 40 85A 20","Activo","INST EDUC GABRIEL RESTREPO MORENO","916","9","Oficial","SEC ESC SANTA BERNARDITA","OFICIAL","2632428","2020","837168.1801","1186041.832","POINT (-75.54871883096139 6.276444713954901)"
"Oficial - Sede Principal","105001000175","10500100017501","105001000175","CR 39 A 85 59","Activo","INST EDUC GABRIEL RESTREPO MORENO","916","8","Oficial","INST EDUC GABRIEL RESTREPO MORENO","OFICIAL","2631645","2020","837216.4","1186076.53","POINT (-75.54828316280391 6.276758386695941)"
"Privado","105001000167","10500100016701","105001000167","CL 45 10A 30","Inactivo","COL LA PASTORA-EN ADMINISTRACION (AC)","925","7","No Oficial","COL LA PASTORA-EN ADMINISTRACION (AC)","NO OFICIAL","2223167","2020","837840.9232","1180880.1943","POINT (-75.54264268866568 6.22978085612392)"
"Oficial - Sede Principal","105001000141","10500100014101","105001000141","CR 49 83 34","Activo","INST EDUC CAMILO TORRES RESTREPO","917","6","Oficial","INST EDUC CAMILO TORRES RESTREPO","OFICIAL","2338044/5163058","2020","836207.1387","1186042.4494","POINT (-75.55740166911038 6.276450490118098)"
"Oficial - Sede Principal","105001000132","10500100013201","105001000132","CR 70 A 13 A 19","Activo","INST EDUC JOSE MARIA BERNAL","935","5","Oficial","INST EDUC JOSE MARIA BERNAL","OFICIAL","3432086/3454793","2020","832218.33","1179817.99","POINT (-75.59343679722456 6.220177725292067)"
"Oficial - Sede Principal","105001000108","10500100010801","105001000108","CL 50 41 55","Activo","INST EDUC CEFA","928","4","Oficial","INST EDUC CEFA","OFICIAL","217 53 37","2020","835733.98","1182738.3","POINT (-75.56167675633421 6.246579466164643)"
"Privado","105001000094","10500100009401","105001000094","CR 51 B 91 95","Activo","COL COMFAMA - SEDE ARANJUEZ","918","3","No Oficial","COL COMFAMA - SEDE ARANJUEZ","NO OFICIAL","5212929","2020","835704.7024","1186791.3962","POINT (-75.56194105377075 6.283221366905916)"
"Oficial - Sede Principal","105001000043","10500100004301","105001000043","CL 103 43 A 45","Activo","INST EDUC BARRIO SANTA CRUZ","915","2","Oficial","INST EDUC BARRIO SANTA CRUZ","OFICIAL","5294058","2020","836968.04","1187802.59","POINT (-75.55052662474336 6.292362848128493)"
"Oficial - Sede Principal","105001000001","10500100000101","105001000001","CL 121 48 67","Activo","INST EDUC JOSE MARIA VELAZ","915","1","Oficial","INST EDUC JOSE MARIA VELAZ","OFICIAL","4644146","2020","836996.0","1189090.25","POINT (-75.55027367791601 6.304003894258242)"
"Oficial - Sede Escuela","105001003298","10500100329803","105001000698","CR 51 96 44","Activo","INST EDUC LORENZA VILLEGAS DE SANTOS","918","126","Oficial","SEC ESC SIMONA DUQUE","OFICIAL","2365847","2020","835845.9006","1187432.5025","POINT (-75.56066528990561 6.289017261243309)"
"Oficial - Sede Escuela","105001003298","10500100329802","105001003093","CR 47 89 50","Activo","INST EDUC LORENZA VILLEGAS DE SANTOS","918","125","Oficial","SEC ESC ESTEBAN JARAMILLO","OFICIAL","2630023","2020","836480.38","1186596.45","POINT (-75.55493288740013 6.281458875763511)"
"Oficial - Sede Principal","105001003298","10500100329801","105001003298","CR 51 87 40","Activo","INST EDUC LORENZA VILLEGAS DE SANTOS","918","124","Oficial","INST EDUC LORENZA VILLEGAS DE SANTOS","OFICIAL","2117446","2020","835816.65","1186457.57","POINT (-75.56092963681868 6.28020341416588)"
"Oficial - Sede Escuela","105001003280","10500100328002","105001000183","CR 67 93 75","Activo","INST EDUC MARIA MONTESSORI","920","123","Oficial","SEC ESC LA UNION","OFICIAL","4713818","2020","834540.5971","1187304.4752","POINT (-75.57245874130204 6.28785979670298)"
"Oficial - Sede Principal","105001003280","10500100328001","105001003280","CR 69 A 92 C 87","Activo","INST EDUC MARIA MONTESSORI","920","122","Oficial","INST EDUC MARIA MONTESSORI","OFICIAL","4712416","2020","834263.57","1187191.1","POINT (-75.57496166671677 6.286834789636499)"
"Oficial - Sede Escuela","105001003271","10500100327102","105001003140","CL 17 73 37","Inactivo","INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY","935","121","Oficial","SEC ESC JACQUELINE KENNEDY","OFICIAL","3435934","2020","831940.5606","1180055.336","POINT (-75.59594625229406 6.222323303211328)"
"Oficial - Sede Principal","105001003271","10500100327101","105001003271","CL 17 73 37","Activo","INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY","935","120","Oficial","INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY","OFICIAL","3432569/3435934","2020","831946.9238","1179643.4899","POINT (-75.59588854968955 6.218600023814818)"
