"id_caso","id_caso_relacionado","a_o","mes","d_a","c_digo_dane_de_municipio","municipio","departamento","regi_n","modalidad","iniciativa","tipo_de_unidad_atacada","grupo_armado_1","descripci_n_grupo_armado","grupo_armado_2","descripci_n_grupo_armado_1","grupo_armado_3","descripci_n_grupo_armado_2","lesionados_civiles","grupo_al_que_pertenecen_los","capturados","lesionados_combatientes","militares","polic_as","otras_fuerzas_armadas","agentes_del_estado_sin","total_agentes_del_estado","guerrilleros","paramilitares","grupos_posdesmovilizaci_n","combatientes_sin_informaci","otros_grupos_armados","total_combatientes_de_grupos","total_combatientes","personas_sin_informaci_n","total_civiles","ventaja_militar","total_de_v_ctimas_del_caso","latitud_longitud"
"10531",,"1996","9","15","13667","SAN MARTIN DE LOBA","BOLIVAR","SUR DE BOLIVAR","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.0390117481 8.9370908114)"
"10532",,"1996","9","15","5021","ALEJANDRIA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-75.1413329006 6.3760656759)"
"10533",,"1996","9","15","68573","PUERTO PARRA","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.0348883133 6.7550950129)"
"10534",,"1996","9","15","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.7854430849 7.2462171187)"
"10535",,"1996","9","15","73555","PLANADAS","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.7469253749 3.275245932)"
"10536",,"1996","9","16","20710","SAN ALBERTO","CESAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-73.394225336 7.76082642)"
"10537",,"1996","9","16","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.4110239344 6.8803829351)"
"10538","CR020543","1996","9","16","5890","YOLOMBO","ANTIOQUIA","NORDESTE ANTIOQUEÑO","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NINGUNO","1","POINT (-75.0133505772 6.5945924336)"
"10539",,"1996","9","17","19256","EL TAMBO","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL - POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-76.8107722487 2.4513713597)"
"1054",,"1966","8","11","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.4110239344 6.8803829351)"
"10540",,"1996","9","17","5234","DABEIBA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","NINGUNO","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","NINGUNO","2","POINT (-76.2629766474 7.0003219398)"
"10541",,"1996","9","17","5490","NECOCLI","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-76.7470819826 8.3280992334)"
"10542",,"1996","9","17","41001","NEIVA","HUILA","NORTE DEL HUILA","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-75.040016162 2.9466664961)"
"10543",,"1996","9","17","19256","EL TAMBO","CAUCA","NORTE DEL CAUCA","ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","3","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-76.8107722487 2.4513713597)"
"10544",,"1996","9","17","20295","GAMARRA","CESAR","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","INFANTERÍA DE MARINA","GUERRILLA","ELN",,,"0",,"0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.7437599973 8.3204490506)"
"10545",,"1996","9","18","19256","EL TAMBO","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.8107722487 2.4513713597)"
"10546",,"1996","9","18","5040","ANORI","ANTIOQUIA","NORDESTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.1483484246 7.0747076685)"
"10547",,"1996","9","19","13667","SAN MARTIN DE LOBA","BOLIVAR","SUR DE BOLIVAR","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-73.966620445 8.8226676735)"
"10548",,"1996","9","19","25279","FOMEQUE","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.8925225919 4.4854743447)"
"10549",,"1996","9","19","5234","DABEIBA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.2629766474 7.0003219398)"
"1055",,"1966","8","18","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.4110239344 6.8803829351)"
"10550",,"1996","9","19","27006","ACANDI","CHOCO","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-77.28009788 8.5114059515)"
"10551",,"1996","9","19","20443","MANAURE BALCON DEL CESAR","CESAR","SERRANIA DEL PERIJA","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-73.0283204603 10.3908986424)"
"10552",,"1996","9","19","5895","ZARAGOZA","ANTIOQUIA","BAJO CAUCA ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"4",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.8670747123 7.4885830746)"
"10553",,"1996","9","19","50251","EL CASTILLO","META","ARIARI GUAYABERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.7940127553 3.5638340194)"
"10554","CR044005","1996","9","19","17380","LA DORADA","CALDAS","MAGDALENA MEDIO","COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA","SIN INFORMACIÓN","SIN INFORMACIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","DESCONOCIDO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","SIN INFORMACIÓN","1","POINT (-74.6582056212 5.4444060982)"
"10555",,"1996","9","20","5234","DABEIBA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.2629766474 7.0003219398)"
"10556",,"1996","9","20","5318","GUARNE","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","1","0","SIN INFORMACIÓN","3","POINT (-75.441653922 6.2780640767)"
"10557","CR020544","1996","9","20","5045","APARTADO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.6259606537 7.8834174058)"
"10558",,"1996","9","20","5045","APARTADO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.6259606537 7.8834174058)"
"10559","CR020545","1996","9","20","76001","CALI","VALLE DEL CAUCA","SUR DEL VALLE","ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","6","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-76.6159133567 3.4386580781)"
"1056",,"1966","8","19","41799","TELLO","HUILA","NORTE DEL HUILA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","15","0","0","0","15","0","0","0","0","0","0","15","0","0","GRUPOS ARMADOS ORGANIZADOS","15","POINT (-75.1387730361 3.067538095)"
"10560","CR049046","1996","9","20","5660","SAN LUIS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.993641001 6.042983285)"
"10561",,"1996","9","20","20011","AGUACHICA","CESAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-73.599028585 8.3103369584)"
"10562",,"1996","9","20","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.1501469118 7.2650104862)"
"10563",,"1996","9","20","68081","BARRANCABERMEJA","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.8499569753 7.064963864)"
"10564",,"1996","9","20","50251","EL CASTILLO","META","ARIARI GUAYABERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.7940127553 3.5638340194)"
"10565",,"1996","9","20","5134","CAMPAMENTO","ANTIOQUIA","NORTE DE ANTIOQUIA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.2980884258 6.9797776822)"
"10566",,"1996","9","20","5318","GUARNE","ANTIOQUIA","ORIENTE ANTIOQUEÑO","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-75.441653922 6.2780640767)"
"10567",,"1996","9","20","54670","SAN CALIXTO","NORTE DE SANTANDER","CATATUMBO","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-73.2060526939 8.4001518896)"
"10568","CR020546","1996","9","20","50251","EL CASTILLO","META","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.7940127553 3.5638340194)"
"10569",,"1996","9","21","15757","SOCHA","BOYACA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","3","0","0","0","0","3","4","0","0","FUERZAS ARMADAS ESTATALES","4","POINT (-72.6919658568 5.9967130214)"
"1057",,"1966","8","30","73168","CHAPARRAL","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","6","2","0","0","0","2","4","0","0","0","0","4","6","0","0","FUERZAS ARMADAS ESTATALES","6","POINT (-75.4807430536 3.7230683757)"
"10570",,"1996","9","21","5674","SAN VICENTE FERRER","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","6","0","0","0","0","6","6","0","0","FUERZAS ARMADAS ESTATALES","6","POINT (-75.3326138129 6.2821558517)"
"10571",,"1996","9","21","13006","ACHI","BOLIVAR","LA MOJANA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","ARMADA NACIONAL","GUERRILLA","ELN",,,"0",,"0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.5570639545 8.569110393)"
"10572",,"1996","9","21","13244","EL CARMEN DE BOLIVAR","BOLIVAR","MONTES DE MARIA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.1212157328 9.7185798645)"
"10573",,"1996","9","21","15757","SOCHA","BOYACA","ALTIPLANO CUNDIBOYACENSE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.6919658568 5.9967130214)"
"10574",,"1996","9","21","5674","SAN VICENTE FERRER","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.3326138129 6.2821558517)"
"10575",,"1996","9","22","85010","AGUAZUL","CASANARE","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.5463002643 5.1726907655)"
"10576","CR020547","1996","9","22","5480","MUTATA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.4358754017 7.2428750572)"
"10577",,"1996","9","23","25154","CARMEN DE CARUPA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","0","0","0","0","0","4","0","0","0","0","4","4","0","0","FUERZAS ARMADAS ESTATALES","4","POINT (-73.9015737647 5.349115758)"
"10578",,"1996","9","23","5854","VALDIVIA","ANTIOQUIA","NORTE DE ANTIOQUIA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.4391984392 7.1653399998)"
"10579",,"1996","9","23","5172","CHIGORODO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6812163995 7.6663004388)"
"1058",,"1966","8","30","20621","LA PAZ","CESAR","SERRANIA DEL PERIJA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","1","1","0","0","0","1","0","0","0","0","1","1","2","0","0","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-73.1713629126 10.3874895364)"
"10580",,"1996","9","23","5480","MUTATA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-76.4358754017 7.2428750572)"
"10581",,"1996","9","23","25524","PANDI","CUNDINAMARCA","SUMAPAZ","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0","FARC","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.4866412755 4.1903925613)"
"10582",,"1996","9","23","18460","MILAN","CAQUETA","FLORENCIA Y AREA DE INFLUENCIA","HOSTIGAMIENTO","NINGUNO","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-75.506962028 1.2904272018)"
"10583",,"1996","9","24","85001","YOPAL","CASANARE","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","5","0","0","0","5","10","0","0","0","0","10","15","0","0","FUERZAS ARMADAS ESTATALES","15","POINT (-72.396915159 5.3276126513)"
"10584",,"1996","9","24","85139","MANI","CASANARE","LLANOS ORIENTALES","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.2813984509 4.81682686)"
"10585",,"1996","9","24","5040","ANORI","ANTIOQUIA","NORDESTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0","ELN","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.1483484246 7.0747076685)"
"10586",,"1996","9","26","50313","GRANADA","META","ARIARI GUAYABERO","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-73.7057153275 3.5466947237)"
"10587","CR020550","1996","9","26","5480","MUTATA","ANTIOQUIA","URABA","AMETRALLAMIENTO DESDE EL AIRE","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","32","1","0","0","0","1","25","0","0","0","0","25","26","0","0","FUERZAS ARMADAS ESTATALES","26","POINT (-76.4358754017 7.2428750572)"
