País,Código ISO país,Oficina de registro,Grupo edad,Edad (años),Área Conocimiento,Sub Area Conocimiento,Nivel Académico,Estado civil,Género,Etnia de la persona,Estatura (CM),Localización,Cantidad de personas
ALEMANIA,DEU,C. FRANKFURT,ADULTO,41,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,NO INDICA,CASADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN,NO INDICA,CASADO,DESCONOCIDO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA CIVIL Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,175,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,35,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,154,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,180,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,NO INDICA,NO INDICA,BACHILLERATO,UNION_LIBRE,FEMENINO,NINGUNA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,27,MATEMÁTICAS Y CIENCIAS NATURALES,"MATEMÁTICAS, ESTADÍSTICA Y AFINES",NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,29,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,169,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,25,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADOLESCENTE,15,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,36,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,174,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,184,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,28,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA INDUSTRIAL Y AFINES,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,CIENCIAS SOCIALES Y HUMANAS,"SOCIOLOGÍA, TRABAJO SOCIAL Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,153,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,30,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,NO INDICA,COCINA Y CULINARIA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,59,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO MAYOR,60,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,DESCONOCIDO,-1,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,DESCONOCIDO,DESCONOCIDO,SIN ETNIA REGISTRADA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGÍA Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,47,NO INDICA,NO INDICA,POSTGRADO - ESPECIALIZACIÓN,CASADO,FEMENINO,NINGUNA,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADOLESCENTE,12,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,52,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,26,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,45,CIENCIAS DE LA SALUD,MEDICINA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,158,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,44,MATEMÁTICAS Y CIENCIAS NATURALES,GEOLOGÍA,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,36,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,21,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,171,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,37,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,159,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,42,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,NO INDICA,AVIACIÓN,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,OTRO,188,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,40,NO INDICA,COCINA Y CULINARIA,PREGRADO - TÉCNICO PROFESIONAL,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,MATEMÁTICAS Y CIENCIAS NATURALES,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,161,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,55,NINGUNA,NINGUNA,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,166,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA ELÉCTRICA Y AFINES,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,CIENCIAS SOCIALES Y HUMANAS,OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,41,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,CASADO,FEMENINO,SIN ETNIA REGISTRADA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,64,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,OTRO,152,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,NO INDICA,NO INDICA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,45,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,MASCULINO,SIN ETNIA REGISTRADA,171,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,57,NO INDICA,NO INDICA,POSTGRADO - ESPECIALIZACIÓN,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",NO INDICA,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,36,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,23,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,175,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,35,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,43,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,OTRO,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,41,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,178,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,21,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,146,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,22,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,MATEMÁTICAS Y CIENCIAS NATURALES,GEOLOGÍA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,33,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,25,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,65,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,154,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO MAYOR,66,NINGUNA,NINGUNA,NO INDICA,VIUDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,25,NO INDICA,COCINA Y CULINARIA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,MATEMÁTICAS Y CIENCIAS NATURALES,FÍSICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,45,CIENCIAS SOCIALES Y HUMANAS,DERECHO Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,169,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,30,MATEMÁTICAS Y CIENCIAS NATURALES,"MATEMÁTICAS, ESTADÍSTICA Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,174,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,45,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,26,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,INFANTE,11,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,105,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,40,NO INDICA,NO INDICA,POSTGRADO - DOCTORADO,SOLTERO,FEMENINO,NINGUNA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,35,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,OTRO,160,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO MAYOR,63,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,MATEMÁTICAS Y CIENCIAS NATURALES,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,167,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGÍA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,179,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,OTRO,157,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,53,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,156,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,50,MATEMÁTICAS Y CIENCIAS NATURALES,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,CIENCIAS DE LA SALUD,INSTRUMENTACIÓN QUIRÚRGICA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,49,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,OTRO,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA ELÉCTRICA Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,INFANTE,7,NO INDICA,NO INDICA,NINGUNO,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,35,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,33,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,161,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,25,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,166,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,58,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",CONTADURÍA PÚBLICA,PREGRADO - TECNOLÓGICO,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,30,BELLAS ARTES,DISEÑO,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,51,NO INDICA,NO INDICA,PREGRADO - TÉCNICO PROFESIONAL,DIVORCIADO,MASCULINO,NINGUNA,188,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,52,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",CONTADURÍA PÚBLICA,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,45,NO INDICA,NO INDICA,NINGUNO,DESCONOCIDO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,55,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,158,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,176,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,37,MATEMÁTICAS Y CIENCIAS NATURALES,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,67,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,OTRO,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,25,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,OTRO,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,36,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,23,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,MATEMÁTICAS Y CIENCIAS NATURALES,FÍSICA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,178,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,169,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,28,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA AMBIENTAL, SANITARIA Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,OTRO,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,64,NINGUNA,NINGUNA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,156,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,52,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,33,BELLAS ARTES,MÚSICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,175,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA ELÉCTRICA Y AFINES,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,52,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,184,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,BELLAS ARTES,MÚSICA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,29,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,165,"(51.165691, 10.451526)",1
