"row_id","branch","branch_name","holds","title","authour","date","web_link"
"EPLIDY20211018Unwinding Anxiety / by Judson  Brewer","EPLIDY","Idylwylde (Bonnie Doon)","117","Unwinding Anxiety / by Judson  Brewer","Brewer Judson","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Unwinding%20Anxiety%20%2F%20by%20Judson%20%20Brewer"
"EPLJPL20211018All we can save : truth, courage, & solutions for the climate crisis / edited by Ayana Elizabeth Johnson & Katharine Keeble Wilkinson","EPLJPL","Jasper Place","55","All we can save : truth, courage, & solutions for the climate crisis / edited by Ayana Elizabeth Johnson & Katharine Keeble Wilkinson","Johnson Ayana Elizabeth","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=All%20we%20can%20save%20%3A%20truth%2C%20courage%2C%20%26%20solutions%20for%20the%20climate%20crisis%20%2F%20edited%20by%20Ayana%20Elizabeth%20Johnson%20%26%20Katharine%20Keeble%20Wilkinson"
"EPLJPL20211018Complications : a novel / Danielle Steel","EPLJPL","Jasper Place","97","Complications : a novel / Danielle Steel","Steel Danielle","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Complications%20%3A%20a%20novel%20%2F%20Danielle%20Steel"
"EPLJPL20211018Cul-de-sac : a novel / Joy Fielding","EPLJPL","Jasper Place","67","Cul-de-sac : a novel / Joy Fielding","Fielding Joy","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cul%2Dde%2Dsac%20%3A%20a%20novel%20%2F%20Joy%20Fielding"
"EPLJPL20211018Denial : a novel / Beverley McLachlin","EPLJPL","Jasper Place","117","Denial : a novel / Beverley McLachlin","Mclachlin Beverley \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Denial%20%3A%20a%20novel%20%2F%20Beverley%20McLachlin"
"EPLJPL20211018Finding the mother tree : discovering the wisdom of the forest / Suzanne Simard","EPLJPL","Jasper Place","102","Finding the mother tree : discovering the wisdom of the forest / Suzanne Simard","Simard S Suzanne","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Finding%20the%20mother%20tree%20%3A%20discovering%20the%20wisdom%20of%20the%20forest%20%2F%20Suzanne%20Simard"
"EPLJPL20211018Game On / by Janet  Evanovich","EPLJPL","Jasper Place","76","Game On / by Janet  Evanovich","Evanovich Janet","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Game%20On%20%2F%20by%20Janet%20%20Evanovich"
"EPLJPL20211018Sheet pan everything / Ricardo ; photographer, Maude Chauvin ; translation, Joanna Fox and Michelle Diamond ; translation revision, Katie Moore","EPLJPL","Jasper Place","63","Sheet pan everything / Ricardo ; photographer, Maude Chauvin ; translation, Joanna Fox and Michelle Diamond ; translation revision, Katie Moore","Ricardo \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sheet%20pan%20everything%20%2F%20Ricardo%20%3B%20photographer%2C%20Maude%20Chauvin%20%3B%20translation%2C%20Joanna%20Fox%20and%20Michelle%20Diamond%20%3B%20translation%20revision%2C%20Katie%20Moore"
"EPLJPL20211018The house in the Cerulean Sea / TJ Klune","EPLJPL","Jasper Place","108","The house in the Cerulean Sea / TJ Klune","Klune Tj","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20house%20in%20the%20Cerulean%20Sea%20%2F%20TJ%20Klune"
"EPLJPL20211018The reading list : a novel / Sara Nisha Adams","EPLJPL","Jasper Place","65","The reading list : a novel / Sara Nisha Adams","Adams Sara Nisha","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20reading%20list%20%3A%20a%20novel%20%2F%20Sara%20Nisha%20Adams"
"EPLJPL20211018What strange paradise / Omar El Akkad","EPLJPL","Jasper Place","83","What strange paradise / Omar El Akkad","El Akkad Omar \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=What%20strange%20paradise%20%2F%20Omar%20El%20Akkad"
"EPLLHL202110182 sisters detective agency / James Patterson and Candice Fox","EPLLHL","Lois Hole (Callingwood)","108","2 sisters detective agency / James Patterson and Candice Fox","Patterson James \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=2%20sisters%20detective%20agency%20%2F%20James%20Patterson%20and%20Candice%20Fox"
"EPLLHL20211018Empire of pain : the secret history of the Sackler dynasty / Patrick Radden Keefe","EPLLHL","Lois Hole (Callingwood)","89","Empire of pain : the secret history of the Sackler dynasty / Patrick Radden Keefe","Keefe Patrick Radden \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Empire%20of%20pain%20%3A%20the%20secret%20history%20of%20the%20Sackler%20dynasty%20%2F%20Patrick%20Radden%20Keefe"
"EPLLHL20211018Project Hail Mary : a novel / Andy Weir","EPLLHL","Lois Hole (Callingwood)","128","Project Hail Mary : a novel / Andy Weir","Weir Andy","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Project%20Hail%20Mary%20%3A%20a%20novel%20%2F%20Andy%20Weir"
"EPLLHL20211018The Atlas six / Olivie Blake","EPLLHL","Lois Hole (Callingwood)","80","The Atlas six / Olivie Blake","Blake Olivie","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Atlas%20six%20%2F%20Olivie%20Blake"
"EPLLHL20211018The Baby-sitters Club. 3, Mary Anne saves the day : a graphic novel / by Raina Telgemeier ; with color by Braden Lamb","EPLLHL","Lois Hole (Callingwood)","94","The Baby-sitters Club. 3, Mary Anne saves the day : a graphic novel / by Raina Telgemeier ; with color by Braden Lamb","Telgemeier Raina","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Baby%2Dsitters%20Club%2E%203%2C%20Mary%20Anne%20saves%20the%20day%20%3A%20a%20graphic%20novel%20%2F%20by%20Raina%20Telgemeier%20%3B%20with%20color%20by%20Braden%20Lamb"
"EPLLHL20211018The body keeps the score : brain, mind, and body in the healing of trauma / Bessel A. van der Kolk","EPLLHL","Lois Hole (Callingwood)","204","The body keeps the score : brain, mind, and body in the healing of trauma / Bessel A. van der Kolk","Van Der Kolk Bessel A \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20body%20keeps%20the%20score%20%3A%20brain%2C%20mind%2C%20and%20body%20in%20the%20healing%20of%20trauma%20%2F%20Bessel%20A%2E%20van%20der%20Kolk"
"EPLLHL20211018The madness of crowds / Louise Penny","EPLLHL","Lois Hole (Callingwood)","518","The madness of crowds / Louise Penny","Penny Louise","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20madness%20of%20crowds%20%2F%20Louise%20Penny"
"EPLLHL20211018The perfect family / Robyn Harding","EPLLHL","Lois Hole (Callingwood)","191","The perfect family / Robyn Harding","Harding Robyn","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20perfect%20family%20%2F%20Robyn%20Harding"
"EPLLHL20211018The personal librarian / Marie Benedict and Victoria Christopher Murray","EPLLHL","Lois Hole (Callingwood)","82","The personal librarian / Marie Benedict and Victoria Christopher Murray","Benedict Marie","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20personal%20librarian%20%2F%20Marie%20Benedict%20and%20Victoria%20Christopher%20Murray"
"EPLLHL20211018The secret keeper of Jaipur : a novel / Alka Joshi","EPLLHL","Lois Hole (Callingwood)","106","The secret keeper of Jaipur : a novel / Alka Joshi","Joshi Alka","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20secret%20keeper%20of%20Jaipur%20%3A%20a%20novel%20%2F%20Alka%20Joshi"
"EPLLON20211018A good girl's guide to murder / Holly Jackson","EPLLON","Londonderry","125","A good girl's guide to murder / Holly Jackson","Jackson Holly \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20good%20girl%27s%20guide%20to%20murder%20%2F%20Holly%20Jackson"
"EPLLON20211018Blankie (A Narwhal and Jelly Board Book) / by Ben  Clanton","EPLLON","Londonderry","47","Blankie (A Narwhal and Jelly Board Book) / by Ben  Clanton","Clanton Ben","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Blankie%20%28A%20Narwhal%20and%20Jelly%20Board%20Book%29%20%2F%20by%20Ben%20%20Clanton"
"EPLLON20211018Joy and Light Bus Company / by Alexander  Mccall Smith","EPLLON","Londonderry","58","Joy and Light Bus Company / by Alexander  Mccall Smith","Mccall Smith Alexander","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Joy%20and%20Light%20Bus%20Company%20%2F%20by%20Alexander%20%20Mccall%20Smith"
"EPLLON20211018Live not by lies : a manual for Christian dissidents / Rod Dreher","EPLLON","Londonderry","42","Live not by lies : a manual for Christian dissidents / Rod Dreher","Dreher Rod","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Live%20not%20by%20lies%20%3A%20a%20manual%20for%20Christian%20dissidents%20%2F%20Rod%20Dreher"
"EPLLON20211018Nei ding jiao hou / Tang Li zhu","EPLLON","Londonderry","49","Nei ding jiao hou / Tang Li zhu","Tang Li Romance Fiction Writer","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nei%20ding%20jiao%20hou%20%2F%20Tang%20Li%20zhu"
"EPLLON20211018No Cure for Being Human: And Other Truths I Need to Hear / by Kate  Bowler","EPLLON","Londonderry","86","No Cure for Being Human: And Other Truths I Need to Hear / by Kate  Bowler","Bowler Kate","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=No%20Cure%20for%20Being%20Human%3A%20And%20Other%20Truths%20I%20Need%20to%20Hear%20%2F%20by%20Kate%20%20Bowler"
"EPLLON20211018Palaces for the people : how social infrastructure can help fight inequality, polarization, and the decline of civic life / Eric Klinenberg","EPLLON","Londonderry","46","Palaces for the people : how social infrastructure can help fight inequality, polarization, and the decline of civic life / Eric Klinenberg","Klinenberg Eric","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Palaces%20for%20the%20people%20%3A%20how%20social%20infrastructure%20can%20help%20fight%20inequality%2C%20polarization%2C%20and%20the%20decline%20of%20civic%20life%20%2F%20Eric%20Klinenberg"
"EPLLON20211018Taste: My Life Through Food / by Stanley  Tucci","EPLLON","Londonderry","59","Taste: My Life Through Food / by Stanley  Tucci","Tucci Stanley","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Taste%3A%20My%20Life%20Through%20Food%20%2F%20by%20Stanley%20%20Tucci"
"EPLLON20211018The plot / Jean Hanff Korelitz","EPLLON","Londonderry","87","The plot / Jean Hanff Korelitz","Korelitz Jean Hanff \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20plot%20%2F%20Jean%20Hanff%20Korelitz"
"EPLLON20211018Ugly love : a novel / Colleen Hoover","EPLLON","Londonderry","152","Ugly love : a novel / Colleen Hoover","Hoover Colleen","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Ugly%20love%20%3A%20a%20novel%20%2F%20Colleen%20Hoover"
"EPLMCN20211018Blind tiger / Sandra Brown","EPLMCN","McConachie","72","Blind tiger / Sandra Brown","Brown Sandra \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Blind%20tiger%20%2F%20Sandra%20Brown"
"EPLMCN20211018Dog Man and Cat Kid / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","EPLMCN","McConachie","30","Dog Man and Cat Kid / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","Pilkey Dav \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dog%20Man%20and%20Cat%20Kid%20%2F%20written%20and%20illustrated%20by%20Dav%20Pilkey%20as%20George%20Beard%20and%20Harold%20Hutchins%20%3B%20with%20color%20by%20Jose%20Garibaldi"
"EPLMCN20211018Dog Man. A tale of two kitties / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","EPLMCN","McConachie","103","Dog Man. A tale of two kitties / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","Pilkey Dav \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dog%20Man%2E%20A%20tale%20of%20two%20kitties%20%2F%20written%20and%20illustrated%20by%20Dav%20Pilkey%20as%20George%20Beard%20and%20Harold%20Hutchins%20%3B%20with%20color%20by%20Jose%20Garibaldi"
"EPLMCN20211018Go Tell the Bees That I Am Gone / by Diana  Gabaldon","EPLMCN","McConachie","76","Go Tell the Bees That I Am Gone / by Diana  Gabaldon","Gabaldon Diana","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Go%20Tell%20the%20Bees%20That%20I%20Am%20Gone%20%2F%20by%20Diana%20%20Gabaldon"
"EPLMCN20211018Joshua Weissman: An Unapologetic Cookbook / by Joshua  Weissman","EPLMCN","McConachie","30","Joshua Weissman: An Unapologetic Cookbook / by Joshua  Weissman","Weissman Joshua","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Joshua%20Weissman%3A%20An%20Unapologetic%20Cookbook%20%2F%20by%20Joshua%20%20Weissman"
"EPLMCN20211018Love Hypothesis / by Ali  Hazelwood","EPLMCN","McConachie","83","Love Hypothesis / by Ali  Hazelwood","Hazelwood Ali","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Love%20Hypothesis%20%2F%20by%20Ali%20%20Hazelwood"
"EPLMCN20211018The turnout : a novel / Megan Abbott","EPLMCN","McConachie","34","The turnout : a novel / Megan Abbott","Abbott Megan \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20turnout%20%3A%20a%20novel%20%2F%20Megan%20Abbott"
"EPLMCN20211018Unreconciled: Family, Truth, and Indigenous Resistance / by Jesse  Wente","EPLMCN","McConachie","73","Unreconciled: Family, Truth, and Indigenous Resistance / by Jesse  Wente","Wente Jesse","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Unreconciled%3A%20Family%2C%20Truth%2C%20and%20Indigenous%20Resistance%20%2F%20by%20Jesse%20%20Wente"
"EPLMCN20211018Vortex / Catherine Coulter","EPLMCN","McConachie","52","Vortex / Catherine Coulter","Coulter Catherine","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Vortex%20%2F%20Catherine%20Coulter"
"EPLMCN20211018Warriors: The Broken Code #6: A Light in the Mist / by Erin  Hunter","EPLMCN","McConachie","30","Warriors: The Broken Code #6: A Light in the Mist / by Erin  Hunter","Hunter Erin","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Warriors%3A%20The%20Broken%20Code%20%236%3A%20A%20Light%20in%20the%20Mist%20%2F%20by%20Erin%20%20Hunter"
"EPLMEA20211018China room / Sunjeev Sahota","EPLMEA","Meadows","48","China room / Sunjeev Sahota","Sahota Sunjeev \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=China%20room%20%2F%20Sunjeev%20Sahota"
"EPLMEA20211018Deliver us from evil / David Baldacci","EPLMEA","Meadows","80","Deliver us from evil / David Baldacci","Baldacci David","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Deliver%20us%20from%20evil%20%2F%20David%20Baldacci"
"EPLMEA20211018Fast easy cheap vegan : 101 recipes : 30 minutes >>>or less, 10 ingredients >>>or less, 0 >>>or less / Sam Turnbull","EPLMEA","Meadows","39","Fast easy cheap vegan : 101 recipes : 30 minutes >>>or less, 10 ingredients >>>or less, 0 >>>or less / Sam Turnbull","Turnbull Sam","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Fast%20easy%20cheap%20vegan%20%3A%20101%20recipes%20%3A%2030%20minutes%20%3E%3E%3Eor%20less%2C%2010%20ingredients%20%3E%3E%3Eor%20less%2C%200%20%3E%3E%3Eor%20less%20%2F%20Sam%20Turnbull"
"EPLMEA20211018Hard luck / by Jeff Kinney","EPLMEA","Meadows","54","Hard luck / by Jeff Kinney","Kinney Jeff","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Hard%20luck%20%2F%20by%20Jeff%20Kinney"
"EPLMEA20211018Somebody's daughter : a memoir / Ashley C. Ford","EPLMEA","Meadows","79","Somebody's daughter : a memoir / Ashley C. Ford","Ford Ashley C","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Somebody%27s%20daughter%20%3A%20a%20memoir%20%2F%20Ashley%20C%2E%20Ford"
"EPLMEA20211018The complete one pot : 400 meals : skillet, sheet pan, Instant Pot, dutch oven + more / America's Test Kitchen","EPLMEA","Meadows","47","The complete one pot : 400 meals : skillet, sheet pan, Instant Pot, dutch oven + more / America's Test Kitchen","Americas Test Kitchen Firm","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20complete%20one%20pot%20%3A%20400%20meals%20%3A%20skillet%2C%20sheet%20pan%2C%20Instant%20Pot%2C%20dutch%20oven%20%2B%20more%20%2F%20America%27s%20Test%20Kitchen"
"EPLMEA20211018The paper palace [large print] / Miranda Cowley Heller","EPLMEA","Meadows","59","The paper palace [large print] / Miranda Cowley Heller","Cowley Heller Miranda","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20paper%20palace%20%5Blarge%20print%5D%20%2F%20Miranda%20Cowley%20Heller"
"EPLMEA20211018The power of habit : why we do what we do in life and business / Charles Duhigg","EPLMEA","Meadows","42","The power of habit : why we do what we do in life and business / Charles Duhigg","Duhigg Charles","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20power%20of%20habit%20%3A%20why%20we%20do%20what%20we%20do%20in%20life%20and%20business%20%2F%20Charles%20Duhigg"
"EPLMEA20211018Throne of glass / Sarah J. Maas","EPLMEA","Meadows","47","Throne of glass / Sarah J. Maas","Maas Sarah J","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Throne%20of%20glass%20%2F%20Sarah%20J%2E%20Maas"
"EPLMEA20211018To kill a kingdom / Alexandra Christo","EPLMEA","Meadows","59","To kill a kingdom / Alexandra Christo","Christo Alexandra","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=To%20kill%20a%20kingdom%20%2F%20Alexandra%20Christo"
"EPLMLW20211018Apollo Murders / by Chris  Hadfield","EPLMLW","Mill Woods","180","Apollo Murders / by Chris  Hadfield","Hadfield Chris","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Apollo%20Murders%20%2F%20by%20Chris%20%20Hadfield"
"EPLMLW20211018Atomic habits : tiny changes, remarkable results : an easy & proven way to build good habits & break bad ones / James Clear","EPLMLW","Mill Woods","204","Atomic habits : tiny changes, remarkable results : an easy & proven way to build good habits & break bad ones / James Clear","Clear James","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Atomic%20habits%20%3A%20tiny%20changes%2C%20remarkable%20results%20%3A%20an%20easy%20%26%20proven%20way%20to%20build%20good%20habits%20%26%20break%20bad%20ones%20%2F%20James%20Clear"
