"docket_or_petition_num","town","address","extra_information_alternate_address","user","owner","twr_type","ant_height","twr_height","elev","antennas","equip_bldg","_5g_services","comments","backup_power_type","backup_power_size_duration","shared_backup_power","action_date"
,"Bridgeport","**** Connecticut Avenue",,"American Tower","American Tower","monopole",,"130",,,,,"install diesel generator for backup power","diesel generator",,,"2013-05-13T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"Sprint","American Tower","monopole","106","130",,"retain 3 of 9 existing antennas for UMTS; replace remaining 6 antennas with 6 ne LTE antennas",,,,,,,"2014-12-19T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"T-Mobile","American Tower Corporation","monopole","119","126",,"install 3 700 MHz antennas",,,,,,,"2015-10-13T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"T-Mobile","American Tower","monopole","116","126",,"replace 3 ant w/ 3 1900/2100 MHz",,,,,,,"2016-08-29T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"AT&T","American Tower","monopole","106","130",,"replace 3 antennas with 3 x 2100/2300 MHz antennas, remove 6 RRHs and install 9 RRhs",,,,,,,"2018-06-18T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"Sprint","American Tower","monopole","123","136",,"replace 3 antennas w 3 x 850/1900 MHz & install 3 x 2500 MHz antennas",,,,,,,"2018-09-10T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"T-Mobile","American Tower","monopole","116","130",,"replace 6 antennas w 3x1900/2100MHz & 3 x600/700/1900/2100 MHz antennas, add 3xrru's",,,,,,,"2018-12-03T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"Sigfox","American Tower","monopole","88","126",,"install 1x 900 NHz antenna on standoff/support-arm antenna mount","install 1 x mw dish, 1x utility meter & 1x equipment cabinet on existing h-frame",,,,,,"2019-08-15T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"AT&T","American Tower","monopole","106","126",,"relocate 3 antennas; replace 3 antennas w 3x700/850/1900 MHz antennas; replace 3 RRUs & install 6 RRUs","upgrade gl equipment",,,,,,"2020-10-05T00:00:00.000"
,"Bridgeport","**** Connecticut Avenue",,"AT&T","American Tower","monopole","106","126",,"relocate 3 antennas replace 3 antennas w 3 x700/2100 MJHz antennas replcae 3 RRUs and install 6 RRU",,"yes",,,,,"2021-02-22T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"BAM","Chopsey Hill Assoc","self-support lattice","145","240","150","2-Omni-whip, 6-Direct","20' x 20'",,"Install 2-Omni-whips and 4 direct antennas",,,,"1990-02-05T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"BAM","Chopsey Hill Assoc","self-support lattice","132","240","150","12 ALP-9212",,,"Replace Antennas",,,,"1995-12-06T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T Wireless","Chopsey Hill Assoc","self-support lattice","165","240","150","12-panel antennas, Allgon 7184.14","12x20",,,,,,"1999-10-21T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Verizon","Chopsey Hill Assoc","self-support lattice","150","240","150","6 panel antennas",,,"addition to 6 Verizon panel antennas already in place",,,,"2001-02-08T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Northcoast","Remo Tartaglia","self-support lattice","80","240","150","9 panel","cabinet",,"10x20 pad",,,,"2002-01-03T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T Wireless","Remo Tartaglia","self-support lattice",,,"150",,,,"install new equipment in existing shelter",,,,"2002-03-07T00:00:00.000"
"Petition No. 512","Bridgeport","**** Trumbull Avenue",,"VoiceStream","Remo Tartaglia","self-support lattice","202","240","150","up to 12 EMS RR 901702 DP antennas and 6 Airtech amplifiers",,,"3 Nortel S8000 equipment cabinets on 12x12 concrete pad",,,,"2002-06-25T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Marcus Communications","Remo Tartaglia","self-support lattice","237, 247,217","240","150","1dish antenna (3' diam.), 1 dish (4' daim.) @ 237', 1 receive antenna w/ centerline @ 247', 2 transmit whip antennas @ 217'",,,"install equipment in existing 12x36 equipment shelter",,,,"2002-06-25T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T Wireless","Remo Tartaglia","self-support lattice","165","240","150","replace 12 existing antennas with 12 new ones",,,"2 additional cabinets in shelter",,,,"2003-01-28T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T Wireless","Remo Tartaglia","self-support lattice",,"240","150","add GPS antenna for E911",,,,,,,"2003-03-11T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"New Cingular","Remo Tartaglia","self-support lattice","165","240","150","replace 9 single band antennas with 6 dual band antennas","12x20",,,,,,"2005-12-21T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Nextel","Remo Tartaglia","self-support lattice",,"240","150",,"10x20",,"install 60 kW back up diesel generator on pad near existing equipment shelter","diesel generator",,,"2006-08-31T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"MetroPCS New York","Remo Tartaglia","self-support lattice","210","240","150","install 6 panel antennas","pad",,"install 2 equipment and 1 PPC cabinet",,,,"2008-01-10T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Sprint/Nextel","Remo Tartaglia","self-support lattice","187, 180","240","150","add 3 WiMAX antennas @ 187' and 3 microwave dishes @ 180'",,,"install 1 WiMAX cabinet and one power cabinet on concrete pad, add 1 GPS antenna",,,,"2008-05-08T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"T-Mobile","Remo Tartaglia","self-support lattice","200","240","150","remove 3 of 6 existing antennas; install 3 new antennas",,,,,,,"2009-01-27T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Clearwire","Remo Tartaglia","self-support lattice","180","240","150","install 3 WiMAX antennas, 3 microwave dishes, and 3 radio heads",,,,,,,"2010-03-09T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Verizon","Remo Tartaglia","self-support lattice","150","240","150","replace 12 existing antennas with 6 cellular, 3 PCS, and 3 LTE antennas",,,,,,,"2011-03-14T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Sprint","Remo Tartaglia","self-support lattice",,"240","150",,,,"install 10 kW Altergy fuel cell as backup power","fuel cell backup",,,"2011-06-06T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T","Remo Tartaglia","self-support lattice","164","240","150","add 3 LTE antennas to 6 existing antennas",,,,,,,"2011-12-23T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"T-Mobile","Cell Tower Lease Acquisition/Unison","self-support lattice","205","240","150","replace 6 of 9 existing antennas with 6 new multi-band antennas",,,,,,,"2012-09-21T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Verizon","Cell Tower Lease Acquisition/Unison","self-support lattice","155","240","150","replace 6 of 12 existing antennas with 3 new cellular and 3 new AWS antennas",,,,,,,"2013-06-27T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T","Global Tower Partners","self-support lattice",,"240","150",,,,"install 50 kW diesel generator for backup power","diesel generator",,,"2013-06-28T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Sprint","Global Tower Partners","self-support lattice","180","240","150","replace 6 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-07-23T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Sprint","Global Tower Partners","self-support lattice","180","240","150","add 3 new CDMA/LTE antennas to 3 existing antennas",,,,,,,"2014-08-15T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Verizon","American Tower Corporation","self-support lattice","155","240","150","replace 9 antennas with 3 700, 3 1900, and 3 2100 MHz antennas",,,,,,,"2015-09-21T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"T-Mobile","American Tower Corporation","self-support lattice","202","240","150","install 3 700 MHz antennas",,,,,,,"2015-12-14T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T","American Tower Corporation","self-support lattice","165","240","150","replace 3 antennas with 3 2300 MHz antennas",,,,,,,"2016-02-29T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T","American Tower Corporation","self-support lattice","165","240","150","replace 3 ant with 3 1900 MHz antennas, replace 3 RRHs",,,,,,,"2016-05-23T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"T-Mobile","American Tower Corporation","self-support lattice","202","240","150","replace 3 antennas w/ 3 1900 MHz antennas",,,,,,,"2016-08-02T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Verizon","American Tower","self-support lattice","155","240","150","replace 6 antennas w/ 3 700/1900 MHz and 3 2100 MHz antennas; add 6 RRHs",,,,,,,"2018-02-26T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T","American Tower","self-support lattice","165","240","150","install 3 RRHs on platform",,,,,,,"2018-05-07T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"T-Mobile","American Tower","self-support lattice","202","240","150","replace 6 ant w 3x600/700/2100MHz & 3x2100MHz antennas; add 3 rru's",,,,,,,"2018-10-09T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"American Tower Corporation","Global Tower Partners",,,,,,,,"generator installed on 6' x 8' concrete pad; ATS and circuit breaker on proposed H- Frame","diesel generator","80-kilowatt","yes","2019-02-04T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"AT&T","American Tower","self-support lattice","165","240","150","install 3 x 700/850/2100 MHz antennas, add 6 RRUs; relocate 3 antennas & 3 RRus",,,,,,,"2019-02-11T00:00:00.000"
,"Bridgeport","**** Trumbull Avenue",,"Verizon","American Tower","self-support lattice","155","240","150","replace 3 antennas w 3 x 3550 MHz antennas; replace 9 RRUs",,,,,,,"2020-06-08T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"AT&T Wireless","VoiceStream","monopole","98","120",,"3-panel antennas","8'6""x15'",,"designed as a flag pole with antennas mounted internally; VoiceStream also on tower @ 118'; tower on grounds of Beardsley Zoo",,,,"2000-09-19T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"AT&T Wireless","VoiceStream","monopole","98","120",,"install additional equipment cabinet on existing concrete pad",,,,,,,"2002-04-25T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"AT&T Wireless","VoiceStream","monopole",,"120",,"add GPS antenna for E911",,,,,,,"2003-03-11T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"T-Mobile","VoiceStream","monopole","1","120",,"replace 6 existing antennas with 6 EMS DR6518-02-DPL2Q, 3 at each ht.","pads",,"replace 2 existing with 3 new cabinets",,,,"2003-08-26T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"Nextel","VoiceStream","monopole","89.5, 84.5","120",,"install 3 antennas at each height","12x20",,,,,,"2005-10-19T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"AT&T","VoiceStream","monopole","98","120",,"remove antennas",,,,,,,"2006-09-14T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"Sprint Nextel","VoiceStream","monopole","100","120",,"three panel antennas",,,"install two BTS inside Nextel's existing equipment shelter",,,,"2007-02-06T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"Clearwire","VoiceStream","monopole","95","120",,"install 3 WiMAX  antennas and 3 microwave dishes",,,,,,,"2010-05-27T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"T-Mobile","Crown Castle","monopole","105 & 115","120",,"replace 3 ant w/ 3 new antennas; add 3 RRHs",,,,,,,"2017-02-27T00:00:00.000"
,"Bridgeport","**** Noble Avenue",,"Sprint","Crown Castle","monopole","96","120",,"replace 3 antennas w/ 3 850/1900/2500 MHz antennas; add 3 RRHs, 3 diplexers",,,,,,,"2017-03-06T00:00:00.000"
"Docket No. 45","Bridgeport","*** Kaechele Place",,"SNET Cellular","SNET Cellular","monopole","150","150","237","(4-6)- 12' whips","20x24",,,,,,"1984-09-14T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"SNET/SCLP","SNET/SCLP","monopole",,,,,,,"Transfer of Certificate from SNET to Springwich Cellular Limited Partnership",,,,"1989-07-06T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"SNET/SCLP","SNET/SCLP","monopole","152","150","237","Directional panel antennas , Approx. 4'",,,"Increase channels, change antenna type",,,,"1992-09-09T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"SNET/SCLP","SNET/SCLP","monopole","157","150","237","1-message alert antenna",,,"Add 1 message alert antenna",,,,"1993-06-08T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"ATT Wireless","SNET/SCLP","monopole","140","150","237","12-panel antennas","12x20",,,,,,"1999-10-21T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Verizon/Cingular","AT&T","monopole","100/155","156","237","12 panel","12x30",,"Cingular replacing antennas.  Reinforce tower and foundation",,,,"2001-11-29T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"AT&T Wireless","AT&T","monopole","140",,"237","3 panel",,,"replacement of  3 panels and installation of new equipment in shelter",,,,"2002-03-07T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Cingular","AT&T","monopole","155","156","237","upgrade  for GSM capability",,,,,,,"2002-09-25T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Cingular/AT&T","AT&T","monopole","140","156","237","remove all AT&T antennas and equipment",,,,,,,"2007-08-29T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"MetroPCS New York","AT&T","monopole","120","156","237","install six panel antennas","pad",,,,,,"2008-11-20T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Cingular","AT&T","monopole","155","156","237","remove antennas at 130' and 150'; install 6 Powerwave 7770 antennas, 6 TMAs, and 6 diplexers @ 155'",,,,,,,"2008-12-02T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Cingular/AT&T","AT&T","monopole","see comments","156","237","remove a total of 15 existing antennas from 140' and 150'; install 6 new antennas, 6 TMAs, and 6 diplexers at 150'",,,,,,,"2008-12-11T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Clearwire","AT&T","monopole","var.","156","237","install 3 WiMAX antennasat 110', 2 microwave dishes at 114', and 2 microwave dishes at 107'",,,,,,,"2010-04-08T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Verizon","AT&T","monopole","100","156","237","replace 6 PCS antennas with 3 new PCS and 3 LTE antennas",,,,,,,"2010-05-25T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"AT&T","AT&T","monopole","154","156","237","add 3 LTE antennas to 6 existing antennas",,,,,,,"2011-12-09T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Verizon","AT&T","monopole","100","156","237","replace 12 antennas with 3 cellular, 3 LTE, 3 PCS, and 3 AWS antennas",,,,,,,"2013-08-20T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"AT&T","Crown Castle","monopole","154","156","237","install 3 remote radio heads",,,,,,,"2014-08-04T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"AT&T","Crown Castle","monopole","154","156","237","replace 3 existing antennas with 3 850/2300/1900 MHz, install 3 RRH, 6 triplexers & 3 cables",,,,,,,"2017-01-17T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"T-Mobile","Crown Castle","monopole","120","156","237","replace 3 antennas w/ three 700 MHz ant; add 6 1900/2100 MHz",,,,,,,"2017-05-22T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"T-Mobile","Crown","monopole",,,,,,,"install 7.5 kilowatt propane generator and 120 gallon propane tank.",,,,"2017-12-04T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Verizon","Crown Atlantic Co","monopole","99","156","237","replace 6 antennas w/ 3 700 MHz & 3 2100 MHz antennas; add 9 RRHs",,,,,,,"2018-02-05T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Sprint","Crown Castle","monopole","140","150","237","replace 3 ant. W 3x850/1900MHz & install 3x2500MHz antnennas; add 6 rru's",,,,,,,"2018-10-09T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"AT&T","Crown Castle","monopole","154","150","237","replace 3 antennas w 3x 700/2100 MHz antennas; add 3 rru's",,,,,,,"2018-12-10T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Verizon","SNET Cellular","monopole","99","150","237","replace 2 antennas w 2 x 850 MHz antennas ; replace 6 rru's",,,,,,,"2019-01-28T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"Verizon","SNET Cellular","monopole","99","150","237","replace 9 antennas w 6x700/850/1900/2100 MHz & 3 x 3550 MHz antennas; replace 6 rrus and install 3 rrus",,,,,,,"2019-12-16T00:00:00.000"
,"Bridgeport","*** Kaechele Place",,"T-Mobile","SNET Cellular","monopole","120","150","237","replace 3 antennas w 3 x 2500 MHz & install 3 x600/700/1900 MHz antennas; replace 3 RRUs & isntall 3 RRUs","install 2 cabinets and upgrade equipment",,,,,,"2020-09-28T00:00:00.000"
"Docket No. 464","Bridgeport","*** Evergreen Street",,"AT&T","Blue Sky Towers LLC","monopole","130","135","13","9 panel antennas","11 1/2 x20",,"Docket for permanent tower to replace temporary tower from pet. 1169 and replacement of AT&T HIHO facility",,,,"2016-04-14T00:00:00.000"
,"Bridgeport","*** Evergreen Street",,"Sprint","Blue Sky Towers LLC","monopole","120","135","13","install 3 865/1900 MHz, 3 2500 MHz ant; add 12 RRHs, add 4 microwave ant","10' x20' pad",,"tower share",,,,"2017-07-20T00:00:00.000"
,"Bridgeport","*** Evergreen Street",,"T-Mobile","Blue Sky Towers LLC","monopole","110","135","13","install 4 600/700 MHz, 4 1900/2100 MHz, 4 2100 MHz and 12 RRHs; and 1 microwave dish for backhaul","3 cabinets",,"tower share; replacement for HI HO facility","propane generator","7.5-kW",,"2018-02-15T00:00:00.000"
,"Bridgeport","*** Evergreen Street",,"AT&T","Blue Sky Towers LLC","monopole","130","135","13","install 3 x 700/2100 MHZ antennas  ; add 9 rru's",,,,,,,"2019-01-07T00:00:00.000"
,"Bridgeport","*** Evergreen Street",,"AT&T","Blue Sky Towers LLC","monopole","130","135","13","relocate 3 antennas & install 3 x700/850 MHz antennas ; add 3 rrus",,,,,,,"2020-02-18T00:00:00.000"
,"Bridgeport","*** Evergreen Street",,"T-Mobile","Blue Sky Towers LLC","monopole","110","135","13","replace 4 antennas w 4 x 2500 MHz antennas; replace 8 RRUs","upgrade equipment @ ground level",,,,,,"2020-08-10T00:00:00.000"
,"Bridgeport","*** Evergreen Street",,"DISH","Blue Sky Towers LLC","monopole","99","135","13","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2022-02-25T00:00:00.000"
