"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1153136","THE GIGGLING PIG ART STUDIO","BUSINESS","THE GIGGLING PIG ART STUDIO",,"YCYC.01083","YCYC","1083",,"Youth Camp","ACTIVE","ACTIVE","1","2013-04-24T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","472 RIVER RD","SHELTON","CT","064844518","2022-09-06T00:00:00.000"
"1154145","CAMP KO","BUSINESS","CAMP KO",,"YCYC.01085","YCYC","1085",,"Youth Camp","ACTIVE","ACTIVE","1","2013-05-29T00:00:00.000","2022-01-20T00:00:00.000","2023-01-31T00:00:00.000","170 KINGSWOOD RD","WEST HARTFORD","CT","061191430","2022-02-16T00:00:00.000"
"1154543","KATE'S CAMP FOR KIDS","BUSINESS","KATE'S CAMP FOR KIDS",,"YCYC.01125","YCYC","1125",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-15T00:00:00.000","2019-08-01T00:00:00.000","2020-07-31T00:00:00.000","300 MAIN ST","OLD SAYBROOK","CT","064752395","2020-08-07T00:00:00.000"
"1156441","PATTI DUNNES SCHOOL OF GYMNASTICS","BUSINESS","PATTI DUNNES SCHOOL OF GYMNASTICS",,"YCYC.01091","YCYC","1091",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-07T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","38 PENDLETON DR","HEBRON","CT","062481580","2022-06-15T00:00:00.000"
"1159009","EMAGINATION TECH CAMPS","BUSINESS","EMAGINATION TECH CAMPS",,"YCYC.01106","YCYC","1106",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-24T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","1073 N BENSON RD","FAIRFIELD","CT","068245171","2022-04-21T00:00:00.000"
"1160664","CAMP ALDRICH","BUSINESS","CAMP ALDRICH",,"YCYC.01089","YCYC","1089",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-06T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","258 MAIN ST","RIDGEFIELD","CT","068774935","2022-06-01T00:00:00.000"
"1160682","SOCIAL WISE FOR FAMILY SUMMER CAMP","BUSINESS","SOCIAL WISE FOR FAMILY SUMMER CAMP",,"YCYC","YCYC",,,"Youth Camp","INACTIVE","WITHDRAWN APPLICATION","0",,,,"14 BUCKINGHAM ST","WATERBURY","CT","067101909","2014-04-26T00:00:00.000"
"1161255","LYMAN ALLYN ART MUSEUM","BUSINESS","LYMAN ALLYN ART MUSEUM",,"YCYC.01087","YCYC","1087",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-06-03T00:00:00.000","2013-06-03T00:00:00.000","2014-06-30T00:00:00.000","625 WILLIAMS ST","NEW LONDON","CT","063204130","2015-08-12T00:00:00.000"
"1161446","CAMP IMMANUEL","BUSINESS","CAMP IMMANUEL",,"YCYC.01109","YCYC","1109",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-24T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","18 CLAPBOARD RIDGE RD","DANBURY","CT","068114551","2020-07-07T00:00:00.000"
"1162259","NEW YORK YANKEES SUMMER CAMPS","BUSINESS","NEW YORK YANKEES SUMMER CAMPS",,"YCYC.01136","YCYC","1136",,"Youth Camp","INACTIVE","LAPSED","0","2013-08-09T00:00:00.000","2014-09-01T00:00:00.000","2015-08-31T00:00:00.000","300 HIGHLAND AVE","NORWALK","CT","068544029","2015-10-13T00:00:00.000"
"1162721","B.A.G.S. DREAM SUMMER CAMP","BUSINESS","B.A.G.S. DREAM SUMMER CAMP",,"YCYC.01121","YCYC","1121",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-08T00:00:00.000","2018-08-01T00:00:00.000","2019-07-31T00:00:00.000","135 E LIBERTY ST","WATERBURY","CT","067061301","2019-08-07T00:00:00.000"
"1163268","CAMP SILVER SPRING","BUSINESS","CAMP SILVER SPRING",,"YCYC.01092","YCYC","1092",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-10T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","439 SILVER SPRING RD","RIDGEFIELD","CT","068775412","2020-07-07T00:00:00.000"
"1163283","UNITED STATES SPORTS CAMPS","BUSINESS","UNITED STATES SPORTS CAMPS",,"YCYC.01086","YCYC","1086",,"Youth Camp","ACTIVE","ACTIVE","1","2013-05-30T00:00:00.000","2022-06-01T00:00:00.000","2023-05-30T00:00:00.000","230 BUSHY HILL RD","SIMSBURY","CT","060702637","2022-07-06T00:00:00.000"
"1163473","CHRISTIAN HERITAGE SUMMER CAMP","BUSINESS","CHRISTIAN HERITAGE SUMMER CAMP",,"YCYC.01104","YCYC","1104",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-18T00:00:00.000","2022-04-19T00:00:00.000","2023-05-31T00:00:00.000","575 WHITE PLAINS RD","TRUMBULL","CT","066114858","2022-04-19T00:00:00.000"
"1164639","NIKE GOLF CAMP - FAIRCHILD WHEELER","BUSINESS","NIKE GOLF CAMP - FAIRCHILD WHEELER",,"YCYC.01088","YCYC","1088",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-04T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","2390 EASTON TPKE","FAIRFIELD","CT","068251122","2020-07-07T00:00:00.000"
"1164928","CONNECTICUT CREASE","BUSINESS","CONNECTICUT CREASE",,"YCYC.01107","YCYC","1107",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-24T00:00:00.000","2018-08-09T00:00:00.000","2019-08-31T00:00:00.000","24 FIRE LITE PL","NORTHFORD","CT","064721662","2019-09-07T00:00:00.000"
"1165002","SOCCER SKILLS DEVELOPMENT CAMP","BUSINESS","SOCCER SKILLS DEVELOPMENT CAMP",,"YCYC.01124","YCYC","1124",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-11T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","40 BULLS BRIDGE RD","SOUTH KENT","CT","067851118","2015-08-25T00:00:00.000"
"1165415","ELEVATION CAMP","BUSINESS","ELEVATION CAMP",,"YCYC.01105","YCYC","1105",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-21T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","350 HIGH HILL RD","WALLINGFORD","CT","064921945","2022-04-28T00:00:00.000"
"1165645","SONO FIELD HOUSE CAMPS","BUSINESS","SONO FIELD HOUSE CAMPS",,"YCYC.01095","YCYC","1095",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-06-17T00:00:00.000","2013-06-17T00:00:00.000","2014-06-30T00:00:00.000","365 DR MARTIN LUTHER KING JR DR","NORWALK","CT","068544644","2015-08-12T00:00:00.000"
"1165649","EAGLE ROCK DAY CAMP","BUSINESS","EAGLE ROCK DAY CAMP",,"YCYC.01108","YCYC","1108",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-24T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","27 MOUNT TOM RD","NEW PRESTON MARBLE DALE","CT","067772111","2022-05-18T00:00:00.000"
"1165860","NEON EXPRESSIONS SUMMER CAMP - STAMFORD","BUSINESS","NEON EXPRESSIONS SUMMER CAMP - STAMFORD",,"YCYC.01094","YCYC","1094",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-06-13T00:00:00.000","2013-06-13T00:00:00.000","2014-06-30T00:00:00.000","34 WOODLAND AVE","STAMFORD","CT","069027057","2015-08-12T00:00:00.000"
"1166432","EASTERN CT STATE UNIV GIRLS YOUTH SOCCER CAMP","BUSINESS","EASTERN CT STATE UNIV GIRLS YOUTH SOCCER CAMP",,"YCYC.01111","YCYC","1111",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-06-24T00:00:00.000","2013-06-24T00:00:00.000","2014-06-30T00:00:00.000","83 WINDHAM ST","WILLIMANTIC","CT","062262211","2015-08-12T00:00:00.000"
"1167028","NEON EXPRESSIONS SUMMER DAY CAMP AT COLUMBUS","BUSINESS","NEON EXPRESSIONS SUMMER DAY CAMP AT COLUMBUS",,"YCYC.01093","YCYC","1093",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-06-13T00:00:00.000","2013-06-13T00:00:00.000","2014-06-30T00:00:00.000","46 CONCORD ST","NORWALK","CT","068542904","2015-08-12T00:00:00.000"
"1167041","ARDMORE LANGUAGE SCHOOLS","BUSINESS","ARDMORE LANGUAGE SCHOOLS",,"YCYC.01116","YCYC","1116",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-01T00:00:00.000","2018-08-01T00:00:00.000","2019-07-31T00:00:00.000","205 ELM ST","NEW HAVEN","CT","065118945","2019-10-25T00:00:00.000"
"1167190","ELM CITY CHAMBERFEST INC","BUSINESS","ELM CITY CHAMBERFEST INC",,"YCYC.01113","YCYC","1113",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-27T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","400 CANNER ST","NEW HAVEN","CT","065112214","2020-07-07T00:00:00.000"
"1167345","CARDINAL SOCCER CAMPS LLC","BUSINESS","CARDINAL SOCCER CAMPS LLC",,"YCYC.01110","YCYC","1110",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-24T00:00:00.000","2022-06-22T00:00:00.000","2023-06-30T00:00:00.000","969 LAKE AVE","GREENWICH","CT","068313028","2022-06-22T00:00:00.000"
"1168024","QUINNIPIAC SOFTBALL CAMP","BUSINESS","QUINNIPIAC SOFTBALL CAMP",,"YCYC.01096","YCYC","1096",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-06-17T00:00:00.000","2013-06-17T00:00:00.000","2014-06-30T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2015-08-12T00:00:00.000"
"1168088","TOM MOORE BASKETBALL CAMP AT QUINNIPIAC","BUSINESS","TOM MOORE BASKETBALL CAMP AT QUINNIPIAC",,"YCYC.01101","YCYC","1101",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-18T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2017-07-07T00:00:00.000"
"1168114","QUINNIPIAC UNIVERSITY GIRLS BASKETBALL CAMP","BUSINESS","QUINNIPIAC UNIVERSITY GIRLS BASKETBALL CAMP",,"YCYC.01097","YCYC","1097",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-17T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2020-07-07T00:00:00.000"
"1168122","QUINNIPIAC UNIVERSITY GIRLS ICE HOCKEY CAMP","BUSINESS","QUINNIPIAC UNIVERSITY GIRLS ICE HOCKEY CAMP",,"YCYC.01102","YCYC","1102",,"Youth Camp","ACTIVE","ACTIVE","1","2013-06-18T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","305 SHERMAN AVE","HAMDEN","CT","065182140","2022-09-08T00:00:00.000"
"1168180","QUINNIPIAC UNIVERSITY FIELD HOCKEY CAMP","BUSINESS","QUINNIPIAC UNIVERSITY FIELD HOCKEY CAMP",,"YCYC.01099","YCYC","1099",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-17T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2020-07-07T00:00:00.000"
"1168183","QUINNIPIAC UNIVERSITY ALL-SPORTS AND ACADEMIC CAMP","BUSINESS","QUINNIPIAC UNIVERSITY ALL-SPORTS AND ACADEMIC CAMP",,"YCYC.01100","YCYC","1100",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-18T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2020-07-07T00:00:00.000"
"1168185","QUINNIPIAC UNIVERSITY BASEBALL ACADEMY","BUSINESS","QUINNIPIAC UNIVERSITY BASEBALL ACADEMY",,"YCYC.01098","YCYC","1098",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-17T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2020-07-07T00:00:00.000"
"1168199","PROFESSIONAL BASKETBALL ALUMNI SKILLS AND DEVELOPMENT CAMP","BUSINESS","PROFESSIONAL BASKETBALL ALUMNI SKILLS AND DEVELOPMENT CAMP",,"YCYC","YCYC",,,"Youth Camp","INACTIVE","WITHDRAWN APPLICATION","0",,,,"126 PARK AVE","BRIDGEPORT","CT","066047620","2014-06-10T00:00:00.000"
"1168370","EXTRA BRICKS","BUSINESS","EXTRA BRICKS",,"YCYC.01117","YCYC","1117",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-01T00:00:00.000","2018-08-01T00:00:00.000","2019-07-31T00:00:00.000","421 BANTAM RD","LITCHFIELD","CT","067593200","2019-08-07T00:00:00.000"
"1168635","LEGACY 150 LACROSSE CAMP","BUSINESS","LEGACY 150 LACROSSE CAMP",,"YCYC.01123","YCYC","1123",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-11T00:00:00.000","2015-08-01T00:00:00.000","2016-07-31T00:00:00.000","4 BATCHELDER RD","WINDSOR","CT","060953028","2016-08-07T00:00:00.000"
"1168855","PROCREASE SPORTS CAMP","BUSINESS","PROCREASE SPORTS CAMP",,"YCYC.01130","YCYC","1130",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-23T00:00:00.000","2013-07-23T00:00:00.000","2014-07-31T00:00:00.000","6 PROGRESS DR","CROMWELL","CT","064161055","2014-10-28T00:00:00.000"
"1168976","RAND PECKNOLD HOCKEY CAMP AT QUINNIPIAC UNIVERSITY","BUSINESS","RAND PECKNOLD HOCKEY CAMP AT QUINNIPIAC UNIVERSITY",,"YCYC.01103","YCYC","1103",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-18T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","305 SHERMAN AVE","HAMDEN","CT","065182140","2020-07-07T00:00:00.000"
"1169002","MI CASA SUMMER CAMP","BUSINESS","MI CASA SUMMER CAMP",,"YCYC.01120","YCYC","1120",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-08T00:00:00.000","2019-08-01T00:00:00.000","2020-07-31T00:00:00.000","590 PARK ST CASA CENTER","HARTFORD","CT","061064617","2020-08-07T00:00:00.000"
"1169051","SUSTAINABLE FARM SCHOOL SUMMER - PERMACULTURE PROGRAM","BUSINESS","SUSTAINABLE FARM SCHOOL SUMMER - PERMACULTURE PROGRAM",,"YCYC.01150","YCYC","1150",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2014-06-09T00:00:00.000","2014-06-09T00:00:00.000","2015-06-30T00:00:00.000","144 QUAKER LN S","WEST HARTFORD","CT","061191636","2015-08-13T00:00:00.000"
"1170718","CHALLENGER SPORTS SOCCER CAMPS 1126","BUSINESS","CHALLENGER SPORTS SOCCER CAMPS 1126",,"YCYC.01126","YCYC","1126",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-19T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","300 SHAKER RD","ENFIELD","CT","060822330","2015-10-26T00:00:00.000"
"1170725","CHALLENGER SPORTS SOCCER CAMPS 1132","BUSINESS","CHALLENGER SPORTS SOCCER CAMPS 1132",,"YCYC.01132","YCYC","1132",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-29T00:00:00.000","2016-08-01T00:00:00.000","2017-07-31T00:00:00.000","200 WELLES STREET","GLASTONBURY","CT","06033","2017-11-09T00:00:00.000"
"1170740","CHALLENGER SPORTS SOCCER CAMPS 1112","BUSINESS","CHALLENGER SPORTS SOCCER CAMPS 1112",,"YCYC.01112","YCYC","1112",,"Youth Camp","INACTIVE","LAPSED","0","2013-06-24T00:00:00.000","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000","640 MIDDLEBURY RD","MIDDLEBURY","CT","067622553","2016-07-13T00:00:00.000"
"1170749","CHALLENGER SPORTS SOCCER CAMPS 1119","BUSINESS","CHALLENGER SPORTS SOCCER CAMPS 1119",,"YCYC.01119","YCYC","1119",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-03T00:00:00.000","2015-08-01T00:00:00.000","2016-07-31T00:00:00.000","300 SHAKER RD","ENFIELD","CT","060822330","2016-10-24T00:00:00.000"
"1171122","YALE SWIM CAMP","BUSINESS","YALE SWIM CAMP",,"YCYC.01114","YCYC","1114",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-06-28T00:00:00.000","2013-06-28T00:00:00.000","2014-06-30T00:00:00.000","70 TOWER PKWY","NEW HAVEN","CT","065113623","2015-05-08T00:00:00.000"
"1171398","Camp Antrum","BUSINESS","Camp Antrum",,"YCYC.00937","YCYC","937",,"Youth Camp","INACTIVE","LAPSED","0","2009-07-28T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","150 FOURNIER ST","NEW HAVEN","CT","065111763","2015-08-07T00:00:00.000"
"1171612","FIELD HOCKEY CAMP AT FAIRFIELD UNIVERSITY","BUSINESS","FIELD HOCKEY CAMP AT FAIRFIELD UNIVERSITY",,"YCYC.01118","YCYC","1118",,"Youth Camp","INACTIVE","LAPSED","0","2013-07-03T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","1073 N BENSON RD","FAIRFIELD","CT","068245171","2020-07-07T00:00:00.000"
"1172024","QUINNIPIAC UNIVERSITY VOLLEYBALL","BUSINESS","QUINNIPIAC UNIVERSITY VOLLEYBALL",,"YCYC.01127","YCYC","1127",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-19T00:00:00.000","2013-07-19T00:00:00.000","2014-07-31T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2015-08-12T00:00:00.000"
"1172529","PEOPLE TO PEOPLE AMBASSADOR PROGRAMS","BUSINESS","PEOPLE TO PEOPLE AMBASSADOR PROGRAMS",,"YCYC.01131","YCYC","1131",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-23T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","242 ELM ST","NEW HAVEN","CT","065118946","2015-08-25T00:00:00.000"
"1173400","SFI AMERICAN CULTURAL IMMERSION PROGRAM","BUSINESS","SFI AMERICAN CULTURAL IMMERSION PROGRAM",,"YCYC.01133","YCYC","1133",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-31T00:00:00.000","2013-07-31T00:00:00.000","2014-07-31T00:00:00.000","74 HIGH ST","NEW HAVEN","CT","065118943","2015-08-12T00:00:00.000"
"1174660","DIGITAL MEDIA ACADEMY","BUSINESS","DIGITAL MEDIA ACADEMY",,"YCYC.01129","YCYC","1129",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-19T00:00:00.000","2013-07-19T00:00:00.000","2014-07-31T00:00:00.000","84 HIGH ST","NEW HAVEN","CT","065116643","2015-08-12T00:00:00.000"
"1175184","NORTH AMERICAN HOCKEY SCHOOL","BUSINESS","NORTH AMERICAN HOCKEY SCHOOL",,"YCYC.01128","YCYC","1128",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-19T00:00:00.000","2013-07-19T00:00:00.000","2014-07-31T00:00:00.000","300 WILSON AVE","NORWALK","CT","068544631","2015-08-12T00:00:00.000"
"1175218","NORTH UNITED METHODIST CHURCH YOUTH AND PARENT EDUCATION PROGRAM","BUSINESS","NORTH UNITED METHODIST CHURCH YOUTH AND PARENT EDUCATION PROGRAM",,"YCYC.01137","YCYC","1137",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-08-13T00:00:00.000","2013-08-13T00:00:00.000","2014-08-31T00:00:00.000","1229 ALBANY AVE","HARTFORD","CT","061122132","2015-08-14T00:00:00.000"
"1175595","GOLD MEDAL SQUARED VOLLEYBALL CAMP","BUSINESS","GOLD MEDAL SQUARED VOLLEYBALL CAMP",,"YCYC.01138","YCYC","1138",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-08-15T00:00:00.000","2013-08-15T00:00:00.000","2014-08-31T00:00:00.000","70 W RIVER ST","MILFORD","CT","064603317","2015-08-14T00:00:00.000"
"1176321","TOG LLC","BUSINESS","TOG LLC",,"YCYC.01134","YCYC","1134",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-31T00:00:00.000","2013-07-31T00:00:00.000","2014-07-31T00:00:00.000","500 OLD FARMS RD","AVON","CT","060012716","2015-08-12T00:00:00.000"
"1176942","CAMP MIGHTY MIND","BUSINESS","CAMP MIGHTY MIND",,"YCYC.01135","YCYC","1135",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2013-07-31T00:00:00.000","2013-07-31T00:00:00.000","2014-07-31T00:00:00.000","660 MOREHOUSE RD","EASTON","CT","066121338","2014-07-08T00:00:00.000"
"1210878","GIFTS OF LOVE FARM CAMP","BUSINESS","GIFTS OF LOVE FARM CAMP",,"YCYC.01139","YCYC","1139",,"Youth Camp","INACTIVE","LAPSED","0","2014-05-21T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","73 WOLCOTT RD","SIMSBURY","CT","060701418","2020-07-07T00:00:00.000"
"1212936","CAMP SHADY BROOK","BUSINESS","CAMP SHADY BROOK",,"YCYC","YCYC",,,"Youth Camp","INACTIVE","WITHDRAWN APPLICATION","0",,,,"613 TOWN ST","MOODUS","CT","064691103","2015-03-20T00:00:00.000"
"1216700","GRSC DAY CAMP","BUSINESS","GRSC DAY CAMP",,"YCYC.01152","YCYC","1152",,"Youth Camp","ACTIVE","ACTIVE","1","2014-06-12T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","420 CHURCH ST","GUILFORD","CT","064372004","2022-09-08T00:00:00.000"
"1216845","THRIVE","BUSINESS","THRIVE",,"YCYC.01145","YCYC","1145",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2014-06-04T00:00:00.000","2014-06-04T00:00:00.000","2015-06-30T00:00:00.000","52 MAIN ST","MANCHESTER","CT","060423138","2015-08-13T00:00:00.000"
"1218676","SAINT MARK SUMMER CAMP","BUSINESS","SAINT MARK SUMMER CAMP",,"YCYC.01141","YCYC","1141",,"Youth Camp","INACTIVE","LAPSED","0","2014-06-02T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","500 WIGWAM LN","STRATFORD","CT","066142491","2017-07-07T00:00:00.000"
"1219078","COACH ROSSOMANDO FOOTBALL CAMP","BUSINESS","COACH ROSSOMANDO FOOTBALL CAMP",,"YCYC.01140","YCYC","1140",,"Youth Camp","INACTIVE","LAPSED","0","2014-05-29T00:00:00.000","2018-06-01T00:00:00.000","2019-05-31T00:00:00.000","1615 STANLEY ST","NEW BRITAIN","CT","060502439","2019-06-07T00:00:00.000"
"1221796","SONO FIELD HOUSE SUMMER GREAT DAY CAMP","BUSINESS","SONO FIELD HOUSE SUMMER GREAT DAY CAMP",,"YCYC.01147","YCYC","1147",,"Youth Camp","INACTIVE","LAPSED","0","2014-06-05T00:00:00.000","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","365 DR MARTIN LUTHER KING JR DR","NORWALK","CT","068544644","2019-07-07T00:00:00.000"
"1221807","WESTFIELD ACADEMY SUMMER DEBATE AND MODEL UNITED NATIONS CAMP","BUSINESS","WESTFIELD ACADEMY SUMMER DEBATE AND MODEL UNITED NATIONS CAMP",,"YCYC.01148","YCYC","1148",,"Youth Camp","PENDING",,"0","2014-06-06T00:00:00.000",,,"300 BLOOMFIELD AVE","WEST HARTFORD","CT","061171505","2022-07-11T00:00:00.000"
"1223321","CAMP CREATIVITY BY TUESDAYS CHILDREN DBA RESILENCY CENTER OF NEWTOWN","BUSINESS","CAMP CREATIVITY BY TUESDAYS CHILDREN DBA RESILENCY CENTER OF NEWTOWN",,"YCYC.01143","YCYC","1143",,"Youth Camp","INACTIVE","LAPSED","0","2014-06-03T00:00:00.000","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000","72 TAUNTON LAKE RD","NEWTOWN","CT","064701449","2016-07-13T00:00:00.000"
"1223324","CHRISTIAN TABERNACLE SUMMER ENRICHMENT CAMP","BUSINESS","CHRISTIAN TABERNACLE SUMMER ENRICHMENT CAMP",,"YCYC.01144","YCYC","1144",,"Youth Camp","INACTIVE","LAPSED","0","2014-06-04T00:00:00.000","2020-11-18T00:00:00.000","2021-11-30T00:00:00.000","425 NEWHALL ST","HAMDEN","CT","065173221","2021-12-07T00:00:00.000"
"1223828","INTERNATIONAL STUDENTS PREPARATORY ACADEMY","BUSINESS","INTERNATIONAL STUDENTS PREPARATORY ACADEMY",,"YCYC.01142","YCYC","1142",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2014-06-03T00:00:00.000","2014-06-03T00:00:00.000","2015-06-30T00:00:00.000","1073 N BENSON RD","FAIRFIELD","CT","068245171","2015-08-13T00:00:00.000"
"1224678","FROM STUDIO TO STAGE","BUSINESS","FROM STUDIO TO STAGE",,"YCYC.01151","YCYC","1151",,"Youth Camp","INACTIVE","LAPSED","0","2014-06-11T00:00:00.000","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000","35 WESTBOURNE PKWY","HARTFORD","CT","061121732","2018-07-07T00:00:00.000"
"1224808","ARSENAL SOCCER SCHOOLS","BUSINESS","ARSENAL SOCCER SCHOOLS",,"YCYC.01164","YCYC","1164",,"Youth Camp","INACTIVE","LAPSED","0","2018-06-29T00:00:00.000","2018-06-29T00:00:00.000","2019-06-30T00:00:00.000","500 OLD FARMS RD","AVON","CT","060012716","2019-09-05T00:00:00.000"
"1224822","KEVIN OLLIE BASKETBALL CAMP","BUSINESS","KEVIN OLLIE BASKETBALL CAMP",,"YCYC.01146","YCYC","1146",,"Youth Camp","INACTIVE","LAPSED","0","2014-06-05T00:00:00.000","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000","2095 HILLSIDE RD AND 1235 STORRS ROAD","STORRS","CT","062681706","2016-07-13T00:00:00.000"
"1225028","MANCHESTER EARLY LEARNING CENTER AT COMMUNITY Y BUILDING","BUSINESS","MANCHESTER EARLY LEARNING CENTER AT COMMUNITY Y BUILDING",,"YCYC.01154","YCYC","1154",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2014-06-12T00:00:00.000","2014-06-12T00:00:00.000","2015-06-30T00:00:00.000","78 NORTH MAIN STREET","MANCHESTER","CT","06040","2015-08-12T00:00:00.000"
"1225126","READY SET GO 1161","BUSINESS","READY SET GO 1161",,"YCYC.01161","YCYC","1161",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2014-06-20T00:00:00.000","2014-06-20T00:00:00.000","2015-06-30T00:00:00.000","68 CHURCH ST","TORRINGTON","CT","067905217","2015-07-01T00:00:00.000"
"1225357","CAMP B G C","BUSINESS","CAMP B G C",,"YCYC.01149","YCYC","1149",,"Youth Camp","ACTIVE","ACTIVE","1","2014-06-06T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","15 LINCOLN ST","MERIDEN","CT","064513132","2022-06-01T00:00:00.000"
