"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","foster_care","non_foster_care","dataasof"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","5th Grade","72","29","0","43","1","1","1","11","0","6","52","1","3","1","29","0","2","2","5","12","71","69","71","43","72","70","70","67","60","0","72","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","AllGrades","466","218","0","248","4","4","8","40","3","19","388","7","12","5","137","0","5","15","20","69","459","454","461","329","466","461","451","446","397","0","463","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","Kindergarten","63","29","0","34","1","0","0","1","1","1","59","0","0","1","12","0","1","2","1","5","63","63","62","51","63","62","61","62","58","0","63","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","Pre-Kindergarten","15","6","0","9","0","0","0","2","0","0","13","0","0","0","3","0","0","0","0","12","15","15","15","12","15","15","15","15","3","0","15","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","1st Grade","78","34","0","44","0","0","1","5","0","9","63","5","0","1","19","0","0","4","4","8","73","78","77","59","78","78","74","74","70","0","78","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","2nd Grade","68","33","0","35","0","3","1","12","1","8","43","6","2","1","23","1","0","3","0","5","62","66","67","45","67","68","65","68","63","0","68","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","3rd Grade","72","36","0","36","2","5","1","9","0","6","49","1","7","1","22","0","0","4","2","11","71","65","71","50","72","72","68","70","61","0","72","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","4th Grade","70","44","0","26","1","4","1","3","0","5","56","0","5","1","18","0","0","2","5","8","70","65","69","52","70","70","68","65","62","0","70","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","5th Grade","77","31","0","46","0","6","1","13","1","5","51","6","12","0","25","0","0","4","4","15","71","65","77","52","77","77","73","73","62","0","77","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","AllGrades","436","212","0","224","4","23","6","48","2","39","314","23","26","8","131","1","0","21","17","64","413","410","428","305","435","436","415","419","372","0","436","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","Kindergarten","58","30","0","28","1","5","0","5","0","6","41","5","0","3","17","0","0","2","2","4","53","58","55","41","58","58","56","56","54","0","58","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3134","Happy Valley Elementary School","103063","P","Pre-Kindergarten","13","4","0","9","0","0","1","1","0","0","11","0","0","1","7","0","0","2","0","13","13","13","12","6","13","13","11","13","0","0","13","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","6th Grade","208","98","0","110","3","5","3","37","3","11","146","10","23","7","84","2","1","4","17","31","198","185","201","124","206","207","204","191","177","0","207","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","7th Grade","196","92","0","104","2","4","4","36","0","15","135","9","9","8","84","0","2","2","20","34","187","187","188","112","196","194","194","176","162","0","195","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","8th Grade","185","88","0","97","3","12","8","28","1","13","120","9","20","5","92","1","1","5","16","28","176","165","180","93","184","184","180","169","157","0","183","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4442","Kulshan Middle School","103072","P","AllGrades","589","278","0","311","8","21","15","101","4","39","401","28","52","20","260","3","4","11","53","93","561","537","569","329","586","585","578","536","496","0","585","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","1st Grade","47","24","0","23","0","2","1","3","0","3","38","3","1","3","18","0","0","1","1","8","44","46","44","29","47","47","46","46","39","0","47","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","2nd Grade","53","27","0","26","0","1","1","8","0","5","38","2","5","4","16","0","0","0","1","10","51","48","49","37","53","53","53","52","43","0","53","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","3rd Grade","43","27","0","16","0","0","1","3","0","1","38","1","4","2","8","0","0","0","4","8","42","39","41","35","43","43","43","39","35","0","43","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","4th Grade","59","31","0","28","1","1","2","5","0","3","47","1","4","3","15","0","1","0","6","13","58","55","56","44","59","58","59","53","46","0","59","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","5th Grade","55","27","0","28","0","3","1","2","0","5","44","0","10","1","10","0","0","1","6","7","55","45","54","45","55","55","54","49","48","0","55","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","AllGrades","293","153","0","140","1","7","7","24","0","20","234","7","24","14","77","0","1","2","18","50","286","269","279","216","293","292","291","275","243","0","293","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2225","Lowell Elementary School","103054","P","Kindergarten","36","17","0","19","0","0","1","3","0","3","29","0","0","1","10","0","0","0","0","4","36","36","35","26","36","36","36","36","32","0","36","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","1st Grade","61","27","0","34","1","4","1","15","1","8","31","8","1","3","30","0","1","4","3","9","53","60","58","31","61","60","57","58","52","0","61","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","2nd Grade","70","30","0","40","2","6","1","8","1","8","44","8","1","2","23","0","0","1","6","11","62","69","68","47","70","70","69","64","59","0","70","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","3rd Grade","63","30","0","33","0","5","4","7","1","8","38","7","6","1","27","1","0","4","3","13","56","57","62","36","62","63","59","60","50","0","63","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","4th Grade","76","31","0","45","0","4","3","10","0","9","50","6","4","3","20","0","0","2","4","17","70","72","73","56","76","76","74","72","59","0","76","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","5th Grade","74","36","0","38","2","3","4","16","0","9","40","3","4","2","30","1","0","3","5","11","71","70","72","44","73","74","71","69","63","0","74","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","AllGrades","426","189","0","237","5","28","16","73","3","49","252","43","17","14","164","2","1","17","23","80","383","409","412","262","424","425","409","403","346","0","426","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","Kindergarten","72","32","0","40","0","5","3","15","0","7","42","11","1","3","26","0","0","3","2","9","61","71","69","46","72","72","69","70","63","0","72","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","4571","Northern Heights Elementary Schl","103074","P","Pre-Kindergarten","10","3","0","7","0","1","0","2","0","0","7","0","0","0","8","0","0","0","0","10","10","10","10","2","10","10","10","10","0","0","10","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","1647","Options High School","103042","A","10th Grade","36","17","0","19","2","1","0","3","0","2","28","1","0","5","18","0","0","7","5","13","35","36","31","18","36","36","29","31","23","0","35","2022-04-22T00:00:00.000"
