"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","schooltypecode","gradespan","totalenrollment","numberamericanindianoral","percentamericanindianora","numberasian","percentasian","numberpacificislander","percentpacificislander","numberasianpacificislander","percentasianpacificislander","numberblack","percentblack","numberhispanic","percenthispanic","numberwhite","percentwhite","numbertwoormoreraces","percenttwoormoreraces","numbermales","percentmales","numberfemales","percentfemales","numbermigrant","percentmigrant","numbertransitionalbilingual","percenttransitionalbilingual","numberspecialeducation","percentspecialeducation","numberfreeorreducedpricedmeals","percentfreeorreducedpric","numbersection504","percentsection504","numberfostercare","percentfostercare","studentsperclassroomteacher","avgyearseducationalexperience","numberteacherswithatleas","percentteacherswithatlea"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3329","Panther Lake Elementary School","P","PK-5","458","5","1.09","58","12.66","23","5.02","81","17.69","60","13.1","133","29.04","110","24.02","69","15.07","246","53.71","212","46.29","0","0","113","24.15","62","13.25","327","69.87","1","0.21","N<10",,"19","13.9","15","62.5"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4422","Rainier View Elementary School","P","PK-5","362","5","1.38","29","8.01","12","3.31","41","11.33","30","8.29","91","25.14","146","40.33","49","13.54","179","49.45","183","50.55","0","0","99","27.35","60","16.57","243","67.13","4","1.1","N<10",,"16","12.9","15","68.18"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3626","Sacajawea Middle School","P","6-8","733","4","0.55","83","11.32","43","5.87","126","17.19","75","10.23","220","30.01","225","30.7","83","11.32","346","47.2","387","52.8","0","0","68","9.39","99","13.67","462","63.81","8","1.1","N<10",,"18","12.4","28","68.29"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4456","Saghalie Middle School","P","6-8","456","6","1.32","42","9.21","29","6.36","71","15.57","67","14.69","148","32.46","116","25.44","48","10.53","259","56.8","197","43.2","2","0.43","51","10.97","74","15.91","330","70.97","12","2.58","N<10",,"15","8.1","20","64.52"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5029","Sequoyah Middle School","P","6-8","520","3","0.58","66","12.69","16","3.08","82","15.77","51","9.81","98","18.85","237","45.58","49","9.42","264","50.77","256","49.23","0","0","35","6.73","84","16.15","322","61.92","18","3.46","N<10",,"16","8.8","21","65.63"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4374","Sherwood Forest Elementary School","P","PK-5","478","0","0","79","16.53","12","2.51","91","19.04","28","5.86","100","20.92","183","38.28","76","15.9","255","53.35","223","46.65","0","0","106","22.08","50","10.42","240","50.00","3","0.63","N<10",,"17","15.8","18","64.29"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4343","Silver Lake Elementary School - Federal Way","P","PK-5","423","2","0.47","48","11.35","37","8.75","85","20.09","40","9.46","125","29.55","107","25.3","64","15.13","225","53.19","198","46.81","0","0","113","27.83","43","10.59","252","62.07","2","0.49","N<10",,"16","10.3","17","65.38"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3160","Star Lake Elementary School","P","PK-5","500","3","0.6","49","9.8","21","4.2","70","14","59","11.8","129","25.8","137","27.4","102","20.4","286","57.2","214","42.8","0","0","110","22.09","62","12.45","303","60.84","11","2.21","N<10",,"18","8.8","16","57.14"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3567","Sunnycrest Elementary School","P","PK-5","579","3","0.52","40","6.91","33","5.7","73","12.61","69","11.92","260","44.91","73","12.61","101","17.44","293","50.6","286","49.4","1","0.18","285","50.98","59","10.55","471","84.26","0","0","N<10",,"19","10.3","22","70.97"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","1951","Support School","P","PK-12","58","0","0","3","5.17","0","0","3","5.17","3","5.17","7","12.07","27","46.55","18","31.03","36","62.07","22","37.93","0","0","1","1.25","79","98.75","22","27.50","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5138","Technology Access Foundation Academy","P","6-12","273","6","2.2","39","14.29","3","1.1","42","15.38","39","14.29","64","23.44","87","31.87","35","12.82","160","58.61","113","41.39","0","0","14","5.43","22","8.53","131","50.78","7","2.71","N<10",,"18","7","11","73.33"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3584","Thomas Jefferson High School","P","9-12","1741","7","0.4","334","19.18","29","1.67","363","20.85","156","8.96","394","22.63","694","39.86","127","7.29","900","51.69","841","48.31","2","0.12","109","6.3","147","8.49","876","50.61","39","2.25","N<10",,"20","13.1","58","67.44"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4570","Todd Beamer High School","P","9-12","1843","24","1.3","310","16.82","58","3.15","368","19.97","239","12.97","282","15.3","761","41.29","169","9.17","930","50.46","913","49.54","0","0","58","3.27","223","12.56","837","47.13","36","2.03","10","0.56","22","10.8","57","69.51"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3431","Totem Middle School","P","6-8","581","4","0.69","62","10.67","41","7.06","103","17.73","88","15.15","203","34.94","109","18.76","74","12.74","295","50.77","286","49.23","0","0","97","16.41","84","14.21","457","77.33","9","1.52","N<10",,"16","11.6","22","61.11"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3628","Twin Lakes Elementary School","P","PK-5","403","1","0.25","35","8.68","12","2.98","47","11.66","55","13.65","57","14.14","171","42.43","72","17.87","225","55.83","178","44.17","0","0","44","10.92","76","18.86","239","59.31","4","0.99","N<10",,"17","10.9","15","62.5"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3582","Valhalla Elementary School","P","PK-5","627","4","0.64","81","12.92","12","1.91","93","14.83","59","9.41","236","37.64","144","22.97","91","14.51","284","45.3","343","54.7","0","0","204","33.06","58","9.4","432","70.02","9","1.46","N<10",,"18","8","19","55.88"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3583","Wildwood Elementary School","P","PK-5","528","1","0.19","29","5.49","34","6.44","63","11.93","50","9.47","269","50.95","81","15.34","64","12.12","287","54.36","241","45.64","0","0","226","43.13","74","14.12","436","83.21","0","0","N<10",,"16","10.2","17","51.52"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3328","Woodmont K-8 School","P","K-8","504","4","0.79","65","12.9","13","2.58","78","15.48","74","14.68","122","24.21","166","32.94","60","11.9","255","50.6","249","49.4","0","0","78","15.89","47","9.57","283","57.64","1","0.2","N<10",,"18","13.9","17","60.71"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","2263","Beach Elem","P","K-6","36","1","2.78","0","0","0","0","0","0","0","0","3","8.33","31","86.11","1","2.78","19","52.78","17","47.22","0","0","0","0","5","15.15","20","60.61","2","6.06","N<10",,"12","11.9","3","100"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","5207","Cascadia Elementary","P","PK-5","482","8","1.66","21","4.36","2","0.41","23","4.77","1","0.21","105","21.78","316","65.56","29","6.02","243","50.41","239","49.59","8","1.66","81","16.8","69","14.32","242","50.21","21","4.36","N<10",,"17","17.5","21","75"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","2458","Central Elementary","P","PK-5","311","10","3.22","16","5.14","2","0.64","18","5.79","7","2.25","73","23.47","179","57.56","24","7.72","156","50.16","155","49.84","3","0.93","27","8.39","59","18.32","184","57.14","15","4.66","N<10",,"16","15","6","31.58"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","2607","Custer Elem","P","K-5","364","8","2.2","5","1.37","0","0","5","1.37","1","0.27","84","23.08","250","68.68","16","4.4","183","50.27","181","49.73","5","1.45","30","8.67","60","17.34","175","50.58","11","3.18","N<10",,"15","13.1","16","64"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","4482","Eagleridge Elementary","P","K-5","457","86","18.82","11","2.41","0","0","11","2.41","4","0.88","85","18.6","231","50.55","40","8.75","229","50.11","228","49.89","3","0.64","35","7.49","79","16.92","294","62.96","12","2.57","N<10",,"18","17.7","16","64"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","2488","Ferndale High School","P","9-12","1438","75","5.22","44","3.06","1","0.07","45","3.13","12","0.83","249","17.32","989","68.78","68","4.73","764","53.13","674","46.87","12","0.87","16","1.17","180","13.11","566","41.22","56","4.08","11","0.8","21","17.3","56","81.16"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","5084","Ferndale Special Services","S","PK-PK","33","11","33.33","0","0","0","0","0","0","0","0","1","3.03","19","57.58","2","6.06","21","63.64","12","36.36","0","0","0","0","34","100","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","4554","Horizon Middle School","P","6-8","566","60","10.6","16","2.83","0","0","16","2.83","4","0.71","102","18.02","350","61.84","34","6.01","275","48.59","291","51.41","5","0.89","22","3.93","86","15.36","265","47.32","28","5","10","1.79","15","15.4","29","78.38"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","4130","Skyline Elementary School","P","PK-5","435","80","18.39","14","3.22","1","0.23","15","3.45","8","1.84","62","14.25","242","55.63","28","6.44","219","50.34","216","49.66","3","0.69","9","2.06","98","22.48","202","46.33","15","3.44","12","2.75","18","18.3","17","70.83"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","3762","Vista Middle School","P","6-8","571","42","7.36","23","4.03","0","0","23","4.03","7","1.23","91","15.94","377","66.02","31","5.43","301","52.71","270","47.29","6","1.05","18","3.14","94","16.38","290","50.52","22","3.83","N<10",,"16","16.3","26","72.22"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale School District","5245","WINDWARD HIGH SCHOOL","P","9-12","162","10","6.17","2","1.23","0","0","2","1.23","2","1.23","16","9.88","130","80.25","2","1.23","76","46.91","86","53.09","0","0","2","1.41","3","2.11","59","41.55","14","9.86","N<10",,"16","8.5","7","70"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","4582","Columbia Junior High School","P","8-9","556","8","1.44","45","8.09","21","3.78","66","11.87","17","3.06","94","16.91","313","56.29","58","10.43","286","51.44","270","48.56","0","0","32","5.86","52","9.52","226","41.39","19","3.48","N<10",,"18","16","22","70.97"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","2878","Discovery Primary School","P","PK-1","597","4","0.67","43","7.2","21","3.52","64","10.72","20","3.35","117","19.6","320","53.6","72","12.06","300","50.25","297","49.75","0","0","104","16.75","124","19.97","315","50.72","3","0.48","N<10",,"17","12","19","52.78"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","2809","Endeavour Intermediate","P","2-5","581","3","0.52","53","9.12","27","4.65","80","13.77","23","3.96","150","25.82","258","44.41","67","11.53","293","50.43","288","49.57","0","0","108","18.85","61","10.65","297","51.83","4","0.7","N<10",,"16","12.4","24","66.67"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","2773","Fife High School","P","10-12","827","7","0.85","61","7.38","26","3.14","87","10.52","32","3.87","156","18.86","453","54.78","92","11.12","424","51.27","403","48.73","0","0","45","5.73","76","9.67","310","39.44","33","4.2","N<10",,"20","17.2","32","78.05"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","4557","Hedden Elementary School","P","2-5","512","6","1.17","29","5.66","12","2.34","41","8.01","17","3.32","83","16.21","306","59.77","59","11.52","260","50.78","252","49.22","0","0","61","11.94","51","9.98","238","46.58","5","0.98","N<10",,"17","13.9","19","63.33"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27417","Fife School District","3798","Surprise Lake Middle School","P","6-7","515","8","1.55","38","7.38","13","2.52","51","9.9","15","2.91","84","16.31","288","55.92","69","13.4","259","50.29","256","49.71","0","0","41","7.78","48","9.11","225","42.69","7","1.33","N<10",,"19","14.2","17","62.96"
"2013-14","Educational Service District 123","3","Benton","3053","Finley School District","3078","Finley Elementary","P","PK-5","392","1","0.26","0","0","1","0.26","1","0.26","0","0","162","41.33","212","54.08","16","4.08","206","52.55","186","47.45","20","4.96","85","21.09","85","21.09","296","73.45","4","0.99","N<10",,"14","21.4","20","71.43"
"2013-14","Educational Service District 123","3","Benton","3053","Finley School District","4031","Finley Middle School","P","6-8","234","3","1.28","1","0.43","0","0","1","0.43","1","0.43","99","42.31","118","50.43","12","5.13","128","54.7","106","45.3","14","5.98","31","13.25","35","14.96","187","79.91","2","0.85","N<10",,"18","19.1","10","76.92"
"2013-14","Educational Service District 123","3","Benton","3053","Finley School District","2367","River View High School","P","9-12","302","1","0.33","1","0.33","0","0","1","0.33","0","0","112","37.09","183","60.6","5","1.66","158","52.32","144","47.68","11","3.64","12","3.97","33","10.93","209","69.21","4","1.32","N<10",,"18","16.3","11","64.71"
"2013-14","Office of Superintendent of Public Instruction",,,"17901","First Place Scholars Charter School District","5341","First Place Scholars Charter School","P","K-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27402","Franklin Pierce School District","3180","Brookdale Elementary","P","PK-5","494","5","1.01","25","5.06","58","11.74","83","16.8","24","4.86","116","23.48","161","32.59","105","21.26","249","50.4","245","49.6","1","0.21","44","9.15","58","12.06","342","71.10","7","1.46","N<10",,"18","10.2","18","66.67"
