"_9298","_2019_20","state","_103300","washington_state","multiple","northwest_educational_service","_100009","_31016","arlington_school_district","_100014","_4327","eagle_creek_elementary","_102568","p","latitude","longitude","physicaladdress","mailingaddress","_2","two_way","_243","spanish","_80_20","kindergarten","_3","https_eaglecreek_asd_wednet","_1","districtcountdlschools","districtcountdlprograms","_2020_09_22_09_07_19_770"
"10401","2019-20","School","105230","Cottonwood Elementary","Benton","Educational Service District 123","100007","3017","Kennewick School District","100116","5220","Cottonwood Elementary","105230","P","46.19133081","-119.2738357","16734 S. Cottonwood Creek Blvd, Kennewick, Washington, 99338","16734 S. Cottonwood Creek Blvd, Kennewick, Washington, 99338","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","1/27/2021"
"10402","2019-20","School","101726","Cottonwood Elementary School","Kitsap","Olympic Educational Service District 114","100005","18401","Central Kitsap School District","100038","4014","Cottonwood Elementary School","101726","P","47.642805","-122.646072","330 FOSTER RD NE, SILVERDALE, Washington, 98383-0008","330 NE Foster Road, BREMERTON, Washington, 98311","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10403","2019-20","School","103294","Cottonwood Elementary School","Yakima","Educational Service District 105","100002","39208","West Valley School District (Yakima)","100292","4448","Cottonwood Elementary School","103294","P","46.586512","-120.634492","1041 S 96th Ave, Yakima, Washington, 98908-9746","1041 S 96th Ave, Yakima, Washington, 98908-9746","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10404","2019-20","School","103857","Cougar Creek Elementary School","Snohomish","Northwest Educational Service District 189","100009","31306","Lakewood School District","100128","4576","Cougar Creek Elementary School","103857","P","48.142781","-122.217104","16216 11th Ave N.E., Arlington, Washington, 98223-0000","P.O. Box 128, N. Lakewood, Washington, 98259-0128","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10405","2019-20","School","103864","Cougar Mountain Middle School","Pierce","Puget Sound Educational Service District 121","100006","27403","Bethel School District","100022","4578","Cougar Mountain Middle School","103864","P","47.019291","-122.362392","5108 260th St. East, Graham, Washington, 98338-0000","5108 260th St E, Graham, Washington, 98338-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10406","2019-20","School","101475","Cougar Ridge Elementary","King","Puget Sound Educational Service District 121","100006","17411","Issaquah School District","100111","4375","Cougar Ridge Elementary","101475","P","47.561939","-122.117464","4630 167TH AVE SE, BELLEVUE, Washington, 98006-5837","4630 167TH AVE SE, BELLEVUE, Washington, 98006-5837","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10407","2019-20","School","101733","Cougar Valley Elementary","Kitsap","Olympic Educational Service District 114","100005","18401","Central Kitsap School District","100038","4341","Cougar Valley Elementary","101733","P","47.683023","-122.72568","13200 OLYMPIC VIEW RD NW, SILVERDALE, Washington, 98383-9763","13200 Olympic View Rd NW, SILVERDALE, Washington, 98383-0008","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10408","2019-20","School","100813","Coulee City Elementary","Grant","North Central Educational Service District 171","100008","13151","Coulee-Hartline School District","100057","2693","Coulee City Elementary","100813","P","47.61366589","-119.2937442","410 W LOCUST, COULEE CITY, Washington, 99115-0000","410 W LOCUST, COULEE CITY, Washington, 99115-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10409","2019-20","School","100812","Coulee City Middle School","Grant","North Central Educational Service District 171","100008","13151","Coulee-Hartline School District","100057","2304","Coulee City Middle School","100812","P","47.61364105","-119.2936786","410 W. Locust St., COULEE CITY, Washington, 99115-0000","410 W. Locust St., COULEE CITY, Washington, 99115-0428","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10410","2019-20","School","100933","Coupeville Elementary School","Island","Northwest Educational Service District 189","100009","15204","Coupeville School District","100058","3664","Coupeville Elementary School","100933","P","48.211439","-122.688176","6 South Main Street, Coupeville, Washington, 98239","6 South Main Street, Coupeville, Washington, 98239","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10411","2019-20","School","100932","Coupeville High School","Island","Northwest Educational Service District 189","100009","15204","Coupeville School District","100058","2625","Coupeville High School","100932","P","48.206611","-122.684439","501 South Main Street, Coupeville, Washington, 98239-3516","501 South Main Street, Coupeville, Washington, 98239-3516","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10412","2019-20","School","100934","Coupeville Middle School","Island","Northwest Educational Service District 189","100009","15204","Coupeville School District","100058","4004","Coupeville Middle School","100934","P","48.206611","-122.684439","501 South Main Street, Coupeville, Washington, 98239-3516","501 South Main Street, Coupeville, Washington, 98239-3516","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10413","2019-20","School","101579","Covington Elementary School","King","Puget Sound Educational Service District 121","100006","17415","Kent School District","100117","3388","Covington Elementary School","101579","P","47.3707892","-122.1350802","25811 156TH Ave SE, Covington, Washington, 98042-4202","25811 156TH Ave SE, Covington, Washington, 98042-4202","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","6","1/27/2021"
"10414","2019-20","School","100597","Covington Middle School","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","3320","Covington Middle School","100597","P","45.668645","-122.560081","11200 NE Rosewood Rd, Vancouver, Washington, 98662-5447","11200 NE Rosewood Rd, Vancouver, Washington, 98662-5447","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","1/27/2021"
"10415","2019-20","School","100712","Coweeman Middle School","Cowlitz","Educational Service District 112","100003","8458","Kelso School District","100115","3322","Coweeman Middle School","100712","P","46.143833","-122.888665","2000 Allen St, Kelso, Washington, 98626-0000","2000 Allen St, Kelso, Washington, 98626-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10416","2019-20","School","100711","Cowlitz County Youth Services Center","Clark","NULL","NULL","6801","ESD 112 acting as a school district","100003","3294","Cowlitz County Youth Services Center","100711","J","46.14054","-122.91944","1725 1st Ave., Longview, Washington, 98632-3274","1725 1ST AVE, Longview, Washington, 98632-3274","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10417","2019-20","School","104969","Cowlitz Prairie Academy","Lewis","Capital Region ESD 113","100004","21237","Toledo School District","100267","5190","Cowlitz Prairie Academy","104969","P","46.44068953","-122.8489611","130 N. 5th Street, Toledo, Washington, 98591","PO Box 469, Toledo, Washington, 98591","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10418","2019-20","School","105915","CPSD Open Doors Program","Pierce","Puget Sound Educational Service District 121","100006","27400","Clover Park School District","100047","5411","CPSD Open Doors Program","105915","R","47.15778196","-122.520287","11023 Gravelly Lake Dr SW, Lakewood, Washington, 98499","11023 Gravelly Lake Dr SW, Lakewood, Washington, 98499","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10419","2019-20","School","106082","CRCC-Open Doors","Franklin","Educational Service District 123","100007","11051","North Franklin School District","100168","5499","CRCC-Open Doors","106082","R","46.674141","-118.853","1301 N Ephrata, Connell, Washington, 99326","PO Box 829, Connell, Washington, 99326","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10420","2019-20","School","105134","Creekside Elementary","King","Puget Sound Educational Service District 121","100006","17411","Issaquah School District","100111","5201","Creekside Elementary","105134","P","47.594538","-122.063417","20777 SE 16th St, Sammamish, Washington, 98075","20777 SE 16th St, Sammamish, Washington, 98075","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10421","2019-20","School","106221","Creekside Elementary School","Spokane","Educational Service District 101","100001","32354","Mead School District","100144","5572","Creekside Elementary School","106221","P","47.76929354","-117.3599046","3525 E Hastings Road, Mead, Washington, 99021","3525 E Hastings Road, Mead, Washington, 99021","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10422","2019-20","School","100923","Crescent Harbor Elem","Island","Northwest Educational Service District 189","100009","15201","Oak Harbor School District","100175","3377","Crescent Harbor Elem","100923","P","48.306624","-122.596945","330 E. Crescent Harbor Rd., Oak Harbor, Washington, 98277-0000","330 E. Crescent Harbor Rd., Oak Harbor, Washington, 98277-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10423","2019-20","School","102168","Crescent Heights","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","4537","Crescent Heights","102168","P","47.294929","-122.400448","4110 Nassau Ave Ne, Tacoma, Washington, 98422-0000","4110 Nassau Ave Ne, Tacoma, Washington, 98422-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","1/27/2021"
"10424","2019-20","School","100492","Crescent School","Clallam","Olympic Educational Service District 114","100005","5313","Crescent School District","100059","3473","Crescent School","100492","P","48.136251","-123.7464","50350 Hwy 112, Port Angeles, Washington, 98363-0000","P. O. Box 20, Joyce, Washington, 98343-0020","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10425","2019-20","School","100601","Crestline Elementary School","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","3822","Crestline Elementary School","100601","P","45.615485","-122.539233","13003 S E 7th Street, Vancouver, Washington, 98683","13003 S E 7th Street, Vancouver, Washington, 98683","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","1/27/2021"
"10426","2019-20","School","101888","Creston Elementary","Lincoln","Educational Service District 101","100001","22073","Creston School District","100060","2862","Creston Elementary","101888","P","47.754947","-118.520136","485 SE E Street, Creston, Washington, 99117-0017","485 SE E Street, Creston, Washington, 99117-0017","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10427","2019-20","School","101889","Creston Jr-Sr High School","Lincoln","Educational Service District 101","100001","22073","Creston School District","100060","2863","Creston Jr-Sr High School","101889","P","47.754947","-118.520136","485 SE E Street, Creston, Washington, 99117-0017","485 SE E Street, Creston, Washington, 99117-0017","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10428","2019-20","School","102196","Crestwood Elementary","Pierce","Puget Sound Educational Service District 121","100006","27320","Sumner School District","100259","4435","Crestwood Elementary","102196","P","47.219705","-122.201142","3914 W Tapps Dr E, Bonney Lake, Washington, 98390-0000","3914 W Tapps Dr E, Bonney Lake, Washington, 98390-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10429","2019-20","School","101596","Crestwood Elementary School","King","Puget Sound Educational Service District 121","100006","17415","Kent School District","100117","4126","Crestwood Elementary School","101596","P","47.375938","-122.103651","25225 180th Ave SE, Covington, Washington, 98042-4815","25225 180th Ave SE, Covington, Washington, 98042-4815","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","6","1/27/2021"
"10430","2019-20","School","104339","Crossroads Community School (Closed after 2019-2020 school year)","Jefferson","Olympic Educational Service District 114","100005","16048","Quilcene School District","100209","5081","Crossroads Community School (Closed after 2019-2020 school year)","104339","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10431","2019-20","School","104897","Crossroads High School","Snohomish","Northwest Educational Service District 189","100009","31332","Granite Falls School District","100098","5171","Crossroads High School","104897","A","48.08498178","-121.9633853","205 North Alder Avenue, Granite Falls, Washington, 98252","205 North Alder Avenue, Granite Falls, Washington, 98252","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10432","2019-20","School","101673","Crownhill Elementary School","Kitsap","Olympic Educational Service District 114","100005","18100","Bremerton School District","100026","3108","Crownhill Elementary School","101673","P","47.57489","-122.665283","1500 Rocky Point Rd, Bremerton, Washington, 98312-2613","1500 Rocky Point Rd, Bremerton, Washington, 98312-2613","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","1/27/2021"
