"questionnaire","village","district","sex","age","education","physc_pca","physc_score","weath_score","sespca","agri_score","agric_pca","hum_capitalpca","hum_score","gov_score","governance_pca","healthpca","health_score","infrast_score","infrastr_pca"
"266","NAMAKHO","BUDUDA","Male","50","No schooling","4th lowest","1.540029407","0.673462808","4th Lowest","-1.911461949","1st quantile","None-Primary","-1.358981013","0.846043229","Highest","Highest quantile","2.386512041","0.328139812","3rd lowest"
"406","SOOLA","BUDUDA","Male","54","Other","Highest quantile","2.068158388","2.372029305","Highest quantile","1.309596181","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","2nd lowest","-1.672572255","0.328139812","3rd lowest"
"330","SOOLA","BUDUDA","Female","65","Other","3rd lowest","0.245403379","1.677140713","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","1.956317186","1.943272233","Highest","Lowest quantile","-1.890033126","1.385461926","Highest quantile"
"249","Bushika","BUDUDA","Female","52","Primary","3rd lowest","0.23233822","-1.573830128","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","-0.749905467","Average","Lowest quantile","-1.959471583","0.328139812","3rd lowest"
"21","LWANDA","BUDUDA","Female","29","Primary","4th lowest","1.388740897","1.075228691","4th Lowest",,,"None-Primary","-0.253881603","0.443284094","Average","2nd lowest","-1.379716516","1.126766324","4th lowest"
"156","SAKUSAKU","BUDUDA","Male","52","Primary","Lowest quantile","-2.776737928","-3.040951252","Lowest quantile","-1.347408891","1st quantile","None-Primary","-0.253881603","1.943272233","Highest","Lowest quantile","-2.343851566","-1.98935461","Lowest quantile"
"336","SAKUSAKU","BUDUDA","Male","22","Primary","4th lowest","1.161081314","1.039013267","4th Lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","-0.298785597","Average","3rd lowest","0.612294912","0.328139812","3rd lowest"
"369","SHEELO","BUDUDA","Female","39","Primary","3rd lowest","0.462726921","2.15305686","Highest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","0.22859998","0.328139812","3rd lowest"
"119","LWANDA","BUDUDA","Female","27","Primary","Highest quantile","3.325539351","2.21936059","Highest quantile","0.808999538","4th quantile","None-Primary","-0.253881603",,,,,"0.220272079","3rd lowest"
"393","NAMETSI","BUDUDA","Male","39","Primary","2nd lowest","-0.933399379","0.709678233","4th Lowest","1.309596181","5th quantile","None-Primary","-0.253881603","0.846043229","Highest",,,"-0.824164808","2nd lowest"
"478","NAMAYO CELL","BUDUDA","Male","40","Primary","4th lowest","1.043983579","2.324166059","Highest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","0.490883917","Average","3rd lowest","0.260367066","0.328139812","3rd lowest"
"160","MONYI","BUDUDA","Male","29","Primary","2nd lowest","-1.394776583",,,"1.232369065","4th quantile","None-Primary","-0.253881603",,,"Lowest quantile","-2.343851566","-1.98935461","Lowest quantile"
"391","MWABO CELL","BUDUDA","Female","45","Primary","4th lowest","0.659760714","-0.40436542","3rd lowest","-0.518980086","2nd quantile","None-Primary","-0.253881603","0.798443437","Average","4th lowest","1.963922143","-0.824164808","2nd lowest"
"238","Nashefu","BUDUDA","Female","87","No schooling","Lowest quantile","-3.03305459","-1.224907041","2nd lowest","0.042939801","3rd quantile","None-Primary","-1.358981013","1.943272233","Highest","2nd lowest","-1.859334946","-1.98935461","Lowest quantile"
"91","NAKOYONZO","BUDUDA","Female","47","Primary","2nd lowest","-0.952091157","0.539726198","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-1.188055754","-1.98935461","Lowest quantile"
"341","BUNANZUSHI LOWER","BUDUDA","Male","49","Other","4th lowest","1.537852407","0.30235219","3rd lowest","1.232369065","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","4th lowest","1.252875924","-1.98935461","Lowest quantile"
"218","NAMAUMBA","BUDUDA","Female","60","No schooling","2nd lowest","-1.367708325","-2.332983255","Lowest quantile","-1.933784723","1st quantile","None-Primary","-1.358981013","1.58811295","Highest",,,"0.328139812","3rd lowest"
"417","TSEBILYA","BUDUDA","Male","65","Primary","Lowest quantile","-2.52335906","-3.040951252","Lowest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest",,,"0.328139812","3rd lowest"
"371","SHEELO","BUDUDA","Male","84","Primary","Lowest quantile","-2.788335323",,,"0.745543182","4th quantile","None-Primary","-0.253881603","0.798443437","Average","2nd lowest","-1.859334946",,
"365","SHANEMBA","BUDUDA","Female","45","No schooling","2nd lowest","-1.32741046","0.709678233","4th Lowest","-0.708261907","2nd quantile","None-Primary","-1.358981013","-0.749905467","Average","3rd lowest","0.260367066","-0.038423479","3rd lowest"
"450","NASHITA","BUDUDA","Male","42","Primary","Highest quantile","2.534977674","0.709678233","4th Lowest","0.042939801","3rd quantile","None-Primary","-0.253881603","0.750082731","Average","Lowest quantile","-2.374549627","-1.190728068","2nd lowest"
"352","SHIKAMOSI","BUDUDA","Male","60","NA","Lowest quantile","-3.690308094","-1.937078834","Lowest quantile","-1.347408891","1st quantile",,,"-0.394746125","Average","4th lowest","1.195847392","-0.824164808","2nd lowest"
"439","BUNANZUSHI MAIN","BUDUDA","Female","23","Primary","4th lowest","1.611697912","0.43135646","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","Lowest quantile","-2.632307768","0.328139812","3rd lowest"
"455","BUSHAKI","BUDUDA","Male","32","Tertiary","Highest quantile","3.191257","0.709678233","4th Lowest","1.232369065","4th quantile","Atleast Sec  education","3.061416626","-1.491975188","Lowest","Lowest quantile","-3.341797113","-1.190728068","2nd lowest"
"374","SHANEMBA","BUDUDA","Female","22","Primary","4th lowest","0.761306703","0.587589443","4th Lowest","-0.722032726","2nd quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","0.260367066","1.126766324","4th lowest"
"460","NAMETSI","BUDUDA","Male","20","Primary","Highest quantile","3.480804205","-0.002493593","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","0.750082731","Average",,,"-1.98935461","Lowest quantile"
"23","LUSAKA LOWER","BUDUDA","Female","43","Primary","Lowest quantile","-3.682680607","-3.619386435","Lowest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest","4th lowest","1.034884691","-1.190728068","2nd lowest"
"142","NABUYEMBE","BUDUDA","Male","63","Primary",,,"-2.332983255","Lowest quantile","-1.083033085","2nd quantile","None-Primary","-0.253881603","-0.394746125","Average",,,,
"487","NAMILI CELL","BUDUDA","Male","43","Tertiary","Highest quantile","5.38700819","2.372029305","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","3.061416626","0.798443437","Average","Highest quantile","2.981585979","1.557944894","Highest quantile"
"217","SOOLA","BUDUDA","Female","32","No schooling","4th lowest","1.58185637","-0.68929863","2nd lowest","1.232369065","4th quantile","None-Primary","-1.358981013","-0.749905467","Average","4th lowest","1.963922143","0.328139812","3rd lowest"
"268","NAMAKHO","BUDUDA","Male","21","Primary","Highest quantile","1.785805225","0.673462808","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.386512041","-0.824164808","2nd lowest"
"481","SHIKHAMOSI CELL","BUDUDA","Male","56","Primary","3rd lowest","-0.193369746","0.078123696","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.846043229","Highest","4th lowest","1.90199542","0.328139812","3rd lowest"
"158","SUKUSUKU","BUDUDA","Male","37","Primary","2nd lowest","-1.289607644","0.174069837","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.702305675","Average","2nd lowest","-0.6402964","-1.98935461","Lowest quantile"
"269","NAMAKHO","BUDUDA","Female","50","No schooling","Highest quantile","1.860053658","-1.224907041","2nd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","1.943272233","Highest","Highest quantile","2.386512041","0.328139812","3rd lowest"
"191","NASHITA","BUDUDA","Male","20","Primary","Lowest quantile","-2.31376195","-0.319438517","3rd lowest","0.403940201","3rd quantile","None-Primary","-0.253881603","-0.749905467","Average","2nd lowest","-0.706880271","-1.98935461","Lowest quantile"
"36","NYEHE","BUDUDA","Male","45","No schooling","3rd lowest","-0.075402491","-0.816423774","2nd lowest","1.934972525","5th quantile","None-Primary","-1.358981013","-0.298785597","Average","4th lowest","1.207368851","1.126766324","4th lowest"
"34","NYEHE","BUDUDA","Male","41","No schooling","3rd lowest","0.35713768","0.174069837","3rd lowest","1.934972525","5th quantile","None-Primary","-1.358981013","0.443284094","Average","3rd lowest","0.260367066","-1.190728068","2nd lowest"
"24","LWANDA","BUDUDA","Female","18","Primary","Highest quantile","5.340857506","-0.646471739","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest","Highest quantile","2.386512041","1.126766324","4th lowest"
"409","SOOLA","BUDUDA","Male","60","Tertiary","4th lowest","0.791179597","1.621234417","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","3.061416626","0.394923389","Average","2nd lowest","-1.672572255","1.126766324","4th lowest"
"293","BUSHIKAMOSI","BUDUDA","Female","40","Primary","3rd lowest","-0.163128972","-0.11086335","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.846043229","Highest","4th lowest","0.682956874","0.328139812","3rd lowest"
"6","NAKOYONZO","BUDUDA","Female","18","Primary","3rd lowest","-0.464556485","-2.907214642","Lowest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","0.722852409","0.328139812","3rd lowest"
"291","BUNAMUBYA","BUDUDA","Female","39","Primary","3rd lowest","0.071153872","1.42300725","4th Lowest","0.745543182","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.794607043","0.328139812","3rd lowest"
"144","NAIGUGU","BUDUDA","Male","40","Primary",,,"0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-1.190728068","2nd lowest"
"146","SHIMWIYI","BUDUDA","Female","25","Primary","Highest quantile","2.003181458","0.363056868","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","0.846043229","Highest","Lowest quantile","-3.054897547","-1.98935461","Lowest quantile"
"33","NYEHE","BUDUDA","Male","40","No schooling","Lowest quantile","-3.573735237","-1.224907041","2nd lowest","0.183623314","3rd quantile","None-Primary","-1.358981013","-0.653944969","Average","2nd lowest","-0.980702698","-1.190728068","2nd lowest"
"236","Nashefu","BUDUDA","Female","48","Primary","4th lowest","0.992290258","1.848249912","Highest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-1.178986907","0.220272079","3rd lowest"
"26","MONYI","BUDUDA","Female","30","Primary","2nd lowest","-0.707568645","-1.937078834","Lowest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","-0.159120977","-1.98935461","Lowest quantile"
"19","BUSHINYEKWA","BUDUDA","Female","49","Tertiary","4th lowest","0.898524046","1.998613715","Highest quantile","1.309596181","5th quantile","Atleast Sec  education","3.061416626","1.943272233","Highest","4th lowest","1.195847392","2.537766457","Highest quantile"
"27","MONYI","BUDUDA","Female","30","Primary","2nd lowest","-0.592744708","-1.358643532","2nd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","-0.394746125","Average","2nd lowest","-1.862676024","-1.98935461","Lowest quantile"
"202","SHAMWINYI","BUDUDA","Male","36","No schooling",,,,,"1.232369065","4th quantile","None-Primary","-1.358981013","-1.847134471","Lowest",,,"-1.98935461","Lowest quantile"
"248","Soweto","BUDUDA","Female","21","Other","Highest quantile","2.114617586","3.1205194","Highest quantile","0.106396146","3rd quantile","Atleast Sec  education","0.851217806","-0.298785597","Average","3rd lowest","-0.085117891","1.739140034","Highest quantile"
"464","BUNAMUMBYA","BUDUDA","Male","45","Primary","Highest quantile","5.38700819","1.25189805","4th Lowest","1.309596181","5th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"-1.190728068","2nd lowest"
"471","SOWETO","BUDUDA","Female","21","Primary","Highest quantile","2.705705643","3.1205194","Highest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","0.846043229","Highest",,,"2.537766457","Highest quantile"
"62","LWANDA","BUDUDA","Female","49","No schooling","2nd lowest","-0.973917603","0.764152884","4th Lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","4th lowest","1.963922143","-0.025538282","3rd lowest"
"182","TSEBILA","BUDUDA","Female","35","No schooling","4th lowest","1.161648154","-0.823035181","2nd lowest","-0.518980086","2nd quantile","None-Primary","-1.358981013","1.58811295","Highest","3rd lowest","-0.186478063","-0.837050021","2nd lowest"
"437","NASHEFU","BUDUDA","Female","34","Other","3rd lowest","0.116366185","-0.104251936","3rd lowest","1.309596181","5th quantile","Atleast Sec  education","0.851217806","-0.347146302","Average","Lowest quantile","-2.570381165","-0.824164808","2nd lowest"
"159","SAKU SAKU","BUDUDA","Female","33","Primary","3rd lowest","0.418417633","-0.538101971","2nd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","0.394923389","Average",,,"-0.837050021","2nd lowest"
"148","BUSHINYEKWA","BUDUDA","Female","44","Primary","4th lowest","0.730275571","0.539726198","3rd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","-0.298785597","Average","4th lowest","1.963922143","1.126766324","4th lowest"
"117","LWANDA","BUDUDA","Female","40","Primary","4th lowest","0.614754319","0.709678233","4th Lowest","0.481167376","3rd quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"1.126766324","4th lowest"
"87","NABUYEMBE","BUDUDA","Female","26","Primary","4th lowest","1.301585674","-0.11086335","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.981585979","-1.98935461","Lowest quantile"
"209","SAKUSAKU","BUDUDA","Male","42","Primary",,,"0.131242976","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","0.263468862","-1.98935461","Lowest quantile"
"473","NAMAKO CELL","BUDUDA","Female","40","Other","Highest quantile","4.212542534",,,"1.232369065","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest",,,,
"247","Soweto","BUDUDA","Female","30","Other","Highest quantile","2.060502052","3.710602522","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","Highest quantile","2.386512041","1.739140034","Highest quantile"
"219","MAMAUMBA","BUDUDA","Female","44","No schooling","Highest quantile","2.39776969","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-1.358981013","1.58811295","Highest","Highest quantile","2.213511229","1.126766324","4th lowest"
"279","MWABO","BUDUDA","Female","30","No schooling","4th lowest","1.285004258","2.15305686","Highest quantile","1.232369065","4th quantile","None-Primary","-1.358981013","1.943272233","Highest","Highest quantile","2.386512041","1.126766324","4th lowest"
"190","BUSHAKI","BUDUDA","Male","25","Primary","3rd lowest","-0.15074724","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.749905467","Average","4th lowest","0.861883938","-1.98935461","Lowest quantile"
