"pais","idnum","estratopri","estratosec","upm","prov","municipio","pardistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","epp1","epp3","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc19","parex19a","parh150","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar7","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","parclien","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","sexi","colori","ti","uniq_id","sex"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031919","1201","1","12000011","1200","120000","12000011","12000011008","1","1","1","18jan2014","1","2","1958","56","2","4","3","3","2","2","3","2","3","4","4","4","2","4","1","888888","2","1","1","2","1","10","3","2","2","2","4","1","1","1","4","2","2","1","1","1","1","1","6","888888","5","5","5","888888","1","7","3","4","1","4","1","1","6","7","888888","988888","1","1","1","2","5","2","3","3","3","2","888888","4","5","1","1","7","1","3","1","6","10","888888","10","6","4","888888","888888","10","10","888888","7","2","2","0","0","0","999999","999999","999999","0","999999","0","2","3","2","1","1","1","1","1","1","1","1","1","1","999999","1","1","1","1201","999999","999999","1","1201","1","1","2","2","999999","5","5","10","1","2","988888","999999","1","2","1","3","2","2","12","4","1","1","5","999999","7","999999","2","2","2","3","2","2","0","2","1","1202","3","5","1","888888","888888","1","888888","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","1","2","8","41.466","PAR14_0485","2"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031920","1201","1","12000011","1200","120000","12000011","12000011008","1","1","1","18jan2014","1","1","1981","33","2","4","3","3","2","2","4","2","888888","1","4","2","3","999999","3","4","2","1","888888","2","2","999999","999999","999999","888888","888888","3","1","2","1","3","2","3","4","3","3","4","3","5","2","4","7","1","5","4","4","6","3","4","3","5","4","5","6","7","2","3","4","4","2","3","2","2","3","2","4","5","4","5","5","4","7","2","3","1","7","4","8","10","8","8","7","6","3","2","5","5","2","1","0","0","0","0","0","999999","0","0","0","2","1","2","2","1","1","1","2","1","1","1","1","3","2","1","1","1","1201","999999","999999","1","1201","1","2","1","1","999999","4","6","10","2","2","1","2","1","4","1","3","2","1","12","3","1","1","1","2","4","4","2","2","2","2","1","9","3","1","2","1201","2","1","1","1","1","1","45","1","0","1","0","1","1","1","1","1","1","0","1","0","1","2","8","2","8","36.916","PAR14_0486","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031925","1202","1","12110303","1211","121103","12110303","12110303173","1","1","1","19jan2014","1","2","1951","63","2","888888","1","1","2","2","3","2","3","1","4","3","4","4","1","988888","2","1","2","888888","2","999999","999999","999999","2","988888","1","3","3","4","4","1","5","5","1","7","5","5","988888","5","1","5","5","3","6","6","6","4","988888","4","5","7","888888","888888","7","1","1","1","4","2","2","2","888888","888888","1","4","5","988888","888888","988888","7","7","1","4","1","5","7","1","1","5","4","1","988888","1","1","4","4","3","1","0","0","0","999999","0","999999","0","999999","1","2","1","2","2","2","999999","2","999999","2","2","0","0","3","888888","1","1","1","1201","999999","999999","1","1201","3","2","2","2","999999","988888","1","10","1","4","1","3","888888","988888","2","3","2","2","18","1","5","1","1","4","16","16","2","2","2","1","1","2","0","2","2","1202","2","5","1","1","888888","1","42","1","1","1","2","1","1","0","1","1","1","1","1","1","0","2","8","2","8","30.5","PAR14_0487","2"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031928","1202","1","12110303","1211","121103","12110303","12110303173","1","1","1","19jan2014","1","1","1981","33","2","61","2","2","2","2","3","2","4","4","2","3","4","999999","2","5","2","2","2","2","2","999999","999999","999999","2","3","2","3","2","2","2","1","5","6","5","4","7","6","5","6","6","6","4","4","5","5","4","5","2","5","5","5","4","988888","5","6","1","7","7","1","2","3","2","3","988888","4","5","4","4","5","6","7","2","3","2","10","8","4","1","988888","6","5","7","5","5","3","3","2","2","0","0","0","999999","0","0","0","0","0","2","2","2","3","1","2","2","999999","1","2","0","0","1","2","1","1","1","77","999999","999999","2","999999","4","1","2","2","999999","5","5","4","1","2","1","2","4","2","1","3","1","2","15","3","1","1","1","1","11","11","2","1","3","2","2","3","1","1","2","1202","2","1","1","1","1","1","86","0","0","1","1","1","1","0","1","1","1","1","1","1","0","2","5","2","8","28.133000000000003","PAR14_0488","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d7648403193","1201","1","12000011","1200","120000","12000011","12000011005","1","1","1","18jan2014","1","2","1979","35","3","70","3","3","2","2","2","2","4","4","3","4","3","4","3","6","2","1","1","2","1","1","3","2","1","2","3","3","2","3","3","2","5","5","5","5","5","5","3","3","5","5","3","1","1","7","6","5","5","4","3","4","5","6","1","1","4","4","5","2","5","2","2","3","2","4","4","7","7","1","1","6","2","2","1","10","10","10","5","5","5","5","10","10","10","7","4","2","1","0","0","0","999999","999999","999999","0","0","0","2","2","2","1","888888","999999","2","999999","2","2","1","0","1","1","1","1","1","1201","999999","999999","2","999999","2","3","2","2","999999","4","5","4","2","2","2","2","2","4","2","3","2","2","12","4","1","2","3","999999","11","999999","2","1","3","3","2","6","2","2","2","1201","2","1","1","1","2","1","30","1","0","1","0","1","0","0","1","1","1","1","1","1","1","2","4","2","8","30.283","PAR14_0489","2"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031934","1202","1","12110303","1211","121103","12110303","12110303174","1","1","1","19jan2014","1","1","1983","31","1","21","2","2","2","2","5","1","4","2","4","4","3","999999","1","888888","1","888888","888888","2","1","4","3","4","2","3","2","3","2","2","3","2","3","6","4","2","3","2","2","1","2","4","2","2","1","2","2","2","3","1","2","1","2","1","3","2","4","3","2","2","2","2","2","3","3","4","3","3","3","3","3","3","2","2","2","6","3","5","4","5","3","2","2","3","4","2","1","2","1","0","0","0","999999","0","999999","999999","999999","0","2","888888","2","888888","2","999999","2","999999","2","2","988888","0","2","3","1","1","1","1201","999999","999999","1","1201","4","1","2","2","999999","888888","5","4","2","1","4","999999","888888","2","4","3","2","2","12","3","1","1","1","2","8","8","2","2","3","2","1","2","0","0","1","1201","2","5","1","1","1","1","80","1","1","1","0","1","0","0","1","1","1","0","1","1","1","2","1","2","8","29.1","PAR14_0490","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031936","1202","1","12110303","1211","121103","12110303","12110303174","1","1","1202","19jan2014","1","1","1991","23","1","4","2","2","2","2","2","2","4","1","4","4","4","999999","1","5","2","1","1","1","2","999999","999999","999999","2","2","2","2","2","3","1","1","4","5","3","5","6","5","5","4","4","5","4","3","5","6","6","4","1","4","4","5","4","5","5","2","3","5","3","2","3","1","2","2","3","2","3","4","5","6","5","3","1","2","1","5","5","6","4","4","6","4","5","5","4","6","5","1","2","0","0","0","999999","0","999999","999999","999999","0","2","5","2","1","1","2","888888","999999","2","2","0","0","1","1","1","1","2","999999","77","999999","2","999999","3","1","2","2","999999","5","6","2","1","2","3","2","2","3","3","3","2","2","12","4","1","1","1","1","5","3","2","2","2","2","1","3","0","0","1","1201","2","3","2","1","1","2","888888","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","1","2","10","26.416","PAR14_0491","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031939","1202","1","12110303","1211","121103","12110303","12110303175","1","1","1","19jan2014","1","2","1980","34","1","4","3","2","2","2","3","2","4","4","4","4","4","4","1","5","2","1","1","2","2","999999","999999","999999","1","2","3","3","2","3","1","2","4","3","6","1","1","2","7","3","5","7","5","3","1","4","3","2","4","6","4","2","4","3","3","1","3","5","3","2","5","2","2","2","3","4","3","5","3","5","3","6","1","3","1","6","4","5","3","1","5","7","7","1","2","7","5","3","1","0","0","0","999999","888888","999999","999999","999999","0","2","3","2","3","2","999999","2","999999","2","2","0","0","1","1","1","1","2","999999","8","999999","2","999999","4","3","2","2","999999","4","4","12","1","4","3","3","3","4","3","3","2","2","15","2","1","1","1","4","7","7","2","2","2","2","2","4","1","1","2","1202","2","4","1","888888","988888","2","888888","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","8","2","8","39.533","PAR14_0492","2"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d7648403194","1201","1","12000011","1200","120000","12000011","12000011005","1","1","1","18jan2014","1","1","1975","39","1","13","2","2","2","2","2","2","2","4","4","2","4","999999","1","6","2","2","2","2","1","1","3","1","2","3","2","1","2","4","3","1","4","4","4","1","4","4","1","1","3","4","1","1","4","4","6","3","3","3","3","6","1","1","1","1","1","1","3","1","2","3","888888","3","3","4","7","7","7","3","1","1","2","3","1","1","1","1","3","3","3","1","1","7","10","7","3","2","2","0","1","0","0","0","999999","0","999999","1","2","1","1","1","1","3","2","999999","2","2","0","1","1","1","1","1","1","77","999999","999999","2","999999","4","988888","2","2","2","888888","1","2","888888","999999","1","3","3","4","2","3","2","2","15","4","1","2","1","1","15","14","2","2","1","1","1","2","0","0","2","1201","2","1","1","1","1","1","888888","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","1","2","8","49.916000000000004","PAR14_0493","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031947","1202","1","12110303","1211","121103","12110303","12110303176","1","1","1","20jan2014","1","2","1987","27","2","3","3","3","2","2","3","2","888888","1","4","1","4","4","1","5","1","1","1","1","2","999999","999999","999999","2","2","2","3","2","4","4","2","3","5","3","4","4","1","4","1","4","6","888888","1","7","6","5","3","3","3","1","1","4","5","7","1","888888","5","6","2","3","4","2","3","3","4","4","4","6","7","5","7","2","3","1","7","10","1","1","6","10","5","3","10","10","1","7","1","1","0","0","0","999999","999999","999999","999999","999999","0","2","3","2","3","2","999999","2","999999","2","2","0","0","1","4","1","1","1","1201","999999","999999","2","999999","3","2","2","2","999999","5","5","4","1","2","2","2","4","888888","2","3","2","2","18","0","1","2","1","2","8","6","2","1","2","2","1","4","0","0","4","1202","2","2","1","888888","888888","1","48","1","0","1","0","1","1","0","1","1","0","0","1","1","0","2","8","2","10","30.0","PAR14_0494","2"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d76484031948","1202","1","12110303","1211","121103","12110303","12110303176","1","1","1","20jan2014","1","1","1989","25","2","1","3","2","2","2","2","2","4","4","4","4","4","999999","2","888888","2","1","1","888888","2","999999","999999","999999","1","4","2","3","2","4","4","2","2","1","1","1","2","1","7","888888","1","888888","888888","1","1","3","3","1","1","3","3","1","7","988888","1","7","1","7","3","2","5","3","888888","4","4","4","6","1","5","7","5","7","2","3","2","7","6","7","10","5","5","1","1","10","10","7","7","888888","1","0","0","0","999999","0","999999","999999","0","1","888888","1","2","1","2","999999","2","999999","2","2","0","1","4","4","1","1","1","77","999999","999999","2","999999","4","1","2","2","999999","888888","888888","4","1","3","4","999999","988888","4","4","3","2","2","7","888888","988888","4","1","4","1","3","2","2","4","2","3","7","1","2","2","1201","2","5","1","888888","888888","1","100","0","0","1","0","1","0","1","1","0","0","0","1","0","0","2","3","2","8","37.266","PAR14_0495","1"
"12","56997296-9f39-4318-98eb-e1979377c773-b2044f4a096d7648403197","1201","1","12000011","1200","120000","12000011","12000011006","1","1","1","18jan2014","1","2","1957","57","2","1","3","2","2","2","2","2","2","1","4","4","4","4","2","7","2","1","1","1","2","999999","999999","999999","2","1","3","2","2","1","3","2","5","5","3","5","4","5","7","2","6","7","1","1","4","7","5","5","5","1","5","4","1","888888","5","5","7","7","1","2","3","2","2","4","4","4","2","7","1","7","6","7","2","3","2","7","7","1","1","5","10","5","5","7","1","1","1","2","2","0","0","0","0","999999","999999","0","999999","0","2","4","2","1","1","1","888888","999999","2","2","0","0","1","1","1","1","1","1201","999999","999999","2","999999","3","3","2","2","999999","888888","888888","4","3","2","1","2","2","888888","1","3","2","2","12","888888","1","1","5","999999","7","999999","2","2","2","2","2","9","4","8","2","1201","1","5","1","1","888888","1","888888","1","1","0","1","1","1","0","1","1","0","0","1","1","0","2","4","2","8","29.75","PAR14_0496","2"
"12","56e388fb-e6eb-4dd5-8c26-29e375daa9bc-7890337bbbe0ef1640315352","1204","3","12050606","1205","120506","12050606","12050606074","2","5","1202","26jan2014","1","2","1976","38","2","27","3","2","2","2","5","2","4","1","2","4","4","4","4","988888","2","2","2","2","2","999999","999999","999999","2","4","2","3","3","3","4","2","1","5","6","1","1","4","5","4","1","7","4","3","5","3","1","5","4","1","1","1","4","1","3","1","1","1","1","1","2","3","4","3","4","4","5","5","6","5","4","3","1","4","2","6","5","3","2","3","6","4","5","3","3","4","3","2","2","0","0","0","999999","0","999999","0","0","0","2","5","2","1","2","999999","2","999999","2","2","0","0","1","1","1","1","1","1202","999999","999999","2","999999","4","888888","2","2","999999","10","5","10","3","3","2","2","888888","888888","2","3","2","2","4","1","1","1","5","999999","1","999999","2","2","4","1","2","6","4","4","2","1202","3","5","1","888888","888888","888888","888888","1","0","1","0","1","0","1","1","1","0","0","1","0","0","2","4","1","5","37.383","PAR14_0497","2"
"12","56e388fb-e6eb-4dd5-8c26-29e375daa9bc-7890337bbbe0ef1640315355","1204","3","12050606","1205","120506","12050606","12050606074","2","5","1202","26jan2014","1","1","1995","19","2","21","2","3","2","2","2","2","4","1","4","4","4","999999","1","988888","2","1","1","888888","2","999999","999999","999999","2","1","1","3","2","4","4","1","5","5","3","5","5","6","6","5","4","6","2","6","5","7","6","7","6","6","5","5","5","5","7","1","1","1","6","2","888888","1","2","2","888888","4","5","7","6","5","5","7","3","1","1","6","5","4","3","5","8","3","5","1","1","3","7","2","2","0","0","0","0","0","999999","999999","999999","0","2","2","2","4","2","999999","2","999999","2","2","1","0","2","1","1","1","1","1201","999999","999999","1","1201","2","888888","2","2","1","4","888888","14","2","2","888888","999999","2","4","2","3","2","2","13","2","1","1","1","4","6","2","2","2","2","1","1","5","1","0","1","1201","2","4","2","888888","988888","1","888888","1","0","1","0","1","0","1","1","1","0","0","1","0","0","2","3","1","5","26.5","PAR14_0498","1"
"12","5792ec21-f71d-4ba0-a734-61950662eadd-7890337bbbe0ef1640315410","1204","3","12050606","1205","120506","12050606","12050606076","2","5","1202","31jan2014","1","2","1964","50","2","4","2","1","2","2","2","2","1","1","2","4","4","2","2","10","2","2","2","888888","2","999999","999999","999999","2","2","2","3","3","4","3","2","1","2","3","4","5","6","7","7","7","7","7","7","7","7","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","999999","999999","0","999999","988888","988888","1","988888","2","2","2","999999","2","999999","988888","1","0","0","999999","2","988888","1","1","988888","999999","999999","1","988888","4","1","1","2","999999","888888","888888","888888","888888","999999","888888","999999","888888","4","888888","3","2","1","6","1","1","2","5","999999","988888","999999","2","2","2","1","2","6","2","5","988888","1202","2","5","988888","888888","888888","888888","888888","1","0","1","0","1","0","1","1","1","0","0","1","0","0","2","3","1","5","22.55","PAR14_0499","2"
"12","5792ec21-f71d-4ba0-a734-61950662eadd-7890337bbbe0ef1640315414","1204","3","12050606","1205","120506","12050606","12050606076","2","5","1202","31jan2014","1","2","1992","22","2","5","2","1","2","2","2","1","3","1","4","4","4","4","2","5","2","1","1","888888","2","999999","999999","999999","2","2","2","3","3","4","888888","2","5","2","3","1","2","1","2","2","5","5","1","1","1","3","2","2","1","1","2","3","2","1","3","1","5","1","1","1","2","3","2","2","6","4","1","2","1","5","1","1","1","2","2","5","10","1","2","1","1","1","1","1","1","7","7","1","2","0","0","0","999999","999999","999999","0","999999","0","2","5","2","2","2","999999","2","999999","2","2","0","0","2","2","2","1","2","999999","5","999999","2","999999","4","1","2","2","3","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","3","2","2","6","1","1","2","5","999999","4","999999","2","2","2","1","3","3","1","1","2","1202","3","5","1","888888","888888","1","888888","1","0","1","0","1","0","1","0","0","0","0","0","999999","0","2","4","1","5","25.183000000000003","PAR14_0500","2"
"12","57db8521-c101-47f8-9b44-7219161e688c-228984546e101d1d40318131","1204","3","12060606","1206","120606","12060606","12060606103","2","5","1202","24jan2014","1","2","1960","54","2","7","3","2","2","2","5","1","2","1","2","2","4","4","2","1","1","888888","888888","2","2","999999","999999","999999","2","2","2","3","3","4","4","2","1","6","888888","1","1","1","4","1","1","7","888888","1","888888","1","888888","1","1","1","4","888888","888888","888888","888888","888888","888888","888888","7","2","888888","2","2","2","2","4","888888","7","888888","1","1","7","2","4","1","5","5","5","10","888888","888888","888888","888888","1","1","1","7","1","2","0","0","0","0","999999","999999","0","999999","0","2","1","2","1","1","2","2","999999","2","2","0","0","1","1","1","1","1","1202","999999","999999","2","999999","4","3","1","2","999999","4","4","2","888888","999999","888888","999999","888888","888888","2","3","2","2","5","1","1","1","5","999999","988888","999999","988888","988888","3","2","2","6","3","3","2","1202","3","5","5","1","2","1","888888","1","0","1","0","1","0","0","1","0","0","0","0","999999","0","2","3","1","4","38.05","PAR14_0501","2"
