"village","country","guinea","senegal","householdsincommunity","timetoclosestmarket","hasmotorizedtransport","costtoclosestmarket","roadquality","transportearnings","ispeul","isdjallonke","isbedik","isbassari","istanda","isdiakhanke","ismalinke","ismandingo","ismende","pplinhh","agworkersinhh","kidsinschool","workoutsideag","ismason","iswelldigger","ischauffeur","issmallbusiness","issellstrees","iswoodworker","isblacksmith","ismechanic","istailor","isgriot","isgardener","ismarabout","ispensioner","isinvolvedingold","monthlyearnings","age","grewcorn","grewfonio","grewrice","grewsorghum","grewpeanuts","grewpotatoes","grewcabbage","grewcotton","grewsweetpotato","grewbeans","grewcassava","grewtarot","grewokra","grewbissap","grewtiguagelen","grewjakatu","numbercropsgrown","areacorn","areafonio","arearice","areasorghum","areapeanuts","areapotatoes","areacabbage","areacotton","areabeans","areacassava","areaokra","areabissap","areatiguagelen","boughtfertilizer","wasofferedfertilizer","usedurea","usednpk","ureaamt","npkamt","ureaprice","npkprice","fertilizedpotatoes","fertilizedcabbage","fertilizedcorn","fertilizedrice","fertilizedcotton","fertilizedpeanuts","fertilizedbissap","fertilizedjakatu","fertilizedmillet","fertilizedfonio","fertilizedcassava","mulch","manure","leavebranches","gathercompost","usedherbicide","herbicidepricebottle","herbicidepricesack","herbicidesacks","herbicidebottle","herbicidecorn","herbicidepeanuts","herbiciderice","herbicidecotton","herbicidebeans","herbicidefonio","herbicidemillet","herbicidebissap","herbicidejakatu","boughtinsecticide","insecticidepricepacket","insecticidepricebottle","insecticidebottles","insecticidepackets","insecticidecabbage","insecticidepotatoes","insecticidetrees","insecticidecotton","insecticidepeanuts","usedplow","plowedcorn","plowedpeanuts","plowedfonio","plowedpotatoes","plowedrice","plowedmillet","plowedcotton","cattleowned","cattlerented","paidtorentcattle","trainedcattle","daystrainedcattle","plowowned","plowcost","plowyearsowned","paytoborrowplow","farmonhill","cornonslope","riceonslope","fonioonslope","potatoesonslope","beansonslope","peanutsonslope","milletonslope","cottononslope","erosionispositive","erosionseverity","hiredlabor","dayslaborworked","amtlaborpaid","wagerateearly","wageratelate","helpedothers","dayshelpedothers","foniovarsknown","foniovarsgrown","foniosacs","foniosoilkansa","foniosoilsand","foniosoilndantaari","foniosoilkoccu","foniosoildounkiire","foniodaysseeding","foniodaysweeding","foniodaysharvesting","foniototaldays","foniokile","foniokileppl","foniokilespent","foniounpoundedsacssold","foniounpoundedprice","foniounpoundedsoldmonth","foniounpoundedearned","foniopoundedsoldmeasures","foniopoundedtimetopound","foniopoundedmeasureprice","foniopoundedmonthsold","foniopoundedearned","foniodaystoeatsack","cornvarsknown","cornvarsgrown","cornsacks","cornsoilkansa","cornsoilsand","cornsoildounkiire","cornsoilkoccu","corndaysseeding","corndaysweeding","corndaysharvesting","cornkile","cornkileppl","cornkilecost","cornsackssold","cornwhensold","cornprice","cornamtearned","milletvarsknown","milletvarsgrown","milletsacks","milletsoildounkiire","milletsoilsand","milletsoilkoccu","milletdaysseeding","milletdaysweeding","milletdaysharvesting","milletkile","milletkileppl","milletkilespent","milletsackssold","milletwhensold","milletprice","milletamtearned","peanutsvarsknown","peanutsvarsgrown","peanutssacs","peanutssoilkansa","peanutssoilndantaari","peanutssoilsand","peanutssoildounkiire","peanutssoilkoccu","peanutsdaysseeding","peanutsdaysweeding","peanutsdaysharvested","peanutskile","peanutskileppl","peanutskilespent","peanutssacssold","peanutswhensold","peanutssoldsacprice","peanutsearned","ricevarsknown","ricevarsgrown","ricesacks","ricesoilkansa","ricesoildounkiire","ricedaysseeding","ricedaysweeding","ricedaysharvesting","ricekile","ricekileppl","ricekilespent","ricesold","ricesoldmonth","ricesoldsacks","riceprice","riceamtearned","cottonamtharvested","cottonpaidseeds","cottonsoilkoccu","cottonsoildounkiire","cottonsoilsand","cottondaysseeding","cottondaysweeding","cottondaysharvesting","cottonkile","cottonkileppl","cottonkilespent","cottonamtearned","cottonlostmoney","putesacks","puteprice","putesoldamt","tarotsacks","tarotsoilkansa","tarotdaysharvesting","tarotsold","tarotwhensold","tarotsackssold","tarotprice","tarotamtearned","cabbagesacks","cabbagesoildounkiire","cabbagedaysplanting","cabbagedaysweeding","cabbagedaysharvesting","cabbagesold","cabbagesoldmonth","cabbagesoldamt","cabbageprice","cabbageamtearned","potatovarsknown","potatovarsgrown","potatopaidseeds","potatoamtharvested","potatosoil","potatodaysplanting","potatodaysweeding","potatodaysharvesting","potatosold","potatowheresold","potatowhensold","potatosoldkg","potatosoldprice","cassavavarsgrown","cassavasoilkansa","cassavasoilndanta","cassavapeople","cassavadaysplanting","cassavasold","cassavasoldamt","cassavaprice","cassavaamtearned","cassavaleavessold","cassavaleavesearned","cowsown","cowsnumber","milkamtearned","cattleinnoculated","cattleinnoculationcost","livestocksold","livestockamtmade","productivetreeshas","productivetreesspecies","mangoesowns","mangoesamtearned","mangoesprice","bananasowns","bananasamtearned","orangesowns","orangetrees","orangesamtearned","orangesprice","avocadosowns","avocadosamtearned","avocadopricesac","monthsofrain","tempforcrops","hotterlongterm","coolerlongterm","drierlongterm","wetterlongterm","changeshuman","needtoplanttrees","changesfromtreeamt","plantothercrops","othernatresourcemgmttechniques","religiouspraygod","precipmoredamaging","moralproblems","meanstationtemp","meanstationprecip","meanartestemp","meanartesprecip","foniopoundedsackssold","foniopoundedsackprice","corntotaldays","millettotaldays","peanutstotaldays","ricetotaldays","cabbagetotaldays","potatosoildounkiire","potatosoilkebele","potatosoilkansa","potatosoilndantaari","rateofinterest","lifetimeofplow","ssmi_win","ssmi_spr","ssmi_sum","ssmi_fall","artesjan","artesfeb","artesmar","artesapr","artesmay","artesjun","artesjul","artesaug","artessep","artesoct","artesnov","artesdec","distance"
"Bak Bak","Senegal","0","1","31","210","0",,"2",,"0","0","0","1","1","0","0","0","0","13","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0.5","0","2","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","500",,"1",,"2","1","9","0","0","0","1","0","1","1","1","3","0","0","0","0","5250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","2","2","2","0","0","1","3","1","21","1","50","25000","0","0","8500","0","2","1","20","0","0","0","0","1","7","14","7","0","0","0","10","4","4500","45000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"3","0","0","1","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","0","25","28","0","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","246812.6"
"Marougou","Senegal","0","1","29","120","0",,"2",,"0","1","0","0","0","0","0","0","0","8","5","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","15000","58","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.5","0.25","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","3","0","0","0","500","500","1","5","3","7","3","0","0","0","1","0","10","6","4","20","1","5","2500","0","10000","0","0",,"7.5","750","10","7500","60","5","2","10","0","0","1","0","10","30","7","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","4","2","5","0","0","0","0","1","20","20","6","0","0","0","2","10","4000","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","28.92","1166.36","29.68","761.79",,"24750","47","0","46","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","100924.7"
"Marougou","Senegal","0","1","29","150","0",,"2",,"0","1","0","0","0","0","0","0","0","12","7","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2500","39","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0.5","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","350","325","1","4","5","4","2","0","0","1","0","0","8","3","2","13","2","5","3500","0","10000","0","0","4","3","750","10","3000","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3","1","5","0","1","0","0","0","5","20","5","1","20",,"1","10","3500","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","3000","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0",,"2","0","0","1","0","1","1","1","0","0","0","0","0","28.92","1166.36","29.68","761.79","0.1212121","24750","0","0","30","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","100924.7"
"Marougou","Senegal","0","1","29","150","0",,"2",,"0","1","0","0","0","0","0","0","0","17","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"50","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","2.5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","0","1","25500","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","500","500","1","3","5","4","28","0","0","1","0","0","20","10","3","33","3","30","20000","4.3","10000","10","22500",,"1","0","0","0","0","3","1","4","0","0","1","0","3","10","4","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3","2","12","0","1","0","0","0","7","30","7","0","0","0","1","10","4000","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0",,"3","0","0","1","0","0","0","0","0","0","0","0","0","28.92","1166.36","29.68","761.79",,"0","17","0","44","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","100924.7"
"Bowal","Senegal","0","1","16","10","0",,"3",,"1","0","0","0","0","0","0","0","0","15","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0.75","0","1.5","0","0","0","0","0","0","0","0","1","0","0","1","0","100","140","190","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","7000","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","0","0","1","10","1","20000","30","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","625","625","1","3","8","7","6","0","0","0","0","1","4","20","9","33","1","10","10000",,"12500","6","0","0","0","0","0","0","10","3","1","20","0","0","1","0","7","10","7","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3","3","60","0","0","0","1","0","5","1","14","1","40","35000",,"0","4000","0","5","1","17","0","1","3","1","3","1","19","15000","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,,"1","15000","1","170000","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","0","0","0","0","0","0","0","0","28.92","1166.36","29.68","761.79","0","0","24","0","20","7","0","0","0","0","0","0.04","30","20.2582","25.4409","27.2212","22.9451","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","73541.68"
"Bowal","Senegal","0","1","16","10","0",,"3",,"1","0","0","0","0","0","0","0","0","16","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","2","0.5","0.5","0","2","0","0","0","0","0","0","0","0","1","0","1","1","100","200","140","190","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","6500","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","0","0","0","0","1","20000","20","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","625","625","1","3","4","3","6","0","0","0","0","1","5","15","4","24","1","10","7500","0","12500","0","0","0","0","0","0","0","10","2","2",,"0","0","1","0","7","30","14","1","10","5000","3","5","10000","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3","2","60","0","0","0","1","0","7","30","21","0","0","0","12","1","3000","36000","4","1","6","0","1","4","14","7","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","15000","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0",,"3","0","0","1","0","1","1","1","0","0","0","0","0","28.92","1166.36","29.68","761.79","0","0","51","0","58","25","0","0","0","0","0","0.04","30","20.2582","25.4409","27.2212","22.9451","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","73541.68"
"Bowal","Senegal","0","1","16","60","0",,"3",,"1","0","0","0","0","0","0","0","0","21","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","0.75","0.25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","1","75000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1",,,"625","625","1","4","6","5","4","0","0","0","0","1","4","7","1","12","1","15","10000","1","12500","6","12500","0","0","0","0","0","5","3","2","6","0","0","1","0","4","30","5","1","20","15000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","4","1","16","0","0","0","1","0","4","7","7","1","10","7500","4","4","5000","20000","5","1","1","0","1","1","3","4","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","28.92","1166.36","29.68","761.79","0","0","39","0","18","8","0","0","0","0","0","0.04","30","20.2582","25.4409","27.2212","22.9451","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","73541.68"
"Kolibantang","Senegal","0","1","105","90","1","600","3",,"0","0","0","0","0","0","0","1","1","28","28","4","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",,"67","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","5","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","1","21","1",,"20","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1000","1000","1","4","1","1","22","0","1","0","0","0","10","0","15","25","0","0","0",,"7875","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","60","0","1","0","2","6","15","0","0","0","0","0","7000","0","1","1","140","0","0","1","0","0","2","5","6","0","0","0","140","4","3500","490000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","1","0","1","1","1","0","0","1","0","0","28.92","761.79","29.68","761.79","0","0","0","23","13","0","0","0","0","0","0","0.04","30","25.1239","29.8783","31.373","25.3305","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84920.18"
"Kolibantang","Senegal","0","1","105","90","1","600","3",,"0","0","0","0","0","0","0","1","1","20","15","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,"60","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0.5","0","7.5","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","1",,"30","0","0","0","0","0","0","0","0","0","0","0","2","1","30","15000","1000","1000","0","0","1","1","20","0","1","0","0","0","10","10","14","34","0","0","0","0","7875","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50","0","1","0","5","15","14","0","0","0","0","0","7000","0","3","3","100","0","0","1","0","0","7","14","10","0","0","0","100","4","3500","350000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","1","0","1","1","1","0","0","1","0","0","28.92","761.79","29.68","761.79","0","0","0","34","31","0","0","0","0","0","0","0.04","30","25.1239","29.8783","31.373","25.3305","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84920.18"
"Kolibantang","Senegal","0","1","105","120","1","600","3",,"0","0","0","0","0","0","0","1","1","7","5","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","25000","59","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1",,"30","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1000","1000","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","25","0","1","0","4","7","20","0","0","0","0","0","7000","0","2","1","20","0","0","1","0","0","2","5","1","0","0","0","15","4","3500","52500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5","3","1","0","1","0","1","1","1","0","0","0","0","0","28.92","761.79","29.68","761.79","0","0","0","31","8","0","0","0","0","0","0","0.04","30","25.1239","29.8783","31.373","25.3305","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84920.18"
"Sitacourou","Senegal","0","1","84","120","0",,"3",,"0","0","0","0","0","0","1","0","1","20","15","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5000","58","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0.5","0","2","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","7000","35","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","750","750","1","4","2","1","2","0","1","0","0","0","7","5","7","19","0","0","0","0","12500","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","40","0","1","0","6","10","30","0","0","0","26","4","7000","182000","2","1","80","0","0","1","0","0","7","15","7","0","0","0","3","1","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","1","1","1","0","0","0","0","0","28.92","761.79","29.68","761.79","0","0","0","46","29","0","0","0","0","0","0","0.04","30","25.1239","29.8783","31.373","25.3305","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","115544.2"
"Sitacourou","Senegal","0","1","84","150","0",,"3",,"0","0","0","0","0","0","0","1","1","19","19","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0.75","0.75","2","2.5","0","0","0","0","0","0","0","0","1","0","1","0","100","0","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5000","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","1","0","35","0","0","0","0","0","0","0","0","0","0","0","3","1",,"22000","750","750","1","3","2","1","3","0","1","0","0","0","1","2","7","10","0","0","0","2","12500","4","25000","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","40","0","1","0","7","14","14","0","0","0","0","0","7000","0","1","1","120","0","0","1","0","0","7","7","7","0","0","0","75","1","9000","675000","9","1","2","0","1","7","7","7","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","28.92","761.79","29.68","761.79","0","0","0","35","21","21","0","0","0","0","0","0.04","30","25.1239","29.8783","31.373","25.3305","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","115544.2"
"Sitacourou","Senegal","0","1","84","180","0",,"3",,"0","0","0","0","0","0","0","1","1","13","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0.5","0.5","0","1.5","0","0","0","0","0","0","0","0","1","0","1","0","50","0","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6000","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","1","5","1","0","35","0","0","0","0","0","0","0","0","0","0","0","2","1","40","30000","750","750","1","4","2","1","2","0","1","0","0","0","7","4","7","18","0","0","0","0","12500","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7000","0","2","1","105","0","0","1","0","0","5","1","10","0","0","0","13","1","6500","158000","2","2","0","0","1","4","2","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"3","0","0","0","0","0","0","0","0","0","0","0","0","28.92","761.79","29.68","761.79","0","0","0","0","16","6","0","0","0","0","0","0.04","30","25.1239","29.8783","31.373","25.3305","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","115544.2"
