"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","corridor","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5m","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","y4","bolprot3","haiprot1","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","haib21b","b32","haib32","b47a","epp1","epp3","n9","n11","n15","mil3","pr3a","pr3b","pr3c","pr4","pr5","m1","haim1","haim2","haiblame1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q10b","q10c1","haiq10c","q16","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"22","744","2201","1","31120","2206","3112","11290487036","1","1","14","22feb2014","1","1","1980","34","2","1","1","1","1","2","2","2","2","2","2","4","3","4","4","999999","3","4","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","3","2","3","3","3","1","1","4","7","6","7","4","3","4","4","1","1","1","4","4","5","3","4","1","1","5","5","4","2","3","1","2","2","1","2","2","3","4","4","3","3","4","7","1","4","5","5","2","3","1","6","2","2","1","5","6","5","5","1","1","2","2","0","0","0","1","0","0","0","0","1","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","2","2","2","2","4","6","1","3","2","1","4","2","4","1","2","11","3","5","1","1","2","3","3","2","999999","999999","5","999999","2","3","3","1","10","3","0","4","2206","3","3","1","1","1","888888","0","0","1","0","0","0","0","1","1","0","0","1","0","0","1","7","31","2","5","HAI14_0744","1"
"22","745","2201","1","31120","2206","3112","11290526046","1","1","14","22feb2014","1","1","1949","65","2","4","18","2","2","2","2","3","2","2","1","1","3","4","2","999999","3","8","2","999999","999999","999999","1","2","1","2","999999","999999","999999","2","4","3","1","1","3","3","1","6","4","3","4","5","6","5","6","7","4","3","7","7","3","2","1","2","3","7","7","5","6","3","2","6","4","2","3","2","3","2","4","4","4","2","7","7","4","3","2","1","3","2","10","4","2","2","4","6","4","5","2","1","2","2","0","0","999999","999999","1","999999","1","0","3","1","2","2","999999","1","2","1","2","1","1","1","1","2202","999999","999999","1","2213","3","2","2","2","5","4","4","1","2","1","2","1","4","1","2","7","0","2","1","5","999999","2","999999","1","3","2","1","2","1","3","3","2","6","2","4","4","2201","5","1","1","1","1","87","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","8","43","1","9","HAI14_0745","1"
"22","746","2201","1","31120","2206","3112","11290526046","1","1","14","22feb2014","1","2","1957","57","2","4","3","2","2","2","2","3","2","2","4","2","3","4","4","4","4","8","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","1","3","1","1","3","4","1","6","4","4","3","4","5","2","4","7","6","4","6","6","5","3","2","3","2","6","6","5","7","3","3","5","4","2","1","1","2","5","3","3","3","1","7","6","5","3","2","2","1","1","10","2","2","1","5","7","5","4","1","1","2","2","0","0","999999","999999","1","999999","1","1","2","2","999999","2","999999","1","2","1","2","1","1","1","1","2201","999999","999999","1","2213","3","2","2","2","5","4","10","1","3","1","2","2","3","1","2","12","0","2","2","3","999999","1","999999","1","3","2","1","2","1","3","3","3","3","1","2","4","2201","5","1","2","2","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","6","39","1","9","HAI14_0746","2"
"22","747","2201","1","31120","2206","3112","11290526046","1","1","14","22feb2014","1","1","1979","35","2","1","1","3","3","2","2","2","2","2","2","3","3","4","4","999999","1","5","1","1","2","3","1","2","2","1","2","1","2","2","3","3","3","3","888888","1","1","6","1","2","3","4","5","4","6","7","4","5","6","5","4","5","6","1","3","7","6","5","3","5","6","7","3","2","2","2","3","1","2","3","2","4","1","3","4","5","6","1","2","1","9","8","6","7","5","4","6","7","1","1","3","2","0","1","1","999999","999999","1","1","1","1","1","2","1","2","1","2","1","3","1","0","1","1","2201","999999","999999","1","2202","2","1","1","1","5","1","1","1","1","1","1","2","4","1","2","6","0","1","1","3","999999","1","999999","2","999999","999999","5","999999","2","4","3","1","10","6","4","4","2201","5","3","888888","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","42","2","5","HAI14_0747","1"
"22","748","2201","1","31120","2206","3112","11290526046","1","1","14","22feb2014","1","1","1986","28","2","3","1","1","2","1","1","3","1","2","4","1","2","1","3","999999","3","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","2","1","1","1","1","1","3","6","3","2","1","2","4","2","6","5","5","4","1","2","2","1","2","3","3","6","2","2","5","5","6","4","2","2","2","3","5","3","2","2","3","5","7","6","2","1","1","2","1","6","3","2","7","2","8","3","3","1","1","2","2","0","0","999999","1","999999","999999","1","1","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","1","2206","3","2","2","2","2","4","11","4","999999","2","2","4","4","3","2","14","4","2","1","1","4","11","8","1","3","2","1","1","2","3","3","2","3","0","1","4","2201","1","1","1","1","1","190","1","0","1","1","0","1","0","1","1","1","1","1","1","0","1","8","34","2","6","HAI14_0748","1"
"22","749","2201","1","31120","2206","3112","11290526046","1","1","14","22feb2014","1","2","1981","33","2","2","1","2","2","2","2","3","1","2","3","2","3","2","4","4","3","6","2","999999","999999","999999","1","2","2","2","999999","999999","999999","2","2","3","3","3","888888","1","2","1","2","4","4","3","5","4","5","4","6","3","2","3","4","5","6","1","3","3","4","5","1","6","7","5","4","2","2","2","3","4","2","3","3","4","6","5","4","6","5","1","2","1","6","5","4","6","5","7","6","7","1","1","2","2","0","0","1","999999","999999","1","0","1","1","2","999999","2","999999","1","3","2","999999","1","0","1","2","999999","5","999999","2","999999","888888","3","2","2","5","6","10","3","1","1","2","3","4","1","2","14","2","1","1","4","999999","988888","999999","1","2","2","1","2","2","2","2","1","6","3","0","4","2206","1","1","1","1","1","89","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","6","40","2","5","HAI14_0749","2"
"22","750","2201","1","31120","2206","3112","11290526046","1","1","14","22feb2014","1","2","1987","27","2","2","4","2","3","2","2","3","2","2","2","4","2","4","4","2","2","3","2","999999","999999","999999","2","2","2","1","4","1","3","1","3","3","1","1","1","3","2","4","3","3","2","3","4","3","2","6","4","4","3","4","3","4","3","4","2","3","1","2","3","1","3","2","4","2","3","3","4","4","3","3","3","5","2","1","4","3","2","1","3","2","3","4","2","1","5","6","4","4","1","1","2","2","0","0","999999","999999","999999","999999","999999","0","3","1","3","1","2","1","1","1","2","0","0","2","2","999999","77","999999","2","999999","4","3","2","2","4","5","10","1","1","1","2","888888","4","2","2","4","1","1","1","3","999999","1","999999","2","999999","999999","5","999999","2","4","3","3","6","4","4","4","2201","5","1","2","2","2","24","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","9","40","2","6","HAI14_0750","2"
"22","751","2204","1","1116","2206","111","11101001001","2","5","14","18feb2014","1","1","1981","33","2","2","1","1","2","2","2","2","2","2","4","1","3","4","4","999999","2","3","2","999999","999999","999999","1","1","888888","2","999999","999999","999999","2","2","2","2","2","2","1","2","3","3","3","4","4","2","2","5","4","6","3","5","5","4","4","2","2","2","4","4","3","888888","3","3","4","3","1","1","2","3","3","2","2","3","5","4","3","3","2","4","1","3","1","5","1","2","1","4","4","2","2","1","1","888888","1","0","0","999999","999999","999999","999999","999999","0","2","888888","999999","888888","999999","2","999999","888888","999999","888888","0","1","2","999999","999999","999999","2","999999","3","888888","888888","2","12","12","11","888888","999999","888888","999999","888888","888888","888888","2","15","0","2","1","3","999999","888888","999999","2","999999","999999","5","999999","1","888888","888888","1","5","0","0","4","2201","5","1","1","1","1","888888","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","5","30","2","9","HAI14_0751","1"
"22","752","2204","1","1116","2206","111","11101001001","2","5","14","18feb2014","1","1","1990","24","2","2","4","3","3","2","2","3","2","888888","4","3","4","4","4","999999","3","888888","2","999999","999999","999999","1","1","1","2","999999","999999","999999","1","3","3","888888","2","3","3","3","3","4","888888","4","4","5","3","4","2","7","5","2","1","1","1","1","4","1","3","2","3","7","5","4","4","2","2","3","4","4","2","3","3","3","2","2","7","5","5","4","2","2","988888","7","1","1","5","5","8","4","4","1","1","988888","2","0","988888","999999","999999","999999","999999","999999","1","1","1","3","2","999999","1","2","2","999999","0","0","1","2","999999","6","999999","2","999999","3","888888","2","2","4","888888","1","2","888888","3","2","2","888888","2","2","10","0","4","3","4","999999","988888","999999","1","3","4","3","4","888888","4","888888","1","7","0","0","4","2201","4","2","1","2","1","88","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","7","36","2","5","HAI14_0752","1"
"22","753","2204","1","1116","2206","111","11101001001","2","5","14","18feb2014","1","2","1983","31","2","2","59","2","2","2","2","2","2","2","2","1","4","4","4","4","4","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","2","888888","3","3","4","2","1","1","1","1","1","1","3","3","2","6","2","2","2","2","2","2","1","1","2","3","1","988888","1","1","2","2","2","3","988888","4","3","4","3","2","6","2","3","5","1","1","988888","4","1","3","1","2","1","2","5","3","2","1","1","3","2","0","0","999999","0","999999","0","999999","0","2","2","999999","988888","999999","2","999999","2","999999","0","0","1","2","999999","7","999999","2","999999","4","1","2","2","4","988888","14","4","999999","1","2","4","4","4","2","14","888888","2","1","1","2","12","4","2","999999","999999","5","999999","988888","3","2","2","4","2","1","4","2201","4","3","1","1","1","988888","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","8","40","1","6","HAI14_0753","2"
"22","754","2204","1","1116","2206","111","11101001001","2","5","14","18feb2014","1","2","1949","65","2","2","5","3","2","2","2","988888","2","2","2","1","4","2","4","2","2","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","3","3","3","3","2","4","4","2","3","4","2","3","3","7","4","3","4","3","1","1","1","2","2","3","3","2","2","1","4","5","3","2","3","3","4","5","2","2","2","5","2","5","7","2","2","2","3","1","5","2","1","1","2","2","3","3","4","1","2","2","0","0","999999","999999","999999","0","1","0","2","1","3","988888","999999","2","999999","2","999999","0","0","1","2","999999","8","999999","2","999999","4","1","2","2","4","4","11","988888","999999","1","3","888888","888888","888888","2","12","3","1","1","5","999999","888888","999999","1","2","4","1","4","988888","888888","988888","4","4","0","3","4","2201","5","2","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","35","1","6","HAI14_0754","2"
"22","755","2204","1","1116","2206","111","11101001001","2","5","14","18feb2014","1","1","1967","47","2","1","62","2","2","2","2","3","2","2","3","1","2","1","4","999999","1","888888","2","999999","999999","999999","888888","888888","988888","2","999999","999999","999999","2","2","1","3","3","4","3","2","3","7","4","7","5","6","4","6","2","2","1","3","2","2","988888","988888","888888","888888","888888","5","988888","988888","7","7","7","5","2","3","3","4","4","1","4","4","888888","7","5","2","888888","988888","1","888888","2","6","2","888888","1","888888","988888","2","2","1","1","2","2","0","1","999999","1","999999","999999","1","888888","888888","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","4","1","2","2","4","1","1","3","3","1","2","888888","888888","3","2","18","6","12","1","1","2","16","16","1","2","3","1","2","1","2","2","2","8","2","5","4","2201","2","1","1","1","1","80","1","0","1","1","0","0","1","1","1","988888","988888","1","1","0","1","6","45","2","8","HAI14_0755","1"
"22","756","2204","1","1116","2206","111","11101001001","2","5","14","18feb2014","1","2","1992","22","2","1","62","3","2","2","2","3","2","2","4","2","4","4","4","4","2","5","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","2","1","3","2","4","2","3","7","5","4","4","4","6","5","7","7","5","4","6","5","4","2","3","5","4","5","7","4","7","7","6","7","4","1","2","2","4","6","2","2","3","2","7","7","7","2","3","3","2","2","9","10","5","10","5","10","5","5","2","5","2","1","0","0","999999","999999","999999","1","999999","888888","988888","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","4","988888","2","2","4","888888","13","4","999999","4","999999","3","888888","2","2","14","2","1","1","4","999999","988888","999999","1","3","2","3","3","888888","3","888888","1","5","1","0","4","2201","1","2","1","1","1","88","1","0","1","1","0","0","1","1","1","0","0","1","1","0","1","6","40","2","5","HAI14_0756","2"
"22","757","2204","1","1116","2206","111","11103001001","2","5","14","19feb2014","1","2","1956","58","2","988888","1","1","2","1","2","1","2","2","4","4","3","4","4","4","1","3","2","999999","999999","999999","1","2","1","2","999999","999999","999999","2","2","888888","3","3","3","3","3","5","6","4","5","3","5","6","7","4","7","4","5","6","3","5","4","3","1","4","3","1","1","3","1","4","3","2","3","4","5","3","3","3","2","6","4","5","5","3","1","2","2","2","8","6","5","3","4","3","7","5","2","2","3","2","0","1","0","1","0","0","1","0","3","2","999999","2","999999","2","999999","2","999999","888888","1","1","1","2210","999999","999999","1","888888","3","1","2","2","2","4","4","2","4","1","1","2","2","1","2","15","988888","2","1","3","999999","888888","999999","1","1","1","1","2","1","1","2","2","7","2","2","4","2201","1","1","1","1","1","98","1","0","1","1","1","1","0","1","1","1","1","0","999999","0","1","8","51","1","6","HAI14_0757","2"
"22","758","2204","1","1116","2206","111","11103001001","2","5","14","19feb2014","1","1","1964","50","2","2","4","1","1","2","2","1","2","2","4","4","2","4","3","999999","888888","6","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","2","3","3","3","3","3","3","4","5","6","7","5","6","4","6","4","6","5","6","3","4","1","4","3","4","4","3","1","3","5","6","4","3","2","2","2","5","6","4","2","1","5","3","4","6","3","4","1","3","2","6","4","3","5","3","4","5","4","1","2","888888","2","0","0","0","0","0","0","1","0","2","1","2","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","1","2202","2","1","2","2","1","10","4","2","2","1","1","4","4","4","2","14","0","2","2","1","1","10","10","1","3","2","2","3","1","888888","2","4","5","1","0","4","2201","1","2","1","1","1","98","0","0","1","0","0","1","0","1","1","0","0","1","0","0","1","7","49","1","6","HAI14_0758","1"
"22","759","2204","1","1116","2206","111","11103001001","2","5","14","19feb2014","1","2","1971","43","2","2","2","2","2","2","1","4","1","2","4","3","3","4","4","4","4","8","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","3","3","3","3","888888","2","2","5","7","4","3","4","5","5","6","7","4","3","7","5","4","4","5","4","3","5","6","6","3","6","7","7","3","2","1","1","2","4","2","2","2","888888","5","6","7","3","2","2","3","1","8","4","2","4","5","5","6","5","3","2","2","2","0","0","0","0","999999","1","1","1","3","1","3","888888","999999","988888","999999","1","3","1","0","1","1","2202","999999","999999","2","999999","4","2","2","2","6","6","11","888888","999999","1","1","3","4","3","2","4","0","1","1","5","999999","5","999999","1","1","4","2","4","1","3","888888","4","5","2","1","4","2201","5","1","1","2","1","57","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","6","35","2","8","HAI14_0759","2"
"22","760","2204","1","1116","2206","111","11103001001","2","5","14","19feb2014","1","1","1979","35","2","2","62","2","2","2","2","2","2","2","2","4","3","3","2","999999","2","5","1","6","3","3","2","2","2","2","999999","999999","999999","2","3","2","2","2","2","3","1","4","6","5","5","4","6","6","6","7","5","5","7","6","5","3","6","4","5","5","5","4","2","6","7","7","5","2","2","2","3","3","2","2","3","5","5","6","6","3","3","2","1","1","9","5","3","1","8","8","7","6","1","1","2","2","0","0","0","0","999999","1","1","1","1","1","3","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","1","2213","2","2","1","1","4","4","4","2","3","1","1","3","3","3","2","11","2","1","1","1","1","13","13","2","999999","999999","1","5","1","3","2","3","6","3","4","4","2201","4","1","1","1","1","82","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","8","40","2","8","HAI14_0760","1"
