"name","number","horizon","top","bottom","average","clay","silt","sand","ph_h2o","ph_kcl","soc","tn","c_n","brayp","totalp","crop","landuse","position","ri","include","includetop","cec_ac","cecclay","exca_cmolc_kg","exmg_cmolc_kg","exk_cmolc_kg","exna_cmolc_kg","teb","bs","bs_scaled","teb_icraf","soc_umn","tn_umn","wrb_group","usorder","pit","elevation","cultivated","author","p_differenceparent","p_ratioparent","p_ratiobraytotal","teb_all","map_mm","pet_mm","matx10_c","mi","afsis_bdrule","jelinski_bd","aspect","aspectcat"
"TZ.Lush.3.3","315","2","20","50","35","70.89961331",,"16.93645016","4.625587963","NA","3.56433353","0.269763887","13.21278978","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.547594849","NA","NA","NA","NA","0","1687","1","Winowiecki","NA","NA","NA","3.547594849","986","1301","153","76","NA","0.917132619","260.2933","S"
"TZ.Lush.3.3","315","3","50","80","65","72.06423732",,"21.81035929","4.872819466","NA","2.277938317","0.200374944","11.36837906","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.642391511","NA","NA","NA","NA","0","1687","1","Winowiecki","NA","NA","NA","3.642391511","986","1301","153","76","NA","1.02965912","260.2933","S"
"TZ.Lush.3.3","315","4","80","110","95","80.77504507",,"13.5710447","5.281392031","NA","2.150450967","0.175189933","12.27496883","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.364207461","NA","NA","NA","NA","0","1687","1","Winowiecki","NA","NA","NA","4.364207461","986","1301","153","76","NA","1.044134599","260.2933","S"
"TZ.Lush.3.4","316","1","0","20","10","68.1439804",,"20.92834142","5.930089799","NA","2.946153309","0.272317655","10.81881125","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.33307537","NA","NA","NA","NA","0","1625","0","Winowiecki","NA","NA","NA","11.33307537","1011","1298","156","78","NA","0.96500704","274.0283","N"
"TZ.Lush.3.4","316","2","20","50","35","50.7604987",,"30.50517144","6.282396961","NA","2.026616501","0.168453464","12.03072025","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.231395016","NA","NA","NA","NA","0","1625","0","Winowiecki","NA","NA","NA","9.231395016","1011","1298","156","78","NA","1.059041554","274.0283","N"
"TZ.Lush.3.5","317","1","0","20","10","58.95486407",,"21.32400071","5.930100481","NA","3.624694922","0.319616622","11.3407585","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.75551729","NA","NA","NA","NA","0","1733","1","Winowiecki","NA","NA","NA","15.75551729","1011","1298","156","78","NA","0.912911857","269.5558","S"
"TZ.Lush.3.5","317","2","20","50","35","60.81756589",,"23.07400884","6.34604719","NA","3.043720542","0.282434612","10.77672641","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.87482055","NA","NA","NA","NA","0","1733","1","Winowiecki","NA","NA","NA","17.87482055","1011","1298","156","78","NA","0.956818315","269.5558","S"
"TZ.Lush.3.5","317","3","50","65","57.5","73.58353807",,"13.66629469","6.464403652","NA","2.014276022","0.137581638","14.64058759","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","27.35725612","NA","NA","NA","NA","0","1733","1","Winowiecki","NA","NA","NA","27.35725612","1011","1298","156","78","NA","1.060576693","269.5558","S"
"TZ.Lush.3.6","318","1","0","20","10","73.47676038",,"8.16062769","6.428677324","NA","3.779107591","0.325792365","11.59974265","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21.08648761","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","21.08648761","1011","1298","156","78","NA","0.902426513","282.7712","N"
"TZ.Lush.3.6","318","2","20","50","35","79.36141904",,"5.893349275","6.41529255","NA","2.955479922","0.260318212","11.35333521","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.3834796","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","11.3834796","1011","1298","156","78","NA","0.964212632","282.7712","N"
"TZ.Lush.3.7","319","1","0","20","10","57.99316866",,"19.95317509","5.827022589","NA","5.706295325","0.535231794","10.66135343","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.54546697","NA","NA","NA","NA","0","1614","0","Winowiecki","NA","NA","NA","15.54546697","1011","1298","156","78","NA","0.798853794","273.9005","N"
"TZ.Lush.3.7","319","2","20","50","35","62.41440494",,"20.22110922","5.90869706","NA","5.718435616","0.52377234","10.91778847","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.18423146","NA","NA","NA","NA","0","1614","0","Winowiecki","NA","NA","NA","18.18423146","1011","1298","156","78","NA","0.79831963","273.9005","N"
"TZ.Lush.3.8","320","1","0","20","10","62.27147704",,"18.56611075","6.723222461","NA","7.058923787","0.600903084","11.74719181","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21.55947488","NA","NA","NA","NA","0","1702","1","Winowiecki","NA","NA","NA","21.55947488","1011","1298","156","78","NA","0.745388097","291.656","N"
"TZ.Lush.3.9","321","1","0","20","10","62.30525473",,"21.32684956","4.754571743","NA","5.802763478","0.369380222","15.70945907","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.433993284","NA","NA","NA","NA","0","1616","0","Winowiecki","NA","NA","NA","3.433993284","1083","1330","162","81","NA","0.794640266","238.1575","S"
"TZ.Lush.3.9","321","2","20","50","35","74.88034866",,"12.7213832","5.446890354","NA","2.549686743","0.205637027","12.39896715","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.78191319","NA","NA","NA","NA","0","1616","0","Winowiecki","NA","NA","NA","5.78191319","1083","1330","162","81","NA","1.001333173","238.1575","S"
"TZ.Lush.3.10","322","1","0","20","10","58.33102736",,"24.02978994","4.65430237","NA","7.071532166","0.41621734","16.98999894","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.108955539","NA","NA","NA","NA","0","1629","0","Winowiecki","NA","NA","NA","3.108955539","1101","1337","164","82","NA","0.744939564","305.0223","N"
"TZ.Lush.3.10","322","2","20","50","35","64.07122236",,"27.32918453","4.455262419","NA","5.959409212","0.399326436","14.92365312","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.143988868","NA","NA","NA","NA","0","1629","0","Winowiecki","NA","NA","NA","3.143988868","1101","1337","164","82","NA","0.787945301","305.0223","N"
"TZ.Lush.4.1","323","1","0","20","10","44.5847093",,"25.66176757","4.393505214","NA","11.89144699","0.885562134","13.42813399","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.901480475","NA","NA","NA","NA","0","1675","0","Winowiecki","NA","NA","NA","9.901480475","1036","1305","159","79","NA","0.614307552","339.7174","N"
"TZ.Lush.4.1","323","2","20","50","35","47.63557952",,"26.10399403","4.333223951","NA","11.23236358","0.86347885","13.00826717","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.176505323","NA","NA","NA","NA","0","1675","0","Winowiecki","NA","NA","NA","7.176505323","1036","1305","159","79","NA","0.628639005","339.7174","N"
"TZ.Lush.4.2","324","1","0","20","10","58.01390375",,"20.57773794","4.721996338","NA","6.909238302","0.408312948","16.92142837","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.966762114","NA","NA","NA","NA","0","1672","0","Winowiecki","NA","NA","NA","5.966762114","1036","1305","159","79","NA","0.750775118","339.7174","N"
"TZ.Lush.4.2","324","2","20","50","35","48.70447039",,"25.47939416","4.105076036","NA","12.7218348","0.704483172","18.05839416","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.052303741","NA","NA","NA","NA","0","1672","0","Winowiecki","NA","NA","NA","7.052303741","1036","1305","159","79","NA","0.597342003","339.7174","N"
"TZ.Lush.4.2","324","3","50","80","65","75.83205937",,"13.55822723","4.899033855","NA","3.742559369","0.298959232","12.51862785","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.760108402","NA","NA","NA","NA","0","1672","0","Winowiecki","NA","NA","NA","2.760108402","1036","1305","159","79","NA","0.904869083","339.7174","N"
"TZ.Lush.4.2","324","4","80","110","95","57.67265313",,"21.31210336","4.60569285","NA","6.494885785","0.460600252","14.1009167","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.579559594","NA","NA","NA","NA","0","1672","0","Winowiecki","NA","NA","NA","2.579559594","1036","1305","159","79","NA","0.766319074","339.7174","N"
"TZ.Lush.4.3","325","1","0","20","10","57.75262097",,"21.43899998","4.505676851","NA","6.507659618","0.498122699","13.06437075","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.500721647","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","2.500721647","1036","1305","159","79","NA","0.765825235","5.4206","N"
"TZ.Lush.4.3","325","2","20","50","35","72.4836452",,"12.1958685","4.5432691","NA","4.073283716","0.292971269","13.90335554","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.791006574","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","2.791006574","1036","1305","159","79","NA","0.883585667","5.4206","N"
"TZ.Lush.4.3","325","4","80","110","95","75.79127459",,"16.54222389","5.489544185","NA","1.368033225","0.149756929","9.135024564","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.393222699","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","5.393222699","1036","1305","159","79","NA","1.157816552","5.4206","N"
"TZ.Lush.4.3","325","3","50","80","65","67.29081536",,"15.63090673","4.904109795","NA","1.764645813","0.152790217","11.5494686","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.842443204","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","2.842443204","1036","1305","159","79","NA","1.093831448","5.4206","N"
"TZ.Lush.4.4","326","2","20","50","35","38.58190758",,"26.37739956","4.750659344","NA","11.28988828","0.807886079","13.97460431","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.246870817","NA","NA","NA","NA","0","1731","0","Winowiecki","NA","NA","NA","8.246870817","1004","1299","156","77","NA","0.627355093","350.8927","N"
"TZ.Lush.4.4","326","4","80","110","95","56.99431831",,"25.76453071","5.397796781","NA","5.085041407","0.442769659","11.48462028","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.551331379","NA","NA","NA","NA","0","1731","0","Winowiecki","NA","NA","NA","4.551331379","1004","1299","156","77","NA","0.827824961","350.8927","N"
"TZ.Lush.4.4","326","1","0","20","10","36.20235696",,"28.34956115","4.471675016","NA","13.45845659","0.963166186","13.97314065","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.13621361","NA","NA","NA","NA","0","1731","0","Winowiecki","NA","NA","NA","11.13621361","1004","1299","156","77","NA","0.583194613","350.8927","N"
"TZ.Lush.4.4","326","3","50","80","65","46.30846753",,"22.19331245","5.08987223","NA","7.30031516","0.529843701","13.7782428","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.846028977","NA","NA","NA","NA","0","1731","0","Winowiecki","NA","NA","NA","4.846028977","1004","1299","156","77","NA","0.736936811","350.8927","N"
"TZ.Lush.4.6","327","2","20","50","35","56.31952816",,"20.82478989","4.385490614","NA","9.64852613","0.630218191","15.30981852","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.390813905","NA","NA","NA","NA","0","1768","0","Winowiecki","NA","NA","NA","3.390813905","1004","1299","156","77","NA","0.666841188","95.6595","S"
"TZ.Lush.4.6","327","1","0","20","10","48.83377685",,"25.59268352","4.163620411","NA","11.34079366","0.598195967","18.95832517","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.625228373","NA","NA","NA","NA","0","1768","0","Winowiecki","NA","NA","NA","4.625228373","1004","1299","156","77","NA","0.626224365","95.6595","S"
"TZ.Lush.4.7","328","1","0","20","10","57.17989229",,"20.85264493","4.561155575","NA","6.245542566","0.548683592","11.38277626","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.566868236","NA","NA","NA","NA","0","1696","0","Winowiecki","NA","NA","NA","4.566868236","1036","1305","159","79","NA","0.776158292","321.5819","N"
"TZ.Lush.4.7","328","2","20","50","35","61.65478225",,"22.39877233","4.520455844","NA","5.444566065","0.481335589","11.31137233","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.880103618","NA","NA","NA","NA","0","1696","0","Winowiecki","NA","NA","NA","3.880103618","1036","1305","159","79","NA","0.810654697","321.5819","N"
"TZ.Lush.4.9","329","1","0","20","10","44.41107654",,"27.07607515","6.429315196","NA","8.617376299","0.711757034","12.10718811","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","24.96541094","NA","NA","NA","NA","0","1708","0","Winowiecki","NA","NA","NA","24.96541094","1004","1299","156","77","NA","0.695248768","81.2739","N"
"TZ.Lush.4.9","329","2","20","50","35","50.84183172",,"24.73952637","6.234556699","NA","5.996492803","0.527650697","11.36451224","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","22.90714185","NA","NA","NA","NA","0","1708","0","Winowiecki","NA","NA","NA","22.90714185","1004","1299","156","77","NA","0.786386134","81.2739","N"
"TZ.Lush.4.11","330","1","0","20","10","45.31688498",,"27.16012332","4.360655978","NA","13.1722833","0.934646494","14.09333195","NA","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.106082528","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","8.106082528","1004","1299","156","77","NA","0.588596608","74.0546","N"
"TZ.Lush.4.11","330","2","20","50","35","46.54161737",,"26.31844633","4.507538178","NA","10.93656621","0.866172564","12.62631335","NA","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.833985293","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","5.833985293","1004","1299","156","77","NA","0.635346602","74.0546","N"
"TZ.Lush.4.11","330","3","50","80","65","50.37175402",,"25.88362334","4.498571317","NA","10.26586389","0.786631312","13.0504135","NA","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.391300389","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","4.391300389","1004","1299","156","77","NA","0.651253324","74.0546","N"
"TZ.Lush.4.11","330","4","80","110","95","55.71923691",,"26.00009409","4.707548268","NA","7.738154002","0.422233066","18.32673617","NA","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.819307747","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","3.819307747","1004","1299","156","77","NA","0.722297352","74.0546","N"
"TZ.Lush.4.13","331","1","0","20","10","71.79793968",,"12.40573137","5.58931576","NA","4.200041316","0.376269438","11.16232383","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.486853741","NA","NA","NA","NA","0","1707","0","Winowiecki","NA","NA","NA","7.486853741","1004","1299","156","77","NA","0.875883383","103.5166","S"
"TZ.Lush.4.13","331","2","20","50","35","77.11362924",,"10.11635237","5.56231735","NA","3.432876539","0.306302639","11.20746641","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.799544297","NA","NA","NA","NA","0","1707","0","Winowiecki","NA","NA","NA","5.799544297","1004","1299","156","77","NA","0.926577608","103.5166","S"
"TZ.Lush.4.15","332","1","0","20","10","33.30144433",,"29.81050722","4.344196668","NA","26.99429598","0.700824826","38.51789346","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.14852294","NA","NA","NA","NA","0","1778","0","Winowiecki","NA","NA","NA","18.14852294","1004","1299","156","77","NA","0.408257466","261.4547","S"
"TZ.Lush.4.15","332","2","20","50","35","37.75316196",,"28.49129956","4.309888578","NA","14.86810197","0.848237845","17.52822284","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.591102968","NA","NA","NA","NA","0","1778","0","Winowiecki","NA","NA","NA","9.591102968","1004","1299","156","77","NA","0.55815852","261.4547","S"
"TZ.Lush.5.1","333","1","0","20","10","44.08477583",,"34.68598843","6.657478757","NA","2.327719224","0.200012306","11.63788004","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.85731229","NA","NA","NA","NA","0","1182","1","Winowiecki","NA","NA","NA","18.85731229","1057","1443","188","73","NA","1.02422562","190.4077","S"
"TZ.Lush.5.1","333","2","20","50","35","48.71395374",,"34.34915743","6.574008926","NA","1.796241499","0.139049532","12.91799744","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.2713622","NA","NA","NA","NA","0","1182","1","Winowiecki","NA","NA","NA","17.2713622","1057","1443","188","73","NA","1.08937106","190.4077","S"
"TZ.Lush.5.1","333","3","50","80","65","38.99105982",,"49.5439738","6.652959059","NA","0.508862657","0.046564443","10.92813795","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.940206657","NA","NA","NA","NA","0","1182","1","Winowiecki","NA","NA","NA","8.940206657","1057","1443","188","73","NA","1.406379555","190.4077","S"
"TZ.Lush.5.1","333","4","80","110","95","53.28120014",,"39.70893572","6.572148249","NA","0.533491693","0.066239751","8.05395076","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.9312059","NA","NA","NA","NA","0","1182","1","Winowiecki","NA","NA","NA","15.9312059","1057","1443","188","73","NA","1.394499883","190.4077","S"
"TZ.Lush.5.3","334","1","0","20","10","74.71639463",,"13.10248938","5.483064558","NA","2.715157442","0.244709148","11.09544724","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.949261498","NA","NA","NA","NA","0","1286","1","Winowiecki","NA","NA","NA","4.949261498","1087","1451","193","75","NA","0.985529056","234.7618","S"
"TZ.Lush.5.3","334","2","20","50","35","78.22649618",,"17.70109192","5.405106931","NA","2.245145451","0.172093031","13.04611487","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.595623483","NA","NA","NA","NA","0","1286","1","Winowiecki","NA","NA","NA","4.595623483","1087","1451","193","75","NA","1.033303671","234.7618","S"
"TZ.Lush.5.3","334","3","50","80","65","74.91225818",,"24.84544481","5.307235498","NA","1.952209535","0.167348218","11.66555317","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.913518807","NA","NA","NA","NA","0","1286","1","Winowiecki","NA","NA","NA","4.913518807","1087","1451","193","75","NA","1.068443135","234.7618","S"
