"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","immig1","immig2","prot3","panprot1","panprot2","panprot3","panprot4","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","panele1","panele2","panpar1","panpar2","panpar3","panpar4","panpar5","pancon1","pancon2","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707747","701","1","81002","8","802","802035151231","1","2","1","18mar2014","1","1","1975","39","2","18","2","2","2","2","2","2","2","1","2","4","4","999999","2","3","2","2","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","3","1","4","3","4","1","3","4","4","4","2","3","1","1","2","2","3","3","4","3","4","2","3","4","4","1","2","1","1","2","2","3","2","2","2","4","1","1","2","3","2","2","2","1","1","1","1","3","1","2","2","3","1","4","3","2","2","1","1","1","999999","999999","0","0","999999","0","1","1","2","1","1","1","1","1","1","1","1","888888","888888","999999","1","2","1","0","1","1","1","1","701","999999","999999","2","999999","2","4","999999","0","1","2","2","1","2","1","1","1","1","4","4","13","988888","999999","3","3","3","4","4","2","2","17","7","1","1","3","999999","1","999999","1","11","999999","2","2","3","2","2","3","1","1","2","701","2","2","1","1","1","72","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","7","43.65","2","7","PAN14_0339","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707750","701","1","81002","8","802","802035151231","1","2","1","18mar2014","1","2","1982","32","2","5","2","2","2","2","2","2","1","4","3","2","3","1","888888","2","4","2","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","2","2","4","4","5","4","2","1","4","4","3","5","4","5","4","4","3","4","4","6","5","6","5","4","3","4","3","5","5","4","5","5","2","2","2","3","2","4","1","3","6","3","2","3","2","3","4","1","4","4","5","5","4","4","5","3","6","2","2","1","0","1","1","1","1","1","1","1","2","2","2","2","2","3","2","2","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","702","999999","999999","1","702","2","2","1","2","1","2","2","2","2","2","999999","2","2","3","4","4","2","3","2","2","2","2","2","1","2","17","6","1","4","1","2","2","3","999999","8","8","1","1","2","2","2","3","1","1","2","701","2","4","1","1","1","72","1","1","1","0","0","1","0","0","0","1","1","1","1","1","2","7","40.466","2","5","PAN14_0340","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707753","701","1","81003","8","802","802036152232","1","2","1","16mar2014","1","1","1981","33","1","18","2","2","2","2","2","2","4","4","4","4","4","999999","4","3","5","3","2","2","2","2","1","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","2","3","1","3","4","4","5","2","5","3","2","5","2","5","5","3","4","2","3","7","3","2","4","3","2","4","2","4","4","2","4","3","3","2","3","2","2","2","2","3","4","3","5","2","2","2","2","4","4","2","5","2","3","3","5","2","2","4","2","2","0","0","0","999999","0","999999","999999","0","0","2","2","3","2","3","4","2","2","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","1","2","1","1","2","2","999999","2","2","2","3","6","2","2","2","2","2","2","2","2","2","12","4","1","2","1","2","2","1","999999","14","6","2","2","2","2","2","4","2","2","1","701","4","2","1","1","1","72","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","5","48.4","2","5","PAN14_0341","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707755","701","1","81003","8","802","802036152232","1","2","1","16mar2014","1","1","1996","18","1","19","2","2","2","2","3","2","4","4","4","4","4","999999","4","3","5","3","2","2","1","2","1","2","1","1","2","2","999999","999999","999999","2","2","3","2","2","3","2","2","3","4","2","4","4","2","5","2","5","2","6","5","3","2","3","2","7","3","4","2","3","4","4","5","2","3","4","2","4","3","2","2","2","2","2","3","2","4","4","5","1","3","2","2","5","2","3","4","2","4","3","4","2","3","4","3","2","0","0","0","999999","999999","999999","0","999999","0","1","2","3","3","3","3","3","3","1","1","2","999999","2","999999","1","1","0","0","2","3","1","2","999999","6","999999","2","999999","4","1","999999","888888","3","3","1","2","2","2","999999","2","2","12","888888","13","4","999999","3","3","4","4","2","2","2","12","7","1","3","4","999999","2","1","999999","13","999999","2","2","2","2","1","4","0","0","1","701","1","2","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","47.483000000000004","2","4","PAN14_0342","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707758","701","1","81003","8","802","802036152233","1","2","1","16mar2014","1","2","1967","47","1","18","2","1","2","2","3","2","4","4","4","4","4","4","4","2","5","3","2","2","1","2","1","2","2","1","2","2","999999","999999","999999","2","2","3","3","2","2","3","2","3","4","4","5","5","4","4","2","5","2","5","4","2","3","4","3","7","3","3","4","3","2","3","5","2","4","2","4","3","5","2","3","2","2","3","3","3","4","5","2","2","3","2","2","3","5","2","3","5","2","3","3","4","3","4","3","2","0","0","0","999999","0","999999","999999","999999","0","1","2","3","2","3","2","2","2","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","2","1","2","1","2","2","999999","2","2","10","4","6","3","2","2","2","2","3","2","2","2","12","3","1","2","1","2","2","1","999999","15","7","2","2","2","2","2","3","1","1","1","701","2","1","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","51.2","2","4","PAN14_0343","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707762","701","1","81003","8","802","802036152233","1","2","1","16mar2014","1","2","1986","28","1","19","2","2","2","2","3","2","4","4","4","4","4","4","4","2","6","3","2","2","1","2","1","2","1","2","2","2","999999","999999","999999","2","3","2","3","2","2","2","2","3","4","4","3","4","3","5","3","5","3","6","5","3","4","4","5","7","3","4","5","3","5","3","6","3","3","2","4","3","4","2","2","2","3","2","2","3","4","2","4","2","2","2","3","5","3","4","2","3","4","4","3","2","5","3","3","2","0","0","0","999999","0","999999","999999","999999","0","1","2","3","2","2","3","2","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","2","2","1","2","1","2","999999","2","2","10","5","4","2","4","2","2","3","3","2","2","2","12","4","1","2","1","1","2","1","999999","15","7","2","2","2","2","2","4","2","2","1","701","2","1","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","45.2","2","5","PAN14_0344","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707764","701","1","81003","8","802","802036152234","1","2","1","16mar2014","1","2","1966","48","1","18","2","2","2","2","2","2","4","4","4","4","4","4","4","2","6","3","2","2","1","2","1","2","2","1","2","2","999999","999999","999999","2","2","2","3","2","3","2","2","3","4","5","4","3","5","3","3","2","3","6","4","3","3","4","4","7","3","5","2","3","4","5","3","4","5","3","5","4","5","2","2","3","2","3","3","3","4","5","5","1","3","2","4","5","4","3","5","3","3","4","5","3","5","3","3","2","0","0","0","999999","0","999999","0","999999","0","2","2","3","3","2","2","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","3","2","1","2","1","2","999999","2","2","4","4","4","4","999999","2","2","4","4","2","2","2","18","4","1","2","1","1","2","1","999999","14","7","2","2","2","2","2","2","0","2","4","701","2","1","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","5","44.2","2","4","PAN14_0345","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707767","701","1","81003","8","802","802036152234","1","2","1","16mar2014","1","1","1985","29","1","18","2","2","2","2","2","2","4","4","4","4","4","999999","4","3","5","5","2","2","1","2","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","3","2","2","3","4","3","5","3","5","4","2","5","3","3","5","5","4","5","3","3","5","5","3","4","5","3","3","2","4","2","4","4","5","3","2","2","3","2","2","3","3","5","3","4","2","2","2","3","4","4","5","3","5","2","3","4","4","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","2","3","2","2","3","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","2","3","2","1","2","1","2","2","1","2","999999","2","2","4","4","4","4","999999","2","2","2","4","2","2","2","12","7","1","2","1","1","2","1","999999","14","6","2","2","2","2","1","3","0","0","4","701","1","2","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","8","45.7","2","4","PAN14_0346","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707769","701","1","81003","8","802","802036152235","1","2","1","19mar2014","1","1","1958","56","1","18","2","2","2","2","2","2","4","4","4","4","4","999999","4","2","5","3","2","2","2","1","2","2","1","2","2","2","999999","999999","999999","2","3","2","2","2","2","2","2","4","4","3","4","2","4","3","3","3","3","6","3","3","4","3","4","7","3","2","3","3","4","3","3","4","3","4","4","3","3","2","2","2","3","2","3","3","4","4","3","2","2","2","2","3","4","3","3","4","3","4","3","3","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","2","2","2","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","702","999999","999999","1","702","2","2","1","2","3","3","2","1","2","2","999999","2","2","4","4","4","4","999999","2","2","4","4","2","2","2","12","3","1","2","1","1","2","1","999999","15","6","2","2","2","2","2","4","0","3","1","701","5","1","1","1","1","75","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","4","42.3","2","5","PAN14_0347","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707772","701","1","81003","8","802","802036152235","1","2","1","19mar2014","1","2","1982","32","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","2","6","2","1","2","1","2","2","1","2","2","2","2","999999","999999","999999","2","2","3","2","2","2","3","2","2","3","3","4","3","4","5","3","3","4","5","3","3","3","5","3","7","3","3","3","4","3","3","4","3","5","3","3","3","2","2","3","3","3","3","2","3","2","4","3","2","3","2","3","4","3","4","3","4","3","4","3","5","3","3","3","2","0","0","0","999999","0","999999","999999","0","0","2","3","3","3","3","4","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","2","999999","4","3","2","1","3","1","2","2","1","2","999999","2","2","4","4","4","3","2","2","2","2","2","2","2","2","12","4","1","2","1","1","2","1","999999","14","5","2","2","2","2","2","4","2","2","1","701","4","1","1","1","1","73","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","37.483000000000004","2","5","PAN14_0348","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707775","701","1","81005","8","802","802039153236","1","2","1","13mar2014","1","1","1968","46","1","1","2","2","2","2","3","2","4","4","4","4","4","999999","4","2","7","4","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","3","3","2","3","3","4","5","2","3","4","3","3","3","6","6","3","5","3","5","7","3","3","3","3","3","4","3","6","6","4","3","4","5","2","3","3","3","3","2","3","4","4","4","1","3","1","3","5","5","3","4","3","5","3","5","3","3","5","2","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","4","4","3","4","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","7","999999","2","999999","4","3","2","1","1","2","2","2","2","2","999999","2","2","888888","988888","4","4","999999","2","2","3","3","2","2","2","18","7","1","2","1","1","2","1","999999","14","6","2","2","1","2","2","2","0","2","1","701","4","2","1","1","1","75","1","0","1","1","1","1","0","1","1","1","1","1","1","1","2","4","55.15","2","4","PAN14_0349","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707780","701","1","81005","8","802","802039153236","1","2","1","13mar2014","1","2","1985","29","1","18","2","2","2","2","3","2","4","4","2","4","4","4","4","3","6","2","1","2","1","1","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","3","4","3","6","5","3","4","3","3","5","7","5","5","5","2","3","7","2","4","3","3","3","4","4","6","5","5","6","4","4","2","2","3","3","3","2","3","5","4","4","1","3","1","6","4","4","3","5","3","3","4","4","2","5","3","2","2","0","0","0","999999","0","999999","0","0","0","1","2","3","3","3","4","3","3","1","2","2","999999","2","999999","2","999999","1","1","2","2","1","1","702","999999","999999","2","999999","4","2","1","2","1","2","2","2","2","2","999999","2","2","4","4","4","4","999999","1","2","3","4","1","2","2","12","7","1","2","1","1","2","1","999999","14","8","2","2","1","2","3","3","1","1","1","701","4","2","1","1","1","75","1","0","1","1","1","1","0","1","1","1","1","1","1","1","2","3","57.883","2","4","PAN14_0350","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707781","701","1","81005","8","802","802039153237","1","2","1","13mar2014","1","1","1968","46","2","5","2","2","2","2","2","2","4","4","4","4","4","999999","4","3","6","2","1","2","2","1","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","1","4","2","4","3","5","2","3","4","2","5","6","4","3","4","3","4","7","3","3","4","3","3","4","2","4","3","2","5","4","4","1","2","3","3","3","3","4","2","4","4","2","3","2","3","4","3","4","3","5","5","3","2","3","3","4","2","2","0","0","0","999999","0","999999","999999","999999","0","2","2","3","2","3","3","2","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","1","701","2","3","2","1","2","3","2","2","2","2","999999","2","2","4","4","4","4","999999","2","2","4","4","1","2","2","18","7","1","2","1","1","2","1","999999","15","8","2","2","1","1","2","3","1","1","1","701","2","1","1","1","1","72","1","0","1","1","1","1","0","1","1","1","1","1","1","1","2","4","25.25","2","4","PAN14_0351","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707786","701","1","81005","8","802","802039153237","1","2","1","13mar2014","1","2","1985","29","1","5","3","3","2","2","2","2","4","4","4","4","4","4","4","4","5","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","2","2","2","2","2","2","3","4","3","3","3","2","4","3","5","3","4","3","5","3","4","3","5","3","3","4","4","4","4","5","3","4","3","4","4","3","2","2","3","3","3","3","3","4","5","5","2","3","2","3","5","5","4","4","2","5","3","5","3","3","3","2","1","0","0","0","999999","0","999999","999999","999999","1","2","3","2","3","3","2","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","4","3","2","1","888888","2","1","1","2","2","999999","2","2","4","4","4","4","999999","2","2","4","3","2","2","2","12","8","1","2","1","2","2","1","999999","14","6","2","2","1","2","3","3","1","1","1","701","4","4","1","1","1","73","1","0","1","0","1","1","0","1","1","0","0","1","1","1","2","3","48.15","2","4","PAN14_0352","7","2"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707787","701","1","81005","8","802","802039153238","1","2","1","13mar2014","1","1","1967","47","1","18","2","2","2","2","2","2","4","4","4","4","4","999999","4","4","5","3","2","2","1","2","1","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","2","2","3","4","5","4","5","3","3","5","3","4","6","5","3","3","3","3","7","3","4","4","3","3","3","4","5","5","3","3","3","5","2","2","3","2","2","3","4","4","3","5","1","2","2","3","5","5","3","5","3","4","3","4","3","3","4","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","2","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","701","999999","999999","2","999999","4","3","2","1","1","2","2","2","2","2","999999","2","2","888888","4","13","4","999999","2","2","4","4","2","2","2","12","7","1","2","1","2","2","1","999999","14","7","2","2","1","2","3","3","1","1","1","701","4","1","1","1","1","71","1","0","1","1","1","1","0","1","1","1","1","1","1","1","2","3","66.016","2","4","PAN14_0353","7","1"
"7","63ff972f-4f0e-420c-a483-5d1c0a5847fb-8b0ebc7da80e978544707792","701","1","81005","8","802","802039153238","1","2","1","13mar2014","1","2","1996","18","1","13","2","2","2","2","2","2","4","4","4","4","4","4","4","2","6","5","2","2","2","1","2","1","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","3","4","2","4","2","3","3","4","3","4","5","5","3","4","4","3","4","3","4","3","3","4","4","3","4","4","3","3","4","4","2","2","2","2","2","4","5","3","4","3","2","2","2","3","4","5","4","4","3","4","2","3","3","2","4","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","3","2","3","2","3","2","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","77","999999","2","999999","4","888888","999999","888888","3","2","1","2","1","2","999999","2","2","12","12","13","4","999999","3","2","4","4","2","2","2","12","7","1","2","4","999999","2","1","999999","13","999999","2","2","1","2","1","4","0","0","1","701","1","2","1","1","1","73","1","0","1","0","1","1","0","1","1","1","1","1","1","1","2","3","48.516000000000005","2","4","PAN14_0354","7","2"
"7","667edf92-5010-46f1-b0a4-e44046fc0007-381b7de1b2dc6f26448611918","703","2","20101","2","201","201084038046","1","3","1","29mar2014","1","1","1928","86","1","1","2","2","2","2","888888","2","4","2","4","4","4","999999","4","4","5","2","2","2","2","1","2","2","2","1","2","2","999999","999999","999999","2","3","3","1","1","1","4","2","3","7","4","5","5","1","1","3","1","3","7","1","1","2","1","888888","7","4","3","7","4","1","1","1","5","5","7","7","7","5","2","3","3","3","3","6","7","7","1","3","3","3","1","8","1","1","1","10","7","5","1","10","1","1","7","2","1","0","0","0","999999","999999","999999","0","999999","0","2","2","1","1","1","2","2","2","1","1","1","1","888888","999999","1","2","1","0","2","4","1","1","703","999999","999999","2","999999","3","888888","999999","888888","1","1","1","2","2","1","1","2","2","4","4","4","1","4","2","2","4","4","2","1","2","6","888888","1","1","6","999999","2","1","999999","14","7","2","2","2","2","2","3","0","6","1","701","5","1","1","1","1","888888","1","1","1","0","1","1","0","1","1","1","0","1","1","1","2","5","38.016","1","4","PAN14_0355","7","1"
