"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1642807","Apoyar a la Agencia Nacional de Tierras (ANT), como Especialista en Adquisiciones de Banca Multi-lateral, para el Programa de Catastro Multiprop&#243;sito Rural Urbano en la ANT","2021-01-19T00:00:00.000","Republic of Colombia","CO","54597.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Non-consulting Services","Request for Quotations","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1642804","Adquirir servicios basados en las herramientas ARCGIS para incorporar nuevas funcionalidades frente a las necesidades de la Agencia Nacional de Tierras en temas Geogr&#225;ficos.","2020-12-13T00:00:00.000","Republic of Colombia","CO","128638.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1642803","Apoyar a la Agencia Nacional de Tierras (ANT), como Especialista Financiero, del Programa Catastro Multiprop&#243;sito en la Agencia Nacional de Tierras.","2021-01-20T00:00:00.000","Republic of Colombia","CO","47969.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1642801","Apoyar a la Agencia Nacional de Tierras como Especialista en Planificaci&#243;n, Seguimiento y Monitoreo de las actividades previstas para el Programa catastro multiprop&#243;sito ANT","2021-01-20T00:00:00.000","Republic of Colombia","CO","47969.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1642795","Apoyar a la Agencia Nacional de Tierras (ANT) como Coordinador de Gesti&#243;n Operativa delas actividades administrativas y operativas para el Programa catastro Multiprop&#243;sito ANT","2021-01-20T00:00:00.000","Republic of Colombia","CO","53109.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1642491","PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR A LA COORDINACI&#211;N GENERAL DEL PROYECTO &#8220;CONSERVACI&#211;N Y SOSTENIBILIDAD DE BOSQUES EN EL CORAZ&#211;N DE LA AMAZONIA&#8221; COMO ENLACE REGIONAL QUE FACILITE","2021-01-12T00:00:00.000","Republic of Colombia","CO","29906.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1642043","PRESTAR SUS SERVICIOS PERSONALES PARA EJERCER LA COORDINACI&#211;N GENERAL DEL PROYECTO &#8220;CONSERVACI&#211;N DE BOSQUES Y SOSTENIBILIDAD EN EL CORAZ&#211;N DE LA AMAZONIA&#8221;, DE
CONFORMIDAD CON LOS LINEAMIENTOS","2021-01-05T00:00:00.000","Republic of Colombia","CO","47238.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1642037","PRESTAR SUS SERVICIOS PROFESIONALES COMO ESPECIALISTA FINANCIERO DEL PROYECTO Y ORIENTAR A LAS ENTIDADES SOCIAS EN LOS PROCEDIMIENTOS FIDUCIARIOS DE CONFORMIDAD CON LAS DIRECTRICES FINANCIERAS","2021-01-12T00:00:00.000","Republic of Colombia","CO","32950.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Goods","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1640447","Suministro, instalaci&#243;n, configuraci&#243;n, soporte y puesta en funcionamiento de una soluci&#243;n que brinde SOC/NOC y una soluci&#243;n de detecci&#243;n de vulnerabilidades para el fortalecimiento de la seguridad","2020-12-24T00:00:00.000","Republic of Colombia","CO","431382.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Non-consulting Services","Request for Quotations","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1640278","Adquirir servicios y productos de infraestructura tecnol&#243;gica por demanda en modalidad de Nube Privada o P&#250;blica que permitan alojar los contenidos y servicios que el IGAC requiera.","2020-12-16T00:00:00.000","Republic of Colombia","CO","609839.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1670591","Regi&#243;n Andina Oriental ID POA 89 Construir una propuesta de MCP de bosques articulada con el Sistema de Monitoreo de Bosque y Carbono SMByC que incluya el fortaleciento.","2021-06-21T00:00:00.000","Republic of Colombia","CO","11788.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1639701","Apoyo para el levantamiento de informaci&#243;n geogr&#225;fica en un &#225;rea priorizada del Pac&#237;fico Colombiano.","2020-12-18T00:00:00.000","Republic of Colombia","CO","9181.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Public Administration","1639687","REALIZAR LA AUDITORIA DEL PROYECTO &#8220;CONSERVACI&#211;N DE BOSQUES Y SOSTENIBILIDAD EN EL CORAZON DE LA AMAZONIA&#8221; PARA EL PERIODO COMPRENDIDO ENTRE EL 1 DE JULIO DE 2019 AL 30 DE JUNIO DE 2020 DE LA FINANCIA","2020-11-27T00:00:00.000","Republic of Colombia","CO","11658.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Comercial Practices","Agriculture, Fishing and Forestry;Public Administration","1639680","ADQUISICI&#211;N DE EQUIPOS TECNOL&#211;GICOS PARA EL FORTALECIMIENTO DE LA CAPACIDAD OPERATIVA DE LA ASOCIACI&#211;N APKAC, RESGUARDOS IND&#205;GENAS CECILIA COCHA, PERECERA Y PAYA IND&#205;GENA, EN EL MARCO DE LOS ACUERDOS","2020-12-17T00:00:00.000","Republic of Colombia","CO","6304.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1639535","PRESTAR SUS SERVICIOS PROFESIONALES EN LA ASISTENCIA T&#201;CNICA Y ELABORACI&#211;N DE LOS DIFERENTES DOCUMENTOS T&#201;CNICOS QUE SOPORTAN LOS PROCESOS DE ADQUISICIONES Y CONTRATACIONES, DE ACUERDO CON LOS PROCEDI","2020-12-21T00:00:00.000","Republic of Colombia","CO","17546.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia: Subnational Strengthening and Mainstreaming of Transparency in the Extractive Sector","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1639449","Formular e implementar una estrategia de formaci&#243;n y generaci&#243;n de capacidades locales que permitan replicar un modelo de EITI en el &#225;mbito subnacional.","2020-10-15T00:00:00.000","Republic of Colombia","CO","101987.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia: Subnational Strengthening and Mainstreaming of Transparency in the Extractive Sector","Non-consulting Services","Request for Quotations","Energy and Extractives","1639426","Desarrollar una herramienta de seguimiento a la informaci&#243;n territorial, que permita conocer los di&#225;logos adelantados a nivel subnacional, mejorar los datos del sector y an&#225;lisis de la informaci&#243;n.","2020-10-30T00:00:00.000","Republic of Colombia","CO","28085.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1639373","Apoyar el levantamiento y consolidaci&#243;n de informaci&#243;n geogr&#225;fica necesaria para la caracterizaci&#243;n de causas y agentes de transformaci&#243;n del bosque para un &#225;rea priorizada Caribe","2020-12-18T00:00:00.000","Republic of Colombia","CO","9226.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1639372","Apoyar el levantamiento y consolidaci&#243;n de informaci&#243;n geogr&#225;fica necesaria para la caracterizaci&#243;n de causas y agentes de transformaci&#243;n del bosque para un &#225;rea priorizada de la regi&#243;n de l orinoquia","2020-12-18T00:00:00.000","Republic of Colombia","CO","9226.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1639356","Apoyar el levantamiento y consolidaci&#243;n de informaci&#243;n geogr&#225;fica necesaria para la caracterizaci&#243;n de causas y agentes de transformaci&#243;n del bosque para un &#225;rea priorizada de la regi&#243;n Andina","2020-12-18T00:00:00.000","Republic of Colombia","CO","9226.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1639355","Apoyar al IDEAM en el seguimiento financiero y administrativo a las iniciativas comunitarias vinculadas a los pilotos de Monitoreo Comunitario Participativo- MCP, a trav&#233;s del fortalecimiento .","2021-01-13T00:00:00.000","Republic of Colombia","CO","11862.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Comercial Practices","Agriculture, Fishing and Forestry;Public Administration","1639239","ADQUIRIR MATERIAL VEGETAL PARA IMPLEMENTACI&#211;N DE LOS ACUERDOS DE CONSERVACI&#211;N, RESTAURACI&#211;N Y NO DEFORESTACI&#211;N, MEDIANTE SISTEMAS PRODUCTIVOS ORIENTADOS A RESTAURACI&#211;N EN EL N&#218;CLEO 2 DE CARTAGENA DEL","2020-11-24T00:00:00.000","Republic of Colombia","CO","5818.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1639237","PRESTAR SUS SERVICIOS PROFESIONALES PARA ORIENTAR Y ACOMPA&#209;AR LOS PROCESOS DE CONCERTACI&#211;N Y FORTALECIMIENTO DE CAPACIDADES CON LAS COMUNIDADES Y ORGANIZACIONES SOCIALES PARA EL DESARROLLO DE LA RUTA","2020-11-26T00:00:00.000","Republic of Colombia","CO","17997.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1639233","PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR A LA COORDINACI&#211;N GENERAL DEL PROYECTO &#8220;CONSERVACI&#211;N DE BOSQUES Y SOSTENIBILIDAD EN EL CORAZ&#211;N DE LA AMAZON&#205;A&#8221;, EN EL SEGUIMIENTO Y DOCUMENTACI&#211;N DE LOS","2020-12-14T00:00:00.000","Republic of Colombia","CO","32837.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1639212","LA ADQUISICI&#211;N DE ELEMENTOS PARA SALVAGUARDAR EL BIENESTAR DE LAS COMUNIDADES BENEFICIARIAS DEL PROYECTO GEF CA, QUIENES APORTAN AL FORTALECIMIENTO DE LA SOBERAN&#205;A ALIMENTARIA IND&#205;GENA, LOTES 3 Y 4","2020-11-25T00:00:00.000","Republic of Colombia","CO","11597.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1639208","LA ADQUISICI&#211;N DE ELEMENTOS PARA SALVAGUARDAR EL BIENESTAR DE LAS COMUNIDADES BENEFICIARIAS DEL PROYECTO GEF CA, QUIENES APORTAN AL FORTALECIMIENTO DE LA SOBERAN&#205;A ALIMENTARIA IND&#205;GENA, LOTE 1 Y 2","2020-11-25T00:00:00.000","Republic of Colombia","CO","13120.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1639203","PRESTAR SUS SERVICIOS PROFESIONALES PARA DEFINIR E IMPLEMENTAR CRITERIOS Y LINEAMIENTOS T&#201;CNICOS PARA REALIZAR EL PROCESO DE ZONIFICACI&#211;N AMBIENTAL A ESCALA 1: 25.000 CON FINES DE MANEJO DE LA RESERVA","2020-11-24T00:00:00.000","Republic of Colombia","CO","15358.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1639202","Realizar el estudio anat&#243;mico, propiedades f&#237;sico mec&#225;nicas, trabajabilidad y potencialidad de uso de seis especies forestales de importancia comercial, establecidas o de vegetaci&#243;n natural","2020-11-23T00:00:00.000","Republic of Colombia","CO","52593.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1639194","APOYAR AL PROYECTO DE FORTALECIMIENTO DE LAS ENTIDADES TERRITORIALES (PFET), EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA EN TERRENO A LAS ADMINISTRACIONES MUNICIPALES Y DEPAR","2020-12-02T00:00:00.000","Republic of Colombia","CO","25633.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1639190","APOYAR AL PROYECTO DE FORTALECIMIENTO DE LAS ENTIDADES TERRITORIALES (PFET), EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA EN TERRENO A LAS ADMINISTRACIONES MUNICIPALES Y DEPAR","2020-12-02T00:00:00.000","Republic of Colombia","CO","25443.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1639180","APOYAR AL PROYECTO DE FORTALECIMIENTO DE LAS ENTIDADES TERRITORIALES (PFET), EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA EN TERRENO A LAS ADMINISTRACIONES MUNICIPALES Y DEPAR","2020-12-02T00:00:00.000","Republic of Colombia","CO","25443.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1639057","ADQUIRIR LOS MATERIALES, HERRAMIENTAS E INSUMOS PARA LA ADECUACI&#211;N DEL VIVERO FORESTAL COMUNITARIO Y LA PRODUCCI&#211;N DE MATERIAL VEGETAL TENDIENTE A APOYAR A LOS USUARIOS DE LA INICIATIVA LOTE 5","2020-10-02T00:00:00.000","Republic of Colombia","CO","1553.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1639052","ADQUIRIR LOS MATERIALES, HERRAMIENTAS E INSUMOS PARA LA ADECUACI&#211;N DEL VIVERO FORESTAL COMUNITARIO Y LA PRODUCCI&#211;N DE MATERIAL VEGETAL TENDIENTE A APOYAR A LOS USUARIOS DE LA INICIATIVA LOTE 4","2020-10-02T00:00:00.000","Republic of Colombia","CO","3763.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1639036","ADQUIRIR LOS MATERIALES, HERRAMIENTAS E INSUMOS PARA LA ADECUACI&#211;N DEL VIVERO FORESTAL COMUNITARIO Y LA PRODUCCI&#211;N DE MATERIAL VEGETAL TENDIENTE A APOYAR A LOS USUARIOS DE LA INICIATIVA GEF LOTE 4 Y 5","2020-09-24T00:00:00.000","Republic of Colombia","CO","4508.0"
