"id","url","notice_type","publication_date","project_id","bid_description","procurement_group_desc","procurement_method_name","deadline_date","country_code","country_name","regionname","major_sector"
"192901","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192901","Contract Award","2022-08-26T00:00:00.000","P148291","International Individual Consultant in Higher Education Financing","Consultant Services","Individual Consultant Selection","2022-08-26T00:00:00.000","TJ","Tajikistan","Europe And Central Asia","Tertiary Education;Tertiary Education"
"192906","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192906","Contract Award","2022-08-26T00:00:00.000","P151744","Providing GIS C/o of  50,000L tank- 12 nos2)C/o intake chamber-5  nos 3)c/o retaining wall at Talli bhujal Distt. Sirmour","Works","Request for Quotations","2022-08-26T00:00:00.000","IN","India","South Asia","Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services;Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services"
"192908","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192908","Contract Award","2022-08-26T00:00:00.000","P104806","Accountant","Consultant Services","Individual Consultant Selection","2022-08-26T00:00:00.000","LA","Lao People's Democratic Republic","East Asia And Pacific","Other Water Supply, Sanitation and Waste Management;Public Administration - Water, Sanitation and Waste Management;Other Transportation;Other Public Administration;Other Water Supply, Sanitation and Waste Management;Public Administration - Water, Sanitation and Waste Management;Other Transportation;Other Public Administration"
"192910","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192910","Contract Award","2022-08-26T00:00:00.000","P148291","Assistant coordinator com.1","Consultant Services","Individual Consultant Selection","2022-08-26T00:00:00.000","TJ","Tajikistan","Europe And Central Asia","Tertiary Education;Tertiary Education"
"192919","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192919","Contract Award","2022-08-26T00:00:00.000","P151744","Procurement of Provoding, Laying, jointing and commisning of Medium Class GI Pipe for Source Remaining at Soyal1 Distt. kullu WUA (Community Procurement)","Works","Request for Quotations","2022-08-26T00:00:00.000","IN","India","South Asia","Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services;Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services"
"192941","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192941","Request for Expression of Interest","2022-08-26T00:00:00.000","P168386","Audit  Financier et Comptable de trois premiers exercices du Projet","Consultant Services","Quality And Cost-Based Selection","2022-09-15T00:00:00.000","","Western and Central Africa","Western And Central Africa","Rural and Inter-Urban Roads;Public Administration - Transportation;Trade"
"192947","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192947","Contract Award","2022-08-26T00:00:00.000","P162067","Selection of Firm for Emergency Preparedness and Rescue (EPR) System considering Four Levels Emergency Operations Center (EOC) including Health Emergency Operation","Consultant Services","Direct Selection","2022-08-26T00:00:00.000","NP","Nepal","South Asia","Housing Construction;Social Protection"
"192951","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192951","Contract Award","2022-08-26T00:00:00.000","P151744","construction of water tank of 100,0000 liter cap,crate wall,excavation for HDPE pipe,laying,jointing and commissioning of  HDPE pipie, at WUA Nathan -1 district KUllu.","Works","Request for Quotations","2022-08-26T00:00:00.000","IN","India","South Asia","Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services;Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services"
"193008","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193008","Invitation for Bids","2022-08-26T00:00:00.000","P170542","A package of development toys for 165 SbKs (Osh and Batken oblast)","Goods","Request for Bids","2022-10-14T00:00:00.000","KG","Kyrgyz Republic","Europe And Central Asia","Early Childhood Education;Public Administration - Education"
"192899","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192899","Request for Expression of Interest","2022-08-26T00:00:00.000","P175745","Diseño Web y soporte logístico","Consultant Services","Individual Consultant Selection","2022-09-09T00:00:00.000","","Latin America","Latin America And Caribbean","Social Protection;Public Administration - Social Protection;Tertiary Education"
"192903","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192903","Contract Award","2022-08-26T00:00:00.000","P148291","National Experts for assessment of applications for Competitive Grants Program","Consultant Services","Individual Consultant Selection","2022-08-26T00:00:00.000","TJ","Tajikistan","Europe And Central Asia","Tertiary Education;Tertiary Education"
"192914","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192914","Contract Award","2022-08-26T00:00:00.000","P165129","Procurement of works  for planting of 50 hect. area to be planted in rainy season 2022. The procurement will be done from open market, keeping in view of low value of contracts and availability of open market approach will be adopted.","Works","Request for Quotations","2022-08-26T00:00:00.000","IN","India","South Asia","Forestry;Livestock;Irrigation and Drainage;Agricultural Extension, Research, and Other Support Activities;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Water, Sanitation and Waste Management;Other Water Supply, Sanitation and Waste Management"
"192920","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192920","Contract Award","2022-08-26T00:00:00.000","P173765","EMERGENCY PROCUREMENT OF POWER GENERATORS FOR 10 HOSPITALS","Goods","Request for Quotations","2022-08-26T00:00:00.000","TJ","Tajikistan","Europe And Central Asia","Health;Public Administration - Social Protection;Public Administration - Health"
"192930","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192930","Contract Award","2022-08-26T00:00:00.000","P144726","Construction of two Type II MPCS in Gir Somnath (GS-08R)","Works","Request for Bids","2022-08-26T00:00:00.000","IN","India","South Asia","Rural and Inter-Urban Roads;Other Water Supply, Sanitation and Waste Management;Other Public Administration;Sub-National Government;Rural and Inter-Urban Roads;Other Water Supply, Sanitation and Waste Management;Other Public Administration;Sub-National Government"
"192931","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192931","Invitation for Bids","2022-08-26T00:00:00.000","P159330","OPRC Package 19 in Lusaka Province (Chongwe, Luangwa and Rufunsa Districts - 284Kms)","Works","Request for Bids","2022-10-21T00:00:00.000","ZM","Zambia","Eastern And Southern Africa","Rural and Inter-Urban Roads;Public Administration - Transportation"
"192968","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192968","Request for Expression of Interest","2022-08-26T00:00:00.000","P151155","RECRUTEMENT D'UNE FIRME DE CONSULTANTS POUR L'ACCOMPAGNEMENT A LA MISE EN PLACE DES IRR AU NIVEAU DES ENTREPRISES PUBLIQUES EN VUE DE LA PRODUCTION DES DONNEES FINANCIERES FIABLES","Consultant Services","Consultant Qualification  Selection","2022-09-14T00:00:00.000","CM","Cameroon","Western And Central Africa","Central Government (Central Agencies)"
"192979","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192979","Contract Award","2022-08-26T00:00:00.000","P144637","Travaux  de construction d'un bloc de deux salles de classe équipées avec latrines à l'EP de Mouftoum et à l'Ecole Bilingue de Rhoumzou (Lot 1), au lycée de SIR et à l'EPB de Kwashimalda (Lot 2) , au CES de Goura (Lot 3) dans la commune de Mogode","Works","Request for Bids","2022-08-26T00:00:00.000","CM","Cameroon","Western And Central Africa","Social Protection;Sub-National Government"
"192986","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192986","Contract Award","2022-08-26T00:00:00.000","P154698","Acquisition des intrants agricoles pour les adoptants en aménagement des tanety et les paysans semenciers:
Lot 01:haricots
Lot 02: mais
Lot 03:  riz pluvial
Lot 04:  plante de couverture et fourragère
Lot 05:  riz de  base
Lot 06: engrais minéraux","Goods","Request for Quotations","2022-08-26T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Agricultural markets, commercialization and agri-business;Other Agriculture, Fishing and Forestry;Rural and Inter-Urban Roads;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry"
"192987","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192987","Contract Award","2022-08-26T00:00:00.000","P152755","Acquisition de trois (03) ordinateurs portables pour le personnel de l’Unité d’Exécution du Projet","Goods","Request for Quotations","2022-08-26T00:00:00.000","CM","Cameroon","Western And Central Africa","Energy Transmission and Distribution;Public Administration - Energy and Extractives"
"192043","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192043","Request for Expression of Interest","2022-08-26T00:00:00.000","P161392","Consultancy services for the development of Disaster Risk Management Plans for 17 Local Authorities in Malawi","Consultant Services","Quality And Cost-Based Selection","2022-09-09T00:00:00.000","MW","Malawi","Eastern And Southern Africa","Crops;Public Administration - Social Protection;Livestock;Water Supply;Social Protection;Irrigation and Drainage"
"192967","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192967","Contract Award","2022-08-26T00:00:00.000","P165128","Supply of office furniture for Project Office","Goods","Request for Quotations","2022-08-26T00:00:00.000","","Tanzania","Eastern And Southern Africa","Tourism;Sub-National Government;Urban Transport"
