"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555671","suivi/contr&#244;le des travaux de Construction d'un bloc de 02 salles de classe &#233;quip&#233;es et d'un bloc de latrines &#224; trois compartiments &#224; l'EP de Saoudjo et au CES de Madaka, commune de Bogo","2017-06-21T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2776.0","CM-CRC EXTREME NORD-8166-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551014","Recrutement  d'un Consultant pour le ciblage et l'enregistrement &#224; BOURRHA du cycle 2 des transferts monetaires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","10379.0","CM-UGP-PFS-6340-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582599","""S&#233;lection d'un consultant pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP4-The rehabilitation of the water scheme of the urban space , serving the villages of Man","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","4243.0","CM-CRC NORTH WEST-12386-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P152755","Electricity Transmission and Reform Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1546369","Realisation Etudes Avant-Projet Sommaire (APS), Avant-Projet Detaille (APD) et preparation des Documents Appel d'Offres (DAO) pour execution ouvrages de transport electricite au Cameroun","2017-02-07T00:00:00.000","FATSONS ENGINEERING SARL","Kingdom of Belgium","BE","640786.0","00000166/C/MINEE/PMDRTERS/SPM/20"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551040","Consultant pour le ciblage et l'enregistrement &#224; Blangoua du cycle 2 des transferts monetaires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","10372.0","CM-UGP-PFS-6328-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551026","Consultant pour le ciblage et l'enregistrement &#224; Belo du cycle 2 des transferts monetaires","2017-03-14T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9714.0","CM-UGP-PFS-6351-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551054","Consultant pour le ciblage et l'enregistrement &#224; Makari du cycle 2 des transferts monetaires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","12423.0","CM-UGP-PFS-6337-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555676","Suivi-controle travaux construction 02 dalots (01 dalot simple de section 1,50m x 2,00m et 01 dalot 4 de section 1,50mx2,20m) sur la rivi&#232;re Mbirim r&#233;liant l'EP Mbirim au Centre du Village","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2914.0","CM-CRC ADAMAOUA-11868-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582659","S&#233;lection d'un consultant pour l'&#233;laboration d'une &#233;tude de faisabilit&#233; technique et environnementale pour l'approvisionnement en eau de la case de passage et la gare routi&#232;re de Manyemen, Nguti","2017-05-17T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3422.0","002/C/EF/NGUTI/CRC/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582569","""S&#233;lection d'un consultant pour l'&#233;laboration des &#233;tudes de faisabilit&#233;s techniques et environnementales des MP &#8226; Extension of electricity from Joguru in Balikumbat to Njanung in Bafanji within the Ba","2017-05-08T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","4106.0","CM-CRC NORTH WEST-12390-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555663","Suivi-contr&#244;le des travaux de construction du parc vaccinogv&#232;ne &#224; Boudjounkoura, Commune de Banyo, D&#233;partement du Mayo Banyo, R&#233;gion de l'Adamaoua","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","713.0","CM-CRC ADAMAOUA-11794-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551023","Recrutement d'un Consultant pour le ciblage et l'enregistrement &#224; Koza du cycle 2 des transferts monetaires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","10379.0","CM-UGP-PFS-6341-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551070","Consultant pour le ciblage et l'enregistrement &#224; Mogod&#233; du cycle 2 des transferts monetaires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","10372.0","CM-UGP-PFS-6342-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551084","Consultant pour le ciblage et l'enregistrement &#224; GOBO du cycle 2 des transferts monetaires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","10372.0","CM-UGP-PFS-6339-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555662","Suivi-contr&#244;le des travaux de construction d'un Pont de 8 m de long et de 5 m de large sur le Mayo-Soulab&#233; r&#233;liant le ville de Banyo au Lyc&#233;e Binlingue et &#224; l'EP Groupe 1 B de Banyo, Commune de Banyo","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3714.0","CM-CRC ADAMAOUA-11792-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582684","selection consultantb pour l'&#233;tude de faisabilit&#233; technique et environnementale pour l'approvisionnement en eau du site de la case de passage de Bamusso,","2017-05-17T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","1711.0","002/C/EF/BAMUSSO/CRC/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582688","selection consultant pour l'&#233;tude de faisabilit&#233; technique et environnementale pour la construction et l'&#233;quipement du Centre de Sant&#233; Int&#233;gr&#233; de Matondo II, commune de Konye","2017-05-17T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","4278.0","001/C/EF/KONYE/CRC/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555677","Suivi-controle des travaux  de r&#233;alisation d'une cl&#244;ture de 19 KM  lin&#233;aire en vue de s&#233;curiser une zone agricole de 2 396 hectares autour des villages Bola Gal&#233;-Bello,  Ba-Za&#239;re, Mbibale, Kanan et Gb","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","4051.0","CM-CRC ADAMAOUA-11870-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555659","Suivi-contr&#244;le des travaux de construction d'un Pont de 8 m de long et de 5 m de large sur le Mayo Mandjoa r&#233;liant le quartier Sabongari au quartier Kassala Yan&#233;, Commune de Banyo, D&#233;partement Mayo Ba","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2889.0","CM-CRC ADAMAOUA-11793-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1555678","Suivi-contr&#244;le des travaux de construction de 02 blocs de 02 salles de classe &#233;quip&#233;s de 60 tabales bancs et un  bloc de 02 latrines chacun au CETIC de Dir et &#224; l'EP de DOBIRI, D&#233;partement du Mb&#233;r&#233;, R","2017-05-31T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3523.0","CM-CRC ADAMAOUA-11804-CS-CQS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551092","Consultant pour le ciblage et l'enregistrement &#224; Rey Bouba du cycle 2 des transferts monetaires","2017-01-26T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9708.0","CM-UGP-PFS-6348-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551114","Consultant pour le ciblage et l'enregistrement &#224; Touboro du cycle 2 des transferts monetaires","2017-01-26T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9716.0","CM-UGP-PFS-6349-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551120","Consultant pour le ciblage et l'enregistrement &#224; Tcheboa du cycle 2 des transferts monetaires","2017-01-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","10382.0","CM-UGP-PFS-6346-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P128534","Cameroon Social Safety Nets","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry","1551095","Consultant pour le ciblage et l'enregistrement &#224; Yaound&#233; du cycle 2 des transferts monetaires","2017-03-14T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","9264.0","CM-UGP-PFS-6354-CS-INDV"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582676","selection d 'un consultant pour mener les &#233;tudes de faisabilit&#233; technique et environnementale pour la construction d'un hangar et un bloc latrine au march&#233; de Mamfe","2017-05-17T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","5047.0","001/C/EF/MAMFE/CRC/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1582695","selection d' un consultant l' &#233;tude de faisabilit&#233; technique et environnementale pour la construction et l'&#233;qupiement d'un foyer communautaire &#224; Bakingili et une librairie &#224; Idenau commune d'Idenau","2017-05-19T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2681.0","001/C/EF/IDENAU/CRC/2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554842","S&#233;lection d'un consultant pour l'&#233;laboration d'une &#233;tude de faisabilit&#233; technique et environnementale pour la construction d'une case de passage &#224; Nguti, et la construction de dix boutiques, un bloc l","2017-05-17T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","3806.0","001/SO/2017/CPM/NGU/SG"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Cameroon","CM","P144637","Community Development Program Support Project-Phase III","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1554772","&#233;laboration d'une &#233;tude de faisabilit&#233; technique et environnementale pour la Construction d'un dalot &#224; Mandah dans la Commune de Malantouen, R&#233;gion de l'Ouest","2017-05-22T00:00:00.000","Individual Consultant","Republic of Cameroon","CM","2284.0","003/C/EF/C/MALANTOUEN/2017"
