"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2020-05-22T00:00:00.000","MAL - PRAN","Summary of Investment Information (AIP Policy 2012)","43681","https://disclosures.ifc.org/project-detail/SII/43681/mal---pran","Loan","MYMENSINGH AGRO LIMITED","Bangladesh","BAN","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2020-06-21T00:00:00.000","2020-06-10T00:00:00.000","2020-06-24T00:00:00.000","2020-08-31T00:00:00.000",,,"25.0",,"25.0","BD","2022-08-30T03:05:00.000"
"2020-05-21T00:00:00.000","YKL SME COVID","Summary of Investment Information (AIP Policy 2012)","43728","https://disclosures.ifc.org/project-detail/SII/43728/ykl-sme-covid","Loan","YAPI KREDI FINANSAL KIRALAMA ANONIM ORTAKLIGI","Türkiye",,"Financial Institutions","FI-2","Regional Industry FIG MCT","Active","2020-06-22T00:00:00.000","2020-06-26T00:00:00.000","2020-07-08T00:00:00.000","2020-07-15T00:00:00.000",,,"50.0",,"50.0",,"2022-08-30T03:05:00.000"
"2020-05-21T00:00:00.000","OnSiteGo","Summary of Investment Information (AIP Policy 2012)","43564","https://disclosures.ifc.org/project-detail/SII/43564/onsitego","Equity","ONSITE ELECTRO SERVICES (PVT) LTD","India","IND","Financial Institutions","C","Global Industry, Financial Markets","Active","2020-06-19T00:00:00.000","2020-07-15T00:00:00.000","2020-09-02T00:00:00.000","2020-09-15T00:00:00.000",,,,"10.0","10.0","IN","2022-08-30T03:05:00.000"
"2020-05-21T00:00:00.000","ISC-Savannah Fun","Summary of Investment Information (AIP Policy 2012)","43699","https://disclosures.ifc.org/project-detail/SII/43699/isc-savannah-fun","Equity","SAVANNAH TECHNOLOGY FUND II, LP","Kenya","KEN","Funds","FI-3","Disruptive Technologies and Funds","Active",,"2017-04-04T00:00:00.000","2021-03-02T00:00:00.000","2021-04-14T00:00:00.000",,,,"30.0","30.0","KE","2022-08-30T03:05:00.000"
"2020-05-21T00:00:00.000","Endiya II","Summary of Investment Information (AIP Policy 2012)","43680","https://disclosures.ifc.org/project-detail/SII/43680/endiya-ii","Equity","ENDIYA PARTNERS FUND II","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2020-06-22T00:00:00.000","2020-06-24T00:00:00.000","2020-06-26T00:00:00.000","2020-08-18T00:00:00.000",,,,"19.84","19.84","IN","2022-08-30T03:05:00.000"
"2020-05-20T00:00:00.000","Cerba Africa","Summary of Investment Information (AIP Policy 2012)","40794","https://disclosures.ifc.org/project-detail/SII/40794/cerba-africa","Loan","CERBA LANCET AFRICA","Africa Region","AFR","Health and Education","B","Regional Industry - MAS Africa","Pending","2020-06-22T00:00:00.000","2020-06-22T00:00:00.000","2021-05-18T00:00:00.000",,,,"8.35",,"8.35","3A","2022-08-30T03:05:00.000"
"2020-05-19T00:00:00.000","WCS COVID Garant","Summary of Investment Information (AIP Policy 2012)","44237","https://disclosures.ifc.org/project-detail/SII/44237/wcs-covid-garant","Loan","TURKIYE GARANTI BANKASI AS","Türkiye",,"Financial Institutions","FI-2","Regional Industry FIG MCT","Active","2020-05-14T00:00:00.000","2020-05-14T00:00:00.000","2020-05-18T00:00:00.000","2020-05-20T00:00:00.000",,,"50.0",,"50.0",,"2022-08-30T03:05:00.000"
"2020-05-18T00:00:00.000","ISC-Flat6 Amman","Summary of Investment Information (AIP Policy 2012)","43492","https://disclosures.ifc.org/project-detail/SII/43492/isc-flat6-amman","Equity","JORDAN SEED FUND","Jordan","JOR","Funds","FI-3","Disruptive Technologies and Funds","Active","2020-06-18T00:00:00.000","2020-05-06T00:00:00.000","2021-06-27T00:00:00.000","2021-09-02T00:00:00.000",,,,"2.0","2.0","JO","2022-08-30T03:05:00.000"
"2020-05-13T00:00:00.000","WCS Crisis Response Zenith Bank","Summary of Investment Information (AIP Policy 2012)","43988","https://disclosures.ifc.org/project-detail/SII/43988/wcs-crisis-response-zenith-bank","Loan","ZENITH BANK PLC","Nigeria","NIR","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2020-06-15T00:00:00.000","2020-05-28T00:00:00.000","2020-06-05T00:00:00.000","2020-07-16T00:00:00.000",,,"100.0",,"100.0","NG","2022-08-30T03:05:00.000"
"2020-05-13T00:00:00.000","Engee PET Manufacturing Limited ","Summary of Investment Information (AIP Policy 2012)","39713","https://disclosures.ifc.org/project-detail/SII/39713/engee-pet-manufacturing-limited-","Loan","ENGEE PET MANUFACTURING COMPANY NIGERIA LIMITED","Nigeria","NIR","Manufacturing","B","Regional Industry - MAS Africa","Pending","2020-06-15T00:00:00.000","2020-06-19T00:00:00.000","2020-07-10T00:00:00.000",,,,"24.0",,"24.0","NG","2022-08-30T03:05:00.000"
"2020-05-05T00:00:00.000","Pasarpolis","Summary of Investment Information (AIP Policy 2012)","43291","https://disclosures.ifc.org/project-detail/SII/43291/pasarpolis","Equity","PT PASARPOLIS INDONESIA","Indonesia","INS","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2020-06-08T00:00:00.000","2020-06-15T00:00:00.000","2020-12-19T00:00:00.000","2021-01-07T00:00:00.000",,,,"5.0","5.0","ID","2022-08-30T03:05:00.000"
"2020-05-05T00:00:00.000","Africa Medical Equipment Facility ","Summary of Investment Information (AIP Policy 2012)","42706","https://disclosures.ifc.org/project-detail/SII/42706/africa-medical-equipment-facility-","Guarantee","Africa Medical Equipment Facility","Africa Region","AFR","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2020-11-05T00:00:00.000","2020-11-19T00:00:00.000",,,,"150.0","0.0",,"150.0","3A","2022-08-30T03:05:00.000"
"2020-05-01T00:00:00.000","ODATA SP01/2/3","Summary of Investment Information (AIP Policy 2012)","43487","https://disclosures.ifc.org/project-detail/SII/43487/odata-sp01-2-3","Loan","ODATA BRASIL S.A.","Brazil","BRA","Telecommunications, Media, and Technology","B","Regional Industry - INF LAC","Active","2020-06-08T00:00:00.000","2020-07-21T00:00:00.000","2020-11-04T00:00:00.000","2020-11-12T00:00:00.000",,,"30.0",,"30.0","BR","2022-08-30T03:05:00.000"
"2020-04-30T00:00:00.000","VACPA","Summary of Investment Information (AIP Policy 2012)","42698","https://disclosures.ifc.org/project-detail/SII/42698/vacpa","Loan","BOUDJEBEL SA VACPA","Tunisia","TUN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2020-07-03T00:00:00.000","2020-06-10T00:00:00.000","2020-06-25T00:00:00.000","2021-06-16T00:00:00.000",,,"6.12",,"6.12","TN","2022-08-30T03:05:00.000"
"2020-04-30T00:00:00.000","BA Loan","Summary of Investment Information (AIP Policy 2012)","43239","https://disclosures.ifc.org/project-detail/SII/43239/ba-loan","Loan","BANCO AGRICOLA S.A.","El Salvador","ESL","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-06-30T00:00:00.000","2020-08-06T00:00:00.000","2020-08-25T00:00:00.000","2020-08-31T00:00:00.000",,,"180.0",,"180.0","SV","2022-08-30T03:05:00.000"
"2020-04-30T00:00:00.000","TGF IV","Summary of Investment Information (AIP Policy 2012)","41649","https://disclosures.ifc.org/project-detail/SII/41649/tgf-iv","Equity","TURKEY GROWTH FUND IV LP","Türkiye",,"Funds","FI-2","Disruptive Technologies and Funds","Active","2020-06-12T00:00:00.000","2020-06-15T00:00:00.000","2020-06-25T00:00:00.000","2021-07-16T00:00:00.000",,,,"100.0","100.0",,"2022-08-30T03:05:00.000"
"2020-04-29T00:00:00.000","NMB Nepal SME ","Summary of Investment Information (AIP Policy 2012)","43551","https://disclosures.ifc.org/project-detail/SII/43551/nmb-nepal-sme-","Loan","NMB BANK LIMITED","Nepal","NEP","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-06-12T00:00:00.000","2020-06-12T00:00:00.000","2020-06-29T00:00:00.000","2021-01-29T00:00:00.000",,,"50.0",,"50.0","NP","2022-08-30T03:05:00.000"
"2020-04-29T00:00:00.000","Luminus II","Summary of Investment Information (AIP Policy 2012)","43231","https://disclosures.ifc.org/project-detail/SII/43231/luminus-ii","Loan","Al Quds for Development","Jordan","JOR","Health and Education","B","Regional Industry MAS MCT","Pending","2020-05-29T00:00:00.000","2020-06-11T00:00:00.000","2021-06-10T00:00:00.000",,,,"9.0",,"9.0","JO","2022-08-30T03:05:00.000"
"2020-04-27T00:00:00.000","GNG Fuels and Fertilizers","Summary of Investment Information (AIP Policy 2012)","43225","https://disclosures.ifc.org/project-detail/SII/43225/gng-fuels-and-fertilizers","Loan","CONCERN GALNAFTOGAZ, JSC","Ukraine","UKR","Manufacturing","B","Regional Industry - MAS ECA","Active","2020-05-28T00:00:00.000","2020-06-18T00:00:00.000","2020-06-26T00:00:00.000","2021-02-16T00:00:00.000",,,"35.0",,"35.0","UA","2022-08-30T03:05:00.000"
"2020-04-24T00:00:00.000","ARCHIPELAGO II","Summary of Investment Information (AIP Policy 2012)","43872","https://disclosures.ifc.org/project-detail/SII/43872/archipelago-ii","Equity","ARCHIPELAGO ASIA FOCUS FUND II, LP","Philippines","PHL","Funds","FI-2","Disruptive Technologies and Funds","Active","2020-06-15T00:00:00.000","2020-06-17T00:00:00.000","2020-06-25T00:00:00.000","2020-07-15T00:00:00.000",,,,"50.0","50.0","PH","2022-08-30T03:05:00.000"
"2020-04-24T00:00:00.000","Indorama Cotton","Summary of Investment Information (AIP Policy 2012)","42352","https://disclosures.ifc.org/project-detail/SII/42352/indorama-cotton","Loan","FE INDORAMA AGRO LLC","Uzbekistan","UZB","Agribusiness and Forestry","A","Regional Industry MAS MCT","Pending","2020-06-25T00:00:00.000","2020-12-17T00:00:00.000","2021-04-30T00:00:00.000",,,,"60.0",,"60.0","UZ","2022-08-30T03:05:00.000"
"2020-04-15T00:00:00.000","CCM","Summary of Investment Information (AIP Policy 2012)","42410","https://disclosures.ifc.org/project-detail/SII/42410/ccm","Risk Management","CARRIERES ET CHAUX DU MALI SA","Mali","MLI","Manufacturing","B","Regional Industry - MAS ME & Africa","Active","2020-05-15T00:00:00.000","2020-06-18T00:00:00.000","2020-06-29T00:00:00.000","2020-10-19T00:00:00.000","0.25",,"4.97",,"5.22","ML","2022-08-30T03:05:00.000"
"2020-04-15T00:00:00.000","SP Ventures II","Summary of Investment Information (AIP Policy 2012)","43489","https://disclosures.ifc.org/project-detail/SII/43489/sp-ventures-ii","Equity","AGVENTURES II INVESTMENT FUND LP","Latin America Region","LAC","Funds","FI-2","Disruptive Technologies and Funds","Active","2020-05-15T00:00:00.000","2020-06-04T00:00:00.000","2020-12-11T00:00:00.000","2021-01-21T00:00:00.000",,,,"20.0","20.0","33","2022-08-30T03:05:00.000"
"2020-04-15T00:00:00.000","Revo Capital Fund II B.V.","Summary of Investment Information (AIP Policy 2012)","43478","https://disclosures.ifc.org/project-detail/SII/43478/revo-capital-fund-ii-b-v-","Equity","REVO CAPITAL FUND II B.V.","Türkiye",,"Funds","FI-3","Disruptive Technologies and Funds","Active","2020-05-19T00:00:00.000","2020-05-27T00:00:00.000","2020-05-30T00:00:00.000","2020-06-29T00:00:00.000",,,,"32.63","32.63",,"2022-08-30T03:05:00.000"
"2020-04-14T00:00:00.000","India Alt II","Summary of Investment Information (AIP Policy 2012)","43455","https://disclosures.ifc.org/project-detail/SII/43455/india-alt-ii","Equity","INDIA ALTERNATIVES PRIVATE EQUITY FUND II","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2020-05-26T00:00:00.000","2020-06-15T00:00:00.000","2020-06-27T00:00:00.000","2021-07-07T00:00:00.000",,,,"10.0","10.0","IN","2022-08-30T03:05:00.000"
"2020-04-10T00:00:00.000","GTFP- IDA PSW","Summary of Investment Information (AIP Policy 2012)","44011","https://disclosures.ifc.org/project-detail/SII/44011/gtfp--ida-psw","Guarantee","IDA PSW BFF","World Region","WLD","other","FI-3","Global Industry, Financial Markets","Pending","2020-04-30T00:00:00.000","2020-04-24T00:00:00.000",,,,"400.0","0.0",,"400.0","99","2022-08-30T03:05:00.000"
"2020-04-10T00:00:00.000","Transcapital","Summary of Investment Information (AIP Policy 2012)","43012","https://disclosures.ifc.org/project-detail/SII/43012/transcapital","Risk Management","TRANSCAPITAL NBFI, LLC","Mongolia","MNG","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-05-20T00:00:00.000","2020-06-25T00:00:00.000","2020-11-09T00:00:00.000","2022-01-04T00:00:00.000","1.50",,"2.99",,"4.49","MN","2022-08-30T03:05:00.000"
"2020-04-05T00:00:00.000","Project Swahili","Summary of Investment Information (AIP Policy 2012)","42809","https://disclosures.ifc.org/project-detail/SII/42809/project-swahili","Equity","NAIVAS INTERNATIONAL LIMITED","Kenya","KEN","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2020-01-10T00:00:00.000","2020-01-10T00:00:00.000","2020-02-21T00:00:00.000","2020-02-25T00:00:00.000",,,,"15.0","15.0","KE","2022-08-30T03:05:00.000"
"2020-03-31T00:00:00.000","Growthpoint Properties Limited","Summary of Investment Information (AIP Policy 2012)","42256","https://disclosures.ifc.org/project-detail/SII/42256/growthpoint-properties-limited","Loan","GROWTHPOINT PROPERTIES LTD","South Africa","SOU","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2020-03-23T00:00:00.000","2020-03-23T00:00:00.000","2020-03-31T00:00:00.000","2021-08-30T00:00:00.000",,,"60.0","20.0","80.0","ZA","2022-08-30T03:05:00.000"
"2020-03-31T00:00:00.000","Simple Credit Loan","Summary of Investment Information (AIP Policy 2012)","42086","https://disclosures.ifc.org/project-detail/SII/42086/simple-credit-loan","Loan","SIMPLECREDIT MICRO-LENDING COMPANY LIMITED","China","CHA","other","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-05-22T00:00:00.000","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000","2021-10-13T00:00:00.000",,,"49.03",,"49.03","CN","2022-08-30T03:05:00.000"
"2020-03-30T00:00:00.000","DARP SPV Jive","Summary of Investment Information (AIP Policy 2012)","42527","https://disclosures.ifc.org/project-detail/SII/42527/darp-spv-jive","Equity","IFC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-05-12T00:00:00.000","2020-06-03T00:00:00.000","2020-06-30T00:00:00.000","2020-11-23T00:00:00.000",,,,"88.30","88.3","BR","2022-08-30T03:05:00.000"
"2020-03-30T00:00:00.000","Mtn Nazca II","Summary of Investment Information (AIP Policy 2012)","43747","https://disclosures.ifc.org/project-detail/SII/43747/mtn-nazca-ii","Equity","MOUNTAIN NAZCA CROSS BORDER FUND IV, LP","Mexico","MXC","Funds","FI-2","Disruptive Technologies and Funds","Active","2020-05-31T00:00:00.000","2020-06-01T00:00:00.000","2020-06-16T00:00:00.000","2020-09-10T00:00:00.000",,,,"20.0","20.0","MX","2022-08-30T03:05:00.000"
"2020-03-30T00:00:00.000","Rider Iron & Steel Ghana Limited","Summary of Investment Information (AIP Policy 2012)","42860","https://disclosures.ifc.org/project-detail/SII/42860/rider-iron-&-steel-ghana-limited","Loan","RIDER IRON AND STEEL GHANA LIMITED","Ghana","GHA","Manufacturing","B","Regional Industry - MAS Africa","Active","2020-05-15T00:00:00.000","2020-06-17T00:00:00.000","2020-06-26T00:00:00.000","2020-08-17T00:00:00.000",,,"12.0",,"12.0","GH","2022-08-30T03:05:00.000"
"2020-03-30T00:00:00.000","ECRED expansion","Summary of Investment Information (AIP Policy 2012)","41781","https://disclosures.ifc.org/project-detail/SII/41781/ecred-expansion","Loan","EGYPTIAN CENTRES FOR REAL ESTATE DEVELOPMENT SAE","Egypt, Arab Republic of","EGT","Tourism, Retail, and Property","B","Regional Industry - MAS ME & Africa","Hold","2020-04-30T00:00:00.000","2020-06-12T00:00:00.000",,,,,"85.0",,"85.0","EG","2022-08-30T03:05:00.000"
"2020-03-27T00:00:00.000","Adecoagro Dairy","Summary of Investment Information (AIP Policy 2012)","42467","https://disclosures.ifc.org/project-detail/SII/42467/adecoagro-dairy","Loan","ADECO AGROPECUARIA S.A.","Argentina","ARG","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2020-04-28T00:00:00.000","2020-05-13T00:00:00.000","2020-06-30T00:00:00.000","2020-10-29T00:00:00.000",,,"57.25",,"57.25","AR","2022-08-30T03:05:00.000"
"2020-03-25T00:00:00.000","Absa Trade Finance","Summary of Investment Information (AIP Policy 2012)","39138","https://disclosures.ifc.org/project-detail/SII/39138/absa-trade-finance","Guarantee","CompanyName Pending","South Africa","SOU","Manufacturing","FI-2","Regional Industry - MAS Africa","Active","2020-04-28T00:00:00.000","2020-06-08T00:00:00.000","2020-06-29T00:00:00.000","2020-12-01T00:00:00.000",,"193.51",,,"193.51","ZA","2022-08-30T03:05:00.000"
"2020-03-13T00:00:00.000","DCM OCBC NISP  2","Summary of Investment Information (AIP Policy 2012)","43613","https://disclosures.ifc.org/project-detail/SII/43613/dcm-ocbc-nisp--2","Loan","PT BANK OCBC NISP TBK","Indonesia","INS","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-02-05T00:00:00.000","2020-02-05T00:00:00.000","2020-02-05T00:00:00.000","2020-10-26T00:00:00.000",,,"200.0",,"200.0","ID","2022-08-30T03:05:00.000"
"2020-03-11T00:00:00.000","DARP SPV CCM","Summary of Investment Information (AIP Policy 2012)","42556","https://disclosures.ifc.org/project-detail/SII/42556/darp-spv-ccm","Loan","COLLECTIUS 2 AG","East Asia and Pacific Region","EAP","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-04-20T00:00:00.000","2020-05-04T00:00:00.000","2020-06-26T00:00:00.000","2020-11-12T00:00:00.000",,,"30.0","8.50","38.5","EAP","2022-08-30T03:05:00.000"
"2020-03-04T00:00:00.000","Suguna III","Summary of Investment Information (AIP Policy 2012)","42834","https://disclosures.ifc.org/project-detail/SII/42834/suguna-iii","Loan","SUGUNA HOLDINGS PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Pending","2020-03-27T00:00:00.000","2020-03-27T00:00:00.000",,,,,"53.92",,"53.92","IN","2022-08-30T03:05:00.000"
"2020-03-04T00:00:00.000","SBSA Green Bond","Summary of Investment Information (AIP Policy 2012)","43173","https://disclosures.ifc.org/project-detail/SII/43173/sbsa-green-bond","Risk Management","THE STANDARD BANK OF SOUTH AFRICA LTD","South Africa","SOU","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2020-02-21T00:00:00.000","2020-02-21T00:00:00.000","2020-02-26T00:00:00.000","2020-03-02T00:00:00.000","20.0",,"200.0",,"220.0","ZA","2022-08-30T03:05:00.000"
"2020-03-04T00:00:00.000","AxeTrading","Summary of Investment Information (AIP Policy 2012)","42148","https://disclosures.ifc.org/project-detail/SII/42148/axetrading","Equity","AXE TRADING","World Region","WLD","Financial Institutions","C","Global Industry, Financial Markets","Active","2020-04-03T00:00:00.000","2020-05-01T00:00:00.000","2020-06-24T00:00:00.000","2020-07-09T00:00:00.000",,,,"5.0","5.0","99","2022-08-30T03:05:00.000"
"2020-03-03T00:00:00.000","KICB Micro","Summary of Investment Information (AIP Policy 2012)","43414","https://disclosures.ifc.org/project-detail/SII/43414/kicb-micro","Loan","KYRGYZ INVESTMENT AND CREDIT BANK CJSC","Kyrgyz Republic","KGZ","Financial Institutions","FI-3","Regional Industry FIG MCT","Active","2020-04-03T00:00:00.000","2020-05-05T00:00:00.000","2020-09-25T00:00:00.000","2020-12-17T00:00:00.000",,,"10.0",,"10.0","KG","2022-08-30T03:05:00.000"
