"the_geom","path_type","path_surf","ave_width","seg_length","suburb","owner"
"MULTILINESTRING ((149.01610637432913 -35.20295373566692, 149.0161082406899 -35.20294976996486, 149.0161094482704 -35.20294643519009, 149.01611098511964 -35.20294134291601, 149.01611427814805 -35.2029278236481, 149.0161154853944 -35.20292052327526, 149.01611735075676 -35.20290470584257, 149.01611839267613 -35.202890060109766, 149.0161188854277 -35.202873747053836, 149.01611822237425 -35.20282359128779))","FOOTPATH","CONCRETE","1.2","14.5515","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01650168109825 -35.20303086189614, 149.01649926367747 -35.20301175506635, 149.0164980542153 -35.202993729691975, 149.01649788890276 -35.202986925095956, 149.01649805296296 -35.20297962478076, 149.01649909481526 -35.20296497904461, 149.01650167319198 -35.20294186125821, 149.01650288040406 -35.20293456088139, 149.01650441703237 -35.202927260485104, 149.0165066674442 -35.20292050081002, 149.01651402315673 -35.202906395464005, 149.01649101845936 -35.202901304633045))","FOOTPATH","CONCRETE","1.2","16.19286","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01610637432913 -35.20295373566692, 149.0161230652975 -35.20295999857778))","FOOTPATH","CONCRETE","1.2","1.66911","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02243412772376 -35.19267324933637, 149.02248792461543 -35.192666619125625, 149.02253304807493 -35.19266075592195, 149.02257004722557 -35.192656651076376, 149.02261797076048 -35.192653220974165, 149.02289766496585 -35.19265174785425, 149.02299878311442 -35.19265151113984))","FOOTPATH","CONCRETE","1.2","51.58352","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02299878311442 -35.19265151113984, 149.02307124651838 -35.192656595120006, 149.02313909872385 -35.1926619499661, 149.02325015438663 -35.19266959805419, 149.0233363415754 -35.192673418510445, 149.02348329906405 -35.192680386262836, 149.02360637665186 -35.19268613994025, 149.0236791694596 -35.19269099819942, 149.0237883593439 -35.19270198072998, 149.02388239726977 -35.19270895431774, 149.02394887697133 -35.192713182283015, 149.02403473486285 -35.1927170022823, 149.02409286990957 -35.1927185273612, 149.02414211145165 -35.19271802563568, 149.02419530498014 -35.192714684390616, 149.02423790350363 -35.1927108487287, 149.02429329234613 -35.19270471321995, 149.02434741805925 -35.19269578389296, 149.0243861187323 -35.192690731942996, 149.02443453609004 -35.19268630965864, 149.0244877296867 -35.19268350904948, 149.02458665140054 -35.19267989150671, 149.02482303271313 -35.19267792369885))","FOOTPATH","CONCRETE","1.2","166.73241","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02476985186044 -35.19014246551408, 149.02476952421085 -35.190441012738276))","FOOTPATH","CONCRETE","1.2","33.12424","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02476952421085 -35.190441012738276, 149.02476980061329 -35.19074068646356))","FOOTPATH","CONCRETE","1.2","33.25076","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02155809660226 -35.1977631038579, 149.02155365060727 -35.19776873726476, 149.02152895218384 -35.197810423644185, 149.0215214334314 -35.19782678251114, 149.02151660482482 -35.1978436818708, 149.02151337125045 -35.197880273890306, 149.0215144170416 -35.19789829925008, 149.0215130457396 -35.19790618552897, 149.02151079612818 -35.19791461266015, 149.02150733822975 -35.197919705201784, 149.0214994884601 -35.197925338948714, 149.02147769500274 -35.1979360662886))","FOOTPATH","CONCRETE","1.2","21.57975","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0213797634874 -35.197996912016755, 149.0213642840933 -35.198012100009976, 149.02135176835102 -35.19802111398538, 149.02133392719117 -35.198029001895975, 149.0213239908866 -35.19803238265512, 149.02131454834404 -35.19803351018154, 149.02129225949088 -35.198035765568434, 149.0212682140984 -35.19803968847987, 149.0212440596515 -35.1980487035909, 149.02124027183842 -35.198050416382614))","FOOTPATH","CONCRETE","1.2","14.49672","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02124027183842 -35.198050416382614, 149.02121847797756 -35.198058845428726, 149.0210973779543 -35.19811577265988, 149.020928243779 -35.19819465038065, 149.0208258070669 -35.198236344032104, 149.0207432972343 -35.19826676980544, 149.02037751980762 -35.198404833705204, 149.02007904458122 -35.198514680690586, 149.02002085436317 -35.1985417240335, 149.01998330585076 -35.198564259169025, 149.0199553643473 -35.19858341367636, 149.01992358094734 -35.198611040480124, 149.01990162335304 -35.19862906785998, 149.01986907219097 -35.19866340920047, 149.0198494759969 -35.1986870693218, 149.01982208655494 -35.19873046799504, 149.01979821132718 -35.19877886842347, 149.0197683582854 -35.19887634367872, 149.01967989960224 -35.19919121099263))","FOOTPATH","CONCRETE","1.2","204.64129","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02253772820296 -35.20288561096168, 149.0225847253864 -35.20288839978158, 149.0226063570586 -35.20288839741654, 149.0226382543447 -35.20288109361444, 149.02266636268746 -35.2028698246212, 149.02268080006488 -35.202857430535786))","FOOTPATH","CONCRETE","1.2","14.03112","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.05108125178273 -35.19077112433857, 149.05108328085217 -35.19076715803244, 149.0510855289465 -35.19076211012144, 149.05109479344318 -35.19073732188287, 149.0510973703037 -35.19073110220153, 149.051099947763 -35.190726054176885, 149.05110301897258 -35.190720420153795, 149.0511060907349 -35.19071586765994, 149.05110971176418 -35.190711945869175, 149.05111360726545 -35.19070802398382, 149.0511222225137 -35.19070180222323, 149.0511257898001 -35.19070013363698, 149.05113319852185 -35.19069616547753, 149.05114225437626 -35.19069278257876, 149.05116184880973 -35.19068714286147, 149.0511731559112 -35.1906848857778, 149.05118429862893 -35.19068321457825, 149.05121569649387 -35.19067977890459, 149.05129957116978 -35.190671908844415, 149.05134315558954 -35.19066846892352, 149.05141314339082 -35.19066339754163, 149.05158314561018 -35.19065207255109, 149.0516621903775 -35.19064587127898, 149.0520517498232 -35.19059557886171, 149.052137709704 -35.19058653583011, 149.05229343585518 -35.19056899608162, 149.05246650826945 -35.19055090920464, 149.0525135506573 -35.1905469719325, 149.05255708008852 -35.190543576657994, 149.0526008293799 -35.19054072205423, 149.0526480367491 -35.19053737049952, 149.05279811428767 -35.190530557285776, 149.05284976926052 -35.19052941218235, 149.05291679433378 -35.19052767570982, 149.05305628024107 -35.19052649894557, 149.0531231964368 -35.190526474819805, 149.0531858311888 -35.190527038032656, 149.05330879632197 -35.19053037331896, 149.05337022427733 -35.190532559168005, 149.0534306095841 -35.19053537625697, 149.05349286191168 -35.190539319229764, 149.05360474085998 -35.19054716462195, 149.05368829341265 -35.19055330784507, 149.05375416970048 -35.19055891671698, 149.05381334888523 -35.1905645280078, 149.05386890505008 -35.19057014059929, 149.05398128182043 -35.19058474502037, 149.05401422123072 -35.190589825098996, 149.05402712264245 -35.190592073534866, 149.05403239279877 -35.19059261235863, 149.05403651049383 -35.190593737435165, 149.05405232286336 -35.19059882381103, 149.0540674224963 -35.190605532741834, 149.05407977775764 -35.19061287357487, 149.05408592810247 -35.190616836915225, 149.05409196893066 -35.19062129599667, 149.05410344712115 -35.19063089033723, 149.05410877496632 -35.19063652133782, 149.05411168622285 -35.19063990004339, 149.0541135541646 -35.19064269330537, 149.05411514765908 -35.190645531732336, 149.05411613761163 -35.19064891114674, 149.05411701777533 -35.190652290601655, 149.05411751399942 -35.19065625602673, 149.054117902263 -35.19066355620761, 149.05411774778403 -35.19068216758482, 149.05411807959675 -35.19068662877156, 149.05411857552457 -35.19069005343196))","FOOTPATH","CONCRETE","1.4","290.41672","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.05025957928706 -35.190529186616, 149.05028774516776 -35.19053931645571, 149.05031706354293 -35.19054886007122, 149.0503487975709 -35.19055898869188, 149.05038091557293 -35.19056853134585, 149.0504141860922 -35.19057753283646, 149.0504510796478 -35.190586533090645, 149.05049121227535 -35.19059611806383, 149.05057422225585 -35.190615241973966, 149.0506816622953 -35.190638323115714, 149.05071493143754 -35.190644485509, 149.05073551828312 -35.19064731750363, 149.0507574771706 -35.1906495181343, 149.05081769980598 -35.1906563021899, 149.05083603566595 -35.190658504044535, 149.050852340456 -35.19066075165489, 149.05087139056425 -35.19066416998057, 149.05088818995657 -35.19066749894636, 149.05089675463464 -35.19066974920039, 149.0509044959196 -35.190672044799534, 149.05091207249876 -35.19067429539089, 149.05091855116657 -35.19067650129419, 149.05092815941458 -35.190679877781704, 149.0509362306419 -35.19068329985902, 149.05094397275576 -35.19068721774964, 149.05095116622442 -35.19069172165638, 149.05095682235066 -35.1906956402614, 149.05096182006554 -35.1907001899842, 149.0509662687905 -35.190704649767625, 149.05096989442058 -35.19070974072545, 149.05097451015044 -35.190718751888014, 149.050976599288 -35.19072492490227, 149.0509793497791 -35.19073623495477, 149.05098034130359 -35.1907429491103, 149.05098309724218 -35.19076493926473, 149.0509856847527 -35.190779584088915, 149.0509868947301 -35.19078409004663))","FOOTPATH","CONCRETE","1.4","76.9138","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.03567008164617 -35.19067909820803, 149.03567886529615 -35.19068076366251))","FOOTPATH","CONCRETE","1.6","0.82071","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.0502311633481 -35.19100628590102, 149.05022945879298 -35.19100065350931, 149.05022758982489 -35.190995561937726, 149.05022330296552 -35.190985424043085, 149.05021780815443 -35.19097474579041, 149.0502103914688 -35.1909629415915, 149.05020132706719 -35.19094938046147, 149.05017677170554 -35.19091446433684, 149.0501635316989 -35.19089364934848, 149.05015908185857 -35.190886891285885, 149.05015221523874 -35.19087729502094, 149.0501309018047 -35.19084859659095, 149.05012013430274 -35.19083224207577, 149.05011496944522 -35.190822690300514, 149.0501127162491 -35.19081764391981, 149.05011101224605 -35.19081309305559, 149.05010947267928 -35.19080804643509, 149.05010859238698 -35.190804081122586, 149.0501080963789 -35.190800160744736, 149.05010793027796 -35.19079732178556, 149.05010842264124 -35.190793941840454, 149.0501099580228 -35.19079060660869, 149.05011220671787 -35.19078664024503, 149.0501195586443 -35.19077875162221, 149.05012350936084 -35.19077537051493, 149.05014375755204 -35.190759591403484, 149.05014853112098 -35.190755083425465, 149.05015215217546 -35.19075111659961, 149.05015555340384 -35.190746654146515, 149.05016400093666 -35.190734213715736, 149.05018593873373 -35.19069423480563, 149.05025957928706 -35.190529186616))","CYCLEPATH","CONCRETE","2.5","59.0917","FRASER","ROADS_ACT"
"MULTILINESTRING ((149.08083180328177 -35.34763704070047, 149.08082114017427 -35.34764493296718, 149.08079486642777 -35.34766355937091, 149.08077612318846 -35.34767704417732, 149.0807648020863 -35.34768723501622, 149.08076002098392 -35.34769169903875, 149.08075743846604 -35.34769453950739, 149.0807551859495 -35.34769737978023, 149.08075073734102 -35.34770468254181, 149.0807474982626 -35.347711443836026, 149.08074096708253 -35.34772721957992, 149.08073734351487 -35.34773456691416, 149.08072297300663 -35.347779637921825, 149.08062611307056 -35.34808832827066, 149.08057400720043 -35.348253422985806, 149.0805340752558 -35.34837736842982, 149.08052140559826 -35.34841793215391, 149.0804438954651 -35.34865342941103))","CYCLEPATH","CONCRETE","2.5","119.5155","CHIFLEY","ROADS_ACT"
"MULTILINESTRING ((149.06175390751292 -35.224660973932835, 149.0620810556454 -35.224756050057856, 149.06209945617817 -35.224761089098244, 149.06210335640804 -35.22476279979878, 149.06210665289777 -35.22476505152475, 149.06210923543443 -35.224767258500144, 149.06211143430755 -35.2247706372924, 149.062112974203 -35.224774061436875, 149.06211385468401 -35.22477685498257, 149.06211435074434 -35.22477964869678, 149.06211451733031 -35.224782487618825, 149.0621143547622 -35.2247858674461, 149.0621129865765 -35.22479321338224, 149.06211008248303 -35.22480330885977, 149.06210651978913 -35.22481403551363, 149.06207515802262 -35.2248929102274, 149.06206106646212 -35.2249272997827, 149.06204532952015 -35.22496502474894, 149.0620293725451 -35.22500220904824, 149.06199701883398 -35.22507599200782, 149.06187001261875 -35.22535999203714, 149.06186880657506 -35.225363327255636, 149.06186557080954 -35.22537013324213, 149.0618643647655 -35.22537346846057, 149.06186348828524 -35.22537689366203, 149.06186332605316 -35.225380814249405, 149.06186350239645 -35.225398839536055, 149.06186438687442 -35.22540785183197, 149.06186576381512 -35.225414069981674, 149.06186697414842 -35.22541740414587, 149.06186851404587 -35.225420828293096, 149.0618706027146 -35.22542362131313, 149.06187296562413 -35.22542587345258, 149.06187587771066 -35.22542812535233, 149.06188587707823 -35.225434880499904, 149.06190180828372 -35.22544275964233, 149.06191158615727 -35.22544667588972, 149.06191828759614 -35.22544897119717, 149.06192844916987 -35.22545176069042, 149.06193613872207 -35.22545342467754, 149.06194058743347 -35.225454008558316, 149.06194509068538 -35.225454006590795, 149.0619492098616 -35.22545454555184, 149.0619534934427 -35.22545454367999, 149.06196140086666 -35.225453413638974, 149.06197732485236 -35.22545007198587, 149.06198523154947 -35.225447815358386, 149.06199313786848 -35.22544497290626, 149.06201284785962 -35.2254364923641, 149.0620323923959 -35.225426930369316, 149.0620831730705 -35.22539874350383, 149.0620904192925 -35.22539423398835, 149.06209744619235 -35.225390265329445, 149.0621178668567 -35.22537678242025, 149.0621746254471 -35.22533615539447, 149.0621986691604 -35.22532037264767, 149.06224993923968 -35.22528488522435, 149.06226333402216 -35.22527699324052, 149.06227788207124 -35.22526910074813, 149.06229281527084 -35.225262334669836, 149.06230467492495 -35.22525840893664, 149.06232098249183 -35.225253850357355))","CYCLEPATH","BITUMEN","2.5","160.5178","BELCONNEN","ROADS_ACT"
"MULTILINESTRING ((149.07637517985222 -35.22454219343099, 149.0766633543029 -35.22483778404991, 149.0766841734962 -35.22484448686958, 149.07674421533207 -35.22486531767269, 149.07676706603183 -35.224871478581036, 149.07677854609528 -35.224874311154174, 149.07678903671604 -35.224876017694385, 149.07679947189783 -35.22487709337687, 149.07680792964686 -35.22487767446765, 149.0768151238132 -35.22487767044072, 149.07682369042706 -35.22487707982057, 149.0768331348222 -35.22487540718625, 149.0768501005357 -35.22487089134356, 149.0768894110507 -35.22485847688033, 149.07690022788896 -35.2248562176472, 149.07690983654635 -35.22485395909037, 149.0769326257994 -35.22485223390353, 149.07695223033502 -35.22485109632322, 149.07699221011634 -35.22485107389153, 149.07700577562014 -35.224852192862734, 149.07702483476083 -35.22485560698219, 149.07702994345286 -35.22485727146002, 149.0770347771096 -35.22485839533106, 149.07703922679448 -35.224860060178585, 149.07704367696613 -35.22486231085013, 149.0770480173409 -35.2248646066466, 149.07705279746597 -35.224867397893505, 149.0770656560495 -35.22487694411452, 149.07707065730534 -35.22488149270983, 149.07708390450864 -35.22489608581348, 149.07709231622079 -35.224907346940604, 149.07709677014213 -35.224914103949985, 149.07710276410933 -35.224923699088855, 149.07710881344485 -35.22493383495732, 149.07711513830526 -35.22494509725602, 149.07712360869132 -35.22496086468978, 149.077125479179 -35.22496482921878, 149.07712718532696 -35.22496928953778, 149.07712856155868 -35.22497325434468, 149.07712977348814 -35.224977760005, 149.07713236633435 -35.224991863396816, 149.077135137463 -35.22502223458232, 149.0771370149986 -35.22503467102977, 149.07713966590447 -35.225118577622865, 149.07714055207998 -35.22512758980793, 149.0771410538334 -35.22513660220921, 149.0771421305115 -35.225176572854735, 149.07714318848716 -35.225194056865476, 149.07714440653046 -35.22520590785899, 149.0771461178573 -35.22521658692617, 149.07714832254283 -35.22522618419377, 149.0771512411194 -35.22523573599631, 149.0771636247494 -35.22526840000625, 149.0771751804256 -35.2252960173781, 149.0771810124529 -35.22530894729644, 149.07718667879166 -35.22532075072233, 149.0771985602376 -35.22534386156677, 149.0772045551492 -35.22535453822139, 149.07721109927616 -35.22536525962989, 149.07721725800582 -35.22537480960622, 149.07722363595715 -35.225383818697786, 149.07723050865664 -35.225393413334764, 149.07724425165807 -35.22540971855026, 149.0772514524416 -35.22541760059141, 149.07725749856627 -35.225423815936324, 149.07727068819548 -35.22543507435803, 149.0772777772706 -35.22544070328977, 149.07728514093515 -35.22544633206632, 149.07730211989275 -35.22545758834863, 149.0773119003901 -35.22546375652189, 149.07734250364504 -35.22548063804218, 149.077353986635 -35.225486850315, 149.07741216850238 -35.22551556793204, 149.07742266151547 -35.2255200232842, 149.0774305725302 -35.22552344363537, 149.07743947198963 -35.225526773300814, 149.07744859119606 -35.225530192968264, 149.077458698885 -35.225533567013045, 149.07750764235325 -35.225547599131076, 149.07755384044054 -35.22556221860725, 149.07756927659452 -35.22556730203717, 149.0776295364866 -35.22558529328068, 149.07764925714312 -35.225591455795076, 149.07768084386083 -35.22560216298452, 149.07769303889802 -35.22560607658728, 149.07770490492095 -35.22561057619979, 149.07772633042305 -35.225619576729834, 149.07774506495733 -35.22562857878311, 149.07775621800047 -35.2256342053805, 149.07778522834144 -35.22565054693157, 149.0778030856046 -35.225661216820235, 149.07784017551486 -35.225685439866545, 149.07787743300486 -35.225712997498725, 149.0778956226438 -35.22572704694068, 149.0779262337037 -35.225752940991015, 149.0779311801441 -35.225757489581355, 149.07793722630842 -35.225763659828594, 149.0779435485044 -35.22577154232813, 149.07794992607475 -35.22577996555677, 149.07795591925893 -35.22578843406726, 149.07796180401226 -35.225798569985436, 149.07796779955146 -35.22580983242557))","CYCLEPATH","BITUMEN","2.7","224.5217","LAWSON","ROADS_ACT"
