"year","quarter","light_desc","light_code","county_desc","county_no","muni_desc","muni_code","junction_desc","junction_code","collision_type_desc","collision_type_code","surf_cond_desc","surf_cond_code","lane_desc","lane_code","rd_cond_desc","rd_cond_code","rd_div_desc","rd_div_code","fix_obj_desc","fix_obj_code","report_no","report_type","weather_desc","weather_code","acc_date","acc_time","loc_code","signal_flag_desc","signal_flag","c_m_zone_flag","agency_code","area_code","harm_event_desc1","harm_event_code1","harm_event_desc2","harm_event_code2","rte_no","route_type_code","rte_suffix","log_mile","logmile_dir_flag_desc","logmile_dir_flag","mainroad_name","distance","feet_miles_flag_desc","feet_miles_flag","distance_dir_flag","reference_no","reference_type_code","reference_suffix","reference_road_name","latitude","longitude","geocoded_column"
"2022","Q1","Dark Lights On","3","Anne Arundel","2",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AC2171006Z","Property Damage Crash",,"7.01","20220115","19:57:00","3A4","No","N","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1071768118635","-76.4856133853075","POINT (-76.485613385307 39.107176811864)"
"2020","Q2","Daylight","1","Prince George's","16",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","CBPD0075002Y","Property Damage Crash",,"6.01","20200524","12:00:00",,"No","N","N","BOWIE","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"38.9355442901121","-76.7205005210556","POINT (-76.720500521056 38.935544290112)"
"2020","Q2","Daylight","1","Worcester","23",,,,,"Single Vehicle","17",,,,,,,,,"Guardrail or Barrier","5","NRP16410006","Property Damage Crash",,"6.01","20200622","10:40:00",,"No","N","N","NRP","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.2231675","-75.145057666667","POINT (-75.145057666667 38.2231675)"
"2020","Q4","Daylight","1","Baltimore City","24",,,,,"Single Vehicle","17",,,,,,,,,,"88","JC03390008","Property Damage Crash",,"6.01","20201117","09:20:00",,"No","N","N","UMB","UNK","Not Applicable","0","Not Applicable","0",,,,,,,,,,,,,,,,"39.290190617455","-76.6260132461123","POINT (-76.626013246112 39.290190617455)"
"2020","Q4","Dark Lights On","3","Harford","12",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","ZL1202000W","Property Damage Crash",,"6.01","20201106","17:35:00","1050PD","No","N","N","HARFORD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.4284726988589","-76.3555043261286","POINT (-76.355504326129 39.428472698859)"
"2022","Q1","Daylight","1","Frederick","10",,,,,"Single Vehicle","17",,,,,,,,,"Light Support Pole","8","ZJ0500009X","Property Damage Crash",,"6.01","20220218","12:00:00",,"No","N","N","FREDERICK","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.36941665","-77.4118347","POINT (-77.4118347 39.36941665)"
"2021","Q4","Daylight","1","Prince George's","16",,,,,"Head On Left Turn","2",,,,,,,,,"Not Applicable","0","DA3120001T","Property Damage Crash",,"6.01","20211011","11:20:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"38.6858577857052","-76.9987356852722","POINT (-76.998735685272 38.685857785705)"
"2020","Q2","Daylight","1","Prince George's","16",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","DA3780005J","Property Damage Crash",,"6.01","20200527","09:32:00","0827","No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9877253","-76.8324274","POINT (-76.8324274 38.9877253)"
"2022","Q1","Daylight","1","Garrett","11",,,,,"Single Vehicle","17",,,,,,,,,,"88","CS0035000Q","Property Damage Crash",,"8.04","20220205","08:42:00",,"No","N","N","OAKLAND","UNK","Other Object","10","Not Applicable","0",,,,,,,,,,,,,,,,"39.4247750399882","-79.3933134231743","POINT (-79.393313423174 39.424775039988)"
"2021","Q3","Daylight","1","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC2369002T","Property Damage Crash",,"6.01","20210720","09:07:00","5B1","No","N","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.11578705","-76.7097280833333","POINT (-76.709728083333 39.11578705)"
"2020","Q2","Daylight","1","Carroll","6",,"0","Not Applicable","0","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","ZF0592000F","Injury Crash",,"6.01","20200630","08:10:00",,"No","N","N","CARROLL","UNK","Other Vehicle","1","Not Applicable","0","614","CO",,"0.64","West","W","STREAKER RD","500","Feet","F","E","1137","OP",,"PATRICK DR","39.4033189074833","-77.0124746697285","POINT (-77.012474669728 39.403318907483)"
"2021","Q4","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE595600FY","Property Damage Crash",,"6.01","20211201","18:30:00","AE. 413","No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3535960833333","-76.75857615","POINT (-76.75857615 39.353596083333)"
"2022","Q1",,"6.02","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE551600C4","Property Damage Crash",,"6.01","20220105","17:00:00","01/ 113","No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2658127770227","-76.6993295082561","POINT (-76.699329508256 39.265812777023)"
"2021","Q1","Dark Lights On","3","Charles","8",,,,,"Other","88",,,,,,,,,"Not Applicable","0","CD06330069","Property Damage Crash",,"6.01","20210205","19:38:00","088","No","N","N","LAPLATA","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.5580711874224","-76.9825292048578","POINT (-76.982529204858 38.558071187422)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","AE6480000T","Property Damage Crash",,"6.01","20210730","15:41:00",,"No","N","N","BACOPD","UNK","Other Object","10","Not Applicable","0",,,,,,,,,,,,,,,,"39.3956363898134","-76.5235188388824","POINT (-76.523518838882 39.395636389813)"
"2022","Q1","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","EJ77810039","Property Damage Crash",,"6.01","20220108","12:04:00","55224","No","N","N","GAITHERSBURG","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1183632666667","-77.2539893333333","POINT (-77.253989333333 39.118363266667)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Same Direction Sideswipe","7",,,,,,,,,,"99","AE6286000Y","Property Damage Crash",,"6.01","20200609","19:57:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"39.3385441085557","-76.4870008253437","POINT (-76.487000825344 39.338544108556)"
"2020","Q4","Unknown","99","Charles","8",,,,,"Opposite Direction Sideswipe","6",,,,,,,,,"Not Applicable","0","ZH0704000F","Property Damage Crash","Raining","3","20201224","22:19:00",,"No","N","N","CHARLES","UNK","Other Conveyance","6","Other Vehicle","1",,,,,,,,,,,,,,,,"38.6300328333333","-76.9189283333333","POINT (-76.918928333333 38.630032833333)"
"2021","Q1","Daylight","1","Prince George's","16",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","DJ01320030","Injury Crash",,"7.01","20210301","14:53:00",,"No","N","N","SEATPLEASANT","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"38.8871399792872","-76.8974258352792","POINT (-76.897425835279 38.887139979287)"
"2021","Q4","Dark No Lights","4","Carroll","6",,"0","Non Intersection","1","Single Vehicle","17","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Not Applicable","0","MSP632000BG","Injury Crash",,"6.01","20211107","01:43:00",,"No","N","N","MSP","UNK","Fixed Object","9","Overturn","11","140","MD",,"4","North","N","BALTIMORE BLVD","100","Feet","F","N","474","CO",,"SANDYMOUNT RD","39.5269151666667","-76.9236385","POINT (-76.9236385 39.526915166667)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE6157005N","Property Damage Crash",,"6.01","20220503","15:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3841244755088","-76.5759334102168","POINT (-76.575933410217 39.384124475509)"
"2021","Q1","Dark Lights On","3","Worcester","23",,,,,"Not Applicable","0",,,,,,,,,"Not Applicable","0","CTX338000N","Property Damage Crash",,"7.01","20210323","00:00:00","0004","No","N","N","OCEANCITY","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.38033","-75.06895","POINT (-75.06895 38.38033)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE5363006K","Property Damage Crash","Not Applicable","0","20200523","17:25:00",,"No","N","N","BACOPD","UNK","Other Object","10","Other Vehicle","1",,,,,,,,,,,,,,,,"39.6773334371097","-76.7270375640478","POINT (-76.727037564048 39.67733343711)"
"2022","Q2","Dark Lights On","3","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DM8503000D","Property Damage Crash",,"6.01","20220413","20:31:00",,"No","N","N","TAKOMA","UNK","Other","88","Parked Vehicle","2",,,,,,,,,,,,,,,,"38.9677883333333","-77.00148","POINT (-77.00148 38.967788333333)"
"2022","Q1","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE5507005T","Property Damage Crash","Unknown","99","20220123","02:00:00","12 1211","No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2547635258862","-76.509811393617","POINT (-76.509811393617 39.254763525886)"
"2021","Q4","Dark Lights On","3","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","MCP29760048","Property Damage Crash",,"6.01","20211115","02:02:00","55114","No","N","N","MONTGOMERY","UNK","Off Road","16","Overturn","11",,,,,,,,,,,,,,,,"39.0442747164301","-76.9892332192485","POINT (-76.989233219248 39.04427471643)"
"2020","Q2","Dark Lights On","3","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","CP0122000Z","Injury Crash",,"6.01","20200521","20:00:00",,"No","N","N","MTRAINIER","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"38.94438075","-76.9719275123869","POINT (-76.971927512387 38.94438075)"
"2021","Q1","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6289002C","Property Damage Crash","Not Applicable","0","20210326","14:09:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"39.3155451166667","-76.46178955","POINT (-76.46178955 39.315545116667)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Opposite Direction Sideswipe","6",,,,,,,,,"Not Applicable","0","CE41620043","Property Damage Crash",,"6.01","20220210","14:36:00","1","No","N","N","LAUREL","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.0941785423835","-76.8672253464711","POINT (-76.867225346471 39.094178542384)"
"2020","Q2","Daylight","1","Baltimore City","24",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ADJ981000Y","Injury Crash",,"6.01","20200513","17:45:00","2907","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"39.2683221212267","-76.5494286071865","POINT (-76.549428607186 39.268322121227)"
"2021","Q3","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","CC0209003L","Property Damage Crash",,"6.01","20210717","04:03:00","23","No","N","N","HYATTSVILLE","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9525613228961","-76.9402479960154","POINT (-76.940247996015 38.952561322896)"
"2021","Q4","Unknown","99","Prince George's","16",,"89","Not Applicable","0","Unknown","99","Unknown","99",,,"Not Applicable","0","Not Applicable","0","Not Applicable","0","CE4260001V","Property Damage Crash",,"6.01","20211017","23:00:00",,"No","N","N","LAUREL","UNK","Other Vehicle","1","Not Applicable","0","1","US",,"12.85","North","N","BALTIMORE AVE","400","Feet","F","N","83","MU",,"CHERRY LA","39.0921262662518","-76.8554820539875","POINT (-76.855482053987 39.092126266252)"
"2020","Q4","Daylight","1","Washington","21",,,,,"Single Vehicle","17",,,,,,,,,"Light Support Pole","8","BX51690043","Property Damage Crash",,"6.01","20201112","14:13:00","BX8120","No","N","N","HAGERSTOWN","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.629866837609","-77.7001718927603","POINT (-77.70017189276 39.629866837609)"
"2021","Q1",,"7.88","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6085005R","Property Damage Crash",,"6.01","20210313","21:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4177451","-76.7857004","POINT (-76.7857004 39.4177451)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,,"88","AE565200BF","Property Damage Crash",,"6.01","20201015","08:30:00",,"No","N","N","BACOPD","UNK","Other Object","10","Not Applicable","0",,,,,,,,,,,,,,,,"39.3151197975316","-76.5125389028673","POINT (-76.512538902867 39.315119797532)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE47350052","Property Damage Crash",,"6.01","20220314","17:30:00","PC2, 211","No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3739929","-76.8104287166667","POINT (-76.810428716667 39.3739929)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6068003M","Property Damage Crash",,"6.01","20210924","18:30:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.37135615","-76.7206861166667","POINT (-76.720686116667 39.37135615)"
"2021","Q1","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3946005Y","Property Damage Crash",,"6.01","20210307","20:35:00","16","No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.986165","-76.97177","POINT (-76.97177 38.986165)"
"2022","Q1","Dark Lights On","3","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,,"88","DD5653001D","Property Damage Crash","Not Applicable","0","20220320","23:50:00",,"No","N","N","ROCKVILLE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.0861306327575","-77.1506251948025","POINT (-77.150625194802 39.086130632758)"
"2020","Q4","Daylight","1","Baltimore City","24",,,,,"Other","88",,,,,,,,,,"88","ADK5070001","Property Damage Crash",,"6.01","20201203","11:08:00","2164","No","N","N","BALTIMORE","UNK","Fixed Object","9","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.2957644406845","-76.5866535381583","POINT (-76.586653538158 39.295764440685)"
"2021","Q1","Dark No Lights","4","Worcester","23",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","ZW0204002C","Property Damage Crash",,"6.01","20210221","22:07:00",,"No","N","N","WORCESTER","UNK","Off Road","16","Not Applicable","0",,,,,,,,,,,,,,,,"38.062304653325","-75.5852288461052","POINT (-75.585228846105 38.062304653325)"
"2022","Q1","Dark Lights On","3","Anne Arundel","2",,,,,"Other","88",,,,,,,,,,"88","MDTA1387000B","Property Damage Crash",,"6.01","20220325","22:50:00",,"No","N","N","MDTA","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.191582853681","-76.6593418809509","POINT (-76.659341880951 39.191582853681)"
"2020","Q2","Daylight","1","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","AC2354000H","Injury Crash",,"6.01","20200410","13:57:00","2B1","No","N","N","AACOPD","UNK","Overturn","11","Not Applicable","0",,,,,,,,,,,,,,,,"39.2188117833333","-76.6728659666667","POINT (-76.672865966667 39.218811783333)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Angle Meets Right Turn","12",,,,,,,,,"Not Applicable","0","AE6377000F","Property Damage Crash","Not Applicable","0","20220511","12:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2983911387073","-76.4417304055641","POINT (-76.441730405564 39.298391138707)"
"2020","Q4","Dark Lights On","3","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Sign Support Pole","9","AC22120063","Property Damage Crash",,"6.01","20201114","05:38:00","2A1","No","N","N","AACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.2187089","-76.61511695","POINT (-76.61511695 39.2187089)"
"2021","Q3","Daylight","1","Baltimore","3",,"0","Non Intersection","1","Same Direction Rear End","3","Dry","2","Deceleration Lane","4","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","MSP73760013","Injury Crash",,"6.01","20210910","16:37:00",,"No","N","N","MSP","UNK","Other Vehicle","1","Other Vehicle","1","695","IS",,"10.2","North","N","BALTO BELTWAY","0.5","Miles","M","N","26","MD",,"LIBERTY RD","39.3615883333333","-76.747025","POINT (-76.747025 39.361588333333)"
"2022","Q1","Daylight","1","Harford","12",,,"Intersection","2","Same Direction Right Turn","8","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AJ0154002B","Property Damage Crash",,"6.01","20220214","07:30:00",,"No","N","N","BELAIR","UNK","Parked Vehicle","2","Not Applicable","0",,,,"0",,,"WRIGHT ST","0","Feet","F","N",,,,"HICKORY AVE","39.5416039232266","-76.3479694584726","POINT (-76.347969458473 39.541603923227)"
"2021","Q1","Daylight","1","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AE62810025","Injury Crash",,"6.01","20210123","10:57:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2891980166667","-76.7285664666667","POINT (-76.728566466667 39.289198016667)"
"2021","Q4","Daylight","1","Baltimore City","24",,"999","Intersection","2","Single Vehicle","17","Dry","2","Left Turn Lane","2","No Defects","1","One-way Trafficway","2","Not Applicable","0","MTA03650010","Injury Crash",,"7.01","20211221","12:55:00","9S22","Yes","Y","N","MTA","UNK","Other","88","Not Applicable","0","1390","MU",,"0.898","West","W","E LOMBARD ST","0","Feet","F","W","0","UU",,"LLOYD ST","39.2902624602433","-76.5978240885842","POINT (-76.597824088584 39.290262460243)"
"2022","Q2","Daylight","1","Prince George's","16",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","CBPD01180009","Property Damage Crash",,"6.01","20220529","12:25:00",,"No","N","N","BOWIE","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"38.944289918845","-76.7309841976892","POINT (-76.730984197689 38.944289918845)"
"2020","Q2","Dark Lights On","3","Baltimore City","24",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","ADK3520006","Property Damage Crash","Not Applicable","0","20200425","02:55:00","0693","No","N","N","BALTIMORE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3136550709764","-76.5961593770585","POINT (-76.596159377058 39.313655070976)"
"2021","Q1","Daylight","1","Baltimore","3",,"0","Non Intersection","1","Same Movement Angle","11","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AE6273002N","Injury Crash",,"6.01","20210304","10:15:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Other Vehicle","1","5077","CO",,"0.22","North","N","ROSEDALE AVE","200","Feet","F","N","5074","CO",,"OAKDALE AVE","39.3095242666667","-76.5088453","POINT (-76.5088453 39.309524266667)"
"2022","Q2","Daylight","1","Allegany","1",,"0","Not Applicable","0","Same Movement Angle","11","Dry","2",,,"No Defects","1","Two-way, Divided, Unprotected (painted >4 feet) Median","3","Not Applicable","0","ZA0533003P","Property Damage Crash",,"6.01","20220509","09:44:00","001","Yes","Y","N","ALLEGANY","UNK","Other Vehicle","1","Not Applicable","0","53","MD",,"0.07","South","S","WINCHESTER RD","0","Feet","F","S","0","UU",,"ENT TO BUSINESS","39.6361832834468","-78.8451980217613","POINT (-78.845198021761 39.636183283447)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA35670050","Injury Crash",,"6.01","20220302","07:50:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.076004968771","-76.8515656313766","POINT (-76.851565631377 39.076004968771)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP3113002R","Property Damage Crash",,"6.01","20201006","14:21:00","55222","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0493090137087","-76.9573564232381","POINT (-76.957356423238 39.049309013709)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE589800BK","Property Damage Crash",,"6.01","20211204","14:15:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2827625","-76.7547078333333","POINT (-76.754707833333 39.2827625)"
