"id","program_name","link","program_type","project_name","recipient_region_s_if_applicable","mea_award","total_project_cost","sector","electricity_savings_kwh","natural_gas_savings_therms","gasoline_savings_gallons","propane_savings_gallons","fuel_oil_savings_gallons","co2_emissions_reductions_metric_tons","award_date","notes","legislative_district","congressional_district","county"
"LMI0187","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","SHORE UP! Inc. (Wicomico)FY14","Wicomico County","76000",,"Residential","81930"," -   ","0","0","0","40.56","2014-05-30T00:00:00.000",,,,
"LMI0188","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","SHORE UP! Inc. (Worcester) FY14","Worcester County","100000",,"Residential","34444"," 264 ","0","0","0","18.45","2014-05-30T00:00:00.000",,,,
"LMI0189","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore Up! Somerset 2010","Somerset County","42289.56",,"Residential","28519"," 396 ","0","0","0","16.22","2010-06-22T00:00:00.000",,,,
"LMI0190","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore Up! Somerset FY 2011","Somerset County","20872.05",,"Residential","161131"," -   ","0","0","0","79.76","2010-12-06T00:00:00.000",,,,
"LMI0191","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore Up! Wicomico Co. 2010","Wicomico County","46203.36",,"Residential","6462"," -   ","0","0","0","3.20","2010-06-22T00:00:00.000",,,,
"LMI0192","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore Up! Wicomico Co. FY 2011","Wicomico County","25000",,"Residential","180403"," -   ","0","0","0","89.30","2010-12-06T00:00:00.000",,,,
"LMI0193","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore Up! Worcester Co. 2010","Worcester County","33639.57",,"Residential","7461"," -   ","0","0","0","3.69","2010-06-22T00:00:00.000",,,,
"LMI0194","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore Up! Worcester Co. FY 2011","Worcester County","20466.31",,"Residential","106098"," -   ","0","0","0","52.52","2010-12-06T00:00:00.000",,,,
"LMI0195","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore-Up! Somerset County FY13","Somerset County","30000",,"Residential","137"," -   ","0","0","0","0.07","2013-01-22T00:00:00.000",,,,
"LMI0196","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore-Up! Wicomico County FY13","Wicomico County","44118.49",,"Residential","18827"," -   ","0","0","0","9.32","2013-01-22T00:00:00.000",,,,
"LMI0197","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Shore-Up! Worcester County FY13","Worcester County","25234",,"Residential","17660"," 185 ","0","0","0","9.72","2013-01-22T00:00:00.000",,,,
"LMI0198","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Southern Maryland Tri-County Community Action Committee, Inc. (Charles)FY14","Charles County","100000",,"Residential","6530"," 287 ","0","0","0","4.76","2014-05-30T00:00:00.000",,,,
"LMI0199","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","St. Ambrose Housing Aid Center, Inc. (Baltimore City)FY14","Baltimore City","167958",,"Residential","17775"," 936 ","0","0","0","13.76","2014-05-30T00:00:00.000",,,,
"LMI0200","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","St. Ambrose Housing Baltimore City FY13","Baltimore City","74915.34",,"Residential","0"," 1,538 ","0","0","0","8.16","2013-01-18T00:00:00.000",,,,
"LMI0201","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","St. Ambrose Housing- Baltimore City grant FY 2011","Baltimore City","76700",,"Residential","2038"," -   ","0","0","0","1.01","2010-12-06T00:00:00.000",,,,
"LMI0202","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","St. Ambrose Housing- Baltimore City grant FY10","Baltimore City","43027.85",,"Residential","0"," -   ","0","0","0","0.00","2010-06-24T00:00:00.000",,,,
"LMI0203","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","St. Ambrose Housing- Baltimore County FY13","Baltimore County","32360.45",,"Residential","40000"," -   ","0","0","0","19.80","2013-01-18T00:00:00.000",,,,
"LMI0204","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","St. Ambrose Housing- Baltimore County grant FY10","Baltimore County","58606.6",,"Residential","12538"," -   ","0","0","0","6.21","2010-06-07T00:00:00.000",,,,
"LMI0209","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","The Arc Baltimore, Inc. (Baltimore County)FY14","Baltimore County","36814",,"Residential","13370"," -   ","0","0","0","6.62","2014-05-30T00:00:00.000",,,,
"LMI0210","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","The Arc Central Chesapeake Region (Anne Arundel)FY14","Anne Arundel County","42927",,"Residential","36200"," 420 ","0","0","0","20.15","2014-05-30T00:00:00.000",,,,
"LMI0211","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","The Arc of Baltimore grant","Baltimore County","52054",,"Residential","6924"," -   ","0","0","0","3.43","2010-06-24T00:00:00.000",,,,
"LMI0212","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","The Arc of Baltimore grant FY 2011","Baltimore County","45261.2",,"Residential","40500"," -   ","0","0","0","20.05","2010-12-06T00:00:00.000",,,,
"LMI0213","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","The Housing Authority of St. Mary's County (St. Mary's)FY14","St. Mary's County","60000",,"Residential","15424"," -   ","0","0","0","7.63","2014-05-30T00:00:00.000",,,,
"LMI0214","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Today's Dream Tomorrow's Future Anne Arundel County FY13","Anne Arundel County","50000",,"Residential","11362"," 95 ","0","0","0","6.13","2013-01-18T00:00:00.000",,,,
"LMI0215","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Today's Dream Tomorrow's Future Prince George's County FY13","Prince George's County","50000",,"Residential","22248"," -   ","0","0","0","11.01","2013-01-22T00:00:00.000",,,,
"LMI0216","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Town of Bladensburg (Statewide)FY14","Prince George's County","600000",,"Residential","11939"," -   ","0","0","0","5.91","2014-05-30T00:00:00.000",,,,
"LMI0217","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Town of Bladensburg FY13","Prince George's County","400000",,"Residential","45892"," 14,921,633,904 ","0","0","0","79174212.21","2013-01-22T00:00:00.000",,,,
"LMI0218","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","United Communities Against Poverty - Prince George's County grant","Prince George's County","471168",,"Residential","422254"," 1,413,996 ","0","0","0","7711.68","2010-06-23T00:00:00.000",,,,
"LMI0219","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","United Communities Against Poverty - Prince George's County grant FY 2011","Prince George's County","216000",,"Residential","312480"," 12,675 ","0","0","0","221.93","2010-12-06T00:00:00.000",,,,
"LMI0220","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","United Communities Against Poverty (Prince George's)FY14","Prince George's County","379000",,"Residential","152220"," 9,440 ","0","0","0","125.44","2014-05-30T00:00:00.000",,,,
"LMI0221","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","United Communities Against Poverty FY13","Prince George's County","259237.23",,"Residential","26825"," 3,416 ","0","0","0","31.41","2013-01-22T00:00:00.000",,,,
"LMI0222","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Upper Shore Aging grant Caroline Co.","Caroline County","50000",,"Residential","45856"," -   ","0","83","242","25.63","2010-06-21T00:00:00.000",,,,
"LMI0223","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Upper Shore Aging Kent Co.","Kent County","42857.14",,"Residential","17570"," -   ","0","50","431","13.36","2010-06-21T00:00:00.000",,,,
"LMI0224","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Upper Shore Aging Talbot Co.","Talbot County","42857.14",,"Residential","9152"," -   ","0","0","410","8.69","2010-06-21T00:00:00.000",,,,
"LMI0225","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Visions America Community Development grant","Dorchester County","50000",,"Residential","8691"," -   ","0","38","0","4.52","2010-06-21T00:00:00.000",,,,
"LMI0226","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Washington County - Habitat for Humanity grant","Washington County","30254.34",,"Residential","3360"," -   ","0","0","314","4.85","2010-06-21T00:00:00.000",,,,
"LMI0227","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Washington County Community Action Council, Inc. (Washington)FY14","Washington County","100000",,"Residential","22230"," -   ","0","0","0","11.00","2014-05-30T00:00:00.000",,,,
"LMI0228","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","Wicomico County - Habitat for Humanity grant","Wicomico County","13425",,"Residential","0"," -   ","0","0","1700","17.26","2010-06-23T00:00:00.000",,,,
"HPWES0042","Home Performance Rebate Program","http://energy.maryland.gov/homeperformance/","Rebate/Voucher",,,"533.65","1339","Residential","937",,,,,"0.46","2011-10-18T00:00:00.000",,"36",,"Kent"
"CI001","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Bnos Yisroel of Baltimore",,"60000.00","197600.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI002","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Bon Secours",,"200000.00","989960.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI003","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant"," City Crescent",,"225000.00","3207782.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI004","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Ferguson Enterprises",,"40000.00","122509.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI005","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","First Baptist Church Glenarden",,"300000.00","938124.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI007","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Johns Hopkins Hospital",,"400000.00","1532552.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI008","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Knoll North",,"152000.00","900000.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI009","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Library of Congress Annex",,"135000.00","503659.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI010a","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Maryland Trade Centers",,"140160.00","350400.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI010b","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Maryland Trade Centers",,"140160.00","350400.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
"CI011","EmPOWER Maryland Challenege: Commercial-Industrial Grant Program","http://energy.maryland.gov/Business/empowermdchallenge/index.html","Grant","Medstar Montgomery Medical Center",,"400000.00","2558594.00","Commercial",,,,,,"0.00",,"Retrofit currently in progress. Energy savings will be counted once project is complete.",,,
