"com_id","common_name","scientific_name","genus","family","diametre_at_breast_height","year_planted","date_planted","age_description","useful_life_expectency","useful_life_expectency_value","precinct","located_in","uploaddate","location","latitude","longitude","easting","northing"
"1015500","Cootamundra Wattle","Acacia baileyana","Acacia","Fabaceae","23","1997","1997-01-10T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Park","2021-10-01T02:04:13.000","
,  
(-37.79626726975895, 144.94524289026893)","-37.79626726975895","144.94524289026893","319090.13","5814800.62"
"1015501","Peppercorn Tree","Schinus molle","Schinus","Anacardiaceae","117","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:04:18.000","
,  
(-37.796202773627854, 144.94535813056672)","-37.796202773627854","144.94535813056672","319100.12","5814808"
"1015502","Golden Elm","Ulmus glabra","Ulmus","Ulmaceae","50","1900","2000-01-02T00:00:00.000","Mature","1-5 years (<50% canopy)","5",,"Park","2021-10-01T02:04:15.000","
,  
(-37.796429245339205, 144.9456839256516)","-37.796429245339205","144.9456839256516","319129.36","5814783.5"
"1015503","Sydney Blue Gum","Eucalyptus saligna","Eucalyptus","Myrtaceae","51","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:04:15.000","
,  
(-37.79643887468426, 144.94577099197988)","-37.79643887468426","144.94577099197988","319137.05","5814782.6"
"1015504","Sydney Blue Gum","Eucalyptus saligna","Eucalyptus","Myrtaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Park","2021-10-01T02:04:04.000","
,  
(-37.79631665290299, 144.9457180486149)","-37.79631665290299","144.9457180486149","319132.09","5814796.06"
"1015505","Daimyo Oak","Quercus dentata","Quercus","Fagaceae","42","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Park","2021-10-01T02:04:15.000","
,  
(-37.796265337692276, 144.94579851270802)","-37.796265337692276","144.94579851270802","319139.05","5814801.91"
"1015506","Peppercorn Tree","Schinus molle","Schinus","Anacardiaceae","54","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Park","2021-10-01T02:04:08.000","
,  
(-37.79648275509907, 144.9459565943717)","-37.79648275509907","144.9459565943717","319153.5","5814778.09"
"1015508","Peppercorn Tree","Schinus molle","Schinus","Anacardiaceae","173","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:03:56.000","
,  
(-37.79630193300512, 144.9460314467382)","-37.79630193300512","144.9460314467382","319159.65","5814798.3"
"1015509","Peppercorn Tree","Schinus molle","Schinus","Anacardiaceae","91","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:03:53.000","
,  
(-37.79641326043728, 144.9464105162723)","-37.79641326043728","144.9464105162723","319193.3","5814786.68"
"1015510","Golden Elm","Ulmus glabra","Ulmus","Ulmaceae","55","1900","2000-01-01T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Park","2021-10-01T02:03:57.000","
,  
(-37.7963354307204, 144.94623664289466)","-37.7963354307204","144.94623664289466","319177.8","5814794.98"
"1015514","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","34","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:15.000","
,  
(-37.795612212034456, 144.94663314353087)","-37.795612212034456","144.94663314353087","319210.95","5814876"
"1015517","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.794790690857084, 144.94678251540904)","-37.794790690857084","144.94678251540904","319222.1","5814967.45"
"1015518","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","21","1997","1997-01-10T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79461037220973, 144.94680874440414)","-37.79461037220973","144.94680874440414","319223.97","5814987.51"
"1015519","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","33","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:18.000","
,  
(-37.79442458864193, 144.94684716233957)","-37.79442458864193","144.94684716233957","319226.9","5815008.2"
"1015520","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","38","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79427497139309, 144.94687174608254)","-37.79427497139309","144.94687174608254","319228.7","5815024.85"
"1015521","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","39","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:58.000","
,  
(-37.79407593208067, 144.94690451176245)","-37.79407593208067","144.94690451176245","319231.1","5815047"
"1015522","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","31","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:01.000","
,  
(-37.794801242459194, 144.9470569360435)","-37.794801242459194","144.9470569360435","319246.29","5814966.81"
"1015523","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","27","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:54.000","
,  
(-37.794606828545, 144.9470913905106)","-37.794606828545","144.9470913905106","319248.85","5814988.45"
"1015524","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","40","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:14.000","
,  
(-37.794442224254894, 144.9471195685067)","-37.794442224254894","144.9471195685067","319250.93","5815006.77"
"1015525","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","40","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:14.000","
,  
(-37.7950569398094, 144.94663500451153)","-37.7950569398094","144.94663500451153","319209.76","5814937.62"
"1015526","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","17","1997","1997-01-10T00:00:00.000","Semi-Mature","61+ years","80",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79503781417423, 144.94642191839745)","-37.79503781417423","144.94642191839745","319190.95","5814939.33"
"1015527","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:18.000","
,  
(-37.79502499418988, 144.94631722584342)","-37.79502499418988","144.94631722584342","319181.7","5814940.55"
"1015528","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","8","1997","1997-01-10T00:00:00.000","Juvenile","61+ years","80",,"Street","2021-10-01T02:04:16.000","
,  
(-37.79501671442483, 144.94623001014892)","-37.79501671442483","144.94623001014892","319174","5814941.3"
"1015529","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","29","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:54.000","
,  
(-37.79500823366297, 144.94613644040703)","-37.79500823366297","144.94613644040703","319165.74","5814942.06"
"1015530","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","38","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:54.000","
,  
(-37.794998336395466, 144.94605983108994)","-37.794998336395466","144.94605983108994","319158.97","5814943.01"
"1015531","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","25","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:09.000","
,  
(-37.795275909795166, 144.94584863403932)","-37.795275909795166","144.94584863403932","319141.05","5814911.8"
"1015532","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","41","1997","1997-01-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:53.000","
,  
(-37.79540888283338, 144.94582564451747)","-37.79540888283338","144.94582564451747","319139.35","5814897"
"1015533","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","38","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.795543197073044, 144.9458020499208)","-37.795543197073044","144.9458020499208","319137.6","5814882.05"
"1015534","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","36","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79567524955107, 144.94577795005185)","-37.79567524955107","144.94577795005185","319135.8","5814867.35"
"1015536","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","29","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:59.000","
,  
(-37.79594254666954, 144.94573193291967)","-37.79594254666954","144.94573193291967","319132.4","5814837.6"
"1015537","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:01.000","
,  
(-37.79495799251652, 144.9457308155441)","-37.79495799251652","144.9457308155441","319129.9","5814946.85"
"1015538","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","34","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:54.000","
,  
(-37.79494757422225, 144.94562435322757)","-37.79494757422225","144.94562435322757","319120.5","5814947.8"
"1015539","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","46","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:59.000","
,  
(-37.794936304597286, 144.94552075364786)","-37.794936304597286","144.94552075364786","319111.35","5814948.85"
"1015540","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","43","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79492683156011, 144.94544265639897)","-37.79492683156011","144.94544265639897","319104.45","5814949.75"
"1015541","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","32","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.794916708084386, 144.94535310715213)","-37.794916708084386","144.94535310715213","319096.54","5814950.7"
"1015542","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","44","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:58.000","
,  
(-37.7948943978498, 144.94513840658607)","-37.7948943978498","144.94513840658607","319077.58","5814952.76"
"1015560","English Elm","Ulmus procera","Ulmus","Ulmaceae","78","1997","1997-01-10T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:08.000","
,  
(-37.795142569406885, 144.94489497378297)","-37.795142569406885","144.94489497378297","319056.75","5814924.75"
"1015561","English Elm","Ulmus procera","Ulmus","Ulmaceae","84","1997","1997-01-10T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:15.000","
,  
(-37.79535280778149, 144.9448584847804)","-37.79535280778149","144.9448584847804","319054.05","5814901.35"
"1015562","English Elm","Ulmus procera","Ulmus","Ulmaceae","78","1997","1997-01-10T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79554949354568, 144.94483032074396)","-37.79554949354568","144.94483032074396","319052.05","5814879.47"
"1015563","English Elm","Ulmus procera","Ulmus","Ulmaceae","84","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:59.000","
,  
(-37.79575542405209, 144.94478452471566)","-37.79575542405209","144.94478452471566","319048.52","5814856.53"
"1015564","English Elm","Ulmus procera","Ulmus","Ulmaceae","82","1900","2000-01-01T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79596877637607, 144.9447509014374)","-37.79596877637607","144.9447509014374","319046.08","5814832.79"
"1015565","English Elm","Ulmus procera","Ulmus","Ulmaceae","26","1899","1999-12-30T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79626895975166, 144.94469420213449)","-37.79626895975166","144.94469420213449","319041.82","5814799.37"
"1015566","English Elm","Ulmus procera","Ulmus","Ulmaceae","72","1997","1997-01-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:04.000","
,  
(-37.796496020036955, 144.94465599636067)","-37.796496020036955","144.94465599636067","319039.01","5814774.1"
"1015567","English Elm","Ulmus procera","Ulmus","Ulmaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.79672051463778, 144.94461536295148)","-37.79672051463778","144.94461536295148","319035.98","5814749.11"
"1015568","English Elm","Ulmus procera","Ulmus","Ulmaceae","81","1997","1997-01-10T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:03.000","
,  
(-37.796955515245656, 144.94457773151655)","-37.796955515245656","144.94457773151655","319033.24","5814722.96"
"1015569","English Elm","Ulmus procera","Ulmus","Ulmaceae","90","1900","2000-01-01T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:02.000","
,  
(-37.797155787815974, 144.9445382232547)","-37.797155787815974","144.9445382232547","319030.25","5814700.66"
"1015571","English Elm","Ulmus procera","Ulmus","Ulmaceae","85","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.797508965104505, 144.9444766458635)","-37.797508965104505","144.9444766458635","319025.69","5814661.35"
"1015572","English Elm","Ulmus procera","Ulmus","Ulmaceae","78","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.797730286103295, 144.944429739324)","-37.797730286103295","144.944429739324","319022.1","5814636.7"
"1015573","English Elm","Ulmus procera","Ulmus","Ulmaceae","98","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:53.000","
,  
(-37.79794500805478, 144.94439198739747)","-37.79794500805478","144.94439198739747","319019.3","5814612.8"
"1015574","English Elm","Ulmus procera","Ulmus","Ulmaceae","69","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79849256224639, 144.94429390137412)","-37.79849256224639","144.94429390137412","319012","5814551.85"
"1015575","English Elm","Ulmus procera","Ulmus","Ulmaceae","104","1900","2000-01-01T00:00:00.000","Mature","1-5 years (>50% canopy)","5",,"Street","2021-10-01T02:04:09.000","
,  
(-37.79870546281091, 144.94425506335588)","-37.79870546281091","144.94425506335588","319009.1","5814528.15"
"1015576","English Elm","Ulmus procera","Ulmus","Ulmaceae","90","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:02.000","
,  
(-37.799103057037286, 144.94418770862143)","-37.799103057037286","144.94418770862143","319004.14","5814483.9"
"1015577","English Elm","Ulmus procera","Ulmus","Ulmaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:18.000","
,  
(-37.79933612705387, 144.94414274565153)","-37.79933612705387","144.94414274565153","319000.75","5814457.95"
"1015578","English Elm","Ulmus procera","Ulmus","Ulmaceae","30","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:10.000","
,  
(-37.799515084803986, 144.94412120214577)","-37.799515084803986","144.94412120214577","318999.29","5814438.05"
"1015579","English Elm","Ulmus procera","Ulmus","Ulmaceae","32","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79969612702581, 144.9440951714069)","-37.79969612702581","144.9440951714069","318997.44","5814417.91"
"1015586","London Plane","Platanus x acerifolia","Platanus","Platanaceae","99","1997","1997-02-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80029808878343, 144.95036997185528)","-37.80029808878343","144.95036997185528","319551.4","5814363.25"
"1015587","English Elm","Ulmus procera","Ulmus","Ulmaceae","78","1900","2000-01-01T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:19.000","
,  
(-37.794602920872286, 144.94499169506767)","-37.794602920872286","144.94499169506767","319063.95","5814984.82"
"1015588","English Elm","Ulmus procera","Ulmus","Ulmaceae","86","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.79441532164764, 144.94502414896647)","-37.79441532164764","144.94502414896647","319066.35","5815005.7"
"1015589","English Elm","Ulmus procera","Ulmus","Ulmaceae","91","1997","1997-02-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:02.000","
,  
(-37.794172157743446, 144.94507426839402)","-37.794172157743446","144.94507426839402","319070.17","5815032.78"
"1015590","English Elm","Ulmus procera","Ulmus","Ulmaceae",,"1997","1997-02-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:10.000","
,  
(-37.793999680925026, 144.94509540073895)","-37.793999680925026","144.94509540073895","319071.61","5815051.96"
"1015591","English Elm","Ulmus procera","Ulmus","Ulmaceae","57","1997","1997-02-10T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:17.000","
,  
(-37.79388519197991, 144.9451137905718)","-37.79388519197991","144.9451137905718","319072.95","5815064.7"
"1015592","English Elm","Ulmus procera","Ulmus","Ulmaceae","50","1997","1997-02-10T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79353171111616, 144.9451786628426)","-37.79353171111616","144.9451786628426","319077.8","5815104.05"
