"o_c","casenumber","propertyaddress","casehistory","hearingdate","hearingtime","judgment","prevhearing","prevhearingstat","caseestablished","inspected","inspectionresult","councildistrict","geoaddress","city","state","zip","geopin","xpos","ypos","caseid","hashid","lastupload"
"Closed","19-02657-MPM","1601 L B LANDRY AVE","Initial Hearing","2019-09-10T09:00:00.000","2019-09-10T09:00:00.000","Reset: Work In Progress",,,"2019-04-16T10:20:15.000","2019-07-24T00:00:00.000","Violation: No WIP","C","1601 L B Landry Ave","New Orleans","LA","70114","41004155","3689931.34","525563.17","251332","4c7fe4a7b806715a46e259f7b19dc857","2022-04-27T23:19:23.000"
"Closed","17-08500-MPM","4314 LOYOLA AVE","Reset Hearing","2019-07-08T09:30:00.000","2019-07-08T09:30:00.000","Guilty","2018-11-13T13:15:00.000","Guilty","2017-07-05T12:03:32.000","2017-07-24T00:00:00.000","Violation: No WIP","B","4314 Loyola Ave","New Orleans","LA","70115","41053418","3670889.27","522969.15","230239","f993014c37fade5065fc1f95c1a6ee86","2022-04-27T23:19:23.000"
"Open","19-09408-MPM","1630 N VILLERE ST","Initial Hearing","2021-03-09T13:15:00.000","2021-03-09T13:15:00.000","Guilty",,,"2019-09-17T15:19:40.000","2019-09-17T15:20:00.000","Violation: No WIP","C","1630 N Villere St","New Orleans","LA","70116","41063016","3682805.09","537208.91","258083","88dfd45641181e24b1e51043cfc83128","2021-03-09T23:18:27.000"
"Closed","18-09500-MPM","7633 MICHIGAN ST","Initial Hearing","2019-07-02T09:15:00.000","2019-07-02T09:15:00.000","Guilty",,,"2018-09-20T11:42:15.000","2018-10-30T00:00:00.000","Violation: No WIP","E","7633 Michigan St","New Orleans","LA","70128","41111767","3711799.37","566552.29","245579","61f7a70b306dc54d7207f2cfc31df4eb","2022-04-27T23:19:23.000"
"Closed","19-01375-MPM","8040 LAKE FOREST BLVD","Reset Hearing","2019-07-01T09:00:00.000","2019-07-01T09:00:00.000","Guilty","2019-04-30T09:00:00.000","Reset: Work In Progress","2019-02-26T08:15:26.000","2019-02-26T08:17:00.000","Violation: No WIP","E","8040 Lake Forest Blvd","New Orleans","LA","70126","41101002","3704288.86","557117.32","250050","2616563e68439b901689e959839e9913","2022-04-27T23:19:23.000"
"Closed","19-10696-MPM","1411 ANDRY ST","Initial Hearing","2021-03-09T10:30:00.000","2021-03-09T10:30:00.000","Dismissed: Insufficient Evidence",,,"2019-11-01T10:39:44.000","2019-11-15T08:00:00.000","Violation: No WIP","E","1411 Andry St","New Orleans","LA","70117","41121577","3697586.99","535149.34","259371","44e605b33d3247803d8ed918618fe31f","2021-03-09T23:18:27.000"
"Closed","19-02587-MPM","3215 RABBITS ST","Initial Hearing","2019-06-25T10:30:00.000","2019-06-25T10:30:00.000","Guilty",,,"2019-04-12T14:35:53.000","2019-04-12T14:37:00.000","Violation: No WIP","D","3215 Rabbits St","New Orleans","LA","70122","41193059","3688363.97","544867.83","251262","2072e6db1730956523047d2191edd77d","2022-04-27T23:19:23.000"
"Closed","18-11566-MPM","2846 CHIPPEWA ST","Reset Hearing","2019-06-17T09:00:00.000","2019-06-17T09:00:00.000","Guilty: Abated","2019-04-15T09:30:00.000","Reset: Work In Progress","2018-11-12T10:31:05.000","2018-11-14T00:00:00.000","Violation: No WIP","B","2846 Chippewa St","New Orleans","LA","70115","41042542","3677579.46","519331.03","247646","7c548a68769d57a9a2d042901c5e1433","2022-04-27T23:19:23.000"
"Closed","18-04492-MPM","1915-1917 ALLEN ST","Initial Hearing","2019-04-30T09:00:00.000","2019-04-30T09:00:00.000","Guilty",,,"2018-05-29T16:21:47.000","2018-06-06T00:00:00.000","Violation: No WIP","D","1915 Allen St","New Orleans","LA","70116","41076670","3682563.06","539209.47","240571","f33de45077c47eeef95189abf81f8344","2022-04-27T23:19:23.000"
"Closed","19-01375-MPM","8040 LAKE FOREST BLVD","Initial Hearing","2019-04-30T09:00:00.000","2019-04-30T09:00:00.000","Reset: Work In Progress",,,"2019-02-26T08:15:26.000","2019-02-26T08:17:00.000","Violation: No WIP","E","8040 Lake Forest Blvd","New Orleans","LA","70126","41101002","3704288.86","557117.32","250050","932765361a2bc36b9ceef642482157b5","2022-04-27T23:19:23.000"
"Open","19-08897-MPM","1409 FLOOD ST","Initial Hearing","2021-03-09T14:15:00.000","2021-03-09T14:15:00.000","Guilty",,,"2019-09-05T13:11:35.000","2019-11-19T00:05:00.000","Violation: No WIP","E","1409 Flood St","New Orleans","LA","70117","41203440","3698086.0","535056.78","257572","f810aa029eb3236eea4302d29517e4c7","2021-03-10T23:18:30.000"
"Closed","18-12364-MPM","1518 REV JOHN RAPHAEL, JR WAY","Initial Hearing","2019-02-19T09:30:00.000","2019-02-19T09:30:00.000","Guilty",,,"2018-12-17T10:51:36.000","2018-12-21T00:00:00.000","Violation: No WIP","B","1518 Rev John Raphael, Jr Way","New Orleans","LA","70113","41032132","3676610.9","526930.73","248444","fe4a33aca836d6b0249a7c7484893ff0","2020-11-13T23:18:03.000"
"Closed","18-10262-MPM","5324 FRANKLIN AVE","Reset Hearing","2019-04-22T09:45:00.000","2019-04-22T09:45:00.000","Guilty","2018-12-18T11:00:00.000","Guilty","2018-10-08T15:12:40.000","2018-10-09T00:00:00.000","Violation: No WIP","D","5324 Franklin Ave","New Orleans","LA","70122","41088215","3686531.66","552423.88","246341","49e6f0beac8e7c770e5c9ced08776800","2022-04-27T23:19:23.000"
"Open","18-08523-MPM","2013 DUMAINE ST","Initial Hearing","2018-10-30T09:30:00.000","2018-10-30T09:30:00.000","Guilty",,,"2018-08-28T15:10:00.000","2018-09-24T00:00:00.000","Violation: No WIP","D","2013 Dumaine St","New Orleans","LA","70116","41017715","3679275.47","535941.55","244602","fe966854043b35131427187aa76f3ef4","2020-11-13T23:18:03.000"
"Closed","19-05624-MPM","3416 THIRD ST","Initial Hearing","2021-12-21T13:45:00.000","2021-12-21T13:45:00.000","Guilty: Abated",,,"2019-05-31T07:13:45.000","2019-05-30T07:14:00.000","Violation: No WIP","B","3416 Third St","New Orleans","LA","70125","41040172","3672816.44","528297.88","254299","880fb97829b39638c28cd7f58a26ee7e","2022-01-14T23:18:40.000"
"Closed","18-10264-MPM","5300 FRANKLIN AVE","Reset Hearing","2019-04-22T09:30:00.000","2019-04-22T09:30:00.000","Guilty","2018-12-18T11:00:00.000","Guilty","2018-10-08T15:13:07.000","2018-10-09T00:00:00.000","Violation: No WIP","D","5300 Franklin Ave","New Orleans","LA","70122","41088213","3686558.73","552372.54","246343","13407b955b5a3d4180c8558f8858ac64","2022-04-27T23:19:23.000"
"Closed","18-08016-MPM","4730-4732 FRENCHMEN ST","Initial Hearing","2019-05-21T10:30:00.000","2019-05-21T10:30:00.000","Guilty",,,"2018-08-17T11:58:01.000","2018-09-13T00:00:00.000","Violation: No WIP","D","4732 Frenchmen St","New Orleans","LA","70122","41108840","3683434.18","550136.87","244095","cd2ae2a3924b761abf071fd0e40e9da8","2021-03-10T23:18:30.000"
"Closed","19-03130-MPM","3238 FIRST ST","Initial Hearing","2021-12-14T09:30:00.000","2021-12-14T09:30:00.000","Guilty",,,"2019-04-25T07:53:13.000","2019-04-24T09:40:00.000","Violation: No WIP","B","3238 First St","New Orleans","LA","70125","41039846","3673610.13","528213.09","251805","5a6ef98f7a12782ef18f55c5adad85c1","2022-01-14T23:18:40.000"
"Closed","18-07648-MPM","1704 S JEFFERSON DAVIS PKWY/1704 S NORMAN C FRANCIS PKWY","Initial Hearing","2021-12-13T15:00:00.000","2021-12-13T15:00:00.000","Guilty",,,"2018-08-10T16:02:35.000","2018-11-06T00:00:00.000","Violation: No WIP","B","1704 S Norman C Francis Prkwy","New Orleans","LA","70125","41046139","3669357.86","530949.28","243727","97de178791fa02360649189917f491e2","2022-01-14T23:18:40.000"
"Open","19-10724-MPM","2119 N DERBIGNY ST","Initial Hearing","2020-01-07T10:15:23.000","2020-01-07T10:15:23.000","Result Pending",,,"2019-11-04T09:13:59.000","2019-11-18T00:00:00.000","Violation: No WIP","D","2119 N Derbigny St","New Orleans","LA","70116","41221780","3684586.23","538539.17","259399","34c6b027c50cca4db88db31d6c8dac4f","2020-06-01T12:19:21.000"
"Closed","18-10265-MPM","2553 DREUX AVE","Reset Hearing","2019-04-22T09:15:00.000","2019-04-22T09:15:00.000","Guilty","2018-12-18T11:00:00.000","Guilty","2018-10-08T15:13:28.000","2018-10-09T00:00:00.000","Violation: No WIP","D","2553 Dreux Ave","New Orleans","LA","70122","41088209","3686587.2","552271.2","246344","fbbf70631e753a84658743fccf4ae669","2022-04-27T23:19:23.000"
"Open","HCEC-12-00881","2400 CONGRESS ST","Initial Hearing","2013-09-05T11:00:00.000","2013-09-05T11:00:00.000","Guilty: Public Nuisance",,,"2012-05-02T13:43:17.000","2013-04-23T00:00:00.000","Violation: No WIP","D","2400 Congress St","New Orleans","LA","70117","41068323","3691868.49787","540533.7472","164627","85eecde5b7e2121d30b48bbe366f42ef","2014-01-22T02:32:43.000"
"Closed","18-10266-MPM","2549 DREUX AVE / 38884 DREUX AVE","Reset Hearing","2019-04-22T09:00:00.000","2019-04-22T09:00:00.000","Guilty","2018-12-18T11:00:00.000","Guilty","2018-10-08T15:13:47.000","2018-10-09T00:00:00.000","Violation: No WIP","D","2549 Dreux Ave","New Orleans","LA","70122","41088210","3686513.92","552311.87","246345","c058bccc26c74a27b70d91019b3cd7aa","2022-04-27T23:19:23.000"
"Closed","14-10341-MPM","3238-3240 DELACHAISE ST","Reset Hearing","2016-08-29T09:15:00.000","2016-08-29T09:15:00.000","Guilty: Abated","2016-05-23T09:45:00.000","Reset: Work In Progress","2014-10-29T15:19:58.000","2014-10-30T00:00:00.000","Violation: No WIP","B","3240 Delachaise St","New Orleans","LA","70125","41048388","3671534.04998","527024.01304","193958","21cc91e10f933132c6ad2ac82e72509c","2016-09-27T23:12:58.000"
"Open","12-12819-PNBL","4760 LAINE AVE","Initial Hearing","2013-09-05T10:45:00.000","2013-09-05T10:45:00.000","Guilty: Public Nuisance Blight",,,"2012-12-18T15:45:51.000","2012-12-19T00:00:00.000","Violation: No WIP","E","4760 Laine Ave","New Orleans","LA","70126","41100988","3705613.50781","555560.00027","172734","fdb0f9dfcfb3e0313920a258c5a1b7e4","2014-01-22T02:32:43.000"
"Closed","14-10341-MPM","3238-3240 DELACHAISE ST","Reset Hearing","2016-05-23T09:45:00.000","2016-05-23T09:45:00.000","Reset: Work In Progress","2016-03-08T09:15:00.000","Reset: Work In Progress","2014-10-29T15:19:58.000","2014-10-30T00:00:00.000","Violation: No WIP","B","3240 Delachaise St","New Orleans","LA","70125","41048388","3671534.04998","527024.01304","193958","71b3f4a45165263eadb53d604bab66b9","2016-09-27T23:12:58.000"
"Open","CEHB-11-1126","7610 ENDEAVORS CT","Initial Hearing","2013-09-05T10:15:00.000","2013-09-05T10:15:00.000","Guilty: Public Nuisance Blight",,,"2011-04-15T21:03:03.000","2013-02-20T00:00:00.000","Violation: No WIP","E","7610 Endeavors Ct","New Orleans","LA","70129","41119019","3725793.57899","571029.13974","142190","30fc289f9c3bd370a4b123251fda4733","2014-01-22T02:32:43.000"
"Closed","18-11566-MPM","2846 CHIPPEWA ST","Reset Hearing","2019-04-15T09:30:00.000","2019-04-15T09:30:00.000","Reset: Work In Progress","2019-03-12T09:00:00.000","Reset: Owner Legal Issue","2018-11-12T10:31:05.000","2018-11-14T00:00:00.000","Violation: No WIP","B","2846 Chippewa St","New Orleans","LA","70115","41042542","3677579.46","519331.03","247646","7b82acc4c005e5cbacaf8c5eb4633d88","2022-04-27T23:19:23.000"
"Closed","16-10100-MPM","212 - 214 N SALCEDO ST","Reset Hearing","2017-07-31T09:15:00.000","2017-07-31T09:15:00.000","Guilty","2017-07-10T09:45:00.000","Reset: Not Re-Inspected","2016-09-16T07:28:38.000","2016-09-16T07:30:00.000","Violation: No WIP","B","212 N Salcedo St","New Orleans","LA","70119","41019610","3674519.39","536512.68","217461","bddac61084ed3a76612542d31f9467f4","2022-01-15T23:17:55.000"
"Closed","18-11566-MPM","2846 CHIPPEWA ST","Initial Hearing","2019-03-12T09:00:00.000","2019-03-12T09:00:00.000","Reset: Owner Legal Issue",,,"2018-11-12T10:31:05.000","2018-11-14T00:00:00.000","Violation: No WIP","B","2846 Chippewa St","New Orleans","LA","70115","41042542","3677579.46","519331.03","247646","cb83e487d14799f0f8be0e3bf97db847","2022-04-27T23:19:23.000"
"Closed","18-11530-MPM","3200-3202 CHIPPEWA ST","Reset Hearing","2019-03-11T09:15:00.000","2019-03-11T09:15:00.000","Guilty","2019-01-08T09:15:00.000","Reset: Owner Legal Issue","2018-11-09T14:40:37.000","2018-11-19T00:00:00.000","Violation: No WIP","B","3200 Chippewa St","New Orleans","LA","70115","41041042","3676478.43","518596.08","247610","09a985c3912a147613a03e00ee943482","2022-04-27T23:19:23.000"
"Closed","14-10341-MPM","3238-3240 DELACHAISE ST","Initial Hearing","2016-03-08T09:15:00.000","2016-03-08T09:15:00.000","Reset: Work In Progress",,,"2014-10-29T15:19:58.000","2014-10-30T00:00:00.000","Violation: No WIP","B","3240 Delachaise St","New Orleans","LA","70125","41048388","3671534.04998","527024.01304","193958","1c294232098788bb9839c3da6ee49079","2016-09-27T23:12:58.000"
"Closed","16-04178-MPM","5129 PAINTERS ST","Reset Hearing","2019-01-28T09:30:00.000","2019-01-28T09:30:00.000","Guilty","2016-10-18T10:00:00.000","Guilty","2016-05-23T09:17:28.000","2016-07-26T00:00:00.000","Violation: No WIP","D","5129 Painters St","New Orleans","LA","70122","41087946","3686188.31","551791.3","211536","75f0e14ddd02419f0b25125e100afb4d","2022-04-27T23:19:23.000"
"Closed","16-04244-MPM","5998 BULLARD AVE","Reset Hearing","2019-01-14T09:45:00.000","2019-01-14T09:45:00.000","Guilty","2018-12-18T09:15:00.000","Reset: Owner Legal Issue","2016-05-24T10:35:34.000","2016-05-20T13:00:00.000","Violation: No WIP","E","5998 Bullard Ave","New Orleans","LA","70128","41205611","3715527.0","563590.77","211602","ff07d7b87c5d52bd9182e4c13fe29e45","2022-04-27T23:19:23.000"
"Closed","14-09999-MPM","8511 MORRISON RD","Initial Hearing","2015-03-03T10:30:00.000","2015-03-03T10:30:00.000","Guilty",,,"2014-10-17T16:19:57.000","2015-08-11T12:00:00.000","Violation: No WIP","E","8511 Morrison Rd","New Orleans","LA","70127","41085735","3704387.57","561341.97","193616","fbd20852349e1c7e9d6e6e3dd60e8ae1","2021-06-25T23:20:33.000"
"Closed","CEHB-11-3446","8511 MORRISON RD","Initial Hearing","2013-09-05T09:30:00.000","2013-09-05T09:30:00.000","Guilty: Public Nuisance Blight",,,"2011-05-25T14:10:54.000","2013-01-07T00:00:00.000","Violation: No WIP","E","8511 Morrison Rd","New Orleans","LA","70127","41085735","3704387.57","561341.97","146532","2cdab5269632e59d04c5d2653a8d1ec3","2021-06-25T23:20:33.000"
"Closed","ENVHADJ-983481SN","1222 GORDON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1998-06-18T00:00:00.000","Complete"," ","1224 Gordon St","New Orleans","LA","70117","41130102","3699265.81423","533964.65382","26937","941560b9696e9275b89b48607faf5672","2021-06-27T23:20:21.000"
"Closed","ENVHADJ-992177SN","1222 GORDON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1999-05-13T00:00:00.000","Complete"," ","1224 Gordon St","New Orleans","LA","70117","41130102","3699265.81423","533964.65382","30334","eb1bc0c5944ea312aa501e73d1c059c8","2021-06-27T23:20:21.000"
"Closed","ENVHADJ-951734","4407 WASHINGTON AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","4405 Washington Ave","New Orleans","LA","70125","41215304","3670654.43731","531326.79858","80077","f36a942dea0aa1952babc0b0b66761be","2021-06-27T23:20:21.000"
"Closed","ENVHADJ-963419SZ","637 CANAL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1996-09-19T00:00:00.000","Complete"," ","104 Royal St","New Orleans","LA","70130","41021817","3681278.87047","530741.77663","86027","32199afe82a59828b5dc387c8c1a0376","2021-06-27T23:20:21.000"
"Closed","18-11530-MPM","3200-3202 CHIPPEWA ST","Initial Hearing","2019-01-08T09:15:00.000","2019-01-08T09:15:00.000","Reset: Owner Legal Issue",,,"2018-11-09T14:40:37.000","2018-11-19T00:00:00.000","Violation: No WIP","B","3200 Chippewa St","New Orleans","LA","70115","41041042","3676478.43","518596.08","247610","e09c0feaca5ec8553eb91b11fa624d70","2022-04-27T23:19:23.000"
"Closed","18-01635-MPM","5430 PAULINE DR","Reset Hearing","2019-01-07T09:00:00.000","2019-01-07T09:00:00.000","Guilty","2018-10-09T09:00:00.000","Reset: Work In Progress","2018-03-08T14:58:01.000","2018-03-16T00:00:00.000","Violation: No WIP","D","5430 Pauline Dr","New Orleans","LA","70126","41085944","3692070.96","554081.12","237711","cf3731a87941099abc50bc956cbc9431","2022-04-27T23:19:23.000"
"Open","CEHB-12-0971","4418 PRENTISS AVE","Initial Hearing","2013-08-29T14:00:00.000","2013-08-29T14:00:00.000","Reset: Work In Progress",,,"2012-04-03T09:51:38.000","2012-04-03T09:51:32.000","Violation Unoccupied","D","4418 Prentiss Ave","New Orleans","LA","70126","41086266","3690141.84981","554006.51035","163812","22ba19682a65ac96bc27c87bc8569062","2014-01-22T02:32:43.000"
"Open","17-00199-MPM","216 N SALCEDO ST","Reset Hearing","2017-03-20T09:15:00.000","2017-03-20T09:15:00.000","Guilty","2017-02-21T09:15:00.000","Reset: Not Re-Inspected","2017-01-10T08:19:04.000","2017-01-10T00:00:00.000","Violation: No WIP","B","216 N Salcedo St","New Orleans","LA","70119","41019607","3674511.87","536479.42","220932","4411bad1c382b9c15ed904b074c62a15","2022-01-15T23:17:55.000"
"Closed","18-10262-MPM","5324 FRANKLIN AVE","Initial Hearing","2018-12-18T11:00:00.000","2018-12-18T11:00:00.000","Guilty",,,"2018-10-08T15:12:40.000","2018-10-09T00:00:00.000","Violation: No WIP","D","5324 Franklin Ave","New Orleans","LA","70122","41088215","3686531.66","552423.88","246341","bc155111bef9151d9949073b3984c75b","2022-04-27T23:19:23.000"
"Closed","19-06409-MPM","1616 LESSEPS ST","Initial Hearing","2021-03-11T13:45:00.000","2021-03-11T13:45:00.000","Dismissed: Insufficient Evidence",,,"2019-06-13T10:27:40.000","2019-06-12T00:00:00.000","Violation: No WIP","D","1616 Lesseps St","New Orleans","LA","70117","41067007","3693165.0","537116.28","255084","695306b26f38e718c1a6e498ed373186","2021-03-11T23:18:08.000"
"Closed","18-10264-MPM","5300 FRANKLIN AVE","Initial Hearing","2018-12-18T11:00:00.000","2018-12-18T11:00:00.000","Guilty",,,"2018-10-08T15:13:07.000","2018-10-09T00:00:00.000","Violation: No WIP","D","5300 Franklin Ave","New Orleans","LA","70122","41088213","3686558.73","552372.54","246343","38718a7116dd2d1dd2d6c44577d3944a","2022-04-27T23:19:23.000"
"Closed","18-10265-MPM","2553 DREUX AVE","Initial Hearing","2018-12-18T11:00:00.000","2018-12-18T11:00:00.000","Guilty",,,"2018-10-08T15:13:28.000","2018-10-09T00:00:00.000","Violation: No WIP","D","2553 Dreux Ave","New Orleans","LA","70122","41088209","3686587.2","552271.2","246344","59a84f1b53245e085f3a337a23eb989e","2022-04-27T23:19:23.000"
"Closed","18-10266-MPM","2549 DREUX AVE / 38884 DREUX AVE","Initial Hearing","2018-12-18T11:00:00.000","2018-12-18T11:00:00.000","Guilty",,,"2018-10-08T15:13:47.000","2018-10-09T00:00:00.000","Violation: No WIP","D","2549 Dreux Ave","New Orleans","LA","70122","41088210","3686513.92","552311.87","246345","cb3f41897567a5cadafdf721543e5c6f","2022-04-27T23:19:23.000"
"Open","13-03955-PNBL","2423 S ROBERTSON ST","Initial Hearing","2013-08-29T10:30:00.000","2013-08-29T10:30:00.000","Reset: Work In Progress",,,"2013-06-04T16:26:42.000","2013-06-05T00:00:00.000","Violation: No WIP","B","2423 S Robertson St","New Orleans","LA","70113","41039283","3674779.34663","526156.51711","176820","6747433f0358154595bbe9722d46dc51","2014-01-22T02:32:43.000"
"Open","20-22026-MPM","1632 ST ANTHONY ST","Initial Hearing","2020-11-17T13:45:00.000","2020-11-17T13:45:00.000","Guilty",,,"2020-10-13T08:16:26.000","2020-10-13T00:00:00.000","Violation: No WIP","D","1632 St Anthony St","New Orleans","LA","70116","41072074","3683304.15","538292.63","262646","17efc020a159f91ffb0d2e9928865512","2020-11-17T23:18:00.000"
"Open","20-22157-MPM","1621 BENTON ST","Initial Hearing","2020-11-17T13:15:00.000","2020-11-17T13:15:00.000","Guilty: Abated",,,"2020-10-15T13:49:33.000","2020-10-14T00:01:00.000","Violation: No WIP","E","1621 Benton St","New Orleans","LA","70117","41121063","3699637.33","535499.16","262777","ab20f2e5972c917af9f552359cca5757","2020-11-17T23:18:00.000"
"Open","CEHB-11-7427","5822 BACCICH ST","Initial Hearing","2013-08-29T10:00:00.000","2013-08-29T10:00:00.000","Guilty: Public Nuisance",,,"2012-02-07T14:46:56.000","2012-02-07T14:46:51.000","Violation Posted No WIP","D","5822 Baccich St","New Orleans","LA","70122","41073007","3687461.38645","554721.8532","155236","fa8845e34237fb53b5b7a3d808ee169e","2014-01-22T02:32:43.000"
