"o_c","caseno","location","stage","keystatus","statdate","casefiled","initinspection","initinspresult","prevhearingdate","prevhearingresult","nexthearingdate","lastpermit","permitfiling","permittype","permitstatus","unpaidfees","geoaddress","city","state","zipcode","geopin","xpos","ypos","longitude","latitude","caseid","pointlocation"
"Open","19-06798-MPM","2301 Tennessee St","2 - Title Research","The property was inspected on 06/10/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-06-10T00:00:00.000","2019-06-24T09:50:48.000","2019-06-10T00:00:00.000","Violation: No WIP",,,,"15-13631-DEMO","2015-05-05T14:34:39.000","Demolition","Certificate of Completion","0.0","2301 Tennessee St","New Orleans","LA","70117","41120063","3697002.6","538866.29","-90.01885285328956","29.975215563688614","255473","POINT (-90.01885285328956 29.975215563688614)"
"Open","21-07164-MPM","4842 Wilson Ave","2 - Title Research","The property was inspected on 09/16/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-09-16T00:00:00.000","2021-09-13T10:38:36.000","2021-09-16T00:00:00.000","Violation: No WIP",,,,"07BLD-12026","2008-01-05T00:00:00.000","Demolition","Inspection - Completed No Requirements","0.0","4842 Wilson Ave","New Orleans","LA","70126","41093066","3702875.16","555492.76","-89.99969472730304","30.020745582143014","271468","POINT (-89.99969472730304 30.020745582143014)"
"Open","22-01117-MPM","3314 Louisa St","3 - Hearing","A hearing was held on 08/15/2022 with a result of ""Reset: Not Re-Inspected"" and was reset to 09/15/2022.","2022-08-15T10:30:00.000","2022-03-18T14:35:57.000","2022-04-12T00:00:00.000","Violation: No WIP","2022-08-15T10:30:00","Reset: Not Re-Inspected","2022-09-15T09:00:00","06BLD-11117","2006-12-21T00:00:00.000","Demolition","Certificate of Occupancy - Issued No Meter","75.0","3314 Johnny Jackson Jr Blvd","New Orleans","LA","70126","41091346","3691716.22","544677.94","-90.03534065275063","29.991361207233574","274353",
"Open","22-02869-MPM","3119 N Johnson St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/19/2022.","2022-07-19T09:28:05.000","2022-06-16T08:45:20.000","2022-06-22T00:00:00.000","Violation: No WIP",,,"2022-09-19T14:08:37","22-24966-RNVN","2022-08-18T12:51:25.000","Renovation (Non-Structural)","Zoning Review","4075.0","3119 N Johnson St","New Orleans","LA","70117","41070015","3690015.33","539427.2","-90.04090044202091","29.976976419121886","276109",
"Open","22-00915-MPM","1616 Lesseps St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/15/2022.","2022-06-02T09:58:40.000","2022-03-07T15:38:42.000","2022-04-01T00:00:00.000","Violation: No WIP",,,"2022-09-15T14:15:58","08BLD-06694","2008-10-11T00:00:00.000","Demolition","Inspection - Completed No Requirements","0.0","1616 Lesseps St","New Orleans","LA","70117","41067007","3693165.0","537116.28","-90.03103577173925","29.97052415144087","274151",
"Open","22-01369-MPM","1731 Louisa St","3 - Hearing","A hearing was held on 08/16/2022 but the result of the hearing is still pending.","2022-08-16T10:30:21.000","2022-04-11T09:02:23.000","2022-04-11T09:30:00.000","Violation: No WIP","2022-08-16T10:30:21","Result Pending",,,,,,"1675.0","1731 Louisa St","New Orleans","LA","70117","41070846","3690220.95","538358.87","-90.04028910641944","29.97403251137267","274607",
"Open","22-03922-MPM","1300 Perdido St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/05/2022.","2022-08-03T14:56:44.000","2022-07-27T14:29:01.000","2022-07-28T08:00:00.000","Violation: No WIP",,,"2022-09-05T15:56:56","22-26888-SPMA","2022-09-06T14:04:19.000","Special Event - Master","Application Review","0.0","1300 Perdido St","New Orleans","LA","70112","41032325","3678683.48","530227.99","-90.07700860968541","29.952028305276837","280160",
"Open","22-01994-MPM","627-629 Reynes St","3 - Hearing","A hearing was held on 08/08/2022 with a result of ""Reset: Work In Progress"" and was reset to 10/13/2022.","2022-08-08T09:30:59.000","2022-05-11T15:05:25.000","2022-05-17T00:00:00.000","Violation: No WIP","2022-08-08T09:30:59","Reset: Work In Progress","2022-10-13T10:00:00","15-08809-EVAC","2015-03-24T00:00:00.000","Electrical Vacancy","Permit Issued","0.0","627 Reynes St","New Orleans","LA","70117","41125663","3695539.84","532658.62","-90.02369669225442","29.958192736661573","275234",
"Open","21-00110-MPM","1735 St Maurice Ave","1 - Inspection","The case was filed on 01/07/2021 and the property is awaiting inspection to proceed further.","2021-01-07T16:10:27.000","2021-01-07T16:10:27.000",,,,,,"08ELC-15063","2008-08-01T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","1735 St Maurice Ave","New Orleans","LA","70117","41124241","3700875.18","535530.65","-90.0067442716115","29.965921037361515","264404","POINT (-90.0067442716115 29.965921037361515)"
"Open","18-03978-MPM","1208 Flanders St","2 - Title Research","The property was inspected on 06/30/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-06-30T12:00:00.000","2018-05-11T11:37:00.000","2018-06-30T12:00:00.000","Violation: No WIP",,,,"21-23611-DEMO","2021-08-12T12:46:59.000","City IDC Demolition","Certificate of Completion","14180.0","1208 Flanders St","New Orleans","LA","70114","41006233","3696793.16","526885.9","-90.01994801371917","29.942280329991913","240057","POINT (-90.01994801371917 29.942280329991913)"
"Open","22-00923-MPM","6964 General Diaz St","3 - Hearing","A hearing was held on 09/12/2022 with a result of ""Reset: Work In Progress"" and was reset to 11/14/2022.","2022-09-12T13:45:07.000","2022-03-07T18:25:05.000","2022-03-07T18:25:00.000","Violation: No WIP","2022-09-12T13:45:07","Reset: Work In Progress","2022-11-14T09:30:00","14-37631-MECH","2014-12-05T08:46:45.000","General Mechanical","Permit Issued","0.0","6964 General Diaz St","New Orleans","LA","70124","41013690","3670012.88","553754.15","-90.10358912352655","30.0169757689631","274159",
"Open","22-03653-MPM","6569 Marshal Foch St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/13/2022.","2022-08-11T10:34:52.000","2022-07-20T11:42:56.000","2022-07-21T00:00:00.000","Violation: No WIP",,,"2022-09-13T09:30:39","12OCC-00209","2012-03-21T00:00:00.000","Home Business","Certificate of Occupancy - Issued No Meter","0.0","6569 Marshal Foch St","New Orleans","LA","70124","41009762","3670276.84","551127.28","-90.10284424664121","30.009745012736584","278892",
"Open","22-03325-MPM","5965 Memphis St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/20/2022.","2022-08-22T15:57:05.000","2022-07-07T09:40:51.000","2022-08-15T00:00:00.000","Violation: No WIP",,,"2022-09-20T10:00:00","09MCH-01419","2009-03-11T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","5965 Memphis St","New Orleans","LA","70124","41012705","3669260.84","547083.85","-90.1061909739543","29.99865695106396","278564",
"Open","21-08375-MPM","3115-3117 State Street Dr","3 - Hearing","The file has been researched and is awaiting Quality Assurance review before being set for a hearing.","2022-06-23T12:05:24.000","2021-11-16T08:40:43.000","2022-03-16T00:00:00.000","Violation: No WIP",,,,"22-11768-ECOA","2022-04-20T11:38:15.000","Change of Address","Permit Issued","0.0","3117 State Street Dr","New Orleans","LA","70125","41056083","3667449.61","527507.83","-90.11257152449015","29.944882646001556","272679",
"Open","22-04892-MPM","3238 Metropolitan St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/20/2022.","2022-08-26T10:14:20.000","2022-08-25T11:17:12.000","2022-08-24T11:15:00.000","Violation: No WIP",,,"2022-09-20T09:30:27","22-26131-RNVN","2022-08-30T13:24:25.000","Renovation (Non-Structural)","Application Submitted","0.0","3238 Metropolitan St","New Orleans","LA","70126","41090524","3691394.68","544538.53","-90.03636130596782","29.99098789143976","281132",
"Open","22-02617-MPM","106 Oaktree Dr","3 - Hearing","Notice has been sent of an upcoming hearing on 10/04/2022.","2022-09-01T15:58:33.000","2022-06-07T16:07:06.000","2022-08-25T00:00:00.000","Violation: No WIP",,,"2022-10-04T09:30:02","19-26832-RCZD","2019-08-23T11:32:00.000","Dumpster/Construction Zone","Permit not required","0.0","106 Oaktree Dr","New Orleans","LA","70124","51000205","3665533.54","544581.92","-90.1180494118752","29.991886731984376","275857",
"Open","19-05764-MPM","327-329 Bouny St","3 - Hearing","Notice has been sent of an upcoming hearing on 05/19/2022.","2022-03-10T15:06:33.000","2019-06-03T15:44:59.000","2020-10-22T00:00:00.000","Violation: No WIP",,,"2022-05-19T10:00:31",,,,,"0.0","327 Bouny St","New Orleans","LA","70114","41214961","3685769.19","530156.97","-90.05463781354518","29.95161750300741","254439","POINT (-90.05463781354518 29.95161750300741)"
"Open","21-02176-MPM","1405 Clouet St","2 - Title Research","The property was inspected on 04/28/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-04-28T00:00:00.000","2021-03-09T09:11:07.000","2021-04-28T00:00:00.000","Violation: No WIP",,,,"22-11868-FGAS","2022-04-20T21:20:43.000","Mechanical Fuel Gas","Certificate of Completion","0.0","1405 Clouet St","New Orleans","LA","70117","41063822","3689329.71","537163.81","-90.04314633278645","29.970774141539263","266478","POINT (-90.04314633278645 29.970774141539263)"
"Open","16-10357-MPM","1718 - 1720 N Dupre St","2 - Title Research","The property was inspected on 10/24/2016 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2016-10-24T00:00:00.000","2016-09-21T15:45:41.000","2016-10-24T00:00:00.000","Violation: No WIP",,,,"22-01245-ECOA","2022-01-13T11:09:04.000","Change of Address","Permit Issued","0.0","1718 N Dupre St","New Orleans","LA","70119","41080726","3679109.91","541250.69","-90.07528001475238","29.982324101498495","217718","POINT (-90.07528001475238 29.982324101498495)"
"Open","18-04054-MPM","2704-2706 S Johnson St","2 - Title Research","The property was inspected on 08/07/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-08-07T00:00:00.000","2018-05-15T13:29:48.000","2018-08-07T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2706 S Johnson St","New Orleans","LA","70125","41040656","3672620.09","527975.05","-90.09623078787727","29.946014868011485","240133","POINT (-90.09623078787727 29.946014868011485)"
"Open","16-00945-MPM","3429 - 3431 S Liberty St","2 - Title Research","The property was inspected on 02/24/2016 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2016-02-24T00:00:00.000","2016-02-25T10:02:45.000","2016-02-24T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","3429 S Liberty St","New Orleans","LA","70115","41053236","3672925.86","523749.1","-90.0954095165692","29.934385803281","208303","POINT (-90.0954095165692 29.934385803281)"
"Open","19-00465-MPM","3434-3436 S Liberty St","2 - Title Research","The property was inspected on 01/24/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-01-24T00:00:00.000","2019-01-22T15:18:55.000","2019-01-24T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","3434 S Liberty St","New Orleans","LA","70115","41053238","3672921.13","523677.16","-90.09542690268299","29.934188132103337","249140","POINT (-90.09542690268299 29.934188132103337)"
"Open","18-00367-MPM","3604 S Liberty St","2 - Title Research","The property was inspected on 01/23/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-01-23T00:00:00.000","2018-01-22T13:16:30.000","2018-01-23T00:00:00.000","Violation: No WIP",,,,"21-05629-ECOA","2021-03-01T10:43:25.000","Change of Address","Permit Issued","0.0","3604 S Liberty St","New Orleans","LA","70115","41053249","3672617.99","523567.83","-90.09638763314354","29.933896511599887","236442","POINT (-90.09638763314354 29.933896511599887)"
"Open","22-00657-MPM","2401-2403 Pauger St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/13/2022.","2022-07-01T11:45:38.000","2022-02-14T11:05:51.000","2022-06-15T00:00:00.000","Violation: No WIP",,,"2022-09-13T14:15:57","13-17523-MECH","2013-06-06T00:00:00.000","General Mechanical","Certificate of Completion","0.0","2401 Pauger St","New Orleans","LA","70116","41060411","3683752.63","538466.31","-90.06071372947919","29.9745270537298","273892",
"Open","22-01656-MPM","4411 Werner Dr","3 - Hearing","A hearing was held on 09/08/2022 with a result of ""Reset: Per Hearing Officer"" and was reset to 10/13/2022.","2022-09-08T10:30:54.000","2022-04-27T10:08:34.000","2022-05-23T00:00:00.000","Violation: No WIP","2022-09-08T10:30:54","Reset: Per Hearing Officer","2022-10-13T10:30:54","11ELC-05608","2011-05-27T00:00:00.000","Electrical Repair / Replacement / Addition","Permit Issuance - Active","0.0","4411 Werner Dr","New Orleans","LA","70126","41101572","3705044.95","553393.36","-89.99291648357332","30.014903422330324","274894",
"Open","21-07604-MPM","2120-2122 Andry St","1 - Inspection","The case was filed on 10/01/2021 and the property is awaiting inspection to proceed further.","2021-10-01T10:24:13.000","2021-10-01T10:24:13.000",,,,,,,,,,"0.0","2122 Andry St","New Orleans","LA","70117","41122675","3698216.56","537906.13","-90.01505375759675","29.97253712169792","271908","POINT (-90.01505375759675 29.97253712169792)"
"Open","19-03189-MPM","3925 N Johnson St","2 - Title Research","The property was inspected on 04/17/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-04-17T00:00:00.000","2019-04-25T13:30:51.000","2019-04-17T00:00:00.000","Violation: No WIP",,,,"08BLD-05235","2008-08-13T00:00:00.000","Demolition","Certificate of Occupancy - Issued No Meter","0.0","3925 N Johnson St","New Orleans","LA","70117","41066476","3692579.66","538777.23","-90.03282480034986","29.975109453364194","251864","POINT (-90.03282480034986 29.975109453364194)"
"Open","22-02406-MPM","9701 W Rockton Cir","3 - Hearing","Notice has been sent of an upcoming hearing on 09/15/2022.","2022-08-16T15:08:38.000","2022-06-01T14:35:18.000","2022-06-26T00:00:00.000","Violation: No WIP",,,"2022-09-15T10:30:37","19-28859-HVAC","2019-09-12T11:02:34.000","Mechanical HVAC","Permit Issued","0.0","9701 W Rockton Cir","New Orleans","LA","70127","41088677","3708279.94","562696.85","-89.98234898838692","30.040379920075857","275646",
"Open","22-03434-MPM","137 Roselyn Park Pl","3 - Hearing","A hearing was held on 08/18/2022 with a result of ""Reset: Work In Progress"" and was reset to 09/26/2022.","2022-08-18T09:00:45.000","2022-07-11T08:09:19.000","2022-07-11T08:00:00.000","Violation: No WIP","2022-08-18T09:00:45","Reset: Work In Progress","2022-09-26T09:00:00","17-41356-SOLR","2017-12-06T20:21:45.000","Solar","Meter Release","75.0","137 Roselyn Park Pl","New Orleans","LA","70131","41001989","3702607.71","523900.37","-90.00169986649304","29.933886630357307","278673",
"Open","22-02382-MPM","1241 Southlawn Blvd","3 - Hearing","A hearing was held on 09/12/2022 with a result of ""Reset: Insufficient Notice"" and was reset to 10/13/2022.","2022-09-12T10:30:58.000","2022-06-01T13:15:32.000","2022-07-26T00:00:00.000","Violation: No WIP","2022-09-12T10:30:58","Reset: Insufficient Notice","2022-10-13T13:15:58","10MCH-02152","2010-04-03T00:00:00.000","General Mechanical","Inspection - Completed","0.0","1241 Southlawn Blvd","New Orleans","LA","70114","41002567","3695127.63","526942.66","-90.02520438967788","29.942488788108804","275622",
