"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","product_type","product_orientation_vertical_chest","product_description","defrost_type","number_of_glass_doors","number_of_solid_doors","number_of_doors","door_opening_orientation_hinged_sliding","total_volume_cu_ft","mixed_door_cabinet_glass_door_volume_cu_ft","mixed_door_cabinet_solid_door_volume_cu_ft","height_in","width_in","depth_in","energy_use_daily_energy_consumption_kwh_day","refrigerant_type","refrigerant_with_gwp","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2377679","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","BMF18CHN","BMF18CHN","","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","1","0","1","Hinged","17.6","17.6","0","80.11","30.9","26.57","6.44","R-290","R-290 (GWP:3 | Lower GWP)","2021-04-29T00:00:00.000","2021-05-10T00:00:00.000","United States, Canada","ES_1140200_BMF18CHN_051020211011830_5197452"
"2307662","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG10CHC","NG10CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","9.2","9.2","0","54.13","24.88","23.03","1","R-600a","R-600a (GWP:3 | Lower GWP)","2018-01-01T00:00:00.000","2018-05-31T00:00:00.000","United States, Canada","ES_1139943_NG10CHC_12122017172952_9792521"
"2331765","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG11CHC","NG11CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","9.5","9.5","0","53.74","24.88","23.01","1.14","R-600a","R-600a (GWP:3 | Lower GWP)","2019-01-01T00:00:00.000","2018-12-19T00:00:00.000","United States, Canada","ES_1140200_NG11CHC_12192018193717_8237225"
"2307663","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG12CHC","NG12CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","11.29","11.29","0","62.59","24.88","23.03","1.17","R-600a","R-600a (GWP:3 | Lower GWP)","2018-01-01T00:00:00.000","2018-05-31T00:00:00.000","United States, Canada","ES_1140200_NG12CHC_12122017185424_4864758"
"2331768","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG13CHC","NG13CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","11.6","11.6","0","62.59","24.88","23.03","1.26","R-600a","R-600a (GWP:3 | Lower GWP)","2019-01-01T00:00:00.000","2018-12-19T00:00:00.000","United States, Canada","ES_1140200_NG13CHC_12192018195751_9471337"
"2301778","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG26CHC","NG26CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","22.2","22.2","0","77.95","29.92","30.11","2","R-290","R-290 (GWP:3 | Lower GWP)","2017-06-08T00:00:00.000","2017-08-08T00:00:00.000","United States, Canada","ES_1140200_NG26CHC_08082017212138_7298549"
"2331770","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG27CHC","NG27CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","24.5","24.5","0","78.74","30.11","29.9","2.28","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-01T00:00:00.000","2018-12-19T00:00:00.000","United States, Canada","ES_1140200_NG27CHC_12192018195856_9536826"
"2333078","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG42CHC","NG42CHC",",,N/A","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","33.7","33.7","0","78.89","46.96","25.07","2.89","R-290","R-290 (GWP:3 | Lower GWP)","2019-03-01T00:00:00.000","2019-02-05T00:00:00.000","United States, Canada","ES_1140200_NG42CHC_02052019181716_0636385"
"2307683","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG43CHC","NG43CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","39.23","39.23","0","78.74","47.24","29.92","3.31","R-290","R-290 (GWP:3 | Lower GWP)","2018-01-01T00:00:00.000","2017-12-12T00:00:00.000","United States, Canada","ES_1140200_NG43CHC_12132017163306_2786267"
"2355140","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG44CHC","NG44CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","41.18","41.18","0","78.74","47.12","30","3.34","R-290","R-290 (GWP:3 | Lower GWP)","2020-04-01T00:00:00.000","2020-02-24T00:00:00.000","United States, Canada","ES_1139943_NG44CHC_02242020210312_8192599"
"2314611","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG49CHC","NG49CHC",",,N/A","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","45.45","45.45","0","78.74","54.13","29.92","3.44","R-290","R-290 (GWP:3 | Lower GWP)","2018-04-01T00:00:00.000","2018-03-27T00:00:00.000","United States, Canada","ES_1139943_NG49CHC_03272018175031_3031290"
"2324155","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG4CHC","NG4CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","4.66","4.66","0","25.11","23.62","28.97","0.87","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-17T00:00:00.000","2018-08-10T00:00:00.000","United States, Canada","ES_1140200_NG4CHC_08102018144356_2236923"
"2355141","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG50CHC","NG50CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","48.64","48.64","0","78.64","54.13","30.3","3.54","R-290","R-290 (GWP:3 | Lower GWP)","2020-04-01T00:00:00.000","2020-02-24T00:00:00.000","United States, Canada","ES_1139943_NG50CHC_02242020214807_0887684"
"2301777","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG5CHC","NG5CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","5.82","5.82","0","41.53","22.44","22.04","0.99","R-600a","R-600a (GWP:3 | Lower GWP)","2017-06-08T00:00:00.000","2021-03-18T00:00:00.000","United States, Canada","ES_1140200_NG5CHC_08082017205001_5401292"
"2301855","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG6CHC","NG6CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","3","0","3","Hinged","6.47","6.47","0","36.02","20.27","35.03","0.98","R-600a","R-600a (GWP:3 | Lower GWP)","2017-06-08T00:00:00.000","2017-08-08T00:00:00.000","United States, Canada","ES_1140200_NG6CHC_08092017143331_9211134"
"2289702","The Delfield Company (A division of Welbilt)","Delfield","GBF3P-SH********","GBF3P-SH********",",GAF3P-SH********,; ,GBF3P-SH********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSF3P-SH*******,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Solid Door Freezer","Vertical","Solid Door Commercial Freezer","Automatic","0","6","6","Hinged","70.81","0","70.81","79.5","82.97","32.44","12.66","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-31T00:00:00.000","United States, Canada","ES_42794_GCF3P-SH_01302017202742_6922113"
"2289518","The Delfield Company (A division of Welbilt)","Delfield","GBR1P-G*********","GBR1P-G*********",",GAR1P-G*********,; ,GBR1P-G*********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR1P-G********,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Transparent Door Refrigerator","Vertical","Glass Door Commercial Refrigerator","Automatic","1","0","1","Hinged","21.59","21.59","0","80","27.5","32.5","2.08","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-27T00:00:00.000","United States, Canada","ES_42794_GCR1P-G_01252017185107_4400293"
"2289517","The Delfield Company (A division of Welbilt)","Delfield","GBR1P-GH********","GBR1P-GH********",",GAR1P-GH********,; ,GBR1P-GH********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR1P-GH*******,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Transparent Door Refrigerator","Vertical","Glass Dual Door Commercial Refrigerator","Automatic","2","0","2","Hinged","21.46","21.46","0","80","27.5","32.5","1.66","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-27T00:00:00.000","United States, Canada","ES_42794_GCR1P-GH_01252017185709_6106073"
"2289519","The Delfield Company (A division of Welbilt)","Delfield","GBR1P-SH********","GBR1P-SH********",",GAR1P-SH********,; ,GBR1P-SH********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR1P-SH*******,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Solid Door Refrigerator","Vertical","Solid Door Refirgerator","Automatic","0","2","2","Hinged","21.46","0","21.46","80","27.5","32.5","1.7","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-27T00:00:00.000","United States, Canada","ES_42794_GCR1P-SH_01252017184536_3306695"
"2289515","The Delfield Company (A division of Welbilt)","Delfield","GBR2P-G*********","GBR2P-G*********",",GAR2P-G*********,; ,GBR2P-G*********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR2P-G********,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Transparent Door Refrigerator","Vertical","Transparent Door Commercial Refrigerator","Automatic","0","2","2","Hinged","45.85","45.85","0","80","55.2","32.5","3.18","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-27T00:00:00.000","United States, Canada","ES_42794_GCR2P-G_01252017182008_9844018"
"2289715","The Delfield Company (A division of Welbilt)","Delfield","GBR2P-GH********","GBR2P-GH********",",GAR2P-GH********,; ,GBR2P-GH********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR2P-GH*******,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Transparent Door Refrigerator","Vertical","Transparent Door Commercial Refrigerator","Automatic","4","0","4","Hinged","45.58","45.58","0","80","55.2","32.5","2.91","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-31T00:00:00.000","United States, Canada","ES_42794_GCR2P-GH_01302017212823_7910425"
"2289516","The Delfield Company (A division of Welbilt)","Delfield","GBR2P-S*********","GBR2P-S*********",",GAR2P-S*********,; ,GBR2P-S*********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR2P-S********,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Solid Door Refrigerator","Vertical","Solid Door Commercial Refrigerator","Automatic","0","2","2","Hinged","45.85","0","45.85","80","55.2","32.5","2.71","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-27T00:00:00.000","United States, Canada","ES_42794_GCR2P-S_01272017135113_4174463"
"2289514","The Delfield Company (A division of Welbilt)","Delfield","GBR2P-SH********","GBR2P-SH********",",GAR2P-SH********,; ,GBR2P-SH********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR2P-SH*******,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Solid Door Refrigerator","Vertical","Solid Door Commercial Refrigerator","Automatic","0","4","4","Hinged","45.58","0","45.58","80","55.2","32.5","2.49","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-27T00:00:00.000","United States, Canada","ES_42794_GCR2P-SH_01272017110832_4927789"
"2289513","The Delfield Company (A division of Welbilt)","Delfield","GBR3P-G*********","GBR3P-G*********",",GAR3P-G*********,; ,GBR3P-G*********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR3P-G********,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Transparent Door Refrigerator","Vertical","Transparent Door Commercial Refrigerator","Automatic","3","0","3","Hinged","71.22","71.22","0","80","83","32.5","4.92","R-290","R-290 (GWP:3 | Lower GWP)","2017-01-10T00:00:00.000","2017-01-27T00:00:00.000","United States, Canada","ES_42794_GCR3P-G_01272017103544_642663"
"2289598","The Delfield Company (A division of Welbilt)","Delfield","GBR3P-GH*******","GBR3P-GH*******",",GAR3P-GH********,; ,GBR3P-GH*******,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR3P-GH******,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Transparent Door Refrigerator","Vertical","Transparent Door Commercial Refrigerator","Automatic","6","0","6","Hinged","70.81","70.81","0","80","83","32.5","4.55","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-30T00:00:00.000","United States, Canada","ES_42794_GCR3P-GH_01272017105849_5366632"
"2289594","The Delfield Company (A division of Welbilt)","Delfield","GBR3P-S**********","GBR3P-S**********",",GAR3P-S**********,; ,GBR3P-S**********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR3P-S*********,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Solid Door Refrigerator","Vertical","Solid Door Commercial Refrigerator","Automatic","0","3","3","Hinged","71.22","0","71.22","80","83","32.5","3.59","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-30T00:00:00.000","United States, Canada","ES_42794_GCR3P-S_01272017101811_752221"
"2351459","The Delfield Company (A division of Welbilt)","Delfield","GCR1P-S*********","GCR1P-S*********",",GAR1P-S********"",; ,GBR1P-S*********,Unit with Stainless Steel Exterior and Aluminum Interior; ,GBSR1P-S********,Unit with Stainless Steel Exterior and Stainless Steel Interior","","Vertical Solid Door Refrigerator","Vertical","Other","Automatic","0","1","1","Hinged","21.59","0","21.59","80","27.5","32.5","1.65","R-290","R-290 (GWP:3 | Lower GWP)","2019-12-05T00:00:00.000","2019-12-18T00:00:00.000","United States, Canada","ES_42794_GCR1P-S*********_12172019133542_2517816"
"2289700","The Delfield Company (A division of Welbilt)","Delfield","GCR3P-SH********","GCR3P-SH********",",GAR3P-SH********,; ,GBR3P-SH********,Unit with Stainless Steel Exterior and Stainless Steel Interior; ,GBSR3P-SH*******,; ,GCR3P-SH********,Unit with Stainless Steel Exterior and Aluminum Interior","","Vertical Solid Door Refrigerator","Vertical","Solid Door Commercial Refrigerator","Automatic","0","6","6","Hinged","70.81","0","70.81","80","83","32.5","3.54","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-01-31T00:00:00.000","United States, Canada","ES_42794_GCR3P-SH_01272017102519_2928277"
"2303689","The Delfield Company (A division of Welbilt)","Delfield","GUF27P-G********","GUF27P-G********","","","Vertical Transparent Door Freezer","Vertical","Commercial transparent door undercounter freezer cabinet","Automatic","2","0","2","Hinged","6.06","6.06","0","36","27","31.75","2.97","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-09-18T00:00:00.000","United States, Canada","ES_42794_GUF27P-G_09182017102755_2998468"
"2295810","The Delfield Company (A division of Welbilt)","Delfield","GUF32P-D********","GUF32P-D********",",GUF32BP-D*******,Unit has a Backsplash Top; ,GUF32P-D********,","","Vertical Solid Door Freezer","Vertical","Undercounter Freezer","Automatic","0","2","2","Sliding","7.53","0","7.53","36","32","31.5","2.44","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-11-22T00:00:00.000","United States, Canada","ES_42794_GUF32P-D_11152016112850_7306634"
"2295807","The Delfield Company (A division of Welbilt)","Delfield","GUF32P-S********","GUF32P-S********",",GUF32BP-S*******,Unit Contains Backsplash top; ,GUF32P-S********,","","Vertical Solid Door Freezer","Vertical","Solid Door Under Counter Freezer","Automatic","0","1","1","Hinged","7.53","0","7.53","36","32","31.5","2.18","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-11-16T00:00:00.000","United States, Canada","ES_42794_GUF32P-S_11152016104112_245782"
"2295808","The Delfield Company (A division of Welbilt)","Delfield","GUF60P-S********","GUF60P-S********",",GUF60-BP********,Unit Contains Backsplash Top; ,GUF60P-S********,","","Vertical Solid Door Freezer","Vertical","Solid Door Undercounter Freezer","Automatic","0","2","2","Hinged","15.09","0","15.09","36","60","31.5","4.03","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-11-23T00:00:00.000","United States, Canada","ES_42794_GUF60P-S_11152016152454_3251916"
"2289509","The Delfield Company (A division of Welbilt)","Delfield","GUR24P-S********","GUR24P-S********",",GUR24BP-D*******,Unit contains backsplash and drawers in place of doors; ,GUR24BP-S*******,Unit contains backsplash; ,GUR24P-D********,Unit has drawers in place of doors; ,GUR24P-S********,","","Vertical Solid Door Refrigerator","Vertical","Solid Door Undercounter Refrigerator","Automatic","0","1","1","Hinged","5.39","0","5.39","36","24","31.5","1.08","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-11-15T00:00:00.000","United States, Canada","ES_42794_GUR24P-S_11152016165219_5838434"
"2295809","The Delfield Company (A division of Welbilt)","Delfield","GUR32P-G********","GUR32P-G********",",GUR32BP-G*******,Unit contains backsplash; ,GUR32P-G********,","","Vertical Transparent Door Refrigerator","Vertical","Glass Door Undercounter Refrigerator","Automatic","1","0","1","Hinged","7.82","7.82","0","36","32","31.5","1.18","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-11-23T00:00:00.000","United States, Canada","ES_42794_GUR32P-G_11232016095211_8357660"
"2295628","The Delfield Company (A division of Welbilt)","Delfield","GUR32P-S********","GUR32P-S********",",GUR32BP-D*******,Unit Contains Backsplash and Drawers in place of Doors; ,GUR32BP-S*******,Unit Contains Backsplash; ,GUR32P-D********,Unit contains Drawer in place in Doors; ,GUR32P-S********,","","Vertical Solid Door Refrigerator","Vertical","Solid Door Undercounter Refrigerator","Automatic","0","1","1","Hinged","7.82","0","7.82","36","24","31.5","1.14","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-11-23T00:00:00.000","United States, Canada","ES_42794_GUR32P-S_11182016155817_4089166"
"2308685","Traulsen (A division of ITW Food Equipment Group)","Traulsen","G1000*","G10000","G1000*,G10001,; G1001*,G10010,; G1001*,G10011,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Manual","0","2","2","Hinged","23.37","0","23.37","84","30","35","1.75","R-134a","R-134a (GWP:1430)","2017-12-30T00:00:00.000","2018-01-04T00:00:00.000","United States, Canada","ES_1019387_G10000_12312017110637_36279"
"2293474","Traulsen (A division of ITW Food Equipment Group)","Traulsen","G1000*-032","G10000-032","G1000*-032,G10001-032,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Manual","0","1","1","Hinged","23.36","0","23.36","77.25","29.88","33.63","1.76","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-25T00:00:00.000","2015-02-25T00:00:00.000","United States, Canada","ES_1019387_G1000x-031_02272015144658_7000543"
"2296209","Traulsen (A division of ITW Food Equipment Group)","Traulsen","G1001x-032","G10010-32","G1001X-032,G10011-032,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Manual","0","1","1","Hinged","23.8","0","23.8","77.25","29.88","33.63","1.8","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-25T00:00:00.000","2017-05-17T00:00:00.000","United States, Canada","ES_1019387_G10010-32_04172017164851_8046991"
"2308695","Traulsen (A division of ITW Food Equipment Group)","Traulsen","G1200*-eS","G12000-eS","G1200*-eS,G12001-eS,; G1201*-eS,G12010-eS,; G1201*-eS,G12011-eS,","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","2","2","Hinged","23.37","0","23.37","84","30","35","4.89","R-404A","R-404A (GWP:3920)","2017-12-30T00:00:00.000","2018-01-04T00:00:00.000","United States, Canada","ES_1019387_G12000-eS_12312017110105_7990381"
"2308682","Traulsen (A division of ITW Food Equipment Group)","Traulsen","G2000*","G20000","G2000*,G20001,; G2000*,G20002,; G2000*,G20003,; G2001*,G20010,; G2001*,G20011,; G2001*,G20012,; G2001*,G20013,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Manual","0","2","2","Hinged","46.02","0","46.02","84","53","35","2.78","R-134a","R-134a (GWP:1430)","2017-12-30T00:00:00.000","2018-01-04T00:00:00.000","United States, Canada","ES_1019387_G20000_12312017104823_8634912"
"2308681","Traulsen (A division of ITW Food Equipment Group)","Traulsen","G3000*-032","G30000-032","G3000*-032,G30001-032,; G3000*-032,G30002-032,; G3000*-032,G30003-032,; G3001*-032,G30010-032,; G3001*-032,G30011-032,; G3001*-032,G30012-032,; G3001*-032,G30013-032,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Manual","0","6","6","Hinged","69.15","0","69.15","84","77","35","3.37","R-290","R-290 (GWP:3 | Lower GWP)","2017-12-30T00:00:00.000","2018-01-04T00:00:00.000","United States, Canada","ES_1019387_G30000-032_12312017105712_1114618"
