"case_number","status","case_request","case_subrequest","additional_subrequest","date_time_opened","date_time_closed","case_origin","oem_id","contact_type","preferred_language","state_issue","parent_case","closed_when_created","incident_address","incident_city","incident_council_district","incident_zip_code","latitude","longitude","mapped_location"
"158883","Closed","Trash, Recycling & Litter","Illegal Dumping","Roadway","2019-03-25T12:58:00.000","2019-03-28T21:20:00.000","hubNashville Community",,,,"FALSE",,"FALSE","Cane Ridge Rd","ANTIOCH","33","37013","36.0247822","-86.6462658","(36.0247822, -86.6462658)"
"164040","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Trash","2019-04-03T20:17:00.000","2019-04-11T09:11:00.000","Phone",,,,"FALSE",,"FALSE","2118 Elliott Ave","NASHVILLE","17","37204","36.12992","-86.7799","(36.12992, -86.7799)"
"165123","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Recycle","2019-04-05T15:18:00.000","2019-04-25T20:54:00.000","Phone",,,,"FALSE",,"FALSE","1005 GRANBERY PARK DR","BRENTWOOD","4","37027","36.04747","-86.75516","(36.04747, -86.75516)"
"167105","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-04-10T14:13:00.000","2019-04-12T09:17:00.000","Phone",,,,"FALSE",,"FALSE","230 Whitney Park Dr","NASHVILLE","8","37207","36.221404","-86.753071","(36.221404, -86.753071)"
"162391","Closed","Streets, Roads & Sidewalks","Potholes","Alley","2019-04-01T15:05:00.000","2019-04-04T17:47:00.000","Phone",,,,"FALSE",,"FALSE","1314 15th Ave S","NASHVILLE","17","37212","36.14061","-86.79086","(36.14061, -86.79086)"
"161614","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-03-29T15:31:00.000","2019-04-03T21:28:00.000","Phone",,,,"FALSE",,"FALSE","1584 Bell Rd","NASHVILLE","31","37211","36.04356","-86.69766","(36.04356, -86.69766)"
"159532","Closed","Streets, Roads & Sidewalks","Street Lighting","Request New","2019-03-26T14:27:00.000","2019-05-17T20:56:00.000","Phone",,,,"FALSE",,"FALSE","633 Atlanta Dr","HERMITAGE","12","37076","36.2093032","-86.5955222","(36.2093032, -86.5955222)"
"169134","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Stolen Cart","2019-04-13T20:09:00.000","2019-07-20T09:00:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1720 4th Ave N","NASHVILLE","19","37208","36.1841441","-86.7919744","(36.1841441, -86.7919744)"
"166272","Assigned","Electric & Water General","Flooding Issues","Flooding Issues","2019-04-08T21:25:00.000",,"Phone",,,,"FALSE",,"FALSE","4805 Torbay Dr","NASHVILLE","30","37211","36.07755","-86.71383","(36.07755, -86.71383)"
"162380","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-01T14:48:00.000","2019-04-09T16:26:00.000","Phone",,,,"FALSE",,"FALSE","612 Chestwick Ct","ANTIOCH","33","37013","36.0710813","-86.5808217","(36.0710813, -86.5808217)"
"162684","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-01T19:53:00.000","2019-04-01T19:53:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"170887","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-17T17:23:00.000","2019-04-17T17:23:00.000","Phone",,"Resident",,"FALSE",,"FALSE","3843 Sugartree Rd","NASHVILLE","25","37215","36.1102771","-86.8283607","(36.1102771, -86.8283607)"
"160006","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-03-27T13:00:00.000","2019-03-27T13:00:00.000","Phone","OE-00009482_3/26/2019 12:41",,,"FALSE",,"TRUE","4206 GALLATIN PKE","NASHVILLE","7","37216","36.22445513","-86.72533531","(36.22445513, -86.72533531)"
"167414","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-10T18:14:00.000","2019-04-10T18:14:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"157808","Closed","Streets, Roads & Sidewalks","Illegal Dumping","Alley","2019-03-21T18:46:00.000","2019-03-26T17:38:00.000","Phone",,,,"FALSE",,"FALSE","2210 Buchanan St","NASHVILLE","21","37208","36.18061","-86.81441","(36.18061, -86.81441)"
"159442","Closed","Streets, Roads & Sidewalks","Traffic Light Issue","Traffic Light Issue","2019-03-26T13:00:00.000","2019-03-27T14:54:00.000","Phone","OE-00009379_3/25/2019 11:12",,,"FALSE",,"FALSE","NORWOOD DR / FRANKLIN PKE","NASHVILLE","25","37204","36.09875548","-86.77208113","(36.09875548, -86.77208113)"
"162607","Closed","Trash, Recycling & Litter","Brush Collection","Brush Collection","2019-04-01T18:41:00.000","2019-04-05T19:43:00.000","Phone",,,,"FALSE",,"FALSE","5324 Trousdale Dr","NASHVILLE","26","37220","36.0559318","-86.7592748","(36.0559318, -86.7592748)"
"166458","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-09T14:31:00.000","2019-04-10T20:38:00.000","Phone",,,,"FALSE",,"FALSE","200 Athens Way","NASHVILLE","2","37228","36.1954477","-86.7995471","(36.1954477, -86.7995471)"
"157924","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-21T20:59:00.000","2019-03-21T20:59:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"162839","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-04-02T13:00:00.000","2019-04-02T13:00:00.000","Phone","OE-00010102_4/1/2019 11:46",,,"FALSE",,"TRUE","5508 GRANNY WHITE PKE","BRENTWOOD","34","37027","36.05422058","-86.81539962","(36.05422058, -86.81539962)"
"161507","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-03-29T14:29:00.000","2019-04-03T21:35:00.000","Phone",,,,"FALSE",,"FALSE","5116 Linbar Dr","NASHVILLE","30","37211","36.0804814","-86.6976162","(36.0804814, -86.6976162)"
"164620","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-04T16:51:00.000","2019-04-04T16:51:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"168697","Closed","Streets, Roads & Sidewalks","Mowing on right of way","Roadway","2019-04-12T15:53:00.000","2019-04-24T20:04:00.000","Phone",,,,"FALSE",,"FALSE","1123 Glenview Dr","NASHVILLE","6","37206","36.1642269","-86.7499855","(36.1642269, -86.7499855)"
"173913","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-04-24T13:00:00.000","2019-04-24T13:00:00.000","Phone","OE-00012591_4/23/2019 11:21",,,"FALSE",,"TRUE","WOODMONT BLVD / HILLSBORO PKE","NASHVILLE","25","37215","36.11395707","-86.81087695","(36.11395707, -86.81087695)"
"171247","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-04-18T12:17:00.000","2019-04-20T09:01:00.000","Phone",,,,"FALSE",,"FALSE","907 Huntington Cir","NASHVILLE","25","37215","36.09111","-86.81815","(36.09111, -86.81815)"
"162986","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-02T14:38:00.000","2019-04-02T14:39:00.000","Phone",,"Resident",,"FALSE",,"FALSE","6406 Thunderbird Dr","NASHVILLE","20","37209","36.1492944","-86.8773669","(36.1492944, -86.8773669)"
"170103","Closed","Trash, Recycling & Litter","Illegal Dumping","Alley","2019-04-16T15:17:00.000","2019-04-17T20:18:00.000","Phone",,,,"FALSE",,"FALSE","1738 McKinney Ave","NASHVILLE","2","37208","36.188","-86.81503","(36.188, -86.81503)"
"158590","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash Collection Complaint","2019-03-22T20:34:00.000","2019-03-27T10:22:00.000","Phone",,,,"FALSE",,"FALSE","1313 Pierce Rd","MADISON","9","37115","36.27927761","-86.70557516","(36.27927761, -86.70557516)"
"172067","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Stolen Cart","2019-04-19T13:56:00.000","2019-05-02T20:13:00.000","Phone",,,,"FALSE",,"FALSE","3536 Roundwood Forest Dr","ANTIOCH","29","37013","36.0660446","-86.6187659","(36.0660446, -86.6187659)"
"168826","Closed","Trash, Recycling & Litter","Extra Cart Pickup Request","Extra Recycle Cart Pickup","2019-04-12T17:50:00.000","2019-04-17T09:01:00.000","Phone",,,,"FALSE",,"FALSE","442 Heney Dr","NASHVILLE","15","37214","36.1523146","-86.6710542","(36.1523146, -86.6710542)"
"159979","Closed","Public Safety","Animal Welfare Concern","Animal Welfare Concern","2019-03-27T12:01:00.000","2019-12-23T15:14:00.000","hubNashville Community",,,,"FALSE",,"FALSE","5377 Sunnyvale Dr","ANTIOCH","33","37013","36.0297449","-86.5779079","(36.0297449, -86.5779079)"
"171458","Closed","Streets, Roads & Sidewalks","Paving Request","Info on Paving","2019-04-18T15:05:00.000","2019-12-12T17:00:00.000","hubNashville Community",,,,"FALSE",,"FALSE","Boscobel St & S 6th St","NASHVILLE","6","37206","36.169704","-86.7601215","(36.169704, -86.7601215)"
"161716","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Damaged Cart","2019-03-29T17:35:00.000","2019-04-04T17:45:00.000","Phone",,,,"FALSE",,"FALSE","2806 Surrey Rd","NASHVILLE","14","37214","36.158247","-86.663253","(36.158247, -86.663253)"
"168611","Closed","Streets, Roads & Sidewalks","Traffic Engineering","Parking Study","2019-04-12T15:03:00.000","2019-11-23T10:01:00.000","Phone",,,,"FALSE",,"FALSE","Broadway & 5th Ave S","NASHVILLE","19","37203","36.1604901","-86.7784147","(36.1604901, -86.7784147)"
"163580","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-03T13:31:00.000","2019-04-03T13:31:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"167784","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-11T13:11:00.000","2019-04-11T13:11:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"161694","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-29T16:58:00.000","2019-03-29T16:58:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"160487","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T19:37:00.000","2019-03-27T19:37:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"163331","Closed","Streets, Roads & Sidewalks","Illegal Dumping","Roadway","2019-04-02T19:23:00.000","2019-04-05T17:33:00.000","Phone",,,,"FALSE",,"FALSE","2010 Salem Mason Dr","NASHVILLE","21","37208","36.18374122","-86.82023672","(36.18374122, -86.82023672)"
"169245","Closed","Property Violations","Dilapidated Structures","Dilapidated Structures","2019-04-14T23:42:00.000","2019-11-09T08:02:00.000","hubNashville Community",,,,"FALSE",,"FALSE","4025 Navaho Trl","NASHVILLE","30","37211","36.0632471","-86.68637835","(36.0632471, -86.68637835)"
"170316","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T18:47:00.000","2019-04-16T18:47:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"172664","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-22T13:46:00.000","2019-04-24T20:12:00.000","Phone",,,,"FALSE",,"FALSE","Whites Creek Pike & Baxter Rd","JOELTON","1","37080","36.3523628","-86.879877","(36.3523628, -86.879877)"
"171516","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-18T15:41:00.000","2019-04-18T15:41:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"172114","Closed","Streets, Roads & Sidewalks","Shoulders","Repair Shoulder","2019-04-19T14:36:00.000","2019-04-24T20:16:00.000","Phone",,,,"FALSE",,"FALSE","7132 Douglas Rd","JOELTON","1","37080","36.3241059","-86.9051555","(36.3241059, -86.9051555)"
"172728","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-22T14:40:00.000","2019-04-22T14:40:00.000","Phone",,,,"FALSE",,"TRUE","3416 Olsen Ln","NASHVILLE","1","37218","36.1877317","-86.8460076","(36.1877317, -86.8460076)"
"163496","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-03T01:42:00.000","2019-04-04T17:32:00.000","hubNashville Community",,,,"FALSE",,"FALSE","2214 Sharondale Dr","NASHVILLE","25","37215","36.12402641","-86.81446009","(36.12402641, -86.81446009)"
"169576","Closed","Property Violations","Noise Violations","Noise Violations","2019-04-15T16:48:00.000","2019-04-15T17:50:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1015 Joyce Ln","NASHVILLE","8","37216","36.23487","-86.72835","(36.23487, -86.72835)"
"167491","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-10T19:30:00.000","2019-04-10T19:30:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"171750","Closed","Streets, Roads & Sidewalks","Damaged Sign","Damaged Sign","2019-04-18T18:47:00.000","2019-04-23T16:13:00.000","Phone",,,,"FALSE",,"FALSE","1221 Villa Pl","NASHVILLE","17","37212","36.1416755","-86.7925092","(36.1416755, -86.7925092)"
"165839","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Request an Additional Cart","2019-04-08T14:28:00.000","2019-04-18T20:50:00.000","Phone",,,,"FALSE",,"FALSE","120 Academy Square","NASHVILLE","19","37210","36.1549","-86.76666","(36.1549, -86.76666)"
"160396","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T18:08:00.000","2019-03-27T18:08:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"166019","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-08T17:14:00.000","2019-04-08T17:14:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"158418","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-22T17:48:00.000","2019-03-22T17:48:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"173425","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-23T15:19:00.000","2019-04-23T15:19:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"172668","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-22T13:52:00.000","2019-04-22T13:52:00.000","Phone",,,,"FALSE",,"TRUE","3300 Hobbs Rd","NASHVILLE","34","37215","36.102354","-86.829613","(36.102354, -86.829613)"
"170324","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T18:52:00.000","2019-04-16T18:52:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"164803","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-04T20:02:00.000","2019-04-04T20:02:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"170797","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-17T16:09:00.000","2019-04-19T20:11:00.000","Phone",,,,"FALSE",,"FALSE","1116 Cahal Ave","NASHVILLE","7","37206","36.19607","-86.740489","(36.19607, -86.740489)"
"170281","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T18:15:00.000","2019-04-16T18:15:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"162987","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-02T14:40:00.000","2019-04-02T14:40:00.000","Phone",,"Resident",,"FALSE",,"FALSE","927 Delray Dr","NASHVILLE","20","37209","36.1583933","-86.8551066","(36.1583933, -86.8551066)"
"159586","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-03-26T14:58:00.000","2019-03-26T14:58:00.000","Phone",,"Resident",,"FALSE",,"FALSE","455 Ewing Ln","NASHVILLE","2","37207","36.232921","-86.7903512","(36.232921, -86.7903512)"
"158157","Closed","Property Violations","Residential Complaint","Residential Complaint","2019-03-22T14:30:00.000","2019-03-26T08:10:00.000","hubNashville Community",,,,"FALSE","158144","FALSE","618 Hamilton Ave","NASHVILLE","17","37203","36.1390772","-86.7714679","(36.1390772, -86.7714679)"
"173391","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-23T14:40:00.000","2019-04-23T14:40:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"173164","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-22T21:27:00.000","2019-04-24T09:06:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1614 Russell St","NASHVILLE","6","37206","36.1741505","-86.7408713","(36.1741505, -86.7408713)"
"172474","Closed","Streets, Roads & Sidewalks","Paving Request","Request Road to be Paved","2019-04-20T13:48:00.000","2019-05-16T09:02:00.000","hubNashville Community",,,,"FALSE",,"FALSE","200 Heather Cir","BRENTWOOD","4","37027","36.0471014","-86.7726459","(36.0471014, -86.7726459)"
"166258","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-08T20:59:00.000","2019-04-09T20:33:00.000","Phone",,,,"FALSE",,"FALSE","3201 Knobview Dr","NASHVILLE","15","37214","36.17849","-86.67199","(36.17849, -86.67199)"
"164928","Closed","Streets, Roads & Sidewalks","Street Lighting","Report Outage","2019-04-05T01:09:00.000","2019-04-10T15:04:00.000","Mobile App",,,,"FALSE",,"FALSE","4900 Trousdale Dr","NASHVILLE","26","37220","36.07491866","-86.75837237","(36.07491866, -86.75837237)"
"159994","Closed","Streets, Roads & Sidewalks","Dead Animal Pickup","Dead Animal Pickup","2019-03-27T12:44:00.000","2019-03-27T17:37:00.000","Phone",,,,"FALSE",,"FALSE","375 Glenrose Ave","NASHVILLE","17","37211","36.12558","-86.75138","(36.12558, -86.75138)"
"164977","Closed","Streets, Roads & Sidewalks","Traffic Light Issue","Traffic Light Issue","2019-04-05T13:01:00.000","2019-04-05T18:55:00.000","Phone","OE-00010451_4/4/2019 20:25",,,"FALSE",,"FALSE","12TH AV S / WEDGEWOOD AV","NASHVILLE","17","37203","36.13616215","-86.788668","(36.13616215, -86.788668)"
