"accident_number","date_and_time","number_of_motor_vehicles","number_of_injuries","number_of_fatalities","property_damage","hit_and_run","reporting_officer","collision_type","collision_type_description","weather","weather_description","illuaccidemination","illumination_description","harmfulcodes","harmfuldescriptions","street_address","city","state","zip","rpa","precinct","lat","long","mapped_location"
"20220434575","2022-08-31T02:20:00.000","0","0","0",,"false","256395","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKE & E TRINITY LN","NASHVILLE","TN","37216","1837","EAST","36.205","-86.7376","POINT (-86.7376 36.205)"
"20220434544","2022-08-31T01:53:00.000","0","0","0","true","false","405424","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","2","DARK - NOT LIGHTED","1;75","Bridge/Overhead Structure","MM 217 5 I 40","NASHVILLE","TN","37214","8906","HERMIT","36.1425","-86.651","POINT (-86.651 36.1425)"
"20220434458","2022-08-31T00:30:00.000","0","0","0",,"true","4000725","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","LEBANON PKE & DONELSON PKE","NASHVILLE","TN","37214","9311","HERMIT",,,
"20220434450","2022-08-30T21:35:00.000","0","0","0",,"true","352170","6","SIDESWIPE - OPPOSITE DIRECTION","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","CIMARRON WAY & APACHE TRL","ANTIOCH","TN","37013","8713","SOUTH","36.0625","-86.6842","POINT (-86.6842 36.0625)"
"20220434084","2022-08-30T20:46:00.000","0","1","0",,"true","352159","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","2","DARK - NOT LIGHTED","8","PEDESTRIAN","DOVERSIDE DR & BRILEY PKWYW","NASHVILLE","TN","37207","2011","MADISO","36.2421","-86.762","POINT (-86.762 36.2421)"
"20220434051","2022-08-30T20:27:00.000","0","0","0",,"false","134892","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","33","CURB","MUSIC CIRE & I40 E ENT RAMP","NASHVILLE","TN","37203","6721","MIDTOW","36.1526","-86.7884","POINT (-86.7884 36.1526)"
"20220433921","2022-08-30T00:00:00.000","0","1","0",,"false","279200","11","Front to Rear","21","CLEAR","5","DUSK","12","MOTOR VEHICLE IN TRANSPORT","DIVISION ST & 12TH AVS","NASHVILLE","TN","37203","4013","CENTRA","36.1511","-86.7845","POINT (-86.7845 36.1511)"
"20220433908","2022-08-30T18:09:00.000","0","0","0",,"false","311799","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","2","DARK - NOT LIGHTED","18","OTHER OBJECT (NOT FIXED)","MM 40 8 I 24","WHITES CREEK","TN","37189","3226","NORTH","36.2733","-86.7966","POINT (-86.7966 36.2733)"
"20220433876","2022-08-30T18:35:00.000","0","1","0",,"false","429193","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","SAWYER BROWN RD & PRIVATE DRIVE","NASHVILLE","TN","37221","4813","WEST","36.0789","-86.9447","POINT (-86.9447 36.0789)"
"20220433815","2022-08-30T17:54:00.000","0","2","0",,"false","409151","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ARCHWOOD DR & STATE RT 45","MADISON","TN","37115","1705","MADISO","36.2638","-86.6871","POINT (-86.6871 36.2638)"
"20220433811","2022-08-30T16:26:00.000","0","0","0",,"false","4006691","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 194 8 I 40","NASHVILLE","TN","37221","4704","WEST","36.0754","-86.98","POINT (-86.98 36.0754)"
"20220433792","2022-08-30T16:10:00.000","0","0","0",,"false","4007105","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 86 7 I 65","NASHVILLE","TN","37207","3002","NORTH","36.1972","-86.7762","POINT (-86.7762 36.1972)"
"20220433782","2022-08-30T17:34:00.000","0","1","0",,"false","352172","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WHITE BRIDGE PKE & HARDING PKE","NASHVILLE","TN","37205","5015","WEST","36.1253","-86.8479","POINT (-86.8479 36.1253)"
"20220433765","2022-08-30T17:20:00.000","0","2","0",,"false","4001083","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BRILEY PKWYN & BRILEY PKWYS","NASHVILLE","TN","37211","8404","SOUTH","36.1092","-86.727","POINT (-86.727 36.1092)"
"20220433741","2022-08-30T17:08:00.000","0","1","0",,"false","384442","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ROSA L PARKS BLVD & I65 N ENT RAMP","NASHVILLE","TN","37208","4353","NORTH","36.184","-86.798","POINT (-86.798 36.184)"
"20220433729","2022-08-30T16:38:00.000","0","0","0",,"false","352162","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 48 8 I 24","NASHVILLE","TN","37213","1104","CENTRA","36.1682","-86.7659","POINT (-86.7659 36.1682)"
"20220433724","2022-08-30T16:45:00.000","0","0","0",,"false","330414","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 W EXT RAMP & I 40","NASHVILLE","TN","37203","4119","CENTRA","36.1574","-86.79","POINT (-86.79 36.1574)"
"20220433706","2022-08-30T16:38:00.000","0","0","0",,"false","320599","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I 440 & NOLENSVILLE PKE","NASHVILLE","TN","37210","8304","SOUTH","36.1231","-86.7502","POINT (-86.7502 36.1231)"
"20220433696","2022-08-30T16:13:00.000","0","0","0",,"false","320599","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GRAYBAR LN & BELMONT BLVD","NASHVILLE","TN","37215","6415","MIDTOW","36.1103","-86.8004","POINT (-86.8004 36.1103)"
"20220433695","2022-08-30T14:19:00.000","0","0","0",,"true","4000973","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WEDGEWOOD AV & I65 N ENT RAMP","NASHVILLE","TN","37204","8027","MIDTOW","36.1343","-86.7747","POINT (-86.7747 36.1343)"
"20220433684","2022-08-30T15:50:00.000","0","0","0",,"true","330422","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","NOLENSVILLE PKE & COLEMAN ST","NASHVILLE","TN","37211","8057","MIDTOW","36.1279","-86.7537","POINT (-86.7537 36.1279)"
"20220433683","2022-08-30T16:29:00.000","1","2","0",,"false","4000686","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 207 3 I 40","NASHVILLE","TN","37208","54021","NORTH","36.1703","-86.8056","POINT (-86.8056 36.1703)"
"20220433675","2022-08-30T16:23:00.000","0","0","0",,"false","409155","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","34","DITCH","SHERIDAN RD & WAYNE DR","NASHVILLE","TN","37206","1375","EAST","36.1932","-86.7163","POINT (-86.7163 36.1932)"
"20220433652","2022-08-30T16:06:00.000","0","1","0",,"false","311799","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","57","Cable Barrier","MM 34 6 I 24","JOELTON","TN","37080","2304","NORTH","36.3251","-86.8741","POINT (-86.8741 36.3251)"
"20220433625","2022-08-30T15:05:00.000","0","0","0",,"false","311331","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HORSESHOE DR & BURRUS ST","NASHVILLE","TN","37216","1885","EAST","36.2186","-86.7324","POINT (-86.7324 36.2186)"
"20220433578","2022-08-30T15:13:00.000","0","0","0",,"true","4000973","6","SIDESWIPE - OPPOSITE DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","LOUISE AV & ELLISTON PL","NASHVILLE","TN","37203","5613","MIDTOW","36.1515","-86.8049","POINT (-86.8049 36.1515)"
"20220433495","2022-08-30T12:32:00.000","0","0","0",,"false","462474","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","21ST AVS & CHILDRENS WAY","NASHVILLE","TN","37212","5809","MIDTOW","36.1386","-86.8006","POINT (-86.8006 36.1386)"
"20220433342","2022-08-30T12:15:00.000","0","0","0",,"false","343522","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HARDING PKE & RIDGEFIELD WAY","NASHVILLE","TN","37205","6021","WEST","36.1264","-86.8456","POINT (-86.8456 36.1264)"
"20220433122","2022-08-30T10:39:00.000","0","0","0",,"false","4004642","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD LEBANON DIRT RD & ANDREW JACKSON PKW","HERMITAGE","TN","37076","9523","HERMIT","36.188","-86.6077","POINT (-86.6077 36.188)"
"20220433085","2022-08-30T09:52:00.000","0","2","0",,"false","279233","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OCALA DR & NOLENSVILLE PKE","NASHVILLE","TN","37211","8715","SOUTH","36.0515","-86.7143","POINT (-86.7143 36.0515)"
"20220432995","2022-08-30T09:12:00.000","0","0","0",,"false","4004340","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ELM HILL PKE & MCGAVOCK PKE","NASHVILLE","TN","37214","9115","HERMIT","36.1528","-86.6834","POINT (-86.6834 36.1528)"
"20220432827","2022-08-30T06:46:00.000","0","0","0",,"false","524985","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","50","DEER (ANIMAL)","DICKERSON PKE & SKYLINE COMMONS PVTDR","NASHVILLE","TN","37207","2011","MADISO","36.2475","-86.7568","POINT (-86.7568 36.2475)"
"20220432713","2022-08-30T07:03:00.000","0","1","0",,"false","110063","11","Front to Rear","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 34 4 I 24","JOELTON","TN","37080","33160","NORTH","36.3254","-86.8784","POINT (-86.8784 36.3254)"
"20220432710","2022-08-30T06:58:00.000","0","1","0",,"false","235761","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","34","DITCH","OLD CHARLOTTE PKE & OLD POND CREEK RD","NASHVILLE","TN","37221","4715","WEST","36.1221","-86.9853","POINT (-86.9853 36.1221)"
"20220432685","2022-08-30T06:45:00.000","0","0","0",,"false","343522","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","2","RAIN","1","DAYLIGHT","42;63;71","TREE;Ran Off Road-Right;EMBANKMENT EARTH","HICKS RD & CLUB PKWY","NASHVILLE","TN","37221","4815","WEST","36.08","-86.9278","POINT (-86.9278 36.08)"
"20220432678","2022-08-30T06:38:00.000","0","1","0","true","false","4001482","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","PEABODY ST & 6TH AVS","NASHVILLE","TN","37203","4039","CENTRA","36.1549","-86.7767","POINT (-86.7767 36.1549)"
"20220432676","2022-08-30T05:51:00.000","0","1","0",,"false","151132","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","4","DAWN","1;42;63","TREE;Ran Off Road-Right","LUSTER RD & LICKTON PKE","GOODLETTSVILLE","TN","37072","2225","MADISO","36.3313","-86.7856","POINT (-86.7856 36.3313)"
"20220432644","2022-08-30T06:12:00.000","0","0","0",,"false","414668","11","Front to Rear","22","CLOUDY","4","DAWN","12","MOTOR VEHICLE IN TRANSPORT","MM 37 3 I 24","WHITES CREEK","TN","37189","2212","NORTH","36.3138","-86.8311","POINT (-86.8311 36.3138)"
"20220432594","2022-08-30T05:11:00.000","0","1","0",,"false","633094","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","MM 54 9 I 24","NASHVILLE","TN","37211","8812","SOUTH","36.0962","-86.7081","POINT (-86.7081 36.0962)"
"20220432344","2022-08-29T02:34:00.000","0","0","0",,"true","311799","9","UNKNOWN","99","UNKNOWN","3","DARK - LIGHTED","14","PARKED MOTOR VEHICLE","HAMPTON ST & W TRINITY LN","NASHVILLE","TN","37207","3019","NORTH","36.2074","-86.7786","POINT (-86.7786 36.2074)"
"20220432156","2022-08-29T22:45:00.000","0","0","0",,"false","4004353","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & I24 E ENT RAMP","ANTIOCH","TN","37013","8771","SOUTH","36.0134","-86.6207","POINT (-86.6207 36.0134)"
"20220431936","2022-08-29T17:45:00.000","0","0","0",,"true","4007301","11","Front to Rear","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 88 5 I 65","NASHVILLE","TN","37207","30040","NORTH","36.2237","-86.7746","POINT (-86.7746 36.2237)"
"20220431921","2022-08-29T20:50:00.000","0","0","0",,"false","299241","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","34","DITCH","FRANKLIN PKE & MORRISWOOD DR","NASHVILLE","TN","37204","7013","MIDTOW","36.0954","-86.7717","POINT (-86.7717 36.0954)"
"20220431849","2022-08-29T20:48:00.000","0","0","0",,"false","4001002","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12;24","MOTOR VEHICLE IN TRANSPORT;GUARDRAIL FACE","MM 56 0 I 24","NASHVILLE","TN","37211","8708","SOUTH","36.0818","-86.6975","POINT (-86.6975 36.0818)"
"20220431842","2022-08-29T20:40:00.000","0","2","0",,"false","4007008","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12;13","MOTOR VEHICLE IN TRANSPORT;MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY","OCALA DR & NOLENSVILLE PKE","NASHVILLE","TN","37211","8715","SOUTH","36.0515","-86.7143","POINT (-86.7143 36.0515)"
"20220431803","2022-08-29T20:20:00.000","0","1","0",,"false","4001092","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","28TH AVN & JEFFERSON ST","NASHVILLE","TN","37208","4525","NORTH","36.1672","-86.8206","POINT (-86.8206 36.1672)"
"20220431779","2022-08-29T18:18:00.000","0","0","0",,"false","4007103","11","Front to Rear","2","RAIN","1","DAYLIGHT","12;99","MOTOR VEHICLE IN TRANSPORT;UNKNOWN MOST HARMFUL EVENT","SHUTE LN & SAUNDERSVILLE RD","OLD HICKORY","TN","37138","9717","HERMIT","36.2267","-86.6032","POINT (-86.6032 36.2267)"
"20220431702","2022-08-29T10:40:00.000","0","0","0","true","true","409155","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","75","Bridge/Overhead Structure","THISTLEWOOD AV & BERRYWOOD RD","NASHVILLE","TN","37216","1411","EAST","36.204","-86.7185","POINT (-86.7185 36.204)"
"20220431692","2022-08-29T19:25:00.000","0","1","0",,"false","4000938","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","3","DARK - LIGHTED","1",,"LAKELAND DR & EMERY DR","NASHVILLE","TN","37214","9105","HERMIT","36.1549","-86.6746","POINT (-86.6746 36.1549)"
"20220431622","2022-08-29T16:36:00.000","0","0","0",,"false","169422","4","ANGLE","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & I40 W EXT RAMP","HERMITAGE","TN","37076","9557","HERMIT","36.1708","-86.6016","POINT (-86.6016 36.1708)"
"20220431574","2022-08-29T18:02:00.000","0","0","0",,"false","4004352","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 E EXT RAMP & I 40","NASHVILLE","TN","37214","8955","HERMIT","36.155","-86.6271","POINT (-86.6271 36.155)"
"20220431556","2022-08-29T17:20:00.000","0","0","0",,"false","4007300","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 56 7 I 24","NASHVILLE","TN","37211","8810","SOUTH","36.0726","-86.6916","POINT (-86.6916 36.0726)"
"20220431521","2022-08-29T00:00:00.000","0","0","0",,"false","311799","11","Front to Rear","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WHITES CREEK PKE & KNIGHT DR","NASHVILLE","TN","37207","3025","NORTH","36.2641","-86.8308","POINT (-86.8308 36.2641)"
"20220431461","2022-08-29T17:03:00.000","0","0","0",,"false","352172","4","ANGLE","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 201 6 I 40","NASHVILLE","TN","37209","50023","WEST","36.1358","-86.893","POINT (-86.893 36.1358)"
"20220431459","2022-08-29T17:02:00.000","0","1","0",,"false","4004756","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","2","RAIN","1","DAYLIGHT","36","CONCRETE TRAFFIC BARRIER","MM 198 6 I 40","NASHVILLE","TN","37221","4806","WEST","36.1042","-86.9319","POINT (-86.9319 36.1042)"
"20220431432","2022-08-29T13:04:00.000","0","0","0",,"false","320590","2","HEAD-ON","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ALBION ST & 33RD AVN","NASHVILLE","TN","37209","4529","NORTH","36.1633","-86.8259","POINT (-86.8259 36.1633)"
"20220431402","2022-08-29T14:58:00.000","0","0","0",,"true","409207","11","Front to Rear","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 81 1 I 65","NASHVILLE","TN","37204","80040","MIDTOW","36.1313","-86.7738","POINT (-86.7738 36.1313)"
"20220431310","2022-08-29T15:25:00.000","0","0","0",,"false","4001083","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","2","RAIN","98","OTHER","1",,"BRILEY PKWYW & BRILEY PKWYE","NASHVILLE","TN","37218","3216","NORTH","36.2254","-86.8638","POINT (-86.8638 36.2254)"
"20220431246","2022-08-29T13:27:00.000","0","0","0",,"false","4004276","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MAIN ST & N 6TH ST","NASHVILLE","TN","37206","1117","EAST","36.1738","-86.7628","POINT (-86.7628 36.1738)"
"20220431223","2022-08-29T14:50:00.000","0","2","0",,"false","4005120","2","HEAD-ON","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DICKERSON PKE & ROCK ST","NASHVILLE","TN","37207","1829","EAST","36.214","-86.7644","POINT (-86.7644 36.214)"
"20220431222","2022-08-29T14:29:00.000","0","0","0",,"false","414731","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 53 0 I 24","NASHVILLE","TN","37210","8302","SOUTH","36.1189","-86.7264","POINT (-86.7264 36.1189)"
"20220431214","2022-08-29T14:09:00.000","0","0","0",,"false","320585","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DOUGLAS AV & EMMETT AV","NASHVILLE","TN","37206","1933","EAST","36.1931","-86.7487","POINT (-86.7487 36.1931)"
"20220431212","2022-08-29T00:00:00.000","0","4","0",,"false","4002546","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & RURAL HILL RD","ANTIOCH","TN","37013","8861","SOUTH","36.0745","-86.6387","POINT (-86.6387 36.0745)"
"20220431106","2022-08-29T12:50:00.000","0","1","0",,"false","4004069","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HILLSBORO PKE & ENCLAVE AT HILLSBORO VIL","NASHVILLE","TN","37212","6507","MIDTOW","36.1253","-86.8056","POINT (-86.8056 36.1253)"
"20220431066","2022-08-29T12:40:00.000","0","0","0",,"false","462474","4","ANGLE","21","CLEAR","1","DAYLIGHT","55","Motor Vehicle-In-Motion Outside Trafficw","MURFREESBORO PKE & ARLINGTON AV","NASHVILLE","TN","37210","8159","SOUTH","36.1399","-86.7354","POINT (-86.7354 36.1399)"
"20220431056","2022-08-29T12:30:00.000","0","0","0","true","false","4004276","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","30","UTILITY POLE","NEILL AV & RAMSEY ST","NASHVILLE","TN","37206","1999","EAST","36.1769","-86.7582","POINT (-86.7582 36.1769)"
"20220431053","2022-08-29T11:45:00.000","0","0","0",,"false","151132","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","16","THROWN OR FALLING OBJECT","MM 91 5 I 65","MADISON","TN","37115","1728","MADISO","36.2538","-86.739","POINT (-86.739 36.2538)"
"20220431030","2022-08-29T12:20:00.000","0","0","0",,"false","267490","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & CHARLOTTE PKE","NASHVILLE","TN","37209","4701","WEST","36.1167","-86.9233","POINT (-86.9233 36.1167)"
"20220431024","2022-08-29T12:20:00.000","0","1","0",,"false","676834","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","SPRING ST & I24 W EXT RAMP","NASHVILLE","TN","37213","1983","EAST","36.1767","-86.7723","POINT (-86.7723 36.1767)"
"20220431015","2022-08-29T12:13:00.000","0","2","0",,"true","206964","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ROSA L PARKS BLVD & 25TH AVN","NASHVILLE","TN","37228","4483","NORTH","36.1923","-86.8163","POINT (-86.8163 36.1923)"
"20220430995","2022-08-29T11:30:00.000","0","0","0",,"true","4005844","2","HEAD-ON","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","NOLENSVILLE PKE & NORTHCREST DR","NASHVILLE","TN","37211","8711","SOUTH","36.0667","-86.7179","POINT (-86.7179 36.0667)"
"20220430983","2022-08-29T11:53:00.000","0","1","0","true","false","343522","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","34;40;64","DITCH;MAIL BOX;Ran Off Road-Left","PAGE RD & CLYDELAN CT","NASHVILLE","TN","37205","6209","WEST","36.0875","-86.8686","POINT (-86.8686 36.0875)"
"20220430910","2022-08-29T10:59:00.000","0","2","0",,"false","110063","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","NORTH GATE SHOPPING CTR PVTDR & ASHLAND","NASHVILLE","TN","37218","3163","NORTH","36.198","-86.8393","POINT (-86.8393 36.198)"
"20220430883","2022-08-29T07:28:00.000","0","0","0",,"false","4004452","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & BRIDGEWAY AV","OLD HICKORY","TN","37138","9611","HERMIT","36.2699","-86.6604","POINT (-86.6604 36.2699)"
"20220430759","2022-08-29T00:00:00.000","0","0","0","true","true","4005120","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","99","UNKNOWN","9","UNKNOWN","19","BUILDING","PETWAY AV & GALLATIN AV","NASHVILLE","TN","37206","1319","EAST","36.1866","-86.7471","POINT (-86.7471 36.1866)"
"20220430744","2022-08-29T01:20:00.000","0","0","0","true","true","4007389","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","99","UNKNOWN","9","UNKNOWN","40","MAIL BOX","6053 FIRELIGHT TRL","ANTIOCH","TN","37013","8967","SOUTH","36.0302","-86.5842","POINT (-86.5842 36.0302)"
"20220430698","2022-08-29T09:05:00.000","0","0","0",,"false","179583","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKE & BROADMOOR DR","NASHVILLE","TN","37216","1513","EAST","36.2295","-86.7251","POINT (-86.7251 36.2295)"
"20220430655","2022-08-29T08:45:00.000","0","0","0",,"true","151132","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 95 7 I 65","GOODLETTSVILLE","TN","37072","2106","MADISO","36.3071","-86.7056","POINT (-86.7056 36.3071)"
"20220430627","2022-08-29T08:27:00.000","0","1","0",,"false","4004452","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","31;33;8","OTHER POST, POLE, SUPP.;CURB;PEDESTRIAN","SHUTE LN & MONTCHANIN TER","OLD HICKORY","TN","37138","9717","HERMIT","36.2315","-86.6168","POINT (-86.6168 36.2315)"
"20220430616","2022-08-29T07:40:00.000","0","2","0",,"false","4004755","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WEST END AV & MAYFAIR RD","NASHVILLE","TN","37205","6019","WEST","36.1312","-86.835","POINT (-86.835 36.1312)"
