"entity_id","id","vendor_code","posting_date","gender","amount","batch_id","last_mod_date","last_mod_user","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","org1","org2","org3","org4","org5","org6","org7","org8","org9","org10","cat1","cat2","cat3","cat4","cat5","cat6","cat7","fund1","fund2","fund3","fund4","vendor_id","hourly_rate","program1","program2","program3","program4","program5","program6","program7","function1","function2","function3","function4","function5","function6","function7","account_number","myid"
"Lincoln Academy","67145385",,"22-Dec-09",,"1979.69","813","09JUN2010:03:11:30",,"2010","40169","Check",,"1",,,"1450161","1450207",,,,,,,,,"1036885","1036921",,,,,,"1001311",,,,"634542","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635207",,"2-Feb-10",,"36.18","935","13JUL2010:23:04:00",,"2010","863","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"542212","0",,,,,,,,,,,,,,,,
"Jefferson Academy","119543423",,"31-May-11",,"5967","4589","11AUG2011:04:47:04",,"2011","2766","Charter School Admin Costs",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038881",,,,,,"1001311",,,,"542230","0",,,,,,,,,,,,,,,,
"Murray School District","320085333",,,,"247.66","22731","24OCT2014:18:06:01","import-script","2014","198","EMPLOYEE BENEFITS",,"3",,,"1479557","1484303",,,,,,,,,"1039671",,,,,,,"1008039",,,,"3970783","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154294465",,"31-Aug-10",,"4.52","8901","25APR2012:01:28:37",,"2011","7461","Workmans Comp",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066911",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Liberty Academy","159390809",,"27-May-10",,"24.53","9320","04JUN2012:23:03:37",,"2010","4378","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Juab School District","161426717",,"30-Jun-11",,"45291.96","9452","14JUN2012:23:03:48",,"2011","201075","Regular Wages",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"2395717","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67634983",,"15-Oct-09",,"16.5","935","13JUL2010:23:04:00",,"2010","308","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038727",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Monticello Academy","156985447",,"24-Jun-10",,"-5","9071","02MAY2012:00:17:06",,"2010","6736","Student Fees",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1037887",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154253391",,"16-Nov-09",,"400","8891","25APR2012:01:12:30",,"2010","5406","Food Sales",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1066693",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","179942527",,"14-Oct-11",,"50","11281","29SEP2012:02:42:06",,"2012","2238","Salary Substitute",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"2308617","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69383170",,"7-Jun-10",,"432","1018","02AUG2010:23:04:53",,"2010","40336","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068573",,,,,,"1001311",,,,"652587","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661158",,"17-Feb-10",,"295","1092","25AUG2010:23:00:03",,"2010","6151","Check",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1079341",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Jefferson Academy","179903713",,"2-May-12",,"100","11261","29SEP2012:02:26:18",,"2012","4614","Salary Substitute",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"2310147","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143923",,"18-Sep-09",,"-100","813","09JUN2010:03:11:30",,"2010","40074","Check",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038795",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Jefferson Academy","214581699",,"31-Jan-13",,"850","14583","22MAY2013:17:03:17","import-script","2013","6320","Counselor",,"1",,,"1450161","1450175",,,,,,,,,"1036885","1037611",,,,,,"1001311",,,,"542173",,,,,,,,,,,,,,,,,
"John Hancock Charter School","177975137",,"17-Feb-10",,"120","11039","17SEP2012:23:06:55",,"2010","18055","Bill",,"1",,,"1450161","1450219",,,,,,,,,"1037199","1075271",,,,,,"1001311",,,,"640995","0",,,,,,,,,,,,,,,,
"Juab School District","84252748",,"30-Jun-10",,"1842.5","2051","21JAN2011:00:00:02",,"2010","201287","Regular Wages",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"1050212","0",,,,,,,,,,,,,,,,
"Monticello Academy","70659800",,"3-Nov-09",,"10","1092","25AUG2010:23:00:03",,"2010","5594","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1037887",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Monticello Academy","156993159",,"31-Mar-11",,"270","9073","02MAY2012:00:18:09",,"2011","9097","Other Expense",,"1",,,"1450155","1450157",,,,,,,,,"1086631","1306511",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Mountainville Academy","136905577",,"30-Jun-11",,"29481.25","6863","28DEC2011:00:00:05",,"2011","201021","Regular Wages",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"715443","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67144313",,"9-Oct-09",,"1037.38","813","09JUN2010:03:11:30",,"2010","40095","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068899",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Mountainville Academy","220747075",,"25-Jun-13",,"274.4","15307","29JUL2013:17:01:36","import-script","2013","10094","Instructors",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1037617",,,,,,"1001311",,,,"539121",,,,,,,,,,,,,,,,,
"Monticello Academy","156992473",,"4-Mar-11",,"48.08","9073","02MAY2012:00:18:09",,"2011","8959","Food",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"652298","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67634644",,"5-May-10",,"59.5","935","13JUL2010:23:04:00",,"2010","1111","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"644709","0",,,,,,,,,,,,,,,,
"Monticello Academy","156989809",,"18-Nov-10",,"93.41","9073","02MAY2012:00:18:09",,"2011","7880","Food",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"652289","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635640",,"15-Jul-09",,"360.2","935","13JUL2010:23:04:00",,"2010","88","Bill",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1038721",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Mountainville Academy","220751187",,"25-Jun-13",,"50","15307","29JUL2013:17:01:41","import-script","2013","10135","HRA",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1037539",,,,,,"1001311",,,,"539121",,,,,,,,,,,,,,,,,
"Lincoln Academy","463728133",,"1-Apr-11",,"4500","34467","18FEB2016:22:42:59","import-script","2011","40634","Bill",,"1",,,"1450161","1450185",,,,,,,,,"1037021","1042603",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"28198"
"Lakeview Academy","220652485",,"12-Apr-13",,"4","15265","26JUL2013:17:05:58","import-script","2013","16223","Library Fines",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1296789",,,,,,"1001311",,,,"540757",,,,,,,,,,,,,,,,,
"Jefferson Academy","67635766",,"13-Nov-09",,"33","935","13JUL2010:23:04:00",,"2010","469","Bill",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1038727",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","179943707",,"22-May-12",,"40","11281","29SEP2012:02:42:06",,"2012","3786","Salary Substitute",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"2308639","0",,,,,,,,,,,,,,,,
"Merit College Preparatory Academy","165131473",,"19-Mar-12",,"-159.2","9830","03JUL2012:01:21:02",,"2012","130829","LEA",,"2",,,"1450155","1454373",,,,,,,,,"1044171","1086003","1309253",,,,,"1002179",,,,"637731","0",,,,,,,,,,,,,,,,
"Juab School District","161172401",,"31-Dec-11",,"600","9386","13JUN2012:01:53:07",,"2012","2012-EX-_3EL0M6X9F","Kayleen Evans",,"1",,,"1450155","1450157",,,,,,,,,"1036885",,,,,,,"1001355",,,,"2389851","0",,,,,,,,,,,,,,,,
"Logan School District","82327078",,"19-Nov-10",,"10","1869","17DEC2010:00:04:17",,"2011","38492 - 23500138103300890 - 22","OTHER",,"1",,,"1450473","1450479",,,,,,,,,"1041263","1041893",,,,,,"1001355",,,,"1032396","0",,,,,,,,,,,,,,,,
"Lakeview Academy","156787079",,"27-Feb-12",,"50","9017","30APR2012:23:12:32",,"2012","12432","Lunch Fee - Students",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1296769",,,,,,"1001311",,,,"540757","0",,,,,,,,,,,,,,,,
"Monticello Academy","70660399",,"16-Dec-09",,"331.4","1092","25AUG2010:23:00:03",,"2010","5849","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1044915",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154300019",,"1-Feb-11",,"15","8901","25APR2012:01:28:37",,"2011","8668","Guitar Class",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1066823",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Lakeview Academy","170236523",,"17-Apr-12",,"50","10389","31JUL2012:00:31:04",,"2012","12762","Lunch Fee - Students",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1296769",,,,,,"1001311",,,,"540757","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67144215",,"2-Oct-09",,"200","813","09JUN2010:03:11:30",,"2010","40088","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068919",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177971183",,"1-Feb-10",,"153.38","11039","17SEP2012:23:06:55",,"2010","17941","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1042735",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Jefferson Academy","152094153",,"1-Feb-12",,"7.2","8639","12APR2012:00:58:32",,"2012","4137","Food",,"1",,,"1450161","1450187",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"2310181","0",,,,,,,,,,,,,,,,
"Murray School District","320089159",,,,"140.89","22731","24OCT2014:18:06:12","import-script","2014","2111","EMPLOYEE BENEFITS",,"3",,,"1479557","1484301",,,,,,,,,"1039671",,,,,,,"1008039",,,,"3972627","0",,,,,,,,,,,,,,,,
"Monticello Academy","70659431",,"8-Oct-09",,"64.95","1092","25AUG2010:23:00:03",,"2010","5270","Check",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1070721",,,,,,"1001311",,,,"652353","0",,,,,,,,,,,,,,,,
"Merit College Preparatory Academy","67219548",,"22-Oct-09",,"8","843","15JUN2010:23:06:08",,"2010","40108","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1046121",,,,,,"1001311",,,,"637731","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661569",,"29-Mar-10",,"14.65","1092","25AUG2010:23:00:03",,"2010","6321","General Journal",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Jefferson Academy","179904357",,"11-May-12",,"12.57","11261","29SEP2012:02:26:18",,"2012","4661","Payroll Taxes",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038725",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Monticello Academy","156991859",,"10-Feb-11",,"-50","9073","02MAY2012:00:18:09",,"2011","8584","Food",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"652298","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463719795",,"30-Aug-10",,"50","34467","18FEB2016:22:22:26","import-script","2011","40420","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1069033",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"24022"
"Jefferson Academy","152245573",,"22-Sep-11",,"37.91","8679","12APR2012:23:58:32",,"2012","11636","Supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"542197","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67142871",,"7-Aug-09",,"129.53","813","09JUN2010:03:11:30",,"2010","40032","Check",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"634542","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69382862",,"20-May-10",,"28.8","1018","02AUG2010:23:04:53",,"2010","40318","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1042629",,,,,,"1001311",,,,"634544","0",,,,,,,,,,,,,,,,
"Monticello Academy","70658641",,"12-Aug-09",,"300","1092","25AUG2010:23:00:03",,"2010","5083","Check",,"1",,,"1452807","1452809",,,,,,,,,"1037263","1079269",,,,,,"1001311",,,,"652258","0",,,,,,,,,,,,,,,,
"Monticello Academy","156988595",,"30-Sep-10",,"130.72","9073","02MAY2012:00:18:09",,"2011","7600","SUTA & FUTA",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1079119",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","96199342",,"31-Jan-11",,"39.04","2491","25APR2011:23:36:20",,"2011","1145","Payroll Taxes",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1038725",,,,,,"1001311",,,,"542116","0",,,,,,,,,,,,,,,,
"Logan School District","124718787",,"30-Jun-11",,"248.54","5309","29SEP2011:23:56:32",,"2011","1.05002E+16","BENEFITS",,"3",,,"1465267","1465269",,,,,,,,,"1045443","1045445",,,,,,"1005393",,,,"1928173","95",,,,,,,,,,,,,,,,
"Lincoln Academy","463720653",,"15-Sep-10",,"0.69","34467","18FEB2016:22:24:33","import-script","2011","40436","Bill",,"1",,,"1450161","1450189",,,,,,,,,"1036965","1042421",,,,,,"1001311",,,,"1057648",,,,,,,,,,,,,,,,,"24451"
"Jefferson Academy","67636168",,"26-Feb-10",,"249","935","13JUL2010:23:04:00",,"2010","874","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038867",,,,,,"1001311",,,,"542230","0",,,,,,,,,,,,,,,,
"Monticello Academy","156988363",,"30-Sep-10",,"17.79","9073","02MAY2012:00:18:09",,"2011","7541","Employee Benefits",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1037535",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463722693",,"9-Nov-10",,"39","34467","18FEB2016:22:29:36","import-script","2011","40491","Credit Card Expense",,"1",,,"1450161","1450207",,,,,,,,,"1037199","1042445",,,,,,"1001311",,,,"634546",,,,,,,,,,,,,,,,,"25471"
"Liberty Academy","159686583",,"30-May-11",,"596","9326","06JUN2012:00:24:15",,"2011","5809","Food Personnel",,"1",,,"1450385","1453961",,,,,,,,,"1036885","1055167",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661740",,"31-Mar-10",,"21.34","1092","25AUG2010:23:00:03",,"2010","6451","General Journal",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1079133",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Liberty Academy","159392343",,"30-Jun-10",,"6138.83","9320","04JUN2012:23:03:37",,"2010","4984","Group Insurance (H/D/L)",,"1",,,"1450161","1450187",,,,,,,,,"1036965","1042419",,,,,,"1001311",,,,"640271","0",,,,,,,,,,,,,,,,
"Jefferson Academy","136626849",,"30-Jun-10",,"36421.9","6769","17DEC2011:00:00:04",,"2011","201014","Regular Wages",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"2119751","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67145249",,"10-Dec-09",,"215.2","813","09JUN2010:03:11:30",,"2010","40157","Bill",,"1",,,"1450161","1450185",,,,,,,,,"1037021","1042617",,,,,,"1001311",,,,"634545","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154257365",,"30-Apr-10",,"90.81","8891","25APR2012:01:12:30",,"2010","6467","SS Admin",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1066919",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Liberty Academy","159387645",,"31-Jul-09",,"1692.3","9320","04JUN2012:23:03:37",,"2010","3140","Teachers",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1037609",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Lakeview Academy","170236823",,"18-May-12",,"1","10389","31JUL2012:00:31:04",,"2012","13151","Other local Revenue",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1046133",,,,,,"1001311",,,,"540757","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","67633962",,"4-Sep-09",,"421.88","934","13JUL2010:23:03:23",,"2010","99","Bill",,"1",,,"1450161","1450175",,,,,,,,,"1036885","1037611",,,,,,"1001311",,,,"542116","0",,,,,,,,,,,,,,,,
"Jefferson Academy","96203736",,"16-Feb-11",,"2231.47","2495","26APR2011:23:00:02",,"2011","2227","Public Service Utility",,"1",,,"1450161","1450169",,,,,,,,,"1037021","1038851",,,,,,"1001311",,,,"542276","0",,,,,,,,,,,,,,,,
"Mountainville Academy","212451155",,"25-Mar-13",,"50","14271","01MAY2013:19:28:53","import-script","2013","8853","HRA",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1037539",,,,,,"1001311",,,,"539121",,,,,,,,,,,,,,,,,
"Lincoln Academy","463721689",,"7-Oct-10",,"15","34467","18FEB2016:22:27:08","import-script","2011","40458","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1069021",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"24969"
"Monticello Academy","70661617",,"30-Mar-10",,"380.92","1092","25AUG2010:23:00:03",,"2010","6327","Check",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"652298","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154311121",,"1-Jun-11",,"50","8901","25APR2012:01:28:37",,"2011","11230","Elementary Fundraisers",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1066759",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","179972605",,"15-May-12",,"66.16","11297","01OCT2012:23:08:41",,"2012","2794","Social Security Tax",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038721",,,,,,"1001311",,,,"542116","0",,,,,,,,,,,,,,,,
"Liberty Academy","159683225",,"30-Mar-11",,"160.36","9326","06JUN2012:00:24:15",,"2011","5592","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154302117",,"17-Feb-11",,"21.9","8901","25APR2012:01:28:37",,"2011","8863","Social Security Expense",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066943",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Juab School District","163168775",,"7-Jun-11",,"251.4","9636","22JUN2012:23:00:07",,"2011","2011-EX-_38J0LTTIV","Garbage Disposal",,"1",,,"1450161","1450563",,,,,,,,,"1037021",,,,,,,"1001375",,,,"647217","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69383132",,"2-Jun-10",,"162.94","1018","02AUG2010:23:04:53",,"2010","40331","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068541",,,,,,"1001311",,,,"652580","0",,,,,,,,,,,,,,,,
"Liberty Academy","159683363",,"30-May-11",,"42.46","9326","06JUN2012:00:24:15",,"2011","5819","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Lincoln Academy","450779361",,"25-May-12",,"48.07","32843","05JAN2016:22:44:44","import-script","2012","41054","Medicare",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1043411",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"59604"
"Lincoln Academy","69382719",,"13-May-10",,"290.55","1018","02AUG2010:23:04:53",,"2010","40311","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068877",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Jefferson Academy","83227154",,"15-Nov-10",,"612.48","2009","19JAN2011:00:04:01",,"2011","1871","Social Security Tax",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1038721",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Logan School District","124722631",,"30-Jun-11",,"35100","5309","29SEP2011:23:56:32",,"2011","1.01201E+16","TEACHERS",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1037609",,,,,,"1002345",,,,"1928941","0",,,,,,,,,,,,,,,,
"Jefferson Academy","179905477",,"15-Jun-12",,"33.05","11261","29SEP2012:02:26:18",,"2012","4978","Payroll Taxes",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1038725",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177970293",,"13-Nov-09",,"409.55","11039","17SEP2012:23:06:55",,"2010","17423","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1075057",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Monticello Academy","156994621",,"31-May-11",,"27.84","9073","02MAY2012:00:18:09",,"2011","9619","Industrial Insurance",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1043723",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154304569",,"15-Mar-11",,"129.4","8901","25APR2012:01:28:37",,"2011","9236","Benefits - Instruction",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066913",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Jefferson Academy","152245897",,"27-Sep-11",,"235","8679","12APR2012:23:58:32",,"2012","11865","Texts",,"1",,,"1450161","1450219",,,,,,,,,"1037053","1038759",,,,,,"1001311",,,,"2050411","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154310709",,"18-May-11",,"152","8901","25APR2012:01:28:37",,"2011","10236","Spirit Gear",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1066771",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Monticello Academy","70658801",,"1-Sep-09",,"9002.58","1092","25AUG2010:23:00:03",,"2010","5448","Check",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lakeview Academy","212042139",,"1-Feb-13",,"64.76","14247","01MAY2013:17:01:15","import-script","2013","15459","Supplies- Classroom",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037461",,,,,,"1001311",,,,"541036",,,,,,,,,,,,,,,,,
"Mountainville Academy","212450137",,"28-Feb-13",,"20","14271","01MAY2013:19:28:33","import-script","2013","8693","Snack Shack",,"2",,,"1450161","1450207",,,,,,,,,"1037877","1037957",,,,,,"1001311",,,,"539121",,,,,,,,,,,,,,,,,
"Lincoln Academy","463723393",,"30-Nov-10",,"0","34467","18FEB2016:22:31:20","import-script","2011","40512","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1057155",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"25821"
"Monticello Academy","70658917",,"2-Sep-09",,"172.41","1092","25AUG2010:23:00:03",,"2010","5149","Check",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1070735",,,,,,"1001311",,,,"652300","0",,,,,,,,,,,,,,,,
"Liberty Academy","159392001",,"26-Feb-10",,"32.26","9320","04JUN2012:23:03:37",,"2010","4032","Part-Time expenses",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1074589",,,,,,"1001311",,,,"640294","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661141",,"11-Feb-10",,"8.3","1092","25AUG2010:23:00:03",,"2010","6131","Check",,"1",,,"1452807","1452809",,,,,,,,,"1036965","1079119",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635192",,"15-Jan-10",,"475.81","935","13JUL2010:23:04:00",,"2010","717","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"542223","0",,,,,,,,,,,,,,,,
"Monticello Academy","156987229",,"18-Aug-10",,"27.3","9073","02MAY2012:00:18:09",,"2011","7218","Janitoral Supplies",,"1",,,"1450161","1450173",,,,,,,,,"1037053","1079187",,,,,,"1001311",,,,"2369787","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67144354",,"14-Oct-09",,"269","813","09JUN2010:03:11:30",,"2010","40100","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068877",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","67634409",,"30-Nov-09",,"2727","934","13JUL2010:23:03:23",,"2010","190","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038885",,,,,,"1001311",,,,"542130","0",,,,,,,,,,,,,,,,
