"animal_id","name","datetime","datetime2","found_location","intake_type","intake_condition","animal_type","sex_upon_intake","age_upon_intake","breed","color"
"A863359","A863359","2022-08-09T09:30:00.000","2022-08-09T09:30:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","4 months","Domestic Shorthair","Brown Tabby"
"A863358","Queen","2022-08-09T09:30:00.000","2022-08-09T09:30:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Tortie"
"A863345",,"2022-08-09T08:02:00.000","2022-08-09T08:02:00.000","5704 Limerick Hollow in Austin (TX)","Stray","Injured","Cat","Spayed Female","2 years","Domestic Shorthair","Brown Tabby"
"A863333",,"2022-08-08T18:24:00.000","2022-08-08T18:24:00.000","1804 W Rundberg in Austin (TX)","Stray","Normal","Cat","Intact Female","2 months","Domestic Shorthair","Brown Tabby"
"A863331",,"2022-08-08T18:24:00.000","2022-08-08T18:24:00.000","1804 W Rundberg in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Brown Tabby"
"A863332",,"2022-08-08T18:24:00.000","2022-08-08T18:24:00.000","1804 W Rundberg in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Brown Tabby"
"A863329","Kiki","2022-08-08T18:24:00.000","2022-08-08T18:24:00.000","1804 W Rundberg in Austin (TX)","Stray","Normal","Cat","Intact Female","2 months","Domestic Shorthair","Blue Tabby"
"A863330",,"2022-08-08T18:24:00.000","2022-08-08T18:24:00.000","1804 W Rundberg in Austin (TX)","Stray","Normal","Cat","Intact Female","2 months","Domestic Shorthair","Brown Tabby"
"A863334",,"2022-08-08T18:24:00.000","2022-08-08T18:24:00.000","1804 W Rundberg in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Brown Tabby"
"A863328","*Butter","2022-08-08T17:51:00.000","2022-08-08T17:51:00.000","4570 W Village Ct in Austin (TX)","Stray","Normal","Other","Intact Female","1 year","Californian","White/Gray"
"A863327","*Marshmallow","2022-08-08T17:51:00.000","2022-08-08T17:51:00.000","4570 W Village Ct in Austin (TX)","Stray","Normal","Other","Intact Male","1 year","Californian","White/Gray"
"A863326","*Buttercream","2022-08-08T17:51:00.000","2022-08-08T17:51:00.000","4570 W Village Ct in Austin (TX)","Stray","Normal","Other","Intact Male","1 year","Californian","White/Gray"
"A863319","Niyah","2022-08-08T17:07:00.000","2022-08-08T17:07:00.000","3543 Greystone Drive in Austin (TX)","Stray","Normal","Dog","Intact Female","4 years","American Pit Bull Terrier","Black/White"
"A647333","Bevo","2022-08-08T16:28:00.000","2022-08-08T16:28:00.000","South 1St Street And W St Elmo in Austin (TX)","Stray","Sick","Dog","Neutered Male","11 years","Pit Bull Mix","Brown Brindle"
"A863317","Sky","2022-08-08T16:20:00.000","2022-08-08T16:20:00.000","Travis (TX)","Owner Surrender","Medical","Cat","Spayed Female","1 year","Domestic Shorthair","Black/White"
"A863316","A863316","2022-08-08T15:51:00.000","2022-08-08T15:51:00.000","Loyola Ln And Ed Bluestein Blvd in Austin (TX)","Stray","Normal","Dog","Intact Female","7 months","Cairn Terrier/Scottish Terrier","White"
"A863314","Obsidian","2022-08-08T15:41:00.000","2022-08-08T15:41:00.000","Berman Drive And 51St Street in Austin (TX)","Stray","Normal","Dog","Intact Male","3 years","Labrador Retriever","Black"
"A863323","A863323","2022-08-08T15:38:00.000","2022-08-08T15:38:00.000","1500 Faro Dr in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Medium Hair","Brown Tabby"
"A863321","*Charlotte","2022-08-08T15:38:00.000","2022-08-08T15:38:00.000","1500 Faro Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","2 years","Domestic Medium Hair","Blue Tabby"
"A863324","A863324","2022-08-08T15:38:00.000","2022-08-08T15:38:00.000","1500 Faro Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Medium Hair","Blue Tabby"
"A863322","A863322","2022-08-08T15:38:00.000","2022-08-08T15:38:00.000","1500 Faro Dr in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Medium Hair","Blue Tabby"
"A863313","Lucky","2022-08-08T15:14:00.000","2022-08-08T15:14:00.000","Austin (TX)","Owner Surrender","Injured","Dog","Unknown","1 week","Labrador Retriever","White/Black"
"A863309",,"2022-08-08T15:01:00.000","2022-08-08T15:01:00.000","8402 Cross Park in Austin (TX)","Stray","Sick","Other","Intact Male","3 years","Coyote","Brown"
"A863310","*Carlie","2022-08-08T14:30:00.000","2022-08-08T14:30:00.000","W Braker Ln And Metric Blvd in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","German Shepherd","Sable"
"A863304","*Apple Juice","2022-08-08T14:24:00.000","2022-08-08T14:24:00.000","124 W Anderson Ln in Austin (TX)","Stray","Normal","Other","Intact Female","2 years","Californian","White/Brown"
"A863308","*Leia","2022-08-08T14:24:00.000","2022-08-08T14:24:00.000","124 W Anderson Ln in Austin (TX)","Stray","Normal","Other","Intact Female","2 years","Rabbit Sh","White"
"A863303","Yordan","2022-08-08T13:41:00.000","2022-08-08T13:41:00.000","Travis (TX)","Owner Surrender","Normal","Dog","Intact Male","1 year","Chihuahua Shorthair","Tan/White"
"A863294","*River","2022-08-08T13:31:00.000","2022-08-08T13:31:00.000","1707 Vargas Road in Austin (TX)","Stray","Normal","Dog","Intact Male","1 month","Labrador Retriever Mix","White"
"A863302","Coco","2022-08-08T13:02:00.000","2022-08-08T13:02:00.000","7600 Elroy Rd in Travis (TX)","Stray","Normal","Dog","Intact Female","1 year","Chihuahua Shorthair Mix","Black/Tan"
"A863301","184 Grams","2022-08-08T12:54:00.000","2022-08-08T12:54:00.000","4912 Carsonhill Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","3 weeks","Domestic Shorthair","Torbie"
"A856197","*Coffee Bean","2022-08-08T12:45:00.000","2022-08-08T12:45:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","4 years","Pit Bull Mix","Brown/White"
"A863299","A863299","2022-08-08T12:25:00.000","2022-08-08T12:25:00.000","3419 Bliss Spillar Rd in Travis (TX)","Stray","Normal","Cat","Unknown","4 months","Domestic Shorthair","Brown Tabby"
"A863296","A863296","2022-08-08T12:25:00.000","2022-08-08T12:25:00.000","3419 Bliss Spillar Rd in Travis (TX)","Stray","Normal","Cat","Unknown","4 months","Domestic Shorthair","Black/White"
"A863297","A863297","2022-08-08T12:25:00.000","2022-08-08T12:25:00.000","3419 Bliss Spillar Rd in Travis (TX)","Stray","Normal","Cat","Unknown","4 months","Domestic Shorthair","Black/White"
"A863295","A863295","2022-08-08T12:25:00.000","2022-08-08T12:25:00.000","3419 Bliss Spillar Rd in Travis (TX)","Stray","Normal","Cat","Unknown","4 months","Domestic Shorthair","Blue"
"A863298","A863298","2022-08-08T12:25:00.000","2022-08-08T12:25:00.000","3419 Bliss Spillar Rd in Travis (TX)","Stray","Normal","Cat","Unknown","4 months","Domestic Shorthair","Blue Tabby"
"A857441","Tiger Lily","2022-08-08T11:56:00.000","2022-08-08T11:56:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","8 years","Pit Bull","Brown Brindle/White"
"A863291","*Winter","2022-08-08T11:50:00.000","2022-08-08T11:50:00.000","7610 Cameron Rd in Austin (TX)","Stray","Normal","Dog","Intact Male","2 months","Pointer","Black/White"
"A863292","*Autumn","2022-08-08T11:50:00.000","2022-08-08T11:50:00.000","7610 Cameron Rd in Austin (TX)","Stray","Normal","Dog","Intact Female","2 months","Pointer","Black/White"
"A863289",,"2022-08-08T11:44:00.000","2022-08-08T11:44:00.000","14632 Ploverplace in Travis (TX)","Stray","Normal","Dog","Intact Female","4 weeks","Siberian Husky","Black"
"A863288","A863288","2022-08-08T11:29:00.000","2022-08-08T11:29:00.000","2807 East 4Th in Austin (TX)","Stray","Normal","Cat","Neutered Male","1 year","Domestic Shorthair","Black"
"A863287","A863287","2022-08-08T11:29:00.000","2022-08-08T11:29:00.000","2807 East 4Th in Austin (TX)","Stray","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Tortie/White"
"A863284","*Bixby","2022-08-08T11:12:00.000","2022-08-08T11:12:00.000","10258 Old Lockhart Rd in Austin (TX)","Stray","Normal","Cat","Intact Male","2 years","Domestic Shorthair","Brown Tabby/White"
"A863282","Tejon","2022-08-08T11:11:00.000","2022-08-08T11:11:00.000","14719 E Highway 290 in Travis (TX)","Owner Surrender","Normal","Dog","Intact Male","4 years","Collie Rough/Australian Shepherd","Tan/Gray"
"A863281",,"2022-08-08T10:58:00.000","2022-08-08T10:58:00.000","10700 Plains Trl in Austin (TX)","Stray","Injured","Cat","Intact Female","18 years","Domestic Longhair","Orange Tabby"
"A769908","Gucci","2022-08-08T09:38:00.000","2022-08-08T09:38:00.000","Austin (TX)","Owner Surrender","Medical","Dog","Intact Male","13 years","Yorkshire Terrier Mix","Brown/Gray"
"A863276","Mr. Scruffles","2022-08-08T08:54:00.000","2022-08-08T08:54:00.000","8401 Warbler Court in Austin (TX)","Public Assist","Normal","Dog","Neutered Male","6 years","Norfolk Terrier","Gray/White"
"A863274",,"2022-08-08T08:14:00.000","2022-08-08T08:14:00.000","8200 Shenandoah Dr in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Lhasa Apso","Tan"
"A863265","*Jermaine","2022-08-07T16:27:00.000","2022-08-07T16:27:00.000","7804 Duber Lane in Austin (TX)","Stray","Injured","Cat","Intact Male","3 months","Domestic Shorthair","Brown/White"
"A863262","Junior","2022-08-07T15:57:00.000","2022-08-07T15:57:00.000","8201 Corrigan Pass in Austin (TX)","Stray","Injured","Dog","Intact Male","2 years","Siberian Husky/German Shepherd","Black/White"
"A863261","Luna","2022-08-07T15:55:00.000","2022-08-07T15:55:00.000","8201 Corrigan Pass in Austin (TX)","Stray","Normal","Dog","Intact Female","5 months","Siberian Husky/German Shepherd","Tan"
"A863260",,"2022-08-07T14:00:00.000","2022-08-07T14:00:00.000","600 W 2Nd St in Austin (TX)","Wildlife","Injured","Other","Unknown","2 years","Bat","Brown"
"A863259","Dottie","2022-08-07T13:35:00.000","2022-08-07T13:35:00.000","1941 E William Cannon in Austin (TX)","Public Assist","Normal","Dog","Intact Female","1 year","Rottweiler/Australian Cattle Dog","Black/Tricolor"
"A863258","Lucy","2022-08-07T13:18:00.000","2022-08-07T13:18:00.000","5401 Avenue F in Austin (TX)","Stray","Normal","Dog","Intact Female","3 years","Australian Cattle Dog","Blue Merle"
"A863257",,"2022-08-07T13:09:00.000","2022-08-07T13:09:00.000","4100 Mcbrine Pl in Travis (TX)","Wildlife","Normal","Other","Intact Female","2 years","Raccoon","Black/Brown"
"A863247","Buttons","2022-08-07T08:13:00.000","2022-08-07T08:13:00.000","10800  Sh 130 in Travis (TX)","Public Assist","Normal","Dog","Intact Female","5 years","Maltese Mix","Tan"
"A646062","Cyrus","2022-08-06T19:24:00.000","2022-08-06T19:24:00.000","4911 Manchaca Road in Austin (TX)","Public Assist","Normal","Dog","Neutered Male","11 years","Whippet Mix","Brown Brindle/White"
"A863233","79 Grams","2022-08-06T15:46:00.000","2022-08-06T15:46:00.000","4705 Leather Leaf Trail in Austin (TX)","Stray","Normal","Cat","Intact Male","1 day","Domestic Shorthair Mix","Brown Tabby/White"
"A863230","A863230","2022-08-06T15:38:00.000","2022-08-06T15:38:00.000","8401 Guadalupe Street in Austin (TX)","Stray","Sick","Cat","Unknown","3 months","Domestic Shorthair","Gray"
"A863228","*Hilbert","2022-08-06T14:50:00.000","2022-08-06T14:50:00.000","7201 Levander Loop in Austin (TX)","Abandoned","Normal","Cat","Intact Male","2 years","Domestic Shorthair Mix","White/Brown Tabby"
"A863221","*Janine","2022-08-06T14:11:00.000","2022-08-06T14:11:00.000","17101 Pearce Ln in Travis (TX)","Stray","Normal","Dog","Intact Female","6 months","German Shepherd Mix","Tan/Black"
"A863226","*Barbara","2022-08-06T14:11:00.000","2022-08-06T14:11:00.000","17101 Pearce Ln in Travis (TX)","Stray","Normal","Dog","Intact Female","1 year","German Shepherd Mix","Tan/Black"
"A863222","*Melissa","2022-08-06T14:11:00.000","2022-08-06T14:11:00.000","17101 Pearce Ln in Travis (TX)","Stray","Normal","Dog","Intact Female","1 year","German Shepherd Mix","Tan/Black"
"A863219","*Aura","2022-08-06T13:58:00.000","2022-08-06T13:58:00.000","East 7Th Street And Gunter Street in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Rat Terrier Mix","White/Brown"
"A863218","*Antonio","2022-08-06T13:58:00.000","2022-08-06T13:58:00.000","5501 Ross Rd in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Pit Bull Mix","White"
"A863214",,"2022-08-06T13:35:00.000","2022-08-06T13:35:00.000","13113 Perconte in Austin (TX)","Stray","Sick","Dog","Intact Female","1 month","German Shepherd Mix","Brown/Black"
"A863217",,"2022-08-06T13:35:00.000","2022-08-06T13:35:00.000","13113 Perconte in Austin (TX)","Stray","Sick","Dog","Intact Female","1 month","German Shepherd Mix","Black/Brown"
"A863216","A863216","2022-08-06T13:33:00.000","2022-08-06T13:33:00.000","715 West Slaughter Lane in Austin (TX)","Stray","Normal","Cat","Intact Female","4 months","Domestic Shorthair Mix","Blue Tabby"
"A863213","Gigi","2022-08-06T13:18:00.000","2022-08-06T13:18:00.000","12012 Cabrera Path in Travis (TX)","Stray","Normal","Dog","Intact Female","2 years","Chihuahua Shorthair/Yorkshire Terrier","Buff"
"A863212","*Cloudy","2022-08-06T12:30:00.000","2022-08-06T12:30:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","4 weeks","Domestic Shorthair Mix","White/Brown Tabby"
"A863211","Misty","2022-08-06T12:30:00.000","2022-08-06T12:30:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","4 weeks","Domestic Shorthair Mix","Brown Tabby"
"A863208","Sophie","2022-08-06T12:23:00.000","2022-08-06T12:23:00.000","2807 East 4Th Street in Austin (TX)","Stray","Normal","Cat","Intact Female","1 year","Domestic Shorthair Mix","Torbie"
"A863209","*Charlize","2022-08-06T12:23:00.000","2022-08-06T12:23:00.000","2807 East 4Th Street in Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","3 months","Domestic Shorthair Mix","Orange Tabby"
"A863207","A863207","2022-08-06T12:18:00.000","2022-08-06T12:18:00.000","7117 Wood Hollow Drive in Austin (TX)","Abandoned","Normal","Other","Intact Female","1 year","Harlequin Mix","White/Black"
"A863206","A863206","2022-08-06T11:51:00.000","2022-08-06T11:51:00.000","2109 East Cesar Chavez in Austin (TX)","Stray","Normal","Cat","Intact Male","4 weeks","Domestic Shorthair Mix","Blue Tabby"
"A863205","Tigger","2022-08-06T11:45:00.000","2022-08-06T11:45:00.000","Metcalfe Rd in Austin (TX)","Stray","Injured","Dog","Intact Male","4 months","Catahoula","Tricolor"
"A863202","*Herakles","2022-08-06T09:07:00.000","2022-08-06T09:07:00.000","2505 Dovemeadow Dr in Austin (TX)","Stray","Sick","Dog","Intact Male","7 years","Pit Bull Mix","Fawn/White"
"A861383","*Butter","2022-08-05T18:33:00.000","2022-08-05T18:33:00.000","281 Lamaloa Ln in Bastrop (TX)","Owner Surrender","Normal","Cat","Spayed Female","2 months","Domestic Shorthair Mix","Tortie"
"A863195","A863195","2022-08-05T18:32:00.000","2022-08-05T18:32:00.000","9001 Northgate in Austin (TX)","Stray","Normal","Cat","Unknown","1 month","Domestic Shorthair Mix","Brown Tabby"
"A863196","A863196","2022-08-05T18:32:00.000","2022-08-05T18:32:00.000","9001 Northgate in Austin (TX)","Stray","Normal","Cat","Unknown","1 month","Domestic Shorthair Mix","Brown Tabby/White"
"A863194","*Reba","2022-08-05T18:30:00.000","2022-08-05T18:30:00.000","7609 Apogee in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Australian Shepherd Mix","Tan/Black"
"A863193","Negro","2022-08-05T18:09:00.000","2022-08-05T18:09:00.000","11940 Menchaca Rd in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Labrador Retriever","Black"
"A863102","Star","2022-08-05T17:19:00.000","2022-08-05T17:19:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","7 years","Staffordshire Mix","Tan/White"
"A863101","Penny","2022-08-05T17:19:00.000","2022-08-05T17:19:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Female","3 years","Staffordshire Mix","Blue/White"
"A863189","169 Grams","2022-08-05T17:03:00.000","2022-08-05T17:03:00.000","9500 Maha Loop in Travis (TX)","Stray","Sick","Cat","Intact Male","3 weeks","Domestic Shorthair Mix","Black/White"
"A863190","128 Grams","2022-08-05T17:03:00.000","2022-08-05T17:03:00.000","9500 Maha Loop in Travis (TX)","Stray","Sick","Cat","Intact Male","3 weeks","Domestic Shorthair Mix","Black/White"
"A863191","140 Grams","2022-08-05T17:03:00.000","2022-08-05T17:03:00.000","9500 Maha Loop in Travis (TX)","Stray","Sick","Cat","Intact Male","3 weeks","Domestic Shorthair Mix","Brown Tabby"
"A863188","*Frankfurt","2022-08-05T16:49:00.000","2022-08-05T16:49:00.000","10214 N Interstate Hwy 35 in Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Pit Bull Mix","Brown/White"
"A863186","A863186","2022-08-05T15:30:00.000","2022-08-05T15:30:00.000","2705 Hoeke Lane in Austin (TX)","Stray","Normal","Dog","Intact Female","2 months","Bruss Griffon Mix","Black/White"
"A863183","*Star","2022-08-05T15:10:00.000","2022-08-05T15:10:00.000","7627 Nez Perce Trce in Travis (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Shorthair","Orange Tabby"
"A863184","*Bucks","2022-08-05T15:10:00.000","2022-08-05T15:10:00.000","7627 Nez Perce Trce in Travis (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Medium Hair","Orange Tabby"
"A863182","Morgan","2022-08-05T15:07:00.000","2022-08-05T15:07:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","3 years","Australian Kelpie Mix","Black/Brown Brindle"
"A863179","*Jack","2022-08-05T14:30:00.000","2022-08-05T14:30:00.000","2606 Wheless Lane in Austin (TX)","Stray","Neonatal","Dog","Intact Male","4 weeks","Border Collie Mix","Black/White"
"A863180","Jill","2022-08-05T14:30:00.000","2022-08-05T14:30:00.000","2606 Wheless Lane in Austin (TX)","Stray","Neonatal","Dog","Intact Female","4 weeks","Border Collie Mix","Black/White"
"A863181","A863181","2022-08-05T14:30:00.000","2022-08-05T14:30:00.000","2606 Wheless Lane in Austin (TX)","Stray","Neonatal","Dog","Intact Female","1 month","Border Collie Mix","White/Black"
"A863178","299 Grams","2022-08-05T14:30:00.000","2022-08-05T14:30:00.000","1213 Corona Drive in Austin (TX)","Stray","Neonatal","Cat","Intact Female","3 weeks","Domestic Shorthair","Blue Tabby"
"A830561","Benjamin","2022-08-05T14:23:00.000","2022-08-05T14:23:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","10 years","Yorkshire Terrier/Miniature Poodle","Brown/Black"
"A863176","Mocha","2022-08-05T14:21:00.000","2022-08-05T14:21:00.000","5701 Johnny Morris Road in Austin (TX)","Stray","Normal","Dog","Neutered Male","10 years","Miniature Poodle","Chocolate"
"A863174",,"2022-08-05T14:18:00.000","2022-08-05T14:18:00.000","6422 Marr Cv in Austin (TX)","Stray","Injured","Cat","Intact Male","2 years","Domestic Shorthair","Gray/White"
"A863172","*Jax","2022-08-05T13:59:00.000","2022-08-05T13:59:00.000","11811 Millwright Parkway in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Catahoula Mix","Brown Merle/White"
