"idhighwayl","route","direction","poletype","lightprese","sideofroad","image","date","elevation","latitude","longitude","geolocation"
"5491-2858","Briarhaven Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0SEPR00/000000000013/000000164024.jpg","20130710","20.82","30.35874123","-91.11322515000001","(30.35874123, -91.11322515)"
"5491-19885","Poplar St","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13830NEO400/000000000009/000000080059.jpg","20130803","44.753","30.41706963","-91.14690811","(30.41706963, -91.14690811)"
"5491-19601","Pollard Pkwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138215E1U00/000000000269/000000360006.jpg","20130802","36.70200000000001","30.40670613","-91.13337305","(30.40670613, -91.13337305)"
"5491-3136","Corporate Blvd","5","Concrete","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B811TMK00/000000000106/000000400064.jpg","20131108","41.112","30.42498816","-91.13224667999999","(30.42498816, -91.13224668)"
"5491-5203","Country Lake Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AK18TS800/000000000088/000000184133.jpg","20131020","32.588","30.36396747","-90.99499653","(30.36396747, -90.99499653)"
"5491-21933","S Choctaw Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CH0MTCH00/000004000260/000004796192.jpg","20131217","54.274","30.47173401","-91.08810004","(30.47173401, -91.08810004)"
"5491-18149","N Lakeside Oaks Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138U15FKA00/000000000019/000000084071.jpg","20130830","43.06","30.36856165","-91.09431075000001","(30.36856165, -91.09431075)"
"5491-22346","Bennington Ave","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810SE4900/000000000143/000000180204.jpg","20130801","32.00400000000001","30.41686893","-91.12649061000001","(30.41686893, -91.12649061)"
"5491-24847","Sweet Gum Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13B219TU020/000000000107/000000068007.jpg","20131102","47.155","30.43355697","-91.0245939","(30.43355697, -91.0245939)"
"5491-21405","S Acadian Thwy","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD0WTUX00/000000000003/000000356092.jpg","20131113","56.492","30.44924017","-91.15474825","(30.44924017, -91.15474825)"
"5491-2160","Beekman Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AN13T9600/000000000187/000000312121.jpg","20131023","29.701","30.38353031","-91.0031552","(30.38353031, -91.0031552)"
"5491-16849","N Harrell's Ferry Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ14TFT00/000000000260/000000612145.jpg","20131119","51.036","30.43299533","-91.06148394","(30.43299533, -91.06148394)"
"5491-25210","Tiger Bend Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AH12TM000/000000000077/000000464170.jpg","20131017","35.35","30.39125688","-91.02880295","(30.39125688, -91.02880295)"
"5491-6098","Duncan Kenner Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0SE5700/000000000097/000000160190.jpg","20130714","24.747","30.38555547","-91.19219033","(30.38555547, -91.19219033)"
"5491-26438","Trinity Plaza","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ForwardRight/138R1CFKW20/000000000057/000000072043.jpg","20130827","34.294","30.37813213","-91.09322434000001","(30.37813213, -91.09322434)"
"5491-3145","Corporate Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B811TMK00/000000000106/000000524154.jpg","20131108","61.77800000000001","30.42518015","-91.13012598","(30.42518015, -91.13012598)"
"5491-7741","Elvin Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0YEZR00/000000004032/000000080102.jpg","20130710","27.122","30.34431809","-91.13029534","(30.34431809, -91.13029534)"
"5491-13586","Lsu Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K0SEDC00/000000000067/000000336167.jpg","20130720","46.374","30.40454015","-91.16842583","(30.40454015, -91.16842583)"
"5491-10564","Ginger Place Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0RTWK00/000000000122/000000164153.jpg","20131022","30.501","30.35966388","-90.97502034","(30.35966388, -90.97502034)"
"5491-13669","Lake Worth Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138C0OEGO00/000000004000/000000188188.jpg","20130812","34.07100000000001","30.37246612","-91.11378691","(30.37246612, -91.11378691)"
"5491-12805","Industriplex Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H0SFDU00/000000000101/000000292274.jpg","20130917","29.002","30.38379313","-91.04625578","(30.38379313, -91.04625578)"
"5491-9577","Grand Lakes Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137817ESO00/000000000213/000000540101.jpg","20130708","21.286","30.35147425","-91.09503092999999","(30.35147425, -91.09503093)"
"5491-25743","Tallyho Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C20QTSY00/000000000099/000000208022.jpg","20131202","50.783","30.43586234","-91.08959548999999","(30.43586234, -91.08959549)"
"5491-16238","Menlo Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138A1CE6C00/000000000137/000000480136.jpg","20130810","70.62300000000001","30.37375293","-91.12262262","(30.37375293, -91.12262262)"
"5491-17216","N Snowden Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU15T7C00/000000000167/000000148025.jpg","20131030","46.331","30.4036226","-91.02353049","(30.4036226, -91.02353049)"
"5491-21484","S Carrollton Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CF0TTC300/000000000217/000000460095.jpg","20131215","61.968","30.45094696","-91.12276832000001","(30.45094696, -91.12276832)"
"5491-21871","S Choctaw Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CH0MTCH00/000000000158/000000764051.jpg","20131217","48.306","30.47012814","-91.02281422","(30.47012814, -91.02281422)"
"5491-26847","Woodhaven Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C10OTZ300/000000000087/000000444141.jpg","20131201","54.182","30.44473857","-91.07376346","(30.44473857, -91.07376346)"
"5491-19325","Park Plaza Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD0PT0S00/000000000050/000000140011.jpg","20131213","41.095","30.42546725","-91.13384958","(30.42546725, -91.13384958)"
"5491-19053","Patton Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ0QTPV00/000000000160/000000104054.jpg","20131026","38.936","30.43410457","-91.00048275","(30.43410457, -91.00048275)"
"5491-787","Audrey Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13C211T4520/000000000057/000000048061.jpg","20131202","34.511","30.42277876","-91.08880484","(30.42277876, -91.08880484)"
"5491-11479","Hollybrook Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139C1BF5W00/000000000140/000000136200.jpg","20130912","39.084","30.39411901","-91.0664227","(30.39411901, -91.0664227)"
"5491-23840","S Choctaw Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CG19TO000/000000000115/000000128142.jpg","20131216","62.253","30.46994477","-91.12043457","(30.46994477, -91.12043457)"
"5491-24103","Shawn Dr","6","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BT18TSE00/000000000039/000000156054.jpg","20131129","54.018","30.43331396","-91.09959173","(30.43331396, -91.09959173)"
"5491-11992","Kenilworth Pkwy","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N1EEAR00/000000000056/000000620127.jpg","20130723","34.976","30.38493126","-91.13308239","(30.38493126, -91.13308239)"
"5491-9394","Goodwood Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD18TYI00/000002000190/000002420005.jpg","20131113","51.823","30.44472336","-91.06996756","(30.44472336, -91.06996756)"
"5491-17567","N Essen Heights Ct","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139A17FFG00/000000000042/000000036197.jpg","20130910","47.798","30.40760559","-91.09705351","(30.40760559, -91.09705351)"
"5491-28311","Wordsworth Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13960UFSJ00/000000000192/000000100121.jpg","20130906","45.826","30.36647945","-91.08150053999999","(30.36647945, -91.08150054)"
"5491-3803","Country Club Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC19TJL00/000000000051/000000708112.jpg","20131212","58.444","30.43973478","-91.1420566","(30.43973478, -91.1420566)"
"5491-17299","Oakbrook Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13960RF5T00/000000000112/000000456071.jpg","20130906","41.364","30.37563158","-91.07771816","(30.37563158, -91.07771816)"
"5491-19849","E Petroleum Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AE16TYF00/000000000111/000000228145.jpg","20131014","30.009","30.35182831","-91.02103898999999","(30.35182831, -91.02103899)"
"5491-15453","Millburn Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS0STZZ00/000000000038/000000072017.jpg","20131128","45.06500000000001","30.44803286","-91.05152908","(30.44803286, -91.05152908)"
"5491-27292","Woodruff Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137L1DEIG00/000000000062/000000380033.jpg","20130721","43.179","30.39283765","-91.14360742","(30.39283765, -91.14360742)"
"5491-718","Amesbury Cir","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N17EIS00/000000000009/000000116099.jpg","20130723","41.128","30.37903899","-91.13251462","(30.37903899, -91.13251462)"
"5491-14817","Menlo Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N11EQ800/000000004002/000000288104.jpg","20130723","37.56800000000001","30.37958065","-91.13538251999999","(30.37958065, -91.13538252)"
"5491-19181","Palm St","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137O0VE7100/000000004081/000000504018.jpg","20130724","45.57","30.40941534","-91.14461473","(30.40941534, -91.14461473)"
"5491-27706","Woodleigh Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138S14FR700/000000000247/000000096013.jpg","20130828","41.942","30.35738447","-91.06662104","(30.35738447, -91.06662104)"
"5491-23195","S Choctaw Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CH0MTCH00/000004000260/000004616117.jpg","20131217","60.40600000000001","30.47178794","-91.08498413","(30.47178794, -91.08498413)"
"5491-25809","University Club Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137B0SEOH00/000000004041/000000352169.jpg","20130711","21.053","30.31977572","-91.10898787000001","(30.31977572, -91.10898787)"
"5491-17513","Oakcrest Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141G14TOL00/000000000285/000000180275.jpg","20140116","60.396","30.47957711","-91.09749753","(30.47957711, -91.09749753)"
"5491-4829","Kelwood Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C50TTW900/000000000151/000000220208.jpg","20131205","56.974","30.44762488","-91.09966924","(30.44762488, -91.09966924)"
"5491-8764","Elvin Dr","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0YEZR00/000000004032/000000808134.jpg","20130710","25.587","30.35082496","-91.12085645000001","(30.35082496, -91.12085645)"
"5491-13175","Laurel Lakes Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137H0PEVH00/000000000020/000000980037.jpg","20130717","25.977","30.37417123","-91.19255443","(30.37417123, -91.19255443)"
"5491-27011","Woodstock Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC0UTJ800/000000000068/000000380161.jpg","20131212","56.853","30.42735103","-91.11789691","(30.42735103, -91.11789691)"
"5491-14042","Loranger Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139C16F2800/000000000009/000000188211.jpg","20130912","36.289","30.39710455","-91.07343443000001","(30.39710455, -91.07343443)"
"5491-7268","Fairham Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ0OTYV00/000000000043/000000132182.jpg","20131119","45.19300000000001","30.43523386","-91.03945345","(30.43523386, -91.03945345)"
"5491-5733","Cobblestone Ct","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C714T6F00/000000000102/000000068040.jpg","20131207","57.857","30.43512185","-91.10547839","(30.43512185, -91.10547839)"
"5491-27490","W Tams Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E1AT0X00/000000004029/000000264016.jpg","20140114","55.491","30.46845387","-91.08289925","(30.46845387, -91.08289925)"
"5491-654","Avalon Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B919TZJ00/000000000042/000000180005.jpg","20131109","48.195","30.44657396","-91.02263034000001","(30.44657396, -91.02263034)"
"5491-10717","Highland Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0MEJ100/000008000093/000008932205.jpg","20130710","57.44","30.43501015","-91.18439325999999","(30.43501015, -91.18439326)"
"5491-24448","Spring Grove Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AH0UTGK20/000000000034/000000080141.jpg","20131017","33.369","30.37087053","-91.04015858","(30.37087053, -91.04015858)"
"5491-10642","Highland Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0MEJ100/000006000154/000007980084.jpg","20130710","27.273","30.42233618","-91.17839699999999","(30.42233618, -91.17839699999999)"
"5491-16747","N Oak Hills Pkwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990VF1V00/000000000021/000000828187.jpg","20130909","46.328","30.36500894","-91.09096746","(30.36500894, -91.09096746)"
"5491-14353","Lake Charles Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139E11F4600/000000000143/000000076149.jpg","20130914","37.69300000000001","30.39589188","-91.06501462999999","(30.39589188, -91.06501463)"
"5491-20050","Quail Park Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AH0TTTQ00/000000000199/000000144036.jpg","20131017","28.546","30.36850071","-91.04105658","(30.36850071, -91.04105658)"
"5491-20047","Parkrange Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AO15TC400/000000000112/000000140091.jpg","20131024","46.981","30.39787033","-91.04306782000001","(30.39787033, -91.04306782)"
"5491-3345","Cal Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139D0OFM600/000000000099/000000880163.jpg","20130913","40.613","30.40181296","-91.07295168","(30.40181296, -91.07295168)"
"5491-22392","Silverthorn Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/14190QTQZ00/000000000205/000000236196.jpg","20140109","47.21100000000001","30.47029572","-91.02860045","(30.47029572, -91.02860045)"
"5491-11019","Godfrey Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU0PTMW00/000000004000/000000076031.jpg","20131030","43.198","30.43508048","-91.00444288","(30.43508048, -91.00444288)"
"5491-6319","Dvwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/137G0UET920/000000004023/000000228072.jpg","20130716","20.747","30.35701634","-91.11560235","(30.35701634, -91.11560235)"
"5491-16920","Old Hermitage Pkwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137D18E4R00/000000004025/000000304029.jpg","20130713","25.829","30.34975268","-91.12246396000001","(30.34975268, -91.12246396)"
"5491-3837","Coursey Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B516TC200/000000000007/000001764090.jpg","20131105","48.694","30.41148703","-91.04372821","(30.41148703, -91.04372821)"
"5491-14217","Laurelwood Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B20WTNP00/000000000041/000000124126.jpg","20131102","47.77800000000001","30.43554778","-91.01191789000001","(30.43554778, -91.01191789)"
"5491-27269","Woodland Ridge Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AI0VTNG00/000000000011/000000168114.jpg","20131018","43.20800000000001","30.42115434","-91.02766746","(30.42115434, -91.02766746)"
"5491-28270","W Woodgate Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137M0SEXV00/000000000055/000000080057.jpg","20130722","46.417","30.38647062","-91.1453777","(30.38647062, -91.1453777)"
"5491-11959","Keed Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB0PTLR00/000000000157/000000144021.jpg","20131211","60.186","30.44371894","-91.11772917","(30.44371894, -91.11772917)"
"5491-28587","W Lakeside Oaks Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138U15FKE00/000000000067/000000052036.jpg","20130830","45.613","30.36843363","-91.09446524000001","(30.36843363, -91.09446524)"
"5491-14182","Laurel Creek Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AP1AT4100/000000000088/000000048073.jpg","20131025","47.38500000000001","30.40581072","-91.03117657999999","(30.40581072, -91.03117658)"
