"objectid","type","subtype","start_date","end_date","description","severity","street","direction","from_cross_street","end_cross_street","recurring","major_event","full_closure","route","alt_route","sidewalk","agency","city","contact"
"3814","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-03T07:00:00.000","2021-08-06T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","N. Leo Street","BOTH","Convention Street","Florida Blvd","Daily","Allen & Leblanc","Full","N Leo Street","Live Oak Blvd via Convention","false","DPW","Baton Rouge","Allen & Leblanc"
"3813","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-03T07:00:00.000","2021-08-06T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Convention Street","BOTH","Live Oak Blvd","N Leo St","Daily","Allen & Leblanc","Full","Convention Street","Florida St and North Blvd","false","DPW","Baton Rouge","Allen & Leblanc"
"3810","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-03T07:00:00.000","2021-08-06T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Tuscaloosa Avenue","BOTH","Florida Boulevard","North Street","Daily","Allen & Leblanc","Full","Tuscaloosa Avenue","Roselawn Avenue and N. Beck Street","false","DPW","Baton Rouge","Allen & Leblanc"
"3784","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-02T20:00:00.000","2021-08-03T05:00:00.000","Drainage","MINOR","N Sherwood Forest Drive","BOTH","Sarah Jump Avenue","Toledo Bend Avenue","Daily","Command Construction Industries","Full","4211 N Sherwood Forest Dr","Greenwell Springs to Monterrey Blvd to South Choctaw to Sherwood or Greenwell Springs to N. Flannery to South Choctaw to Sherwood","false","DPW","Baton Rouge","Command Construction Industries"
"3809","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-02T08:00:00.000","2021-08-02T18:00:00.000","Emergency Point Repair","MINOR","South Ardenwood Drive","BOTH","Government Street","Evans Street","Daily","DES-WWC","Full","South Ardenwood Drive",,"false","DPW","Baton Rouge","DES-WWC"
"3807","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-02T07:30:00.000","2021-08-02T18:00:00.000","Emergency Point Repair","MINOR","Gamma Drive","BOTH","Aletha Drive","Pasadena Drive","Daily","DES-WWC","Full","Gamma Drive at Aletha Drive",,"false","DPW","Baton Rouge","DES-WWC"
"3804","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-02T07:30:00.000","2021-08-03T18:00:00.000","Sewer Repair 6-003","MINOR","Madison Avenue","BOTH","Plank Road","N 26th Street","Daily","Grady Crawford","Full","Madison Avenue","Plank Road or N 26th Street to Adams Avenue or Fairfields Avenue","false","DPW","Baton Rouge","Grady Crawford"
"3802","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-02T07:30:00.000","2021-08-04T18:00:00.000","Supplemental Sewer Repair 6-007","MINOR","Cloverdale Avenue","BOTH","Hyacinth Avenue","Whitehaven Street","Daily","Grady Crawford","Full","Cloverdale Avenue","Hyacinth Avenue to Hood Avenue to Whitehaven Street","true","DPW","Baton Rouge","Grady Crawford"
"3805","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-02T07:30:00.000","2021-08-03T18:00:00.000","Supplemental Sewer Repair 6-007","MINOR","Cloverdale Avenue","BOTH","Hyacinth Avenue","Whitehaven Street","Daily","Grady Crawford","Full","Cloverdale Avenue","Hyacinth Avenue to Hood Avenue to Whitehaven Street","false","DPW","Baton Rouge","Grady Crawford"
"3755","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-02T06:00:00.000","2021-08-02T18:00:00.000","Road closure needed for 12 hours the day of the pipeline pullback for HDD #12","MINOR","Mills Avenue","EAST","Scenic Hwy","Merganzer Ave","Daily","Primoris for ExxonMobil Pipeline Co","Full","Mills Avenue",,"false","DPW","Baton Rouge","Primoris for ExxonMobil Pipeline Co"
"3785","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-01T20:00:00.000","2021-08-02T05:00:00.000","Drainage across Sherwood","MINOR","Sherwood Forest","BOTH","Greenwell Springs Road","Sarah Jump Avenue","Daily","Command Construction Industries","Full","Sherwood Forest @ Greenwell Springs","Greenwell Springs to Monterrey Blvd to South Choctaw to Sherwood or Greenwell Springs to N. Flannery to South Choctaw to Sherwood","false","DPW","Baton Rouge","Command Construction Industries"
"3808","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-31T07:30:00.000","2021-07-31T18:00:00.000","Emergency Point Repair","MINOR","Spain Street","BOTH","S 18th Street","S 19th Street","Daily","DES-WWC","Full","Spain Street",,"false","DPW","Baton Rouge","DES-WWC"
"3781","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-29T08:30:00.000","2021-07-29T18:00:00.000","Emergency Point Repair","MINOR","Lanier Drive","BOTH","Greenwell Street","Phebus Drive","Daily","DES-WWC","Full","Lanier Drive btwn Greenwell Street and Phebus Drive",,"false","DPW","Baton Rouge","DES-WWC"
"3780","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-29T07:30:00.000","2021-07-29T18:00:00.000","Emergency Point Repair","MINOR","Myrtle Walk Avenue","BOTH","South 15th Street","South 16th Street","Daily","DES-WWC","Full","Myrtle Walk Avenue btwn South 15th Street and South 16th Street",,"false","DPW","Baton Rouge","DES-WWC"
"3838","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-29T07:00:00.000","2021-08-05T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Silverside Drive","BOTH","Perkins Road","Alberta Drive","Daily","Allen & Leblanc","Full","Silverside Drive","Alberta Drive via Staring Lane","false","DPW","Baton Rouge","Allen & Leblanc"
"3837","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-27T07:00:00.000","2021-08-03T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Jamestown Avenue","BOTH","Bennington Avenue","Continental Drive","Daily","Allen & Leblanc","Full","Jamestown Avenue","Bennington Avenue via Old Forge and Continental Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"3754","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-26T08:00:00.000","2021-08-06T17:00:00.000","Placing Fiber in Road Right of Way","MINOR","Wilderness Drive","SOUTH","Hogenville Avenue","Haynes Bluff Avenue","Daily","LPR Constructors, Inc","Partial","Wilderness Dr","None needed but could use Malvern Hills Ave and Haynes Bluff Ave","true","DPW","Baton Rouge","LPR Constructors, Inc"
"3742","BRIDGE","ROAD_CLOSED_CONSTRUCTION","2021-07-23T10:00:00.000","2021-10-15T17:00:00.000","Bridge Repair","MAJOR","Frenchtown","ALL","Chaumont","Planchet","Daily","DTD - Engineering","Full","Frenchtown Rd. Bridge","Central Thruway to GWS to Thibodeaux Rd","false","DPW","EBR Parish","DTD - Engineering"
"3839","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-22T15:00:00.000","2021-07-24T18:00:00.000","Demo/Repairing Major S/Ws and ADA ramps","MINOR","Someruelos Street","BOTH","St. Ferdinand Street","St. Charles Street","Daily","Street Maintance","Full","Someruelos Street",,"true","DPW","Baton Rouge","Street Maintenance"
"3840","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-22T15:00:00.000","2021-07-24T18:00:00.000","Demo/Repairing Major S/Ws and ADA ramps","MINOR","Louisiana Avenue","BOTH","St. Ferdinand Street","St. Charles Street","Daily","Street Maintance","Full","Louisiana Avenue",,"true","DPW","Baton Rouge","Street Maintenance"
"3915","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-22T07:00:00.000","2021-07-28T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Beta Drive","BOTH","Aletha Drive","Pasadena Drive","Daily","Allen & Leblanc","Full","Beta Drive","Gamma Street and Alpha Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"4168","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-22T07:00:00.000","2021-07-28T19:00:00.000","Annual Sewer Repair","MAJOR","Beta Drive","BOTH","Aletha","Pasadena","Daily","Allen & LeBlanc","Full","Beta Drive",,"false","DPW","Baton Rouge","Allen & LeBlanc"
"3911","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-21T07:30:00.000","2021-07-22T18:00:00.000","Supplemental Sewer Repair 5-038","MINOR","Cortana Place","EAST","Centerway Boulevard","Mallway Avenue","Daily","Grady Crawford","Full","Cortana Place",,"false","DPW","Baton Rouge","Grady Crawford"
"3909","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-21T07:30:00.000","2021-07-23T18:00:00.000","Supplemental Repair 5-045","MINOR","Spanish Town Road","BOTH","N. 17th Street","Frisco Street","Daily","Grady Crawford","Full","Spanish Town Road","Frisco Street or N 17th Street to Gracie Street","false","DPW","Baton Rouge","Grady Crawford"
"3910","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-21T07:30:00.000","2021-07-23T18:00:00.000","Supplemental Sewer Repair 5-043","MINOR","Sharp Road","SOUTH","Old Hammond Highway","Private Street","Daily","Grady Crawford","Full","Sharp Road",,"false","DPW","Baton Rouge","Grady Crawford"
"3912","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-21T07:30:00.000","2021-07-21T18:00:00.000","Emergency Point Repair","MINOR","Old Forge Drive","BOTH","Bennington Avenue","Jamestown Avenue","Daily","DES-WWC","Full","Old Forge Drive",,"false","DPW","Baton Rouge","DES-WWC"
"3767","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-20T08:00:00.000","2021-08-06T17:00:00.000","Placing Fiber in Road Right of Way","MINOR","Haynes Bluff Ave","WEST","Wilderness Dr","Kennesaw Dr","Daily","LPR Constructors, Inc","Partial","Haynes Bluff Ave",,"true","DPW","Baton Rouge","LPR Constructors, Inc"
"3734","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-20T07:00:00.000","2021-07-20T17:00:00.000","Tree Work","MINOR","Myrtle Avenue","BOTH","Camelia Avenue","Drehr Avenue","No","Bofingers Tree Service","Full","Myrtle Avenue","Kleinert Avenue or Olive Street","false","DPW","Baton Rouge","Bofingers Tree Service"
"4013","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T09:30:00.000","2021-07-19T10:45:00.000","Use of Crane","MINOR","Main Street","WEST","North 6th Street","North 7th Street","Daily","A/C Plus Heating & Air","Partial","Main Street",,"false","DPW","Baton Rouge","A/C Plus Heating & Air"
"3880","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Jane Seymour Drive","BOTH","S. Flannery Road","Anne Cleves Avenue","Daily","R.J. Daigle and Sons","Partial","Jane Seymour Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3861","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Fox Croft Boulevard","BOTH","Old Hammond Highway","Foxshire Court","Daily","R.J. Daigle and Sons","Partial","Fox Croft Subdivision",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3843","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Stone Gate Drive","BOTH","Old Hammond Highway","Windwood Drive","Daily","R.J. Daigle and Sons","Partial","Stone Gate Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4215","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Windrose Drive","BOTH","Stone Gate Drive","Dead End","Daily","R.J. Daigle and Sons","Partial","Windrose Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3883","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Anne Cleves Avenue","BOTH","Jane Seymour Drive","S. Flannery Road","Daily","R.J. Daigle and Sons","Partial","Anne Cleaves Avenue",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3864","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","St. Joseph Street","BOTH","South Boulevard","Mayflower Street","Daily","R.J. Daigle and Sons","Partial","St. Joseph Street",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3841","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Foxshire Ct","BOTH","Foxshire Ct","Foxton Ct","Daily","R.J. Daigle and Sons","Partial","Fox Croft Subdivision",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3913","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2021-07-19T17:00:00.000","Using a bucket truck to remove a tree and stumps at New Arts Council building","MINOR","St. Ferdinand Street","NORTH","Louisiana Avenue","Somerulos Street","Daily","Landscape Maintenance","Partial","St. Ferdinand Street",,"false","DPW","Baton Rouge","Landscape Maintenance"
"3908","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","King Henry Avenue","BOTH","Queen Cathy Drive","House of Lancaster Drive","Daily","R.J. Daigle and Sons","Partial","King Henry Avenue",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4216","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","McCarroll Drive","BOTH","Jefferson Highway","Dead End","Daily","R.J. Daigle and Sons","Partial","McCarroll Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4218","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Bocage Boulevard","BOTH","McCarroll Drive","McCaroll Drive","Daily","R.J. Daigle and Sons","Partial","Bocage Boulevard",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3882","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","House of Lancaster Drive","BOTH","King Carey Avenue","King Henry Avenue","Daily","R.J. Daigle and Sons","Partial","House of Lancaster Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3884","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Queen Cathy Drive","BOTH","House of Lancaster Drive","Old Hammond Highway","Daily","R.J. Daigle and Sons","Partial","Queen Cathy Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3863","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Ponderosa Drive","BOTH","Acacia Street","Old Hammond Highway","Daily","R.J. Daigle and Sons","Partial","Ponderosa Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3844","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Fairwood Court","BOTH","Stone Gate Drive","Dead End","Daily","R.J. Daigle and Sons","Partial","Fairwood Court",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4217","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Boyce Drive","BOTH","McConnell Drive","McCarroll Drive","Daily","R.J. Daigle and Sons","Partial","Boyce Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3842","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Foxton Ct","BOTH","Foxshire Ct","Foxton Ct","Daily","R.J. Daigle and Sons","Partial","Fox Croft Subdivision",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3866","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Windwood Drive","BOTH","Fairwood Court","Stone Gate Drive","Daily","R.J. Daigle and Sons","Partial","Windwood Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3881","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","King Carey Avenue","BOTH","Jane Seymour Drive","House of Lancaster Drive","Daily","R.J. Daigle and Sons","Partial","King Carey Avenue",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3862","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-19T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Rienzi Boulevard","BOTH","McCarroll Drive","McConnell Drive","Daily","R.J. Daigle and Sons","Partial","Rienzi Boulevard",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3914","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-07-17T07:30:00.000","2021-07-17T18:00:00.000","Emergency Point Repair","MINOR","Woodpecker Street","BOTH","Public Drive","Avenue M","Daily","DES-WWC","Full","Woodpecker Street",,"false","DPW","Baton Rouge","DES-WWC"
"3890","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Mission Drive","BOTH","Winbourne Avenue","Mohican Street","Daily","R.J. Daigle and Sons","Partial","Mission Drive",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4243","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab-Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Ozark Street","BOTH","N Acadian Thruway","Delaware Street","Daily","R.J. Daigle and Sons","Partial","Ozark Street",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3886","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","E Dayton Court","BOTH","Beechwood Drive","Beechwood Drive","Daily","R.J. Daigle and Sons","Partial","E Dayton Court",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4188","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab",,"Delaware Street","BOTH","Mohican","Winbourne","Daily","R. J. Daigle and Sons","Partial","Deleware",,"false","DPW","Baton Rouge","R. J. Daigle and Sons"
"3787","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching Curb replacement, Soil Cement, Milling, Paving","MINOR","Charles Street","BOTH","N Acadian Thruway","Webb Drive","Daily","R.J. Daigle and Sons","Partial","Charles Street from N Acadian to Webb",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3879","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Mohican Street","BOTH","Mohican-Prescott Crossover","Delaware Street","Daily","R.J. Daigle and Sons","Partial","Mohican Street",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4240","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab-Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Linden Street","BOTH","Beechwood Drive","N. Foster Drive","Daily","R.J. Daigle and Sons","Partial","Linden Street",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"3789","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab- Asphalt Patching, Curb replacement, Soil Cement, Milling, Paving","MINOR","Adams Avenue","BOTH","N Acadian Thwy West","N Acadian Thwy East","Daily","R.J. Daigle and Sons","Partial","Adams Ave from N Acadian West to N Acadian East",,"false","DPW","Baton Rouge","R.J. Daigle and Sons"
"4189","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-07-17T07:00:00.000","2022-02-07T18:00:00.000","Road Rehab","MINOR","Dayton Court","ALL","Beechwood","Beechwood","Daily","R. J. Daigle and Sons","Partial","Dayton",,"false","DPW","Baton Rouge","R. J. Daigle and Sons"
