"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"S16630500145","2014-01-02T00:00:00.000","2593","Hy-Vee Food Store / Carroll","905 US HIGHWAY 30 WEST","CARROLL","51401","POINT (-94.853591 42.064155)","14","Carroll","1081600","WHISKEY LIQUEUR","85","Brown-Forman Corporation","86887","Southern Comfort","12","1000","12.48","18.72","24","449.28","24.00","6.34"
"S16634700027","2014-01-02T00:00:00.000","4478","U S Gas","3000, SW 9th ST","DES MOINES","50315","POINT (-93.625682 41.557862)","77","Polk","1031200","VODKA FLAVORED","260","Diageo Americas","41719","Smirnoff Green Apple Vodka","12","750","8.25","12.37","2","24.74","1.50","0.40"
"S16630400015","2014-01-02T00:00:00.000","3756","Main Street Liquors / Manning","316 MAIN ST","MANNING","51455","POINT (-95.065122 41.908573)","14","Carroll","1022100","TEQUILA","395","Proximo","89194","Jose Cuervo Especial Reposado Flask","24","375","5.50","8.25","2","16.50","0.75","0.20"
"S16638500049","2014-01-02T00:00:00.000","2663","Hy-Vee / Urbandale","8701 DOUGLAS","URBANDALE","50322","POINT (-93.739105 41.629364)","77","Polk","1011200","STRAIGHT BOURBON WHISKIES","55","Sazerac North America","21236","Ridgemont Reserve 1792","6","750","16.12","24.18","6","145.08","4.50","1.19"
"S16621300001","2014-01-02T00:00:00.000","4864","CLINTON LIQUOR & CONVENIENCE STORE","1641 S BLUFF BLVD","CLINTON","52733","POINT (-90.225022 41.833351)","23","Clinton","1062310","SPICED RUM","240","WILLIAM GRANT AND SONS, INC.","45886","Sailor Jerry Spiced Navy Rum","12","750","9.07","13.61","12","163.32","9.00","2.38"
"S16627000010","2014-01-02T00:00:00.000","4928","Shop n Save / 6th Ave","1829 6TH AVE","DES MOINES","50314","POINT (-93.625814 41.611018)","77","Polk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols","32232","Seagrams Extra Dry Gin","48","100","0.98","1.47","48","70.56","4.80","1.27"
"S16625500023","2014-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1ST ST","IOWA CITY","52245","POINT (-91.528105 42.207428)","52","Johnson","1081030","COFFEE LIQUEURS","370","Pernod Ricard USA/Austin Nichols","67526","Kahlua Coffee Liqueur","12","750","12.00","17.99","12","215.88","9.00","2.38"
"S16625500110","2014-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1ST ST","IOWA CITY","52245","POINT (-91.528105 42.207428)","52","Johnson","1081030","COFFEE LIQUEURS","65","Jim Beam Brands","67556","Kamora Coffee Liqueur","12","750","6.30","9.45","3","28.35","2.25","0.59"
"S16616500032","2014-01-02T00:00:00.000","2844","CVS Pharmacy #8547 / Iowa City","2425 MUSCATINE AVE","IOWA CITY","52240","POINT (-91.50008800000002 41.649547)","52","Johnson","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY","52596","E & J Vs","12","750","5.75","8.63","12","103.56","9.00","2.38"
"S16635000079","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY","52591","E & J Vs Brandy Mini","12","500","5.92","8.88","1","8.88","0.50","0.13"
"S16629800022","2014-01-02T00:00:00.000","4597","Quik Trip #523 / Army Post DM","850 ARMY POST RD","DES MOINES","50315","POINT (-93.62509300000002 41.526428)","77","Polk","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation","26823","Jack Daniels Old #7 Black Lbl","48","200","3.94","5.91","10","59.10","2.00","0.53"
"S16632600102","2014-01-02T00:00:00.000","2527","Hy-Vee Food Store #5 / Des Moines","1107 SE ARMY POST RD","DES MOINES","50315","POINT (-93.602372 41.526289)","77","Polk","1022100","TEQUILA","65","Jim Beam Brands","89836","Hornitos Gold","12","750","13.12","19.68","3","59.04","2.25","0.59"
"S16626300018","2014-01-02T00:00:00.000","2487","Anamosa Family Foods","402 EAST MAIN","ANAMOSA","52205","POINT (-91.281344 42.108275)","53","Jones","1081010","AMERICAN AMARETTO","434","Luxco-St Louis","76487","Paramount Amaretto","12","1000","4.05","6.08","12","72.96","12.00","3.17"
"S16640200063","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis","45245","Paramount Gold Rum Traveler","12","750","3.85","5.77","12","69.24","9.00","2.38"
"S16635800076","2014-01-02T00:00:00.000","4349","Southside Food Mart","1101 ARMY POST RD","DES MOINES","50315","POINT (-93.628783 41.526511)","77","Polk","1032200","IMPORTED VODKA - MISC","260","Diageo Americas","64727","Ciroc Amaretto","12","750","18.75","28.13","2","56.26","1.50","0.40"
"S16625200017","2014-01-02T00:00:00.000","3692","Wilkie Liquors","724  1ST ST E","MT VERNON","52314","POINT (-91.960918 41.994458)","57","Linn","1011100","BLENDED WHISKIES","260","Diageo Americas","25606","Seagrams 7 Crown Bl Whiskey","12","750","7.00","10.49","12","125.88","9.00","2.38"
"S16640200119","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1081900","MISC. AMERICAN CORDIALS & LIQUEURS","322","Prestige Wine and Spirits Group","75212","Kinky Blue Mini","6","500","4.96","7.44","1","7.44","0.50","0.13"
"S16622700076","2014-01-02T00:00:00.000","2512","Hy-Vee Wine and Spirits / Iowa City","1720 WATERFRONT DR","IOWA CITY","52240","POINT (-91.53046300000001 41.642764)","52","Johnson","1031080","VODKA 80 PROOF","301","Fifth Generation Inc.","38176","Titos Vodka","12","750","9.65","14.48","12","173.76","9.00","2.38"
"S16631900010","2014-01-02T00:00:00.000","3582","Korthouse Liquor","102 W 1ST ST","LEON","50144","POINT (-93.747995 40.739495)","27","Decatur","1081335","RASPBERRY SCHNAPPS","65","Jim Beam Brands","82836","Dekuyper Raspberry Pucker","12","750","6.30","9.45","6","56.70","4.50","1.19"
"S16638800160","2014-01-02T00:00:00.000","2599","Hy-Vee Wine and Spirits / Coralville","1914 8TH STREET","CORALVILLE","52241","POINT (-91.590715 41.682013)","52","Johnson","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","259","Heaven Hill Brands","65194","Hpnotiq","12","375","6.35","9.52","2","19.04","0.75","0.20"
"S16641200029","2014-01-02T00:00:00.000","2626","Hy-Vee Drugstore / University / DSM","4100 UNIVERSITY AVE","DES MOINES","50311","POINT (-93.673222 41.600361)","77","Polk","1011100","BLENDED WHISKIES","65","Jim Beam Brands","22788","Beam's 8 Star Bl Whiskey","6","1750","7.43","11.15","6","66.90","10.50","2.77"
"S16626200129","2014-01-02T00:00:00.000","2616","Hy-Vee Food and Drug / Clinton","901 SOUTH 4TH ST","CLINTON","52732","POINT (-90.193204 41.836268000000004)","23","Clinton","1031200","VODKA FLAVORED","205","E AND J GALLO WINERY","40599","New Amsterdam Red Berry","12","750","6.90","10.35","3","31.05","2.25","0.59"
"S16630300029","2014-01-02T00:00:00.000","4829","Central City 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.613739 41.60572)","77","Polk","1012300","IRISH WHISKIES","370","Pernod Ricard USA/Austin Nichols","15626","Jameson","12","750","14.49","21.74","2","43.48","1.50","0.40"
"S16637800012","2014-01-02T00:00:00.000","3831","The Market Of Madrid","301 ANNEX RD","MADRID","50156","POINT (-93.815365 41.87894000000001)","08","Boone","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","192","Sidney Frank Importing Co.","65256","Jagermeister Liqueur","12","750","12.05","18.08","2","36.16","1.50","0.40"
"S16627900145","2014-01-02T00:00:00.000","2551","Hy-Vee Food Store / Chariton","2001 WEST COURT","CHARITON","50049",,"59","Lucas","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation","26824","Jack Daniels Old #7 Black Lbl Square","24","375","6.54","9.81","2","19.62","0.75","0.20"
"S16626300023","2014-01-02T00:00:00.000","2487","Anamosa Family Foods","402 EAST MAIN","ANAMOSA","52205","POINT (-91.281344 42.108275)","53","Jones","1081600","WHISKEY LIQUEUR","421","Sazerac Co., Inc.","64867","Fireball Cinnamon Whiskey","12","1000","11.34","17.01","12","204.12","12.00","3.17"
"S16627900098","2014-01-02T00:00:00.000","2551","Hy-Vee Food Store / Chariton","2001 WEST COURT","CHARITON","50049",,"59","Lucas","1012100","CANADIAN WHISKIES","65","Jim Beam Brands","10628","Canadian Club Whisky","6","1750","15.75","23.62","4","94.48","7.00","1.85"
"S16626200105","2014-01-02T00:00:00.000","2616","Hy-Vee Food and Drug / Clinton","901 SOUTH 4TH ST","CLINTON","52732","POINT (-90.193204 41.836268000000004)","23","Clinton","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","297","Laird And Company","44603","Five O'clock","12","1000","4.37","6.55","24","157.20","24.00","6.34"
"S16617200095","2014-01-02T00:00:00.000","2285","John's Grocery","401 EAST MARKET ST","IOWA CITY","52240","POINT (-91.529854 41.663541)","52","Johnson","1012210","SINGLE MALT SCOTCH","260","Diageo Americas","5696","Oban Single Malt Scotch","12","750","39.00","58.50","2","117.00","1.50","0.40"
"S16617200060","2014-01-02T00:00:00.000","2285","John's Grocery","401 EAST MARKET ST","IOWA CITY","52240","POINT (-91.529854 41.663541)","52","Johnson","1042100","IMPORTED DRY GINS","35","Bacardi U.S.A., Inc.","28233","Bombay Sapphire Gin","12","1000","17.61","26.41","2","52.82","2.00","0.53"
"S16638500012","2014-01-02T00:00:00.000","2663","Hy-Vee / Urbandale","8701 DOUGLAS","URBANDALE","50322","POINT (-93.739105 41.629364)","77","Polk","1032080","IMPORTED VODKA","434","Luxco-St Louis","34566","Pearl Vodka PET","6","1750","10.00","15.00","6","90.00","10.50","2.77"
"S16634700007","2014-01-02T00:00:00.000","4478","U S Gas","3000, SW 9th ST","DES MOINES","50315","POINT (-93.625682 41.557862)","77","Polk","1031080","VODKA 80 PROOF","300","Mccormick Distilling Company","36904","Mccormick Vodka Pet","24","375","1.80","2.69","24","64.56","9.00","2.38"
"S16637600080","2014-01-02T00:00:00.000","2549","Hy-Vee Food Store / Indianola","910 N JEFFERSON","INDIANOLA","50125",,"91","Warren","1081315","CINNAMON SCHNAPPS","65","Jim Beam Brands","82613","Dekuyper Hot Damn!","24","375","3.07","4.61","2","9.22","0.75","0.20"
"S16638800152","2014-01-02T00:00:00.000","2599","Hy-Vee Wine and Spirits / Coralville","1914 8TH STREET","CORALVILLE","52241","POINT (-91.590715 41.682013)","52","Johnson","1052010","IMPORTED GRAPE BRANDIES","420","Moet Hennessy USA, Inc.","48106","Hennessy Vs Cognac","12","750","17.99","26.99","12","323.88","9.00","2.38"
"S16627500038","2014-01-02T00:00:00.000","3772","Shop N Save #1 / Mlk Pkwy","2127 M L KING JR PKWY","DES MOINES","50314",,"77","Polk","1062300","FLAVORED RUM","260","Diageo Americas","43226","Captain Morgan Parrot Bay Passion Fruit","12","750","7.49","11.23","3","33.69","2.25","0.59"
"S16626200008","2014-01-02T00:00:00.000","2616","Hy-Vee Food and Drug / Clinton","901 SOUTH 4TH ST","CLINTON","52732","POINT (-90.193204 41.836268000000004)","23","Clinton","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands","19067","Jim Beam","12","1000","12.08","18.12","12","217.44","12.00","3.17"
"S16632000146","2014-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 MERLE HAY ROAD","JOHNSTON","50131","POINT (-93.697731 41.665172)","77","Polk","1022100","TEQUILA","65","Jim Beam Brands","89802","Sauza Blue Reposado","12","750","10.50","15.75","2","31.50","1.50","0.40"
"S16632000160","2014-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 MERLE HAY ROAD","JOHNSTON","50131","POINT (-93.697731 41.665172)","77","Polk","1031200","VODKA FLAVORED","380","Phillips Beverage Company","41707","Phillips Lime Flavored Vodka","12","1000","5.78","8.67","2","17.34","2.00","0.53"
"S16624500054","2014-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.518868 41.676095)","52","Johnson","1031080","VODKA 80 PROOF","297","Laird And Company","35916","Five O'clock Vodka","12","750","3.37","5.06","3","15.18","2.25","0.59"
"S16629000028","2014-01-02T00:00:00.000","4214","New Star Liquor / Lafayet / Waterloo","1309 LAFAYETTE ST","WATERLOO","50703","POINT (-92.3272 42.494092)","07","Black Hawk","1052010","IMPORTED GRAPE BRANDIES","370","Pernod Ricard USA/Austin Nichols","51506","Presidente Grape Brandy (pedro Domecq)","12","750","7.99","11.99","12","143.88","9.00","2.38"
"S16638500024","2014-01-02T00:00:00.000","2663","Hy-Vee / Urbandale","8701 DOUGLAS","URBANDALE","50322","POINT (-93.739105 41.629364)","77","Polk","1031200","VODKA FLAVORED","260","Diageo Americas","41796","Smirnoff Raspberry Vodka","12","750","8.25","12.37","12","148.44","9.00","2.38"
"S16630400034","2014-01-02T00:00:00.000","3756","Main Street Liquors / Manning","316 MAIN ST","MANNING","51455","POINT (-95.065122 41.908573)","14","Carroll","1031080","VODKA 80 PROOF","301","Fifth Generation Inc.","38177","Titos Handmade Vodka","12","1000","11.92","17.88","1","17.88","1.00","0.26"
"S16622100013","2014-01-02T00:00:00.000","4265","Kwik Stop 3 / Waterloo","1104 WASHINGTON ST","WATERLOO","50702","POINT (-92.336965 42.489106)","07","Black Hawk","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11773","Black Velvet","48","200","1.56","2.34","48","112.32","9.60","2.54"
"S16640700066","2014-01-02T00:00:00.000","3698","Ingersoll Wine Merchants","1300  50TH ST","WEST DES MOINES","50266","POINT (-93.771159 41.590871)","77","Polk","1022100","TEQUILA","395","Proximo","89193","Jose Cuervo Especial Reposado Tequila","48","200","3.00","4.49","4","17.96","0.80","0.21"
"S16625200069","2014-01-02T00:00:00.000","3692","Wilkie Liquors","724  1ST ST E","MT VERNON","52314","POINT (-91.960918 41.994458)","57","Linn","1081390","IMPORTED SCHNAPPS","421","Sazerac Co., Inc.","69667","Dr. Mcgillicuddy's Vanilla","12","1000","11.00","16.50","12","198.00","12.00","3.17"
"S16635100133","2014-01-02T00:00:00.000","2595","Hy-Vee Wine and Spirits / Denison","1620  4TH AVE, SOUTH","DENISON","51442","POINT (-95.348601 42.012395)","24","Crawford","1022100","TEQUILA","85","Brown-Forman Corporation","3656","Herradura Anejo","6","750","28.05","42.08","2","84.16","1.50","0.40"
"S16635400010","2014-01-02T00:00:00.000","4482","Indy 66 West #929 / Indianola","2001, WEST 2ND AVE","INDIANOLA","50125","POINT (-93.58762800000001 41.356153)","91","Warren","1031080","VODKA 80 PROOF","300","Mccormick Distilling Company","36903","Mccormick Vodka","48","200","1.13","1.70","48","81.60","9.60","2.54"
"S16622200011","2014-01-02T00:00:00.000","4502","Neighborhood Mart / Waterloo","2100, LAFAYETTE ST","WATERLOO","50703","POINT (-92.31397200000002 42.489914)","07","Black Hawk","1031100","100 PROOF VODKA","300","Mccormick Distilling Company","36886","Mccormick Vodka","12","750","3.31","4.97","12","59.64","9.00","2.38"
"S16626100013","2014-01-02T00:00:00.000","4902","Broadway Liquor","821 BROADWAY ST","WATERLOO","50703","POINT (-92.345144 42.513772)","07","Black Hawk","1031080","VODKA 80 PROOF","260","Diageo Americas","37991","Smirnoff Vodka 80 Prf Mini","12","500","7.47","11.20","1","11.20","0.50","0.13"
"S16616600031","2014-01-02T00:00:00.000","4481","THE LIQUOR HOUSE","425 GILBERT ST","IOWA CITY","52240","POINT (-91.530225 41.656031)","52","Johnson","1012210","SINGLE MALT SCOTCH","240","WILLIAM GRANT AND SONS, INC.","5006","Glenfiddich 12yr Special Reserve","12","750","22.40","33.59","2","67.18","1.50","0.40"
"S16632900012","2014-01-02T00:00:00.000","2564","Hy-Vee Food Store #4 / Waterloo","4000 UNIVERSITY","WATERLOO","50701","POINT (-92.403843 42.505197)","07","Black Hawk","1071100","AMERICAN COCKTAILS","421","Sazerac Co., Inc.","59037","Desert Island Long Island Ice Tea Cocktail","12","1000","4.36","6.54","12","78.48","12.00","3.17"
"S16638600052","2014-01-02T00:00:00.000","4108","Oasis Grocery and Liquor /","2917 PAYNE","DES MOINES","50310","POINT (-93.658311 41.620075)","77","Polk","1032080","IMPORTED VODKA","35","Bacardi U.S.A., Inc.","34421","Grey Goose Vodka Mini","10","600","20.00","30.00","2","60.00","1.20","0.32"
"S16630500081","2014-01-02T00:00:00.000","2593","Hy-Vee Food Store / Carroll","905 US HIGHWAY 30 WEST","CARROLL","51401","POINT (-94.853591 42.064155)","14","Carroll","1032080","IMPORTED VODKA","390","Quadro Group LLC","34678","Quadro Russian Vodka","12","750","16.40","24.60","3","73.80","2.25","0.59"
"S16635000108","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1081300","PEPPERMINT SCHNAPPS","65","Jim Beam Brands","80686","Dekuyper Blustery Peppermint Burst Schnapps","12","750","3.44","5.15","3","15.45","2.25","0.59"
"S16624600018","2014-01-02T00:00:00.000","2806","Osco #881 / Clinton","1307 N SECOND","CLINTON","52732","POINT (-90.184797 41.858932)","23","Clinton","1011200","STRAIGHT BOURBON WHISKIES","259","Heaven Hill Brands","17956","Evan Williams Str Bourbon","12","750","6.87","10.30","12","123.60","9.00","2.38"
"S16638000050","2014-01-02T00:00:00.000","2612","Hy-Vee Store / Perry","1215  141 ST","PERRY","50220","POINT (-94.104501 41.830292)","25","Dallas","1041100","AMERICAN DRY GINS","55","Sazerac North America","30056","Fleischmann's Gin","12","750","3.32","4.98","6","29.88","4.50","1.19"
"S16629400020","2014-01-02T00:00:00.000","3926","Liquor Downtown / Iowa City","315 S GILBERT ST","IOWA CITY","52240","POINT (-91.530181 41.657654)","52","Johnson","1031200","VODKA FLAVORED","259","Heaven Hill Brands","41316","Burnetts Raspberry Vodka","12","750","4.84","7.26","12","87.12","9.00","2.38"
"S16626200249","2014-01-02T00:00:00.000","2616","Hy-Vee Food and Drug / Clinton","901 SOUTH 4TH ST","CLINTON","52732","POINT (-90.193204 41.836268000000004)","23","Clinton","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","305","MHW Ltd","65017","Galliano Liqueur","24","375","10.75","16.12","4","64.48","1.50","0.40"
"S16617500034","2014-01-02T00:00:00.000","2954","Dahl's / Ingersoll","3425 INGERSOLL","DES MOINES","50300","POINT (-93.663337 41.586313)","77","Polk","1081600","WHISKEY LIQUEUR","259","Heaven Hill Brands","86796","Southern Host Whiskey Liqueur","12","750","5.37","8.05","5","40.25","3.75","0.99"
"S16642700034","2014-01-02T00:00:00.000","4617","Lickety Liquor","2501 HUBBELL AVE","DES MOINES","50317","POINT (-93.570489 41.607817)","77","Polk","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands","19061","Jim Beam Mini","12","500","6.83","10.24","2","20.48","1.00","0.26"
"S16622700212","2014-01-02T00:00:00.000","2512","Hy-Vee Wine and Spirits / Iowa City","1720 WATERFRONT DR","IOWA CITY","52240","POINT (-91.53046300000001 41.642764)","52","Johnson","1062300","FLAVORED RUM","370","Pernod Ricard USA/Austin Nichols","42214","Malibu Swirl","12","750","7.49","11.24","3","33.72","2.25","0.59"
"S16636000012","2014-01-02T00:00:00.000","4653","Casey's General Store #1617 / Jeffer","508, N ELM","JEFFERSON","50129","POINT (-94.377422 42.02014)","37","Greene","1052010","IMPORTED GRAPE BRANDIES","420","Moet Hennessy USA, Inc.","48099","Hennessy VS","24","200","5.25","7.88","4","31.52","0.80","0.21"
"S16635000045","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1011100","BLENDED WHISKIES","297","Laird And Company","23626","Five Star Pet","12","750","3.46","5.19","12","62.28","9.00","2.38"
"S16626100015","2014-01-02T00:00:00.000","4902","Broadway Liquor","821 BROADWAY ST","WATERLOO","50703","POINT (-92.345144 42.513772)","07","Black Hawk","1042100","IMPORTED DRY GINS","260","Diageo Americas","28866","Tanqueray Gin","12","750","12.00","17.99","2","35.98","1.50","0.40"
