"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-16695800050","2019-01-02T00:00:00.000","4107","Fareway Stores #384 / Boone","1711 Hawkeye Dr","Boone","50036","POINT (-93.867439 42.037347)","8","BOONE","1081300","American Cordials & Liqueur","322","Prestige Wine & Spirits Group","75208","Kinky Mini","6","500","4.84","7.26","2","14.52","1.00","0.26"
"INV-16682100016","2019-01-02T00:00:00.000","3565","Hartig Drug Store #10 / Iowa City","701 Mormon Trek Blvd","Iowa City","52246","POINT (-91.574025 41.651984)","52","JOHNSON","1012300","Single Malt Scotch","125","CEDAR RIDGE VINEYARDS LL","27476","Cedar Ridge Single Malt Whiskey","6","750","25.00","37.50","2","75.00","1.50","0.39"
"INV-16684100009","2019-01-02T00:00:00.000","2636","Hy-Vee Wine and Spirits / Hubbell","2310 Hubbell Ave","Des Moines","50317","POINT (-93.573845 41.604312)","77","POLK","1011100","Blended Whiskies","065","Jim Beam Brands","22784","Beam's 8 Star Bl Whiskey","24","375","2.09","3.14","24","75.36","9.00","2.37"
"INV-16696900005","2019-01-02T00:00:00.000","4077","Xo Food And Liquor","428 Franklin St","Waterloo","50703","POINT (-92.33464100000002 42.501602)","7","BLACK HAWK","1012200","Scotch Whiskies","260","DIAGEO AMERICAS","5350","Johnnie Walker Green","6","750","32.49","48.74","3","146.22","2.25","0.59"
"INV-16686000099","2019-01-02T00:00:00.000","4167","Iowa Street Market, Inc.","1256 Iowa St","Dubuque","52001","POINT (-90.668138 42.504959)","31","DUBUQUE","1031200","American Flavored Vodka","260","DIAGEO AMERICAS","77843","Smirnoff Strawberry","12","1000","9.25","13.88","12","166.56","12.00","3.17"
"INV-16686900047","2019-01-02T00:00:00.000","4171","Brothers Market, Inc. / Cascade","105 SE Nixon St","Cascade","52033","POINT (-90.993859 42.3036)","31","DUBUQUE","1042100","Imported Dry Gins","035","BACARDI USA INC","28233","Bombay Sapphire Gin","12","1000","16.50","24.75","2","49.50","2.00","0.52"
"INV-16678600046","2019-01-02T00:00:00.000","4641","Kum & Go #573 / SE 14th DM","5830 SE 14th St","Des Moines","50315",,"77","POLK","1062400","Spiced Rum","260","DIAGEO AMERICAS","43336","Captain Morgan Original Spiced","12","750","9.06","13.59","6","81.54","4.50","1.18"
"INV-16696200194","2019-01-02T00:00:00.000","2572","Hy-Vee Food Store / Cedar Falls","6301 University","Cedar Falls","50613","POINT (-92.435236 42.512789)","7","BLACK HAWK","1022100","Mixto Tequila","395","PROXIMO","87408","Jose Cuervo Especial Silver","12","750","11.07","16.61","12","199.32","9.00","2.37"
"INV-16700600017","2019-01-02T00:00:00.000","2604","Hy-Vee Wine and Spirits / Lemars","1201 12th Ave SW","Lemars","51031","POINT (-96.18335000000002 42.778257)","75","Plymouth","1031100","American Vodkas","297","Laird & Company","35926","Five O'Clock Vodka PET","12","750","3.37","5.06","12","60.72","9.00","2.37"
"INV-16687500032","2019-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 Wilson Avenue West","Cedar Rapids","52404","POINT (-91.658577 41.955859)","57","LINN","1051100","American Brandies","434","LUXCO INC","55088","Paramount Blackberry Brandy","6","1750","11.29","16.94","6","101.64","10.50","2.77"
"INV-16681100017","2019-01-02T00:00:00.000","5097","Fareway Stores #151 / Cedar Rapids","3717 1st Ave SE","Cedar Rapids","52403",,"57","LINN","1062400","Spiced Rum","260","DIAGEO AMERICAS","43331","Captain Morgan Spiced Rum Mini","12","500","4.80","7.20","12","86.40","6.00","1.58"
"INV-16680500033","2019-01-02T00:00:00.000","3385","Sam's Club 8162 / Cedar Rapids","2605 Blairs Ferry Rd NE","Cedar Rapids","52402","POINT (-91.67969 42.031819)","57","LINN","1081400","American Schnapps","434","LUXCO INC","80577","Arrow Peppermint Schnapps","12","1000","3.84","5.76","12","69.12","12.00","3.17"
"INV-16692100027","2019-01-02T00:00:00.000","4458","QUIK TRIP #568 / JOHNSTON","5169 Merle Hay Rd","Johnston","50131","POINT (-93.69753300000002 41.654161)","77","POLK","1031100","American Vodkas","301","FIFTH GENERATION INC","38180","Titos Handmade Mini","5","600","12.80","19.20","1","19.20","0.60","0.15"
"INV-16699400003","2019-01-02T00:00:00.000","5458","R&L Foods","213 Main St.","Doon","51235","POINT (-96.234214 43.279316)","60","LYON","1062400","Spiced Rum","260","DIAGEO AMERICAS","1799","Captain Morgan Spiced Barrel","6","1750","18.00","27.00","12","324.00","21.00","5.54"
"INV-16678500016","2019-01-02T00:00:00.000","4622","Quik Trip #544 / SE 14th DM","3941, SE 14th St","Des Moines","50320","POINT (-93.596748 41.548497)","77","POLK","1051100","American Brandies","205","E & J Gallo Winery","52593","E & J VS","24","200","2.00","3.00","12","36.00","2.40","0.63"
"INV-16690500027","2019-01-02T00:00:00.000","2665","Hy-Vee / Waukee","1005 E Hickman Rd","Waukee","50263","POINT (-93.854477 41.615059)","25","DALLAS","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64866","Fireball Cinnamon Whiskey","12","750","9.00","13.50","12","162.00","9.00","2.37"
"INV-16697400010","2019-01-02T00:00:00.000","4265","Kwik Stop 3 / Waterloo","1104 Washington St","Waterloo","50702","POINT (-92.336965 42.489106)","7","BLACK HAWK","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","27544","Red Stag Black Cherry","12","750","10.49","15.74","3","47.22","2.25","0.59"
"INV-16692200069","2019-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 Merle Hay Road","Johnston","50131","POINT (-93.697731 41.665172)","77","POLK","1062500","Flavored Rum","260","DIAGEO AMERICAS","43299","Captain Morgan Coconut","12","750","8.26","12.39","5","61.95","3.75","0.99"
"INV-16692100008","2019-01-02T00:00:00.000","4458","QUIK TRIP #568 / JOHNSTON","5169 Merle Hay Rd","Johnston","50131","POINT (-93.69753300000002 41.654161)","77","POLK","1052100","Imported Brandies","420","MOET HENNESSY USA","48105","Hennessy VS","12","375","10.74","16.11","6","94.44","2.25","0.59"
"INV-16697400028","2019-01-02T00:00:00.000","4265","Kwik Stop 3 / Waterloo","1104 Washington St","Waterloo","50702","POINT (-92.336965 42.489106)","7","BLACK HAWK","1051100","American Brandies","205","E & J Gallo Winery","52591","E & J VS Mini","10","500","5.54","8.31","2","16.62","1.00","0.26"
"INV-16695900021","2019-01-02T00:00:00.000","3769","Wal-Mart 0753 / Cedar Fall","525 Brandilynn Blvd","Cedar Falls","50613","POINT (-92.440394 42.485042)","7","BLACK HAWK","1032100","Imported Vodkas","035","BACARDI USA INC","34433","Grey Goose","12","750","18.49","27.74","12","332.88","9.00","2.37"
"INV-16698200020","2019-01-02T00:00:00.000","4485","DYNO'S 51 / SANBORN","101 W 7th St","Sanborn","51248","POINT (-95.656064 43.186035000000004)","71","OBRIEN","1022100","Mixto Tequila","395","PROXIMO","89197","Jose Cuervo Especial Reposado","12","1000","13.00","19.50","3","58.50","3.00","0.79"
"INV-16688600020","2019-01-02T00:00:00.000","4634","Kwik Shop #565 / Cedar Rapids","4201, Center Point Rd NE","Cedar Rapids","52402","POINT (-91.665659 42.021931)","57","LINN","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11776","Black Velvet","12","750","5.23","7.85","8","62.80","6.00","1.58"
"INV-16700500024","2019-01-02T00:00:00.000","5431","Brew Coffee Wine Spirit and Cigars","346 Plymouth St SW","Le Mars","51031","POINT (-96.171858 42.793075)","75","PLYMOUTH","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","11348","Seagrams VO Canadian Whiskey PET","6","1750","16.00","24.00","6","144.00","10.50","2.77"
"INV-16680800062","2019-01-02T00:00:00.000","2605","Hy-Vee Drugstore #5 / Cedar Rapids","2001 Blairs Ferry Road NE","Cedar Rapids","52402","POINT (-91.668909 42.034799)","57","LINN","1062200","White Rum","434","LUXCO INC","45278","Paramount White Rum","6","1750","7.84","11.76","6","70.56","10.50","2.77"
"INV-16677400037","2019-01-02T00:00:00.000","4377","Quik Trip #562 / NE 14th / DSM","4801 NE 14th St","Des Moines","50313","POINT (-93.600266 41.648602)","77","POLK","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","11294","Crown Royal","24","375","8.00","12.00","4","48.00","1.50","0.39"
"INV-16680200093","2019-01-02T00:00:00.000","2590","Hy-Vee Food Store #5 / Cedar Rapids","3235 Oakland Road NE","Cedar Rapids","52402","POINT (-91.658105 42.010971)","57","LINN","1032100","Imported Vodkas","370","PERNOD RICARD USA","34008","Absolut Swedish Vodka 80prf","6","1750","19.99","29.99","6","179.94","10.50","2.77"
"INV-16680500063","2019-01-02T00:00:00.000","3385","Sam's Club 8162 / Cedar Rapids","2605 Blairs Ferry Rd NE","Cedar Rapids","52402","POINT (-91.67969 42.031819)","57","LINN","1062200","White Rum","434","LUXCO INC","45278","Paramount White Rum","6","1750","7.84","11.76","24","282.24","42.00","11.09"
"INV-16691800011","2019-01-02T00:00:00.000","5235","Kum & Go #540 / Waukee","3105 Grand Prairie Pkwy","Waukee","50263","POINT (-93.85358 41.574209)","25","DALLAS","1031100","American Vodkas","205","E & J Gallo Winery","36969","New Amsterdam 80prf","12","750","7.50","11.25","12","135.00","9.00","2.37"
"INV-16686000049","2019-01-02T00:00:00.000","4167","Iowa Street Market, Inc.","1256 Iowa St","Dubuque","52001","POINT (-90.668138 42.504959)","31","DUBUQUE","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64858","Fireball Cinnamon Whiskey Mini Dispenser","1","3000","30.00","45.00","1","45.00","3.00","0.79"
"INV-16693000014","2019-01-02T00:00:00.000","5004","Ida Grove Food Pride","200 Susan Lawrence Dr","Ida Grove","51445",,"47","IDA","1051100","American Brandies","434","LUXCO INC","54446","Paramount Apricot Brandy","12","750","5.48","8.22","12","98.64","9.00","2.37"
"INV-16681200003","2019-01-02T00:00:00.000","4687","Kum & Go #517 / Cedar Rapids","3132 1st Ave NE","Cedar Rapids","52402","POINT (-91.634941 42.009649)","57","LINN","1011400","Tennessee Whiskies","085","Brown Forman Corp.","26826","Jack Daniels Old #7 Black Label","12","750","15.57","23.36","12","280.32","9.00","2.37"
"INV-16689600149","2019-01-02T00:00:00.000","2666","Hy-Vee Food Store #2 / State Ankeny","2510 SW State St","Ankeny","50023","POINT (-93.621824 41.705188)","77","Polk","1052100","Imported Brandies","420","MOET HENNESSY USA","48105","Hennessy VS","12","375","10.74","16.11","4","62.96","1.50","0.39"
"INV-16688400026","2019-01-02T00:00:00.000","5636","Big Discount Liquor","5427  Center Point Rd","Cedar Rapids","52402",,"57","LINN","1062400","Spiced Rum","259","Heaven Hill Brands","43024","Admiral Nelson Spiced Rum","24","375","2.74","4.11","24","98.64","9.00","2.37"
"INV-16682900083","2019-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1st St","Iowa City","52245","POINT (-91.528105 42.207428)","52","JOHNSON","1081500","Triple Sec","065","Jim Beam Brands","86112","Dekuyper Triple Sec","12","1000","2.33","3.50","3","10.50","3.00","0.79"
"INV-16687200008","2019-01-02T00:00:00.000","5601","Casey's General Store #1889 / Monticello","627 S Main St","Monticello","52310","POINT (-91.186135 42.232296)","53","JONES","1031100","American Vodkas","434","LUXCO INC","36306","Hawkeye Vodka","12","750","3.34","5.01","24","120.24","18.00","4.75"
"INV-16698700067","2019-01-02T00:00:00.000","4589","Dyno's #53 / Sibley","1026 2nd Ave","Sibley","51249","POINT (-95.752119 43.397431)","72","OSCEOLA","1031100","American Vodkas","259","Heaven Hill Brands","35416","Burnetts Vodka 80prf","12","750","4.48","6.72","2","13.44","1.50","0.39"
"INV-16680300004","2019-01-02T00:00:00.000","4487","Casey's General Store #2787 / Cedar Rapids","1661 32nd St NE","Cedar Rapids","52402","POINT (-91.662119 42.010447)","57","LINN","1031100","American Vodkas","434","LUXCO INC","36308","Hawkeye Vodka","6","1750","7.17","10.76","12","129.12","21.00","5.54"
"INV-16683600012","2019-01-02T00:00:00.000","5224","Keystone Liquor & Wine / Coralville","517 2nd St","Coralville","52241","POINT (-91.574095 41.671543)","52","JOHNSON","1012200","Scotch Whiskies","421","SAZERAC COMPANY  INC","9432","Passport Scotch","6","1750","12.49","18.74","6","112.44","10.50","2.77"
"INV-16684300155","2019-01-02T00:00:00.000","2624","Hy-Vee #2 / Dubuque","2395 NW Arterial Rd","Dubuque","52002","POINT (-90.741064 42.516633)","31","DUBUQUE","1011200","Straight Bourbon Whiskies","085","Brown Forman Corp.","16396","Old Forester Signature 100prf Bourbon","12","750","11.80","17.70","1","17.70","0.75","0.19"
"INV-16684500022","2019-01-02T00:00:00.000","3944","Sam's Club 4973 / Dubuque","4400 Asbury Rd","Dubuque","52002","POINT (-90.737821 42.515289)","31","DUBUQUE","1062400","Spiced Rum","260","DIAGEO AMERICAS","43338","Captain Morgan Spiced Rum","6","1750","18.00","27.00","6","162.00","10.50","2.77"
"INV-16697300017","2019-01-02T00:00:00.000","5504","Neighborhood Mart","2102 Lafayette St","Waterloo","50703","POINT (-92.313923 42.489893)","7","BLACK HAWK","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64865","Fireball Cinnamon Whiskey PET","12","750","8.98","13.47","3","40.41","2.25","0.59"
"INV-16684600033","2019-01-02T00:00:00.000","3632","Wal-Mart 2004 / Dubuque","4200 Dodge St","Dubuque","52003","POINT (-90.736955 42.489041)","31","DUBUQUE","1031200","American Flavored Vodka","055","SAZERAC NORTH AMERICA","39752","Caliber Citrus Vodka","12","750","3.31","4.97","12","59.64","9.00","2.37"
"INV-16678000083","2019-01-02T00:00:00.000","2532","Hy-Vee Food Store #2 / Des Moines","2540 E Euclid","Des Moines","50317","POINT (-93.569452 41.627838)","77","POLK","1062500","Flavored Rum","035","BACARDI USA INC","43596","Bacardi Banana","12","750","8.25","12.38","3","37.14","2.25","0.59"
"INV-16685700084","2019-01-02T00:00:00.000","2465","Sid's Beverage Shop","2727 Dodge St","Dubuque","52003","POINT (-90.705328 42.491862)","31","DUBUQUE","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","10781","Crown Royal Bourbon Mash","12","750","9.99","14.99","2","46.78","1.50","0.39"
"INV-16685600044","2019-01-02T00:00:00.000","5427","Beecher Liquor","1691 Asbury Rd","Dubuque","52001","POINT (-90.696886 42.500775000000004)","31","DUBUQUE","1031200","American Flavored Vodka","259","Heaven Hill Brands","39920","Deep Eddy Peach Mini","6","600","4.84","7.26","3","21.78","1.80","0.47"
"INV-16683800028","2019-01-02T00:00:00.000","5460","Smokin Joe's # 6 Tobacco and Liquor Outlet","2411 2nd St Ste 4","Coralville","52241","POINT (-91.599549 41.68363)","52","JOHNSON","1052100","Imported Brandies","420","MOET HENNESSY USA","48099","Hennessy VS","24","200","6.24","9.36","24","224.64","4.80","1.26"
"INV-16696700018","2019-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 Logan Ave","Waterloo","50703","POINT (-92.337583 42.530476)","7","BLACK HAWK","1031100","American Vodkas","297","Laird & Company","35918","Five O'Clock Vodka","6","1750","7.20","10.80","6","64.80","10.50","2.77"
"INV-16680000092","2019-01-02T00:00:00.000","2588","Hy-Vee Food and Drug #6 / Cedar Rapids","4035 Mt Vernon Rd SE","Cedar Rapids","52403","POINT (-91.60978 41.976835)","57","LINN","1062500","Flavored Rum","065","Jim Beam Brands","44419","Cruzan Black Cherry","12","750","7.00","10.50","2","20.50","1.50","0.39"
"INV-16686900003","2019-01-02T00:00:00.000","4171","Brothers Market, Inc. / Cascade","105 SE Nixon St","Cascade","52033","POINT (-90.993859 42.3036)","31","DUBUQUE","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11788","Black Velvet","6","1750","10.45","15.68","12","188.16","21.00","5.54"
"INV-16697400002","2019-01-02T00:00:00.000","4265","Kwik Stop 3 / Waterloo","1104 Washington St","Waterloo","50702","POINT (-92.336965 42.489106)","7","BLACK HAWK","1012100","Canadian Whiskies","421","SAZERAC COMPANY  INC","11940","Canadian Hunter Rye","12","750","5.00","7.50","3","22.50","2.25","0.59"
"INV-16682400012","2019-01-02T00:00:00.000","3896","Smokin' Joe's #18 Tobacco and Liquor Outlet","1901 Broadway St","Iowa City","52240","POINT (-91.520308 41.641383)","52","JOHNSON","1031100","American Vodkas","300","McCormick Distilling Co.","36908","Mccormick Vodka Pet","6","1750","7.47","11.21","6","67.26","10.50","2.77"
"INV-16692600036","2019-01-02T00:00:00.000","2200","Sac Liquor Store","619 E Main St","Sac City","50583","POINT (-94.974011 42.421341)","81","SAC","1012100","Canadian Whiskies","395","PROXIMO","14192","Pendleton Canadian Whisky","12","750","13.10","19.65","3","58.95","2.25","0.59"
"INV-16693100038","2019-01-02T00:00:00.000","5151","IDA Liquor","500, Hwy 175","Ida Grove","51445",,"47","IDA","1062400","Spiced Rum","260","DIAGEO AMERICAS","43337","Captain Morgan Spiced Rum","12","1000","11.75","17.63","12","211.56","12.00","3.17"
"INV-16680400014","2019-01-02T00:00:00.000","4636","Kwik Shop #561 / Cedar Rapids","2904 Center Point Rd NE","Cedar Rapids","52402","POINT (-91.662822 42.007194)","57","LINN","1011400","Tennessee Whiskies","085","Brown Forman Corp.","26823","Jack Daniels Old #7 Black Label","48","200","4.23","6.35","8","50.80","1.60","0.42"
"INV-16700600007","2019-01-02T00:00:00.000","2604","Hy-Vee Wine and Spirits / Lemars","1201 12th Ave SW","Lemars","51031","POINT (-96.18335000000002 42.778257)","75","Plymouth","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","20248","Old Crow","6","1750","10.50","15.75","6","94.44","10.50","2.77"
"INV-16695800026","2019-01-02T00:00:00.000","4107","Fareway Stores #384 / Boone","1711 Hawkeye Dr","Boone","50036","POINT (-93.867439 42.037347)","8","BOONE","1062500","Flavored Rum","260","DIAGEO AMERICAS","43362","Captain Morgan Cannon Blast","6","750","9.06","13.59","1","13.59","0.75","0.19"
"INV-16683600036","2019-01-02T00:00:00.000","5224","Keystone Liquor & Wine / Coralville","517 2nd St","Coralville","52241","POINT (-91.574095 41.671543)","52","JOHNSON","1012300","Single Malt Scotch","240","William Grant & Sons Inc","5014","Glenfiddich 15 Yr Solera Reserva","12","750","34.00","51.00","1","48.77","0.75","0.19"
"INV-16686000132","2019-01-02T00:00:00.000","4167","Iowa Street Market, Inc.","1256 Iowa St","Dubuque","52001","POINT (-90.668138 42.504959)","31","DUBUQUE","1041100","American Dry Gins","055","SAZERAC NORTH AMERICA","30057","Fleischmann's Dry Gin","12","1000","3.50","5.25","12","72.00","12.00","3.17"
"INV-16690300028","2019-01-02T00:00:00.000","4449","Kum & Go #121 / Urbandale","12041 Douglas Pkwy","Urbandale","50322",,"77","POLK","1031100","American Vodkas","205","E & J Gallo Winery","36968","New Amsterdam 80prf","24","375","3.50","5.25","8","42.00","3.00","0.79"
"INV-16682200031","2019-01-02T00:00:00.000","5060","L&M Mighty Shop","504, E Burlington St","Iowa City","52240","POINT (-91.52843 41.657818)","52","JOHNSON","1022200","100% Agave Tequila","260","DIAGEO AMERICAS","87485","Don Julio Blanco Tequila","6","750","28.99","43.49","2","86.98","1.50","0.39"
