"unique_line_id","fiscal_year","county_number","county_name","taxes_levied_on_property","uncollected_delinquent_taxes","credits_to_taxpayers","net_current_property_taxes","delinquent_property_taxes","penalties_and_interest","other_county_taxes","intergovernmental","licenses_and_permits","charges_for_services","use_of_money_and_property","miscellaneous","subtotal_revenue","operating_transfers_in","general_long_term_debt","fixed_asset_sales","total_revenues","beginning_fund_balances","total_resources","geocoded_column"
"2018_PLYMOUTH_REVS_SA","2018","75","PLYMOUTH","9879401","1000","533815","9344586","1500","62400","1833512","7843886","32750","1063485","168430","167140","20517689","4305100","0","0","24822789","6794673","31617462","POINT (-96.2140431 42.7378346)"
"2020_SHELBY_REVS_SA","2020","83","SHELBY","6542440","0","285364","6257076","200","29000","775652","4339240","170447","307220","74022","123800","12076657","3334210","0","0","15410867","4324264","19735131","POINT (-95.31021130000002 41.6850926)"
"2014_LOUISA_REVS_SA","2014","58","LOUISA","4958521","14550","148547","4795424","7250","41000","1136748","10572489","16739","441485","32500","73300","17116935","1433664","0","0","18550599","3685748","22236347","POINT (-91.2596184 41.2185073)"
"2021_DUBUQUE_REVS_SA","2021","31","DUBUQUE","34789975","2920","1712465","33074590","2920","156000","5535707","9947263","108650","2520450","1141341","1084879","53571800","5878042","0","0","59449842","32542421","91992263","POINT (-90.8824564 42.468832)"
"2011_FLOYD_REVS_SA","2011","34","FLOYD","5457453","0","275177","5182276","0","10100","788440","4401128","16000","454230","160975","151573","11164722","919000","0","0","12083722","13532429","25616151","POINT (-92.78900330000002 43.0599208)"
"2017_SCOTT_REVS_SA","2017","82","SCOTT","47737932","27703","2046454","45663775","27703","780000","6941122","13720825","630330","5469719","283379","795000","74311853","13042109","0","150000","87503962","35025825","122529787","POINT (-90.6232428 41.6370978)"
"2014_ADAIR_REVS_SA","2014","1","ADAIR","4283442","1637","189368","4092437","1170","27000","1608622","3363614","17800","178495","35229","44355","9368722","1621247","0","5000","10994969","3817487","14812456","POINT (-94.4709413 41.3307464)"
"2010_WAPELLO_REVS_SA","2010","90","WAPELLO","9060197","15324","537190","8507683","5623","141000","2359098","6411957","62750","788294","317118","248183","18841706","1000000","0","3000","19844706","7108061","26952767","POINT (-92.4094499 41.03058450000001)"
"2011_FRANKLIN_REVS_SA","2011","35","FRANKLIN","5537419","1500","20","5535899","900","10300","573636","6204910","11300","612669","151800","104675","13206089","1629046","0","5000","14840135","21152264","35992399","POINT (-93.262473 42.7325458)"
"2016_MONONA_REVS_SA","2016","67","MONONA","5817169","654","247500","5569015","2350","23600","521696","5732136","8100","218925","199606","131590","12407018","1551110","0","0","13958128","5390369","19348497","POINT (-95.9599235 42.0516663)"
"2020_BREMER_REVS_SA","2020","9","BREMER","8118327","0","416304","7702023","75","50597","1237303","6472856","305968","1006100","418724","340940","17534586","3423098","30275","1300","20989259","14815632","35804891","POINT (-92.31805480000001 42.7745873)"
"2014_CEDAR_REVS_SA","2014","16","CEDAR","7264913","4000","280100","6980813","3200","46500","897884","5171033","27850","987409","179945","65570","14360204","1966595","25000","8401","16360200","3998992","20359192","POINT (-91.1324125 41.7723207)"
"2019_WORTH_REVS_SA","2019","98","WORTH","4647896","25452","331328","4291116","10","18725","4483512","4228005","27622","291467","63831","1950634","15354922","1183884","0","1301","16540107","7787204","24327311","POINT (-93.2608476 43.3773984)"
"2011_CHEROKEE_REVS_SA","2011","18","CHEROKEE","4376190","0","205292","4170898","75","3300","929564","4183453","52535","270100","112670","67950","9790545","1425000","0","10000","11225545","4771234","15996779","POINT (-95.6238055 42.7356226)"
"2012_HUMBOLDT_REVS_SA","2012","46","HUMBOLDT","4675423","0","195452","4479971","1401","5650","551964","3192446","4600","235950","73400","169351","8714733","1363697","0","1000","10079430","4440941","14520371","POINT (-94.2071868 42.7764686)"
"2014_FAYETTE_REVS_SA","2014","33","FAYETTE","7463560","2900","350004","7110656","5500","57410","797205","5190085","19200","662950","45790","483422","14372218","1801761","0","0","16173979","3435558","19609537","POINT (-91.8443207 42.8625919)"
"2022_CARROLL_REVS_SA","2022","14","CARROLL","8835971","0","550000","8285971","0","12000","1474451","5500706","47200","2082003","265875","466780","18134986","3210870","0","0","21345856","6324753","27670609","POINT (-94.8605593 42.0362382)"
"2010_ADAMS_REVS_SA","2010","2","ADAMS","2510702","0","107527","2403175","213","12600","697968","3095544","9400","279825","140494","18930","6658149","636606","0","0","7294755","1827152","9121907","POINT (-94.6991849 41.02898390000001)"
"2021_CEDAR_REVS_SA","2021","16","CEDAR","9993720","0","520131","9473589","400","42200","1036399","6487767","37419","1225194","109190","112440","18524598","2920448","65000","1000","21511046","7125628","28636674","POINT (-91.1324125 41.7723207)"
"2022_KOSSUTH_REVS_SA","2022","55","KOSSUTH","9483629","0","518792","8964837","1700","22500","1735142","7539873","26150","631750","177552","126250","19225754","2975572","32250","15000","22248576","10548553","32797129","POINT (-94.2067199 43.20413)"
"2012_MONROE_REVS_SA","2012","68","MONROE","4285818","0","104150","4181668","575","3000","607503","3254855","2500","161670","58410","16425","8286606","949712","0","12000","9248318","2565667","11813985","POINT (-92.8689877 41.0297826)"
"2018_LOUISA_REVS_SA","2018","58","LOUISA","5156507","4343","452073","4700091","3500","49095","1236067","3726475","25273","573261","26716","36438","10376916","1882500","0","53200","12312616","6368328","18680944","POINT (-91.2596184 41.2185073)"
"2015_CALHOUN_REVS_SA","2015","13","CALHOUN","6269090","0","274500","5994590","1100","25000","534165","4382654","17550","868950","121000","128850","12073859","1376970","0","500","13451329","9827840","23279169","POINT (-94.6404136 42.385184800000005)"
"2015_FAYETTE_REVS_SA","2015","33","FAYETTE","7598234","2900","404019","7191315","5000","59210","809106","5660013","20800","811490","66950","455424","15079308","1835308","0","0","16914616","3638724","20553340","POINT (-91.8443207 42.8625919)"
"2013_CEDAR_REVS_SA","2013","16","CEDAR","7021494","5000","228350","6788144","3850","46500","803723","5379249","42200","962832","180942","65850","14273290","1866701","30000","8401","16178392","4400596","20578988","POINT (-91.1324125 41.7723207)"
"2010_PLYMOUTH_REVS_SA","2010","75","PLYMOUTH","6823320","3600","289375","6530345","3050","38700","1927339","7889150","19550","1029900","289600","317000","18044634","3018799","99000","0","21162433","2154076","23316509","POINT (-96.2140431 42.7378346)"
"2012_BREMER_REVS_SA","2012","9","BREMER","6542129","0","199677","6342452","0","14000","1179129","5041688","289050","768170","332600","293790","14260879","2763750","12000","0","17036629","11173747","28210376","POINT (-92.31805480000001 42.7745873)"
"2013_BUENA VISTA_REVS_SA","2013","11","BUENA VISTA","8350685","41754","248970","8059961","2823","46950","1044379","5001327","45851","667240","120698","29795","15019024","2208423","0","700","17228147","6918678","24146825","POINT (-95.15114900000002 42.7354936)"
"2020_STORY_REVS_SA","2020","85","STORY","28205681","0","1030109","27175572","3050","75000","3445064","8669030","69420","1841405","511405","665920","42455866","3500000","0","6000","45961866","18898517","64860383","POINT (-93.4650448 42.0362415)"
"2012_WINNEBAGO_REVS_SA","2012","95","WINNEBAGO","4420333","737","188190","4231406","2293","27600","559778","3999920","15684","1086061","281958","127981","10332681","1453223","218754","0","12004658","8858093","20862751","POINT (-93.7341955 43.37756780000001)"
"2022_CHICKASAW_REVS_SA","2022","19","CHICKASAW","6670489","29820","308350","6332319","500","15000","923188","4918315","34000","712661","58914","153800","13148697","1747140","0","0","14895837","6178876","21074713","POINT (-92.3176637 43.06004140000001)"
"2012_FREMONT_REVS_SA","2012","36","FREMONT","3665628","0","148467","3517161","1650","24045","1195084","3671173","20055","293732","143754","177462","9044116","908000","146693","24000","10122809","3706830","13829639","POINT (-95.6046765 40.7455892)"
"2014_LINN_REVS_SA","2014","57","LINN","59935630","188209","1552037","58195384","48000","812216","7745759","31383156","960930","7411385","609322","1343522","108509674","16937491","0","35150","125482315","23706820","149189135","POINT (-91.5989646 42.0789478)"
"2010_BLACK HAWK_REVS_SA","2010","7","BLACK HAWK","29056777","37590","975503","28043684","20000","386000","3953367","38574194","450711","5657972","1401524","1382236","79869688","2083911","0","0","81953599","23186290","105139889","POINT (-92.3088197 42.4700957)"
"2019_DICKINSON_REVS_SA","2019","30","DICKINSON","9692218","900","264245","9427073","900","42400","1836075","4800239","73600","674095","181551","545885","17581818","3570774","0","1000","21153592","10343053","31496645","POINT (-95.1508301 43.3779848)"
"2012_JEFFERSON_REVS_SA","2012","51","JEFFERSON","5406666","1750","174000","5230916","1230","62200","657677","3494183","13914","499858","140226","116185","10216389","1000000","0","0","11216389","3104104","14320493","POINT (-91.9488774 41.0317596)"
"2010_MADISON_REVS_SA","2010","61","MADISON","4404995","0","158247","4246748","0","56664","902707","5292896","45100","760800","156568","56054","11517537","1335534","0","2000","12855071","2973972","15829043","POINT (-94.01556190000001 41.33071420000001)"
"2013_SIOUX_REVS_SA","2013","84","SIOUX","8029983","0","251640","7778343","710","20550","1885853","12162038","15450","710390","122674","564860","23260868","3015550","0","5000","26281418","5274383","31555801","POINT (-96.1778827 43.0826174)"
"2011_CHICKASAW_REVS_SA","2011","19","CHICKASAW","4038729","2335","139142","3897252","325","3000","664795","4677885","6450","478481","94195","93000","9915383","1957788","0","500","11873671","5759830","17633501","POINT (-92.3176637 43.06004140000001)"
"2015_CHEROKEE_REVS_SA","2015","18","CHEROKEE","5583413","0","269425","5313988","0","24225","1000925","4991990","44676","293300","51220","145150","11865474","1783500","0","2000","13650974","6563362","20214336","POINT (-95.6238055 42.7356226)"
"2019_JOHNSON_REVS_SA","2019","52","JOHNSON","60183984","0","1923254","58260730","0","329000","754755","20640600","685850","4958120","362335","1917073","87908463","15323711","19732000","209000","123173174","27984059","151157233","POINT (-91.5880849 41.6715511)"
"2014_HENRY_REVS_SA","2014","44","HENRY","7302569","0","263546","7039023","3467","53300","889428","3479476","60200","562250","53308","60750","12201202","1157107","0","0","13358309","7091235","20449544","POINT (-91.5445241 40.9879383)"
"2016_STORY_REVS_SA","2016","85","STORY","24753948","0","752905","24001043","1000","50000","3178678","9070853","63230","1807426","569910","1074970","39817110","3775000","108024","1500","43701634","12323032","56024666","POINT (-93.4650448 42.0362415)"
"2012_PAGE_REVS_SA","2012","73","PAGE","4092834","10000","191906","3890928","2200","31200","548806","4579339","45015","371114","79274","291762","9839638","1016089","0","50000","10905727","4054493","14960220","POINT (-95.1501747 40.7391444)"
"2015_FRANKLIN_REVS_SA","2015","35","FRANKLIN","6301427","1250","255384","6044793","756","15525","1963213","5299839","12800","657524","82758","102935","14180143","1660990","0","9000","15850133","6252854","22102987","POINT (-93.262473 42.7325458)"
"2016_MONROE_REVS_SA","2016","68","MONROE","4749615","0","94250","4655365","645","5500","623980","4154513","2500","159875","53404","21265","9677047","1535807","5700000","5000","16917854","4513441","21431295","POINT (-92.8689877 41.0297826)"
"2015_JOHNSON_REVS_SA","2015","52","JOHNSON","48999441","0","1242396","47757045","715","358000","868086","19431888","570925","4123676","222279","2459793","75792407","14103015","14000000","8300","103903722","26031259","129934981","POINT (-91.5880849 41.6715511)"
"2018_ADAMS_REVS_SA","2018","2","ADAMS","3453222","226","113837","3339159","4","0","840603","3048627","4638","429015","51639","17245","7730930","981477","0","0","8712407","3150347","11862754","POINT (-94.6991849 41.02898390000001)"
"2019_FRANKLIN_REVS_SA","2019","35","FRANKLIN","6562313","1000","374623","6186690","1000","31200","4253690","5123377","24550","576784","63175","106025","16366491","2463531","0","91000","18921022","16991533","35912555","POINT (-93.262473 42.7325458)"
"2010_TAMA_REVS_SA","2010","86","TAMA","7207289","7524","386110","6813655","4131","73005","937535","6193871","0","371508","122430","483399","14999534","1788319","0","4000","16791853","3490780","20282633","POINT (-92.5325425 42.07981170000001)"
"2012_APPANOOSE_REVS_SA","2012","4","APPANOOSE","3910331","0","188491","3721840","2200","5500","1022303","4569232","500","275251","50050","135854","9782730","776553","142805","0","10702088","6347799","17049887","POINT (-92.8686104 40.7431635)"
"2022_BUTLER_REVS_SA","2022","12","BUTLER","7538037","0","447350","7090687","650","20700","1579195","5495061","44000","528449","280921","491865","15531528","4055000","0","0","19586528","6044871","25631399","POINT (-92.7901934 42.7315661)"
"2021_MILLS_REVS_SA","2021","65","MILLS","10491724","0","443533","10048191","0","55848","1652565","9555200","319925","427931","95150","210608","22365418","3037122","0","0","25402540","10695708","36098248","POINT (-95.62132670000001 41.0334523)"
"2017_MONTGOMERY_REVS_SA","2017","69","MONTGOMERY","5688129","3500","341655","5342974","2440","50665","598621","4181223","7400","275269","45561","59994","10564147","867000","0","0","11431147","5185507","16616654","POINT (-95.1563758 41.03014)"
"2018_CHICKASAW_REVS_SA","2018","19","CHICKASAW","5602776","1217","323325","5278234","447","25000","831307","5265091","7400","591531","87541","74800","12161351","2143453","0","1000","14305804","6395643","20701447","POINT (-92.3176637 43.06004140000001)"
"2013_STORY_REVS_SA","2013","85","STORY","21789107","0","407646","21381461","4200","55000","2537436","12276824","36750","1771650","177850","463270","38704441","2095000","0","0","40799441","8255462","49054903","POINT (-93.4650448 42.0362415)"
"2012_CLINTON_REVS_SA","2012","23","CLINTON","16871103","0","533580","16337523","11735","134000","2481790","11003916","91670","980180","281420","246744","31568978","2210686","0","0","33779664","10000730","43780394","POINT (-90.5319724 41.8980358)"
"2013_MUSCATINE_REVS_SA","2013","70","MUSCATINE","15023025","0","379400","14643625","10100","142000","2052046","11971530","55700","928713","446705","161680","30412099","2124000","3750000","11000","36297099","6723000","43020099","POINT (-91.1127562 41.4839221)"
"2015_HAMILTON_REVS_SA","2015","40","HAMILTON","7421818","5000","301714","7115104","1500","26500","1110164","5040987","18475","1441310","222961","1966660","16943661","3003267","0","6600","19953528","18038851","37992379","POINT (-93.7068085 42.3837722)"
"2011_APPANOOSE_REVS_SA","2011","4","APPANOOSE","3688336","0","263331","3425005","1800","5500","1361806","4456406","500","269061","50100","21450","9591628","499940","140325","0","10231893","5974566","16206459","POINT (-92.8686104 40.7431635)"
