"service_request_type","service_request_number","date_service_request_was_received","location_of_building_on_the_lot_if_garage_change_type_code_to_bgd_","is_the_building_dangerous_or_hazardous_","is_building_open_or_boarded_","if_the_building_is_open_where_is_the_entry_point_","is_the_building_currently_vacant_or_occupied_","is_the_building_vacant_due_to_fire_","any_people_using_property_homeless_childen_gangs_","address_street_number","address_street_direction","address_street_name","address_street_suffix","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","latitude","longitude","location"
"Vacant/Abandoned Building","18-02848667","2018-10-05T00:00:00.000","Front",,"Open","WINDOWS","Vacant","false","true","2238","N","LAWLER","AVE","60639","1142357.09671376","1914413.05801748","36","25","19","41.921206464365085","-87.75237403166629","(41.921206464365, -87.752374031666)"
"Vacant/Abandoned Building","18-02848598","2018-10-05T00:00:00.000","Front",,"Open",,"Vacant","true","false","5750","S","HERMITAGE","AVE","60636","1165651.35863342","1866894.25408067","15","7","67","41.790345557202336","-87.66813785967692","(41.790345557202, -87.668137859677)"
"Vacant/Abandoned Building","18-02848484","2018-10-05T00:00:00.000",,,,,,,,"7613","S","HOYNE","AVE","60620","1163684.33986985","1854155.16452533","18","6","71","41.75542930028622","-87.67570760020898","(41.755429300286, -87.675707600209)"
"Vacant/Abandoned Building","18-02849224","2018-10-05T00:00:00.000","Front",,"Open",,"Vacant","false","true","8840","S","WINCHESTER","AVE","60620","1165586.27977319","1845957.61549436","21","22","71","41.73289392150456","-87.66896939376808","(41.732893921505, -87.668969393768)"
"Vacant/Abandoned Building","18-02847985","2018-10-05T00:00:00.000","Front",,"Open","FRONT DOOR IS OPEN","Vacant","false","true","5536","S","HOYNE","AVE","60636","1163307.66990478","1867841.14360658","15","7","67","41.79299338255348","-87.67670505741776","(41.792993382553, -87.676705057418)"
"Vacant/Abandoned Building","18-02848568","2018-10-05T00:00:00.000","Front",,"Open","FRONT","Vacant","false","true","6800","S","MICHIGAN","AVE","60637","1178335.28598782","1859958.39206886","6","3","69","41.771034130560686","-87.62183990312198","(41.771034130561, -87.621839903122)"
"Vacant/Abandoned Building","18-02848387","2018-10-05T00:00:00.000","Front",,"Open","FRONT DOOR","Vacant","false","true","2709","W","HARRISON","ST","60612","1158399.94687397","1897256.59290941","28","11","27","41.873814276121564","-87.6938983148449","(41.873814276122, -87.693898314845)"
"Vacant/Abandoned Building","18-02850136","2018-10-05T00:00:00.000","Garage",,"Open","BACK","Vacant","false","false","401","W","WINNECONNA","PKWY","60620","1174955.77002192","1853727.61002572","17","6","69","41.75401218332491","-87.63441348276332","(41.754012183325, -87.634413482763)"
"Vacant/Abandoned Building","18-02848485","2018-10-05T00:00:00.000",,,,,,,,"12514","S","INDIANA","AVE","60628","1179872.14043417","1821690.119391","9","5","53","41.665986055870825","-87.61737295026796","(41.665986055871, -87.617372950268)"
"Vacant/Abandoned Building","18-02850541","2018-10-05T00:00:00.000","Front",,"Open","REAR","Vacant","false","true","4804","S","WINCHESTER","AVE","60609","1164164.0769318","1872816.49762036","15","9","61","41.806628368009775","-87.67342463645613","(41.80662836801, -87.673424636456)"
"Vacant/Abandoned Building","18-02848592","2018-10-05T00:00:00.000","Front",,"Open",,"Vacant","true","false","5752","S","HERMITAGE","AVE","60636","1165660.9155334","1866545.79378093","15","7","67","41.78938913610157","-87.66811270323427","(41.789389136102, -87.668112703234)"
"Vacant/Abandoned Building","18-02840413","2018-10-04T00:00:00.000","Front",,"Open","BACK WINDOW AND DOOR","Vacant","false","false","8430","S","MARYLAND","AVE","60619","1183361.23703303","1849264.68847204","8","6","44","41.74157394373577","-87.60374921940128","(41.741573943736, -87.603749219401)"
"Vacant/Abandoned Building","18-02838463","2018-10-04T00:00:00.000","Front",,"Open",,"Vacant","false","false","5155","S","TALMAN","AVE","60632","1159578.10429981","1870379.7255946","14","9","63","41.80003694457869","-87.69031139965911","(41.800036944579, -87.690311399659)"
"Vacant/Abandoned Building","18-02839591","2018-10-04T00:00:00.000","Rear",,"Open",,"Vacant","false","false","1406","E","68TH","ST","60637","1186776.41521403","1860187.95949605","5","3","43","41.77146829442113","-87.59089092123796","(41.771468294421, -87.590890921238)"
"Vacant/Abandoned Building","18-02838453","2018-10-04T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","2417","W","52ND","ST","60632","1161057.19985","1870129.675775","14","9","63","41.79932028477755","-87.68489401639046","(41.799320284778, -87.68489401639)"
"Vacant/Abandoned Building","18-02838481","2018-10-04T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","5020","S","ARCHER","AVE","60632","1150259.62978868","1870915.45769143","14","8","57","41.8016932806565","-87.72447140008434","(41.801693280657, -87.724471400084)"
"Vacant/Abandoned Building","18-02840850","2018-10-04T00:00:00.000","Front",,"Open","FRONT AND SIDE","Vacant","false","false","11531","S","THROOP","ST","60643","1169732.28182213","1828299.84252159","34","5","53","41.68434943584519","-87.65429076713431","(41.684349435845, -87.654290767134)"
"Vacant/Abandoned Building","18-02841314","2018-10-04T00:00:00.000","Front",,"Open","FRONT AND BACK.","Vacant","false","true","6236","S","MARSHFIELD","AVE","60636","1166406.91668607","1863351.35558827","15","7","67","41.78060732780628","-87.66546833058437","(41.780607327806, -87.665468330584)"
"Vacant/Abandoned Building","18-02843141","2018-10-04T00:00:00.000","Front",,"Boarded","N/A","Vacant","false","true","6843","S","JEFFERY","BLVD","60649","1190724.24772659","1859991.55996615","5","3","43","41.7708349283571","-87.57642608742415","(41.770834928357, -87.576426087424)"
"Vacant/Abandoned Building","18-02840732","2018-10-04T00:00:00.000","Garage",,"Open","GARAGE SERVICE DOOR","Vacant","false","false","5008","W","AGATITE","AVE","60630","1142177.21170944","1929122.28013021","45","16","15","41.96157331403757","-87.75266888263039","(41.961573314038, -87.75266888263)"
"Vacant/Abandoned Building","18-02837210","2018-10-04T00:00:00.000",,,,,,,,"9411","S","JUSTINE","ST","60620","1167653.61088895","1842313.22021818","21","22","73","41.72284911579123","-87.66149999081952","(41.722849115791, -87.66149999082)"
"Vacant/Abandoned Building","18-02840875","2018-10-04T00:00:00.000","Front",,"Open","FRONT/REAR DOORS-WIDE OPEN, WINDOWS","Vacant","false","true","6228","S","ARTESIAN","AVE","60629","1161107.81946913","1863290.12740174","16","8","66","41.7805506070326","-87.68489755798738","(41.780550607033, -87.684897557987)"
"Vacant/Abandoned Building","18-02842687","2018-10-04T00:00:00.000","Front",,"Open","SIDE FRONT AND BACK","Vacant","false","true","1842","N","TRIPP","AVE","60639","1147763.8745121","1911918.2469701","35","25","20","41.914258229995724","-87.73257225527439","(41.914258229996, -87.732572255274)"
"Vacant/Abandoned Building","18-02837326","2018-10-04T00:00:00.000","Front",,"Open",,"Vacant","false","false","2709","W","DIVISION","ST","60622","1158118.89579942","1907870.49561723","26","12","24","41.90294553274399","-87.69464014785417","(41.902945532744, -87.694640147854)"
"Vacant/Abandoned Building","18-02841406","2018-10-04T00:00:00.000","Front",,"Boarded","REAR","Vacant","false","false","6425","S","HONORE","ST","60636","1165116.48670437","1862068.06381228","15","7","67","41.77711321377712","-87.67023557024964","(41.777113213777, -87.67023557025)"
"Vacant/Abandoned Building","18-02843360","2018-10-04T00:00:00.000","Front",,"Boarded","FRONT","Vacant","false","false","516","W","61ST","ST","60621","1173833.26001756","1864463.02987446","20","7","68","41.7834963806125","-87.63820913284476","(41.783496380613, -87.638209132845)"
"Vacant/Abandoned Building","18-02841276","2018-10-04T00:00:00.000","Rear",,"Open","REAR","Vacant","false","true","7836","S","GREENWOOD","AVE","60619","1184911.50528553","1853268.04836742","8","6","69","41.752523368878556","-87.59794380948392","(41.752523368879, -87.597943809484)"
"Vacant/Abandoned Building","18-02838109","2018-10-04T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","7743","S","WOOD","ST","60620","1165694.28098417","1853337.86910505","17","6","71","41.753144129567964","-87.66836480432187","(41.753144129568, -87.668364804322)"
"Vacant/Abandoned Building","18-02841382","2018-10-04T00:00:00.000","Rear",,"Open","REAR DOOR","Vacant","false","false","10728","S","LANGLEY","AVE","60628","1182817.2307266","1833896.67996655","9","5","50","41.699414911664746","-87.6062179838366","(41.699414911665, -87.606217983837)"
"Vacant/Abandoned Building","18-02843018","2018-10-04T00:00:00.000","Front",,"Open","OPEN ALL AROUND","Vacant","false","true","1024","N","LEAMINGTON","AVE","60651","1141840.02440677","1906331.06760844","37","15","25","41.89903818199717","-87.75447430836162","(41.899038181997, -87.754474308362)"
"Vacant/Abandoned Building","18-02843559","2018-10-04T00:00:00.000","Front",,"Boarded","OPEN FRONT DOOR,","Vacant","false","false","8028","S","DREXEL","AVE","60619","1183626.72520895","1851961.22828493","8","6","44","41.748967356552676","-87.60269260204718","(41.748967356553, -87.602692602047)"
"Vacant/Abandoned Building","18-02830770","2018-10-03T00:00:00.000","Front",,"Boarded",,"Vacant","true","false","2326","S","KOSTNER","AVE","60623","1147424.1405153","1888151.14160539","22","10","29","41.849045089961514","-87.73442974014057","(41.849045089962, -87.734429740141)"
"Vacant/Abandoned Building","18-02828691","2018-10-03T00:00:00.000",,,,,,,,"7132","S","BELL","AVE","60636","1162635.98610429","1857327.72192525","18","8","66","41.76415718226475","-87.67946119431258","(41.764157182265, -87.679461194313)"
"Vacant/Abandoned Building","18-02832094","2018-10-03T00:00:00.000","Front",,"Open","FRONT WONDOWS","Vacant","false","false","8538","S","CARPENTER","ST","60620","1170806.70477382","1848197.4429985","21","6","71","41.738928150796916","-87.64977938101214","(41.738928150797, -87.649779381012)"
"Vacant/Abandoned Building","18-02833155","2018-10-03T00:00:00.000","Front",,"Open","BACK","Vacant","false","false","7108","S","CHAMPLAIN","AVE","60619","1181793.99000814","1858031.09002696","6","3","69","41.765666205520226","-87.60922115330378","(41.76566620552, -87.609221153304)"
"Vacant/Abandoned Building","18-02831825","2018-10-03T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","1810","S","KILDARE","AVE","60623","1147911.71006608","1890954.48603025","24","10","29","41.8567284802191","-87.73256830941894","(41.856728480219, -87.732568309419)"
"Vacant/Abandoned Building","18-02830974","2018-10-03T00:00:00.000","Front",,"Open","FRONT DOOR/WINDOW","Vacant","false","false","7650","S","ASHLAND","AVE","60620","1166993.66637098","1854320.79927822","17","6","71","41.75581376795019","-87.66357500504813","(41.75581376795, -87.663575005048)"
"Vacant/Abandoned Building","18-02830912","2018-10-03T00:00:00.000","Front",,"Open",,"Vacant","false","false","8959","S","PHILLIPS","AVE","60617","1194058.93673079","1846040.81388736","7","4","48","41.732471785077585","-87.5646594821423","(41.732471785078, -87.564659482142)"
"Vacant/Abandoned Building","18-02828889","2018-10-03T00:00:00.000",,,,,,,,"4826","W","POTOMAC","AVE","60651","1143957.54073065","1908213.6800324","37","25","25","41.904164810701786","-87.74664935808937","(41.904164810702, -87.746649358089)"
"Vacant/Abandoned Building","18-02831390","2018-10-03T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","true","8931","S","PARNELL","AVE","60620","1174198.76409047","1845713.61289295","21","22","71","41.73203758647668","-87.63742514894255","(41.732037586477, -87.637425148943)"
"Vacant/Abandoned Building","18-02829232","2018-10-03T00:00:00.000",,,,,,,,"4045","W","WILCOX","ST","60624","1149447.55756937","1899028.8821832","28","11","26","41.878855946632555","-87.72672143243187","(41.878855946633, -87.726721432432)"
"Vacant/Abandoned Building","18-02831646","2018-10-03T00:00:00.000","Front",,"Open",,"Vacant","false","false","8312","S","BUFFALO","AVE","60617","1199585.67877577","1850485.61066613","10","4","46","41.74453140402486","-87.54426376977952","(41.744531404025, -87.54426376978)"
"Vacant/Abandoned Building","18-02831766","2018-10-03T00:00:00.000","Front",,"Open","FRONT WINDOW BROKEN","Vacant","false","false","3906","W","CHICAGO","AVE","60651","1150183.89769079","1905058.51988889","37","11","23","41.89538760394202","-87.72386046317168","(41.895387603942, -87.723860463172)"
"Vacant/Abandoned Building","18-02833050","2018-10-03T00:00:00.000","Front",,"Open",,"Vacant","false","true","6621","S","PAULINA","ST","60636","1166138.65868512","1860793.57098048","15","7","67","41.77359415018695","-87.66652452632775","(41.773594150187, -87.666524526328)"
"Vacant/Abandoned Building","18-02833235","2018-10-03T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","1406","W","72ND","PL","60636","1168190.36579556","1856675.87862725","17","7","67","41.76225077101109","-87.65912173251924","(41.762250771011, -87.659121732519)"
"Vacant/Abandoned Building","18-02827747","2018-10-03T00:00:00.000","Front",,"Open",,"Vacant","false","false","5434","S","JUSTINE","ST","60609","1166928.78147224","1868689.56187692","16","9","61","41.79524487912996","-87.66340258233862","(41.79524487913, -87.663402582339)"
"Vacant/Abandoned Building","18-02828169","2018-10-03T00:00:00.000","Front",,"Open",,"Vacant","false","false","5435","S","JUSTINE","ST","60609","1166928.98147224","1868682.86187692","16","9","61","41.7952264892587","-87.66340204040289","(41.795226489259, -87.663402040403)"
"Vacant/Abandoned Building","18-02828370","2018-10-03T00:00:00.000","Rear",,"Boarded","REAR","Vacant","false","false","1224","S","HOMAN","AVE","60623","1153893.8006936","1894250.92003161","24","10","29","41.8656573103394","-87.71052286664295","(41.865657310339, -87.710522866643)"
"Vacant/Abandoned Building","18-02829732","2018-10-03T00:00:00.000","Front",,"Open","FRONT DOOR","Vacant","false","true","5609","S","DAMEN","AVE","60636","1163982.56583299","1867458.78512855","15","7","67","41.79192997057163","-87.6742410309722","(41.791929970572, -87.674241030972)"
"Vacant/Abandoned Building","18-02823994","2018-10-02T00:00:00.000","Front",,"Open","1/2 BOARDED","Vacant","false","false","2718","W","MONROE","ST","60612","1158258.30946944","1899576.88719349","27","11","27","41.88018428142522","-87.69435491799028","(41.880184281425, -87.69435491799)"
"Vacant/Abandoned Building","18-02822842","2018-10-02T00:00:00.000","Front",,"Boarded","FRONT","Vacant","false","false","1159","W","110TH","PL","60643","1170541.65308702","1831517.3257708","34","22","75","41.69316118901543","-87.65123463427372","(41.693161189015, -87.651234634274)"
"Vacant/Abandoned Building","18-02822793","2018-10-02T00:00:00.000","Front",,"Open",,"Vacant","false","true","11847","S","LAFAYETTE","AVE","60628","1178043.55540593","1826405.89659477","34","5","53","41.67896836923841","-87.62392284153225","(41.678968369238, -87.623922841532)"
"Vacant/Abandoned Building","18-02821076","2018-10-02T00:00:00.000","Front",,"Open","FRONT","Vacant","false","true","7437","S","KENWOOD","AVE","60619","1186497.78227614","1855953.76201653","8","3","43","41.759855869271306","-87.59204604324405","(41.759855869271, -87.592046043244)"
"Vacant/Abandoned Building","18-02820630","2018-10-02T00:00:00.000","Front",,"Open","FRONT WINDOW AND TO REAR","Vacant","false","true","3671","S","ARCHER","AVE","60609","1161483.65708744","1880245.04060948","12","9","59","41.82706922999605","-87.68304937512559","(41.827069229996, -87.683049375126)"
"Vacant/Abandoned Building","18-02825923","2018-10-02T00:00:00.000","Front",,"Open","FRONT","Vacant","false","true","12133","S","EMERALD","AVE","60628","1173506.83018225","1824407.32918739","34","5","53","41.67358527998804","-87.64058783968451","(41.673585279988, -87.640587839685)"
"Vacant/Abandoned Building","18-02823604","2018-10-02T00:00:00.000","Rear",,"Open","WINDOWS","Vacant","false","true","7353","S","HOYNE","AVE","60636","1163637.19998295","1855883.17999831","17","7","67","41.76017221124201","-87.6758319561386","(41.760172211242, -87.675831956139)"
"Vacant/Abandoned Building","18-02823445","2018-10-02T00:00:00.000","Front",,"Open","FRONT/REAR DOORS, WINDOWS","Vacant","false","false","9038","S","LOOMIS","ST","60620","1168581.82782259","1844817.45459231","21","22","73","41.72970117825565","-87.65802806768674","(41.729701178256, -87.658028067687)"
"Vacant/Abandoned Building","18-02822449","2018-10-02T00:00:00.000","Front",,"Open","SIDE DOOR","Vacant","false","true","6043","S","THROOP","ST","60636","1168692.83552786","1864693.46673076","16","7","67","41.784241217660615","-87.65704903661303","(41.784241217661, -87.657049036613)"
"Vacant/Abandoned Building","18-02822721","2018-10-02T00:00:00.000",,,,,,,,"938","W","52ND","ST","60609","1170821.61007381","1870351.71612206","20","9","61","41.79972187686349","-87.64907901799631","(41.799721876863, -87.649079017996)"
