CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/05/2018,Completed,12/07/2018,18-03292499,Pothole in Street,Final Outcome,Completed Upon Arrival,0,5200 W WELLINGTON AVE,60641,1141184.83689419,1919450.71400602,31,25,19,,41.93515989255218,-87.75668165486674,"(41.935159892552, -87.756681654867)",7,22618,19,303,17
12/05/2018,Open,,18-03292609,Pothole in Street,,,,10700 S WASHTENAW AVE,60655,1160273.0399679,1833571.07001596,19,22,75,,41.69891980950523,-87.68891757695485,"(41.698919809505, -87.688917576955)",33,4447,74,314,42
12/05/2018,Completed,12/31/2018,18-03290500,Pothole in Street,Final Outcome,Pothole Patched,3,8318 S LAWNDALE AVE,60652,1153174.67718139,1849098.71471684,18,8,70,,41.74163303988648,-87.71449979107793,"(41.741633039886, -87.714499791078)",6,4300,69,199,30
12/05/2018,Open,,18-03292533,Pothole in Street,,,,8400 S SPRINGFIELD AVE,60652,1151860.54642662,1848586.43942435,18,8,70,,41.74033910296463,-87.71932993386132,"(41.740339102965, -87.719329933861)",6,4300,69,198,30
12/05/2018,Open,,18-03292715,Pothole in Street,,,,5200 W GEORGE ST,60641,1141208.1842944,1918785.60452671,31,25,19,,41.933334029238004,-87.75661282671243,"(41.933334029238, -87.756612826712)",7,22618,19,303,17
12/05/2018,Open,,18-03294598,Pothole in Street,,,,1110 W GARFIELD BLVD,60609,1169815.30801746,1868332.99439634,20,9,61,,41.79431272534318,-87.65296676917012,"(41.794312725343, -87.65296676917)",19,14924,59,791,4
12/05/2018,Completed,12/07/2018,18-03292508,Pothole in Street,Final Outcome,Completed Upon Arrival,0,5300 W WELLINGTON AVE,60641,1140521.59122247,1919434.99446708,31,25,19,,41.93512926510608,-87.7591206552569,"(41.935129265106, -87.759120655257)",7,22618,19,303,17
12/05/2018,Open,,18-03295427,Pothole in Street,,,,2233 W WABANSIA AVE,60647,1161176.48742433,1911425.27220652,32,14,24,33,41.912519199517064,-87.68379778103159,"(41.912519199517, -87.683797781032)",24,22535,25,298,40
12/05/2018,Open,,18-03293598,Pothole in Street,,,,11554 S STEWART AVE,60628,1175698.1542086,1828297.39347256,34,5,53,,41.683586166826956,-87.63258248152196,"(41.683586166827, -87.632582481522)",45,21861,50,255,22
12/05/2018,Completed,12/11/2018,18-03297497,Pothole in Street,Final Outcome,No Potholes Found,0,1599 E 69TH ST,60637,1188131.09482245,1859555.50700856,5,3,43,42,41.76959069448508,-87.58595808374403,"(41.769590694485, -87.585958083744)",32,22538,39,381,33
12/05/2018,Completed,12/13/2018,18-03297337,Pothole in Street,Final Outcome,Pothole Patched,2,8200 S STEWART AVE,60620,1175050.83363356,1850585.51648803,21,6,44,,41.745291123715035,-87.634302733927,"(41.745291123715, -87.634302733927)",18,21554,40,1,13
12/05/2018,Open,,18-03296319,Pothole in Street,,,,302 E RIVERWALK,60601,1178330.02809411,1902606.23368375,42,1,32,,41.888132085545884,-87.62053706791244,"(41.888132085546, -87.620537067912)",22,14309,38,580,36
12/05/2018,Open,,18-03293958,Pothole in Street,,,,5135 N CENTRAL PARK AVE,60625,1151461.0004231,1933883.09997017,39,17,13,,41.974870335615776,-87.7182851142499,"(41.974870335616, -87.71828511425)",28,21849,13,167,38
12/05/2018,Open,,18-03292756,Pothole in Street,,,,5400 W GEORGE ST,60641,1139871.73250583,1918753.8670302,31,25,19,,41.933273305184514,-87.76146223593602,"(41.933273305185, -87.761462235936)",7,22618,19,303,17
12/05/2018,Open,,18-03291102,Pothole in Street,,,,7115 N OLCOTT AVE,60631,1125487.62072747,1946658.37667909,41,16,9,,42.01019771589758,-87.81348958633421,"(42.010197715898, -87.813489586334)",34,22243,77,654,29
12/05/2018,Open,,18-03295776,Pothole in Street,,,,3400 W JACKSON BLVD,60624,1153764.16231857,1898484.48919117,28,11,27,,41.877385456342665,-87.71101847907306,"(41.877385456343, -87.711018479073)",11,21572,28,783,23
12/05/2018,Open,,18-03293999,Pothole in Street,Final Outcome,Completed Upon Arrival,0,8700 S CALUMET AVE,60619,1179995.65997184,1847380.22491107,9,6,44,,41.73640824908175,-87.61628533895276,"(41.736408249082, -87.616285338953)",31,21546,40,428,43
12/05/2018,Completed,12/07/2018,18-03292517,Pothole in Street,Final Outcome,Pothole Patched,15,5400 W WELLINGTON AVE,60641,1139849.57010038,1919418.93841498,31,25,19,,41.93509837497575,-87.76152853238906,"(41.935098374976, -87.761528532389)",7,22618,19,303,17
12/05/2018,Completed,12/07/2018,18-03291849,Pothole in Street,Final Outcome,No Potholes Found,0,3810 N LEAVITT ST,60618,1161016.54417399,1925269.39982048,47,19,5,,41.95081717040168,-87.68366519334667,"(41.950817170402, -87.683665193347)",13,21538,46,613,18
12/05/2018,Open,,18-03292768,Pothole in Street,,,,5500 W GEORGE ST,60641,1139204.16238166,1918737.29962965,31,25,19,,41.93324012386719,-87.76391574456683,"(41.933240123867, -87.763915744567)",7,22618,19,303,17
12/05/2018,Open,,18-03293214,Pothole in Street,,,,2300 S SACRAMENTO AVE,60623,1156719.90310636,1888571.61462659,12,10,30,,41.84992323568431,-87.7004461682493,"(41.849923235684, -87.700446168249)",29,21569,32,261,1
12/05/2018,Open,,18-03294955,Pothole in Street,,,,5600 S LAKE PARK AVE,60637,1187511.05137852,1868171.49767023,5,2,41,,41.79328788988132,-87.58811105064952,"(41.793287889881, -87.58811105065)",32,22260,8,477,33
12/05/2018,Open,,18-03293371,Pothole in Street,,,,12338 W FAIRHOPE AVE,60018,1094068.84246824,1943655.46661884,41,16,0,,42.00227937315457,-87.92927419912873,"(42.002279373155, -87.929274199129)",,16197,,668,
12/05/2018,Completed,12/26/2018,18-03292080,Pothole in Street,Final Outcome,Pothole Patched,36,7100 S ST LOUIS AVE,60629,1154262.62000981,1857308.49021678,17,8,66,3,41.764226230758915,-87.71029718950193,"(41.764226230759, -87.710297189502)",6,21867,64,349,31
12/05/2018,Open,,18-03292104,Pothole in Street,,,,12903 S GREEN ST,60643,1173022.99259405,1819237.0560136,34,5,53,,41.65938632025887,-87.64236305286583,"(41.659386320259, -87.642363052866)",45,22212,50,7,22
12/04/2018,Open,,18-03286790,Pothole in Street,,,,600 W 62ND ST,60621,1173340.51358779,1863793.16061795,16,7,68,,41.781759463237464,-87.64017520861567,"(41.781759463237, -87.640175208616)",19,21559,66,22,2
12/04/2018,Open,,18-03285381,Pothole in Street,,,,8300 S VERNON AVE,60619,1180800.8798917,1850067.09202777,6,6,44,,41.74374197985484,-87.61325006508221,"(41.743741979855, -87.613250065082)",31,21546,40,140,32
12/04/2018,Open,,18-03282226,Pothole in Street,,,0,5253 N NB OUTER LAKE SHORE DR,60640,1169877.48122152,1935126.51257658,48,20,77,,41.978018920340574,-87.65074416365174,"(41.978018920341, -87.650744163652)",40,22616,76,93,16
12/04/2018,Open,,18-03285132,Pothole in Street,,,,3501 W HOLLYWOOD AVE,60659,1152009.02927581,1937652.04487936,39,17,13,,41.98468109496622,-87.71631479130367,"(41.984681094966, -87.716314791304)",28,4450,13,799,38
12/04/2018,Open,,18-03284544,Pothole in Street,,,,12200 S LOWE AVE,60628,1174184.30838671,1823978.66137766,34,5,53,,41.67229846585372,-87.6382644493834,"(41.672298465854, -87.638264449383)",45,21861,50,60,22
12/04/2018,Completed,12/06/2018,18-03286216,Pothole in Street,Final Outcome,Pothole Patched,1,3347 W CULLOM AVE,60618,1153298.83959404,1928383.0335212,33,17,16,,41.95921806406964,-87.7125025959511,"(41.95921806407, -87.712502595951)",2,21538,16,56,20
12/04/2018,Open,,18-03288095,Pothole in Street,Final Outcome,Pothole Patched,32,11266 S CHAMPLAIN AVE,60628,1182594.8031892,1830358.07429272,9,5,50,,41.68935090710878,-87.60728241287894,"(41.689350907109, -87.607282412879)",30,21861,47,601,43
12/04/2018,Completed,12/07/2018,18-03285156,Pothole in Street,Final Outcome,Pothole Patched,19,4923 N BROADWAY,60640,1167421.65997978,1933013.54000833,48,20,3,34,41.972155868222515,-87.65960768106683,"(41.972155868223, -87.659607681067)",40,22616,31,634,16
12/04/2018,Open,,18-03287028,Pothole in Street,,,,8039 S CRANDON AVE,60617,1192921.62772083,1852113.9283133,8,4,46,,41.7487186808116,-87.56847301054387,"(41.748718680812, -87.568473010544)",9,21202,42,507,35
12/04/2018,Open,,18-03281844,Pothole in Street,,,,2018 W NORTH AVE,60647,1162625.71848325,1910645.44219595,2,14,24,33,41.910583643852554,-87.67810342196974,"(41.910583643853, -87.67810342197)",16,22535,25,298,11
12/04/2018,Completed,12/10/2018,18-03288177,Pothole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,0,2232 W ARTHUR AVE,60645,1160128.98533134,1943110.86231201,50,24,2,,41.999714552128744,-87.68634341492874,"(41.999714552129, -87.686343414929)",42,22528,20,320,27
12/04/2018,Open,,18-03285639,Pothole in Street,,,,5600 W BERENICE AVE,60634,1138330.47281439,1925036.35446893,38,16,15,,41.9505401400923,-87.7670354982697,"(41.950540140092, -87.76703549827)",25,22254,15,311,19
12/04/2018,Open,,18-03282576,Pothole in Street,,,,301 S WHIPPLE ST,60612,1156090.63446955,1898525.76199265,28,11,27,,41.877293493390034,-87.70219048979655,"(41.87729349339, -87.702190489797)",11,21184,28,737,23
12/04/2018,Open,,18-03283360,Pothole in Street,,,,2127 N AUSTIN AVE,60639,1136057.64472008,1913464.72332685,36,25,19,,41.91874172719965,-87.77539563009519,"(41.9187417272, -87.775395630095)",52,22615,19,77,44
12/04/2018,Completed,12/06/2018,18-03285647,Pothole in Street,Final Outcome,Pothole Patched,6,5900 W BYRON ST,60634,1136327.80969839,1925318.29132603,38,16,15,,41.95134999207444,-87.7743908077516,"(41.951349992074, -87.774390807752)",25,22254,15,311,19
12/04/2018,Open,,18-03283331,Pothole in Street,,,,6300 S NATCHEZ AVE,60638,1134163.83870597,1862041.77260247,23,8,64,,41.777592151383146,-87.78385518959035,"(41.777592151383, -87.78385518959)",35,22268,62,336,6
12/04/2018,Open,,18-03284458,Pothole in Street,,,,2500 S NB OUTER LAKE SHORE DR,60616,1180819.34933215,1887858.57988666,4,1,33,,,,,,,,,
12/04/2018,Completed,12/05/2018,18-03282767,Pothole in Street,Final Outcome,Completed Upon Arrival,0,7706 W BELMONT AVE,60634,1124131.69981821,1920374.454709,38,16,17,,41.9379941491104,-87.81928311687304,"(41.93799414911, -87.819283116873)",39,22254,17,457,19
12/04/2018,Open,,18-03284563,Pothole in Street,,,,7000 N OSCEOLA AVE,60631,1125862.24199187,1945912.16911605,41,16,9,,42.008025917659744,-87.81242374820988,"(42.00802591766, -87.81242374821)",34,22243,77,654,29
12/04/2018,Completed,12/14/2018,18-03283440,Pothole in Street,Final Outcome,Street Resurfaced,0,5322 N FRANCISCO AVE,60625,1156065.53040478,1935324.2377257,40,20,4,,41.9783680267326,-87.7015873585505,"(41.978368026733, -87.70158735855)",46,21849,6,620,24
12/04/2018,Completed,12/06/2018,18-03285665,Pothole in Street,Final Outcome,No Potholes Found,0,3900 N MARMORA AVE,60634,1136327.80969839,1925318.29132603,38,16,15,,41.95128432463441,-87.77441432322793,"(41.951284324634, -87.774414323228)",25,22254,15,311,19
12/04/2018,Open,,18-03286134,Pothole in Street,,,,7150 S RIDGEWAY AVE,60629,1152594.0800879,1857263.72728435,13,8,65,,41.76267534755962,-87.71636866458074,"(41.76267534756, -87.716368664581)",23,21867,63,317,15
12/04/2018,Completed,12/04/2018,18-03287191,Pothole in Street,Final Outcome,Pothole Patched,3,3300 W BELMONT AVE,60618,1153827.3599035,1921089.37321253,35,17,21,,41.93941472251747,-87.7101148276019,"(41.939414722517, -87.710114827602)",15,21538,22,138,12
12/04/2018,Open,,18-03288139,Pothole in Street,,,,5957 N EDENS PKWY,60630,,,,,,,,,,,,,,
12/04/2018,Open,,18-03288046,Pothole in Street,,,,2000 N AUSTIN AVE,60639,1136082.76722116,1912673.22707404,29,25,19,,41.916611931034744,-87.77561857484952,"(41.916611931035, -87.77561857485)",52,22615,19,77,7
12/04/2018,Open,,18-03284790,Pothole in Street,,,,5901 S KEELER AVE,60629,1149378.94388586,1865142.28709148,23,8,65,,41.785796667168185,-87.72770287426624,"(41.785796667168, -87.727702874266)",23,21867,63,292,6
12/04/2018,Completed,12/06/2018,18-03286059,Pothole in Street,Final Outcome,Pothole Patched,2,8248 W CATHERINE AVE,60656,1120254.30007297,1934706.64000136,41,16,10,,41.977378703272194,-87.83361498467596,"(41.977378703272, -87.833614984676)",34,4448,36,735,29
12/04/2018,Open,,18-03281957,Pothole in Street,,,,2158 W EISENHOWER EXPY ER,60607,,,,,,,,,,,,,,
12/04/2018,Open,,18-03285030,Pothole in Street,,,,7140 W 62ND ST,60638,1129846.18070029,1862573.88519336,23,8,64,,41.779242948197265,-87.80019491803426,"(41.779242948197, -87.800194918034)",35,22268,62,335,6
12/04/2018,Open,,18-03285915,Pothole in Street,,,,7218 W NORTH SHORE AVE,60631,1127187.28888552,1943991.07230869,41,16,9,,42.00274638132154,-87.80756489558595,"(42.002746381322, -87.807564895586)",34,22243,77,654,29
12/04/2018,Completed,12/10/2018,18-03283823,Pothole in Street,Final Outcome,Pothole Patched,2,4844 N RIDGEWAY AVE,60625,1150515.12007223,1931930.03697259,35,17,14,,41.969641849359945,-87.7221015030747,"(41.96964184936, -87.722101503075)",28,21849,14,120,12
12/04/2018,Completed,12/17/2018,18-03284698,Pothole in Street,Final Outcome,Street Resurfaced,0,5740 S KEELER AVE,60629,1149351.64327425,1866087.97007885,13,8,62,,41.788218104385095,-87.72806627817003,"(41.788218104385, -87.72806627817)",23,21867,60,773,15
12/04/2018,Completed,12/04/2018,18-03285689,Pothole in Street,Final Outcome,Pothole Patched,16,5100 W PENSACOLA AVE,60641,1141547.59870157,1928441.55001858,45,16,15,,41.959825335696415,-87.75512083990239,"(41.959825335696, -87.755120839902)",20,22618,15,259,50
12/04/2018,Completed,12/05/2018,18-03288265,Pothole in Street,Final Outcome,No Potholes Found,0,5100 W IOWA ST,60651,1142193.27859296,1905507.58946723,37,15,25,,41.89688120234656,-87.75325999309672,"(41.896881202347, -87.753259993097)",4,4299,26,585,45
12/04/2018,Completed,12/05/2018,18-03285779,Pothole in Street,Final Outcome,Pothole Patched,10,300 E ERIE ST,60611,1178384.7399895,1904843.55937885,42,18,8,,41.89431749976991,-87.62017699533641,"(41.89431749977, -87.620176995336)",22,21182,37,158,36
12/04/2018,Open,,18-03285666,Pothole in Street,,,,7721 S TRIPP AVE,60652,1149568.35068754,1852996.33093077,18,8,70,,41.752462174201966,-87.72729883672949,"(41.752462174202, -87.727298836729)",23,4300,69,571,30
12/04/2018,Open,,18-03285356,Pothole in Street,,,,5419 W ADDISON ST,60641,1139502.79020514,1923403.64512205,36,16,15,,41.9458204017072,-87.76260687913859,"(41.945820401707, -87.762606879139)",25,22618,15,361,44
12/04/2018,Open,,18-03285634,Pothole in Street,,,,5700 W BERENICE AVE,60634,1137666.3880297,1925021.00636888,38,16,15,,41.95050981655218,-87.76947742080935,"(41.950509816552, -87.769477420809)",25,22254,15,311,19
12/04/2018,Completed,12/12/2018,18-03285161,Pothole in Street,Final Outcome,Pothole Patched,10,857 W BELMONT AVE,60657,1169896.39611634,1921449.08419615,44,19,6,17,41.93984007527916,-87.65148038859442,"(41.939840075279, -87.651480388594)",38,4449,57,681,25
12/04/2018,Completed,12/07/2018,18-03285039,Pothole in Street,Final Outcome,Pothole Patched,9,6121 N SHERIDAN RD,60660,1168522.72227276,1940707.97847572,48,24,77,,41.99300417811769,-87.6553303230888,"(41.993004178118, -87.655330323089)",40,4451,76,46,16
12/04/2018,Open,,18-03287368,Pothole in Street,,,,1128 E 54TH PL,60615,1184662.66902865,1869298.09997763,5,2,41,,41.79662748595882,-87.59826658053359,"(41.796627485959, -87.598266580534)",1,21192,8,441,33
12/04/2018,Open,,18-03285917,Pothole in Street,,,,5952 W PETERSON AVE,60646,1135435.94987953,1939509.64338202,39,16,11,,41.99031182423699,-87.77759297162577,"(41.990311824237, -87.777592971626)",20,22532,11,701,38
12/04/2018,Completed,12/26/2018,18-03286028,Pothole in Street,Final Outcome,Pothole Patched,5,3855 W 70TH PL,60629,1151879.73468685,1857575.69522424,13,8,65,,41.764933400593286,-87.71969029601554,"(41.764933400593, -87.719690296016)",23,21867,63,317,15
12/04/2018,Completed,12/06/2018,18-03285145,Pothole in Street,Final Outcome,Pothole Patched,22,2745 W 44TH ST,60632,1158702.90552957,1875371.94460539,15,9,58,,41.81364280963831,-87.69371465055897,"(41.813642809638, -87.693714650559)",29,22248,55,641,3
12/04/2018,Open,,18-03285658,Pothole in Street,,,,5600 W DAKIN ST,60634,1138310.28822457,1925693.90297629,38,16,15,,41.952345043810645,-87.76709343885071,"(41.952345043811, -87.767093438851)",25,22254,15,311,19
12/04/2018,Open,,18-03283556,Pothole in Street,,,,5638 S LAKE SHORE DR,60637,1189598.28297287,1867846.94908499,5,3,41,,41.79235332031005,-87.58043446292405,"(41.79235332031, -87.580434462924)",32,22260,8,502,33
12/04/2018,Open,,18-03288504,Pothole in Street,,,,500 S CENTRAL AVE,60644,1139137.42489872,1897125.600069,29,15,25,,41.873773251493034,-87.76476970436084,"(41.873773251493, -87.764769704361)",52,22216,26,67,7
12/04/2018,Open,,18-03281840,Pothole in Street,,,,1150 N HOYNE AVE,60622,1162189.98365,1907818.755725,2,12,24,33,41.90280195378624,-87.67983682975556,"(41.902801953786, -87.679836829756)",16,21560,25,476,11
12/04/2018,Completed,12/13/2018,18-03284968,Pothole in Street,Final Outcome,Pothole Patched,7,1044 W BELMONT AVE,60657,1168656.73900601,1921414.30859269,44,19,6,17,41.93999321902196,-87.65589040859322,"(41.939993219022, -87.655890408593)",38,4449,57,710,25
12/04/2018,Completed,12/07/2018,18-03285182,Pothole in Street,Final Outcome,Pothole Patched,5,5807 N WINTHROP AVE,60660,1167814.53252516,1938734.81872787,48,20,77,,41.98755729455321,-87.65798978907219,"(41.987557294553, -87.657989789072)",40,4451,76,13,16
12/04/2018,Open,,18-03288038,Pothole in Street,,,,100 E LA SALLE DR,60614,1176490.37762392,1911485.9978962,43,18,7,,41.9125778620302,-87.62709785749504,"(41.91257786203, -87.627097857495)",51,21190,68,271,34
12/04/2018,Completed,12/05/2018,18-03288479,Pothole in Street,Final Outcome,Pothole Patched,8,351 N STETSON AVE,60601,1177848.6433,1902624.2465,42,1,32,,41.888070684082734,-87.62219236951034,"(41.888070684083, -87.62219236951)",22,14309,38,580,36
12/04/2018,Open,,18-03285650,Pothole in Street,,,,5800 W BYRON ST,60634,1136992.09763094,1925334.08967174,38,16,15,,41.951380926492696,-87.77194881546562,"(41.951380926493, -87.771948815466)",25,22254,15,311,19
12/04/2018,Open,,18-03288997,Pothole in Street,,,,2406 N WASHTENAW AVE,60647,1157969.73000084,1915845.20067927,1,14,22,,41.9251110223154,-87.69512753770971,"(41.925111022315, -87.69512753771)",24,22535,23,468,41
12/04/2018,Open,,18-03283332,Pothole in Street,,,,7259 W THORNDALE AVE,60631,1126824.17739942,1938590.18988554,41,16,10,,41.98766892297607,-87.80909773991269,"(41.987668922976, -87.809097739913)",34,22243,36,733,29
12/04/2018,Open,,18-03285160,Pothole in Street,,,,3421 W 83RD PL,60652,1155030.8644246,1849012.1951811,18,8,70,,41.74137857821667,-87.70791560721635,"(41.741378578217, -87.707915607216)",6,4300,69,198,30
12/04/2018,Open,,18-03283013,Pothole in Street,,,,4146 N KEDVALE AVE,60641,1148104.92637619,1927236.69262786,39,17,16,,41.956786175548224,-87.73108741698275,"(41.956786175548, -87.731087416983)",28,22618,16,269,38
12/04/2018,Open,,18-03287524,Pothole in Street,,,,1300 N MENARD AVE,60651,1137446.13193393,1908067.55702322,29,25,25,,41.90397131671918,-87.77072113079225,"(41.903971316719, -87.770721130792)",52,4299,26,565,7
12/04/2018,Open,,18-03283860,Pothole in Street,,,,1553 W VAN BUREN ST,60607,1165982.41559185,1898241.8620912,28,12,28,,41.876240770177915,-87.66652886588744,"(41.876240770178, -87.666528865887)",48,14917,29,88,23
12/04/2018,Open,,18-03285999,Pothole in Street,,,,3846 W 69TH PL,60629,1151923.37440281,1858240.51147745,13,8,65,,41.76697887410115,-87.71943756292677,"(41.766978874101, -87.719437562927)",23,21867,63,317,15
