"arrest_key","relates_incident_number","day_of_the_week","arrest_date","arrest_time","age","sex","race","ethnicity","arrest_type","weapon_code","street_number","street_name","city","location"
"53534","20007081","Thu","2020-08-20T00:00:00.000","2002","21","Male","Black","Not Hispanic","On View",,"2100","GREEN BAY RD","EVANSTON","
,  
(42.05671573294866, -87.69240544447884)"
"53535","20007081","Thu","2020-08-20T00:00:00.000","2002","21","Female","Black",,"On View",,"2100","GREEN BAY RD","EVANSTON","
,  
(42.05671573294866, -87.69240544447884)"
"53517","20007077","Thu","2020-08-20T00:00:00.000","1820","27","Male","White",,"Taken into Custody","Handgun","1300","CHURCH ST","EVANSTON","
,  
(42.048551843447754, -87.69105430265216)"
"53536","20007081","Thu","2020-08-20T00:00:00.000","2002","34","Male","Black",,"On View","Handgun","2100","GREEN BAY RD","EVANSTON","
,  
(42.05671573294866, -87.69240544447884)"
"53516","20007073","Thu","2020-08-20T00:00:00.000","1529","40","Male","White",,,,"1200","DEMPSTER ST","EVANSTON","
,  
(42.041279956339764, -87.68930691823485)"
"53537","20007081","Thu","2020-08-20T00:00:00.000","2002","21","Male","Black",,"On View","Handgun","2100","GREEN BAY RD","EVANSTON","
,  
(42.05671573294866, -87.69240544447884)"
"53511","20007016","Wed","2020-08-19T00:00:00.000","0048","34","Male","White",,"Taken into Custody",,"2000","DODGE AV","EVANSTON","
,  
(42.054731556444544, -87.69886154289249)"
"53512","20007017","Wed","2020-08-19T00:00:00.000","0346","35","Male","White",,"Warrant",,,"CLARK ST/ESTES AVE","CHICAGO",
"53513","20006992","Tue","2020-08-18T00:00:00.000","1520","40","Male","White",,"Taken into Custody",,"2000","ASHLAND AV","EVANSTON","
,  
(42.05482007018155, -87.69420341678611)"
"53506","20006990","Tue","2020-08-18T00:00:00.000","1324","28","Male","White",,"Taken into Custody",,"1200","HARVARD TER","EVANSTON","
,  
(42.02259062229854, -87.68934993519811)"
"53501","20002381","Tue","2020-08-18T00:00:00.000","2251","31","Male","Black",,"Warrant",,"3200","HARRISON","CHICAGO","
,  
(42.06252511750937, -87.72436117938122)"
"53508","20007009","Tue","2020-08-18T00:00:00.000","1823","22","Male","Black",,"Taken into Custody",,,"DEMPSTER ST/NILES CENTER RD","SKOKIE",
"53507","20007000","Tue","2020-08-18T00:00:00.000","1823","22","Male","Black",,"Taken into Custody",,,"DEMPSTER ST/NILES CENTER RD","SKOKIE",
"53550","20005913","Tue","2020-08-18T00:00:00.000","1138","27","Female","Black","Not Hispanic","Warrant",,"1300","S ST LOUIS","CHICAGO","
,  
(42.02778636723967, -87.69085489361406)"
"53527","20005855","Mon","2020-08-17T00:00:00.000","1743","65","Male","White",,"Taken into Custody",,"400","SHERMAN AV","EVANSTON","
,  
(42.02573232859534, -87.68232453754052)"
"53500","20006727","Mon","2020-08-17T00:00:00.000","2030","56","Male","White","Not Hispanic","Taken into Custody",,"1100","PITNER AV","EVANSTON","
,  
(42.03829010417681, -87.7054265186448)"
"53504","20006874","Mon","2020-08-17T00:00:00.000","2021","56","Male","White","Not Hispanic","Taken into Custody",,"1100","PITNER AV","EVANSTON","
,  
(42.03829010417681, -87.7054265186448)"
"53518","20006953","Mon","2020-08-17T00:00:00.000","0933","25","Male","Black","Not Hispanic",,,"1800","RIDGE AV","EVANSTON","
,  
(42.05134554920172, -87.68813625358497)"
"53505","20006971","Mon","2020-08-17T00:00:00.000","1756","40","Male","Black",,"Taken into Custody","Club/Blackjack/Brass Knuckles","1600","MONROE ST","EVANSTON","
,  
(42.03076912752598, -87.6955592756566)"
"53520","20006943","Sun","2020-08-16T00:00:00.000","2134","26","Female","Black",,,,"2000","EMERSON ST","EVANSTON","
,  
(42.05203800908652, -87.70123659183844)"
"53496","20006946","Sun","2020-08-16T00:00:00.000","2331","31","Male","White",,"Taken into Custody",,"7500","N WOLCOTT (WEST ALLEY)","CHICAGO",
"53519","20006918","Sun","2020-08-16T00:00:00.000","0010","44","Male","White",,"Taken into Custody",,"2200","OAKTON ST","EVANSTON","
,  
(42.026486436562294, -87.70502033042754)"
"53498","20006889","Sat","2020-08-15T00:00:00.000","0200","16","Male","Black",,"Taken into Custody",,"800","CHURCH ST","EVANSTON","
,  
(42.048460705224265, -87.6826034124509)"
"53499","20006889","Sat","2020-08-15T00:00:00.000","0150","16","Male","Black","Not Hispanic","Taken into Custody",,"1700","SHERMAN AV","EVANSTON","
,  
(42.04920651811222, -87.68181463142957)"
"53497","20006889","Sat","2020-08-15T00:00:00.000","0506","17","Male","Black","Not Hispanic","Taken into Custody",,"1700","SHERMAN AV","EVANSTON","
,  
(42.04920651811222, -87.68181463142957)"
"53494","20006890","Sat","2020-08-15T00:00:00.000","0337","62","Male","Black","Not Hispanic","On View",,"1800","LEMAR AV","EVANSTON","
,  
(42.05101349557793, -87.70602177510033)"
"53495","20006889","Sat","2020-08-15T00:00:00.000","0155","17","Male","Black","Not Hispanic","Taken into Custody",,"800","CHICAGO AV","EVANSTON","
,  
(42.033031139399924, -87.67919243479058)"
"53510","20006851","Fri","2020-08-14T00:00:00.000","0707","16","Male","White",,,,"1800","DEMPSTER ST","EVANSTON","
,  
(42.041137557693055, -87.69836969844225)"
"53503","20006854","Fri","2020-08-14T00:00:00.000","0900","74","Male","White",,,,"1200","LINCOLN ST","EVANSTON","
,  
(42.062120571929825, -87.68910447094267)"
"53509","20006825","Thu","2020-08-13T00:00:00.000","1534","49","Male","White","Not Hispanic",,,"600","COLFAX ST","EVANSTON","
,  
(42.060514990162254, -87.67836163162012)"
"53502","20006835","Thu","2020-08-13T00:00:00.000","1945","58","Female","Black",,"Taken into Custody",,"1000","DAVIS ST","EVANSTON","
,  
(42.04705917282921, -87.68591346856846)"
"53492","20006802","Thu","2020-08-13T00:00:00.000","0401","27","Male","White",,"Taken into Custody",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"53484","20006766","Wed","2020-08-12T00:00:00.000","0126","28","Male","Black",,"Taken into Custody",,"2700","RIDGE AV","EVANSTON","
,  
(42.06747071840131, -87.6829566385919)"
"53490","20006773","Wed","2020-08-12T00:00:00.000","1401","19","Male","Black",,"Taken into Custody",,"800","DODGE AV","EVANSTON","
,  
(42.032956004902154, -87.69931868955699)"
"53489","20006770","Wed","2020-08-12T00:00:00.000","1414","26","Male","Black",,"On View",,"400","RIDGE AV","EVANSTON","
,  
(42.025837474313164, -87.68535997696793)"
"53491","20006783","Wed","2020-08-12T00:00:00.000","1553","18","Male","White",,,,"900","RIDGE AV/MAIN ST","EVANSTON",
"53479","20005856","Tue","2020-08-11T00:00:00.000","1240","28","Male","Black",,"On View",,"900","DODGE AV","EVANSTON","
,  
(42.034778152472356, -87.69928179930882)"
"53488","20006754","Tue","2020-08-11T00:00:00.000","2055","31","Female","White",,"On View",,"500","RIDGE AV","EVANSTON","
,  
(42.02772575265197, -87.68557833159807)"
"53483","20006752","Tue","2020-08-11T00:00:00.000","1820","26","Male","White",,"On View",,,"DOBSON ST/CUSTER AV","EVANSTON",
"53487","20006636","Mon","2020-08-10T00:00:00.000","0907","12","Female","Black","Not Hispanic","Taken into Custody",,"1100","WASHINGTON ST","EVANSTON","
,  
(42.03282246414046, -87.6874837941109)"
"53481","20006708","Mon","2020-08-10T00:00:00.000","1255","44","Male","White","Not Hispanic","Taken into Custody",,"1400","HOWARD ST","EVANSTON","
,  
(42.019473609180395, -87.69283702200437)"
"53482","20006719","Mon","2020-08-10T00:00:00.000","2031","44","Male","White","Not Hispanic","Taken into Custody",,"2700","RIDGE AV","EVANSTON","
,  
(42.06747071840131, -87.6829566385919)"
"53477","20006704","Sun","2020-08-09T00:00:00.000","2343","43","Male","White",,"On View",,,"MAIN AND CHICAGO","EVANSTON",
"53478","20006644","Sat","2020-08-08T00:00:00.000","0050","41","Male","Black","Not Hispanic","Taken into Custody",,"1800","MAPLE AV","EVANSTON","
,  
(42.05105840537129, -87.68475574311886)"
"53555","20006661","Sat","2020-08-08T00:00:00.000","1821","23","Male","Black","Not Hispanic","Warrant",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53551","20006137","Sat","2020-08-08T00:00:00.000","2024","23","Male","Black",,"Taken into Custody","Handgun","2800","223RD PLACE","SAUK VILLAGE",
"53485","20006137","Sat","2020-08-08T00:00:00.000","1950","23","Male","Black","Not Hispanic","Taken into Custody","Handgun","3200","WEST HARRISON","CHICAGO","
,  
(42.06252511750937, -87.72436117938122)"
"53486","20006137","Sat","2020-08-08T00:00:00.000","2006","22","Male","Black",,"Taken into Custody","Handgun","2000","NORTH CAMPBELL","CHICAGO",
"53476","20006614","Fri","2020-08-07T00:00:00.000","1917","62","Male","Black",,"Taken into Custody",,"1800","DODGE AV","EVANSTON","
,  
(42.05114176963687, -87.69892982091864)"
"53480","20006626","Fri","2020-08-07T00:00:00.000","1830","20","Male","Black",,"On View",,"1200","RIDGE AV","EVANSTON","
,  
(42.040360670285175, -87.68817431997114)"
"53493","20006602","Fri","2020-08-07T00:00:00.000","1257","58","Male","Black","Not Hispanic","Taken into Custody","Club/Blackjack/Brass Knuckles","800","BRUMMEL ST","EVANSTON","
,  
(42.021240155655164, -87.6834957187195)"
"53475","20006585","Thu","2020-08-06T00:00:00.000","1855","21","Female","Black",,"On View",,"100","RIDGE AV","EVANSTON","
,  
(42.020371528436314, -87.68474597263067)"
"53473","20006551","Thu","2020-08-06T00:00:00.000","0330","23","Male","White",,"On View",,"1500","FOREST AV","EVANSTON","
,  
(42.04451082323764, -87.6748573158818)"
"53474","20006512","Thu","2020-08-06T00:00:00.000","1215","12","Male","Black","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53468","20006509","Tue","2020-08-04T00:00:00.000","1941","27","Male","Black","Not Hispanic","Taken into Custody",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53471","20006513","Tue","2020-08-04T00:00:00.000","2159","44","Male","White",,"On View",,"500","SHERIDAN SQ","EVANSTON","
,  
(42.027895747249524, -87.66868190947568)"
