"title","path","type","updated_date","post_date","published","pageviews","unique_pageviews","avg_time_on_page","entrances","bounce_rate","exit"
"Cunningham Township Board Meeting 2016-09-06","/boards/cunningham-township-board/meetings/2016-09-06","Meeting","2016-10-04T00:00:00.000","2016-01-04T00:00:00.000","true",,,,,,
"Cunningham Township Board Meeting 2016-10-03","/boards/cunningham-township-board/meetings/2016-10-03","Meeting","2016-11-08T00:00:00.000","2016-01-04T00:00:00.000","true",,,,,,
"Cunningham Township Board Meeting 2016-11-07","/boards/cunningham-township-board/meetings/2016-11-07","Meeting","2016-12-12T00:00:00.000","2016-01-04T00:00:00.000","true",,,,,,
"Cunningham Township Board Meeting 2016-12-05","/boards/cunningham-township-board/meetings/2016-12-05","Meeting","2017-01-10T00:00:00.000","2016-01-04T00:00:00.000","true",,,,,,
"Design Review Board","/boards/design-review-board","Board","2022-07-12T00:00:00.000","2009-05-09T00:00:00.000","true","166","120","88.54","32","59.38","27.11"
"Firemen's Pension Board","/boards/firemens-pension-board","Board","2021-12-02T00:00:00.000","2009-05-09T00:00:00.000","true","240","149","70.31","46","50","22.92"
"Firemen's Pension Board Meeting 2010-01-29","/boards/firemens-pension-board/meetings/2010-01-29","Meeting","2010-08-06T00:00:00.000","2010-05-10T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2010-04-30","/boards/firemens-pension-board/meetings/2010-04-30","Meeting","2010-09-24T00:00:00.000","2010-08-06T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2010-07-23","/boards/firemens-pension-board/meetings/2010-07-23","Meeting","2010-10-25T00:00:00.000","2010-08-06T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2010-10-22","/boards/firemens-pension-board/meetings/2010-10-22","Meeting","2011-01-31T00:00:00.000","2010-09-24T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2011-01-28","/boards/firemens-pension-board/meetings/2011-01-28","Meeting","2011-05-02T00:00:00.000","2010-11-10T00:00:00.000","true",,,,,,
"Approved Minutes 4-29-2011","/boards/firemens-pension-board/meetings/2011-04-29-0","Meeting","2011-08-10T00:00:00.000","2011-01-31T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2011-07-29","/boards/firemens-pension-board/meetings/2011-07-29","Meeting","2011-10-31T00:00:00.000","2011-07-13T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2011-10-28","/boards/firemens-pension-board/meetings/2011-10-28","Meeting","2012-01-31T00:00:00.000","2011-10-24T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2012-01-27","/boards/firemens-pension-board/meetings/2012-01-27","Meeting","2012-05-03T00:00:00.000","2012-01-18T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2012-04-27","/boards/firemens-pension-board/meetings/2012-04-27","Meeting","2012-11-07T00:00:00.000","2012-02-03T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2012-07-27","/boards/firemens-pension-board/meetings/2012-07-27","Meeting","2012-11-07T00:00:00.000","2012-02-03T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2012-08-10","/boards/firemens-pension-board/meetings/2012-08-10","Meeting","2012-11-07T00:00:00.000","2012-08-07T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2012-10-26","/boards/firemens-pension-board/meetings/2012-10-26","Meeting","2013-02-18T00:00:00.000","2012-02-03T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2013-01-25","/boards/firemens-pension-board/meetings/2013-01-25","Meeting","2013-12-11T00:00:00.000","2013-01-24T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2013-04-26","/boards/firemens-pension-board/meetings/2013-04-26","Meeting","2013-12-11T00:00:00.000","2013-04-12T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2013-07-26","/boards/firemens-pension-board/meetings/2013-07-26","Meeting","2014-01-09T00:00:00.000","2013-05-03T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2013-11-01","/boards/firemens-pension-board/meetings/2013-11-01","Meeting","2014-01-30T00:00:00.000","2014-01-30T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2014-01-24","/boards/firemens-pension-board/meetings/2014-01-24","Meeting","2014-09-24T00:00:00.000","2014-01-09T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2014-04-25","/boards/firemens-pension-board/meetings/2014-04-25-0","Meeting","2014-09-24T00:00:00.000","2014-04-10T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2014-07-31","/boards/firemens-pension-board/meetings/2014-07-31","Meeting","2015-01-15T00:00:00.000","2014-07-14T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2014-11-06","/boards/firemens-pension-board/meetings/2014-11-06","Meeting","2015-05-12T00:00:00.000","2014-09-24T00:00:00.000","true","3","1","52.00","0","0","33.33"
"Firemen's Pension Board Meeting 2015-01-23","/boards/firemens-pension-board/meetings/2015-01-23","Meeting","2015-05-12T00:00:00.000","2015-01-15T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2015-04-24","/boards/firemens-pension-board/meetings/2015-04-24","Meeting","2017-09-15T00:00:00.000","2015-04-09T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2015-07-31","/boards/firemens-pension-board/meetings/2015-07-31","Meeting","2015-10-23T00:00:00.000","2015-05-12T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2015-10-23","/boards/firemens-pension-board/meetings/2015-10-23","Meeting","2016-01-22T00:00:00.000","2015-09-29T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2016-01-22","/boards/firemens-pension-board/meetings/2016-01-22","Meeting","2016-04-22T00:00:00.000","2016-01-11T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2016-04-15","/boards/firemens-pension-board/meetings/2016-04-15","Meeting","2016-04-04T00:00:00.000","2016-04-04T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2016-04-22","/boards/firemens-pension-board/meetings/2016-04-22","Meeting","2016-07-29T00:00:00.000","2016-01-11T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting 2016-07-29","/boards/firemens-pension-board/meetings/2016-07-22","Meeting","2016-10-25T00:00:00.000","2016-01-11T00:00:00.000","true",,,,,,
"Firemen's Pension Board Meeting October 21, 2016 - 9:30am","/boards/firemens-pension-board/meetings/2016-10-21","Meeting","2017-01-06T00:00:00.000","2016-01-11T00:00:00.000","true",,,,,,
"Foreign Fire Insurance Board Meeting 2015-11-06","/boards/foreign-fire-insurance-board/meetings/2015-11-06","Meeting","2015-12-15T00:00:00.000","2015-11-05T00:00:00.000","true",,,,,,
"Special Meeting of the Foreign Fire Insurance Board","/boards/foreign-fire-insurance-board/meetings/2015-11-13","Meeting","2015-12-15T00:00:00.000","2015-11-09T00:00:00.000","true",,,,,,
"Foreign Fire Insurance Board Meeting 2015-12-08","/boards/foreign-fire-insurance-board/meetings/2015-12-08","Meeting","2016-02-05T00:00:00.000","2015-12-03T00:00:00.000","true",,,,,,
"Foreign Fire Insurance Board Meeting 2016-02-02","/boards/foreign-fire-insurance-board/meetings/2016-02-02","Meeting","2016-05-11T00:00:00.000","2015-12-15T00:00:00.000","true",,,,,,
"Foreign Fire Insurance Board Meeting 2016-05-03","/boards/foreign-fire-insurance-board/meetings/2016-05-03","Meeting","2016-08-02T00:00:00.000","2015-12-15T00:00:00.000","true",,,,,,
"Foreign Fire Insurance Board Meeting 2016-08-01","/boards/foreign-fire-insurance-board/meetings/2016-08-01","Meeting","2016-11-02T00:00:00.000","2015-12-15T00:00:00.000","true",,,,,,
"Foreign Fire Insurance Board Meeting 2016-11-02","/boards/foreign-fire-insurance-board/meetings/2016-11-02","Meeting","2017-02-07T00:00:00.000","2015-12-15T00:00:00.000","true",,,,,,
"Foreign Fire Tax Board","/boards/foreign-fire-tax-board","Board","2021-10-01T00:00:00.000","2015-11-02T00:00:00.000","true","86","52","41.57","8","25","13.95"
"Historic Preservation Commission","/boards/historic-preservation-commission","Board","2022-07-13T00:00:00.000","2009-05-09T00:00:00.000","true","720","500","74.70","203","37.93","23.61"
"Historic Preservation Commission Meeting 2010-01-06","/boards/historic-preservation-commission/meetings/2010-01-06","Meeting","2016-06-01T00:00:00.000","2010-03-10T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2010-03-03","/boards/historic-preservation-commission/meetings/2010-03-03","Meeting","2016-06-01T00:00:00.000","2010-02-26T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2010-04-07","/boards/historic-preservation-commission/meetings/2010-04-07","Meeting","2016-06-01T00:00:00.000","2010-04-09T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2010-05-05","/boards/historic-preservation-commission/meetings/2010-05-05","Meeting","2016-06-01T00:00:00.000","2010-04-16T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2010-06-02","/boards/historic-preservation-commission/meetings/2010-06-02","Meeting","2016-06-01T00:00:00.000","2010-04-28T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2010-07-07","/boards/historic-preservation-commission/meetings/2010-07-07","Meeting","2016-06-01T00:00:00.000","2010-07-01T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2010-08-10","/boards/historic-preservation-commission/meetings/2010-08-10","Meeting","2016-06-01T00:00:00.000","2010-08-05T00:00:00.000","true",,,,,,
"Historic Preservation Commission","/boards/historic-preservation-commission/meetings/2010-09-01","Meeting","2016-06-01T00:00:00.000","2010-08-26T00:00:00.000","true",,,,,,
"CANCELLED - Historic Preservation Commission Meeting 2010-10-06","/boards/historic-preservation-commission/meetings/2010-10-06","Meeting","2016-06-01T00:00:00.000","2010-09-08T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2010-11-03","/boards/historic-preservation-commission/meetings/2010-11-03","Meeting","2016-06-01T00:00:00.000","2010-10-28T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2010-12-01","/boards/historic-preservation-commission/meetings/2010-12-01","Meeting","2016-06-01T00:00:00.000","2010-11-24T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2011-01-05","/boards/historic-preservation-commission/meetings/2011-01-05","Meeting","2016-06-01T00:00:00.000","2010-12-27T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2011-02-02","/boards/historic-preservation-commission/meetings/2011-02-02","Meeting","2016-06-01T00:00:00.000","2011-01-26T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2011-03-02","/boards/historic-preservation-commission/meetings/2011-03-02","Meeting","2016-06-01T00:00:00.000","2011-02-25T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2011-04-06","/boards/historic-preservation-commission/meetings/2011-04-06","Meeting","2016-06-01T00:00:00.000","2011-03-31T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2011-05-04","/boards/historic-preservation-commission/meetings/2011-05-04","Meeting","2016-06-01T00:00:00.000","2011-04-29T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2011-06-01","/boards/historic-preservation-commission/meetings/2011-06-01","Meeting","2016-06-01T00:00:00.000","2011-05-27T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2011-07-06","/boards/historic-preservation-commission/meetings/2011-07-06","Meeting","2016-06-01T00:00:00.000","2011-07-01T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2011-08-03","/boards/historic-preservation-commission/meetings/2011-08-03","Meeting","2011-07-21T00:00:00.000","2011-07-21T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2011-08-16","/boards/historic-preservation-commission/meetings/2011-08-16","Meeting","2016-06-01T00:00:00.000","2011-08-12T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2011-09-07","/boards/historic-preservation-commission/meetings/2011-09-07","Meeting","2016-06-01T00:00:00.000","2011-08-31T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2011-10-05","/boards/historic-preservation-commission/meetings/2011-10-05","Meeting","2016-06-01T00:00:00.000","2011-09-27T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2011-11-02","/boards/historic-preservation-commission/meetings/2011-11-02","Meeting","2016-06-01T00:00:00.000","2011-10-25T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2011-12-07","/boards/historic-preservation-commission/meetings/2011-12-07","Meeting","2016-06-01T00:00:00.000","2011-11-28T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2012-01-04","/boards/historic-preservation-commission/meetings/2012-01-04","Meeting","2011-12-29T00:00:00.000","2011-12-29T00:00:00.000","true",,,,,,
"CANCELLED - Historic Preservation Commission Meeting 2012-02-01","/boards/historic-preservation-commission/meetings/2012-02-01","Meeting","2012-01-27T00:00:00.000","2012-01-27T00:00:00.000","true",,,,,,
"CANCELLED - Historic Preservation Commission Meeting 2012-03-07","/boards/historic-preservation-commission/meetings/2012-03-07","Meeting","2012-03-01T00:00:00.000","2012-03-01T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2012-04-04","/boards/historic-preservation-commission/meetings/2012-04-04","Meeting","2014-07-07T00:00:00.000","2012-03-30T00:00:00.000","true",,,,,,
"CANCELLED - Historic Preservation Commission Meeting 2012-05-02","/boards/historic-preservation-commission/meetings/2012-05-02","Meeting","2012-04-25T00:00:00.000","2012-04-25T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2012-06-06","/boards/historic-preservation-commission/meetings/2012-06-06","Meeting","2014-07-07T00:00:00.000","2012-06-01T00:00:00.000","true",,,,,,
"CANCELLED- Historic Preservation Commission Meeting 2012-07-10","/boards/historic-preservation-commission/meetings/2012-07-10","Meeting","2012-06-28T00:00:00.000","2012-06-28T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2012-08-01","/boards/historic-preservation-commission/meetings/2012-08-01","Meeting","2012-07-26T00:00:00.000","2012-07-26T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2012-09-05","/boards/historic-preservation-commission/meetings/2012-09-05","Meeting","2012-08-28T00:00:00.000","2012-08-28T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2012-10-03","/boards/historic-preservation-commission/meetings/2012-10-03","Meeting","2014-07-07T00:00:00.000","2012-09-28T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2012-11-07","/boards/historic-preservation-commission/meetings/2012-11-07","Meeting","2014-07-07T00:00:00.000","2012-11-01T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2012-12-05","/boards/historic-preservation-commission/meetings/2012-12-05","Meeting","2012-11-26T00:00:00.000","2012-11-26T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2013-01-02","/boards/historic-preservation-commission/meetings/2013-01-02","Meeting","2015-04-23T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED: Historic Preservation Commission Meeting 2013-02-06","/boards/historic-preservation-commission/meetings/2013-02-06","Meeting","2013-01-31T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2013-03-06","/boards/historic-preservation-commission/meetings/2013-03-06","Meeting","2013-02-26T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2013-04-03","/boards/historic-preservation-commission/meetings/2013-04-03","Meeting","2013-03-27T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2013-05-01","/boards/historic-preservation-commission/meetings/2013-05-01","Meeting","2013-04-26T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"Historic Preservation Commission Meeting 2013-06-05","/boards/historic-preservation-commission/meetings/2013-06-05","Meeting","2015-04-23T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"Cancelled-Historic Preservation Commission Meeting 2013-07-03","/boards/historic-preservation-commission/meetings/2013-07-03","Meeting","2013-06-26T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED- Historic Preservation Commission Meeting 2013-08-07","/boards/historic-preservation-commission/meetings/2013-08-07","Meeting","2013-07-23T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED- Historic Preservation Commission Meeting 2013-09-04","/boards/historic-preservation-commission/meetings/2013-09-04","Meeting","2013-08-27T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED- Historic Preservation Commission Meeting 2013-10-02","/boards/historic-preservation-commission/meetings/2013-10-02","Meeting","2013-09-27T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
"CANCELLED-Historic Preservation Commission Meeting 2013-11-06","/boards/historic-preservation-commission/meetings/2013-11-06","Meeting","2014-01-03T00:00:00.000","2012-12-20T00:00:00.000","true",,,,,,
